0,1,2,3,4,5,6,7
Asna1,ENSMUSG00000052456,5.075172001472167,5.0988764121255405,5.033368227864621,5.006255050638936,5.294286265597348,5.7196172426022756
Asns,ENSMUSG00000029752,0.8558234175215188,1.013570674220601,0.7270381642748911,1.8142147247446827,2.321237865582959,2.3807257979929295
Asph,ENSMUSG00000028207,3.48652289367191,3.640280341091051,3.525196283388303,3.14011597879171,3.2400997756206937,3.30420642908411
Aspm,ENSMUSG00000033952,0.03295218365197174,0.030540889563124493,0.034208579333563215,0.0584186770400551,0.07754230317322568,1.5873835704564851
Aspn,ENSMUSG00000021388,3.3667276503843437,3.3395248710839396,3.443521315750193,2.604728469796822,2.8984971784290474,6.376760017542382
Aspscr1,ENSMUSG00000025142,2.699435536725742,2.5070250475850933,2.5940396857687382,2.6271504795689893,3.3246880218316996,3.3186226319263064
Asrgl1,ENSMUSG00000024654,3.5655146340340798,3.5411896987331994,3.594336148027005,3.3508299383742792,3.2303783856269037,2.61504821962389
Ass1,ENSMUSG00000076441,1.3554551506753516,1.1084422437342487,1.1571902255310529,1.1744512084976944,2.1428585954430526,2.9260200416711535
Asxl1,ENSMUSG00000042548,2.190901789354351,2.267438408521829,2.1145798262112367,2.415970305121627,2.500772535792422,2.8179289093591486
Atad1,ENSMUSG00000013662,4.893482655400015,4.983405565836841,5.0246591212200435,4.822780054983629,4.9792191855896215,4.9720285189952245
Atad2,ENSMUSG00000022360,0.8042246186349367,0.7617534326517112,0.7390680832379282,0.7619641851841411,1.149600690312619,2.8458958229700198
Atad3a,ENSMUSG00000029036,4.132349798837318,3.9475786427975295,4.03656993618308,4.121393878837837,4.303575060962259,3.7283917650171525
Ate1,ENSMUSG00000030850,2.872732435170613,3.043469484558938,2.9333851878961092,2.672387849215924,3.145454429038258,3.128494659098741
Atg10,ENSMUSG00000021619,3.580280678477231,3.718519021563911,3.624561523261223,3.151253062979583,2.9648289672916754,3.3168700941341585
Atg12,ENSMUSG00000032905,3.540040665885503,3.470558224239534,3.197731907639371,3.195111903180453,3.6859006914488046,4.024959222951668
Atg3,ENSMUSG00000022663,3.2671416766086896,3.1663712453663972,3.3440923033608776,3.3067716702267367,3.7489829344822074,3.9472942778328908
Atg4d,ENSMUSG00000002820,3.3892143979392326,3.2841162631254694,3.3403438962146392,3.0789826745127895,3.226480708851767,2.8528036759027082
Atg5,ENSMUSG00000038160,2.74778097962816,2.848573902034718,2.6396327871045404,2.4472957574600462,3.0793293223669918,3.7667141228073544
Atic,ENSMUSG00000026192,2.140755635943985,2.163718106796172,2.07735621448468,2.292480613312341,2.9629491800341325,3.0432169195993506
Atox1,ENSMUSG00000018585,6.249959802677105,6.2064770116664105,6.088203541314024,6.225811902928415,6.544783264496477,7.587939735749663
Atp11a,ENSMUSG00000031441,3.0122283471922384,3.1508956727481343,3.233075966468897,2.7456461887601993,2.979955110716675,3.089342130662968
Atp13a2,ENSMUSG00000036622,2.4691436124597153,2.4790432743318593,2.4507098652433,2.173014030741085,2.747707516032787,4.696724106151227
Atp1a2,ENSMUSG00000007097,7.059067958613402,7.139507027555995,7.150891189597849,6.728393477362114,6.201397102805505,5.531026687250027
Atp1a3,ENSMUSG00000040907,0.05457126773355679,0.14703343666594,0.16228396126000338,0.2073604464104883,0.9205939727712724,2.3555181354337
Atp1b1,ENSMUSG00000026576,6.176149162346941,6.1828246512339655,6.281096741496993,6.2485446114371745,6.681467939923723,6.17281741380506
Atp1b3,ENSMUSG00000032412,4.376134058591704,4.513814168846139,4.384360376348172,4.9108348057001425,5.261088578113109,5.797060548450454
Atp2a2,ENSMUSG00000029467,10.605647826060435,10.85789553493917,10.76755648844817,10.524702878478088,10.031484183859103,9.30919061493292
Atp2b1,ENSMUSG00000019943,2.3233121646636024,2.369547953394082,2.3095318074655244,2.3020225229790854,2.620933855043757,3.3407350699966964
Atp2c1,ENSMUSG00000032570,2.313803918001081,2.519617342506892,2.379913159991454,2.1558112203950377,2.598776857035931,2.970225402128494
Atp5a1,ENSMUSG00000025428,10.573762432198608,10.568618922274112,10.564262098706557,10.483584982337133,10.158292049384947,9.462753478156964
Atp5b,ENSMUSG00000025393,10.422942476150471,10.421634820702357,10.39178904667617,10.397165983843163,10.075838188884731,9.278978933819918
Atp5d,ENSMUSG00000003072,8.342696954797287,8.396452889934107,8.328080288794405,8.341711608385733,8.183500781877912,7.673469917639448
Atp5f1,ENSMUSG00000000563,7.880239163860741,7.891941864343352,7.8424609275651695,7.761182005523209,7.563578212719996,7.102427455965278
Atp5g1,ENSMUSG00000006057,8.269911317563022,8.243603049065213,8.141071020325748,8.220877592756953,7.823344879692199,7.032465295515848
Atp5g2,ENSMUSG00000062683,7.131751128573886,7.057592619014646,7.061093617626884,7.074082218071664,6.995201552551609,6.912285365923992
Atp5g3,ENSMUSG00000018770,9.204432353326268,9.179107665855618,9.172525096205048,9.080618286413506,8.812342756191045,8.097733984700385
Atp5h,ENSMUSG00000034566,9.481442612557514,9.367955571607494,9.273120747545807,9.309335386667497,9.079471796935167,8.468690444050864
Atp5l,ENSMUSG00000038717,6.22501996456145,6.129285892439417,6.054468583043214,6.117495496846833,5.841421471360147,5.366316037632516
Atp6ap1,ENSMUSG00000019087,5.145012490029236,5.2027405376452585,5.189772911581146,5.145581159287875,5.535975730470713,6.0067606897254056
Atp6ap2,ENSMUSG00000031007,2.987692670448612,2.9967268832742215,2.9246596355990957,3.064493678546499,3.541422901273013,4.932998368649739
Atp6v0a1,ENSMUSG00000019302,3.581335797272491,3.6011439797008675,3.5787870591612707,3.345291123703082,3.837270508709576,4.04300870787149
Atp6v0a2,ENSMUSG00000038023,3.1051188918581687,3.2397366123728246,3.159473053477107,2.8910314817554226,3.33983017140292,3.5761310613547366
Atp6v0d2,ENSMUSG00000028238,0.024637885319830057,0.10151877814854379,0.059154609518353655,0.056548835757532015,0.33243853324419675,2.2393977033489363
Atp6v0e2,ENSMUSG00000039347,2.2898285147120108,2.077397408609688,2.1469238091437295,1.9448926097955863,1.8424535293528885,1.403797609357588
Atp6v1c1,ENSMUSG00000022295,4.318692862548992,4.253051253436784,4.268600457142243,4.210993246952957,4.543551230835539,5.2788511168726
Atp6v1d,ENSMUSG00000021114,4.60798243042559,4.588727217926618,4.581195398760617,4.478378845729186,4.434831280540382,4.771839270887471
Atp6v1e1,ENSMUSG00000019210,4.374019201875009,4.3374799648577165,4.308835176569458,4.238302316188829,4.332970170523687,4.590671428678218
Atp6v1h,ENSMUSG00000033793,1.562219565806737,1.6526962735677617,1.4700312021752737,1.859124055169153,2.2491632642545247,2.716783251473636
Atp8b1,ENSMUSG00000039529,1.31376311123152,1.3470605806641736,1.2070804710049872,2.4280079121479914,2.290259951932163,2.846325712904769
Atp8b4,ENSMUSG00000060131,0.16976772970664308,0.16457422800139804,0.135057560601006,0.43437017707839837,1.3281932449084317,2.2082963290933937
Atp9a,ENSMUSG00000027546,3.742844325584781,3.80139148835323,3.728080351116852,3.692624691397358,3.8722336260360306,3.924869010231832
Atpif1,ENSMUSG00000054428,5.84086306054295,5.5858980006849555,5.576521380596105,5.664907703636389,5.7084726011883395,5.972356048918811
Atrx,ENSMUSG00000031229,1.9482453365929822,1.9979179091451833,1.9566267219750562,1.6660659586650304,1.8748604032239444,2.493699667096019
Atxn10,ENSMUSG00000016541,4.487910362969624,4.501530106177557,4.497058920679761,4.632136676242671,5.543585231138822,5.25947460839084
Atxn3,ENSMUSG00000021189,1.5807137671492855,1.648081999818412,1.5087714960318994,1.5966180866424102,1.8419998857357331,2.487563695160807
Aup1,ENSMUSG00000068328,3.4132131028536707,3.328383934254064,3.303329392344281,3.4364856305223888,3.9064364294532625,4.361333597598183
Aurka,ENSMUSG00000027496,0.3168459171761963,0.4225827730680023,0.33211067852883647,0.2458624420440658,0.6534547551042826,3.0989723584401316
Aurkb,ENSMUSG00000020897,0.06178995754898135,0.0728799948167051,0.09122506823516151,0.07598885043706508,0.40849344528234444,2.8806719321955843
Avpi1,ENSMUSG00000018821,3.3826912088454066,3.2826516609554064,3.2061263886419606,3.210158999948404,3.7104645797455214,3.6490542699263964
Axl,ENSMUSG00000002602,4.349229931295357,4.359847373457644,4.404524267115767,4.378023734823268,4.706156201875143,5.605264620921797
B230118H07Rik,ENSMUSG00000027165,3.5681909287241362,3.493797624384525,3.518242201865988,3.3343433578328474,3.0006519519102244,2.7373151628424752
B230219D22Rik,ENSMUSG00000045767,3.918320260172981,4.006065959964237,3.946642801597438,3.686007075874284,3.978005484103755,4.255552993766734
B2m,ENSMUSG00000060802,8.009172528272545,8.046481966562146,7.945990450439041,8.19486604769699,8.130047703682477,9.915128741670395
B3galnt1,ENSMUSG00000043300,1.076253519481089,1.2864247348001931,0.9662113163111994,0.7988339720104833,1.2469016436984348,3.1923990067015513
B3gnt3,ENSMUSG00000031803,2.646578915486003,2.848597689110326,2.669630226290531,3.700021983397669,3.466459340012464,3.732916207516838
B3gnt8,ENSMUSG00000059479,0.7375131770898904,0.7186668428748636,0.7078891053479736,0.47728630405044864,0.9437769628338204,2.2069181596445215
B430306N03Rik,ENSMUSG00000043740,0.045843119612904853,0.04999326981587348,0.07366803887114541,0.41471198514752766,1.2819449424678209,2.077958078321942
B4galnt1,ENSMUSG00000006731,0.6264265571204979,0.6649357576050975,0.7924825623225175,1.0899373197708462,2.234265083871987,3.5843449283429933
B4galt1,ENSMUSG00000028413,4.092126235156052,4.122584093603876,4.087603945200315,4.871466703566706,4.986045345357754,5.417341101407544
B4galt2,ENSMUSG00000028541,1.5400347061295223,1.55117658380498,1.6458921146420575,1.5154801030381413,2.131887999130933,3.1690025465607747
B4galt6,ENSMUSG00000056124,2.244333415572892,2.3286749700239415,2.217467317110294,2.202263877935982,2.543827989395427,3.6501359895296006
B9d2,ENSMUSG00000063439,2.703875951523198,2.68046257818787,2.78200992495101,2.4897543576066243,3.014897632695802,3.264934767505757
BC017643,ENSMUSG00000039294,1.7293700269345467,1.8382802676035095,1.7126207329496805,1.8778876049702289,2.613661567807275,3.534557039955482
BC028528,ENSMUSG00000038543,1.3289089004047154,1.1412968827858732,1.0448928775589992,0.998083772237491,1.1753058648082009,2.1381301902045653
BC034090,ENSMUSG00000033722,2.828550092772885,2.588244986517934,2.908566515753844,2.1967962565835397,2.597528263008481,2.3713245979617903
Bace1,ENSMUSG00000032086,2.4545079146714905,2.4918721922705602,2.4777286672557275,2.684881220376901,2.819055319096159,2.9983298805373444
Bace2,ENSMUSG00000040605,1.5343174284518186,1.5660976389082268,1.4652491625367212,0.9939951104669419,1.2314858230177343,2.381090879776175
Bag5,ENSMUSG00000049792,3.660202115434302,3.7716887009302225,3.6582147536186653,3.7565082764544604,3.848823820695158,3.867894010420852
Bag6,ENSMUSG00000024392,4.804120667480063,4.767885327499454,4.845564200051303,4.728152386076421,4.827508846724023,4.84452018175887
Bak1,ENSMUSG00000057789,3.5428000782611604,3.425792321465284,3.419309556910185,3.48426320447467,4.40466911175235,5.242205994834235
Banf1,ENSMUSG00000024844,6.388212871273597,6.303629113629411,6.246299269440042,6.35423829318763,6.8971873567399795,6.998264292471954
Baz1a,ENSMUSG00000035021,0.9244125492234633,1.105580930029143,1.0927498735798216,1.8158758210689834,2.0454123604644714,2.4783540273027156
Bbip1,ENSMUSG00000084957,3.102201836101583,3.209491155321869,3.0755680765910456,2.9128005840413835,3.036017200001458,3.442936303625675
Bcam,ENSMUSG00000002980,6.499440620065288,6.434244902346038,6.51045152709939,6.464577580729467,6.60119842991781,5.9348559162886145
Bcar1,ENSMUSG00000031955,2.9540229345642106,3.1453565040220535,3.0892105885859533,3.6353600276266285,3.592713815886741,3.655688623094641
Bcas2,ENSMUSG00000005687,3.4412245703218667,3.478659926947683,3.4504084391107916,3.340057743897309,3.365475372996743,3.669097818759055
Bcat1,ENSMUSG00000030268,0.1804118128521565,0.21099979934200366,0.14216141597898568,0.4321064201587573,0.9016166410459335,1.937822720943089
Bccip,ENSMUSG00000030983,4.5139327194732894,4.507255667887908,4.464401154645916,4.5071031944645785,4.834086797086791,4.778353947763576
Bcdin3d,ENSMUSG00000037525,1.7189442771046277,1.9125666968467758,1.681203631065667,1.6738549768501452,2.2434953130752597,2.3928452482645945
Bckdha,ENSMUSG00000060376,5.5358549807232516,5.408366528689264,5.446240784477018,5.5138180271641035,5.079036319463361,4.133665971096245
Bckdhb,ENSMUSG00000032263,5.411451994687941,5.465185093859993,5.359927436480227,5.358140297564299,4.824269011012763,4.127911265833908
Bcl10,ENSMUSG00000028191,2.270559920572792,2.331061709827882,2.25016818006823,2.8251360903161014,2.8987143916168705,3.4485199238708377
Bcl2l1,ENSMUSG00000007659,3.5652281269467103,3.5814090468585587,4.137062582238821,5.065679214316546,4.616946013834122,3.912140439753342
Bcl7b,ENSMUSG00000029681,4.193148007724734,4.173395403591172,4.0122060445827845,4.1864582100780385,4.467342035673862,4.208410328272227
Bgn,ENSMUSG00000031375,4.470984384708295,4.52757349820155,4.320762920197087,4.175797787758805,5.306902297781213,7.790805196968194
Bicc1,ENSMUSG00000014329,1.9793250796051287,2.0937573511787813,2.108853883876395,2.120243638169463,2.3782016515267324,3.98976660156624
Bicd2,ENSMUSG00000037933,4.375404091378577,4.536390994136923,4.475681366999321,3.958407705934081,4.549764007046686,4.388195727732984
Bid,ENSMUSG00000004446,0.3896274007453609,0.4173555664394989,0.3282623269923468,0.714573686261246,1.2679172800917917,1.9975705311053231
Bik,ENSMUSG00000016758,2.8095636281342107,3.0340728304401554,2.656216658681616,2.6114683991166374,2.991464868613284,3.30099863382346
Bin1,ENSMUSG00000024381,2.428596930837615,2.52747281038955,2.411351290800297,2.4818037040921666,3.712415788629708,4.9837512824276216
Birc2,ENSMUSG00000057367,2.6318806232069174,2.52692363995907,2.628131172210207,2.5832655922107928,2.6189760740769836,3.0840335880815384
Birc3,ENSMUSG00000032000,1.4433188993549873,1.5124904569394892,1.4010781262908658,2.4546466693785964,2.1866010304179846,2.729445461854979
Birc5,ENSMUSG00000017716,0.11096586420141868,0.15425723884989703,0.06821700557615266,0.07562776809230208,0.4705813303899223,3.295316464425807
Blnk,ENSMUSG00000061132,0.37835966099107665,0.3476665878640689,0.28874434209702926,0.18106650933192717,0.34560391475093816,2.204082026368132
Bloc1s4,ENSMUSG00000060708,3.4406194115600264,3.5413570880011047,3.3787126780212984,3.6245185187671827,4.0133907786752046,4.090837713399632
Blvrb,ENSMUSG00000040466,2.3687482774734128,2.3432257782330344,2.383848501140264,2.3315942180437124,2.765766447422284,4.499109448779752
Bmp1,ENSMUSG00000022098,3.549709458398328,3.3387393624502044,3.3932798557321866,3.166094517063486,4.053751242412572,6.124388682597436
Bmp2,ENSMUSG00000027358,0.6573219459003925,0.5657945607244558,0.7134132752342867,1.1113411286042116,1.5970498622074305,2.2973746438336176
Bmp2k,ENSMUSG00000034663,0.7084003550147419,0.7559657078452611,0.730768659511959,1.0848078375502717,1.328681937304045,2.294698258164326
Bmp4,ENSMUSG00000021835,2.580729282952255,2.20867877881671,2.5893553940544543,3.7734201532626312,2.8485479456772693,2.5406234626483135
Bmp6,ENSMUSG00000039004,4.865260900673968,4.37274330723906,4.854957274466861,4.687947602546948,4.041131131058644,3.694472158027311
Bmper,ENSMUSG00000031963,1.0568025926053528,0.933211018317394,1.1897699311664511,1.2001551932691172,1.5000827939714263,2.8483657300787986
Bmpr1a,ENSMUSG00000021796,3.4473465694684444,3.6068143097104977,3.3876628464056573,3.3478084937063906,3.538042650611076,3.6756798794428507
Bms1,ENSMUSG00000030138,2.9827485037147885,2.928067357279534,2.9468475388878317,2.7792926925998604,3.400843313659985,3.4424842554942754
Bnip2,ENSMUSG00000011958,4.744633205224349,4.738267891295695,4.705301998838719,4.5734214274117235,5.034445257353826,5.355736588009604
Bnip3l,ENSMUSG00000022051,3.766888518407686,3.772219475545168,3.780769411590583,3.708307996057952,4.137512793855502,4.4733532914907155
Bod1,ENSMUSG00000044502,6.020482646342223,5.914004573268224,5.930571129993478,5.836961882964313,5.771508791844775,5.373499217250516
Bola1,ENSMUSG00000015943,4.364390200466351,4.284407874436743,4.280002923417362,4.059876430901317,4.240998180502008,4.080587126736944
Bola3,ENSMUSG00000045160,5.684910828891071,5.756037900361489,5.591708567314092,5.581728688429757,5.314976391013518,5.026007613496679
Bphl,ENSMUSG00000038286,2.965937978542504,2.976434891925783,2.9616827043062512,2.8764821584748432,2.4012981177197656,2.7366309176908508
Bpnt1,ENSMUSG00000026617,3.1565965990064226,3.1653901558824216,3.232606377519778,2.882889524344526,3.2810176506660347,3.3729310339926935
Brd2,ENSMUSG00000024335,4.030095370434683,4.087030097402355,4.043880444225591,4.540272842215545,4.659904308597237,4.863712486637131
Brd3,ENSMUSG00000026918,2.5063887056279395,2.4723991369218865,2.3946674354792683,2.263862113602162,2.4912642229617585,2.8824101143720626
Brd8,ENSMUSG00000003778,1.6882930270657974,1.7605251808639708,1.6360629572847094,1.6055194239485169,1.9092163830430369,2.467874063686288
Brd9,ENSMUSG00000057649,2.3431929284045347,2.275505243200019,2.2906908202468252,2.022473971827345,2.216342072042847,2.698307946402396
Bri3,ENSMUSG00000047843,6.187374173766459,5.9867249730503165,6.325114376208202,6.168552155989406,5.867335516149261,5.884227251581043
Brix1,ENSMUSG00000022247,3.008134604770858,2.994033601699853,2.9047215388678183,3.3393429280893585,3.6727903578715324,3.7023809150014846
Brms1,ENSMUSG00000080268,3.8854877551681244,3.7328631437252953,3.6860652879389253,3.8873380227688155,4.4181705508322775,4.942886131527005
Brms1l,ENSMUSG00000012076,2.3456519208942623,2.3656052220207076,2.2483642547908627,1.958511988219891,2.3101755474236407,2.937599180294258
Brpf1,ENSMUSG00000001632,2.3119876166902933,2.1697371271256083,2.287537112495281,2.5559674451911714,2.734861630858551,2.97571703460511
Bsg,ENSMUSG00000023175,9.396268202339067,9.325023113521636,9.351714651303812,9.249232104147298,8.996419568357824,8.732826490893611
Bst1,ENSMUSG00000029082,0.5112745449220056,0.5459792903971675,0.38644798237451494,1.6329905874887283,2.8546039991070367,3.164254367122721
Bst2,ENSMUSG00000046718,5.100219941548493,5.251185334168482,4.889250523937123,4.802523890595279,5.696129466634413,7.466038632814178
Btaf1,ENSMUSG00000040565,1.5857654218921802,1.6713174698926563,1.6098614684009922,1.8339556836309483,2.042699475435607,2.5209938796046867
Btbd1,ENSMUSG00000025103,5.485996876094603,5.419294357015104,5.483124925147774,5.332853677975877,5.343194666837507,5.250432774616442
Btd,ENSMUSG00000021900,2.3891258567768756,2.4856361946884316,2.4408023035273567,2.133036414735728,2.5437007692688423,3.413822558183949
Btf3,ENSMUSG00000021660,6.071178549841433,6.012067922043956,5.947350325352977,6.329918303951749,6.803972205994376,7.110026621537286
Btg1,ENSMUSG00000036478,2.3831610887175887,2.477580410342535,2.587155499447916,3.7873890011068285,4.159350615835826,4.312771788596286
Btg2,ENSMUSG00000020423,3.614278444425559,4.245187092512093,6.312426609427457,6.1156499338140335,5.0875140353656265,4.548578024692289
Btk,ENSMUSG00000031264,0.4248376403476511,0.4351842769020752,0.41988013185677187,0.7648236944998296,1.6294315509174773,2.7926624931285904
Btnl9,ENSMUSG00000040283,3.451194735166616,3.920816760916543,3.385790298856173,3.5252453354571913,3.367048873448399,2.6444632179114547
Bub1,ENSMUSG00000027379,0.02006137147337939,0.023547853643307123,0.010855342352462174,0.019347539802745308,0.1699754222185714,2.1162481915842246
Bub1b,ENSMUSG00000040084,0.2384164245343312,0.2951938801743766,0.1645720226644379,0.23551814859713596,0.5273680272616704,3.109101146034215
Bub3,ENSMUSG00000066979,2.5364969594255884,2.5217454075861916,2.4382229812133915,2.4721755681112167,2.9536756895459075,3.4298645579448017
Bves,ENSMUSG00000071317,3.315058050906218,3.4318591131726373,3.3410563059600555,3.0873147105618552,3.139555822659191,2.7331431283396843
Bzw1,ENSMUSG00000051223,4.326517134161125,4.367413598197019,4.323190129555635,4.465578745138757,5.086714611149514,5.748334702796366
Bzw2,ENSMUSG00000020547,4.6310860641990645,4.62944860241157,4.588243203040069,4.269924605670203,4.397752880951172,3.9779311989333843
C130080G10Rik,ENSMUSG00000092397,3.7184760606094724,4.157365971198274,3.80513916196877,3.6489065774148104,3.295957351191116,3.577810663441021
C1qa,ENSMUSG00000036887,6.080026386246531,6.001399798643295,6.066671134128236,5.874599111916035,6.535767775679513,9.497376274495352
C1qb,ENSMUSG00000036905,5.4714671949030365,5.4461103656061525,5.475068871691119,5.646714884332322,6.141473848322164,9.407168357431964
C1qbp,ENSMUSG00000018446,5.183567880985624,5.088162182496521,5.13117418236169,5.1459405914064185,5.274556003148769,4.603866125254585
C1qc,ENSMUSG00000036896,5.001985454170994,4.945804153072454,4.899211972013683,4.704226671613204,5.387953525026555,8.476907389495988
C1qtnf1,ENSMUSG00000017446,2.239611822519678,2.417450964886951,2.171901027936878,2.4373478022293797,1.7166074376427918,2.6281179704529416
C1qtnf2,ENSMUSG00000046491,2.433166034052984,2.4345876242564115,2.211676616844194,1.1809111755128947,1.9160542269730052,3.526975027389544
C1qtnf4,ENSMUSG00000040794,2.762697069959013,2.5590087504277483,2.602708208282832,2.4681058831127243,2.3441234311351433,1.6715475140069695
C1qtnf6,ENSMUSG00000022440,2.347122037196763,2.4388380588797554,2.3028154884624636,2.2597588600138034,3.329656031078899,6.113959338604281
C1qtnf7,ENSMUSG00000061535,1.418409920080702,1.4482953779813021,1.5637763305182817,1.1901188072493394,1.0431811565581357,2.2176883598817367
C1qtnf9,ENSMUSG00000071347,5.1421705222318765,4.9872172847118605,5.045875709706668,4.727567545072482,4.348520485136861,3.5896458806576654
C1ra,ENSMUSG00000055172,2.3604066676484483,2.293971008693837,2.3778322576636333,2.4930656670104434,2.0917037895132404,3.4964343442041605
C3,ENSMUSG00000024164,4.3452960726150645,4.594773861891866,4.343133468106115,4.745307995918885,4.457952338751055,6.012926451398678
C330027C09Rik,ENSMUSG00000033031,0.2110709856938394,0.23512358244061687,0.26093647859317737,0.19814926492813803,0.45852403927576196,2.2716768901385587
C3ar1,ENSMUSG00000040552,1.0624882024808422,1.0186716974892136,1.0221918516252608,1.4288311655089396,2.760753246946394,5.429715185404768
C4b,ENSMUSG00000073418,1.3651638294782036,1.358515423608213,1.454179171715333,2.100798585042954,1.9488778943351532,3.340752404747464
Cab39,ENSMUSG00000036707,3.9409103707004,3.9654837643785004,4.028756477345007,4.394266740250624,4.2727922486528325,4.264895986061002
Cab39l,ENSMUSG00000021981,1.782991063912681,1.8739233955821697,1.7632412975105431,1.8040340927815464,1.933468185499029,2.4447091107371315
Cacfd1,ENSMUSG00000015488,3.647024281807616,3.6032361293268864,3.517876616215509,3.1535764064129252,3.5039574392258315,3.331269579491169
Cacna1c,ENSMUSG00000051331,3.35478859507954,3.602320474135925,3.435288765437799,3.188939232433518,3.198776494536789,2.659940147262023
Cacna2d1,ENSMUSG00000040118,3.633443110312466,3.7120226305631645,3.760753296756888,3.666258624701228,3.6088149211277964,3.044521059920289
Cacng7,ENSMUSG00000069806,1.8949981333651704,1.9488098353869348,1.7603918273888988,1.7081248278264414,1.977219394013144,3.156510428276939
Cactin,ENSMUSG00000034889,3.7299876715604987,3.6969997625182147,3.469509792548164,3.52111204175964,4.008109519787375,4.221153005132259
Cacul1,ENSMUSG00000033417,2.5622636709576305,2.664192961067289,2.5585195871115105,2.6234267394246955,2.860025254780971,3.398035727860351
Cacybp,ENSMUSG00000014226,4.604220940352135,4.692067246270224,4.593348685282062,4.4292575908436795,4.727471906664884,5.073162708144568
Cad,ENSMUSG00000013629,1.5749245741399054,1.808907181971803,1.517109178532801,1.7412901695047118,2.3231943885530826,2.5161221840268624
Calcrl,ENSMUSG00000059588,2.738811101296946,2.9119112657760664,2.670180201434199,2.5829942615555135,2.827148243900653,3.256034610785895
Cald1,ENSMUSG00000029761,2.76499821192708,2.953926380163417,2.664647940158979,2.8357683208556987,3.562378951162666,4.460109743624261
Calhm2,ENSMUSG00000033033,1.1958983725213825,1.2306215695309464,1.0220742804614815,0.9673647938307441,1.2509664788900763,2.282431529478292
Calm1,ENSMUSG00000001175,5.848145554761437,5.964710811356531,5.8304525350486545,5.820944010176092,6.626950895381063,7.331800730863664
Camk1,ENSMUSG00000030272,3.5782230476504644,3.5339643401088443,3.507523258641235,3.452905882194261,4.240545397241776,4.567014775713105
Camk2a,ENSMUSG00000024617,2.90516650911236,3.017326115979499,3.0079502148994077,2.4217648815462294,2.4372341241207014,1.9507641802356492
Camk2g,ENSMUSG00000021820,3.1227866951806074,3.075673750245813,3.0615296217192176,2.781139426518358,3.3957441724345823,3.2769029322495826
Camk2n1,ENSMUSG00000046447,3.1884805135109064,2.9400230348584007,3.306758783076517,2.971165882999153,2.515471027312091,2.68112876063227
Camk2n2,ENSMUSG00000051146,1.333597045567302,1.3142279260102345,1.4370809381118486,1.6331964654342805,2.080263350240607,3.0359091812134085
Camkk2,ENSMUSG00000029471,1.3970835735965073,1.3970233137495676,1.3305717219051723,1.867001398208637,2.0041476665673112,2.38012761694097
Caml,ENSMUSG00000021501,2.8170996504933967,2.8012843288146643,2.583802064533228,2.697574527460378,3.1841268838169663,3.613598466381312
Cand1,ENSMUSG00000020114,2.095436266320955,2.227881983774848,2.055581266052178,2.148093300324377,2.5404071828356387,3.0897948460776776
Cand2,ENSMUSG00000030319,4.384904386151046,4.408578993837501,4.380044955012042,3.769792265071806,4.042460256570255,3.5467958730781746
Cant1,ENSMUSG00000025575,2.998486029489849,2.997040073053368,2.89952565977136,2.6930315364636424,3.1850395654431907,3.9280815058888536
Cap2,ENSMUSG00000021373,5.203370986327742,5.252296033157806,5.254901410977121,4.917044306331953,5.390557331491967,4.830270795562302
Capg,ENSMUSG00000056737,2.3579723102854393,2.3866401033339564,2.317511899895404,2.9351996528378796,5.115096390416493,6.441429495032996
Capn1,ENSMUSG00000024942,3.214446872367363,3.202157089842369,3.2016231388739014,2.988053042260343,3.5616271035095837,4.197791251128272
Capn2,ENSMUSG00000026509,3.6928504556191246,3.748694977537343,3.8432782515916077,3.948250532811926,4.401367977690602,4.87348359625177
Capn7,ENSMUSG00000021893,3.2501478345182857,3.2603967978899204,3.285481301586957,2.9808033329569406,3.2594684246652332,3.5072972226623342
Caprin1,ENSMUSG00000027184,3.60478670442663,3.74966762552224,3.547863449199238,3.3112445851277235,3.8373811078369084,4.592462508635043
Capza1,ENSMUSG00000070372,2.8212043943533787,2.9402884759135883,2.740998635990909,3.208657072248186,3.814989754441425,5.002225423490637
Capzb,ENSMUSG00000028745,6.1429944113058506,6.131120521184419,6.165491961729643,6.28825539830347,6.493107743391809,6.86368401013794
Car14,ENSMUSG00000038526,5.333800706507737,5.161603159158876,5.504912387102478,5.221927117991571,4.4265831241560365,3.894558432500282
Car4,ENSMUSG00000000805,3.6479843617028145,3.5634051400643103,3.862605159841309,4.73605668667845,3.571343920386059,1.773540415866841
Card10,ENSMUSG00000033170,3.863101540383988,3.685385327960927,3.728132915051545,3.6119755461985217,3.5300358177671587,3.4538044129069307
Cars,ENSMUSG00000010755,1.8594362687988024,1.8469452497684764,1.8427938572440632,2.0879349141906913,2.5341201471197934,2.550897547585809
Casc3,ENSMUSG00000078676,2.882216894386051,2.9335779127117205,2.886426183182607,2.9119700800649033,3.0656452748716614,3.3901275389601215
Caskin2,ENSMUSG00000034471,4.4622688431743125,4.471639844982328,4.572154720910285,4.5090336658636785,4.491155484025728,4.058856329981776
Casp1,ENSMUSG00000025888,1.5341706468158183,1.5397645405576943,1.2485278606670052,1.1704138586443142,1.9013815975902135,3.750235262144523
Casp12,ENSMUSG00000025887,1.6141256475245696,1.276391613368342,1.3780875493457252,1.6067276759949851,1.87690905368891,2.7769815074936686
