Source,Target,PValue
Def6,Pml,6.181034442337365e-13
Ezh2,Npm1,7.058850384272063e-13
Bicc1,Ndn,9.09756865258334e-13
Tcf21,Axl,9.826480498159432e-13
Dhx58,Irf7,1.0925014697309832e-12
Mafb,C1qb,1.1900344730453436e-12
Efna1,Nostrin,1.2652503700724266e-12
Sarnp,Cdc5l,1.5384456826528235e-12
Pml,Slc35b4,1.5678710385377385e-12
Runx1,Myd88,1.6883896316439345e-12
Pml,Actr2,1.8077525791276465e-12
Blnk,Smad1,2.0510012807408204e-12
St3gal2,Etv5,2.4731966658352166e-12
Tcf3,Tnpo2,2.9011641408655258e-12
Gorab,Dr1,2.9672267927149733e-12
Ahnak,Cebpb,2.9801909708559077e-12
Tcf21,Cdh11,3.0180761927830525e-12
Ndufa10,Ptges2,3.795428208280169e-12
Bcl3,Mob3c,4.1773955793614005e-12
Zfp46,Ranbp9,4.83064994759184e-12
Foxm1,Top2a,5.752863013442012e-12
Prrg2,Ptges2,5.787176733506165e-12
Dnajc2,Rbbp8,5.802333970040093e-12
Irx3,Stx11,6.350404684776855e-12
Mafk,Ptpre,6.620507666803873e-12
Smad1,Mgat5,7.550159127494717e-12
Elf4,Oas3,8.745135782711934e-12
Lrrfip1,Ptprn,9.625811556199986e-12
Sec61b,Zfp120,1.1385828403337123e-11
Fam111a,Pml,1.1770780547398292e-11
Hamp,Hlf,1.2892626204715063e-11
Cdca4,Dnmt1,1.594219619313395e-11
Mafb,C3ar1,1.723426168388738e-11
Bcl3,Il13ra1,1.78249994767168e-11
Hmg20b,Tmed10,1.885491718698096e-11
Tfdp1,Top2a,1.8859549597228685e-11
Ikzf1,Pik3ap1,1.8917162813006754e-11
Limd2,Tcea3,2.337985510838854e-11
Swap70,Lmo4,2.4425873962367114e-11
Prpf38b,Tbl1xr1,3.0385518837775396e-11
Smyd1,Camk2a,4.0188534642666596e-11
1110038B12Rik,Sox9,4.325099240085374e-11
Galnt7,Smad1,4.7554865980363816e-11
Mlx,Cant1,4.85255510976511e-11
Ankrd1,Asb11,4.893069776949894e-11
Nup62,Foxm1,4.911280286593992e-11
Pml,Arpc2,4.950643755676651e-11
Acacb,Tcea3,5.31602443059625e-11
Pml,Swap70,5.488649599470821e-11
Taf13,Dnm2,5.6314313464150266e-11
Irf9,Tmod3,6.18790038440397e-11
Hmgb2,Tfdp1,6.199252420532743e-11
Atxn1l,Mrpl45,6.685868685065642e-11
Sphk1,Map4k4,7.037429018558395e-11
Esrrb,Cryl1,7.328713937044168e-11
Taf11,Armc10,7.489586805235571e-11
Cc2d1a,Mvp,7.509161680079005e-11
Pcna,Cggbp1,8.576721081151691e-11
Uqcrc1,Pias4,8.618213891507861e-11
Usf2,Plcg1,9.586428524454316e-11
Pml,Prpf38b,1.0115385846772098e-10
Pcna,Tfdp1,1.0312390276536933e-10
Fli1,Rftn1,1.0625609416220086e-10
Fem1a,Rxrg,1.1952762988989922e-10
Tshz1,Cacna2d1,1.290297502724855e-10
Taf6l,Drg2,1.4005622507171216e-10
Pigf,Rxrg,1.4158954900797068e-10
Lsm2,Trp53,1.4696165837274073e-10
Klf15,Tspan3,1.504902500135499e-10
Mxd1,Smad1,1.51005097864448e-10
Mybl2,Ssrp1,1.641485801835254e-10
Phb,Mrpl37,1.704688684171003e-10
Zfp46,Ubxn8,1.863591748891825e-10
Crat,Rxrg,2.1696765376989136e-10
Safb,Rnf5,2.1748128639853201e-10
Mitd1,Zfp263,2.377680741026087e-10
Stat3,Ptrh2,2.383750240533544e-10
Ttc33,Mta2,2.3840466697887723e-10
Ssb,Gpbp1,2.494718185072825e-10
Taf13,Pfn1,2.7154989686613456e-10
Tep1,Smad1,3.1748338722236496e-10
Nfatc1,Tsc22d1,3.2307425893600906e-10
Ppara,Pdk2,3.35275276689386e-10
Elf4,Adora2a,3.3998064527869305e-10
Tfdp1,E2f1,3.6693053264182145e-10
Krr1,Zfp110,4.421165906220086e-10
Ifnar2,Runx1,4.600743229714244e-10
Lrrfip1,Vwa5a,4.675102184518671e-10
Gtf2f1,Prdm4,4.863256099356489e-10
Tmem128,Rxrg,5.147000010206055e-10
Gtpbp4,Gabpa,5.476400957443691e-10
Phf5a,Nudt1,5.737947647211813e-10
Ubap2l,Trp53,6.318531088271227e-10
Ndufaf6,Lrpprc,6.469710326037575e-10
Ppp2r3d,Safb2,6.591905929365922e-10
Elk3,Gnai2,6.676516522252461e-10
Tbx3,Fam53b,6.73500966010548e-10
Rrn3,Zc3h8,7.30364648128012e-10
Hmgn5,Arhgef2,7.57547604621773e-10
Nfkb1,Dtx3l,8.420181077894157e-10
Trim30a,Pik3ap1,9.411229063227513e-10
Smyd1,Myl1,1.0193138210208099e-09
Taf6l,Usp5,1.0427960810789815e-09
Yy1,Socs4,1.04693909367161e-09
Mta3,Pgm3,1.0533298789780382e-09
Taf13,Mpdu1,1.1534735765598267e-09
Naa38,Rfc1,1.1829674337297793e-09
Edf1,Cib1,1.187939903978816e-09
Acacb,Rxrg,1.2412110212229912e-09
Rps3,Snhg5,1.2676812804033062e-09
Mxd3,Tfdp1,1.8182491930039011e-09
Hltf,Herc4,2.025506766034552e-09
Foxm1,Ruvbl2,2.2578535058437956e-09
Zfp106,Gabpa,2.2689606839449576e-09
Pfn1,Gtf2b,2.4108930137719425e-09
Polr3c,Cxxc1,2.478282148736721e-09
Lrrfip1,Samd9l,2.483263993327908e-09
Rad23a,Edf1,2.5324819922725285e-09
Sra1,Alkbh7,2.553617403121497e-09
Crip1,Gata6,2.8647614459027866e-09
Phb,Mrpl38,2.880093346106761e-09
Ldb3,Rxrg,2.9544042565503326e-09
Csrp3,Smyd1,3.6879170074015795e-09
Foxm1,Pa2g4,3.7021582445895694e-09
Cyp7b1,E2f2,3.728551079820904e-09
Elf1,Lrrfip1,3.8477466008362385e-09
Cdk4,Dnmt1,4.020422184658596e-09
Lrrfip1,Tagln2,4.170857211177712e-09
Mier1,Plekhf2,4.210853326322283e-09
Me2,Atf5,4.455424181400176e-09
Hmgn1,Bcl3,4.633671899504714e-09
Myl2,Tbx20,4.787540783837067e-09
Hdac2,Sfpq,4.837309768648436e-09
Smyd1,Lrrc20,4.965706402929566e-09
Naa38,Psmc3ip,5.088994383782869e-09
Ikzf1,Rgs14,5.36640767464365e-09
Tmpo,Nolc1,6.374718995393684e-09
Popdc2,Rxrg,8.198261397329794e-09
Cc2d1a,Sirt7,8.696719463944357e-09
Nfatc1,Rhox5,8.80656292399301e-09
Mrpl50,C1d,8.953311118167005e-09
Morc3,Zfp263,9.45627201630742e-09
Sarnp,Sfpq,9.623077786299865e-09
Set,Smarca5,9.939276714422644e-09
Seh1l,Gabpa,1.027611292040051e-08
Uba1,Tfip11,1.0580285946528618e-08
Hltf,Zfp809,1.061930553095658e-08
Mxd3,Smarcc1,1.065520320301341e-08
Prrx1,Glul,1.1015929586632338e-08
Cc2d1a,Naip2,1.1026794810231972e-08
Nfatc1,Rnd2,1.1178927830830642e-08
Hdc,Tbx2,1.1247452176536777e-08
Pcna,Set,1.142693497657322e-08
Eif4a1,Nfya,1.1519185171711798e-08
Eno3,Rxrg,1.2280419347177117e-08
Ttc7,Ndn,1.2578724915729445e-08
Klf9,E2f3,1.2636199818986147e-08
Ybx1,Dhdds,1.2655173408738705e-08
Arsi,Zfp263,1.3328808449467545e-08
Naa38,Tmpo,1.3629481402340925e-08
Coro2a,Smad1,1.3785759484167822e-08
Taf13,Sdccag3,1.3881279230661463e-08
Irf8,Pik3ap1,1.4043008094241114e-08
Tcea1,Top2b,1.5084065241555634e-08
Zfp46,Mpc1,1.509050264587031e-08
Ikzf1,Cttn,1.5099508752170023e-08
Naa38,Smarce1,1.5572281449654318e-08
Chmp1b,Smad1,1.5750471205628885e-08
Safb2,Cactin,1.621677349134931e-08
Fli1,Rcsd1,1.6749469459392373e-08
Hspa12b,Sox18,1.722146210769571e-08
Fbxl15,Tfip11,1.731904724042919e-08
Rxrg,Ap4s1,1.8551371518001193e-08
Gtf2i,Sel1l,1.855767914423382e-08
Pigf,Zbtb16,1.9254659890439806e-08
Pml,Apobec3,1.966126098066858e-08
Basp1,Tbcb,2.0279854411544804e-08
Myh10,Ndn,2.0459575588138322e-08
Smyd1,Fsd2,2.0733408104173166e-08
Tcf21,Pcolce,2.159829164643783e-08
Trp53,Txnrd1,2.1686823405512154e-08
Zbtb20,Apoe,2.223066426754709e-08
Trim16,Fblim1,2.3061902507160385e-08
Nolc1,E2f1,2.316285448765404e-08
Dsc2,Heyl,2.391531497732796e-08
Atf3,Hbegf,2.592861615961152e-08
Pcna,Rbbp8,2.6820329471395647e-08
Hmgb1,Pex11a,2.8051729354235397e-08
Dsc2,Irx1,2.8627665127334846e-08
Sra1,Ap1m1,3.317878970135791e-08
Capn1,Hmg20b,3.3389008968115484e-08
Wdr11,Carhsp1,3.805198848178924e-08
Me2,Rfx1,4.092378026645202e-08
Taf13,Arf5,4.451512340998572e-08
Uhrf1,Tfdp1,4.4659379864739855e-08
Hhex,Igf1,4.694003049841651e-08
Dnm2,Rnf10,4.720829819859886e-08
Gnmt,E2f2,4.7800998906940204e-08
Ssrp1,Trim27,5.236046330176813e-08
Des,Tcea3,5.4008889231368994e-08
Nfya,Enpp2,6.357021985442399e-08
Ephx2,Tcea3,6.358180751893035e-08
Usp12,Atxn1l,6.438458981027821e-08
Pigf,Nfic,6.536436345722632e-08
AA467197,Smad1,7.250142951551182e-08
Rbl1,Pml,7.45048688588241e-08
Elf1,Ctnna1,7.692842522770405e-08
Tcf21,Ehd2,8.037773911275041e-08
Pias4,Tomm40,8.196026423150994e-08
Aebp2,Foxn2,8.74609704538047e-08
Mpzl1,Sp100,8.763086768132001e-08
Pml,Chd1,9.15448485742788e-08
Ndn,Tsc22d1,9.173266705594561e-08
Tcf21,Mfap4,9.197369549456519e-08
Phb,Mrpl12,9.568499604324917e-08
Pml,Syk,9.708609347664153e-08
Smtn,Tcea3,1.0793749772468524e-07
Tcf21,Pecam1,1.1007533412386566e-07
Atf5,Acss1,1.1591117025234086e-07
Ppp1r8,Nolc1,1.2093770295819813e-07
Ipo9,Zfp354c,1.2155765318447183e-07
Pa2g4,Dctpp1,1.2413871173040938e-07
Set,Top2a,1.2877262114165479e-07
Usf2,Cdk20,1.3007314184263064e-07
Eln,Foxs1,1.3134025129421284e-07
Nup50,Tfip11,1.3534310163877017e-07
Crebzf,Usp9x,1.5195257597878977e-07
Tmf1,Chchd7,1.548789676757505e-07
Agtr1a,Ppara,1.612951331453417e-07
Nup50,Thra,1.6413976254189306e-07
Zfp354c,Pfn2,1.662977719353484e-07
Caskin2,Akna,1.8004136919071866e-07
Ppara,Ldhd,1.8086148389175708e-07
Dctn2,Gtf2b,1.8828617835508768e-07
Hdc,Irx5,1.9085776980850296e-07
Ppp1r8,Ilf2,2.0105676378825576e-07
Smndc1,Zfp263,2.022901048324087e-07
Hhex,Slc6a8,2.0810327880308652e-07
Nfkbie,Pml,2.081469047114195e-07
Clock,Appbp2,2.0827351946836285e-07
Mafg,Fbxo21,2.193878502799124e-07
Chd1,Zfp263,2.379636789994086e-07
Cmtm7,Pml,2.4997840012818095e-07
Csrp3,Tbx20,2.5434474440269417e-07
Sox9,Tsta3,2.835118396488721e-07
Lgals4,Smad1,2.970637330985882e-07
Gata2,Npr3,3.137549776407436e-07
Atp2b1,Purb,3.1786868563525075e-07
Cpeb3,Zbtb16,3.368253010985721e-07
Zfp148,Rock1,3.490435474045792e-07
Rnf13,Srrt,3.494506093431269e-07
Ndn,Matn2,3.565192254847829e-07
Esrra,Smad1,3.6542132619322727e-07
Ddx58,Xdh,3.7857913240596544e-07
Ginm1,Nr1d2,3.818485144318794e-07
Nppb,Hand2,3.922134998407472e-07
Nfkb1,Arhgap17,3.933917014935263e-07
Rbbp5,Cdk2ap1,4.0608708121525675e-07
Popdc2,Smyd1,4.1442499249564067e-07
Hells,Tada2a,4.1450237936969157e-07
Ndufb2,Rxrg,4.15222612511139e-07
Mcmbp,Son,4.3862055991860925e-07
Slc4a2,Pcgf2,4.462320597976961e-07
Mettl6,Rnf4,4.492667505378233e-07
Lrrfip1,Itpripl2,4.5578757293785406e-07
Irx3,Myl4,4.786686664576076e-07
Tcf21,Antxr1,4.888359236537542e-07
Nup62,Top2a,5.099978255377515e-07
Adssl1,Rxrg,5.191767833921441e-07
Fubp3,Armc10,5.204973589401495e-07
Preb,Sec16a,5.31710922330496e-07
Arf5,Cxxc1,5.499068056285108e-07
Top2a,Pa2g4,5.710546843412306e-07
Nfkb1,Il4ra,5.873631002400736e-07
Kif1c,Atf4,5.982413592389539e-07
Rpa1,Spata24,6.207189057908691e-07
Trim16,Myl12b,6.327251264038464e-07
Tcf3,Pfn1,6.50102032781993e-07
Ppara,Tmem82,6.513997046214572e-07
Gata2,Napsa,6.569942998269091e-07
Tcf21,Frmd6,6.645620654096829e-07
Tsc22d1,Pou2f2,7.053599975707867e-07
Taf13,Tnpo2,7.078599867550913e-07
Taf1d,Cdk9,7.514205911827915e-07
Stat3,Smarce1,7.85718607081822e-07
Tmf1,Nt5c3,7.864187279647478e-07
Rrs1,E2f3,7.96233651968109e-07
Son,Htatip2,9.404570118790165e-07
Ruvbl2,Dctpp1,9.449881797072924e-07
Nup62,Klf9,9.71293884584486e-07
Mlx,2200002D01Rik,9.820202409727312e-07
Zfp110,Phkb,9.891173720484682e-07
Dyrk1b,Mef2d,1.0322189786423174e-06
Mrps6,Tgif1,1.0434577548349065e-06
Fli1,Esyt1,1.0885052424326382e-06
Shroom3,Irf1,1.1140752614061758e-06
Timm23,Phb,1.126482508900892e-06
Timm8a1,Pus1,1.1542142082860246e-06
Tcf15,Usp28,1.1599045148287406e-06
Elf1,Tmem203,1.1974934768236485e-06
Slc25a45,Zfpm1,1.2152026657707907e-06
Uhrf1,Klf9,1.2566597378548427e-06
Meox2,Fabp4,1.2785009741720763e-06
Ppp1r8,Hnrnpab,1.280769435567964e-06
Chd1,Isg20l2,1.2947737822470105e-06
Mybbp1a,Fance,1.3766854774445829e-06
Lnx1,Smad1,1.376793234529099e-06
Rxrg,Acsl1,1.4229699984758982e-06
Pml,Il15,1.4543580622776675e-06
Litaf,Etv6,1.4621628687780613e-06
Zfp46,Aldh3a2,1.4700001373413313e-06
Nfkb1,Wasf2,1.4734615363418644e-06
Crlf3,Pml,1.5040217135932303e-06
Ddx58,Ostf1,1.5106149927208616e-06
Taf13,Dctn2,1.528748604464784e-06
Apex1,Kars,1.5543633239423506e-06
Prr13,Smad1,1.5631643173161792e-06
Dnmt1,Rbbp5,1.570229362978243e-06
Smarca5,Hnrnpab,1.5918630435740936e-06
Mxd3,Myd88,1.6371482554356492e-06
Asah2,Maf,1.6918826065501143e-06
BC028528,Irx3,1.8235486856297079e-06
Pml,Map4k1,1.843603363549473e-06
Sp100,Rnd2,1.989867485087919e-06
Klf15,Eml4,2.002119038926487e-06
Top2a,E2f1,2.033932269275192e-06
Tcf21,Ntn1,2.087823426146924e-06
Il10rb,Pml,2.1092312314606622e-06
Nfkb1,Pml,2.11888331087141e-06
Polr3c,Trp53,2.167948022659354e-06
Lyl1,Hhex,2.1886345754716324e-06
Irf5,Pik3ap1,2.24796911423227e-06
Morn2,Ddx41,2.265524101349081e-06
Sp100,Gmip,2.282542153201127e-06
E2f2,Fahd2a,2.3195342694854135e-06
Arid5a,Socs1,2.410949271471327e-06
Mier1,Tlk1,2.460977893254141e-06
Clip1,Rxrg,2.4768744444470974e-06
E2f3,Tacc1,2.711424036784625e-06
Pml,Nsd1,3.0240232020536857e-06
Zeb2,Ppic,3.139860834797284e-06
Zfp771,Fpgs,3.190295729560762e-06
Ckm,Rxrg,3.274277041268428e-06
Timm8a1,E2f3,3.301698136909692e-06
Hdac7,Ncor2,3.3078738886124678e-06
Eno3,Smyd1,3.3221244145305753e-06
Clip4,Camta1,3.536584311286522e-06
Taf13,Csnk2b,3.5971863011589383e-06
Smarce1,Sfpq,3.648020917267202e-06
Pa2g4,Timm8a1,3.679816743777306e-06
Tsen34,Ilf2,3.7179168561149883e-06
Set,Tmpo,3.8663022720759004e-06
St3gal5,Atf5,4.011017881231135e-06
Tcf21,Aldh1a2,4.143970598323263e-06
Carhsp1,Arf4,4.194701353557341e-06
Dr1,Golph3,4.240872276724069e-06
Lrrfip1,Sypl,4.2595417288376455e-06
Tcf21,Col4a5,4.3782480677705855e-06
Rbbp5,Utp3,4.426951513367534e-06
Etv3,Arid4a,4.4574479071224404e-06
Mybbp1a,Rrp1,4.577327459594459e-06
Gtf2f2,Magoh,4.618185928660701e-06
Nr3c2,Lmo7,4.715221079603408e-06
Phb2,Csde1,4.717483841287881e-06
Tmem205,Mta1,4.719896454769296e-06
Xirp1,Rxrg,4.7658720825591355e-06
Etv3,Ankfy1,4.766594392370998e-06
Gtf2f2,Itm2b,4.828069962194921e-06
Sp100,Clec2i,4.854650941364e-06
Zfp511,Bcdin3d,4.984041505896595e-06
Zfp46,Dsel,5.0140227851679376e-06
Men1,Tubg1,5.0841264260156795e-06
Pdhb,Ptges2,5.140095549401153e-06
Smyd1,Acacb,5.158918340807433e-06
Ppp1r3c,Smyd1,5.256384463842009e-06
Pde4a,Rxrg,5.265428561475399e-06
Top2a,Psmc3ip,5.311345914314444e-06
Nfkb1,Casp8,5.3449998611881505e-06
Esrrb,Sptlc1,5.386651487651444e-06
Hfe2,Rxrg,5.791720150747904e-06
Popdc2,Hand2,5.816901621735928e-06
Taf13,Rab5a,5.826157505384141e-06
Khsrp,Dazap1,5.904075676972542e-06
Csrp3,Irf5,6.198264051249569e-06
Runx1,Arpc2,6.34251288502485e-06
Uap1,Mier1,6.406735398270355e-06
Tcf21,Dkk3,6.476295484195251e-06
Polr2g,Bcl3,6.502610896704766e-06
Hn1,E2f2,6.5544113585128685e-06
Rbmxl1,Hmgb2,6.745975579160282e-06
Pou2f2,Rgs14,6.921517896168622e-06
Nfkb1,Ifi35,6.937211907090795e-06
Myh10,Etv3,6.999300532913095e-06
Adamts9,Smad5,7.0934639385198e-06
Ssrp1,Hdac1,7.430615236949431e-06
Fli1,Tm6sf1,7.4501075109557695e-06
Elf4,Dolpp1,7.912716905999847e-06
Srebf2,Pfn1,7.913668897633326e-06
Fmnl2,Ndn,7.961075378533666e-06
Creb3,Cox5a,8.044519562913991e-06
Cdca4,Klf9,8.0550758402072e-06
Tcf21,Bmp6,8.309807396934097e-06
Maged2,Ndn,8.38669698628845e-06
Impdh1,Chd1,8.536960537820436e-06
Spata24,Cops8,8.614427167324505e-06
Amotl1,Nfe2l1,8.630410917519877e-06
Ankrd1,Cox6a2,8.927458212348303e-06
Ankrd1,Myl3,8.927458212348303e-06
Cenpb,Abcb8,8.956154128745401e-06
Gtf2f2,Thumpd1,9.067030436718133e-06
Gatsl2,Carhsp1,9.133358934971533e-06
Fubp1,Trpm7,9.345142626313445e-06
Dnajc2,Eif3h,9.418225435807392e-06
Mta3,Wnk2,9.44519959621147e-06
Hhex,Pcyox1,9.452756438724918e-06
Tcf21,Olfml3,9.542901575062913e-06
Fli1,Entpd1,9.587854992896924e-06
Irf8,Tifab,9.693326128119348e-06
Etv3,Ttc7,1.0323704459972924e-05
Mta3,Tmed4,1.0845428411813209e-05
Smyd1,Fem1a,1.112969158055654e-05
Smyd1,Gfm1,1.112969158055654e-05
Pml,Anxa2,1.1168035529543719e-05
Drg2,Tfip11,1.1217016194490505e-05
Snrpa1,Ppp1r8,1.1319793832963415e-05
Ldb3,Smyd1,1.1337476175014219e-05
Fli1,Ly6e,1.1349790795774173e-05
Ndufs3,Ptges2,1.1375742081288261e-05
Mlx,Dhrs11,1.1580307474998663e-05
Esrra,Tnfrsf11a,1.2010231121650166e-05
Stat5b,Gdpd1,1.2104989363095093e-05
Cdca4,Rbbp8,1.2222331817945852e-05
Dnajc2,Cpsf3,1.2376685287998675e-05
Snrpf,Hmgb2,1.2482429983597068e-05
Txlnb,Rxrg,1.2645597343664152e-05
