Source,Target,PValue
Mthfd1l,Myc,9.852122254364558e-06
Ppcs,Glis2,1.117465804314287e-05
Purb,Luzp1,1.1213455277401642e-05
Mef2d,Fam3a,1.463800348169145e-05
Hmgn1,Nono,1.5985335081547555e-05
Aspscr1,Thap7,1.6714397381269752e-05
Mef2d,AI837181,1.71278063329785e-05
Bcl6b,Armcx4,1.7400522052729577e-05
Tfeb,Cacng7,1.757119927872675e-05
Tcf3,Trp53,1.837108144860422e-05
Epas1,Zbtb16,1.997931369125055e-05
Cd82,Elf4,2.0618709241394257e-05
Carhsp1,Synj1,2.09722118376863e-05
Relb,Nfkbia,2.6200042516143546e-05
Arrdc1,Phtf2,2.6877522569362667e-05
Gatad1,Mtap,2.733434978691838e-05
Taf1d,Mettl2,3.0457013287895567e-05
Taf2,Zfx,3.267804285363807e-05
Arg1,Prox1,3.409202475653213e-05
Sarnp,Slc12a7,3.885711778217876e-05
Tfeb,Dyrk1b,3.9321066402503374e-05
Rcor1,Tnfrsf11a,3.983786181043382e-05
Trappc1,Ilf2,4.07639706113519e-05
Emc2,Arnt,4.134437299080658e-05
Rars,E2f3,4.2398349602765204e-05
Tfeb,Cd82,4.6930662816221084e-05
Ubl7,Maz,4.7398235685743765e-05
Klhl7,Bmi1,4.7721952148334744e-05
Katna1,Sap30,4.867473820509608e-05
Tbx2,Plscr3,6.236637450019564e-05
Hnrnpd,Tfeb,6.353795193922177e-05
Krr1,Phtf2,6.466704951837518e-05
Lyrm2,Elf4,6.598262997711853e-05
Rpl31,Rps3,6.749982869249243e-05
Smarca5,Sf3b3,6.76010233274142e-05
Rps3,Hmgn1,6.789448513146236e-05
Tfeb,Gsk3a,6.826663007076928e-05
Lrp1,Cdc5l,6.837441699276003e-05
Tfeb,Gpaa1,6.856489479226866e-05
Ptgr2,Rorc,7.452557633574636e-05
Gcdh,Sox4,7.627307225272997e-05
Akna,Stk10,7.860297582565062e-05
Tfeb,Dok7,8.554771772623969e-05
Tfeb,Fibp,8.697426439220741e-05
Mef2d,C130080G10Rik,8.712946027431306e-05
C1d,Vamp7,8.92266415267272e-05
Gtf2f2,Gosr1,0.0001006191802124226
Rbmxl1,Mettl2,0.0001017456922033899
Trim28,Ctxn1,0.00010419152908385227
Tcf3,Mybbp1a,0.00010628131292206679
Ubr3,Lmo4,0.00010731762216822903
Dnajc2,Eif4e,0.00011618373658258533
Kcnj3,Csdc2,0.0001175014615595563
Taf11,Cd82,0.00011785083271519461
Vps72,Ubl7,0.00013690102434611362
Ubp1,Clk1,0.00014156757996968528
Srebf2,Ubl7,0.00014462894648412282
Phf5a,Aimp1,0.00014841343265159412
Nono,Rpl41,0.00014904723188298186
Ehmt2,Taf13,0.00014980657688401907
Strn3,Csde1,0.0001574989417688555
Sp100,Tnfsf10,0.00017243059788945298
Hmg20b,Tmx1,0.00017873557942220367
Gtf2f2,Ttc4,0.00018208926529203397
Ap2s1,Cxxc1,0.00019708168697890203
Ruvbl2,Slc37a4,0.0001980864585143645
Samd4b,Mef2d,0.0001996450758397352
Atf1,Katna1,0.00020770950663171516
Mier1,Tlk1,0.0002264207403081752
Ndufs4,C1d,0.0002328524324038585
Tfeb,Rbm15b,0.00023724282369999545
Hhex,Stbd1,0.0002491522133352478
Calcrl,Pus1,0.00025388456532988296
Tfeb,Hgs,0.0002635755118702558
Zeb2,Dab2,0.0002830153380060036
Elf1,Casp1,0.00028555308319167156
Tfeb,Cand1,0.0002869889546525665
Lrrc8c,Sox17,0.0003184944237234917
Elf4,Gpaa1,0.000324968488928754
Tfeb,Relt,0.00032836153580787777
Yap1,Smad3,0.00033801773801794133
Fubp3,Akirin1,0.0003563696449453612
Tsen34,Tead2,0.00035653691437863256
Meis3,Phyhip,0.00038724276686189906
Ilf3,Smarca4,0.0003892745332946514
Zfp148,Capn7,0.00040327561820082547
Dgkz,Tcf12,0.0004080064072480966
Srebf2,Cnot2,0.0004091595986080576
Sf3a2,Tfeb,0.0004103478194227393
Pcna,Sf3b3,0.00041359062676447775
Maf1,Slc25a13,0.00041825861209351234
Irx3,Unc45b,0.00045053614706009275
Clstn1,Sod2,0.0004529620784667044
Gstm2,Zfp35,0.0004565348281598167
Nfyb,Pmpcb,0.00046170244108049616
Edf1,0610012G03Rik,0.0004651754930924477
Fubp3,Cd82,0.0004661000465741772
Creb3,Ube2j1,0.0004718859371921318
Ddx58,Tnfsf10,0.0005005927029345087
Kitl,Tcf12,0.0005044551583786729
Rps11,Zfp384,0.0005173445499279287
1110008P14Rik,Zfp384,0.0005203254291010972
Mef2d,Scn1b,0.0005332735223174773
Tfeb,Foxo4,0.0005638820577930007
Klhdc2,Nr1h2,0.0005659305440733387
Maf1,Slc38a3,0.0005878534620374483
Sra1,Nudt2,0.000598171004022662
Gata2,BC028528,0.0006069183687819944
C1d,Eif4e,0.0006172337179303166
Lrrc2,Tcea3,0.0006254514399726329
Ndufs5,Ubp1,0.0006430225734063
Eif3c,Smarca4,0.0006495938064585999
Popdc2,Mef2d,0.0006626610685654
Ddx52,Chd1,0.0006925169336387578
C1d,Tomm70a,0.0007018769546957983
Emc2,Atf1,0.0007297547680616621
Nfe2l1,Rtn2,0.0007324762003132498
Ruvbl2,Ctxn1,0.0007344996111532969
Ncbp2,Rnf10,0.0007431976846075513
Tada3,Safb,0.0007510515657289987
Hdac1,Adcy9,0.00080012238126877
Snx32,Meis3,0.0008131510642277816
Ddah2,Ndn,0.0008611292996262178
Nfkb1,Nfkbia,0.0008778873736158876
Impdh1,Chd1,0.0008903829429415873
Jdp2,Cav2,0.0008908826088724164
Smarcc1,Smarca4,0.0009096834877877229
Tfeb,Tsc22d4,0.0009536875965136713
Dnajc24,Taf11,0.0009705355855175698
Erf,Cbfb,0.00100728089884643
Zeb2,Rasl11b,0.0010141872535593425
Aebp2,Sltm,0.00118178717464767
Arg1,E2f2,0.0011841103067835432
Rara,Dhx38,0.0012920599138241209
Gas6,Hes1,0.001294187018815293
Rpl15,Rps3,0.0012967172435196556
Irx3,Npr3,0.0013070708865279377
Armcx2,Edf1,0.0013287161797688539
E2f1,Rars,0.0013313882954573604
Nolc1,Pus1,0.0013943369920886128
Nfkb1,Tap2,0.0013945163481078927
Fndc5,Csdc2,0.0014230464631279245
Suz12,Zfx,0.001448398511923771
Fem1b,Rorc,0.0014965779794353636
Mef2d,Relt,0.001508795806239296
Nkx2-5,Hand2,0.0015428912196058303
Tfeb,Clcn1,0.0016248830408942445
Dusp27,Tcea3,0.0016318577372395249
Tsr1,Tbx3,0.0016554082672689786
Irf9,Casp1,0.0016854257225947997
Actr3,Ets2,0.0016929220008589736
Rere,Clta,0.0016966608528101524
Zfp771,Fxn,0.0017100481415206288
Carhsp1,Nab1,0.001713220049605842
Ap2s1,Srebf2,0.0017428355313595543
Son,1110008F13Rik,0.001743761817362385
Msh6,Ercc3,0.0017702428110395888
Mknk2,Gtf2b,0.001820585133481358
Rwdd4a,Tbx3,0.0018434204089473132
Elf4,Tsc22d4,0.0018634669694287654
Mef2d,Ssc5d,0.0018710121421363253
Klhl26,Tfeb,0.0020437950867556298
Bhlhe40,Plbd1,0.002051087847636425
Ltv1,Tcea1,0.002095726657083432
Hmgb1,Rpl10,0.002109671853686021
Eri1,Cdk9,0.00215155570254635
Tcf3,Pacs2,0.0021687743797220854
Tardbp,Mettl2,0.0021836578022057834
Rest,Aplp1,0.0021855541661726773
Irf1,Stat1,0.0022216147060844997
Frmd5,Csdc2,0.0022241221459927234
Maf1,Tspan13,0.002255058027774521
Mgst1,Tshz1,0.0023289272223650874
Zfp330,Nr1h2,0.002352273851608515
Ptgfrn,Zfp217,0.0023597349903261185
Tbxa2r,Tfeb,0.0024145297605482853
Aebp2,Zw10,0.0024626599660761504
Smarca5,Ccar1,0.002465689435594656
Taf1d,Sdc3,0.0024837434468485634
Tbx2,Egflam,0.0025280080015339652
Elf4,Fibp,0.002535340691386448
Noc4l,Pus1,0.0025756719703676884
Lsg1,Camta2,0.0026296072065496398
Dyrk1b,Mef2d,0.0026684825850179085
Nfkb1,Ucp2,0.002693456166996102
Lrrc8c,Sox18,0.0027873589792492496
Klhl13,Sarnp,0.0027905803692054613
Mybl2,Dhx16,0.002820473314946515
Hnrnph1,Nono,0.0028276595659132886
Tbxa2r,Mef2d,0.0030382086745325697
Epas1,Otud1,0.003071170691664623
Sgca,Mef2d,0.0030813649718409485
Cebpa,C1qa,0.0030872735977029134
Trim16,Ptgfrn,0.0031005256467571602
Maf1,Ahsg,0.0031297031667034676
Klc2,Mef2d,0.003140277845952122
Zfp771,Elac2,0.0031716158494173017
Smarcc1,Abcf1,0.003182569815345169
Erg,Nrp1,0.003202094979862287
Cacng7,Mef2d,0.0032388555982686704
Irf9,Elf1,0.0033909729503638353
Pdap1,Smarca4,0.0034028963473691355
Cbr2,Pus1,0.00344719289498054
Srsf11,Thoc1,0.0034646766005959296
Cxxc1,Sgta,0.0034878264954075334
Cebpa,C1qc,0.003524764958994498
Gsk3a,Mef2d,0.0035895848328183727
Carhsp1,Tmem229b,0.003621013247496669
Smyd1,Nipsnap3b,0.0036210674386657625
Bmi1,Paip2,0.003627071711962439
Nr1h2,Trim27,0.003673767407789543
Lbh,Foxs1,0.003751346470453371
Mrpl12,Creb3l2,0.0037916121066100977
Zdhhc16,Smarce1,0.003797949330770051
Cwc27,Sap30,0.0038053440989897153
Ifih1,Srrt,0.003867117919656562
Idh3a,Ptges2,0.003876213163223469
Dcaf12,Son,0.003925361229762892
Nr1h3,Cdc5l,0.003982052035511467
Mmgt2,Sod2,0.003998861079018846
Tcf3,Sgta,0.004027034668115168
Zfp120,Lipe,0.004042349772742557
Jph2,Foxo4,0.004044466737623765
Naca,Rplp0,0.004140491954347382
Phf5a,Kars,0.004144246712029828
Xiap,Chd1,0.004200028405250124
Bcl6b,Iqgap2,0.004307992477775909
Ptges2,Cycs,0.004391884528869091
Armcx2,Tbl1xr1,0.004421121671424688
Mef2d,Tsc22d4,0.004428837839372134
Rorc,Slc37a4,0.00443265437084912
Lsg1,Taf1b,0.004448363062200268
Smarcc1,Brd3,0.004473820035698869
Cdc45,Hells,0.004709606895373081
Impdh2,Rps3,0.004782295572919495
Bmi1,Zbtb7b,0.004854954533402512
Gng12,Taf1,0.004909131200509233
Gtf2h1,Zfp35,0.004991623456562086
Phf5a,Rnaseh2b,0.005063950901647659
Wwp1,Carhsp1,0.005123734911858465
Polr2b,Sub1,0.005191691987077498
Lamb3,Hopx,0.005239474284210619
Chd1,Tbl1xr1,0.005256377822159221
Yap1,Me1,0.0052608229590006056
Luc7l3,Ctcf,0.005276900730861383
Srsf11,Tardbp,0.005344257917180308
Gtf2i,Cnpy3,0.00547354652922509
Hspb1,Yap1,0.0054962174959303335
Hk2,Ets2,0.005611375466553125
Efemp2,Foxs1,0.005642902528871711
Dnajc2,Pkd1,0.005755369910502525
E2f4,Fkbp8,0.005779991977907816
Tmpo,Gas5,0.006019694693208858
Ilf3,Rorc,0.0061065099954453065
Apex1,Rnaseh2b,0.006212560321821364
Cnksr1,Rorc,0.006296638371776149
Junb,Zfp36,0.006330465845486924
Sumf2,Camta2,0.006347901919438145
Klf2,Sod3,0.006396223289000973
Csnk1g3,Drap1,0.0064142510053861864
Naip2,Zkscan17,0.006469087500108519
E2f3,Dusp1,0.006595423998060105
E2f4,Ppp6r1,0.006622435460682307
Tardbp,Zfp207,0.006819952771629116
Yap1,Taf1,0.006863917956665206
Junb,Nr1d1,0.006895138657930345
Dnajc2,Acp1,0.006926497237660374
Timp3,Irx1,0.00703214119968707
Smc5,Thoc1,0.007055251831122763
Foxm1,Otud1,0.007116566163133448
Apoo,Ppargc1a,0.0071673946274746075
Hadha,Zfp395,0.007171665190024545
Acp1,Nfyb,0.007193323659574691
Enho,Smad3,0.007287319776174419
Synpo2l,Tcea3,0.007302136686691351
Zfp110,Cd82,0.007347592138443382
Zcchc24,Taf1,0.007367318773618276
Tfdp1,Gstm5,0.00757101775393847
Phtf2,Alkbh2,0.007653748878236097
Alkbh2,Zfp511,0.007827872132338067
Hnrnpm,Fubp1,0.007924089866263058
Zc3h8,Mettl2,0.007971343690799805
C1d,Psmc6,0.008176052040085379
Rps3,Hnrnpk,0.00820732732081159
Foxp4,Ptpn23,0.008226542671028205
Armcx2,Hnrnpk,0.008250152327437778
C1d,Cutc,0.008280962183371104
Dok7,Mef2d,0.008502796706660334
Armcx2,Cnbp,0.008543170416023937
Prickle1,Glis2,0.00860387983005177
Wdr89,Phtf2,0.008710565053873695
Bclaf1,Sf3b3,0.008716088252368822
Smyd1,Tmod1,0.0088535599306285
Gtf2f2,Mrpl18,0.00896041953687646
Klf9,Cisd1,0.00903424542285625
Phf5a,Taf5l,0.009045607634567574
Stat3,Zdhhc16,0.009052586446452845
Chd1,Mcmbp,0.009101681237029584
S1pr3,Sox17,0.00913244223763683
Dera,Nr4a1,0.0091928856215338
Sav1,Lmo4,0.009346270617727208
Xbp1,Lmbr1l,0.009451137115230266
Smc5,Bclaf1,0.0095118264929109
Smarcc1,Pus1,0.009549295417363761
Foxo4,Mef2d,0.009779485548095837
Nkx2-5,Tbx20,0.009785938802982855
C1d,Acp1,0.009813228125796221
Rbm34,Thoc1,0.00984274676674123
