Source,Target,PValue
Cldn5,Rarg,1.0039878352124607e-09
Col1a2,Tead2,1.0119310881658516e-09
Srebf2,Dhx40,1.0173606230008187e-09
Srebf2,Mib1,1.0173606230008187e-09
Col1a2,Prrx1,1.0366114160474729e-09
Crip2,Nfib,1.134223947859116e-09
Armcx2,Hnrnpk,1.1367092473831232e-09
Pxdn,Tead2,1.1485408086880563e-09
Nostrin,Rbm47,1.2920132512642514e-09
Akap12,Tead2,1.3347162471274403e-09
Ptprb,Zbtb16,1.4114472943847317e-09
Krt19,Mafg,1.5432991149342254e-09
Msn,Ankrd1,1.5890112586208462e-09
S1pr3,Hic1,1.7443638463332818e-09
Col1a2,Hic1,2.1980342222356135e-09
Ndufa10,Ppargc1a,2.2031332480802857e-09
Cd93,Mef2a,2.64820794145946e-09
Meox2,Mb,2.736332940084649e-09
Col5a2,Twist1,2.912042976497258e-09
Armcx2,Cnbp,3.0749170440860013e-09
Tm4sf1,Hlx,3.1054622765873965e-09
Col5a2,Aebp1,3.1447275778778054e-09
Spata24,Gps1,3.5202969432537604e-09
Clock,Wdr81,3.6459215309337237e-09
Elf1,Foxp1,4.164278995682736e-09
Ppargc1a,Usp2,4.46497026645602e-09
Vps72,Dhx40,4.828808786383052e-09
Vps72,Mib1,4.828808786383052e-09
Vgll3,Aebp1,5.261293757956667e-09
Clock,Tbc1d8b,5.4470152387634245e-09
Zfp148,Cops2,5.9134256133237015e-09
Nebl,Hopx,6.308839271654752e-09
Meox2,Myoz2,7.16606774894061e-09
Smarca5,Rbm25,7.978538739816728e-09
Rhoj,Prrx1,8.013460134094907e-09
Sp100,Arhgef1,8.160960925451434e-09
Asb10,Smyd1,8.651202944560515e-09
Mgp,Aebp1,9.175040850377014e-09
Srebf2,Uba5,9.387350322309518e-09
Fstl1,Tead2,9.503270779522159e-09
Cryab,Nfib,9.953545499865807e-09
Edf1,Ndufa7,1.2071715457326216e-08
Ndufs3,Ppargc1a,1.2575015193700867e-08
Pltp,Rarg,1.3282628954043817e-08
Ddx39,Calcoco1,1.496926824983129e-08
Lamb2,Prrx1,1.519450416273216e-08
Gpr153,Hic1,1.6663795324035505e-08
Zfx,Dph3,1.7754749026866514e-08
S1pr3,Nfatc4,1.7942175749537548e-08
Plscr3,Aebp1,1.7992143476796433e-08
Akna,Sla,1.845421592902391e-08
Esam,Hlx,1.9342705678886397e-08
Aplnr,Hic1,2.3260249912370446e-08
Srebf2,Rpl32,2.4763441641074037e-08
Cdc42ep1,Nfib,2.7774120540453633e-08
Ankrd1,Dhrs7c,2.9502432501901065e-08
Col5a2,Prrx1,3.041722226776672e-08
Chd1,Smndc1,3.28944094151488e-08
Rnaseh2b,Rbbp5,3.562866274510036e-08
Serpinh1,Prrx2,3.6196594684412514e-08
Sulf1,Hic1,3.86332663923095e-08
Nfib,S100a16,3.893033903280688e-08
Scgb3a1,Klf2,3.930905707012749e-08
2310002L09Rik,Smyd1,4.131190645345713e-08
Msn,Etv5,4.3023396080973836e-08
Kdm1a,Pxmp4,4.4554252316985045e-08
Meox2,Ckmt2,4.9291725930434204e-08
Mknk2,Carhsp1,5.058250462609596e-08
Col4a1,Nfib,5.202021096099154e-08
Zeb2,Gulp1,5.649416105449605e-08
Meox2,Myom2,6.290695763177163e-08
Col4a1,Aebp1,6.419865795238744e-08
Smad6,Anxa3,7.173453719128132e-08
Fbn1,Prrx1,8.113956116386286e-08
Fstl1,Twist1,8.259162689440743e-08
Meox2,Actn2,8.379569257463816e-08
Arhgap11a,Zbtb16,8.446732639140976e-08
Mknk2,Gtf2b,9.02531646917977e-08
Ushbp1,Calcoco1,9.564195225460519e-08
C330027C09Rik,Calcoco1,1.0141241160232606e-07
Elk3,Rftn1,1.0675731936266175e-07
Kdm1a,Arpc1a,1.2118282135076716e-07
Cdc5l,Atp6ap2,1.489206020681192e-07
Tcap,Zbtb16,1.5339606500433287e-07
Meox2,Slc36a2,1.5518822030875442e-07
Sulf1,Tead2,1.6002205942650772e-07
Plvap,Mxd3,1.6292539674182517e-07
Bmp6,Hlx,1.772063896308097e-07
Lrp10,Rela,1.8979782177031908e-07
Olfml3,Nfatc4,1.9067949750038557e-07
Colec12,Zfp281,1.9185956619381724e-07
Tie1,Calcoco1,1.9429614801395512e-07
Nfix,Ecm1,1.9567033723882278e-07
Hibch,Bahd1,2.1672231848391581e-07
Smad6,Hes1,2.466519827741762e-07
Serpinh1,Aebp1,2.5033637035300576e-07
Msn,Jdp2,2.5155838991926166e-07
Pdgfrb,Hic1,2.6156758090955276e-07
Nfkb2,Snx20,2.6376103557393557e-07
Mtfp1,Ppargc1a,3.0369875975557096e-07
Srebf2,Jtb,3.212122405268947e-07
Wwtr1,Nfib,3.271366892872106e-07
Col1a2,Nfatc4,3.461379686106286e-07
Fubp1,Sf3b3,3.469387947687707e-07
Sspn,Prrx1,3.5270742060687094e-07
Pcolce,Prrx1,3.5346394890429414e-07
Antxr1,Aebp1,4.411120210458397e-07
Ppargc1a,Sorbs1,4.4367774647318817e-07
Meox2,Sgcg,4.5636069157798914e-07
Meox2,Cav3,4.6891372953074567e-07
Axl,Prrx1,4.964202127759377e-07
Slc9a3r2,Calcoco1,5.147981502770682e-07
Mest,Tead2,5.368937156689843e-07
Rasip1,Hlx,5.894176493024194e-07
Fos,Fgl2,6.13952402377039e-07
Poldip3,Ppargc1a,6.176496470765453e-07
Axl,Aebp1,6.880755667435443e-07
Pygm,Zbtb16,7.789322954857962e-07
Nexn,Nfatc4,8.157234800328557e-07
Msn,Rela,8.847883395316948e-07
Ppargc1a,Suclg1,1.01416335303961e-06
Wwtr1,Snai2,1.0220923152462222e-06
Aebp1,Slco3a1,1.038233348111891e-06
Rpl22,Tead2,1.0986454269051083e-06
Rarg,Sh2d3c,1.2012762298463067e-06
Pold3,Nfix,1.2662987824702027e-06
Tnks1bp1,Arnt,1.2824909723301354e-06
Sox12,Samd14,1.282655968160901e-06
Gpm6b,Aebp1,1.3695372471961376e-06
Col3a1,Nfib,1.48829870809467e-06
Antxr1,Prrx1,1.5116513832871226e-06
Gulp1,Nfatc4,1.5176377851517032e-06
Msn,Hlx,1.630061733083881e-06
Nr4a1,Minpp1,1.7759420295006794e-06
Cdh5,Smad6,1.851217968511422e-06
Gas1,Aebp1,1.935500182850525e-06
Vps72,Pkp4,2.0354065638573784e-06
S1pr3,Snai2,2.039532139840217e-06
Npr3,Aebp1,2.0414934624461577e-06
Ppargc1a,Uqcrb,2.072391928687565e-06
Lama4,Nfib,2.10896259339642e-06
Ehd2,Rarg,2.3887944929600113e-06
Trdn,Zbtb16,2.4157955934355454e-06
Epas1,Fam189a2,2.426390736930134e-06
Ppp2r1b,Taf13,2.4505470977258667e-06
Zfp354c,Ndn,2.5678305999565534e-06
Fhl2,Tbx20,2.848240456228059e-06
Antxr1,Hic1,3.141813430838135e-06
C1qtnf2,Hic1,3.3495479381784422e-06
Thbd,Hlx,3.5380036254419777e-06
Sox18,Plxnd1,3.5881285795467467e-06
Kdr,Gtf2f1,3.748895953055711e-06
Lama4,Hic1,3.756501420842449e-06
Men1,Fbxl6,3.882891006747571e-06
Ankrd1,Ttn,4.025346825338507e-06
Sox17,Klf15,4.128729438168476e-06
Ushbp1,Zbtb16,4.24472024003553e-06
Col1a2,Twist1,4.380858998824955e-06
Elk3,Ifnar2,4.533267855891003e-06
Elk3,Icam2,4.688558297507921e-06
Bmp6,Calcoco1,4.712553989728165e-06
Ppargc1a,Chchd3,4.7397245407962925e-06
Nfib,Ets1,4.816021580215235e-06
Mb,Calcoco1,4.951354539172034e-06
Cxcl12,Aebp1,5.108587992954716e-06
Fam102b,Sp1,5.167553554837845e-06
Hopx,Fam189a2,5.303713705719087e-06
Ppargc1a,Mras,5.3381259541619016e-06
Chd1,Hltf,5.377943857008454e-06
Smarca4,Ints3,5.547308720417098e-06
Pcdh18,Hic1,6.0686609617237144e-06
Pecam1,Hlx,6.100835598762062e-06
Xdh,Cebpa,6.38407065321409e-06
Ckmt2,Zbtb16,6.479849723853121e-06
Armcx2,Zfp422,6.928459900110039e-06
Rhoj,Nfib,7.031838978894561e-06
Rhoj,Hic1,7.141408105483013e-06
Kank3,Calcoco1,7.418657912345301e-06
Gja4,Hlx,7.538956571427999e-06
Csrp3,Atoh8,7.6293483340775875e-06
Nfib,Mrc1,7.739002775095542e-06
Vps72,Fh1,8.159075463750403e-06
Armcx2,Tead2,8.941590631521721e-06
Zdhhc8,Mef2d,9.140095992426648e-06
Camta1,Klc1,9.348534888633847e-06
Elk3,Myct1,9.607370644651079e-06
Ddx39,Zbtb16,9.861702526857058e-06
Ldb1,Scand1,1.0067566843752585e-05
Cox8b,Zbtb16,1.027136701714215e-05
Slc9a3r2,Hlx,1.0613460517654736e-05
Myo1c,Ldb1,1.14225134703385e-05
Suz12,Rbm25,1.1814403623583167e-05
Ryr2,Hand2,1.1867322381794776e-05
Lama4,Nfatc4,1.2873901520358248e-05
Msn,Snai1,1.3307925630380608e-05
Rpl30,Foxn2,1.3522073806254747e-05
Rarg,Tspan9,1.3938581669608915e-05
Ppargc1a,Atp1b1,1.4149113944580088e-05
Gna13,Relb,1.4208172586544975e-05
Ankrd1,Myoz2,1.4590868299980163e-05
Elk3,Ramp2,1.4632516717054967e-05
Sf3b1,Sfpq,1.4770248631941113e-05
Akna,Inpp5d,1.499241076597141e-05
P4ha2,Ppargc1a,1.5427711857498952e-05
Atp5g3,Ppargc1a,1.596738305621312e-05
Dnajc2,Rwdd1,1.6246429000423588e-05
Ppargc1a,Tmem25,1.660353361535158e-05
Cxcl12,Prrx1,1.691879211570655e-05
Arhgap5,Tmf1,1.821578456223004e-05
Dusp7,Etv5,1.9019020532718614e-05
E2f3,Meig1,2.073567261170643e-05
Arhgap11a,Atoh8,2.1252469342403808e-05
Apex1,Drg1,2.2440290258095962e-05
Higd1b,Zbtb16,2.359394486748753e-05
2310002L09Rik,Rxrg,2.4877908869064708e-05
Sp1,2810474O19Rik,2.5193356065444962e-05
Elk3,Gpm6a,2.522295013098989e-05
Tgfbr2,Nfib,2.5972793574618204e-05
Krt80,Hopx,2.603285555497441e-05
Cdt1,Zbtb16,2.6552262768406944e-05
Ramp2,Rarg,2.711421556482908e-05
Gtf2b,Gatsl2,2.7495144232813007e-05
Cd276,Tead2,2.7509056397830498e-05
Elk3,Lsp1,2.7599428224302214e-05
Nr1h2,Cul4a,2.9014694288023497e-05
Ldb1,Pcbp4,2.9230651652538408e-05
Gna13,Klf6,2.948249859136597e-05
Rnf128,Rarg,3.0185963018611324e-05
Pygm,Calcoco1,3.137095628410851e-05
Slc43a3,Snai2,3.1392806570455757e-05
Dcn,Nfib,3.2179596678048175e-05
Tek,Hlx,3.4484746908397196e-05
Zfp354c,Eid2,3.6448016625126705e-05
Elk3,Cnn2,3.7569049755648195e-05
Ctsb,Prdx5,3.8082694509627406e-05
Rhoj,Snai2,3.918079518480979e-05
Ppargc1a,Ndufb5,4.104766727590521e-05
Sema3g,Klf2,4.112117502686759e-05
Ppargc1a,Rnaseh1,4.2239924928153815e-05
Cryab,Nfix,4.314600169018416e-05
Ppargc1a,Pmm2,4.4131595275647034e-05
Sox17,Ptprb,4.5383579546166905e-05
Myoz2,Zbtb16,4.8679981342546354e-05
Gja1,Tfip11,4.9335858434747814e-05
Akt1,Ldb1,4.949439361790088e-05
S1pr3,Sox17,4.9766869475552026e-05
Nolc1,Rps19bp1,5.498081727605817e-05
Ankrd1,Mypn,5.635224933615751e-05
Msn,Mef2a,5.805905523060909e-05
Oxct1,Hdac1,5.9475978019822385e-05
Fkbp9,Snai2,6.0403011907649025e-05
Myl9,Hic1,6.160460053429517e-05
Wwtr1,Hlx,6.2619590082563e-05
Nfib,Ccdc80,6.335743173517265e-05
Nfib,Islr,6.371170841661336e-05
Dpt,Hic1,6.516209080523155e-05
Ccne2,Nfix,6.6909989215327e-05
Zfp110,Atp2c1,6.942585113552143e-05
Kank2,Nfib,6.984365059836734e-05
Zbtb7b,Kif3a,7.119309670573306e-05
Sipa1,Akna,7.261067230174818e-05
Vps72,Uba5,7.493110862326723e-05
Slc25a13,Jun,7.524831057307202e-05
Cyyr1,Klf15,7.785689614372297e-05
Tnxb,Zbtb16,7.83521866661779e-05
Fli1,Msn,7.942516084023382e-05
Atp6ap2,Taf1,8.017729318405017e-05
Olfml3,Hic1,8.164661495338595e-05
S1pr3,Sox18,8.186241357202783e-05
Serpinh1,Prrx1,8.231956485410996e-05
Twist1,Adam12,8.379484966385313e-05
Csrp3,Zbtb16,8.876340475359077e-05
Runx1,Sbno2,9.042287660979853e-05
Tgfb1,Nfkb2,9.112246542769236e-05
Psmc3ip,D11Wsu47e,9.454504132221222e-05
Ldb1,Mlf2,9.62933330159083e-05
Ankrd1,Tmem38a,9.76203075940869e-05
Elk3,Lrrc8c,9.791627758282621e-05
Slc43a3,Hlx,9.800116990974567e-05
Stat6,S100a10,9.860602061828842e-05
Fstl1,Ndn,9.98480454096413e-05
Tie1,Snai1,0.00010040997831365525
Meox2,Mylk4,0.00010154145691383765
Gulp1,Prrx1,0.00010502352313952809
Mbd3,Stip1,0.00010664564632375743
Tgfbr3,Hic1,0.00010961983224735835
Arid5b,Ogfrl1,0.00011011906616011765
Fxyd5,Stat1,0.00011565319596941603
Stt3a,Drap1,0.00011734295482568814
Ppargc1a,Iqgap2,0.00011746458057589077
Clp1,Nfix,0.00011765620787660524
Camta1,Frmd5,0.00011980777041462077
Nfix,Wwp1,0.00011994624241575566
Chmp1b,Nr3c2,0.00012280091480530324
Scgb3a1,Hopx,0.00012434097554634463
Pcolce,Nfatc4,0.0001260305884288171
Meox2,Fam189a2,0.00013104128729974222
Zfp354c,Nap1l1,0.00013183093738495838
Nfkb2,Gga2,0.00013676301216310833
Cd93,Hlx,0.00013823914074457042
Rpl18,Sp1,0.00014168796518096915
Tcf12,Pank2,0.00014317117802596017
Unc45b,Hlx,0.00014812757598044133
Zfp148,G3bp2,0.00015597418742121887
Cox7a1,Ppargc1a,0.00015752978799364215
B230118H07Rik,Nfkb2,0.0001578620448522303
Mmp2,Twist1,0.0001611785922128669
Zfp148,Ppp4r2,0.00016218087774208406
Vasn,Foxc2,0.00016754501032419303
Sulf1,Yap1,0.00017255137319574488
Sox18,Eln,0.0001766350175028328
Mgst1,E2f1,0.0001795932474269253
Ppp2r3a,Ppargc1a,0.00018712189670320054
C1qtnf7,Snai2,0.00018912087994151077
Sox7,Bcl6b,0.00019110380525666682
Nfix,Aldh18a1,0.0001936328618006999
Akna,Hck,0.00019516347023800914
Colec12,Snai2,0.00019693382380993985
Hnrnpd,Hnrnpa0,0.0001996602445972689
Sox17,Gpihbp1,0.0002000571359572051
Elk3,Slc43a3,0.00020387411356478002
Gulp1,Hic1,0.0002056755850024746
Vps72,Abcf3,0.00020977391925646043
Nfib,Gng12,0.0002099828460578778
Ctcf,Rbm25,0.00021590294038326032
Zfp148,Cul3,0.00021818715720292508
Myo1c,Snai1,0.00022083231961479678
Fubp1,Matr3,0.0002219088238106143
Armc6,Mbd3,0.0002253116025412716
Klf16,Pmm1,0.000229905564140735
Zbtb16,Mbd1,0.0002322141088457022
Ppargc1a,Stard4,0.00023306164583547485
Elk3,Shank3,0.00023706221683049455
Ap1g2,Sp100,0.00023867129542882252
Elk3,Sipa1,0.00024682312636205246
Eng,Calcoco1,0.0002475030608943881
Srebf2,Jup,0.00024811396603531056
Ssb,Bclaf1,0.0002505507836939575
Myl4,Hopx,0.00025138512795429675
Grap,Calcoco1,0.00025447458700535126
Crebzf,Clk4,0.00025545525735610797
Snai2,Sulf1,0.00026305049572422656
Batf,Jak3,0.0002678814250113943
Rcc2,Ppargc1a,0.000268081032910068
Myom2,Zbtb16,0.00027028285644181666
Dkk3,Hic1,0.00027113948234865054
Fgd5,Snai2,0.000273787253609867
Dram1,Gata2,0.000276320790256654
Palmd,Zbtb16,0.00029020783478855475
Meox2,Obscn,0.00029369007049816903
Vrk1,Ppargc1a,0.0002962490678676739
Meox2,Slco3a1,0.0002972362475165055
Ccdc80,Twist1,0.0002974715001741847
Armc6,Mybbp1a,0.000297586000793165
Mtus1,Epas1,0.0002991277296866845
Lrrc8c,Sox7,0.0003006091556984334
Nfib,Tbc1d2b,0.0003006121268704113
Vps72,Ufm1,0.0003009406389535322
Ptgis,Aebp1,0.00030556954954848663
Sox18,Clic5,0.0003080141149769457
Klf2,Tie1,0.0003085543462670478
Mtus1,Nfib,0.00031971184069823583
Hhex,Cdkn2b,0.0003220069879757744
Cryab,Hlx,0.0003260413891977981
Sox7,Ptprb,0.0003344778734656314
Taf1d,Robo4,0.0003389867517874629
Tcf15,Dusp27,0.00033906981636760996
Cacybp,Atf1,0.0003397655467792256
Fubp1,Rbm25,0.0003417952689881176
Clock,Arhgap5,0.0003427259363202173
Ldb1,Nrbp1,0.00034372737920265116
Nfkb2,Golga7,0.00034677497594222514
Sox17,Bcl6b,0.0003470104822773366
Fubp1,Sf3b1,0.00034836738592669694
Gas1,Prrx1,0.00035310695686622753
Vps72,Slc30a9,0.00035565218322468003
Pold3,Nfib,0.0003562466424641383
Elk3,S1pr3,0.00035667163642950136
Sox18,Ptprb,0.0003575348474125982
Klf2,Ushbp1,0.0003577788240234385
Vps72,Jtb,0.0003712831068322807
Cdh11,Hic1,0.0003788315964269698
Cldn5,Hlx,0.0003830923160347496
Pcolce2,Hopx,0.0003890680952718219
Zfp354c,Tmem132a,0.0003890927271961752
Mcm3,Ppargc1a,0.0004016546643768798
Slit3,Tead2,0.0004031044917182247
Fubp3,Stt3a,0.00040517797168700316
Nr1h3,Slc25a10,0.00040685652000703074
Arhgap29,Snai2,0.00041185664267157155
Ing2,Svip,0.0004217257593233315
Cpped1,Glis2,0.00042405461475433304
Zfp148,Frmd8,0.0004277453803294553
Mknk2,Klf13,0.0004299248280402209
Cryab,Ankrd1,0.00043827361063650277
Stat6,Arl3,0.0004387477558357311
Anp32b,Ppargc1a,0.0004414594874564102
Sox17,Clic5,0.0004510464584513562
Obsl1,Tead2,0.00045364326000547656
Mtus1,Sox17,0.00047113787652474737
Tcap,Rxrg,0.00047834511939639753
Nxn,Tead2,0.00048063327568120866
Scgb3a1,Rela,0.0004887135213301795
Vps72,Nabp2,0.0004940731011866146
Tcf15,Lrrc2,0.0004947502395738694
Sox17,Krt80,0.0004996048215821532
Ppargc1a,Trmt112,0.0005026743847988923
Mtus1,Sox18,0.0005105924577902901
Fubp1,Zfp266,0.0005121017445606341
Elk3,Tmem204,0.0005159748602015569
Eng,Hlx,0.0005292180372686974
Fsd2,Zbtb16,0.0005297848933589527
Meox2,Reep1,0.00053332366246691
Slit3,Aebp1,0.0005494887491131442
Fxyd1,Nfib,0.000557748385358526
Rnaseh2b,Nr1d1,0.0005656273860981279
Ddr2,Nfix,0.000573690168765659
Prrc2c,Kdm5c,0.0005828785523873314
Cdk9,Phf23,0.0005891799640061249
Slc9a3r2,Klf2,0.0005904504332179232
Sox12,Nlgn2,0.0005942157632940109
Palmd,Nfib,0.0006076702322302903
Sox7,Gpihbp1,0.0006098165037025338
Sox17,Egflam,0.0006118340716369542
Cdca8,Zbtb16,0.0006160525855341399
Dab2,Snai2,0.0006166827137127653
Col5a2,Yap1,0.0006171955069592853
Crebzf,Ttc4,0.0006206689853438981
Meox2,Ushbp1,0.0006227904769515068
Cd93,Sox17,0.0006265869948034343
Ilf2,Ccdc43,0.0006308974324575975
Tsc22d3,Zbtb16,0.0006631654871179277
Col5a2,Tead2,0.0006705691277468492
Lrrc8c,Sox17,0.0006748356102754358
Srebf2,Sod1,0.0006762497394575881
Nfkb1,Tnfrsf1b,0.0006830100020836049
Egfl7,Hlx,0.0006886366025024643
Pfkfb4,E2f2,0.0006888796689105177
Mthfd1l,Zbtb16,0.0006890345859999119
Col3a1,Tead2,0.0006903706106793057
Rarg,Rusc2,0.000690489452187559
Cxxc1,Nabp2,0.0006906227928325708
Ccdc141,Mef2a,0.000692456295342673
Snai1,Cd248,0.0006946852934550257
Rftn1,Hic1,0.0006976656268446464
Smndc1,Cggbp1,0.0006976984884127915
Sox12,Lgals8,0.0007032124764009115
Sox7,Fam189a2,0.0007081646109339378
Sox17,Ushbp1,0.0007236525685408456
Caskin2,Nfyb,0.0007239425191847379
Atf1,Atp6ap2,0.0007255216717090398
Tcf21,Ogn,0.0007263141422300041
Rnf6,Efr3a,0.0007310374629929142
Emp2,Rarg,0.0007413115868597829
Rasip1,Snai1,0.00075636711919683
Limch1,Hopx,0.0007640015121108628
Trp53,Wdr4,0.0007696521296682336
Nfkb1,Aldh5a1,0.0007725664348612236
Zmynd19,Zfp36,0.0007777575928612152
Ruvbl2,Ctxn1,0.0007792273616711338
Cpsf6,Fubp1,0.0007841978137671329
Pltp,Calcoco1,0.0007912557375010107
Armcx2,Ndn,0.0007934561036517672
Cmtm3,Snai2,0.0008009678600386683
Nkiras1,Ppargc1a,0.0008075550541958159
Ifnar2,Irf9,0.0008141820201064191
Nr3c2,Cd38,0.0008284482875473656
Fxyd5,Trim30a,0.000834109045745518
Zfp354c,Pfn2,0.0008374830964852736
Zc3h12a,Nfkb2,0.0008485246472360378
Sox7,Nfib,0.0008493340516142662
Sox18,Gpihbp1,0.0008556353560274656
Zfp148,Capn7,0.0008614820676560544
Ppargc1a,Mgst3,0.0008644056029840276
Cct2,Zfp36,0.0008735789790496516
Mfap4,Hlx,0.000875966130962571
Cebpa,Vbp1,0.000918977507896927
Heyl,Meox1,0.0009204565115425579
Mlx,Atxn1l,0.0009308678971725424
Tmpo,Fmr1,0.000937228706118712
Cryab,Nfic,0.0009389757747103707
Sox17,Cryab,0.0009444728957772486
Strap,Thoc1,0.0009577859639891639
Mitd1,Zfx,0.0009587266579906245
Il18,Nr3c2,0.0009652009169659371
Sox9,Itih5,0.0009673930719935689
Smarca5,Zfp148,0.000968695204354424
Srebf2,Arhgdia,0.00097979033228675
Sp1,Sf3b3,0.00100442478851154
Irx3,Klf2,0.0010184847356722513
Nucks1,Nfyb,0.0010244970519118998
Pltp,Hlx,0.001029520942336784
Fstl1,Aebp1,0.001035147583237818
Ushbp1,Hopx,0.001038736010057435
Ppargc1a,Usmg5,0.0010603481528175672
Meox2,Ptprb,0.0010708247180695244
Ctcf,Hmgxb4,0.0010997823423529196
Sox18,Bcl6b,0.0011075828964366248
Akna,AB124611,0.0011290966303292229
