0,1,2
701,Ankle1,ENSMUSG00000046295
702,Ankrd10,ENSMUSG00000031508
703,Ankrd13a,ENSMUSG00000041870
704,Ankrd23,ENSMUSG00000067653
705,Ankrd28,ENSMUSG00000014496
706,Ankrd33b,ENSMUSG00000022237
707,Ankrd40,ENSMUSG00000020864
708,Ankrd54,ENSMUSG00000033055
709,Ankrd9,ENSMUSG00000037904
710,Anks1,ENSMUSG00000024219
711,Anln,ENSMUSG00000036777
712,Ano6,ENSMUSG00000064210
713,Ano8,ENSMUSG00000034863
714,Anp32b,ENSMUSG00000028333
715,Anp32e,ENSMUSG00000015749
716,Anpep,ENSMUSG00000039062
717,Antxr1,ENSMUSG00000033420
718,Antxr2,ENSMUSG00000029338
719,Anxa1,ENSMUSG00000024659
720,Anxa2,ENSMUSG00000032231
721,Anxa3,ENSMUSG00000029484
722,Anxa4,ENSMUSG00000029994
723,Anxa5,ENSMUSG00000027712
724,Anxa6,ENSMUSG00000018340
725,Anxa7,ENSMUSG00000021814
726,Aoc3,ENSMUSG00000019326
727,Ap1g2,ENSMUSG00000040701
728,Ap1m1,ENSMUSG00000003033
729,Ap1s2,ENSMUSG00000031367
730,Ap2a1,ENSMUSG00000060279
731,Ap2s1,ENSMUSG00000008036
732,Ap3s1,ENSMUSG00000024480
733,Ap4s1,ENSMUSG00000020955
734,Apaf1,ENSMUSG00000019979
735,Apbb1,ENSMUSG00000037032
736,Apbb1ip,ENSMUSG00000026786
737,Api5,ENSMUSG00000027193
738,Apip,ENSMUSG00000010911
739,Apln,ENSMUSG00000037010
740,Aplnr,ENSMUSG00000044338
741,Aplp1,ENSMUSG00000006651
742,Aplp2,ENSMUSG00000031996
743,Apobec1,ENSMUSG00000040613
744,Apobec2,ENSMUSG00000040694
745,Apobec3,ENSMUSG00000009585
746,Apobr,ENSMUSG00000042759
747,Apoe,ENSMUSG00000002985
748,Apoo,ENSMUSG00000079508
749,Appbp2,ENSMUSG00000018481
750,Appl1,ENSMUSG00000040760
751,Aprt,ENSMUSG00000006589
752,Aqp1,ENSMUSG00000004655
753,Aqp7,ENSMUSG00000028427
754,Araf,ENSMUSG00000001127
755,Arap1,ENSMUSG00000032812
756,Arap3,ENSMUSG00000024451
757,Arc,ENSMUSG00000022602
758,Arf4,ENSMUSG00000021877
759,Arf5,ENSMUSG00000020440
760,Arf6,ENSMUSG00000044147
761,Arfgap3,ENSMUSG00000054277
762,Arfip1,ENSMUSG00000074513
763,Arg1,ENSMUSG00000019987
764,Arglu1,ENSMUSG00000040459
765,Arhgap1,ENSMUSG00000027247
766,Arhgap10,ENSMUSG00000037148
767,Arhgap11a,ENSMUSG00000041219
768,Arhgap17,ENSMUSG00000030766
769,Arhgap19,ENSMUSG00000025154
770,Arhgap23,ENSMUSG00000049807
771,Arhgap25,ENSMUSG00000030047
772,Arhgap29,ENSMUSG00000039831
773,Arhgap30,ENSMUSG00000048865
774,Arhgap4,ENSMUSG00000031389
775,Arhgap5,ENSMUSG00000035133
776,Arhgap9,ENSMUSG00000040345
777,Arhgdia,ENSMUSG00000025132
778,Arhgdib,ENSMUSG00000030220
779,Arhgef1,ENSMUSG00000040940
780,Arhgef12,ENSMUSG00000059495
781,Arhgef15,ENSMUSG00000052921
782,Arhgef2,ENSMUSG00000028059
783,Arhgef25,ENSMUSG00000019467
784,Arhgef40,ENSMUSG00000004562
785,Arhgef6,ENSMUSG00000031133
786,Arid4a,ENSMUSG00000048118
787,Arih1,ENSMUSG00000025234
788,Arl16,ENSMUSG00000057594
789,Arl3,ENSMUSG00000025035
790,Arl4c,ENSMUSG00000049866
791,Arl4d,ENSMUSG00000034936
792,Arl6ip1,ENSMUSG00000030654
793,Arl6ip6,ENSMUSG00000026960
794,Armc1,ENSMUSG00000027599
795,Armc10,ENSMUSG00000038525
796,Armc6,ENSMUSG00000002343
797,Armc7,ENSMUSG00000057219
798,Armcx1,ENSMUSG00000033460
799,Armcx2,ENSMUSG00000033436
800,Armcx3,ENSMUSG00000049047
801,Armcx4,ENSMUSG00000049804
802,Arpc1a,ENSMUSG00000029621
803,Arpc1b,ENSMUSG00000029622
804,Arpc2,ENSMUSG00000006304
805,Arpc4,ENSMUSG00000079426
806,Arpc5,ENSMUSG00000008475
807,Arpc5l,ENSMUSG00000026755
808,Arpp19,ENSMUSG00000007656
809,Arrb2,ENSMUSG00000060216
810,Arrdc1,ENSMUSG00000026972
811,Arrdc4,ENSMUSG00000042659
812,Arsi,ENSMUSG00000036412
813,Art1,ENSMUSG00000030996
814,Art3,ENSMUSG00000034842
815,Art5,ENSMUSG00000070424
816,As3mt,ENSMUSG00000003559
817,Asah1,ENSMUSG00000031591
818,Asah2,ENSMUSG00000024887
819,Asb10,ENSMUSG00000038204
820,Asb11,ENSMUSG00000031382
821,Asb12,ENSMUSG00000031204
822,Asb14,ENSMUSG00000021898
823,Asb15,ENSMUSG00000029685
824,Asb18,ENSMUSG00000067081
825,Asb2,ENSMUSG00000021200
826,Asb5,ENSMUSG00000031519
827,Asb8,ENSMUSG00000048175
828,Asf1b,ENSMUSG00000005470
829,Asna1,ENSMUSG00000052456
830,Asns,ENSMUSG00000029752
831,Asph,ENSMUSG00000028207
832,Aspm,ENSMUSG00000033952
833,Aspn,ENSMUSG00000021388
834,Aspscr1,ENSMUSG00000025142
835,Asrgl1,ENSMUSG00000024654
836,Ass1,ENSMUSG00000076441
837,Asxl1,ENSMUSG00000042548
838,Atad1,ENSMUSG00000013662
839,Atad2,ENSMUSG00000022360
840,Atad3a,ENSMUSG00000029036
841,Ate1,ENSMUSG00000030850
842,Atg10,ENSMUSG00000021619
843,Atg12,ENSMUSG00000032905
844,Atg3,ENSMUSG00000022663
845,Atg4d,ENSMUSG00000002820
846,Atg5,ENSMUSG00000038160
847,Atic,ENSMUSG00000026192
848,Atox1,ENSMUSG00000018585
849,Atp11a,ENSMUSG00000031441
850,Atp13a2,ENSMUSG00000036622
851,Atp1a2,ENSMUSG00000007097
852,Atp1a3,ENSMUSG00000040907
853,Atp1b1,ENSMUSG00000026576
854,Atp1b3,ENSMUSG00000032412
855,Atp2a2,ENSMUSG00000029467
856,Atp2b1,ENSMUSG00000019943
857,Atp2c1,ENSMUSG00000032570
858,Atp5a1,ENSMUSG00000025428
859,Atp5b,ENSMUSG00000025393
860,Atp5d,ENSMUSG00000003072
861,Atp5f1,ENSMUSG00000000563
862,Atp5g1,ENSMUSG00000006057
863,Atp5g2,ENSMUSG00000062683
864,Atp5g3,ENSMUSG00000018770
865,Atp5h,ENSMUSG00000034566
866,Atp5l,ENSMUSG00000038717
867,Atp6ap1,ENSMUSG00000019087
868,Atp6ap2,ENSMUSG00000031007
869,Atp6v0a1,ENSMUSG00000019302
870,Atp6v0a2,ENSMUSG00000038023
871,Atp6v0d2,ENSMUSG00000028238
872,Atp6v0e2,ENSMUSG00000039347
873,Atp6v1c1,ENSMUSG00000022295
874,Atp6v1d,ENSMUSG00000021114
875,Atp6v1e1,ENSMUSG00000019210
876,Atp6v1h,ENSMUSG00000033793
877,Atp8b1,ENSMUSG00000039529
878,Atp8b4,ENSMUSG00000060131
879,Atp9a,ENSMUSG00000027546
880,Atpif1,ENSMUSG00000054428
881,Atrx,ENSMUSG00000031229
882,Atxn10,ENSMUSG00000016541
883,Atxn3,ENSMUSG00000021189
884,Aup1,ENSMUSG00000068328
885,Aurka,ENSMUSG00000027496
886,Aurkb,ENSMUSG00000020897
887,Avpi1,ENSMUSG00000018821
888,Axl,ENSMUSG00000002602
889,B230118H07Rik,ENSMUSG00000027165
890,B230219D22Rik,ENSMUSG00000045767
891,B2m,ENSMUSG00000060802
892,B3galnt1,ENSMUSG00000043300
893,B3gnt3,ENSMUSG00000031803
894,B3gnt8,ENSMUSG00000059479
895,B430306N03Rik,ENSMUSG00000043740
896,B4galnt1,ENSMUSG00000006731
897,B4galt1,ENSMUSG00000028413
898,B4galt2,ENSMUSG00000028541
899,B4galt6,ENSMUSG00000056124
900,B9d2,ENSMUSG00000063439
901,BC017643,ENSMUSG00000039294
902,BC028528,ENSMUSG00000038543
903,BC034090,ENSMUSG00000033722
904,Bace1,ENSMUSG00000032086
905,Bace2,ENSMUSG00000040605
906,Bag5,ENSMUSG00000049792
907,Bag6,ENSMUSG00000024392
908,Bak1,ENSMUSG00000057789
909,Banf1,ENSMUSG00000024844
910,Baz1a,ENSMUSG00000035021
911,Bbip1,ENSMUSG00000084957
912,Bcam,ENSMUSG00000002980
913,Bcar1,ENSMUSG00000031955
914,Bcas2,ENSMUSG00000005687
915,Bcat1,ENSMUSG00000030268
916,Bccip,ENSMUSG00000030983
917,Bcdin3d,ENSMUSG00000037525
918,Bckdha,ENSMUSG00000060376
919,Bckdhb,ENSMUSG00000032263
920,Bcl10,ENSMUSG00000028191
921,Bcl2l1,ENSMUSG00000007659
922,Bcl7b,ENSMUSG00000029681
923,Bgn,ENSMUSG00000031375
924,Bicc1,ENSMUSG00000014329
925,Bicd2,ENSMUSG00000037933
926,Bid,ENSMUSG00000004446
927,Bik,ENSMUSG00000016758
928,Bin1,ENSMUSG00000024381
929,Birc2,ENSMUSG00000057367
930,Birc3,ENSMUSG00000032000
931,Birc5,ENSMUSG00000017716
932,Blnk,ENSMUSG00000061132
933,Bloc1s4,ENSMUSG00000060708
934,Blvrb,ENSMUSG00000040466
935,Bmp1,ENSMUSG00000022098
936,Bmp2,ENSMUSG00000027358
937,Bmp2k,ENSMUSG00000034663
938,Bmp4,ENSMUSG00000021835
939,Bmp6,ENSMUSG00000039004
940,Bmper,ENSMUSG00000031963
941,Bmpr1a,ENSMUSG00000021796
942,Bms1,ENSMUSG00000030138
943,Bnip2,ENSMUSG00000011958
944,Bnip3l,ENSMUSG00000022051
945,Bod1,ENSMUSG00000044502
946,Bola1,ENSMUSG00000015943
947,Bola3,ENSMUSG00000045160
948,Bphl,ENSMUSG00000038286
949,Bpnt1,ENSMUSG00000026617
950,Brd2,ENSMUSG00000024335
951,Brd3,ENSMUSG00000026918
952,Brd8,ENSMUSG00000003778
953,Brd9,ENSMUSG00000057649
954,Bri3,ENSMUSG00000047843
955,Brix1,ENSMUSG00000022247
956,Brms1,ENSMUSG00000080268
957,Brms1l,ENSMUSG00000012076
958,Brpf1,ENSMUSG00000001632
959,Bsg,ENSMUSG00000023175
960,Bst1,ENSMUSG00000029082
961,Bst2,ENSMUSG00000046718
962,Btaf1,ENSMUSG00000040565
963,Btbd1,ENSMUSG00000025103
964,Btd,ENSMUSG00000021900
965,Btf3,ENSMUSG00000021660
966,Btg1,ENSMUSG00000036478
967,Btg2,ENSMUSG00000020423
968,Btk,ENSMUSG00000031264
969,Btnl9,ENSMUSG00000040283
970,Bub1,ENSMUSG00000027379
971,Bub1b,ENSMUSG00000040084
972,Bub3,ENSMUSG00000066979
973,Bves,ENSMUSG00000071317
974,Bzw1,ENSMUSG00000051223
975,Bzw2,ENSMUSG00000020547
976,C130080G10Rik,ENSMUSG00000092397
977,C1qa,ENSMUSG00000036887
978,C1qb,ENSMUSG00000036905
979,C1qbp,ENSMUSG00000018446
980,C1qc,ENSMUSG00000036896
981,C1qtnf1,ENSMUSG00000017446
982,C1qtnf2,ENSMUSG00000046491
983,C1qtnf4,ENSMUSG00000040794
984,C1qtnf6,ENSMUSG00000022440
985,C1qtnf7,ENSMUSG00000061535
986,C1qtnf9,ENSMUSG00000071347
987,C1ra,ENSMUSG00000055172
988,C3,ENSMUSG00000024164
989,C330027C09Rik,ENSMUSG00000033031
990,C3ar1,ENSMUSG00000040552
991,C4b,ENSMUSG00000073418
992,Cab39,ENSMUSG00000036707
993,Cab39l,ENSMUSG00000021981
994,Cacfd1,ENSMUSG00000015488
995,Cacna1c,ENSMUSG00000051331
996,Cacna2d1,ENSMUSG00000040118
997,Cacng7,ENSMUSG00000069806
998,Cactin,ENSMUSG00000034889
999,Cacul1,ENSMUSG00000033417
1000,Cacybp,ENSMUSG00000014226
1001,Cad,ENSMUSG00000013629
1002,Calcrl,ENSMUSG00000059588
1003,Cald1,ENSMUSG00000029761
1004,Calhm2,ENSMUSG00000033033
1005,Calm1,ENSMUSG00000001175
1006,Camk1,ENSMUSG00000030272
1007,Camk2a,ENSMUSG00000024617
1008,Camk2g,ENSMUSG00000021820
1009,Camk2n1,ENSMUSG00000046447
1010,Camk2n2,ENSMUSG00000051146
1011,Camkk2,ENSMUSG00000029471
1012,Caml,ENSMUSG00000021501
1013,Cand1,ENSMUSG00000020114
1014,Cand2,ENSMUSG00000030319
1015,Cant1,ENSMUSG00000025575
1016,Cap2,ENSMUSG00000021373
1017,Capg,ENSMUSG00000056737
1018,Capn1,ENSMUSG00000024942
1019,Capn2,ENSMUSG00000026509
1020,Capn7,ENSMUSG00000021893
1021,Caprin1,ENSMUSG00000027184
1022,Capza1,ENSMUSG00000070372
1023,Capzb,ENSMUSG00000028745
1024,Car14,ENSMUSG00000038526
1025,Car4,ENSMUSG00000000805
1026,Card10,ENSMUSG00000033170
1027,Cars,ENSMUSG00000010755
1028,Casc3,ENSMUSG00000078676
1029,Caskin2,ENSMUSG00000034471
1030,Casp1,ENSMUSG00000025888
1031,Casp12,ENSMUSG00000025887
1032,Casp3,ENSMUSG00000031628
1033,Casp4,ENSMUSG00000033538
1034,Casp6,ENSMUSG00000027997
1035,Casp7,ENSMUSG00000025076
1036,Casp8,ENSMUSG00000026029
1037,Casq1,ENSMUSG00000007122
1038,Casq2,ENSMUSG00000027861
1039,Cast,ENSMUSG00000021585
1040,Cat,ENSMUSG00000027187
1041,Cav1,ENSMUSG00000007655
1042,Cav2,ENSMUSG00000000058
1043,Cav3,ENSMUSG00000062694
1044,Cbfa2t3,ENSMUSG00000006362
1045,Cblb,ENSMUSG00000022637
1046,Cbr2,ENSMUSG00000025150
1047,Cbx1,ENSMUSG00000018666
1048,Cbx3,ENSMUSG00000029836
1049,Cbx5,ENSMUSG00000009575
1050,Cbx6,ENSMUSG00000089715
1051,Ccar1,ENSMUSG00000020074
1052,Ccdc102a,ENSMUSG00000063605
1053,Ccdc115,ENSMUSG00000042111
1054,Ccdc141,ENSMUSG00000044033
1055,Ccdc34,ENSMUSG00000027160
1056,Ccdc43,ENSMUSG00000020925
1057,Ccdc59,ENSMUSG00000019897
1058,Ccdc69,ENSMUSG00000049588
1059,Ccdc80,ENSMUSG00000022665
1060,Ccdc85a,ENSMUSG00000032878
1061,Ccdc85b,ENSMUSG00000095098
1062,Ccdc88b,ENSMUSG00000047810
1063,Ccdc9,ENSMUSG00000041375
1064,Ccl2,ENSMUSG00000035385
1065,Ccl3,ENSMUSG00000000982
1066,Ccl4,ENSMUSG00000018930
1067,Ccl6,ENSMUSG00000018927
1068,Ccl7,ENSMUSG00000035373
1069,Ccl9,ENSMUSG00000019122
1070,Ccna2,ENSMUSG00000027715
1071,Ccnb1,ENSMUSG00000041431
1072,Ccnb2,ENSMUSG00000032218
1073,Ccnc,ENSMUSG00000028252
1074,Ccnd3,ENSMUSG00000034165
1075,Ccne1,ENSMUSG00000002068
1076,Ccne2,ENSMUSG00000028212
1077,Ccnf,ENSMUSG00000072082
1078,Ccng2,ENSMUSG00000029385
1079,Ccnh,ENSMUSG00000021548
1080,Ccnl1,ENSMUSG00000027829
1081,Ccnyl1,ENSMUSG00000070871
1082,Ccr1,ENSMUSG00000025804
1083,Ccr2,ENSMUSG00000049103
1084,Ccr5,ENSMUSG00000079227
1085,Ccrl2,ENSMUSG00000043953
1086,Cct2,ENSMUSG00000034024
1087,Cct3,ENSMUSG00000001416
1088,Cct4,ENSMUSG00000007739
1089,Cct5,ENSMUSG00000022234
1090,Cct6a,ENSMUSG00000029447
1091,Cct7,ENSMUSG00000030007
1092,Cct8,ENSMUSG00000025613
1093,Cd109,ENSMUSG00000046186
1094,Cd151,ENSMUSG00000025510
1095,Cd164,ENSMUSG00000019818
1096,Cd180,ENSMUSG00000021624
1097,Cd248,ENSMUSG00000056481
1098,Cd24a,ENSMUSG00000047139
1099,Cd276,ENSMUSG00000035914
1100,Cd2bp2,ENSMUSG00000042502
1101,Cd300a,ENSMUSG00000034652
1102,Cd300lb,ENSMUSG00000063193
1103,Cd300lf,ENSMUSG00000047798
1104,Cd300lg,ENSMUSG00000017309
1105,Cd302,ENSMUSG00000060703
1106,Cd33,ENSMUSG00000004609
1107,Cd34,ENSMUSG00000016494
1108,Cd36,ENSMUSG00000002944
1109,Cd37,ENSMUSG00000030798
1110,Cd38,ENSMUSG00000029084
1111,Cd40,ENSMUSG00000017652
1112,Cd44,ENSMUSG00000005087
1113,Cd47,ENSMUSG00000055447
1114,Cd48,ENSMUSG00000015355
1115,Cd52,ENSMUSG00000000682
1116,Cd53,ENSMUSG00000040747
1117,Cd55,ENSMUSG00000026399
1118,Cd59a,ENSMUSG00000032679
1119,Cd5l,ENSMUSG00000015854
1120,Cd68,ENSMUSG00000018774
1121,Cd72,ENSMUSG00000028459
1122,Cd74,ENSMUSG00000024610
1123,Cd79b,ENSMUSG00000040592
1124,Cd81,ENSMUSG00000037706
1125,Cd82,ENSMUSG00000027215
1126,Cd83,ENSMUSG00000015396
1127,Cd84,ENSMUSG00000038147
1128,Cd86,ENSMUSG00000022901
1129,Cd9,ENSMUSG00000030342
1130,Cd93,ENSMUSG00000027435
1131,Cda,ENSMUSG00000028755
1132,Cdc123,ENSMUSG00000039128
1133,Cdc16,ENSMUSG00000038416
1134,Cdc20,ENSMUSG00000006398
1135,Cdc25b,ENSMUSG00000027330
1136,Cdc25c,ENSMUSG00000044201
1137,Cdc27,ENSMUSG00000020687
1138,Cdc34,ENSMUSG00000020307
1139,Cdc37,ENSMUSG00000019471
1140,Cdc42bpb,ENSMUSG00000021279
1141,Cdc42ep1,ENSMUSG00000049521
1142,Cdc42ep3,ENSMUSG00000036533
1143,Cdc42se1,ENSMUSG00000046722
1144,Cdc42se2,ENSMUSG00000052298
1145,Cdc45,ENSMUSG00000000028
1146,Cdc6,ENSMUSG00000017499
1147,Cdca2,ENSMUSG00000048922
1148,Cdca3,ENSMUSG00000023505
1149,Cdca4,ENSMUSG00000047832
1150,Cdca5,ENSMUSG00000024791
1151,Cdca7,ENSMUSG00000055612
1152,Cdca7l,ENSMUSG00000021175
1153,Cdca8,ENSMUSG00000028873
1154,Cdh11,ENSMUSG00000031673
1155,Cdh13,ENSMUSG00000031841
1156,Cdh2,ENSMUSG00000024304
1157,Cdh5,ENSMUSG00000031871
1158,Cdk1,ENSMUSG00000019942
1159,Cdk11b,ENSMUSG00000029062
1160,Cdk16,ENSMUSG00000031065
1161,Cdk19,ENSMUSG00000038481
1162,Cdk2,ENSMUSG00000025358
1163,Cdk20,ENSMUSG00000021483
1164,Cdk2ap1,ENSMUSG00000029394
1165,Cdk2ap2,ENSMUSG00000024856
1166,Cdk4,ENSMUSG00000006728
1167,Cdk5,ENSMUSG00000028969
1168,Cdk5rap3,ENSMUSG00000018669
1169,Cdk6,ENSMUSG00000040274
1170,Cdk7,ENSMUSG00000069089
1171,Cdkn1c,ENSMUSG00000037664
1172,Cdkn2aipnl,ENSMUSG00000020392
1173,Cdkn2b,ENSMUSG00000073802
1174,Cdkn3,ENSMUSG00000037628
1175,Cdt1,ENSMUSG00000006585
1176,Ceacam1,ENSMUSG00000074272
1177,Cebpd,ENSMUSG00000071637
1178,Cebpz,ENSMUSG00000024081
1179,Cenpa,ENSMUSG00000029177
1180,Cenpc1,ENSMUSG00000029253
1181,Cenpe,ENSMUSG00000045328
1182,Cenph,ENSMUSG00000045273
1183,Cenpm,ENSMUSG00000068101
1184,Cenpn,ENSMUSG00000031756
1185,Cenpq,ENSMUSG00000023919
1186,Cenpt,ENSMUSG00000036672
1187,Cep170,ENSMUSG00000057335
1188,Cep55,ENSMUSG00000024989
1189,Cep57,ENSMUSG00000031922
1190,Cep68,ENSMUSG00000044066
1191,Cept1,ENSMUSG00000040774
1192,Cercam,ENSMUSG00000039787
1193,Ces1d,ENSMUSG00000056973
1194,Cetn2,ENSMUSG00000031347
1195,Cetn3,ENSMUSG00000021537
1196,Cfdp1,ENSMUSG00000031954
1197,Cfh,ENSMUSG00000026365
1198,Cfl1,ENSMUSG00000056201
1199,Cfl2,ENSMUSG00000062929
1200,Cflar,ENSMUSG00000026031
1201,Cfp,ENSMUSG00000001128
1202,Cgnl1,ENSMUSG00000032232
1203,Cgref1,ENSMUSG00000029161
1204,Cgrrf1,ENSMUSG00000055128
1205,Chaf1b,ENSMUSG00000022945
1206,Chchd10,ENSMUSG00000049422
1207,Chchd3,ENSMUSG00000053768
1208,Chchd4,ENSMUSG00000034203
1209,Chchd7,ENSMUSG00000042198
1210,Chd6,ENSMUSG00000057133
1211,Chek2,ENSMUSG00000029521
1212,Chfr,ENSMUSG00000014668
1213,Chid1,ENSMUSG00000025512
1214,Chmp1a,ENSMUSG00000000743
1215,Chmp1b,ENSMUSG00000109901
1216,Chmp2a,ENSMUSG00000033916
1217,Chmp2b,ENSMUSG00000004843
1218,Chmp3,ENSMUSG00000053119
1219,Chmp6,ENSMUSG00000025371
1220,Chordc1,ENSMUSG00000001774
1221,Chpf2,ENSMUSG00000038181
1222,Chpt1,ENSMUSG00000060002
1223,Chrnb1,ENSMUSG00000041189
1224,Chst11,ENSMUSG00000034612
1225,Chst12,ENSMUSG00000036599
1226,Chst14,ENSMUSG00000074916
1227,Chsy1,ENSMUSG00000032640
1228,Chuk,ENSMUSG00000025199
1229,Ciao1,ENSMUSG00000003662
1230,Cib1,ENSMUSG00000030538
1231,Cilp,ENSMUSG00000042254
1232,Cisd1,ENSMUSG00000037710
1233,Cisd3,ENSMUSG00000078695
1234,Cish,ENSMUSG00000032578
1235,Ckap2,ENSMUSG00000037725
1236,Ckap2l,ENSMUSG00000048327
1237,Ckap4,ENSMUSG00000046841
1238,Ckap5,ENSMUSG00000040549
1239,Ckm,ENSMUSG00000030399
1240,Ckmt2,ENSMUSG00000021622
1241,Cks1b,ENSMUSG00000028044
1242,Cks2,ENSMUSG00000062248
1243,Clcn1,ENSMUSG00000029862
1244,Cldn15,ENSMUSG00000001739
1245,Cldn5,ENSMUSG00000041378
1246,Clec2i,ENSMUSG00000030365
1247,Clec3b,ENSMUSG00000025784
1248,Clec4a2,ENSMUSG00000030148
1249,Clec4d,ENSMUSG00000030144
1250,Clec4e,ENSMUSG00000030142
1251,Clec7a,ENSMUSG00000079293
1252,Clic1,ENSMUSG00000007041
1253,Clic4,ENSMUSG00000037242
1254,Clic5,ENSMUSG00000023959
1255,Clip1,ENSMUSG00000049550
1256,Clip3,ENSMUSG00000013921
1257,Clip4,ENSMUSG00000024059
1258,Clk1,ENSMUSG00000026034
1259,Clk2,ENSMUSG00000068917
1260,Clk4,ENSMUSG00000020385
1261,Clns1a,ENSMUSG00000025439
1262,Clp1,ENSMUSG00000027079
1263,Clpb,ENSMUSG00000001829
1264,Clpp,ENSMUSG00000002660
1265,Clptm1,ENSMUSG00000002981
1266,Clspn,ENSMUSG00000042489
1267,Clstn1,ENSMUSG00000039953
1268,Clta,ENSMUSG00000028478
1269,Cltb,ENSMUSG00000047547
1270,Clu,ENSMUSG00000022037
1271,Clybl,ENSMUSG00000025545
1272,Cmas,ENSMUSG00000030282
1273,Cmbl,ENSMUSG00000022235
1274,Cmklr1,ENSMUSG00000042190
1275,Cmpk1,ENSMUSG00000028719
1276,Cmpk2,ENSMUSG00000020638
1277,Cmtm3,ENSMUSG00000031875
1278,Cmtm6,ENSMUSG00000032434
1279,Cmtm7,ENSMUSG00000032436
1280,Cmya5,ENSMUSG00000047419
1281,Cndp2,ENSMUSG00000024644
1282,Cnksr1,ENSMUSG00000028841
1283,Cnn2,ENSMUSG00000004665
1284,Cnn3,ENSMUSG00000053931
1285,Cnot2,ENSMUSG00000020166
1286,Cnot3,ENSMUSG00000035632
1287,Cnot6,ENSMUSG00000020362
1288,Cnpy2,ENSMUSG00000025381
1289,Cnpy3,ENSMUSG00000023973
1290,Cnpy4,ENSMUSG00000036968
1291,Cnst,ENSMUSG00000038949
1292,Cog3,ENSMUSG00000034893
1293,Cog4,ENSMUSG00000031753
1294,Cog5,ENSMUSG00000035933
1295,Col11a1,ENSMUSG00000027966
1296,Col12a1,ENSMUSG00000032332
1297,Col14a1,ENSMUSG00000022371
1298,Col15a1,ENSMUSG00000028339
1299,Col16a1,ENSMUSG00000040690
1300,Col1a1,ENSMUSG00000001506
1301,Col1a2,ENSMUSG00000029661
1302,Col3a1,ENSMUSG00000026043
1303,Col4a1,ENSMUSG00000031502
1304,Col4a2,ENSMUSG00000031503
1305,Col4a5,ENSMUSG00000031274
1306,Col5a1,ENSMUSG00000026837
1307,Col5a2,ENSMUSG00000026042
1308,Col6a1,ENSMUSG00000001119
1309,Col6a2,ENSMUSG00000020241
1310,Col6a3,ENSMUSG00000048126
1311,Col8a1,ENSMUSG00000068196
1312,Col8a2,ENSMUSG00000056174
1313,Colec11,ENSMUSG00000036655
1314,Colec12,ENSMUSG00000036103
1315,Commd10,ENSMUSG00000042705
1316,Commd3,ENSMUSG00000051154
1317,Commd6,ENSMUSG00000075486
1318,Copa,ENSMUSG00000026553
1319,Copb2,ENSMUSG00000032458
1320,Cops2,ENSMUSG00000027206
1321,Cops5,ENSMUSG00000025917
1322,Cops6,ENSMUSG00000019494
1323,Cops7a,ENSMUSG00000030127
1324,Cops8,ENSMUSG00000034432
1325,Copz2,ENSMUSG00000018672
1326,Coq10a,ENSMUSG00000039914
1327,Coq3,ENSMUSG00000028247
1328,Coq5,ENSMUSG00000041733
1329,Coq6,ENSMUSG00000021235
1330,Coq9,ENSMUSG00000031782
1331,Corin,ENSMUSG00000005220
1332,Coro1a,ENSMUSG00000030707
1333,Coro1b,ENSMUSG00000024835
1334,Coro1c,ENSMUSG00000004530
1335,Coro2a,ENSMUSG00000028337
1336,Coro6,ENSMUSG00000020836
1337,Coro7,ENSMUSG00000039637
1338,Cox15,ENSMUSG00000040018
1339,Cox19,ENSMUSG00000045438
1340,Cox4i1,ENSMUSG00000031818
1341,Cox4i2,ENSMUSG00000009876
1342,Cox5a,ENSMUSG00000000088
1343,Cox5b,ENSMUSG00000061518
1344,Cox6a1,ENSMUSG00000041697
1345,Cox6a2,ENSMUSG00000030785
1346,Cox6b1,ENSMUSG00000036751
1347,Cox7a1,ENSMUSG00000074218
1348,Cox7a2,ENSMUSG00000032330
1349,Cox7a2l,ENSMUSG00000024248
1350,Cox7c,ENSMUSG00000017778
1351,Cox8a,ENSMUSG00000035885
1352,Cox8b,ENSMUSG00000025488
1353,Cp,ENSMUSG00000003617
1354,Cpd,ENSMUSG00000020841
1355,Cpe,ENSMUSG00000037852
1356,Cpeb1,ENSMUSG00000025586
1357,Cpeb3,ENSMUSG00000039652
1358,Cpne2,ENSMUSG00000034361
1359,Cpped1,ENSMUSG00000065979
1360,Cpsf2,ENSMUSG00000041781
1361,Cpsf3,ENSMUSG00000054309
1362,Cpsf4,ENSMUSG00000029625
1363,Cpsf6,ENSMUSG00000055531
1364,Cpsf7,ENSMUSG00000034820
1365,Cpt2,ENSMUSG00000028607
1366,Cpxm1,ENSMUSG00000027408
1367,Crat,ENSMUSG00000026853
1368,Crcp,ENSMUSG00000025532
1369,Creg1,ENSMUSG00000040713
1370,Creld1,ENSMUSG00000030284
1371,Crhr2,ENSMUSG00000003476
1372,Crim1,ENSMUSG00000024074
1373,Crip1,ENSMUSG00000006360
1374,Crip2,ENSMUSG00000006356
1375,Crispld2,ENSMUSG00000031825
1376,Crk,ENSMUSG00000017776
1377,Crkl,ENSMUSG00000006134
1378,Crlf1,ENSMUSG00000007888
1379,Crlf3,ENSMUSG00000017561
1380,Crnkl1,ENSMUSG00000001767
1381,Crtap,ENSMUSG00000032431
1382,Cryab,ENSMUSG00000032060
1383,Cryl1,ENSMUSG00000021947
