GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0610031J06Rik,0.8947481,-0.11031416,0.9264879,-0.124291584,0.92709744,-0.10587475,0.9350753,-0.101236604,0.93507516,-0.101236604,0.92526937,-0.11375271,0.92224634,-0.16588086
A930001N09Rik,0.6862197,0.17197116,0.69530916,-0.025820794,0.6960185,-0.030093763,0.69438326,-0.07620194,0.69544625,-0.061850183,0.69298756,-0.07958382,0.6842514,-0.006435181
Abt1,0.22590244,0.19265136,0.22590244,0.19265138,0.22590244,0.19265138,0.22590244,0.19265132,0.22590244,0.19265136,0.22590244,0.19265136,0.22590244,0.19265138
Adar,0.5294392,0.12230925,0.5330134,0.21807085,0.5225235,0.19056009,0.520989,0.14421256,0.52098894,0.14421257,0.52098906,0.14421254,0.520989,0.14421253
Adnp2,0.8600334,0.4476079,0.8457253,-0.71654856,0.8607069,-0.5041875,0.8584212,-0.70759606,0.8702203,-0.6541854,0.8528315,-0.70914495,0.85961354,-0.75691247
Aebp1,1.2363417,-1.2864441,1.8850564,0.13365716,1.8852447,0.13935828,1.9077858,0.31153214,1.9077858,0.3115322,1.9077858,0.3115323,1.907786,0.31153223
Aebp2,0.97185946,0.07473977,0.98064697,-0.024436751,0.91733277,-0.329089,0.92031956,-0.32546046,0.9203651,-0.2687812,0.91768384,-0.2872373,0.9755677,-0.037757494
Ahctf1,0.7617872,0.015051046,0.7437649,-0.26584238,0.74525714,-0.29828095,0.74667454,-0.29282665,0.7451823,-0.26038802,0.743765,-0.26584235,0.7421384,-0.16307022
Ahr,0.55622226,-0.082453154,0.5909224,0.03710533,0.5916254,0.058338597,0.5923284,0.07957187,0.59232837,0.07957192,0.5923283,0.0795719,0.5924451,0.08309419
Aire,0.6358443,0.14503165,0.62143505,-0.056291267,0.621435,-0.056291275,0.61580116,-0.045333598,0.5663818,-0.2996898,0.5079943,-0.28936088,0.5880304,-0.26280284
Akna,0.5707095,0.33633155,0.5707094,0.33633152,0.49689722,-0.03024912,0.49689728,-0.030249104,0.49689728,-0.030249083,0.49689722,-0.030249113,0.5707095,0.33633155
Ankrd1,1.0845956,0.27638695,1.1416149,0.10539879,1.192056,0.4523621,1.1926618,0.47066262,1.1926618,0.4706627,1.1926624,0.47066256,1.1926621,0.4706625
Apex1,0.54010284,0.3337022,0.54010284,0.33370218,0.54010284,0.33370218,0.54010284,0.3337022,0.54010284,0.33370218,0.54010284,0.33370215,0.54010284,0.33370218
App,0.57095647,0.13181561,0.5755683,0.054827042,0.57556826,0.05482699,0.576656,0.05733736,0.576656,0.05733736,0.57556826,0.05482702,0.57472974,0.11627784
Arid1a,0.62747204,-0.30969802,0.6473912,-0.0736334,0.6743634,-0.08529601,0.6729967,-0.082352296,0.67443055,-0.08514108,0.67436326,-0.085296005,0.6739395,-0.08988234
Arid3a,0.18248516,0.09801216,0.17565107,0.06444879,0.18192548,0.05224531,0.1759448,0.06512667,0.18221915,0.052923217,0.18192542,0.05224529,0.1808145,0.05463939
Arid3b,0.017219543,-0.42089656,0.03277883,0.048332155,0.03277883,0.048332155,0.03277883,0.048332155,0.03277886,0.048332155,0.03277883,0.048332155,0.03277883,0.048332155
Arid4b,0.78078866,0.31151578,0.77824235,0.19336407,0.7771605,0.16954316,0.777578,0.17054065,0.7786622,0.1943329,0.7782426,0.19336404,0.7760761,0.1611196
Arid5a,0.28055143,0.20370376,0.2755344,0.052174576,0.28055143,0.20370375,0.27553433,0.052174576,0.2755344,0.052174583,0.2755344,0.052174605,0.2805515,0.20370379
Arid5b,1.1992126,0.08579106,1.3715937,0.41541097,1.3715936,0.415411,1.3720187,0.42824534,1.3720187,0.42824534,1.3720189,0.4282454,1.3724654,0.40004718
Arnt,0.68237805,0.27288547,0.66786385,0.013637563,0.68111545,0.0020745806,0.66856414,0.015253799,0.6685641,0.015253769,0.66839844,0.029785315,0.66720694,0.11272307
Arnt2,0.96618617,0.2677567,0.9660989,0.18237172,0.966099,0.1823717,0.966099,0.18237169,0.96609914,0.18237162,0.966099,0.18237166,0.9622967,0.24774827
Arntl2,-0.011633992,0.01991002,-0.011633962,0.019910006,-0.011633962,0.019910006,-0.011633962,0.019910006,-0.011633962,0.019910006,-0.011633992,0.01991002,-0.011633962,0.019910006
Arrb1,0.21811673,0.16939968,0.21811673,0.16939966,0.2181167,0.16939968,0.21811667,0.16939965,0.21811673,0.16939963,0.21811667,0.16939965,0.21811667,0.16939965
Ascl2,1.2108003,0.56535447,1.2108005,0.5653545,1.2102791,0.549604,1.2102789,0.54960406,1.210279,0.549604,1.2102791,0.54960406,1.2108006,0.5653546
Ash1l,0.309375,-0.045992173,0.29395556,0.009568999,0.29395556,0.009569017,0.29395556,0.009568987,0.29395556,0.009568969,0.2939555,0.009568945,0.29395556,0.0095689595
Ash2l,1.101448,0.34757987,1.087845,-0.12445333,1.0834168,-0.12982973,1.0742985,-0.15686817,1.1058781,-0.096520275,1.0991787,-0.12878032,1.0700035,-0.16844617
Atf1,1.0262318,0.14518327,0.9494597,-1.0322965,0.9479947,-0.97428286,0.9618099,-1.0410653,1.009092,-0.6799614,0.94693804,-1.0308936,0.97891855,-0.742644
Atf2,0.7127279,0.030411327,0.71164083,-0.04928294,0.71158147,-0.051072113,0.7115814,-0.05107207,0.7116406,-0.049282912,0.71164066,-0.0492829,0.7090037,-0.04783061
Atf3,0.20580083,-0.17261377,0.18415618,0.18260935,0.18877596,0.18948887,0.17157248,-0.030011717,0.20547917,-0.09595904,0.1715725,-0.03001176,0.21498871,0.19125664
Atf4,0.6180175,-0.060787,0.5820496,0.041036174,0.5820496,0.04103615,0.58204955,0.04103615,0.58204955,0.04103615,0.5820495,0.04103616,0.5820496,0.041036166
Atf5,1.3385067,0.4062514,1.4921378,0.58285,1.4847832,0.43077955,1.4852049,0.44352442,1.485205,0.44352442,1.4852053,0.44352448,1.493527,0.56732684
Atf6b,0.78274834,-0.11305784,0.6927686,-0.39563125,0.7274965,-0.28245232,0.7189373,-0.26580486,0.7281096,-0.26393884,0.72401774,-0.2480972,0.7269962,-0.29756844
Atf7,0.2648912,0.14095658,0.2625155,0.06920413,0.2625155,0.069204114,0.26251554,0.06920408,0.26251554,0.06920411,0.2625155,0.06920416,0.24915445,0.095190965
Atoh8,0.78388894,0.17621778,0.7831162,0.07558012,0.7829324,0.07002702,0.78299177,0.070163876,0.7831756,0.07571699,0.78311634,0.075580165,0.78234386,0.12847874
Atxn1l,0.32183212,-0.50193757,0.479765,0.037687205,0.47857523,0.022507234,0.4785753,0.022507234,0.4785751,0.022507181,0.47857517,0.022507248,0.46919566,0.040750086
Bach1,0.066021025,0.121301174,0.066021055,0.12130113,0.066021055,0.121301144,0.066021055,0.12130113,0.066021055,0.12130113,0.066021025,0.121301144,0.066021055,0.121301174
Bach2,0.113075644,0.110681444,0.114058405,0.14036395,0.114058405,0.14036396,0.114058405,0.14036399,0.114058375,0.140364,0.114058405,0.14036399,0.114058375,0.14036398
Bahd1,0.30857873,-0.14662339,0.30162436,0.1689401,0.30162436,0.1689401,0.30162436,0.16894007,0.30162436,0.16894007,0.30162436,0.16894007,0.30162442,0.1689401
Banp,0.45639634,0.099861965,0.4532529,0.004921723,0.45325285,0.0049216803,0.4532529,0.0049216673,0.4532529,0.004921725,0.4532528,0.0049217343,0.4563964,0.09986195
Barx1,0.36223853,0.17921276,0.36474866,0.13479383,0.36474872,0.13479383,0.36474872,0.13479386,0.36474872,0.13479383,0.36474872,0.13479385,0.3588122,0.14966728
Basp1,0.5032997,-0.24926578,0.4895926,-0.54015785,0.49699557,-0.31118697,0.4927432,-0.4947227,0.4962368,-0.46401742,0.49605435,-0.31939182,0.47910577,-0.28198904
Baz2a,0.22829962,0.17119601,0.22829962,0.17119598,0.22829962,0.17119601,0.22829962,0.17119598,0.22829956,0.17119598,0.22829962,0.17119598,0.22829962,0.17119597
Bbx,0.14310122,0.12405206,0.14356744,0.11508505,0.14284006,0.093115516,0.1430746,0.09365683,0.14380199,0.115626425,0.14356744,0.11508505,0.14240372,0.07505734
Bcl11b,1.1188499,0.5700958,1.1188501,0.57009584,1.1182799,0.55287325,1.1182798,0.5528734,1.1182797,0.5528733,1.1182795,0.5528733,1.1188501,0.5700959
Bcl3,0.5607238,-0.15759267,0.54914206,-0.258958,0.5367627,-0.24133517,0.53567284,-0.27425203,0.53567284,-0.2742521,0.53623116,-0.2573854,0.538927,-0.021560479
Bcl6,0.65367824,-0.21192276,0.63913864,-0.08738599,0.69664603,-0.18600138,0.6432259,-0.11590062,0.7007334,-0.21451597,0.6978537,-0.2211624,0.6901647,-0.18965106
Bclaf1,1.2944233,0.16231507,1.2412145,-0.5501047,1.2264162,-0.6514662,1.2333101,-0.65477395,1.2549976,-0.5327922,1.2436553,-0.56578475,1.2443722,-0.6649212
Bcor,0.706192,-0.3180368,0.7937943,-0.7270888,0.7910247,-0.7727211,0.803396,-0.7764835,0.8016937,-0.7068154,0.7904054,-0.7455335,0.6552122,-0.8184011
Bdp1,1.2710838,0.20168039,1.2655413,-0.06823637,1.2662541,-0.095619634,1.2664007,-0.09528243,1.2656875,-0.06789919,1.265541,-0.06823638,1.2616718,0.0825008
Bhlhe40,0.58555895,0.06615122,0.57403326,0.039148174,0.5760649,0.044158302,0.57491696,0.041187614,0.5771105,0.051090598,0.5757862,0.035739012,0.57209957,0.039856523
Bhlhe41,-0.3067789,0.025749465,-0.019751847,0.034341186,-0.019751817,0.034341186,-0.019751877,0.03434121,-0.019751877,0.034341134,-0.019751877,0.034341156,-0.019751847,0.034341134
Blm,0.95642865,0.51584214,0.9564289,0.5158421,0.9564289,0.5158421,0.95642877,0.515842,0.9564289,0.515842,0.9564289,0.515842,0.9564289,0.5158421
Bmi1,0.27549917,0.075008884,0.27009302,-0.2523472,0.27392888,-0.13649333,0.27009302,-0.25234717,0.27009302,-0.25234717,0.27267915,-0.17423853,0.26972944,-0.09924945
Bnc2,0.62402225,-1.1378435,0.94398165,-0.27403626,0.8529402,-0.17632759,0.984933,0.0097529795,1.0384966,0.4037505,1.0384967,0.40375054,1.0384967,0.40375054
Bptf,1.1484798,-0.097292095,1.1243681,-0.14347208,1.0702758,-0.41919732,1.0721517,-0.4183827,1.0723219,-0.40281475,1.070446,-0.40362915,1.0014557,-0.14378163
Brca1,0.79629874,0.44760466,0.7962986,0.44760457,0.7962986,0.44760457,0.79629874,0.44760448,0.79629874,0.4476045,0.79629874,0.44760448,0.7962986,0.4476045
Brca2,0.8760079,0.48484847,0.8760079,0.48484835,0.87600803,0.48484835,0.8760079,0.48484835,0.87600803,0.48484835,0.87600803,0.48484835,0.87600803,0.48484835
Brd4,0.22387826,0.17825478,0.22276118,0.17265685,0.22178572,0.16021085,0.22178572,0.16021086,0.22178575,0.16021088,0.22178578,0.1602109,0.22178575,0.1602109
Brd7,-0.022108585,0.08771953,-0.022108614,0.087719485,-0.022108614,0.08771953,-0.022108585,0.0877195,-0.022108585,0.087719545,-0.022108585,0.087719545,-0.022108585,0.08771953
Brip1,1.5826093,0.8975238,1.590645,0.1586066,1.5750852,0.0750954,1.580366,0.07626273,1.5908086,0.11513749,1.5735234,0.02791871,1.607274,0.13020205
C1d,0.81798255,-0.11246738,0.7642238,-0.32454953,0.76452446,-0.31546605,0.7659764,-0.320504,0.76597655,-0.320504,0.7642238,-0.32454953,0.7660817,-0.29923922
Calcoco1,0.68027246,0.10439143,0.6802725,0.10439144,0.6802726,0.104391396,0.68027264,0.10439142,0.6802726,0.10439143,0.6802726,0.1043914,0.6802727,0.10439142
Camta1,0.27494228,0.07959911,0.27839577,-0.019876018,0.27839577,-0.019875975,0.27839577,-0.019875996,0.27839577,-0.019875996,0.27839577,-0.019875985,0.2594363,0.016050143
Camta2,0.6765912,-0.0418448,0.6844185,-0.00038039126,0.68474257,0.009407116,0.68915313,0.007885471,0.6891531,0.007885475,0.68463707,0.006218342,0.69250983,-0.0038804654
Carhsp1,0.93231916,0.25888583,0.9305682,0.11882383,0.9311687,0.13695477,0.93056846,0.118823856,0.9305682,0.11882381,0.9305682,0.11882378,0.9301635,0.10659991
Carm1,0.4256186,0.04885158,0.44527066,-0.0023702774,0.4199372,-0.14004737,0.41768146,-0.19568324,0.42144287,-0.20299922,0.42167008,-0.19122446,0.38693887,-0.09784722
Casz1,0.30056173,0.070390254,0.2852077,0.10053474,0.28520763,0.10053474,0.28520763,0.100534685,0.28520763,0.10053469,0.28520763,0.10053474,0.2852077,0.10053471
Cbfb,0.7243588,-0.13814223,0.8222958,-0.86913544,0.74980533,-0.90770674,0.775002,-1.002364,0.82305264,-0.47053295,0.750234,-0.8897415,0.6141161,-0.95510256
Cbx2,0.87008667,0.120406225,0.8775455,0.10574185,0.88023555,0.119145304,0.8783703,0.108116284,0.88159096,0.13754863,0.8802353,0.11914536,0.87066674,0.1377264
Cc2d1a,0.68229616,0.17668808,0.6822963,0.1766881,0.68229616,0.17668806,0.6822963,0.17668808,0.6822962,0.17668808,0.6822962,0.17668812,0.68229634,0.1766881
Cc2d1b,0.33101052,0.24112345,0.33101052,0.24112345,0.33101052,0.24112345,0.33101058,0.24112342,0.33101058,0.24112342,0.33101052,0.24112345,0.33101052,0.24112345
Ccnt1,0.07450625,0.04592763,0.07726663,0.12929924,0.07726666,0.12929918,0.07726666,0.12929921,0.07726666,0.1292993,0.07726666,0.12929921,0.07726669,0.1292993
Cdc5l,1.011716,0.34670097,0.9895934,-0.39136246,0.9740735,-0.44677964,0.9869336,-0.42831236,1.0147434,-0.34473956,0.99458826,-0.39851487,1.0019788,-0.51247627
Cdk5rap2,1.28651,0.12553446,1.2862288,-0.07778382,1.2874855,-0.077805996,1.289841,-0.070826,1.2910221,-0.07312334,1.2874609,-0.078547284,1.2861638,-0.08081804
Cdk9,0.3340891,0.19083433,0.32149744,-0.10321874,0.17206177,-0.8035788,0.17868182,-0.7950633,0.17868188,-0.7950633,0.1720618,-0.803579,0.32949603,-0.07649594
Cdkn2a,0.7523588,0.19613206,0.7572794,0.2503615,0.7572794,0.25036147,0.75816715,0.25355908,0.758167,0.25355914,0.7572794,0.25036144,0.7591591,0.24934123
Cebpa,0.7365631,0.08682436,0.6998178,-0.387122,0.7220123,-0.10130627,0.7012917,-0.38182738,0.7098434,-0.38852906,0.7116524,-0.29467332,0.71128625,-0.38440707
Cebpb,0.29561198,0.214545,0.29473352,0.18801413,0.29473352,0.18801412,0.29473352,0.18801413,0.29473352,0.1880141,0.29473352,0.1880141,0.28866428,0.16352558
Cebpg,0.042436033,0.101769336,0.042436004,0.101769336,0.042436004,0.10176924,0.042436004,0.101769246,0.042436033,0.10176924,0.042436004,0.10176924,0.042436004,0.10176924
Cenpb,0.41957784,0.26603693,0.41827136,0.22657743,0.41827136,0.22657746,0.41827142,0.22657752,0.4182713,0.22657748,0.41827136,0.22657748,0.41957784,0.2660369
Cggbp1,0.82153785,0.22490318,0.754706,-0.5232268,0.70667994,-0.7041749,0.7116897,-0.6920897,0.76645565,-0.2929234,0.7003623,-0.7195271,0.78026354,-0.53935856
Chd1,0.86729383,0.08685158,0.874426,-0.07446949,0.8302789,-0.2804949,0.83053935,-0.2967251,0.83007157,-0.25311375,0.8291273,-0.25753537,0.8779614,-0.06407753
Chd4,0.25537765,0.18259329,0.2521037,0.14293866,0.2539618,0.1238319,0.25152498,0.11777885,0.25471908,0.13902299,0.25444376,0.13838741,0.2525894,0.092337996
Chd7,-0.04792896,0.06955348,-0.047928944,0.06955348,-0.04792896,0.06955352,-0.047928944,0.06955352,-0.04792896,0.06955348,-0.047928944,0.06955348,-0.047928944,0.06955348
Chd8,0.34668714,0.24389376,0.34668714,0.2438937,0.34668714,0.2438937,0.34668714,0.24389373,0.34668714,0.24389367,0.34668714,0.24389373,0.3466872,0.24389379
Chd9,0.28662568,0.13694213,0.28662568,0.1369421,0.28662568,0.13694212,0.28662562,0.13694213,0.28662562,0.1369421,0.28662562,0.1369421,0.28662568,0.13694209
Churc1,0.8671515,-0.64139605,1.0353763,0.2878441,1.0405875,0.27770865,1.0405878,0.27770862,1.0405875,0.27770862,1.0405874,0.27770862,1.0405875,0.27770868
Cic,0.22985375,0.19523616,0.22985381,0.19523616,0.22985375,0.19523613,0.22985375,0.19523613,0.22985381,0.19523615,0.22985375,0.19523615,0.22985375,0.19523618
Cited1,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717
Clock,0.1969409,0.18223259,0.1969409,0.18223257,0.1969409,0.18223254,0.1969409,0.18223254,0.1969409,0.18223254,0.1969409,0.18223254,0.1969409,0.18223254
Cnbp,0.81260335,0.24683367,0.81969714,-0.47390786,0.82735014,-0.2885589,0.8338587,-0.44560477,0.8338586,-0.44560483,0.81969714,-0.47390783,0.8259671,-0.5917288
Creb1,0.9052335,0.10391276,1.0584804,0.05437246,1.0570517,0.025913915,1.061468,0.032602847,1.0620531,0.061407804,1.0584804,0.054372393,1.0618547,0.07535435
Creb3,0.24711746,-0.38914815,0.24090993,-0.37707463,0.24090987,-0.37707463,0.24090987,-0.3770746,0.24090981,-0.37707463,0.41190505,0.15207346,0.411905,0.15207346
Creb3l1,1.0488153,-0.11998125,1.0692011,-0.10013753,1.0566189,-0.4611159,1.0513344,-0.52854,1.0617496,-0.548797,1.0513346,-0.5285401,1.1352898,0.5174697
Creb3l2,0.7132037,0.132776,0.7132037,0.13277602,0.7132039,0.13277604,0.7132039,0.13277602,0.7132037,0.13277598,0.7132037,0.13277604,0.7132038,0.132776
Creb3l4,1.0195047,0.54244334,1.0195047,0.54244334,1.0195047,0.54244334,1.0195047,0.54244334,1.0195048,0.54244334,1.0195047,0.54244334,1.0195047,0.54244334
Crebbp,0.5100474,0.1052302,0.5002507,0.1336194,0.49941128,0.07808097,0.49941128,0.07808098,0.49964178,0.10308208,0.49964184,0.103082016,0.4990086,0.1105632
Crebl2,0.6737269,0.28420472,0.67242837,-0.112267025,0.68053854,-0.1024519,0.6756223,-0.10951879,0.6848536,-0.073219955,0.67973876,-0.12661035,0.66024566,-0.09185662
Crebzf,0.7336894,-0.085985854,0.65971845,-0.64818084,0.66053444,-0.70770144,0.66095465,-0.70670515,0.66014045,-0.64720696,0.65971863,-0.64818084,0.6735017,-0.6747545
Crem,0.37696666,-0.33227348,0.34268636,-0.19900249,0.31835246,-0.47734535,0.31835252,-0.47734526,0.31835252,-0.47734535,0.31835246,-0.47734535,0.39628285,0.18873295
Cry1,0.08937445,0.14380822,0.09984416,-0.09314367,0.09967998,-0.09810199,0.104759395,-0.08475596,0.10492355,-0.07979762,0.09984413,-0.09314366,0.10144621,-0.08949891
Cry2,0.748564,-0.052436396,0.89189863,0.2034429,0.8918984,0.20344289,0.8924557,0.2052808,0.8924557,0.20528078,0.75139856,-0.063838035,0.892259,0.18819128
Csda,0.15873557,-0.22131398,0.18276513,-0.6446371,0.14767027,-0.32801318,0.18665996,-0.5296776,0.1523495,-0.18936385,0.15195799,-0.19851184,0.17135572,-0.10283161
Csde1,0.36688042,0.22250521,0.16139808,-0.4953084,0.36688042,0.22250521,0.16139808,-0.49530837,0.36688042,0.2225052,0.36688042,0.2225052,0.36688042,0.22250521
Csrnp1,0.5803458,0.16166739,0.42172176,-0.35065433,0.5814042,0.13933101,0.4219818,-0.34919113,0.4219818,-0.34919113,0.42172176,-0.35065427,0.5825425,0.13877319
Ctcf,1.2752202,-0.114873566,1.2376776,-0.35088375,1.1980608,-0.59426636,1.2019931,-0.59620017,1.2012823,-0.5532566,1.197136,-0.5577733,1.1420239,-0.4326797
Ctnnb1,0.0067078173,-1.3444058,0.44584227,-0.02730805,0.4930402,0.17434849,0.49304008,0.17434852,0.49304008,0.17434852,0.49304026,0.17434858,0.4930402,0.17434856
Cux1,0.30496514,0.22207107,0.30496514,0.22207102,0.30496514,0.22207099,0.30496514,0.22207105,0.3049652,0.22207104,0.30496514,0.22207102,0.30496514,0.22207104
Cux2,0.75981534,0.22540939,0.70318973,-0.03615901,0.73946977,-0.125257,0.7237222,-0.08363169,0.72584224,-0.08775508,0.7233957,-0.093491495,0.72584224,-0.0877551
Cxxc1,0.6557523,-0.14234558,0.71059924,0.14028378,0.71548796,0.13169728,0.7106278,0.14115004,0.71619356,0.15300782,0.71647584,0.16153306,0.7149119,0.114297315
Dbp,0.035977155,0.11948468,0.035244673,0.046303615,0.03670892,0.090529144,0.035463274,0.038412586,0.035764277,0.04750283,0.035244644,0.046303622,0.034403592,0.01009186
Ddx1,0.6781157,0.3908428,0.6497933,-0.38225406,0.6663578,0.03572142,0.6497934,-0.3822541,0.6497934,-0.3822541,0.6497933,-0.38225403,0.6497934,-0.3822541
Ddx20,1.7613801,0.5025789,1.7291459,-0.5937816,1.7450501,-0.59349966,1.7253076,-0.6639586,1.7569121,-0.63982606,1.7398278,-0.6896524,1.7511255,-0.62624025
Ddx41,0.48273957,0.14805529,0.48187715,0.12200841,0.4818772,0.12200838,0.4818772,0.12200838,0.4818772,0.1220084,0.4818772,0.12200838,0.4818771,0.12200838
Ddx58,0.39878726,-0.026430165,0.39216942,-0.17841208,0.40484983,0.13980566,0.39216942,-0.17841208,0.39216948,-0.17841208,0.39216942,-0.1784121,0.38947612,-0.1129761
Deaf1,0.20937815,0.0028591193,0.19296944,-0.029996367,0.20369637,-0.10942684,0.19114769,-0.08501998,0.20551819,-0.054403193,0.20551819,-0.05440321,0.2022089,-0.1543534
Dedd,0.2003352,0.11254187,0.19111562,0.13047372,0.19111559,0.13047373,0.19111556,0.13047375,0.19111562,0.13047376,0.19111556,0.13047373,0.19111556,0.13047378
Dedd2,0.10163438,-0.08145785,0.13259515,0.08507358,0.13259509,0.085073635,0.13357061,0.11453764,0.13357061,0.11453764,0.13357067,0.11453758,0.13357067,0.11453761
Dhx33,1.3133337,0.19653977,1.3069899,-0.3349107,1.2893808,-0.48666584,1.2837244,-0.66694856,1.2904762,-0.65571284,1.2809198,-0.68126446,1.3097103,-0.37421528
Dmap1,0.9977366,-0.057857223,1.0009397,0.001818791,1.0019498,0.032321624,1.0019498,0.032321617,1.0019499,0.03232166,1.0019495,0.032321647,1.0019494,0.03232169
Dmrt1,0.35753453,0.2173878,0.3560844,0.17359082,0.3560844,0.17359084,0.3560844,0.17359078,0.35608435,0.17359082,0.3560844,0.1735908,0.34792894,0.18945293
Dmtf1,1.2242708,0.19939716,1.2115595,0.015687602,1.2122866,-0.015699314,1.2122937,-0.018960053,1.2116715,0.0037485212,1.2115468,0.00346064,1.209327,0.09739153
Dnajb6,0.6159562,-0.079453595,0.6194772,0.026665697,0.61947715,0.02666572,0.61947703,0.026665675,0.61947703,0.026665693,0.61947715,0.026665693,0.61947715,0.026665697
Dnajc2,0.83747256,0.60927343,0.846019,-0.10027608,0.84828186,-0.031930305,0.8558667,-0.07754696,0.85586655,-0.07754701,0.8460188,-0.100276105,0.8521944,-0.11864683
Dnmt1,1.1628296,0.36347738,1.0974252,0.08383654,1.1572878,0.19609715,1.0974252,0.08383653,1.1490327,-0.004424422,1.1490328,-0.0044244397,1.149033,-0.004424407
Dnmt3a,0.16370112,0.13716061,0.17095006,-0.015836658,0.17095008,-0.015836643,0.17273152,-0.0058142934,0.17273155,-0.0058142804,0.17095011,-0.015836615,0.17874786,-0.019657763
Dnmt3b,1.2965593,0.6137086,1.3106279,-0.07635329,1.3130597,-0.0665066,1.3238806,-0.052948333,1.3260891,-0.026692946,1.3122463,-0.07950065,1.3151506,-0.013345853
Dr1,0.120465815,0.02426408,0.120465845,0.024264084,0.120465845,0.024264084,0.120465845,0.024264084,0.120465815,0.024264088,0.120465815,0.02426408,0.120465815,0.02426408
Drap1,0.7978064,0.13522114,0.7972646,-0.04234103,0.7967051,-0.07226258,0.7995765,-0.05479031,0.7995765,-0.054790273,0.7972646,-0.05537323,0.79335105,0.10046295
E2f1,1.6623471,0.4902868,1.6280521,-0.50297785,1.6353306,-0.548904,1.6213875,-0.56298286,1.676761,-0.3685783,1.6317829,-0.63558584,1.6574649,-0.55543727
E2f2,0.7972008,0.0576076,0.7734345,-0.27116776,0.7675581,-0.40359733,0.76024306,-0.41608366,0.7674875,-0.409124,0.76671076,-0.42918178,0.794243,-0.041378938
E2f3,1.3255866,0.50119144,1.3505362,0.012210244,1.2881168,-0.290231,1.2711608,-0.4144242,1.2805599,-0.3673922,1.268999,-0.44401106,1.3242801,-0.20149979
E2f4,0.29397947,0.13708945,0.293971,-0.27942708,0.295484,-0.23372775,0.293971,-0.27942702,0.293971,-0.27942702,0.293971,-0.27942702,0.29050797,0.032238208
E2f5,0.07969135,-0.12105228,0.12836689,0.14468955,0.07969135,-0.12105237,0.07969135,-0.121052355,0.07969135,-0.121052384,0.07969135,-0.12105233,0.07969132,-0.12105234
E2f6,0.43940318,0.20284335,0.45718765,0.3120813,0.39658755,-0.079335056,0.3965876,-0.079335086,0.39658755,-0.07933505,0.3965876,-0.079335086,0.43940324,0.20284334
E2f7,1.5225567,0.5564495,1.4164515,-0.022880271,1.4659898,0.07174236,1.4164516,-0.02288035,1.511046,0.24680169,1.4591607,-0.096513554,1.4591607,-0.09651351
E2f8,1.7168721,0.81110644,1.6996298,-0.16074401,1.6875614,-0.23576912,1.6908276,-0.22591993,1.7294651,-0.0014014933,1.6862943,-0.27401343,1.7104831,-0.173906
E4f1,0.21644652,0.0062668677,0.2115969,0.09208318,0.2115969,0.092083156,0.21159694,0.092083156,0.2115969,0.09208318,0.2115969,0.09208312,0.2115969,0.09208319
Ebf3,0.52709514,0.20735101,0.53361654,0.0887433,0.534149,0.08480102,0.5361921,0.09411279,0.5370619,0.100362465,0.53423935,0.087531954,0.53142244,0.09392015
Edf1,0.5277799,-0.56048524,0.4556675,-0.8290167,0.43612778,-0.9465293,0.44329816,-0.96488017,0.44187927,-0.9531511,0.43457782,-0.9601255,0.4212728,-0.6107857
Egr1,0.3603338,0.25128138,0.3603338,0.25128138,0.3603338,0.2512814,0.3603338,0.25128138,0.3603338,0.25128138,0.3603338,0.2512814,0.3603338,0.25128138
Egr2,0.28965205,0.21934737,0.28965205,0.21934737,0.28965205,0.21934737,0.28965205,0.21934739,0.289652,0.21934737,0.28965205,0.21934739,0.289652,0.21934743
Ehf,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717
Elf1,0.63516563,0.35481375,0.63516563,0.3548137,0.634167,0.3246537,0.634167,0.32465366,0.634167,0.32465374,0.6341671,0.3246537,0.63516563,0.35481378
Elf2,0.052720636,0.07768737,0.052720606,0.077687345,0.052720636,0.077687405,0.052720606,0.0776874,0.052720606,0.07768737,0.052720636,0.07768737,0.052720636,0.077687345
Elf3,1.8178686,0.8884745,1.8178686,0.88847446,1.8178686,0.88847446,1.8178686,0.8884745,1.8178686,0.8884745,1.8178686,0.88847446,1.8178686,0.88847446
Elf4,0.5919668,0.32107562,0.5901653,0.26666656,0.5901653,0.26666653,0.59016544,0.26666656,0.5901654,0.26666662,0.5901654,0.26666656,0.5901654,0.26666656
Elk1,0.16512504,0.1688032,0.16512504,0.1688032,0.16512504,0.1688032,0.16512504,0.1688032,0.16512504,0.1688032,0.16512504,0.1688032,0.16512504,0.1688032
Elk3,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717
Elk4,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717,0.11773357,0.14521717
