Kbtbd6,Kbtbd6
Cdk8,Cdk8
Ptk6,Ptk6
Nkd1,Nkd1
Stk38,Stk38
Them4,Them4
Clspn,Clspn
Rbak,Rbak
Wdr62,Wdr62
Slc39A12,Slc39A12
Rnf168,Rnf168
Svep1,Svep1
Loc652276,Loc652276
Gata4,Gata4
Tc2N,Tc2N
C9Orf72,C9Orf72
Kctd18,Kctd18
Klf11,Klf11
Ankle1,Ankle1
Plxna3,Plxna3
Pelo,Pelo
Lacc1,Lacc1
Tapt1-As1,Tapt1-As1
Tex55,Tex55
Ranbp3L,Ranbp3L
Snx13,Snx13
Kdm1B,Kdm1B
Atp6V0D2,Atp6V0D2
Lhx4,Lhx4
Cep19,Cep19
Dnah11,Dnah11
Proser3,Proser3
Adprhl1,Adprhl1
Synrg,Synrg
Cdh24,Cdh24
Sepsecs,Sepsecs
Grik5,Grik5
Lrrn4,Lrrn4
Znf777,Znf777
Jph2,Jph2
Pde5A,Pde5A
Sh2D1B,Sh2D1B
Sstr3,Sstr3
Adamts19,Adamts19
Ddx31,Ddx31
Umodl1,Umodl1
Rasef,Rasef
Pard3B,Pard3B
Dst,Dst
Znf441,Znf441
Negr1,Negr1
Fcrl3,Fcrl3
Dcaf4L2,Dcaf4L2
Stox1,Stox1
Crma,Crma
Arl10,Arl10
Rnft2,Rnft2
Ankfn1,Ankfn1
Krt78,Krt78
Ccdc7,Ccdc7
Znf41,Znf41
Znf512,Znf512
Ammecr1,Ammecr1
Fam117B,Fam117B
Znf583,Znf583
Oxer1,Oxer1
Luzp1,Luzp1
Znf75D,Znf75D
Linc00052,Linc00052
Brwd1,Brwd1
Ccdc89,Ccdc89
Znf572,Znf572
Rmdn2,Rmdn2
Adamts18,Adamts18
Pcdhac1,Pcdhac1
Hipk4,Hipk4
Fam124A,Fam124A
Nkain3,Nkain3
Itih5,Itih5
Fancb,Fancb
Pomk,Pomk
Znf709,Znf709
Ccdc57,Ccdc57
Smc1B,Smc1B
Brwd3,Brwd3
Asb16,Asb16
Magee2,Magee2
Ervv-1,Ervv-1
Gal3St3,Gal3St3
Flj30679,Flj30679
C2Cd6,C2Cd6
Uts2R,Uts2R
Ush1G,Ush1G
Syn1,Syn1
Slc23A3,Slc23A3
Cnot6L,Cnot6L
Rhbdl3,Rhbdl3
Znf718,Znf718
Dip2B,Dip2B
Slc36A1,Slc36A1
Snrnp48,Snrnp48
Ankrd52,Ankrd52
Znf560,Znf560
Rttn,Rttn
Btnl9,Btnl9
Pus10,Pus10
Plcxd2,Plcxd2
Umodl1-As1,Umodl1-As1
Lmln,Lmln
Rad9B,Rad9B
Znf555,Znf555
Nyap1,Nyap1
Rskr,Rskr
Mrgprx3,Mrgprx3
Abca13,Abca13
Adgrg7,Adgrg7
Csf3R,Csf3R
