GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0610031J06Rik,0.931581,-0.015901629,0.96908736,0.038965527,0.96743417,0.055115666,0.9731506,0.07214792,0.9731505,0.072147876,0.96781814,0.048856344,0.97012436,0.00567602
A930001N09Rik,0.6591303,0.22078823,0.69796896,0.0495998,0.6991812,0.04552309,0.70362407,0.011464033,0.7028212,0.024535555,0.70418775,0.0024161749,0.68021685,0.07569924
Abt1,0.22238559,0.24314772,0.22238559,0.24314772,0.22238559,0.24314772,0.22238562,0.24314772,0.22238559,0.24314772,0.22238562,0.24314772,0.22238559,0.24314772
Adar,0.5236814,0.20678051,0.5132697,0.27564844,0.50788033,0.27190006,0.51215607,0.23013438,0.5121561,0.23013441,0.51215607,0.23013444,0.51215607,0.23013441
Adnp2,0.8013824,0.4887646,0.91311216,-0.4947503,0.9089253,-0.31192243,0.91872144,-0.465283,0.9290587,-0.4374117,0.92421114,-0.5079761,0.93261755,-0.5226657
Aebp1,1.4737711,-1.1120358,1.8103856,0.32149187,1.809862,0.32659942,1.8059973,0.53179044,1.8059973,0.53179044,1.8059968,0.5317907,1.805997,0.5317905
Aebp2,0.9431913,0.19552551,0.9583123,0.13016282,0.93698025,-0.22127831,0.93836904,-0.2151135,0.93216074,-0.16235943,0.933257,-0.1825642,0.95391476,0.13260432
Ahctf1,0.749735,0.10931975,0.76493585,-0.13891108,0.7700168,-0.16933282,0.7696482,-0.16056679,0.764567,-0.1301451,0.76493573,-0.1389111,0.7517636,-0.03977508
Ahr,0.68950605,0.031549882,0.70238614,0.12627342,0.7005532,0.14417875,0.6987201,0.16208409,0.6987201,0.16208407,0.69872016,0.16208409,0.69918275,0.15755649
Aire,0.63716143,0.1464555,0.6403886,0.01891752,0.64038855,0.018917497,0.63409007,0.029380422,0.61803335,-0.22205646,0.5688423,-0.17010988,0.6361545,-0.16457306
Ankrd1,1.1183764,0.12739703,1.1545882,0.17208347,1.1471952,0.61408573,1.1455563,0.630099,1.1455562,0.63009924,1.1455561,0.6300991,1.1455562,0.63009924
Apex1,0.49184847,0.40534472,0.4918484,0.40534472,0.4918484,0.40534472,0.49184847,0.4053447,0.49184847,0.40534472,0.49184847,0.40534472,0.4918484,0.40534472
App,0.55872834,0.19580652,0.57304347,0.12894173,0.57304347,0.12894174,0.5733692,0.13289243,0.573369,0.13289241,0.57304347,0.12894174,0.5630617,0.1872911
Arid1a,0.6482388,-0.29348227,0.6371565,0.025550682,0.6785778,-0.0146320835,0.6769376,-0.011630319,0.67859787,-0.014388308,0.6785779,-0.01463208,0.6787228,-0.018581178
Arid3a,0.15872139,0.1293251,0.15639815,0.101052016,0.16366321,0.0889834,0.15648606,0.10211888,0.16375113,0.09005028,0.16366321,0.08898342,0.16222566,0.09194514
Arid3b,0.0905267,-0.3917884,0.03338179,0.065111294,0.03338179,0.065111294,0.03338176,0.065111294,0.03338182,0.065111294,0.03338182,0.06511128,0.03338179,0.065111294
Arid4b,0.66060364,0.34602612,0.67359895,0.23145966,0.67624974,0.20556529,0.67638695,0.2072296,0.67373604,0.233124,0.67359895,0.23145969,0.67817134,0.18866812
Arid5a,0.27734005,0.24537389,0.2773401,0.24537389,0.2773401,0.24537389,0.2773401,0.24537389,0.27734017,0.24537389,0.27734017,0.24537392,0.27734005,0.24537389
Arid5b,1.358466,0.43103772,1.4752564,0.7445517,1.4752568,0.7445517,1.4738457,0.75833267,1.4738457,0.75833255,1.4738462,0.7583327,1.4797518,0.7240948
Arnt,0.605944,0.34081143,0.6152527,0.15176947,0.6321253,0.13966557,0.6154651,0.15434717,0.615465,0.15434718,0.6138166,0.16579689,0.6011796,0.24635224
Arnt2,0.8547746,0.38537082,0.86777246,0.29900894,0.86777246,0.29900894,0.8677726,0.29900897,0.8677728,0.2990089,0.8677726,0.29900888,0.8543085,0.3664412
Arntl2,0.038570046,-0.0033702739,0.038570046,-0.0033702739,0.038570046,-0.0033702739,0.038570046,-0.0033702739,0.038570046,-0.0033702813,0.038570017,-0.0033702739,0.038570046,-0.0033702739
Arrb1,0.19616368,0.21156742,0.19616365,0.21156745,0.19616365,0.21156742,0.19616368,0.21156745,0.19616368,0.21156742,0.19616368,0.21156742,0.19616368,0.21156742
Ascl2,1.3063791,0.66126263,1.3055694,0.6576994,1.307096,0.6427844,1.3070961,0.64278466,1.3070962,0.6427844,1.3070965,0.6427844,1.3055694,0.6576995
Ash1l,0.29853588,-0.028852113,0.2668352,0.02028602,0.2668352,0.020286012,0.2668352,0.020285998,0.2668352,0.020286005,0.2668352,0.02028602,0.2668352,0.02028602
Ash2l,1.0543019,0.45357713,1.1030027,0.044701044,1.0936819,0.04501773,1.0851008,0.027534489,1.1178191,0.065817565,1.1181889,0.028396811,1.087719,0.005426634
Atf1,1.0042555,0.21635638,1.0858914,-0.9269356,1.07574,-0.86567414,1.0925539,-0.9167308,1.0800719,-0.442752,1.0822604,-0.9180755,1.0699121,-0.6247137
Atf2,0.704654,0.08483127,0.7031724,0.09256236,0.70334226,0.09090239,0.7033422,0.09090242,0.70317227,0.09256239,0.7031723,0.09256241,0.7004967,0.09438887
Atf3,0.21961525,-0.09269787,0.15508395,0.24220525,0.16679135,0.18232585,0.17354122,0.019083705,0.21280164,-0.046134926,0.17354125,0.019083712,0.1853792,0.22172876
Atf4,0.5374065,0.004301846,0.48009402,0.09834199,0.48009384,0.09834199,0.48009396,0.09834197,0.48009396,0.09834197,0.48009378,0.09834196,0.48009408,0.09834197
Atf5,1.3281069,0.69219005,1.4443325,0.874582,1.4520942,0.7030988,1.4506617,0.71709,1.4506617,0.71709,1.4506618,0.71709013,1.4496213,0.85428226
Atf6b,0.84391284,-0.2612706,0.74459815,-0.29993054,0.7527715,-0.13430399,0.7427658,-0.117682904,0.751047,-0.117461145,0.74527764,-0.10220623,0.75417936,-0.14805607
Atf7,0.27315462,0.14210865,0.29672325,0.14519815,0.28315592,0.067562655,0.28315592,0.067562655,0.28315592,0.06756264,0.28315592,0.06756264,0.26887614,0.094292685
Atoh8,0.85166323,0.33974558,0.8629215,0.25040683,0.8634267,0.24547268,0.8634443,0.24568506,0.862939,0.25061914,0.8629216,0.25040674,0.85667026,0.29093146
Atxn1l,0.37333477,-0.48430967,0.46241158,0.10655941,0.4628328,0.09479301,0.46283287,0.09479302,0.46283293,0.09479302,0.4628328,0.09479304,0.4519723,0.11283429
Bach1,0.049129784,0.13891165,0.049129784,0.13891162,0.049129784,0.13891162,0.049129784,0.13891165,0.049129784,0.13891165,0.049129784,0.13891162,0.049129784,0.13891165
Bahd1,0.3308621,-0.014422681,0.29271019,0.27551982,0.29271013,0.27551982,0.29271013,0.27551976,0.29271013,0.2755198,0.29271013,0.2755198,0.29271013,0.27551976
Banp,0.3575276,0.13579068,0.36771315,0.036298733,0.36771315,0.036298733,0.3677131,0.03629874,0.3677132,0.036298748,0.36771315,0.036298748,0.3575278,0.13579068
Barx1,0.32258558,0.23209302,0.33254194,0.19118801,0.332542,0.19118801,0.332542,0.19118801,0.33254194,0.19118801,0.33254194,0.19118802,0.3231774,0.20535116
Basp1,0.49562562,-0.16787072,0.5439492,-0.47257876,0.5172063,-0.22541319,0.5395797,-0.42726701,0.54049486,-0.39763793,0.5169267,-0.21624433,0.49193954,-0.16918065
Baz2a,0.19433975,0.21125944,0.19433975,0.21125947,0.19433972,0.21125944,0.19433975,0.21125944,0.19433978,0.21125944,0.19433975,0.21125944,0.19433978,0.21125944
Bbx,0.021915108,0.08580674,0.023482502,0.07757659,0.025748491,0.05544215,0.02582699,0.056394618,0.023561,0.078529075,0.023482502,0.07757658,0.027667701,0.03776696
Bcl3,0.54842347,-0.06975531,0.5385517,-0.17123285,0.52632713,-0.14513999,0.52947223,-0.17586239,0.5294722,-0.17586236,0.52775246,-0.15906353,0.4970835,0.06966385
Bcl6,0.6686449,-0.16320817,0.6280151,0.04195198,0.7021004,-0.10228686,0.63555557,0.020518754,0.70964086,-0.12372005,0.70874965,-0.13453458,0.6938341,-0.10493259
Bcl6b,0.5706171,0.44746378,0.57061696,0.44746372,0.57061696,0.44746372,0.57061696,0.44746372,0.570617,0.44746372,0.57061696,0.44746372,0.57061696,0.44746372
Bclaf1,1.2802167,0.24728201,1.3181694,-0.38760048,1.3104819,-0.47700194,1.3139346,-0.4680948,1.3249755,-0.35933992,1.3225528,-0.4026105,1.3302153,-0.48204428
Bcor,0.6878518,-0.2820238,0.77608824,-0.7752096,0.7776145,-0.80923,0.78834486,-0.8099691,0.7777021,-0.7370969,0.7740432,-0.7832334,0.6811095,-0.72620785
Bdp1,1.1441125,0.34131125,1.1646191,0.22030069,1.1681607,0.1936227,1.1682066,0.19417982,1.1646649,0.22085775,1.164619,0.22030075,1.139482,0.37071648
Bhlhe40,0.57711065,0.15250532,0.56712896,0.13076894,0.56836075,0.13491356,0.5673891,0.13392463,0.56817704,0.14240427,0.56912446,0.12745407,0.5636379,0.13203752
Bhlhe41,-0.19801345,-0.014657911,-0.024018228,0.032518502,-0.024018258,0.03251851,-0.024018258,0.032518495,-0.024018228,0.032518502,-0.024018228,0.032518502,-0.024018258,0.032518502
Blm,0.87610805,0.6353786,0.87610817,0.63537866,0.87610805,0.63537866,0.87610805,0.63537866,0.87610805,0.63537866,0.87610805,0.6353786,0.87610805,0.6353787
Bmi1,0.28047723,0.14422736,0.31499732,-0.13987336,0.3045984,-0.038296062,0.31499732,-0.13987336,0.31499726,-0.13987334,0.30798638,-0.07138997,0.29598773,-0.007279765
Bnc2,0.8917134,-1.2549869,1.0393491,-0.2579405,0.8996538,0.012420941,1.0181922,0.07672544,1.007884,0.5526094,1.0078838,0.5526093,1.0078835,0.5526093
Bptf,1.1316648,-0.0050948635,1.1265978,0.0209472,1.1028775,-0.31143633,1.1040617,-0.30824357,1.1038188,-0.29352003,1.102635,-0.2967128,0.9797528,0.025164511
Brca1,0.7270334,0.54655313,0.72703326,0.5465531,0.72703326,0.5465531,0.7270334,0.5465531,0.7270334,0.5465531,0.72703326,0.54655313,0.72703326,0.5465531
Brca2,0.8021072,0.59208894,0.8021072,0.59208894,0.8021072,0.59208894,0.8021072,0.592089,0.8021072,0.59208894,0.80210733,0.592089,0.80210733,0.592089
Brd4,0.1968318,0.21040834,0.19684196,0.2038873,0.1971932,0.19407663,0.19719324,0.19407666,0.1971932,0.19407664,0.1971932,0.19407666,0.19719324,0.19407664
Brd7,-0.042052537,0.085426554,-0.042052537,0.085426524,-0.042052507,0.08542657,-0.042052507,0.08542657,-0.042052537,0.08542657,-0.042052537,0.085426554,-0.042052537,0.08542654
Brip1,1.4531766,1.041615,1.5448096,0.42200455,1.5432929,0.30535105,1.5427654,0.32983044,1.5476136,0.36353225,1.5476598,0.2626929,1.5572315,0.42348304
C1d,0.795416,-0.05425777,0.75067365,-0.13455674,0.7497734,-0.1257625,0.75122607,-0.12785475,0.75122595,-0.12785478,0.75067365,-0.13455676,0.74421,-0.10320903
Calcoco1,0.69905907,0.18803905,0.69905907,0.1880391,0.6990591,0.1880391,0.69905907,0.18803911,0.6990591,0.18803908,0.6990591,0.1880391,0.6990591,0.18803908
Camta1,0.18233132,0.07345039,0.20426181,-0.03717336,0.20426187,-0.037173368,0.20426184,-0.037173375,0.20426187,-0.03717336,0.20426184,-0.03717337,0.17379716,0.00363018
Carhsp1,0.8864467,0.368146,0.89799595,0.29139987,0.89624906,0.30846488,0.89799607,0.29139987,0.8979958,0.29139987,0.89799607,0.29139987,0.8991736,0.2798946
Carm1,0.39872724,0.112360686,0.43518853,0.022745129,0.41658533,-0.057323825,0.42355484,-0.106343694,0.42791033,-0.11357887,0.4267339,-0.10324144,0.38745087,-0.017062485
Cbfb,0.76214266,0.06392306,0.9181979,-0.93627715,0.881827,-0.90727615,0.8971423,-1.0153265,0.8791468,-0.32756808,0.881107,-0.89090604,0.7832507,-0.8272607
Cbx2,0.8142755,0.21054532,0.8222171,0.20209925,0.8230095,0.21440022,0.8222877,0.2059669,0.82158446,0.2328779,0.8230094,0.21440016,0.80987465,0.2354943
Cc2d1a,0.39926946,0.27998385,0.3992694,0.27998385,0.39926946,0.27998385,0.39926946,0.27998388,0.39926946,0.27998382,0.39926946,0.27998385,0.3992694,0.27998388
Cc2d1b,0.29169464,0.28514722,0.29169464,0.28514722,0.29169464,0.28514722,0.2916947,0.28514722,0.29169464,0.28514722,0.2916947,0.28514722,0.2916947,0.28514722
Ccnt1,0.018795967,0.02969687,0.009914756,0.116448924,0.009914756,0.116448924,0.009914756,0.11644894,0.009914756,0.116448924,0.009914756,0.11644897,0.009914726,0.116448954
Cdc5l,0.98572004,0.3544049,1.0609052,-0.24429324,1.0453147,-0.28956622,1.0486935,-0.2506945,1.0715181,-0.18032224,1.0663803,-0.25158817,1.0797114,-0.33453634
Cdk5rap2,1.2282648,0.18629721,1.2540908,0.011047747,1.2552909,0.010817926,1.25556,0.02361336,1.2569778,0.02125794,1.2553617,0.010125447,1.2546018,0.011955496
Cdk9,0.3086189,0.20560457,0.32698292,-0.036428057,0.28969646,-0.9125361,0.29403704,-0.896751,0.29403698,-0.89675087,0.28969646,-0.91253614,0.33364612,-0.009963829
Cdkn2a,0.668768,0.2905497,0.6682826,0.35280877,0.66828233,0.35280874,0.6681962,0.35800833,0.6681962,0.35800833,0.66828233,0.35280877,0.66993266,0.35436106
Cebpa,0.7504927,0.20913078,0.761729,-0.20741431,0.7536689,0.05417097,0.7614881,-0.19913965,0.7762492,-0.22210823,0.7676389,-0.14392446,0.779037,-0.21647316
Cebpb,0.30903196,0.27926743,0.31136566,0.25647205,0.31136572,0.25647205,0.31136572,0.25647202,0.31136566,0.25647205,0.31136566,0.25647208,0.31015432,0.22408779
Cebpg,0.0150491595,0.11742745,0.015049189,0.11742745,0.0150491595,0.11742747,0.0150491595,0.11742745,0.0150491595,0.11742745,0.0150491595,0.11742747,0.0150491595,0.11742745
Cenpb,0.37303996,0.33043933,0.37672442,0.29444972,0.37672448,0.29444972,0.37672442,0.29444975,0.37672448,0.2944497,0.37672448,0.29444975,0.37304008,0.33043933
Cggbp1,0.77331614,0.2761541,0.81611884,-0.59810543,0.7924814,-0.81426716,0.79302156,-0.79471856,0.7818514,-0.25634658,0.7910669,-0.85195905,0.8459407,-0.60324657
Chd1,0.8449565,0.17480005,0.871091,0.055475574,0.8610536,-0.20640823,0.8625202,-0.21872555,0.8555151,-0.17752019,0.85605836,-0.18483542,0.8729005,0.06881426
Chd4,0.217323,0.21492885,0.21903414,0.18031591,0.22310275,0.16267584,0.22150236,0.15801592,0.22184315,0.17678969,0.22176048,0.17578688,0.2255981,0.13482039
Chd7,-0.06352812,0.07101998,-0.06352812,0.07101998,-0.06352812,0.07101998,-0.06352812,0.07101998,-0.06352812,0.07101998,-0.06352812,0.07101998,-0.06352812,0.07101998
Chd8,0.30525333,0.29226747,0.3052534,0.2922674,0.3052534,0.2922674,0.30525333,0.29226744,0.30525327,0.2922674,0.3052534,0.29226744,0.30525333,0.2922674
Chd9,0.25632155,0.18007423,0.25632155,0.18007424,0.25632155,0.18007421,0.25632155,0.18007423,0.25632155,0.18007421,0.25632155,0.18007421,0.25632155,0.18007423
Churc1,0.97234607,-0.7126083,0.9816215,0.47454455,0.9876553,0.46452114,0.9876554,0.4645212,0.9876554,0.4645212,0.9876553,0.46452114,0.98765516,0.4645212
Cic,0.19761556,0.22842424,0.19761556,0.22842427,0.19761556,0.22842427,0.19761556,0.22842427,0.1976156,0.2284243,0.19761556,0.22842427,0.19761553,0.22842427
Cited1,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721
Clock,0.16685289,0.21033771,0.16685292,0.21033771,0.16685289,0.21033771,0.16685289,0.21033771,0.16685289,0.21033771,0.16685289,0.21033771,0.16685292,0.21033771
Cnbp,0.75991035,0.26782918,0.8481351,-0.33943853,0.83608556,-0.16010149,0.8528255,-0.29390514,0.8528254,-0.29390514,0.8481349,-0.33943847,0.86700034,-0.42623267
Creb1,0.8863182,0.2176391,1.0121384,0.23110156,1.0122707,0.20410986,1.0141766,0.21546961,1.0128438,0.24291848,1.0121385,0.2311015,1.0132854,0.25786862
Creb3,0.2162424,-0.4218829,0.20859048,-0.40917167,0.20859048,-0.4091717,0.20859048,-0.40917167,0.20859048,-0.4091717,0.32302284,0.20327796,0.32302296,0.20327793
Creb3l1,1.1064115,0.0028343536,1.10986,0.26181045,1.1351503,-0.033378366,1.1363308,-0.080536745,1.1497827,-0.102882445,1.136331,-0.080536745,1.0881703,0.6997422
Creb3l2,0.68024164,0.224032,0.6802416,0.22403197,0.6802417,0.22403197,0.68024164,0.22403197,0.68024164,0.22403197,0.68024164,0.224032,0.6802416,0.224032
Crebbp,0.46600842,0.177946,0.45334184,0.18866068,0.4571147,0.1370031,0.45711488,0.13700311,0.45687795,0.16100864,0.456878,0.16100861,0.45552593,0.16533627
Crebl2,0.64920825,0.3517685,0.69929975,0.003530953,0.7054618,0.0116734095,0.7002422,0.013467763,0.7042997,0.04493345,0.70768905,-0.010080516,0.6791469,0.02955946
Crebzf,0.73804426,-0.021623094,0.72428584,-0.5755824,0.7345849,-0.633013,0.7347168,-0.63141495,0.7244176,-0.57398427,0.72428584,-0.57558244,0.74648654,-0.605009
Crem,0.35209644,-0.3020243,0.3448437,-0.5502802,0.3455035,-0.89785594,0.3455035,-0.897856,0.3455035,-0.897856,0.34550357,-0.897856,0.30911547,0.23857863
Cry1,0.08646548,0.117056385,0.12289643,-0.075554825,0.12338483,-0.08032514,0.12431532,-0.059191607,0.12382695,-0.054421313,0.12289643,-0.07555483,0.12197262,-0.060639463
Cry2,0.6008722,-0.04322149,0.77288604,0.15883397,0.77288604,0.15883397,0.7725197,0.16251923,0.7725196,0.16251919,0.60601044,-0.041173663,0.775573,0.14024556
Csda,0.21861345,-0.014368497,0.26343465,-0.53783923,0.23313797,-0.13166535,0.2522443,-0.42790166,0.21976206,-0.0003798604,0.22055689,-0.00877241,0.2386533,0.04769208
Csde1,0.31336218,0.2761282,0.19825417,-0.49514946,0.31336224,0.27612814,0.19825414,-0.49514952,0.31336218,0.2761282,0.31336218,0.27612817,0.31336218,0.27612817
Csrnp1,0.5385446,0.21920435,0.54315627,0.20074542,0.5431562,0.20074542,0.5429092,0.20323025,0.5429091,0.20323025,0.5431562,0.20074548,0.5443055,0.2012964
Ctcf,1.2590194,-0.043420453,1.2594277,-0.20700161,1.2498072,-0.5195858,1.2522604,-0.5160254,1.2478744,-0.4754681,1.2460254,-0.48492762,1.154876,-0.2889265
Ctnnb1,0.15161148,-1.3607659,0.42626655,0.061639007,0.44930702,0.25529084,0.44930673,0.25529084,0.44930685,0.25529084,0.44930685,0.2552908,0.4493068,0.25529087
Cux1,0.28391778,0.2787076,0.28391778,0.2787076,0.28391778,0.2787076,0.28391778,0.27870762,0.28391778,0.2787076,0.28391778,0.27870762,0.28391778,0.27870762
Cux2,0.68130165,0.18041508,0.6440193,0.032518197,0.7070285,-0.07903687,0.68336904,-0.038390875,0.68599325,-0.04275022,0.6843414,-0.04788933,0.68599313,-0.04275023
Cxxc1,0.64647114,-0.045409646,0.67028826,0.23349087,0.675945,0.22443925,0.6702458,0.23390664,0.67395383,0.24388762,0.6731462,0.2517776,0.6775707,0.20855959
Dbp,0.020782799,0.12888874,0.02866131,0.06570576,0.024657935,0.10481113,0.02963978,0.059492644,0.028814018,0.067558765,0.02866131,0.06570573,0.032051384,0.034676086
Ddx1,0.6153142,0.4784169,0.67721415,-0.2356848,0.6480756,0.15840271,0.6772141,-0.23568484,0.67721415,-0.23568484,0.6772141,-0.23568484,0.67721415,-0.23568483
Ddx20,1.6979312,0.6327253,1.7939163,-0.27243742,1.8145226,-0.32295156,1.7933944,-0.3403284,1.8255805,-0.34342685,1.822332,-0.41587377,1.8150986,-0.290188
Ddx41,0.41088438,0.18878761,0.41352868,0.16295895,0.41352868,0.16295895,0.41352862,0.16295895,0.41352862,0.16295896,0.41352862,0.16295896,0.41352862,0.16295895
Ddx58,0.39341742,0.04220177,0.4065783,-0.09915741,0.38463408,0.2013176,0.40657836,-0.09915742,0.4065783,-0.09915744,0.4065783,-0.09915745,0.39283156,-0.030624576
Deaf1,0.14571673,0.033139754,0.13360891,0.0033994392,0.15508649,-0.07735807,0.13916951,-0.050917085,0.14952585,-0.02304153,0.14952585,-0.023041539,0.15962672,-0.121707335
Dedd,0.17450574,0.1412016,0.16240701,0.16129985,0.16240698,0.16129987,0.16240698,0.16129984,0.16240704,0.16129987,0.16240698,0.16129985,0.16240698,0.16129985
Dedd2,0.11007339,-0.054943014,0.11578956,0.107763454,0.11578953,0.107763454,0.11309117,0.13401417,0.11309114,0.13401416,0.11309114,0.13401417,0.11309117,0.13401414
Dhx33,1.2400657,0.3070399,1.297226,-0.16092056,1.2991885,-0.31417894,1.3069206,-0.46873856,1.3158718,-0.46973115,1.3141823,-0.506622,1.2993226,-0.17595875
Dmap1,0.9472157,0.06432848,0.9402988,0.1231152,0.9371588,0.15378687,0.93715894,0.15378696,0.9371588,0.15378693,0.9371587,0.15378687,0.9371588,0.1537869
Dmrt1,0.32534462,0.26881173,0.32947826,0.22843371,0.32947826,0.22843374,0.32947832,0.22843374,0.3294782,0.22843371,0.32947832,0.22843374,0.32031894,0.24416713
Dmtf1,1.1454139,0.35900703,1.1528714,0.20791294,1.1584867,0.17838281,1.1588627,0.17556095,1.1546749,0.19688128,1.1546359,0.19641188,1.1400175,0.2846336
Dnajb6,0.6939954,-0.002284702,0.68003774,0.10202332,0.68003774,0.10202333,0.6800377,0.10202335,0.6800376,0.10202332,0.68003774,0.1020233,0.68003774,0.1020233
Dnajc2,0.7543113,0.6744545,0.84338987,0.06657682,0.8370848,0.128166,0.8463383,0.10235424,0.84633815,0.10235423,0.84338987,0.06657685,0.84722733,0.06934735
Dnmt1,1.0914084,0.5037577,1.055877,0.28676385,1.1068498,0.35292467,1.0558769,0.28676376,1.1197643,0.16189331,1.1197643,0.16189328,1.1197642,0.16189325
Dnmt3a,0.14320809,0.12391788,0.17101079,0.00891139,0.17101076,0.008911397,0.1693955,0.025158156,0.16939548,0.025158163,0.17101076,0.008911405,0.17852527,0.012513783
Dnmt3b,1.2098395,0.72007495,1.3036413,0.14208233,1.3038547,0.15016986,1.3069855,0.1827607,1.3066087,0.20665361,1.3055158,0.13896985,1.2943614,0.22493456
Dr1,0.13297895,0.032734837,0.13297898,0.032734837,0.13297898,0.032734867,0.13297895,0.03273483,0.13297898,0.032734837,0.13297898,0.032734867,0.13297895,0.03273483
Drap1,0.766852,0.26294857,0.7847854,0.13258085,0.7898061,0.09985788,0.7895297,0.12069498,0.7895297,0.12069492,0.7880242,0.117263526,0.7598852,0.26934034
E2f1,1.6276591,0.60818493,1.7188809,-0.29700258,1.7380043,-0.38751203,1.7175226,-0.3615968,1.7401942,-0.12855875,1.743622,-0.46949127,1.7477769,-0.32996044
E2f2,0.8020611,0.13114232,0.83810294,-0.3858062,0.8520678,-0.5473004,0.846825,-0.55721885,0.85262823,-0.55196995,0.8544278,-0.5703556,0.8118602,0.041223463
E2f3,1.2170466,0.61905795,1.3066192,0.16694969,1.2762132,-0.14991997,1.2733834,-0.26163477,1.2763201,-0.21972391,1.2785436,-0.30591407,1.2962896,0.008593086
E2f4,0.27474147,0.19488552,0.32602477,-0.20460306,0.32170594,-0.16241719,0.32602477,-0.20460306,0.32602477,-0.20460308,0.3260247,-0.2046031,0.28465033,0.0980953
E2f5,0.031047642,-0.15996964,0.0860489,0.07372613,0.031047642,-0.15996964,0.031047642,-0.15996964,0.031047642,-0.15996964,0.031047672,-0.15996963,0.031047642,-0.15996964
E2f6,0.4082957,0.30107763,0.40994287,0.36839372,0.41078985,-0.05347112,0.41078985,-0.05347113,0.41078985,-0.05347113,0.41078985,-0.053471103,0.4082957,0.3010776
E2f7,1.4228027,0.74574673,1.4007394,0.10220611,1.4422368,0.15978482,1.4007396,0.10220608,1.4470197,0.4586629,1.4534096,0.00011473149,1.4534097,0.00011476129
E2f8,1.5718281,0.96123195,1.6819845,0.0414347,1.6822624,-0.062210493,1.6786722,-0.02947032,1.6801103,0.2559046,1.6858253,-0.09701698,1.6872505,0.056188527
E4f1,0.20769349,0.01065753,0.18998098,0.11035438,0.18998101,0.11035438,0.18998098,0.11035439,0.18998098,0.11035438,0.18998095,0.11035438,0.18998095,0.11035438
Ebf1,0.12274456,0.12720865,0.12274456,0.12720867,0.12274456,0.12720867,0.12274456,0.12720867,0.12274453,0.12720867,0.12274459,0.12720864,0.12274456,0.12720865
Ebf2,0.46543628,0.17245647,0.4633845,0.192498,0.4633845,0.19249803,0.46338457,0.19249803,0.4633845,0.19249801,0.46338457,0.19249801,0.4633845,0.19249801
Ebf3,0.47276258,0.27446932,0.49481887,0.18646687,0.49580187,0.18277064,0.49523062,0.1968989,0.49526376,0.20248069,0.4955474,0.18525665,0.4909402,0.19856684
Edf1,0.5826093,-0.45948136,0.5584277,-0.7380023,0.5447926,-0.8013443,0.55435324,-0.82425416,0.5508907,-0.8084503,0.54695,-0.82241774,0.48547477,-0.44608206
Egr1,0.31837434,0.30047098,0.31837434,0.30047098,0.31837428,0.30047098,0.31837428,0.30047098,0.31837434,0.30047098,0.31837428,0.30047098,0.31837434,0.30047098
Ehf,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721
Elf1,0.6022268,0.45687887,0.60222685,0.45687887,0.61764705,0.23567154,0.617647,0.23567154,0.61764705,0.23567156,0.61764705,0.23567156,0.6022269,0.45687893
Elf2,0.029311538,0.09342685,0.029311448,0.09342687,0.029311478,0.09342684,0.029311508,0.09342687,0.029311478,0.09342687,0.029311478,0.09342684,0.029311478,0.09342687
Elf3,1.6101636,1.0737888,1.6101636,1.0737886,1.6101636,1.0737888,1.6101636,1.0737888,1.6101636,1.0737885,1.6101637,1.0737888,1.6101637,1.0737888
Elf4,0.70750386,0.37036106,0.7082775,0.36280444,0.70827746,0.36280444,0.7082774,0.36280444,0.7082776,0.36280438,0.7082774,0.36280438,0.7082774,0.36280447
Elk1,0.13682991,0.19247214,0.13682991,0.19247214,0.13682991,0.19247214,0.13682991,0.19247214,0.13682991,0.19247214,0.13682991,0.19247214,0.13682991,0.19247214
Elk3,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721
Elk4,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721,0.091812134,0.16481721
Epas1,0.82959783,0.533019,0.8300067,0.5163166,0.8315035,0.51424867,0.8305664,0.51125985,0.83157384,0.5139716,0.83155525,0.5137443,0.8322314,0.50477695
Ercc2,0.29169464,0.28514722,0.29169464,0.28514722,0.29169464,0.28514722,0.29169464,0.28514722,0.29169464,0.28514722,0.2916947,0.28514722,0.29169464,0.28514722
Ercc3,0.8821802,0.19693755,0.8990786,0.1032702,0.8990787,0.10327023,0.89862585,0.108639166,0.8986255,0.108639166,0.89907885,0.10327023,0.9010787,0.0942678
Erf,0.24401635,0.003543105,0.25490755,-0.29249126,0.25490755,-0.29249123,0.25837177,-0.28085473,0.25837177,-0.28085476,0.2549075,-0.29249126,0.23370838,-0.06532708
Esrra,0.79279697,0.43938255,0.79279685,0.4393826,0.79279673,0.4393826,0.79279685,0.43938264,0.79279685,0.4393825,0.79055476,0.46128365,0.79279673,0.43938258
