GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0610031J06Rik,0.86516875,-0.33664846,0.88563615,-0.29306787,0.88916844,-0.27793038,0.90481097,-0.2746746,0.9048111,-0.27467465,0.8849135,-0.28342026,0.87180907,-0.33748755
A930001N09Rik,0.7326426,-0.017899264,0.69950265,-0.1797989,0.699436,-0.18328144,0.6887254,-0.25233206,0.6928352,-0.24019088,0.68133837,-0.2534658,0.6845714,-0.16549131
Abt1,0.28619176,0.0775137,0.28619176,0.0775137,0.28619176,0.0775137,0.28619176,0.0775137,0.28619176,0.0775137,0.28619176,0.0775137,0.28619176,0.0775137
Adar,0.5260671,0.011997674,0.54183877,0.08241625,0.5231637,0.05767278,0.51548594,0.032912973,0.5154858,0.032912977,0.5154858,0.032912992,0.5154859,0.032912996
Adnp2,0.9254419,0.09619757,0.60175157,-0.906374,0.68922275,-0.6888335,0.6375016,-0.90247697,0.67783093,-0.83207864,0.6250353,-0.8771347,0.63181853,-0.91052526
Aebp1,0.55350494,-1.837593,1.6966622,-0.25118724,1.6974545,-0.24659358,1.7613754,-0.09281723,1.7613757,-0.09281728,1.7613757,-0.09281722,1.7613752,-0.09281728
Aebp2,0.9295276,-0.11894663,0.91407627,-0.21954201,0.75348884,-0.5332365,0.75886065,-0.5312025,0.7691068,-0.47830182,0.7605699,-0.49372202,0.9066703,-0.22042201
Ahctf1,0.7309743,-0.1653564,0.64151496,-0.43297836,0.63608485,-0.4648381,0.64309365,-0.4613142,0.64852387,-0.42945448,0.641515,-0.4329784,0.66022587,-0.33035353
Ahr,0.6539401,-0.24215256,0.7237989,-0.13685603,0.72895104,-0.1203772,0.73338896,-0.10436623,0.7333891,-0.10436624,0.733389,-0.10436623,0.73083156,-0.10489571
Ahrr,1.4625063,0.068612,1.4625063,0.06861201,1.4625065,0.068612,1.4625065,0.06861201,1.4625065,0.06861201,1.4625063,0.068612,1.4625065,0.068612
Aire,0.6853535,-0.061799247,0.6239005,-0.19749312,0.6239006,-0.19749312,0.6181052,-0.18881874,0.49697125,-0.4444264,0.40618736,-0.43024704,0.52874106,-0.37645417
Akna,0.6339423,0.13503055,0.63394225,0.13503055,0.4415354,-0.23538564,0.44153535,-0.23538564,0.4415354,-0.23538558,0.4415354,-0.23538558,0.63394225,0.13503055
Ankrd1,1.0169876,-0.19328685,1.0791609,-0.21215273,1.2564785,0.13231212,1.2588983,0.14531133,1.2588983,0.14531134,1.2588985,0.14531133,1.2588985,0.14531131
Apex1,0.6510379,0.08013408,0.6510378,0.080134094,0.6510379,0.080134094,0.6510378,0.0801341,0.6510379,0.0801341,0.6510379,0.080134094,0.6510378,0.0801341
App,0.55536073,0.025807226,0.5437006,-0.040177774,0.44046277,-0.28847706,0.44354445,-0.2866406,0.44354457,-0.28664058,0.4404627,-0.28847706,0.5553788,0.017921902
Arid1a,0.4813152,-0.49886638,0.5834726,-0.2081977,0.62549305,-0.19645947,0.6241569,-0.1940518,0.6256845,-0.19633836,0.62549305,-0.1964595,0.62381923,-0.20061003
Arid3a,0.20668653,0.047785856,0.18770808,0.018181648,0.19439274,0.008176044,0.18854588,0.01871163,0.19523054,0.008705992,0.19439274,0.008176036,0.1934939,0.01056632
Arid3b,-0.054516986,-0.37247148,0.082522124,0.023124393,0.082522094,0.023124393,0.082522124,0.023124378,0.082522124,0.023124378,0.082522154,0.023124378,0.082522154,0.023124378
Arid4b,0.8241145,0.09257445,0.7931357,-0.011231642,0.7855744,-0.0354159,0.7867716,-0.03465851,0.79433316,-0.010474209,0.7931357,-0.011231635,0.7811342,-0.051395405
Arid5a,0.24947226,0.082768515,0.24947226,0.0827685,0.24947226,0.08276852,0.24947232,0.08276852,0.24947232,0.082768515,0.24947226,0.0827685,0.24947226,0.08276853
Arid5b,1.1053743,-0.34307522,1.4079106,0.017618213,1.4079108,0.017618217,1.4095192,0.027305277,1.4095194,0.027305273,1.4095194,0.027305273,1.4038358,0.001599472
Arnt,0.76304144,0.05882842,0.69237465,-0.15012667,0.71017534,-0.14869437,0.69437724,-0.14893329,0.6943773,-0.14893329,0.6957299,-0.13939528,0.7126246,-0.059395153
Arnt2,1.098135,0.032679975,1.0830996,-0.028661404,1.0830998,-0.028661411,1.0830998,-0.028661419,1.0830998,-0.028661434,1.0830998,-0.028661426,1.087749,0.014248859
Arntl2,-0.00024557114,0.034487784,-0.00024560094,0.034487784,-0.00024560094,0.034487776,-0.00024560094,0.034487776,-0.00024560094,0.034487776,-0.00024560094,0.03448779,-0.00024557114,0.034487784
Arrb1,0.24049592,0.10525823,0.24049586,0.10525822,0.24049592,0.10525821,0.24049586,0.10525823,0.24049592,0.10525821,0.24049586,0.10525823,0.24049586,0.10525823
Ascl2,1.4123032,0.14260887,1.4123032,0.14260885,1.4106214,0.1318263,1.4106214,0.1318263,1.4106214,0.1318263,1.4106214,0.1318263,1.4123034,0.14260884
Ash1l,0.30185676,-0.083937004,0.2856199,-0.070468515,0.28561997,-0.070468545,0.2856199,-0.070468515,0.2856199,-0.070468515,0.2856199,-0.07046853,0.2856199,-0.070468545
Ash2l,1.1754496,-0.004191205,1.0493875,-0.40094203,1.0495775,-0.40907055,1.0321538,-0.44135776,1.0870419,-0.3853594,1.0657072,-0.41129118,1.0138075,-0.4569633
Atf1,1.0215719,-0.12922579,0.59772646,-1.2293452,0.61711353,-1.1618613,0.62278265,-1.2380508,0.81583387,-0.844309,0.59968436,-1.214464,0.70225364,-0.94646287
Atf2,0.7075505,-0.10688926,0.687189,-0.17926094,0.68667716,-0.18089792,0.68667704,-0.18089795,0.6871889,-0.17926091,0.6871889,-0.17926094,0.6835131,-0.17839848
Atf3,0.14283377,-0.14833939,0.1981504,0.13327453,0.19973487,0.06463318,0.1348651,-0.06563796,0.16399723,-0.109243095,0.13486508,-0.06563796,0.22524333,0.099397704
Atf4,0.6619891,-0.1063181,0.6205835,-0.05389269,0.62058353,-0.053892683,0.6205834,-0.05389264,0.6205834,-0.053892653,0.62058353,-0.05389263,0.62058353,-0.05389267
Atf5,1.5286131,-0.16138957,1.7587883,0.06888359,1.7123125,-0.06696357,1.7138305,-0.057823565,1.7138307,-0.057823572,1.7138305,-0.057823557,1.7562704,0.0546528
Atf6b,0.6751259,-0.45477653,0.478279,-0.68383634,0.5567051,-0.53253084,0.5477306,-0.5190977,0.5620011,-0.51559204,0.5584483,-0.5029725,0.5523811,-0.54636127
Atf7,0.38481587,0.025258623,0.41194832,0.053765982,0.36947173,-0.024635162,0.3694718,-0.024635192,0.36947167,-0.024635177,0.36947167,-0.024635207,0.3573534,-0.008296993
Atoh8,0.86218506,-0.037332337,0.8410321,-0.114763334,0.8395274,-0.119576514,0.83968765,-0.119475186,0.8411924,-0.11466198,0.8410321,-0.114763305,0.85140425,-0.07685992
Atxn1l,0.19842488,-0.6400737,0.49631292,-0.04905695,0.49129838,-0.059126917,0.4912985,-0.059126895,0.49129844,-0.059126902,0.49129838,-0.059126932,0.48183316,-0.04495937
Bach1,0.096444994,0.089617714,0.096444994,0.089617714,0.096444994,0.08961773,0.096444994,0.08961773,0.096444994,0.08961773,0.096444994,0.089617714,0.096444994,0.089617714
Bach2,0.18928316,0.037349015,0.19402727,0.06045039,0.1940273,0.060450386,0.19402727,0.06045039,0.19402727,0.060450383,0.19402727,0.060450397,0.1940273,0.060450416
Bahd1,0.34542376,-0.16312799,0.41115254,0.09227162,0.41115248,0.09227162,0.41115248,0.092271626,0.41115254,0.092271596,0.4111526,0.092271596,0.41115254,0.0922716
Banp,0.5266029,0.019741274,0.50802416,-0.04112662,0.50802416,-0.04112665,0.50802404,-0.041126627,0.50802416,-0.04112662,0.50802416,-0.041126613,0.52660286,0.019741293
Barx1,0.3563885,0.1157171,0.3494745,0.0740314,0.3494745,0.07403139,0.3494745,0.07403142,0.3494745,0.0740314,0.3494745,0.0740314,0.3400277,0.086683124
Basp1,0.38934577,-0.3448078,0.31252098,-0.5950034,0.38231498,-0.3884418,0.3280297,-0.55620784,0.3407458,-0.5256943,0.37856072,-0.39472762,0.35201043,-0.3633743
Baz2a,0.2629003,0.10544345,0.2629003,0.10544348,0.26290023,0.10544348,0.2629003,0.10544347,0.26290023,0.10544351,0.2629003,0.105443485,0.26290023,0.105443485
Bbx,0.18330249,0.0698007,0.1827383,0.0642757,0.1783939,0.04544579,0.1790629,0.045869015,0.18283394,0.06432327,0.1827383,0.06427565,0.17365175,0.02928519
Bcl11b,1.3911426,0.1718921,1.3911426,0.17189209,1.3893695,0.16052632,1.3893697,0.16052632,1.3893695,0.1605263,1.3893695,0.1605263,1.3911426,0.1718921
Bcl3,0.50120586,-0.24514885,0.4564913,-0.35618633,0.44787508,-0.34276286,0.44326156,-0.35770354,0.44326162,-0.35770354,0.4466725,-0.34399244,0.48716474,-0.12714149
Bcl6,0.57369584,-0.33125213,0.55182004,-0.22392203,0.61007696,-0.30918285,0.5599058,-0.21910347,0.61816293,-0.30436432,0.6100771,-0.30918288,0.60119826,-0.31119117
Bcl6b,0.8495529,0.1130881,0.8495528,0.113088116,0.8495528,0.1130881,0.8495529,0.1130881,0.8495528,0.1130881,0.8495528,0.113088116,0.8495529,0.1130881
Bclaf1,1.2657382,-0.15081367,1.0234153,-0.7875111,0.98243827,-0.8882032,0.9985762,-0.89555645,1.053241,-0.7743103,1.0233071,-0.80129015,0.99585885,-0.9039808
Bcor,0.7620867,-0.44185945,0.6891256,-0.86215,0.681573,-0.8844885,0.69310486,-0.9022449,0.71215093,-0.829141,0.6865017,-0.8600922,0.5599295,-0.8992028
Bdp1,1.2638676,-0.062444944,1.1937542,-0.31963354,1.1891298,-0.34650296,1.189542,-0.34624216,1.1941667,-0.3193726,1.1937542,-0.31963363,1.2188299,-0.17819998
Bhlha15,0.27834004,0.1037483,0.27834004,0.10374829,0.27834004,0.10374828,0.2783401,0.10374829,0.27834004,0.103748284,0.2783401,0.10374829,0.27834004,0.10374829
Bhlhe40,0.6121072,-0.08276552,0.5884968,-0.104882896,0.5925674,-0.10021061,0.5909304,-0.10342455,0.5963334,-0.09449056,0.5902746,-0.107543826,0.5850106,-0.104773164
Bhlhe41,-0.22750786,0.11341612,0.013030291,0.04001443,0.013030291,0.04001444,0.013030231,0.040014446,0.013030231,0.040014453,0.013030231,0.040014453,0.013030261,0.04001446
Blm,1.1176152,0.092492305,1.1176155,0.09249231,1.1176155,0.09249231,1.1176152,0.09249232,1.1176152,0.09249233,1.1176152,0.09249232,1.1176152,0.09249232
Bmi1,0.29746163,0.013679933,0.2293795,-0.25193137,0.26009804,-0.15368006,0.22937945,-0.25193143,0.22937948,-0.2519314,0.25008994,-0.18569037,0.25089318,-0.13526613
Bnc2,-0.09502849,-1.569852,0.63993484,-0.58032745,0.5676306,-0.43558726,0.74998873,-0.24906789,0.9468269,0.14698364,0.94682676,0.14698365,0.946827,0.14698364
Bptf,1.0608351,-0.4890979,0.96220344,-0.41168365,0.8619155,-0.7968512,0.86552066,-0.79634804,0.8683626,-0.78032285,0.86475736,-0.7808262,0.754754,-0.5823844
Brca1,0.9337625,0.09661728,0.9337624,0.09661729,0.9337625,0.0966173,0.9337625,0.0966173,0.9337624,0.09661731,0.9337625,0.09661731,0.9337624,0.09661728
Brca2,1.0196154,0.10999952,1.0196154,0.10999956,1.0196157,0.10999957,1.0196154,0.10999957,1.0196154,0.10999958,1.0196157,0.10999957,1.0196154,0.10999955
Brd4,0.2786517,0.080358565,0.2698685,0.068951525,0.2686059,0.06253098,0.26860577,0.062530965,0.26860583,0.06253101,0.26860583,0.06253098,0.26860583,0.06253096
Brd7,-0.011988282,0.10426068,-0.011988282,0.10426068,-0.011988282,0.104260705,-0.011988297,0.10426065,-0.011988282,0.10426068,-0.011988282,0.104260705,-0.011988267,0.104260705
Brip1,1.7341502,0.25446925,1.5614476,-0.32875678,1.5198753,-0.4237202,1.5387211,-0.42997986,1.5637591,-0.39287376,1.5068774,-0.46655834,1.5887773,-0.33743548
C1d,0.77358145,-0.24358575,0.668078,-0.4781087,0.6695688,-0.47052342,0.673156,-0.47508264,0.67315596,-0.47508258,0.66807795,-0.47810864,0.6765182,-0.4536668
Calcoco1,0.7408264,-0.0462027,0.7408263,-0.04620273,0.7408263,-0.046202723,0.7408262,-0.046202738,0.7408262,-0.046202738,0.7408262,-0.046202723,0.7408263,-0.046202723
Camta1,0.4971919,-0.054085407,0.46427655,-0.18434647,0.47286487,-0.1568773,0.46427655,-0.18434648,0.46427655,-0.18434648,0.4700668,-0.16582675,0.44021302,-0.17817628
Camta2,0.662941,-0.17792825,0.6849271,-0.14908978,0.6877269,-0.14013478,0.6963773,-0.1435096,0.69637734,-0.14350958,0.6868147,-0.1430523,0.69594073,-0.14906232
Carhsp1,1.0195813,0.07447589,0.9887863,-0.03628779,0.9937697,-0.020349775,0.9887864,-0.036287796,0.9887863,-0.036287796,0.9887864,-0.036287833,0.98542684,-0.04703321
Carm1,0.41022426,-0.061115492,0.41250116,-0.13459401,0.36287367,-0.23218818,0.34720892,-0.2850061,0.35117328,-0.29094002,0.35412347,-0.28022897,0.3225153,-0.19963118
Casz1,0.2981248,0.009180333,0.2793687,0.03429937,0.2793687,0.03429935,0.27936876,0.03429938,0.2793687,0.03429936,0.2793687,0.034299377,0.27936876,0.034299377
Cbfb,0.6418753,-0.3940583,0.36760217,-1.2934574,0.3689245,-1.1883938,0.31129235,-1.414764,0.62878865,-0.7243496,0.37220764,-1.170167,0.227135,-1.2159777
Cbx2,0.88378805,-0.090253204,0.8919248,-0.107881725,0.8968912,-0.09713349,0.8949124,-0.10623503,0.90439683,-0.081036285,0.89689106,-0.09713349,0.8847979,-0.08126779
Cc2d1a,0.7361164,-0.042385448,0.73611635,-0.042385433,0.73611635,-0.042385448,0.73611635,-0.042385433,0.7361163,-0.042385418,0.7361163,-0.042385433,0.73611623,-0.042385433
Cc2d1b,0.41524374,0.0726307,0.41524374,0.0726307,0.41524374,0.0726307,0.41524374,0.0726307,0.41524374,0.0726307,0.41524374,0.0726307,0.4152438,0.07263073
Ccnt1,0.09584835,0.025335858,0.1132631,0.09653449,0.1132631,0.09653449,0.1132631,0.09653449,0.11326313,0.096534505,0.1132631,0.09653449,0.1132631,0.096534505
Cdc5l,1.0493076,0.011289522,0.8658249,-0.57466733,0.83567077,-0.63325244,0.8679846,-0.62518024,0.92189246,-0.5398079,0.87170404,-0.5802556,0.8462227,-0.6904526
Cdk5rap2,1.3131044,-0.1727109,1.2700465,-0.33395374,1.271925,-0.33377385,1.2808144,-0.32929063,1.2820563,-0.3311487,1.2717173,-0.3344378,1.2660606,-0.33933857
Cdk9,0.36618006,0.062479105,0.28590292,-0.16912384,-0.10557662,-0.92710215,-0.089912325,-0.92094475,-0.08991231,-0.9209448,-0.10557665,-0.92710215,0.2957939,-0.14824139
Cdkn2a,0.76889795,0.0026990399,0.78076965,0.058842108,0.7807695,0.0588421,0.7848255,0.060908854,0.78482574,0.060908865,0.7807695,0.058842115,0.7843761,0.059098523
Cebpa,0.88491255,-0.09863475,0.7312198,-0.4702003,0.8249231,-0.24097104,0.7370448,-0.4672221,0.7472494,-0.48230755,0.7658989,-0.41282675,0.75012845,-0.47595245
Cebpb,0.43186235,0.095245905,0.4243865,0.07422721,0.4243865,0.07422721,0.4243865,0.07422722,0.4243865,0.07422721,0.4243865,0.074227184,0.41181505,0.052614745
Cebpg,0.07870203,0.08234602,0.07870203,0.08234602,0.07870206,0.08234602,0.07870206,0.08234602,0.07870203,0.08234605,0.07870203,0.08234602,0.07870206,0.08234602
Cenpb,0.4451198,0.14220533,0.43463826,0.10868086,0.43463826,0.10868085,0.43463826,0.108680844,0.43463826,0.10868083,0.43463832,0.10868086,0.4451198,0.14220531
Cggbp1,0.86805433,-0.024747755,0.542871,-0.7854041,0.4431107,-0.9545342,0.4578005,-0.9476681,0.65406317,-0.5633753,0.40693873,-1.0164952,0.56958574,-0.7867017
Chd1,0.84848744,-0.10043307,0.8247774,-0.2516613,0.71181476,-0.47578573,0.71423256,-0.4896136,0.7209694,-0.45188487,0.7153164,-0.45459694,0.83118385,-0.24308722
Chd4,0.29646182,0.0894958,0.2839278,0.056406815,0.28362906,0.040256474,0.2787062,0.03420104,0.28680098,0.052906454,0.28642088,0.052675117,0.27432877,0.0117715
Chd7,-0.033069387,0.08904132,-0.033069387,0.08904132,-0.033069387,0.08904132,-0.033069387,0.08904132,-0.033069387,0.08904132,-0.033069387,0.08904132,-0.033069387,0.08904132
Chd8,0.41461265,0.0978712,0.41461265,0.0978712,0.41461265,0.0978712,0.41461265,0.0978712,0.4146126,0.0978712,0.4146126,0.0978712,0.4146126,0.0978712
Chd9,0.35487324,0.055289865,0.3548733,0.055289865,0.35487336,0.055289857,0.3548733,0.055289853,0.3548733,0.055289846,0.3548733,0.055289846,0.3548733,0.055289853
Churc1,0.57240474,-0.95452595,1.1041453,0.012725692,1.1094122,0.0048420727,1.1094122,0.0048420466,1.1094122,0.0048420317,1.1094122,0.004842058,1.1094124,0.0048420466
Cic,0.2754534,0.08408186,0.2754534,0.084081866,0.2754534,0.084081866,0.2754534,0.08408183,0.2754534,0.08408186,0.27545345,0.08408184,0.2754534,0.08408184
Cited1,0.16602662,0.07759545,0.16602662,0.07759545,0.16602662,0.07759545,0.16602662,0.07759545,0.16602662,0.07759545,0.16602662,0.07759545,0.16602662,0.07759545
Clock,0.26333296,0.0693048,0.26333296,0.0693048,0.26333296,0.0693048,0.26333296,0.0693048,0.26333296,0.0693048,0.2633329,0.069304794,0.2633329,0.069304794
Cnbp,0.83550006,-0.109142184,0.66567034,-0.6983483,0.72686994,-0.52394074,0.7029774,-0.67830855,0.7029775,-0.6783085,0.66567034,-0.6983483,0.64873815,-0.7909005
Creb1,0.7091932,0.026639227,0.79831547,-0.063075125,0.7951825,-0.081962764,0.8037512,-0.07685663,0.8068839,-0.057968993,0.7983152,-0.06307514,0.8118673,-0.031852696
Creb3,0.20442629,-0.46245193,0.19894075,-0.45435673,0.19894078,-0.45435685,0.19894081,-0.4543569,0.19894078,-0.45435685,0.48283017,0.07194099,0.48283005,0.071940996
Creb3l1,0.9909976,-0.5290151,1.1425145,-0.3475786,1.0403597,-0.6704117,1.0216861,-0.709823,1.0307062,-0.72332454,1.0216858,-0.7098229,1.3219783,0.14516127
Creb3l2,0.74648374,-0.039310362,0.7464836,-0.039310355,0.7464836,-0.039310355,0.74648374,-0.039310355,0.74648374,-0.03931037,0.74648374,-0.039310377,0.74648374,-0.039310362
Creb3l4,1.3868296,0.0882048,1.3868296,0.0882048,1.3868296,0.08820479,1.3868296,0.08820479,1.3868296,0.08820479,1.3868296,0.088204786,1.3868296,0.088204786
Crebbp,0.5323779,-0.023845557,0.51749635,-0.006134331,0.5067929,-0.05410633,0.50679296,-0.0541063,0.51146644,-0.02794109,0.51146644,-0.027941126,0.50707304,-0.033382397
Crebl2,0.72231334,0.07414595,0.62604934,-0.26291272,0.6414342,-0.250787,0.63709056,-0.26013887,0.6586426,-0.22643189,0.6349004,-0.27255958,0.611153,-0.24432702
Crebzf,0.6801096,-0.22307773,0.4398849,-0.78118515,0.42701358,-0.83800286,0.42821717,-0.8372417,0.44108826,-0.7804236,0.4398849,-0.78118503,0.44643945,-0.8025763
Crem,0.30919892,-0.32163095,0.23469526,-0.44346046,0.12700313,-0.7056553,0.12700313,-0.7056553,0.12700313,-0.70565534,0.12700307,-0.7056553,0.44792968,0.12191406
Cry1,0.119692355,0.085887045,0.071974695,-0.094948485,0.07136634,-0.09884836,0.08824581,-0.08928989,0.088854164,-0.08539006,0.071974695,-0.094948515,0.08040038,-0.086059645
Cry2,0.7663148,-0.24544571,0.9466718,-0.07531506,0.9466718,-0.07531506,0.9489644,-0.074269235,0.9489644,-0.074269265,0.76390666,-0.2573761,0.9448915,-0.08625913
Csda,0.2444334,-0.09965779,0.030390382,-0.7942803,0.23418209,-0.20640646,0.05727008,-0.7045816,0.26724815,-0.096921265,0.2646672,-0.10453504,0.28369242,-0.054309066
Csdc2,0.17056191,0.07079659,0.17056191,0.07079658,0.17056197,0.07079659,0.17056191,0.07079659,0.17056191,0.07079659,0.17056191,0.070796594,0.17056194,0.07079658
Csde1,0.48800415,0.12574784,0.14249215,-0.561236,0.4880041,0.12574783,0.14249212,-0.561236,0.48800415,0.12574784,0.4880041,0.12574783,0.48800415,0.12574784
Csrnp1,0.37552786,0.08296373,0.36959922,0.0565198,0.36959922,0.056519788,0.37253398,0.05785857,0.37253398,0.05785856,0.36959916,0.056519795,0.3727073,0.0562799
Csrnp2,0.37495202,0.06199018,0.33781928,-0.05677646,0.35723132,0.0053116865,0.33781928,-0.056776475,0.33781928,-0.056776483,0.3509069,-0.014916647,0.33781928,-0.056776483
Ctcf,1.189394,-0.5586213,1.0278723,-0.6326736,0.94559497,-0.9868387,0.95396847,-0.98941183,0.96237713,-0.9467157,0.9526188,-0.94974315,0.835715,-0.87955666
Ctnnb1,-0.63705456,-1.8907473,0.41033798,-0.06952399,0.5100432,0.117742285,0.5100433,0.11774227,0.5100434,0.11774227,0.5100434,0.11774227,0.5100434,0.11774227
Cux1,0.32014424,0.14537896,0.32014418,0.14537896,0.32014424,0.14537896,0.32014424,0.14537896,0.32014418,0.14537895,0.32014424,0.14537896,0.32014424,0.14537898
Cux2,0.84758455,0.024321597,0.7404879,-0.154757,0.77739424,-0.19102007,0.76278585,-0.17339978,0.7648197,-0.17644426,0.76024574,-0.18152367,0.7648197,-0.1764443
Cxxc1,0.56654644,-0.2756019,0.6904082,0.013321698,0.6938521,0.004766904,0.6886741,0.012517225,0.6999484,0.024264893,0.7010112,0.031078765,0.6888748,-0.011153128
Dbp,0.07002857,0.10017191,0.053438902,0.040006008,0.06586006,0.07973429,0.052340984,0.032760635,0.05489406,0.040926494,0.053438872,0.040005967,0.04418987,0.008263249
Ddx1,0.80073947,0.08852196,0.55898577,-0.6171894,0.6932527,-0.22609474,0.5589859,-0.6171894,0.5589859,-0.6171893,0.5589858,-0.61718935,0.55898577,-0.61718935
Ddx20,1.8158891,-0.11708161,1.5011778,-1.0067787,1.5289052,-1.0186388,1.4973443,-1.0958259,1.5488265,-1.0751766,1.4960196,-1.1135949,1.5307548,-1.0314976
Ddx41,0.48042858,0.07453087,0.4746254,0.052139852,0.4746253,0.05213984,0.47462523,0.05213985,0.47462523,0.05213985,0.4746253,0.05213984,0.47462535,0.05213987
Ddx58,0.5263613,-0.023657616,0.48496228,-0.13203764,0.55952334,0.08294545,0.48496228,-0.1320376,0.48496234,-0.13203764,0.48496228,-0.13203764,0.4867875,-0.08381511
Deaf1,0.20681661,-0.023756925,0.17650312,-0.054051388,0.17430818,-0.11918728,0.16193059,-0.10066052,0.18888065,-0.07257819,0.18888068,-0.07257821,0.16240984,-0.15724348
Dedd,0.2427975,0.033119082,0.232975,0.04782147,0.23297495,0.04782149,0.23297495,0.0478215,0.232975,0.04782148,0.23297492,0.047821485,0.23297495,0.04782148
Dedd2,0.021919489,-0.11800061,0.11910471,0.064819895,0.11910471,0.06481988,0.12272388,0.08802053,0.12272391,0.08802055,0.12272388,0.08802052,0.12272391,0.08802052
Dhx33,1.3373661,-0.18941946,1.1863799,-0.6412238,1.1154442,-0.8345138,1.0673258,-1.0009828,1.0801809,-0.99900436,1.0528874,-1.0181329,1.1871066,-0.6639148
Dlx1,0.084533215,0.06649399,0.084533215,0.06649399,0.084533215,0.06649399,0.084533215,0.06649399,0.084533215,0.06649399,0.084533215,0.06649399,0.084533215,0.06649399
Dmap1,0.9292472,-0.27539852,0.9485125,-0.23146604,0.9558231,-0.20569314,0.955823,-0.20569314,0.955823,-0.2056932,0.9558231,-0.20569317,0.955823,-0.20569308
Dmrt1,0.4236132,0.069299765,0.41459477,0.02824203,0.41459483,0.028242024,0.41459483,0.028242037,0.41459483,0.028242042,0.41459483,0.028242055,0.4049856,0.041111343
Dmrta1,0.9561394,0.035531286,0.9561395,0.03553128,0.9561394,0.03553127,0.9561395,0.035531268,0.9561395,0.03553128,0.95613927,0.035531286,0.95613927,0.035531282
Dmrta2,0.83836967,-0.2659918,0.87440056,-0.16426122,0.84512085,-0.2385921,0.8451212,-0.23859207,0.8744007,-0.16426122,0.87440044,-0.16426119,0.87440044,-0.1642612
Dmtf1,1.2119617,-0.054850023,1.1550183,-0.23237805,1.149152,-0.25931016,1.1484995,-0.2622985,1.1526067,-0.24156629,1.1522548,-0.24178882,1.167021,-0.15965234
Dnajb6,0.694031,-0.22078125,0.7258757,-0.13723841,0.7258756,-0.13723844,0.7258756,-0.13723843,0.7258756,-0.13723837,0.7258756,-0.13723841,0.7258756,-0.13723838
Dnajc2,0.96902364,0.20346421,0.7999601,-0.3755389,0.8195109,-0.31300622,0.828484,-0.35852706,0.8284841,-0.3585271,0.79995996,-0.37553898,0.814302,-0.37879112
Dnmt1,1.2537625,-0.13059591,1.0819788,-0.38674906,1.202384,-0.2776345,1.0819788,-0.38674903,1.1363091,-0.46623987,1.1363089,-0.46623945,1.1363091,-0.46623963
Dnmt3a,0.20560867,0.04218182,0.17925784,-0.0753528,0.17925784,-0.0753528,0.19230202,-0.06940238,0.19230202,-0.0694024,0.17925784,-0.07535282,0.19307208,-0.07641907
Dnmt3b,1.3997273,0.10227777,1.2538133,-0.44808283,1.2593153,-0.44014928,1.2897155,-0.43372807,1.2993145,-0.408447,1.2555294,-0.45065182,1.2801816,-0.37675574
Dr1,0.13707268,0.0050792433,0.13707274,0.0050792284,0.13707274,0.0050792284,0.13707268,0.0050792396,0.13707268,0.0050792396,0.13707268,0.0050792433,0.13707268,0.0050792433
Drap1,0.84243506,-0.045724306,0.80545133,-0.19271375,0.79649717,-0.2207355,0.80265707,-0.20799254,0.80265707,-0.20799254,0.798569,-0.20825802,0.8148448,-0.08902286
E2f1,1.7692902,-0.122014955,1.4595668,-0.95428145,1.4642584,-1.0070611,1.4520218,-1.0310324,1.5969245,-0.8234469,1.4361324,-1.0874202,1.4916883,-0.98954666
E2f2,0.8429894,-0.09028624,0.68956137,-0.49351674,0.65044314,-0.6196119,0.63700575,-0.63175285,0.6475051,-0.62555814,0.64349055,-0.64184916,0.81847364,-0.17396022
E2f3,1.3514848,-0.1600981,1.3393939,-0.36742005,1.190489,-0.6508211,1.149087,-0.7702849,1.1727407,-0.7282076,1.1308599,-0.79130024,1.2770851,-0.5339589
E2f4,0.29982322,0.07119149,0.21459621,-0.31702998,0.227669,-0.27521768,0.21459618,-0.31703,0.21459621,-0.31702998,0.21459624,-0.31703,0.26982945,-0.02474166
E2f5,0.058722854,-0.15016916,0.16071773,0.03855603,0.058722854,-0.15016916,0.058722854,-0.15016916,0.058722854,-0.15016915,0.058722854,-0.15016915,0.058722854,-0.15016918
E2f6,0.49783617,0.07258061,0.53775114,0.14755997,0.37975246,-0.21404867,0.37975252,-0.2140487,0.37975246,-0.21404864,0.37975252,-0.21404864,0.4978361,0.07258062
E2f7,1.6642795,-0.06728993,1.3239481,-0.6597142,1.4238598,-0.56768835,1.3239481,-0.6597142,1.566191,-0.34984812,1.3689423,-0.72563565,1.3689423,-0.72563565
E2f8,1.8517745,0.17528744,1.5671685,-0.65755874,1.5331457,-0.7412507,1.5537212,-0.7407793,1.6843503,-0.50148445,1.5222323,-0.7761564,1.5877538,-0.65558624
E4f1,0.22849262,-0.02869727,0.24162751,0.050495155,0.24162745,0.050495178,0.24162745,0.050495148,0.24162745,0.050495133,0.24162751,0.05049516,0.24162751,0.05049515
Ebf1,0.19998544,0.033790916,0.19998544,0.033790912,0.19998547,0.033790883,0.19998547,0.03379091,0.19998547,0.0337909,0.19998547,0.0337909,0.19998544,0.03379092
