0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.3331201,-0.10193923,-0.2616698,0.08913205,-0.007191047,-0.025799751,-0.1678504,-0.06618266,0.2983959,0.2603033,0.23170051,0.20998475,0.23170051,0.20998475,0.2983959,0.2603033,0.3415234,0.13832583,-0.24566168,-0.11003122
-0.11864873,0.29415956,-0.035411797,0.31596088,-0.36587358,0.41115057,0.21549916,0.29301426,0.025398947,0.3497434,-0.27531505,0.3222241,0.13398841,0.2800186,0.0048355404,0.3688566,-0.23810944,0.08642167,-0.23810944,0.08642167
-0.34922087,0.07085797,-0.35722062,0.07639867,-0.21993959,-0.13320866,-0.33497423,0.07795396,-0.34922087,0.07085797,-0.3349742,0.077953964,-0.3349742,0.077953964,-0.33497423,0.07795396,-0.35577145,0.07072131,-0.35577145,0.07072131
-0.077303804,-0.32534412,0.13840052,-0.2349422,-0.0012373514,-0.33575648,-0.097008355,-0.3390091,-0.13395455,-0.35966927,-0.10171712,-0.31619236,-0.11684997,-0.34570262,-0.092561305,-0.27868217,-0.13089538,-0.39886844,-0.15074158,-0.3584479
-0.4447485,-0.15420079,-0.4528654,-0.10984787,-0.27045292,-0.13187544,-0.15522128,-0.26475,-0.2135202,-0.23486575,-0.20510325,-0.21491602,-0.24266523,-0.19350815,-0.19877982,-0.25177866,-0.41279325,-0.1716018,-0.35547158,-0.2085109
-0.019912452,-0.2101697,-0.18038967,-0.33126035,-0.046028636,-0.36952108,0.23384628,-0.28434697,0.20722073,-0.2426498,0.29402694,-0.22930846,0.190016,-0.266836,0.20947555,-0.2663935,0.2133573,-0.26183733,0.24065748,-0.26954257
-0.3952432,-0.058604956,-0.2735751,-0.20993358,-0.2605999,-0.19223553,-0.057942547,-0.28682247,0.06742238,-0.273083,-0.13711855,-0.2615718,-0.065102935,-0.22446844,0.038265422,-0.2601326,-0.035265394,-0.2582717,-0.06761149,-0.2750149
-0.27296147,-0.14304087,0.24091366,-0.4286535,0.019164614,0.034769166,0.1616495,-0.07047686,-0.15950269,0.021127574,0.17725423,-0.19666368,0.25576705,-0.37340167,-0.2337237,-0.29769588,0.29767087,-0.36216024,0.12018276,-0.3486518
-0.35742703,0.029376559,-0.5590706,0.084655955,-0.7974385,0.20136997,-0.51737607,0.21414351,-0.48490563,0.11361894,-0.5325477,0.054882273,-0.7126733,0.14535964,-0.5227793,0.03900274,-0.25028557,-0.07879394,-0.6325925,-0.016967677
0.75143236,0.072262965,0.75143236,0.072262965,0.75143236,0.072262965,0.75143236,0.072262965,0.75143236,0.072262965,-0.63861173,0.31021112,-0.63861173,0.31021112,-0.63861173,0.31021112,-0.63861173,0.31021112,0.75143236,0.072262965
0.16485065,-0.2964559,0.3573215,-0.21248692,0.37606063,-0.15208533,0.1389265,-0.21567416,0.1173384,-0.20465928,0.075060435,-0.19885558,0.24586627,-0.31857264,0.24360245,-0.3278862,0.10464854,-0.37836328,0.19327518,-0.23613012
-0.25942838,-0.42982724,-0.40449628,-0.3628814,-0.0042638853,-0.43031558,-0.040257715,-0.50715697,0.032930247,-0.5233278,-0.4101325,-0.34755373,0.026437685,-0.47933176,0.024815915,-0.51261866,-0.03376817,-0.48377606,-0.04386562,-0.47138873
-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576,-0.10787808,-0.41525576
-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074,-0.2043319,0.07388074
-0.3070328,-0.17879832,0.19002643,-0.30796623,-0.34859776,-0.25988907,-0.10741057,-0.32051688,-0.029027306,-0.42334577,-0.24687901,-0.26786554,-0.06597486,-0.37954423,-0.1671713,-0.3482985,0.014330026,-0.36741817,0.14127061,-0.31086728
-0.07874932,-0.16103996,0.09256862,-0.09046215,-0.04811339,-0.13520357,-0.2045441,-0.10461454,-0.1638088,-0.09188065,-0.10624605,-0.09513728,-0.13281137,-0.08587691,-0.16551578,-0.09017068,-0.049915776,-0.15119103,-0.049915783,-0.15119104
-0.031878293,-0.406828,-0.060465313,-0.38763788,-0.08169191,-0.29591045,0.13354465,-0.36436573,-0.15020406,-0.3179533,0.048798632,-0.34263167,-0.18403971,-0.34384704,-0.11487592,-0.425706,-0.16620424,-0.40326145,-0.03563121,-0.28684938
0.08229712,-0.1496261,0.11058151,-0.14565976,0.14777237,-0.15324962,-0.13040695,-0.16550061,0.022528995,-0.2605701,-0.04860592,-0.22196016,-0.12538034,-0.21825787,-0.13040695,-0.16550061,-0.13206115,-0.14813912,-0.1322904,-0.1695461
-0.5842313,0.54816943,-0.10554173,-0.052560702,-0.07313321,-0.14562683,-0.12572938,-0.04955466,-0.54498583,0.3920173,-0.07819635,-0.3641719,0.2703245,0.13042969,0.0655801,-0.295729,-0.54498583,0.39201733,-0.54498583,0.3920173
0.6581365,0.7177925,0.6581365,0.7177925,0.6581365,0.7177925,0.6581365,0.7177925,0.6581365,0.7177925,0.6581365,0.7177925,0.6581365,0.7177925,-0.56423557,0.27064335,0.6581365,0.7177925,0.6581365,0.7177925
0.5518005,0.44714066,0.45595577,0.09122542,-0.40129432,0.037353024,0.22351944,0.26725614,0.44005713,0.56296515,-0.0045298636,0.24722281,-0.12532422,0.17691475,0.56786466,0.5453713,0.5248256,0.34156734,0.009513445,0.16184375
-0.3035726,-0.3349193,-0.15812117,-0.2782395,-0.11588795,-0.37473577,-0.059231706,-0.27296126,-0.0626818,-0.2294544,-0.27362448,-0.22824487,0.060753547,-0.2835021,-0.051045083,-0.21287534,-0.15583819,-0.315563,-0.15116248,-0.29741666
-0.09627896,-0.07578936,-0.09627897,-0.07578935,-0.09627897,-0.07578935,-0.09627896,-0.07578935,-0.09627896,-0.07578936,-0.09627896,-0.07578935,-0.09627897,-0.07578935,-0.1674645,-0.10704419,0.027546242,-0.19088191,0.027546242,-0.19088194
-0.1115974,0.00080602616,0.1393624,0.010164589,-0.13504747,-0.010720618,0.111530475,0.038512874,-0.13641632,0.012217477,-0.16181964,-0.054301202,-0.14803901,-0.042485863,0.06093248,-0.041012034,-0.12748975,0.00693962,-0.13385877,0.010447189
0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714
-0.18411797,-0.14351743,-0.08111721,-0.16953571,0.18656477,-0.077650905,-0.1137004,-0.1087251,-0.08111721,-0.16953573,-0.10524697,-0.117193356,-0.12204667,-0.13578284,-0.07266379,-0.17800397,-0.0811172,-0.16953571,-0.08111723,-0.16953571
0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,-0.2043319,0.07388074,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714,0.55917716,-0.066267714
-0.20765615,-0.15621176,0.15797701,-0.1609743,-0.1397233,-0.1575761,-0.10455177,-0.14082162,-0.04949341,-0.24357799,-0.09026733,-0.15513104,-0.07508521,-0.17033975,-0.012761492,-0.26184502,-0.049493417,-0.24357799,-0.023379281,-0.23388669
-0.20263335,0.028330844,-0.778839,0.17368159,-0.74475116,0.20281598,-0.16068208,0.40149876,-0.8764178,0.19880791,-0.18416342,0.41726544,-0.8618351,0.20688063,-0.8899806,0.23238584,-0.079986505,0.07592364,-0.18689966,0.06258994
-0.18124825,-0.24184346,0.22631142,-0.100707844,0.11298138,-0.2459853,-0.36237356,0.4824039,0.38352343,-0.09859465,-0.29122567,0.42893285,0.29622343,-0.16335762,-0.41010174,0.4397335,0.26154417,0.018906452,0.15406689,-0.113663435
-0.18943891,-0.32744482,-0.25151488,-0.30362374,-0.075356565,-0.37055555,-0.18822572,-0.35692772,-0.13113022,-0.42792812,-0.35062274,-0.25398332,-0.110489406,-0.32661468,-0.15536928,-0.41591144,-0.20133999,-0.34785068,-0.19510928,-0.33562675
