0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.33382416,-0.31822944,-0.8391352,-0.4325075,0.07024836,-0.7255146,0.252194,-0.60694754,0.42315575,-0.7154137,-0.7673608,-0.40898195,0.23867452,-0.4660058,0.36246747,-0.44697598,0.3288062,-0.14909084,0.39623445,-0.19880937
0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945,0.24153964,0.35512945
-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421,-0.017689768,0.3406421
-0.45237505,-0.4239749,0.21610197,-0.4076822,-0.47942287,-0.114417754,0.1712992,0.11379206,0.30385843,-0.24492681,-0.22894771,-0.29315433,0.12615651,-0.42198998,0.0912131,-0.4196634,0.34560528,-0.20640238,0.34766936,-0.30527356
-0.07091525,0.095594905,0.01445308,-0.21974227,-0.0011082478,-0.1732472,-0.5436612,0.12618613,-0.24444465,0.068466164,-0.101666495,-0.28793362,-0.32863504,-0.024888696,-0.2546519,0.0802738,-0.059855197,0.076678716,-0.059855197,0.076678745
-0.15138312,-0.3193557,-0.12357965,-0.2568037,-0.1055073,-0.28602302,0.09615748,-0.44226706,-0.14039283,0.023546172,-0.01493508,-0.5173795,-0.2487966,0.10326225,-0.04847152,-0.091347106,-0.12717758,0.024194006,-0.23051243,-0.07137364
-0.13197224,-0.23597662,-0.022451948,-0.36802015,-0.014748041,-0.44647148,-0.2643068,0.1826941,0.107316196,-0.3932029,-0.21668436,-0.2379659,-0.25268263,0.030061094,-0.2643068,0.18269412,-0.25009373,0.2994211,-0.2501148,0.30296105
0.27610332,0.8996651,0.016311888,-0.29241884,0.07148589,0.055611253,0.075241655,0.12803939,0.16146779,0.44989684,0.13930336,-0.062626936,0.2901469,-0.513722,0.21390818,-0.28028902,0.16146779,0.44989684,0.1614678,0.4498968
0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,0.3579388,-0.0939259,-0.30591738,0.15295504,0.3579388,-0.0939259,0.3579388,-0.0939259
1.2023238,-0.0031333168,0.26727325,-0.3674532,-0.54743683,0.5199672,0.8971972,0.013291872,0.8926772,0.094376646,-0.06852877,0.119677596,0.35226968,0.05510936,1.1828393,-0.08553455,1.1853861,-0.029720956,-0.16989021,0.110617034
