GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
Nfkb1,0.6470444,-0.0032373667,0.6470443,-0.0032373741,0.6470443,-0.0032373741,0.6470443,-0.0032373741,0.6470444,-0.0032373741,0.6470444,-0.0032373741,0.6470443,-0.0032373667
Nfkb2,0.53053606,-0.059264973,0.53053606,-0.059264958,0.5305362,-0.059264965,0.530536,-0.059264958,0.5305361,-0.05926498,0.5305362,-0.059264973,0.5305361,-0.05926496
Nfrkb,0.6231055,-0.07816224,0.62216866,-0.07687927,0.55410284,0.09338956,0.55410284,0.09338958,0.5541028,0.09338956,0.6228545,-0.07859594,0.5534674,0.09348238
Nfx1,1.1519808,0.7730122,1.1221378,0.95291334,1.1096003,0.97861844,1.0966316,1.0264578,1.122267,0.9669891,1.127799,0.9394415,1.1870831,0.81431955
Nfya,0.81789947,0.7723587,0.77757835,0.86736673,0.7546942,0.91762346,0.71375215,1.0007237,0.75931966,0.9113044,0.7592796,0.91134375,0.7544602,0.91776246
Nfyb,1.0358456,0.72278225,1.0070895,0.8954986,0.9841263,0.9452756,0.97938514,0.975781,1.0068889,0.91476923,1.0111051,0.8829575,1.0116196,0.86756355
Nfyc,0.76111686,0.10719473,0.74855125,0.19739339,0.74855137,0.19739339,0.75352216,0.19250193,0.75352216,0.19250196,0.74855125,0.19739342,0.76151574,0.15712804
Nkap,0.8700949,0.32101947,0.8415595,0.53147084,0.8370801,0.5376058,0.7067476,0.76648027,0.70674765,0.7664802,0.6990153,0.75982624,0.8704933,0.44363496
Nkrf,1.2916734,0.2863462,1.2595192,0.5218095,1.2327496,0.5584715,1.2456633,0.55255663,1.245663,0.5525566,1.2595192,0.52180976,1.2921731,0.42036352
Nkx1-2,0.14522874,-0.1108153,0.14522874,-0.1108153,0.14522874,-0.1108153,0.14522874,-0.1108153,0.14522874,-0.1108153,0.14522874,-0.1108153,0.14522874,-0.1108153
Nkx6-2,0.08088517,0.06461992,0.0808852,0.06461992,0.08088517,0.06461992,0.08088517,0.06461992,0.0808852,0.06461992,0.0808852,0.06461989,0.08088517,0.06461989
Nolc1,1.4638824,1.0639389,1.403855,1.4323149,1.3814671,1.462976,1.4044629,1.472033,1.4044623,1.4720328,1.413098,1.4101508,1.430589,1.3204265
Nono,0.33256274,2.00356,0.5731093,1.5396887,0.33697367,1.7830567,0.20747712,1.9325708,0.3416211,1.7862744,0.5091149,1.5374286,0.15919203,2.0377407
Notch1,1.0941424,0.08416564,1.1040845,0.06615322,1.1040846,0.066153236,1.1040845,0.06615325,1.1040845,0.066153206,1.1040844,0.066153206,1.1040845,0.06615322
Npas2,1.1496346,0.80488896,1.1496347,0.8048891,1.1496347,0.8048889,1.2167853,0.6943437,1.1496341,0.8048889,1.1496346,0.8048889,1.229162,0.6667995
Npm1,1.5780784,0.23692366,1.5779059,0.23816139,1.5583451,0.26495042,1.5584131,0.26488328,1.5584131,0.26488337,1.5779058,0.23816136,1.5780836,0.23760882
Nr1d1,0.80405533,0.2587357,0.7611517,0.56505,0.7539809,0.5748708,0.70329785,0.7105202,0.77061605,0.57598716,0.7636292,0.55777955,0.795117,0.44538042
Nr1d2,0.45956862,0.15348461,0.46373433,0.1456714,0.46373433,0.14567137,0.44477463,0.17172268,0.44477463,0.17172268,0.4445536,0.17194033,0.41490757,0.25058836
Nr1h2,0.59807783,-0.03865082,0.5932795,0.0029065832,0.58752066,0.01079344,0.5825359,0.02326595,0.58983374,0.01327122,0.5875207,0.01079344,0.5926596,-0.005199276
Nr1h3,0.54591835,0.3967314,0.50883794,0.63528484,0.49068952,0.66014004,0.43221116,0.7776843,0.5025581,0.6551661,0.5051028,0.6224561,0.50103223,0.58556736
Nr2c1,0.40481037,0.109875776,0.40481043,0.109875776,0.40481037,0.10987579,0.40481037,0.10987579,0.40481037,0.109875776,0.40481043,0.10987576,0.3202505,0.2960704
Nr2c2,0.3511539,-0.08908719,0.3511539,-0.08908717,0.3511539,-0.08908717,0.3511539,-0.08908718,0.3511539,-0.08908718,0.3511539,-0.08908718,0.35115385,-0.08908718
Nr2f1,1.2797762,0.82514703,1.3181821,0.7590961,1.3252541,0.7494103,1.315319,0.77237743,1.3253949,0.7492718,1.3281703,0.74526757,1.2920237,0.82466817
Nr2f2,0.7621294,1.3344973,1.1657864,0.7945646,1.175307,0.77285284,1.1766975,0.7752561,1.1813388,0.7688997,1.1813389,0.76889956,1.1813387,0.7688996
Nr2f6,0.2634821,0.18094307,0.29103994,0.15203121,0.3001421,0.1395655,0.3001421,0.1395655,0.31128997,0.12429815,0.3112899,0.12429815,0.31128997,0.12429813
Nr3c1,0.38351548,0.0426298,0.3716439,0.07234863,0.3716439,0.07234865,0.37181276,0.07218247,0.37181276,0.07218247,0.38085186,0.04507687,0.3266921,0.12308269
Nr4a1,0.56385285,-0.046753272,0.56385285,-0.046753272,0.56385285,-0.046753272,0.5638529,-0.046753272,0.56385285,-0.04675328,0.56385285,-0.046753265,0.56385285,-0.04675328
Nr4a2,0.29930156,-0.08917911,0.4997539,-0.024315529,0.4997539,-0.024315529,0.4997539,-0.024315529,0.4997539,-0.024315543,0.49975377,-0.024315529,0.49975377,-0.024315529
Nr4a3,0.16293281,-0.101548076,0.16293281,-0.10154805,0.16293281,-0.10154806,0.16293281,-0.10154805,0.16293281,-0.10154806,0.16293278,-0.10154806,0.16293281,-0.101548076
Nr5a2,0.4390852,-0.039382175,0.4390852,-0.039382137,0.4390852,-0.039382137,0.4390852,-0.039382145,0.4390852,-0.03938216,0.4390852,-0.03938216,0.4390852,-0.039382175
Nr6a1,0.88116443,0.83272725,0.90695834,0.7782529,1.1136878,0.5362328,0.9069588,0.77825296,1.1126428,0.5339305,1.112595,0.534447,0.9028559,0.77116233
Nrf1,0.773962,0.8037566,0.87670994,0.6733092,0.87266326,0.67885095,0.85526097,0.7273614,0.87637484,0.6784836,0.8856057,0.67083204,0.8335413,0.7277292
Ogg1,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144
Olig1,1.2310683,0.13385671,1.2310681,0.13385674,1.2310681,0.13385674,1.231068,0.13385674,1.1355126,0.28867796,1.231068,0.13385671,1.2310681,0.13385668
Ovol2,1.784692,0.5099494,1.7846923,0.5099493,1.7846923,0.50994945,1.7846925,0.5099494,1.7811255,0.51483464,1.7846923,0.5099494,1.7846923,0.5099495
Pa2g4,1.8992877,0.94761354,1.87041,1.243088,1.8518057,1.2685671,1.6982948,1.5424043,1.7090186,1.5214925,1.727153,1.4448563,1.831593,1.2694944
Patz1,0.699456,0.70609504,0.67766505,0.85334283,0.6760665,0.85553193,0.6477265,0.9237961,0.68338346,0.8508049,0.68680006,0.8267419,0.6815361,0.8138897
Pax1,0.95054805,-0.011535093,0.95054805,-0.011535093,0.5526655,0.7305952,0.55266553,0.73059523,0.5714015,0.7049355,0.95054805,-0.011535101,0.55266553,0.73059523
Pax6,0.5131522,0.21266836,0.21353355,0.5922387,0.21962774,0.58389246,0.21962777,0.5838925,0.5719091,0.13866878,0.5719092,0.13866875,0.5719091,0.13866875
Pbrm1,0.3132292,1.123076,0.4320625,1.0487319,0.24550512,1.2968788,0.05878687,1.5863512,0.26381975,1.2746718,0.42858434,1.0412062,0.27009612,1.2317696
Pbx1,0.63679844,0.375531,0.6581078,0.32910892,0.6758455,0.30481648,0.67584556,0.30481657,0.6758455,0.3048166,0.6758455,0.3048165,0.6758455,0.30481657
Pbx2,0.48473054,0.15353715,0.48473048,0.15353715,0.48473054,0.15353718,0.4847306,0.15353718,0.48473054,0.15353715,0.48473054,0.15353715,0.4847306,0.15353718
Pbx3,0.21168199,0.39177254,0.22297096,0.3763118,0.22924224,0.36772314,0.1994653,0.42695394,0.2292422,0.36772317,0.2312381,0.36272725,0.23123813,0.36272725
Pbx4,0.83134794,0.09459191,0.8313482,0.09459189,0.83134794,0.09459189,0.83134806,0.09459191,0.83134794,0.09459195,0.83134806,0.09459192,0.83134806,0.09459191
Pcgf2,0.14031485,0.21705222,0.14031485,0.21705219,0.14031485,0.21705225,0.14031485,0.21705225,0.14031485,0.21705219,0.14031485,0.21705222,0.14031485,0.21705225
Pcgf6,0.66416067,0.4868364,0.64068085,0.60199904,0.6376337,0.6061723,0.6447374,0.61041087,0.6447375,0.610411,0.647196,0.5896613,0.64814585,0.57412016
Pcna,1.5612968,0.28821403,1.5135673,0.6325336,1.5061095,0.64274704,1.4488262,0.75905293,1.4488263,0.7590529,1.4361627,0.7565355,1.5496755,0.50483197
Per1,0.05906272,-0.104891606,0.05906272,-0.1048916,0.05906272,-0.104891606,0.05906272,-0.104891606,0.05906272,-0.104891606,0.05906272,-0.104891606,0.05906272,-0.104891606
Phb,0.6216429,0.3520484,0.5457208,0.54306155,0.5457208,0.54306144,0.5457209,0.5430613,0.5457209,0.54306144,0.5457209,0.5430614,0.5457208,0.54306144
Phf20,0.49299848,0.15250549,0.48140627,0.21413603,0.46449608,0.2501219,0.4424141,0.30535042,0.4842314,0.21135592,0.48502928,0.2033768,0.46464545,0.2313259
Phf21a,0.50829613,1.0181,0.5385564,0.95101506,0.5232758,0.9727828,0.4489836,1.0715398,0.5234558,0.9726055,0.54600316,0.9518364,0.43407053,1.0863006
Phf5a,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144,0.1864259,-0.08777144
Phox2a,0.13358885,0.14149097,0.13358885,0.14149097,0.13358885,0.14149097,0.13358891,0.14149094,0.13358891,0.14149094,0.13358888,0.14149094,0.13358888,0.14149094
Phtf1,0.3643313,0.31049046,0.36433125,0.31049052,0.3643313,0.3104905,0.3643313,0.31049046,0.3643313,0.3104905,0.3643313,0.31049052,0.34032065,0.36444953
Phtf2,0.9380795,0.98643965,0.92656314,1.0589261,0.91098166,1.0930601,0.914623,1.0940098,0.80724955,1.2740018,0.9287852,1.0523272,0.9240955,1.0565037
Pias1,0.42116392,0.487308,0.42423713,0.47693577,0.42423713,0.4769357,0.3640256,0.60706455,0.42423713,0.47693577,0.42423707,0.47693577,0.4293307,0.47612336
Pias2,0.5244838,0.2720936,0.55474824,0.24539906,0.55177426,0.24947202,0.55428267,0.25215903,0.5542826,0.2521591,0.55474824,0.24539909,0.54364324,0.26601097
Pias4,0.5829063,0.33100167,0.5829063,0.33100164,0.5829063,0.33100164,0.4858678,0.5111349,0.5829063,0.3310017,0.5829063,0.33100164,0.5829063,0.33100167
Pknox1,0.26823848,0.3118039,0.2800786,0.29558834,0.2800786,0.29558834,0.28007865,0.2955883,0.28007865,0.29558837,0.28007865,0.29558834,0.28007865,0.29558828
Pknox2,1.0991282,0.18643323,1.1003879,0.18861002,1.1003879,0.18860996,1.1003883,0.18861002,1.1003878,0.18861002,1.100388,0.18861002,1.1003883,0.18861008
Plagl1,0.1947948,1.0738467,0.44857264,0.6859267,0.63331145,0.3488732,0.61931336,0.3923135,0.63761544,0.3559082,0.63967377,0.34731203,0.6202004,0.39159694
Plagl2,1.2574457,0.6376314,1.2555028,0.652817,1.255503,0.6528171,1.2563431,0.653717,1.2563432,0.6537171,1.2555028,0.6528171,1.2573695,0.64700836
Pml,0.574662,0.05166965,0.5776188,0.07204086,0.5776187,0.07204091,0.57923317,0.0737704,0.5792333,0.0737704,0.5776187,0.07204089,0.58120567,0.060877822
Pnn,0.42401105,0.650158,0.26838273,1.0265455,0.26125103,1.0363126,0.24665338,1.0417937,0.27393097,1.0471882,0.2801323,0.9945646,0.30484176,0.92743057
Pogk,0.41282064,0.17687765,0.4012301,0.2556894,0.39340198,0.26641038,0.3976881,0.26219264,0.39768815,0.26219258,0.4017831,0.25430515,0.4129622,0.21958473
Pou2f1,-0.0516828,0.16703197,-0.03748527,0.13149431,-0.037485257,0.13149428,-0.037485257,0.13149431,-0.037485257,0.13149431,-0.037485242,0.13149431,-0.036661357,0.14645958
Pou2f3,0.44597685,-0.09575794,0.44597685,-0.09575795,0.44597697,-0.09575795,0.4459769,-0.09575795,0.4459769,-0.09575793,0.4459769,-0.09575793,0.44597685,-0.09575794
Pou4f1,0.8617511,1.1129011,0.87847865,1.1179215,0.87782633,1.1188146,0.8805523,1.1183699,0.8805522,1.1183702,0.87847865,1.1179214,0.8851675,1.0971311
Pou6f1,0.25120604,0.25932214,0.28258586,0.23276868,0.28258586,0.23276871,0.28370422,0.23166814,0.28370422,0.23166811,0.28258586,0.23276871,0.28550285,0.22370902
Ppard,1.3083401,0.37110046,1.30834,0.37110054,1.30834,0.37110052,1.3061641,0.3740804,1.3083401,0.3711005,1.3083401,0.3711005,1.3083401,0.37110046
Pparg,0.52367556,0.30468917,0.5236756,0.30468914,0.52367556,0.30468917,0.5236757,0.30468917,0.5236757,0.30468917,0.52367556,0.30468917,0.5236755,0.30468917
Ppp1r8,1.276354,0.43532738,1.2353051,0.7340186,1.2105848,0.7678741,1.1357882,0.9154354,1.1357881,0.9154355,1.1427041,0.882365,1.2680694,0.624284
Prdm1,0.65832794,0.087930195,0.6583279,0.08793021,0.6583279,0.087930195,0.65832794,0.08793018,0.6583279,0.08793018,0.6583279,0.087930165,0.6583279,0.087930195
Prdm10,0.09743044,-0.04626649,0.09743044,-0.04626649,0.09743044,-0.04626649,0.09743044,-0.04626649,0.09743044,-0.04626649,0.09743044,-0.04626649,0.09743044,-0.04626649
Prdm14,0.7829875,1.0504173,0.75882554,1.097204,0.75882554,1.097204,0.75882554,1.0972039,0.7729455,1.0555276,0.7719922,1.0605286,0.74961793,1.0982605
Prdm16,0.4362306,0.19154426,0.4935313,0.11415952,0.49980545,0.10556693,0.4998054,0.10556691,0.3205701,0.43170467,0.49980533,0.10556693,0.49980533,0.10556694
Prdm4,0.6751614,0.4999508,0.733919,0.52296466,0.73221827,0.525294,0.5950868,0.74683625,0.51191807,0.9065046,0.5932857,0.7379858,0.73646015,0.48551664
Prdm5,0.5649081,1.5231855,0.888414,1.0428958,1.1247368,0.39959654,1.1644905,0.44715765,1.1644905,0.4471577,1.1644905,0.4471576,1.1644905,0.44715777
Prdm9,0.087450266,0.45164654,0.19982329,0.24661633,0.19982326,0.24661633,0.16701072,0.31188554,0.19982329,0.2466164,0.19982329,0.2466164,0.19982332,0.24661645
Prdx5,0.62171155,0.5150817,0.62756246,0.55392045,0.6243362,0.55833894,0.60927576,0.5904124,0.6263151,0.55869067,0.6281474,0.54841095,0.5652427,0.6601039
Preb,0.5522345,0.08364641,0.5522345,0.083646394,0.5522345,0.08364638,0.5522346,0.083646424,0.55223453,0.083646394,0.5522345,0.083646365,0.55223453,0.083646394
Prkdc,0.60384214,1.0432494,0.5873417,1.1311461,0.56928396,1.1728518,0.4620989,1.4083065,0.5922754,1.1318154,0.5873417,1.1311458,0.64366984,1.0334585
Prox1,1.0398282,0.10874378,1.0398282,0.108743764,1.0398282,0.10874381,1.0398282,0.108743794,0.42013282,1.2165867,1.0398282,0.10874384,1.0398281,0.108743794
Prrx1,0.2733578,2.4935186,1.1715409,1.1339753,1.2949873,0.9243699,1.2949872,0.92436975,1.2949872,0.92437,1.2949871,0.9243699,1.2949871,0.92436975
Prrx2,-0.084130794,1.6162859,0.5591008,0.63113743,0.7780503,0.2073881,0.7871218,0.22306663,0.7871219,0.22306672,0.7871218,0.22306666,0.7871219,0.22306663
Psip1,0.6238306,0.21848336,0.60799265,0.33437485,0.6079926,0.33437485,0.6143497,0.33209667,0.61434966,0.33209667,0.6079926,0.3343748,0.6128915,0.3001491
Psmc3ip,1.6047703,0.52853584,1.5742148,0.7744621,1.5688119,0.7818615,1.5728976,0.79781383,1.5826789,0.7750328,1.5816991,0.7523127,1.5575202,0.7567984
Ptges2,0.75546086,0.19337702,0.74661195,0.21552661,0.74661195,0.21552664,0.7466121,0.21552661,0.7466121,0.21552664,0.7466121,0.21552661,0.7466121,0.21552667
Puf60,-0.034070194,0.2038832,-0.04505524,0.27012208,-0.04505524,0.27012208,-0.03819914,0.2781409,-0.03819914,0.27814087,-0.045055225,0.27012208,-0.0776366,0.2999024
Pura,0.0056750476,-0.0231032,0.0056750476,-0.0231032,0.0056750476,-0.0231032,0.0056750476,-0.023103222,0.0056750476,-0.023103222,0.0056750476,-0.023103222,0.0056750476,-0.023103222
Purb,0.87705255,0.17442536,0.8727083,0.18719038,0.87238073,0.18620506,0.8727083,0.18719035,0.6637432,0.58453476,0.87464774,0.18080732,0.8727083,0.18719038
Pus1,0.6587102,0.43385962,0.65773886,0.43686363,0.654642,0.44110516,0.6547559,0.44099298,0.65475607,0.44099292,0.65823895,0.43561193,0.6580266,0.4353865
Rara,0.33247435,-0.07533743,0.33247435,-0.07533743,0.3324744,-0.07533743,0.30144107,-0.03283611,0.33247435,-0.07533743,0.33247435,-0.07533743,0.33247435,-0.07533743
Rarg,-0.30935413,0.97835475,0.4108343,0.1561884,0.4108343,0.1561884,0.4108343,0.15618846,0.41083437,0.15618843,0.41083437,0.15618843,0.41083425,0.15618843
Rb1,0.7200863,0.35620156,0.7200863,0.35620156,0.71573734,0.36215764,0.71573734,0.36215776,0.7200863,0.35620162,0.7200863,0.35620156,0.7157373,0.36215764
Rbbp5,1.0466123,0.5048084,1.015394,0.7640404,1.0133889,0.7667862,0.9413667,0.92870504,1.028775,0.7635274,1.0211154,0.74704915,1.0247995,0.6940911
Rbbp8,1.5943543,0.4831194,1.557803,0.73749024,1.5496637,0.74863803,1.4942788,0.8580296,1.4991452,0.8513648,1.4907658,0.84222686,1.5754019,0.66248316
Rbck1,0.7320581,0.36000207,0.918331,0.090445854,0.9028263,0.12655598,0.86809623,0.20153484,0.91977346,0.09199103,0.9191638,0.088361494,0.9068638,0.114498414
Rbl2,0.60005426,0.19536364,0.6235968,0.1430912,0.60218865,0.18801564,0.50028336,0.36394447,0.51283574,0.33470997,0.53080106,0.30047834,0.55991936,0.2766582
Rbmx,0.8137394,0.85243344,0.78836524,1.0921723,0.67686325,1.2281979,0.6041734,1.3031725,0.68928593,1.2274467,0.80213773,1.0486158,0.6836183,1.1783425
Rbmxl1,1.3201823,0.18809274,1.2984015,0.34443897,1.2741969,0.37758824,1.2828128,0.3691097,1.2828131,0.3691097,1.2984016,0.34443897,1.3208737,0.27464482
Rbpj,-0.05413212,0.2308025,0.021701038,0.12676418,0.078924984,-0.044583753,0.09398785,-0.018971339,0.09398788,-0.018971346,0.098051846,-0.024596967,0.097144336,-0.024057433
Rcor1,0.8808261,0.28148192,0.8742635,0.3076165,0.8742635,0.30761653,0.87511003,0.30852354,0.87511003,0.3085235,0.8779464,0.29667947,0.87982726,0.29082552
Rcor2,0.38799572,0.08414308,0.38799572,0.08414308,0.38799566,0.084143095,0.38799566,0.084143065,0.3879956,0.084143095,0.38799566,0.08414308,0.3806948,0.08951261
Rcor3,0.11129913,1.2699213,0.43379503,0.8928848,0.4392646,0.8853938,0.43926466,0.8853938,0.44596374,0.8762193,0.44596374,0.8762193,0.44596374,0.8762193
Rel,0.32968652,-0.059602026,0.32968646,-0.05960203,0.32968652,-0.05960202,0.32968652,-0.059602015,0.32968652,-0.059602022,0.32968652,-0.05960202,0.32968652,-0.05960202
Rela,0.60283405,0.36818957,0.67964476,0.25508896,0.67964476,0.25508896,0.67964494,0.25508893,0.6796448,0.25508896,0.6796448,0.25508893,0.6796448,0.25508893
Relb,1.0862676,0.25062904,1.0858921,0.23112789,1.0860945,0.22895125,1.0860945,0.2289513,0.963912,0.45482948,1.0722098,0.26370627,1.0911751,0.23773235
Rere,0.35794395,0.12916854,0.3630404,0.11196797,0.36304045,0.11196797,0.3630404,0.11196797,0.3630404,0.11196797,0.3630404,0.111968,0.35402375,0.13453749
Rest,0.4397366,0.43519834,0.4058169,0.57110965,0.4037072,0.5739989,0.41152924,0.5820721,0.41152924,0.582072,0.4206571,0.53755313,0.43524414,0.4992949
Rfc1,1.7231727,0.6162862,1.6780318,0.92724806,1.6681992,0.9407137,1.685108,0.9412779,1.6851081,0.9412779,1.6812967,0.91762584,1.7056937,0.82138276
Rfx1,0.68263507,0.7777322,0.6826351,0.77773213,0.6826352,0.77773213,0.68263507,0.77773213,0.682635,0.7777322,0.68263507,0.7777322,0.6826351,0.77773213
Rfx2,0.39763802,0.10939359,0.39763802,0.109393574,0.39763802,0.10939356,0.39763802,0.10939356,0.39763814,0.10939359,0.39763808,0.109393574,0.39763802,0.109393544
Rfx3,0.5711784,0.23305231,0.563638,0.24337918,0.5636379,0.24337918,0.5636379,0.24337918,0.563638,0.2433792,0.5636381,0.2433792,0.563638,0.24337918
Rfx4,0.72573197,0.4339603,0.83679485,0.26607546,0.8367946,0.26607546,0.83679473,0.26607546,0.83679473,0.2660754,0.83679473,0.26607546,0.836795,0.26607546
Rfxank,0.4383155,0.7328589,0.44683295,0.75870943,0.43714064,0.777401,0.13634667,1.3509544,0.4533751,0.7459021,0.45955473,0.7166985,0.43513042,0.76335156
Rfxap,0.35802042,0.33222726,0.35752422,0.33578935,0.35752422,0.33578935,0.3577205,0.3355962,0.3577205,0.3355962,0.35752416,0.33578932,0.35803622,0.3341992
Rnf10,0.51906323,0.33962643,0.5190632,0.33962643,0.4963566,0.37540072,0.3958195,0.5821065,0.5190633,0.3396265,0.51906323,0.33962643,0.49635667,0.37540078
Rnf141,0.37537664,0.28168878,0.3753767,0.28168872,0.37537664,0.28168875,0.37537664,0.28168872,0.37537664,0.28168872,0.37537664,0.28168872,0.32975715,0.38642737
Rnf4,0.435795,0.6553331,0.4195115,0.6983508,0.4195115,0.69835085,0.42030567,0.69902223,0.42030567,0.6990223,0.43122655,0.6696366,0.43302453,0.6640425
Rnf6,0.29158932,0.7794777,0.27294177,0.92963225,0.2729417,0.92963225,0.28146118,0.93875855,0.28146112,0.93875843,0.27294183,0.9296321,0.29186934,0.87072796
Rora,0.9858227,0.2028209,0.9739722,0.2885084,0.9725838,0.2904098,0.9772979,0.28689343,0.9772978,0.2868934,0.9739722,0.2885084,0.9743508,0.27095008
Rorc,0.33166522,0.6296626,0.39538765,0.5459135,0.39538765,0.5459135,0.36019832,0.6236431,0.39010525,0.5689797,0.3998294,0.5334399,0.37053043,0.580686
Rps3,0.4070391,1.0951153,0.6663777,0.68527776,0.22508028,1.2719564,0.06780651,1.508457,0.18065584,1.358092,0.51950526,0.82164127,0.14473149,1.2471457
Rptor,0.07782978,0.81555694,0.25008667,0.5591685,0.4765545,0.16543576,0.47655457,0.16543582,0.4765545,0.16543579,0.4765545,0.16543582,0.4765545,0.16543576
Rreb1,0.8750483,0.6175574,0.87497306,0.6180988,0.8741627,0.6192085,0.8741925,0.6191792,0.8741926,0.6191791,0.8749728,0.61809886,0.8750509,0.6178572
Rtf1,0.84032404,0.865146,0.80642164,1.0985363,0.8036729,1.1023005,0.6063169,1.521483,0.81659293,1.1088037,0.8027214,1.098606,0.8320421,1.0076569
Runx1,0.78002214,0.030643366,0.78002214,0.030643366,0.78002226,0.030643351,0.78002214,0.030643366,0.78002214,0.030643366,0.78002226,0.030643366,0.78002214,0.030643351
Runx2,0.492369,0.0028806925,0.492369,0.0028807223,0.492369,0.0028807148,0.492369,0.0028807074,0.492369,0.0028806701,0.492369,0.0028806925,0.49236894,0.0028807297
Ruvbl2,1.2540936,0.6593169,1.2268767,0.855755,1.2226828,0.86149853,1.2344491,0.8628446,1.2344491,0.8628449,1.2268765,0.8557548,1.1993703,0.875556
Rxra,0.6415457,0.54222655,0.62324166,0.6926657,0.59809744,0.74397445,0.5257676,0.88827735,0.63136905,0.6943609,0.6281038,0.67828965,0.605171,0.69524544
Rxrg,1.9953237,1.0487074,1.9866571,1.0716228,1.9866815,1.0720763,1.9881322,1.0727389,1.937258,1.1559212,1.9908707,1.0643288,1.9930086,1.0606683
Rybp,0.39113617,0.5108173,0.36134672,0.71977955,0.35776347,0.72468704,0.32035393,0.8112784,0.3689586,0.73124284,0.36488873,0.7092607,0.3866154,0.6344256
Safb,0.58968955,0.25417137,0.6399627,0.19118807,0.6500238,0.17740893,0.6500238,0.17740896,0.65002376,0.1774089,0.6500239,0.17740896,0.6536581,0.1724317
Safb2,0.368841,0.046425752,0.38844955,0.019571073,0.38844955,0.019571088,0.37538928,0.037457727,0.3884496,0.019571073,0.38844955,0.019571073,0.38844955,0.019571103
Sall1,1.477168,0.18458933,1.477168,0.18458933,1.477168,0.18458933,1.4771676,0.18458939,1.2217575,0.63713425,1.477168,0.18458936,1.4771678,0.18458927
Sall2,0.4888668,0.06377686,0.4888668,0.06377689,0.48886687,0.06377687,0.43613696,0.17748007,0.48886693,0.06377687,0.48886693,0.06377689,0.48468667,0.069501944
Sall4,0.8920423,0.22020149,0.8867805,0.25522557,0.8867804,0.2552255,0.8892286,0.2564338,0.8892286,0.25643387,0.8867806,0.25522548,0.8704592,0.28829774
Sap30,0.92629457,0.32677585,0.9026834,0.48961982,0.87249553,0.53096324,0.8811543,0.53085417,0.88115406,0.5308544,0.9048356,0.48322865,0.9220494,0.4231328
Sarnp,1.2692815,1.0677065,1.162544,1.704216,1.118323,1.7623941,1.1147189,1.8540329,1.1730549,1.7636746,1.1951735,1.6091114,1.2064924,1.5088123
Satb1,0.5006124,0.13174924,0.5006123,0.13174927,0.5006123,0.13174924,0.49726498,0.13633361,0.5006124,0.13174924,0.5006124,0.13174924,0.5006124,0.13174924
Satb2,1.6239928,0.1006171,1.6239927,0.10061712,1.6239928,0.10061707,1.6239928,0.10061709,1.619071,0.10735769,1.6239927,0.10061709,1.6239927,0.1006171
Scx,0.78995216,0.359455,0.8443819,0.39782938,0.855819,0.3821658,0.855819,0.3821658,0.85581875,0.38216582,0.85581887,0.38216582,0.85581887,0.38216576
Set,1.5681026,0.52770907,1.5045986,0.9788678,1.4848635,1.0058959,1.4425564,1.1229244,1.4425567,1.1229246,1.4336146,1.0924991,1.5375069,0.84933466
Sfpq,1.2523997,0.7669453,1.1966058,1.1810452,1.1071893,1.2936184,1.0570201,1.3552892,1.1297877,1.2961969,1.2125511,1.1347616,1.2042547,1.0446459
Sin3a,0.9230062,0.44885358,0.891914,0.62807375,0.8871423,0.6346088,0.89798295,0.6390521,0.89798295,0.6390523,0.8972012,0.6180617,0.91254854,0.5662662
Six1,1.0025945,0.37031928,1.0530064,0.32601658,1.0564216,0.32133946,1.0564216,0.3213395,1.0564213,0.32133946,1.0564215,0.32133946,1.0564213,0.32133943
Six2,0.7769841,0.12225605,0.7769841,0.12225605,0.7769842,0.12225605,0.7769841,0.12225605,0.7769841,0.12225606,0.7769841,0.12225606,0.7769841,0.12225605
Six4,0.92787147,0.43683383,1.0603836,0.23526686,1.0672258,0.22589621,1.0672259,0.22589618,1.067226,0.22589618,1.0672262,0.22589621,1.067226,0.22589624
Six5,0.2655449,0.38645515,0.42077792,0.16992232,0.4263181,0.16233483,0.42631817,0.16233477,0.42631823,0.1623348,0.42631817,0.16233477,0.42631823,0.1623348
Smad1,1.4392053,0.42089358,1.4392053,0.42089358,1.4392053,0.42089364,1.4392053,0.42089382,1.4001926,0.47999606,1.4392052,0.42089382,1.4392052,0.42089364
Smad2,0.6887302,0.9860583,0.69576716,1.2204316,0.6863764,1.2332928,0.59825927,1.4234675,0.6867372,1.2745678,0.6787383,1.2352631,0.66666526,1.2156482
Smad3,0.53553057,0.63540256,0.55164903,0.6184921,0.5569729,0.6112009,0.5569729,0.6112009,0.5634933,0.6022711,0.56349325,0.6022711,0.5634932,0.6022711
Smad4,0.8269441,-0.020821698,0.8255944,-0.0113204345,0.82522666,-0.012426801,0.8255944,-0.011320397,0.3887437,0.7460873,0.8252268,-0.0124268085,0.8255944,-0.011320427
