Source,Target,PValue
E2F8,Cenpm,8.720708176572056e-25
Rbbp5,Smarcad1,9.187795973348452e-25
Znf607,Tcap,9.58429706897858e-25
Sp1,Wwp2,1.3460064156134553e-24
Nr2F6,Linc01533,1.9242770950544913e-24
Znf787,Arfgap1,2.405614898200358e-24
Ubtf,Sdc1,3.8285790325667935e-24
Znf76,Znf566,4.292314202500719e-24
Crem,Fam177A1,5.780955860688736e-24
Gtf2F1,Cerk,9.249308095356653e-24
Hoxc11,Caskin1,9.307106960441283e-24
Znf471,Tet1,9.547306252552105e-24
Elk3,Abl1,1.1507888894661644e-23
Taf1,Plekhh1,1.331066707594876e-23
Nfkb2,Cdc7,1.5396270527199406e-23
Srf,Flrt3,1.6077316978972244e-23
Hcfc1,Tuba4B,1.8165499562288734e-23
Thap1,Tmem128,2.1062305098989832e-23
Elk4,Pigm,2.1284718186771757e-23
Rb1,Mzt1,3.540206213945205e-23
Znf471,Cops7B,4.316914986057845e-23
Rbbp5,Wac,5.023429999739496e-23
Srf,Junb,6.257829401210876e-23
Batf,Tnfaip8,7.640283775709083e-23
Gata6,Leap2,8.182385935947113e-23
E2F8,Gins1,1.205798052746982e-22
Fosl1,Zfand2A,1.2063571493330445e-22
Hcfc1,Rrp9,1.5611440394048997e-22
Bcl3,Fam89A,1.6650160038756942e-22
Gtf2F1,Wrap73,1.7416490758646019e-22
Foxc1,Atp10A,2.118254386729713e-22
Elf4,Dok3,2.4717990116528425e-22
Elf4,Dgka,3.1482801808237682e-22
Foxp2,Angel1,3.704974759650761e-22
Etv3,Gnl2,3.968836531517955e-22
Nr2F6,Tob1,4.1739363418152174e-22
Fosl2,Rnd2,4.515912845333447e-22
Hlx,Ptms,5.558241509103891e-22
Snapc4,Cacnb2,6.078056953940067e-22
Nr1H3,Kdm4C,7.223697047887311e-22
Gtf2F1,Fkbp2,7.659981805751951e-22
Elk4,Mfsd6,7.707665829431324e-22
Sp1,Arhgef18,8.662475313609937e-22
Rb1,Gtdc1,1.1103410025091292e-21
Ppara,Gda,1.1499222348726195e-21
Nr1I3,Ttr,1.1933445316835293e-21
Rfx5,Ucp2,1.2407577456365998e-21
Thap1,Ppfia3,1.272403018449696e-21
Eomes,Dgkk,1.3193534386928478e-21
Rbbp5,Nanos1,1.5837024958626556e-21
Znf143,Sprtn,1.6172784265080301e-21
Foxp2,Pogz,1.765788821309438e-21
Elk1,Wdr5,1.947348536879601e-21
Foxp2,Cep128,1.998113638861587e-21
E2F8,Ak2,2.2140927408150134e-21
Znf358,Sox12,2.5980845080328855e-21
Nr1H3,Celf1,2.9129970996908712e-21
Cebpg,Znf529,3.0116261282628526e-21
Srebf2,Mmab,3.2250924364410187e-21
E2F1,Uqcc2,4.306184554844218e-21
Nrf1,C1Orf35,5.0137605627591734e-21
Nr1H3,Atp1A1-As1,5.95961998317488e-21
Rb1,Ubr7,6.990305959131124e-21
Elk4,G3Bp2,7.089951895435105e-21
Foxp2,Cables1,8.779951765919794e-21
Creb3L2,Zscan5A,8.85682542110343e-21
Elk4,Slc38A9,9.370369255925586e-21
Klf4,Egfl7,1.2311885866946345e-20
Gtf2F1,Golga3,1.3525172021800385e-20
Znf76,Rbm6,1.4601002102501377e-20
Nr2F6,Ddah1,1.6193624221032016e-20
Rarg,Aff2,1.6313256838614295e-20
Nr1H3,Cacna1G-As1,1.940895513856713e-20
E2F8,Ube2S,2.1170780019182908e-20
Polr2A,Dnttip2,2.1522470165487822e-20
Creb3,Znf274,2.67711363397731e-20
Nr1H3,Tpra1,3.151012727574594e-20
Tcf7,Linc00572,3.1572021424641863e-20
Elf4,Lrfn5,3.20486065775877e-20
Nfyc,Znf330,4.2808122130696684e-20
Taf7,Epc1,5.0089701089968234e-20
Nfkb2,Klhl15,5.018146906551793e-20
Foxp2,Gpr137C,5.121180503358357e-20
Mzf1,Kat2A,5.2170488787871293e-20
Elk4,Atp6V0A2,5.426421711878581e-20
Rarg,Cenpm,5.779814348255595e-20
Polr2A,Armc12,7.508197240294139e-20
Creb3,Anxa5,8.37998483709887e-20
Rb1,Prox1,1.0801219475485262e-19
Rbbp5,Tm9Sf1,1.1046396132375868e-19
Rbbp5,Psmd13,1.1931652693327412e-19
Junb,Josd1,1.343894014091631e-19
Rfx2,Drc7,1.361208037680443e-19
Creb3L2,Hyou1,1.5241573317188933e-19
Znf143,Fastkd5,1.7914244017112386e-19
Hcfc1,Ipo7,1.918032339002753e-19
Elk1,Irgq,2.5546245495213284e-19
E2F1,Abcb4,2.9257915680286304e-19
Creb5,Dennd3,3.532661258326465e-19
Hcfc1,Tfpt,3.885297292113382e-19
Znf787,Cpeb4,4.0084098297795287e-19
Srf,Plekhg2,4.424758220321944e-19
Taf1,Linc01343,4.698804582312969e-19
Nr1H3,Ntn5,4.745061824452536e-19
Nfil3,Tef,5.221272165871883e-19
Taf1,Tmprss4,6.108998097796223e-19
Elk1,Dnajb12,7.418827839864148e-19
Foxp2,Ccdc170,9.157488831613645e-19
Tbx21,Pik3Cd,1.243765676653083e-18
Elf3,Bhlhe40,1.302463907882846e-18
Foxc1,Gas7,1.314481119466602e-18
Rfx5,Linc00092,1.3507424219119514e-18
Tbx21,Cyp4F35P,1.780887880574303e-18
Znf143,Eif4G3,1.8355601255553898e-18
Stat5A,Zic2,1.986441173962586e-18
Rb1,G3Bp2,2.1893358337086683e-18
Nr2F6,Ccdc148,3.177281460248743e-18
E2F1,Itm2C,3.2606455993137214e-18
Nrf1,Mgrn1,3.3584411893389026e-18
Znf143,Ngrn,3.888491318184297e-18
Mesp1,Sdc1,4.5530519067734655e-18
Znf787,Pemt,5.807634355631764e-18
Foxp2,Hibadh,6.339683357450618e-18
E2F8,Plac8,8.607244454135369e-18
Rela,Aurkc,9.78924286221082e-18
Ep300,Taf2,1.0829013331890652e-17
Etv6,Camsap2,1.1403190457046456e-17
E2F8,Morc4,1.298160905646571e-17
Six3,Tunar,1.342047302656706e-17
Klf4,Lhfpl2,1.4021132872057664e-17
Batf,Dusp13,1.5948664407424848e-17
Crem,Cxcl8,1.6354754298865753e-17
Atf6,Nt5C2,1.7787901150108945e-17
Rfx2,Klhdc8B,1.9005634556133462e-17
Hcfc1,Trim73,2.297648270055805e-17
Creb3L2,Tlr8-As1,2.3265342280530638e-17
Gata6,F3,2.361173066061789e-17
Nr1H3,Fam53A,2.716212028569397e-17
Nr1H3,Gjb5,2.716212028569397e-17
Nr1H3,Linc01118,2.716212028569397e-17
Crem,Hlf,3.2332738759612757e-17
Nfkb2,Hs6St1,3.4514771128105505e-17
Znf557,Socs7,4.349022657118296e-17
Nfyb,Linc00881,4.5261508707622954e-17
Rarg,Trim59,4.5935364075166385e-17
Elk1,Cpd,4.837976100347574e-17
Batf,Itgax,4.8681813732643997e-17
Sp1,Smtnl2,5.31896570648743e-17
Gata6,Areg,7.380587619055793e-17
E2F8,Ska1,7.978543667043393e-17
Junb,Abtb2,9.100148638387892e-17
Rb1,Gpr108,1.0085566503030635e-16
Gata6,Ell2,1.0768057738246349e-16
Nr1H3,Dolpp1,1.3612092043600923e-16
Creb3L2,Irx3,1.3884979663514927e-16
Znf787,Rps19Bp1,1.424829311771032e-16
Tgif2,Asphd1,1.5110638956385304e-16
Atf3,Arsj,1.520484621246487e-16
Stat3,Irak1,1.7769638951188425e-16
Hcfc1,Nelfb,1.9825643991008937e-16
Rb1,Reep4,2.0120490829908383e-16
Nr1H3,Hdac5,2.036809216835523e-16
Znf143,Mfn1,2.0652358347403175e-16
Gata6,Arsj,2.394438659721324e-16
Rela,Hspbp1,2.6774235813755103e-16
Batf,Myrf,3.056304753455929e-16
Taf1,Hnrnpa2B1,3.0736276799575157e-16
Taf1,Pom121,3.2227394791210576e-16
Fosl1,Steap1B,3.4007504151990225e-16
Gata6,Slc7A5,3.458359858093411e-16
Polr2A,Znf622,3.495481111712616e-16
Hnf4A,Apoc2,3.9931110549294446e-16
Rbbp5,Vps33B,4.154203404018165e-16
E2F8,Dtl,4.3404228857527163e-16
Creb3L2,Fkbp14,4.663601095330322e-16
Tp73,Pkmyt1,5.070632145360071e-16
Cebpb,Il6R,5.078626550506051e-16
Nfyb,Fam13A,5.158754791487162e-16
Nr2C2,Stx18-As1,6.048572965758986e-16
Elk1,Aadacp1,6.555024443758515e-16
Nr1H3,Msmo1,6.906566509042279e-16
Polr2A,Parp4,7.778069171061021e-16
Junb,Cebpb,7.913758056823001e-16
Rbbp5,Eif2B1,7.922921548741903e-16
Foxp2,Tmem192,7.93963017458551e-16
Nr2F6,Fam13A,9.25592874736521e-16
Fosl2,Ccnh,9.56264726974041e-16
Junb,Tsc22D1,9.62844239419374e-16
Kdm5A,Atraid,1.0543465513321118e-15
Nfyb,Gys1,1.0849081978354166e-15
Znf143,Shmt2,1.1138615550476064e-15
Srf,Elf3,1.1559418180203079e-15
Nfil3,Tbc1D15,1.2609485665962612e-15
Gabpa,Dcun1D1,1.3508379484463592e-15
Rbbp5,Ccndbp1,1.3572344201768216e-15
Mxd4,Rhebl1,1.4133594466011997e-15
Gmeb2,Srm,1.5015842665654255e-15
Rbbp5,Cse1L,1.855069989218751e-15
Nr1H3,Ormdl3,1.9716161520692127e-15
Fosl2,Ttbk1,2.03325769585859e-15
Nr2F6,Tp53Inp2,2.425448712872309e-15
Foxp2,Grb7,2.438995583952647e-15
Foxp2,Copz2,2.6772798005691446e-15
Nfkb2,Il13,2.7598992470845147e-15
Nr1H3,Eno3,2.781230601915642e-15
Hnf4A,Atp2B2,2.9716844107825396e-15
Nr2F6,Rab11B-As1,3.0011650585448336e-15
Relb,Dtna,3.2398515730859798e-15
Rb1,Ap2S1,3.615009737080112e-15
Esrra,Ctdsp1,3.847810084472415e-15
Znf384,Il27Ra,4.1687600790067e-15
Batf,Trim47,4.5723631096702706e-15
Cebpd,Klhl15,4.594121857600331e-15
Elk1,Hdac11,4.684323964872478e-15
Foxp2,Fmo6P,5.4034902193796584e-15
Fosl1,Ntmt1,5.438558292341708e-15
Znf607,C1Qtnf7,5.460323018015911e-15
Creb3L2,Linc00572,6.9918235807279256e-15
Nr2F6,Gucy2D,7.378220184497324e-15
Nr1H3,Tsnaxip1,8.382052340181665e-15
Znf143,Rngtt,8.39468861944614e-15
Nr1H3,Sphk2,8.736300999972692e-15
Batf,Map3K8,9.239454281657338e-15
Znf143,Trrap,9.27850637606622e-15
Hlx,Ihh,9.287735350958458e-15
Stat1,Mcm5,9.418186374429922e-15
Klf5,Misp,9.616245832602544e-15
Tbp,Zswim3,1.0984608329332014e-14
Elk1,Pnkd,1.1219652306771302e-14
Rb1,Ppp2R5A,1.1790735452493611e-14
Gtf2F1,Psmc3,1.256581671748791e-14
Foxo4,Panx2,1.2595436947078704e-14
Taf7,Dhrs3,1.4975226171363015e-14
Bcl3,Rhoq,1.851344430676968e-14
Gtf2F1,Timm22,1.9832971462327683e-14
Irf1,Zc3H12A,2.0696964288343773e-14
Rbbp5,Aldh18A1,2.0898483475331287e-14
Foxp2,Dcun1D4,2.2175157481877783e-14
Srebf2,Rftn1,2.2609772522567213e-14
Hnf4A,Tmco4,2.3210415744245814e-14
Polr2A,Smyd2,2.435479071619859e-14
Znf607,Rcor2,2.641209401147158e-14
Rbbp5,Mea1,2.6512772993144333e-14
Yy1,Cdc14B,2.6533994295925226e-14
Hcfc1,Ufc1,2.6918139912719667e-14
Tp73,Znf367,2.9506565284328093e-14
Hnf4A,Homez,3.914377233201873e-14
Polr2A,Wls,3.982514897655586e-14
Gata6,Gabarapl1,4.048370047125585e-14
Nr1H3,Tcea2,4.840487943405623e-14
Elk1,Traf7,5.2000157553703365e-14
Relb,Slc5A9,5.268733716449719e-14
Rfx1,Znf692,5.5241943015207096e-14
E2F8,Cdca7,5.835151358814301e-14
Relb,Tead2,6.543195506573516e-14
Atf4,Gzf1,7.227895045679337e-14
Nr1H3,Kiaa1958,7.696435742637461e-14
Sp1,Usp54,7.723533748985456e-14
Crem,Rgs2,7.926871692782576e-14
Nr1H3,Igip,8.343487844271568e-14
Znf143,C12Orf43,8.546702424012297e-14
Elk4,Slc35C2,8.875244357331052e-14
Rb1,Cse1L,8.980655618076774e-14
Rbbp5,Lyrm2,9.3480071391387e-14
Nfyc,Nbr2,1.2477122715022728e-13
Nrf1,Arl6Ip4,1.283318417306338e-13
Elf4,Galnt7,1.3803493889937454e-13
Znf143,Nek6,1.4489451849184814e-13
Elk4,Znf101,1.4965619470087028e-13
Tbp,Dbr1,1.725583521845029e-13
Nr2F6,Unc93A,1.9204733085396085e-13
E2F1,Bsg,2.1804882571372004e-13
Sox21,Bcan,2.1958417952135925e-13
Elk3,Ankrd1,2.2374031351099274e-13
Znf607,Prop1,2.449008221220695e-13
Fosl1,Letm2,2.4980646987973894e-13
E2F7,Dhrs7B,2.581532477132173e-13
Polr2A,Dhx36,2.5834202874263325e-13
Ddit3,Prkxp1,2.759006058824473e-13
Tgif1,Cdc20B,2.897221588825427e-13
Creb3,Trmt1,3.088239436535213e-13
Klf5,Lmcd1,3.1584099562226643e-13
E2F8,Kif15,3.479803643147635e-13
E2F8,Plk4,3.4948337200411194e-13
Tp53,Pars2,3.605124572529984e-13
Hnf4A,Hpn,4.445824710427003e-13
Junb,Ppp1R15A,4.571743825719281e-13
Nfyb,Phospho1,4.642710967660966e-13
Znf426,Dact3-As1,5.138153459296722e-13
Creb3L2,Arcn1,5.320755459170047e-13
Znf557,Upf2,5.324890611666616e-13
Znf211,Znf471,5.452885521972645e-13
Tbx21,Tigit,5.705917205705883e-13
Zfp62,Ttc23L,6.45408186758105e-13
Tgif1,C14Orf180,7.327654080552952e-13
Hnf4A,Zscan2,8.048551180045534e-13
Gata6,Creb5,8.582816580522236e-13
Nr1H3,Cd4,8.791681810537779e-13
Gata6,Mcl1,9.305503558127308e-13
Hcfc1,Rhobtb2,1.028498609263579e-12
Nr1H3,Ctf1,1.1415610703925723e-12
Foxn3,Klf12,1.2223697758492833e-12
Nr6A1,Slc17A9,1.2691491258855013e-12
Znf76,Tbc1D17,1.3601580700968942e-12
Foxp2,Atxn7,1.4752538579199547e-12
Hlf,Trib1,1.4923506004643631e-12
Relb,Tpst1,1.568372617657919e-12
Nr2F6,Bok,1.5709982762473192e-12
Eomes,Prf1,1.5757910120697262e-12
Eomes,Il2Rb,1.5757910120697262e-12
Rarg,Marcks,1.6046952056404671e-12
Polr2A,Atp1B1,1.862264186558269e-12
Elk4,Uggt1,1.919289531275032e-12
Elk1,Slc35E1,2.1251103498943126e-12
Znf143,Arcn1,2.2139540133021376e-12
Ep300,Lsr,2.267627474538056e-12
Creb3L2,Actr3C,2.2809149582099185e-12
Gtf2F1,Tbc1D14,2.2943625781241753e-12
Gata4,Fam222A,2.4484041722248716e-12
Hcfc1,Ccnf,2.509857746243984e-12
Nfyc,Rgs3,2.8543714310842007e-12
Elf4,Emcn,3.1273216445840618e-12
Nr2F6,Prox1-As1,3.133223342897641e-12
Mzf1,Fam89B,3.427004725018288e-12
Stat2,Alpk1,3.813055041131355e-12
Creb3,Cdipt,3.961502573445724e-12
Gmeb2,Znf410,4.181479695680841e-12
Fosl1,Efna2,4.344715010512737e-12
Znf143,Trappc3,4.351564009472489e-12
Rara,Foxi1,4.435627315498144e-12
Etv2,Linc00623,4.778903266000087e-12
Gtf2F1,Ddx49,5.448322383390291e-12
Junb,Adcyap1,5.692954866250177e-12
Rb1,Znf117,6.225520640803699e-12
Elk4,Gpr108,6.2997104156532204e-12
Nfyb,Ing1,6.395239024272957e-12
Znf426,C2Orf73,6.693976984456743e-12
Foxn3,Slc12A6,7.328845779032306e-12
Tead2,Gramd1A,7.35210052380013e-12
Gtf2F1,Mepce,7.373939133158902e-12
Foxp2,Slc4A4,7.517628377076057e-12
Foxp2,Fkbp8,7.588169500675779e-12
E2F7,Ube2S,7.991221039051019e-12
Klf4,Acer2,8.428863398041983e-12
E2F1,Pgp,8.802439888159342e-12
Hcfc1,Prdm4,8.919178268526987e-12
Nr2F6,Bcat1,9.474789792843341e-12
Etv6,Tbc1D5,9.621658105862328e-12
Relb,Rfc2,1.0113900015696368e-11
Fosl2,Atp1B3,1.0285746265993735e-11
Junb,Samd4A,1.0583720970249927e-11
Foxc1,Axl,1.0732932280617025e-11
Klf4,Arhgap23,1.1110209840444995e-11
Srf,Ybx3,1.1539892106137519e-11
Nfil3,Pde4D,1.2359962852331558e-11
Elf4,Krt32,1.307621330476778e-11
Nr1H3,Tmem198B,1.406768706683037e-11
Tbp,Ankrd16,1.477711805945387e-11
Sp2,Tp53Bp1,1.4804604298079815e-11
Foxf1,Cxcr4,1.4808523189384516e-11
E2F8,Abcb5,1.5200038327417036e-11
Creb3,Pvt1,1.5942824653395388e-11
Elf4,Medag,1.5966316080618703e-11
Taf1,Mdc1,1.6149133568922716e-11
Gtf2F1,Eif1,1.7171721498701568e-11
Znf143,Utp14A,1.8281077409944652e-11
Etv6,Dpy19L3,1.9325933410790653e-11
Znf143,Fbxl19-As1,1.9423394615744586e-11
Etv6,Kras,2.000984890714158e-11
Rbbp5,Rmnd5B,2.0034668847691297e-11
Crem,F11R,2.1194936270603468e-11
Nr1H3,Tp53Tg1,2.2092110150449708e-11
E2F1,Dhrs7B,2.2652612547664745e-11
Foxp2,Klhdc9,2.4258894497865965e-11
Irf9,Oaf,2.460581186917739e-11
Znf76,Mks1,2.503348609691776e-11
Znf768,Camk1,2.5188010382902817e-11
Mafk,Ablim3,2.548410874716785e-11
Fosl1,Pde4D,2.8004075179650123e-11
