source,target,p-value,model
Znf384,Bod1L1,7.645830543917809e-47,-1
Gtf2F1,Cd320,2.0507607525074084e-46,-1
Stat3,Itih4,2.0839076030733345e-46,-1
Znf143,Map3K7,2.4291578871267045e-46,-1
Rest,Rc3H2,2.589707251409322e-46,1
Foxo4,Lyrm1,2.8107622339824695e-46,1
Fosl1,Napepld,3.803832709598739e-46,-1
Gtf2F1,Zfhx3,4.733006963309109e-46,-1
Etv5,Spred1,5.6487105213265165e-46,-1
Gmeb2,Ube2O,5.7533076262176255e-46,-1
Foxa1,C1R,9.598157763640079e-46,1
Pbx3,Prr19,1.2181372374746945e-45,1
Crem,Hsd17B7,1.2388021294259087e-45,-1
Hcfc1,Chmp7,1.5455984098791742e-45,-1
Gtf2F1,Trappc6A,1.859967603886808e-45,-1
Rfx2,Lingo1-As2,1.9247994426490522e-45,-1
Cebpb,Pde4D,1.9759145191317104e-45,-1
Elk4,Wdr89,2.0673438096934474e-45,-1
Creb3,Arhgef16,2.274431222026776e-45,-1
Elk4,Hhex,2.693202198519345e-45,1
Foxo4,Tshz1,6.172850495330918e-45,1
Foxo4,Sox12,6.270736290787389e-45,1
Gtf2F1,Msl3,7.683708540361231e-45,-1
Ep300,Tmem218,8.336519400246108e-45,1
Srf,Kdm3A,1.0093007819697001e-44,-1
Gtf2F1,Myo6,1.0093402826544162e-44,-1
Nfyb,Kat7,1.3405029622347324e-44,-1
Dlx1,Zfyve26,1.5324862059002612e-44,-1
Creb3,Pwwp2B,1.5636867753558526e-44,-1
Hcfc1,Ciz1,2.417745068770376e-44,-1
Etv5,Cfl1,2.776972190470214e-44,-1
Znf143,Cebpg,2.797490085256476e-44,-1
Taf1,Ptbp2,2.87740749634139e-44,-1
E2F8,Mcm2,2.9716348242825966e-44,-1
Mzf1,Adm5,3.350166150888438e-44,-1
Crem,Usp11,3.631590087196071e-44,-1
Nrf1,Mcph1-As1,4.0691884585432904e-44,-1
Nrf1,Pcbp1-As1,4.0691884585432904e-44,-1
Nrf1,Rnf212,4.0691884585432904e-44,-1
Nrf1,Tvp23A,4.0691884585432904e-44,-1
Nrf1,Ccdc62,4.0691884585432904e-44,-1
Zfp62,Clk3,4.297080192235383e-44,-1
Elk1,Znf800,5.042779878594388e-44,-1
Gtf2F1,Agbl2,5.324156394901523e-44,-1
Stat1,Ugp2,6.291624523972578e-44,-1
Crem,Rmi1,6.372741656085872e-44,1
Znf384,Hsp90Ab1,9.794512719460042e-44,-1
Atf3,Plaur,1.4515359295592264e-43,-1
Taf7,Mier1,1.5519771700160258e-43,-1
Rfx2,Kif5A,2.232614093705433e-43,-1
Rfx2,Odf1,2.232614093705433e-43,-1
Rfx2,C9Orf50,2.232614093707453e-43,-1
Rfx2,Ift172,2.232614093707453e-43,-1
Rfx2,Gdpd2,2.232614093709537e-43,-1
Rfx2,Pard6G-As1,2.232614093710273e-43,-1
Rfx2,Trdmt1,2.2326140937118763e-43,-1
Rfx2,Hydin,2.24022027566934e-43,-1
Znf143,Zbtb11,2.3154191523774108e-43,-1
Hcfc1,Pdcd11,2.384506406365026e-43,-1
Sp1,Prr12,7.43518918617728e-43,1
Znf490,Gnao1,9.835096137309759e-43,-1
Ep300,Mat2A,1.0178241946413508e-42,-1
Ep300,Ptprf,1.8092974072266527e-42,1
Stat1,Cdc23,1.9664577699472058e-42,-1
Rbbp5,Zfand6,4.29047058653555e-42,-1
Sp1,Rad18,4.519951635694433e-42,1
Etv6,Zc3H13,4.718966655632085e-42,-1
Ppara,Agfg2,6.342286268642344e-42,-1
Znf441,Lepr,6.413015600486028e-42,-1
Atf3,Pax8-As1,7.372265674678058e-42,-1
Gmeb2,Dnal4,7.406353799141452e-42,-1
Foxo4,Wdtc1,9.322493744815747e-42,1
Znf384,Tmco3,1.0639352263938394e-41,-1
Gsc,Tdrd5,1.3755118818544066e-41,1
Stat2,Pappa2,2.667926672790519e-41,1
Rfx2,Fam107A,4.665473900537202e-41,-1
Ep300,Cab39,4.970607591036746e-41,1
Foxo4,Ckb,6.463503590313179e-41,1
Ep300,Phip,6.568111797454444e-41,-1
Fosl2,Homez,6.817127863833915e-41,-1
Gbx1,Ccdc33,8.795376325003687e-41,-1
Elk4,Gtf2A2,1.2014371795196376e-40,-1
Foxa1,Usf2,1.3698507279799667e-40,1
Rbbp5,Armcx5,1.3916675584025608e-40,-1
Elf4,Kcnh7,1.5521760382216204e-40,-1
Hcfc1,Snx27,2.5087537955977375e-40,-1
Gtf2F1,Sipa1L3,2.5445020260099976e-40,-1
Kdm5A,Chtf8,3.0851883868812636e-40,-1
Hcfc1,Nmt1,4.5845919027794376e-40,-1
Zfp62,Pcdhb2,5.089257400147412e-40,-1
Nrf1,Otud1,5.393127867108035e-40,-1
Six5,Msl1,5.563804083838697e-40,1
Atf1,Znf143,6.037958160371759e-40,-1
Znf143,Atf1,6.037958160373753e-40,-1
Creb3,Cxorf38,6.573974894375537e-40,-1
Polr2A,Mink1,6.606469114872935e-40,-1
Taf7,Gucy1A2,6.669229045241721e-40,-1
