,0,1,2,3,4,5
ENSMUSG00000000244,0.05217516466666666,0.05281886166666667,0.057290602,0.047714325333333335,0.190691861,0.8788290173333334
ENSMUSG00000000247,0.006797776333333334,0.0,0.003955834666666666,0.0,0.021753245333333334,0.116222979
ENSMUSG00000000248,0.0,0.0,0.0,0.0,0.042046101333333336,0.10007056733333332
ENSMUSG00000000253,52.74136102333333,44.789845879999994,50.5299789,43.022936396666665,47.04032036666667,24.593296906666666
ENSMUSG00000000266,2.2436230546666667,2.428371326,2.1915085926666666,2.002976037,2.3838846113333334,2.5518188483333333
ENSMUSG00000000275,8.783421789666667,8.235086798666666,7.069574809,9.040120503666666,10.849918180666668,16.912104296666666
ENSMUSG00000000276,2.99458008,2.8035925103333335,2.8406549196666666,2.0145631133333333,2.2279904476666665,1.890220708
ENSMUSG00000000278,6.831257538999999,7.755595070999999,6.787236521666666,6.166316550333334,11.72456032,55.13136863333333
ENSMUSG00000000282,4.526370936666666,3.2138208423333334,4.049820059000001,4.651750649,5.7017921803333325,7.377614619666666
ENSMUSG00000000290,1.7183230276666668,2.1985701179999997,2.0396689333333335,5.199777425000001,21.250984223333333,50.34134080333333
ENSMUSG00000000295,0.65753392,0.5993754516666666,0.5848868386666667,0.5695526696666667,0.7061443653333334,1.6800258540000002
ENSMUSG00000000296,6.238390064333334,5.775937503333334,5.921353536333334,5.709365284666667,2.5488463226666664,2.803038765666667
ENSMUSG00000000301,0.30573326466666667,0.536983685,0.3019253366666667,0.43572257,0.7925350473333334,0.9759863396666667
ENSMUSG00000000303,0.0,0.006919394666666666,0.003218660333333333,0.17304231466666667,0.9316099496666667,0.33338336166666666
ENSMUSG00000000305,0.29908797133333337,0.32390104766666666,0.2987209096666667,0.2098984396666667,0.17542605166666667,0.141170551
ENSMUSG00000000308,0.03569358266666667,0.06290383933333334,0.05407796733333334,0.017502142333333335,0.043435756666666665,0.12159152833333332
ENSMUSG00000000317,7.373197904666665,9.008470875,5.012474308333334,6.90118841,8.342327714333333,11.702813046666668
ENSMUSG00000000318,0.661227168,0.8242428753333334,0.6179426643333333,2.281110234,1.6460068783333333,5.228247906333333
ENSMUSG00000000320,2.333899995,2.4795648690000003,2.2595873166666665,1.5828342203333332,1.9148223746666668,1.4232297686666666
ENSMUSG00000000325,3.364087754333333,3.366421258666667,3.255223906,2.1089538109999997,3.597887152666667,2.7374197903333335
ENSMUSG00000000326,48.66169203333333,46.181883373333335,46.82111920666667,68.46436577000001,82.29217029333334,55.402768540000004
ENSMUSG00000000339,8.423095531,7.639991232333334,8.743071598666667,8.643393836333333,10.430674497333333,13.278770026666669
ENSMUSG00000000340,22.20742977,21.906410453333333,23.788293630000002,19.11399312,16.63671702,10.275485084000001
ENSMUSG00000000346,83.10499795333332,80.27235220666667,82.14235663000001,81.30731034333333,86.42390629333333,112.23493763333333
ENSMUSG00000000355,11.216262023333334,10.563106713333333,10.292135732666667,9.585281170666667,11.899753599999999,17.205361136666667
ENSMUSG00000000359,4.001827759,3.855474571,3.399865202333333,2.4598007546666665,4.057698334333334,4.897894065
ENSMUSG00000000365,0.028629879333333334,0.04709904633333334,0.044957624333333335,0.018683278,0.03664181266666667,0.11853290933333334
ENSMUSG00000000374,6.116078257333332,6.816380565666667,6.428022308666667,5.535952049666666,6.496320874999999,6.48662198
ENSMUSG00000000378,6.888084231333333,6.983289737333333,6.608713400333333,7.719800925666665,11.117966473666668,14.254234853333335
ENSMUSG00000000384,19.800931423333335,19.009819763333333,19.521444196666668,16.97042678,20.98808436,14.55776051
ENSMUSG00000000385,0.01796274633333333,0.012662356,0.0,0.014134183,0.008420489,0.008905138666666666
ENSMUSG00000000386,0.15507491766666667,0.11551335299999999,0.083921203,0.12818869833333332,0.608444022,5.0209198383333336
ENSMUSG00000000392,0.7865037533333332,0.7457384683333332,0.6686876150000001,0.34652233600000004,0.4488723746666667,4.331800093666667
ENSMUSG00000000394,0.0,0.0,0.0,0.0,0.021096570999999998,0.0
ENSMUSG00000000399,234.2823108,215.13459176666666,218.05977993333332,218.9301511,174.59047076666664,105.61961474666667
ENSMUSG00000000402,0.026231655000000003,0.006773613666666667,0.013143643666666668,0.005226905666666667,0.0,0.015816315
ENSMUSG00000000409,0.08266667533333334,0.17808412533333332,0.24537403299999996,0.2126491236666667,0.20655665933333334,0.7065384073333334
ENSMUSG00000000411,0.0,0.0,0.036579911666666666,0.012799045666666667,0.011177607666666667,0.011137321666666667
ENSMUSG00000000416,0.145946946,0.14639872166666668,0.11309283333333335,0.076985349,0.09745206266666667,0.20566804000000002
ENSMUSG00000000420,14.937188636666667,15.76633923,15.381477679999998,15.156326693333334,19.15923511,26.7929626
ENSMUSG00000000439,3.738908758333333,3.891387843666667,3.599763056333334,2.7706580856666663,3.211385099333333,2.9091507106666668
ENSMUSG00000000440,3.637893749333333,4.455404612,4.161692523999999,6.743669704333333,4.836280901333334,4.455465551666666
ENSMUSG00000000441,5.421028865,6.1134265653333335,5.954145766,4.545751396333333,5.552156512000001,5.657067539
ENSMUSG00000000486,1.1653631013333334,0.9321631089999999,0.9293309470000001,0.8238029613333334,1.2056749143333334,2.5123676803333335
ENSMUSG00000000489,26.852889966666666,28.67774110666667,27.70938732666667,34.82748582666667,37.12040545,31.65835723333333
ENSMUSG00000000530,13.110194723333334,11.891354993333332,12.461552703333332,12.543367996666667,13.322000176666668,19.046766726666664
ENSMUSG00000000531,7.778196558999999,7.052949738666666,8.806132397666667,10.250994511333333,9.616457703,8.406535314333333
ENSMUSG00000000532,6.751465329666668,5.693834582666667,6.154018856,7.654117436,8.183162307,8.480118957
ENSMUSG00000000538,13.652712746666666,15.104934803333334,14.567334113333333,13.24213695,15.423830293333333,9.862750219666665
ENSMUSG00000000544,0.0,0.0,0.006623789333333334,0.0,0.0,0.010398083
ENSMUSG00000000552,7.992118440000001,9.022202836333333,8.571283456333333,5.832990664,7.491582902666667,24.04673099
ENSMUSG00000000555,11.157923964333335,12.198100243333334,10.670326153333333,49.37946476,50.46094084,43.22849074333333
ENSMUSG00000000560,0.002019397333333333,0.004102050666666667,0.0023772813333333333,0.003994284,0.0,0.001841056
ENSMUSG00000000561,3.255535259333333,2.862126626,2.76486602,2.849777679666667,4.787099005333333,3.6425079916666667
ENSMUSG00000000562,0.055924387666666665,0.022706761000000002,0.012766622333333333,0.1712528893333333,0.305902015,0.23852510233333332
ENSMUSG00000000563,234.60709326666668,236.52603829999998,228.5175921,215.94447060000002,188.17507576666665,136.4180262
ENSMUSG00000000567,0.3697601246666667,0.5668977483333334,0.3729636076666667,0.9766331576666666,1.012139847,6.7091774273333336
ENSMUSG00000000568,7.419457268666666,7.170319796,7.150952595666666,8.649154181666667,11.149861305333333,13.761590743333334
ENSMUSG00000000579,1.8487796863333334,1.6020530656666665,1.5395089496666667,1.2967792713333335,2.219868838,2.0198887136666666
ENSMUSG00000000581,8.666084624666667,7.928945647333333,7.822094165333333,7.554814707666666,8.988176662,12.993718106666668
ENSMUSG00000000594,4.250379846666667,4.1560225520000005,4.394828715333333,3.156392985666667,10.073007689666667,26.21696119666667
ENSMUSG00000000600,1.4302192106666667,1.4796343976666666,1.5011844686666667,1.2112674060000002,1.4941904073333332,1.8890225026666665
ENSMUSG00000000605,7.702074711333334,7.936478983,7.861380996666667,6.182932962333333,7.284332524,9.00138595
ENSMUSG00000000617,0.0,0.0033786849999999998,0.003205678333333333,0.0,0.0,0.021381772000000004
ENSMUSG00000000627,0.10721026733333332,0.09550395266666667,0.06144602600000001,0.07104442733333334,0.22100140999999998,0.224688955
ENSMUSG00000000628,52.55717542,50.712975269999994,51.497219816666664,45.83676376333333,51.03748276666666,27.822059463333332
ENSMUSG00000000631,15.78733941,15.376659293333333,14.770852920000001,11.411241829666665,15.377007813333336,11.424785046666669
ENSMUSG00000000632,0.10209780466666667,0.09222058100000001,0.08857233833333333,0.05641743900000001,0.050033414666666665,0.04495148200000001
ENSMUSG00000000673,0.119341651,0.11757325933333333,0.1740054166666667,0.28073939833333333,0.608784777,1.1040681763333333
ENSMUSG00000000682,2.261904961666666,2.591720121333333,2.729910791,5.323322125,21.480576343333336,52.04125548666667
ENSMUSG00000000686,0.23892925566666667,0.20304668733333334,0.3110586223333333,0.271474993,0.3820419783333333,1.388865556
ENSMUSG00000000690,0.055747206333333334,0.009168129666666667,0.056928209666666674,0.039743251,0.014056772,0.05310176133333333
ENSMUSG00000000693,1.2132928766666666,1.2448968103333333,1.2690760373333332,1.1439876363333334,2.625445132333333,30.485523949999997
ENSMUSG00000000706,0.0034440589999999997,0.006474125333333334,0.0,0.0,0.006457957,0.0034148256666666666
ENSMUSG00000000708,16.42953005,16.800288376666668,17.72998216,15.9854816,21.58727380666667,15.943146706666667
ENSMUSG00000000711,19.972659893333333,21.70422105,20.10238173,17.35743610333333,20.86131752,22.47276297
ENSMUSG00000000724,0.019669451333333334,0.0,0.00923598,0.0,0.0,0.0
ENSMUSG00000000730,0.06921113733333333,0.08288430633333332,0.06660049566666666,0.14824730700000002,0.631785637,0.7745617483333334
ENSMUSG00000000731,0.044433511,0.034318953000000006,0.031928846000000004,0.012597071666666668,0.05718471,0.026970834666666665
ENSMUSG00000000732,2.1599495859999998,1.6181391893333334,2.2062626953333333,3.6222227856666667,2.8618373036666664,2.4919727660000004
ENSMUSG00000000738,25.70642279,23.34016690333333,25.509899443333335,23.95002335,21.855460163333333,15.981671246666666
ENSMUSG00000000739,0.16747713099999997,0.20061517733333334,0.17876396433333333,0.16755239966666666,0.10091861833333333,0.3946711516666667
ENSMUSG00000000740,147.30728013333334,146.6781475,146.5860733,164.84610786666667,241.13381313333335,323.30261126666664
ENSMUSG00000000743,19.35036888,19.131064473333335,18.289383146666665,18.521298066666667,23.38878061666667,30.945410496666664
ENSMUSG00000000751,8.706066407666667,8.493531262,9.030378738333333,6.912735763333334,8.333239557,12.746005733333334
ENSMUSG00000000753,7.840415011,7.886651361999999,7.054265481333334,5.807839208333333,11.261072855,60.65862586666666
ENSMUSG00000000759,2.4843053433333333,2.4958985136666665,2.2869236763333336,2.0153109226666666,2.78126604,3.911078439666667
ENSMUSG00000000776,9.414635673666666,9.583811275666667,8.423962389333333,11.51580954,15.33945214,15.395455373333334
ENSMUSG00000000782,0.20770619566666668,0.33707771,0.4162842566666667,0.7456019859999999,0.5528019696666667,0.8027224906666666
ENSMUSG00000000787,29.56419653,31.69756843,32.79610243,48.67847501,39.86954882,57.034909793333334
ENSMUSG00000000791,0.01818678333333333,0.003248102666666667,0.007819765,0.015023864999999999,0.007678021,0.09503802133333333
ENSMUSG00000000792,0.04122016533333333,0.009107555333333333,0.016259130666666666,0.030607896333333332,0.077262457,0.04938942433333334
ENSMUSG00000000794,0.134416497,0.159084109,0.14400242233333335,0.246132798,0.10752497833333334,0.282689543
ENSMUSG00000000804,2.7693852803333336,3.0356040866666674,2.992082046666667,3.1323208929999997,3.647183121,4.244531705333333
ENSMUSG00000000805,11.535819106666667,10.822023923333333,13.546550349999999,25.64987178,10.887256800333333,2.4189194090000004
ENSMUSG00000000811,5.739133100666667,6.042660757,6.102830693666667,5.539004911666667,6.281386357666666,3.8758115830000004
ENSMUSG00000000817,0.016058208,0.018911566,0.0,0.06202181366666667,0.0,0.08995983266666667
ENSMUSG00000000823,2.336139793,1.9740800749999998,2.051726328,2.1772640726666666,2.2885782396666667,2.6923207806666665
ENSMUSG00000000826,12.64102437666667,12.788266133333332,12.87699522,12.577506083333333,14.869311336666664,17.020753786666663
ENSMUSG00000000827,8.318553221333334,8.053917417666668,8.272709285,8.077825278666666,10.433530073,13.371569373333335
ENSMUSG00000000838,1.4724647986666668,1.4955648493333333,1.591896572666667,1.7699727010000001,2.1164144136666665,5.427629247
ENSMUSG00000000861,0.16107853,0.191641694,0.1719263596666667,0.11069009833333332,0.15159809166666668,0.181474857
ENSMUSG00000000869,0.30827345700000003,0.271101437,0.2663365656666667,0.11152337600000001,0.550557433,1.2885223393333334
ENSMUSG00000000876,12.482973723333336,12.250570766666668,12.175036493333335,9.230879151666667,8.026352017666666,7.796414191666666
ENSMUSG00000000881,0.946686627,0.9563038723333334,0.9410444896666667,0.8054140716666667,0.9918460153333332,2.72061968
ENSMUSG00000000884,0.5634439323333333,0.7458035886666666,0.6901893100000001,0.4415613426666667,0.9394645373333331,0.9999015849999999
ENSMUSG00000000889,1.4615859880000002,1.3428018723333333,1.288661957666667,0.8458847426666667,0.48365903800000004,0.6381006180000001
ENSMUSG00000000901,2.331644241,2.2869576333333335,1.953558773,1.259667149,1.9056703036666665,5.129957416333333
ENSMUSG00000000902,2.0480999496666663,2.0987282963333334,1.9394806329999998,1.8866500236666666,3.539107096,5.11937566
ENSMUSG00000000903,0.017960647333333333,0.08305011633333333,0.08183513,0.056092897333333336,0.1381816936666667,0.153288691
ENSMUSG00000000915,4.300386599666667,4.452747450666666,4.2672617950000005,4.555886604,6.473373357,3.9953544423333334
ENSMUSG00000000916,2.373654297,2.0896362543333336,2.4262669333333333,2.1473464876666664,3.0356176016666665,2.5231873053333334
ENSMUSG00000000934,2.380637050333333,2.178878667333333,2.235565656,2.5135515693333335,2.905890552666667,3.150194802333333
ENSMUSG00000000938,0.013470554000000001,0.0,0.009004374333333334,0.005010024,0.008134655666666666,0.013594444666666669
ENSMUSG00000000942,0.179846999,0.19257776866666668,0.122797113,0.25573036666666665,0.22003121166666664,0.17332949866666666
ENSMUSG00000000948,0.6845328526666666,0.6323358950000001,0.6534063680000001,0.498701103,0.5755820936666667,0.376576078
ENSMUSG00000000957,2.5456258990000005,3.552408385333333,2.438199472333334,7.692562423999999,15.855781960000002,96.49278231666666
ENSMUSG00000000958,0.7476855776666667,0.728466809,0.7044377953333334,0.884626957,2.0223733286666667,7.733653419333333
ENSMUSG00000000959,27.488562860000002,26.155305303333336,25.439057269999996,20.66255741,20.073058423333332,18.138009123333333
ENSMUSG00000000976,1.443494741,1.6852976163333333,1.374645646,1.1934032606666667,1.8586755750000001,2.8167229116666666
ENSMUSG00000000982,0.2348840653333333,0.346330785,2.0735877946666665,5.230984465666666,9.853704388666666,8.746415050000001
ENSMUSG00000000983,0.0,0.015012993,0.044018723,0.075302579,0.14255170133333334,1.7970054229999999
ENSMUSG00000001016,2.896949719666667,3.068612139666666,2.7273334496666664,2.979780987666667,4.286453498666667,5.225864134666666
ENSMUSG00000001017,27.82817501,29.047668093333332,26.449543606666666,30.424492489999995,36.49759176999999,35.65390323333333
ENSMUSG00000001018,28.37182868333333,26.922494563333334,26.320134659999997,23.0757923,24.758620230000002,27.196008733333333
ENSMUSG00000001020,0.15978466866666666,0.11585912033333334,0.17988414566666666,0.155658578,1.6265873380000002,3.8136615930000004
ENSMUSG00000001021,0.008177489,0.008827767333333333,0.0,0.002497094333333333,0.007918452333333334,0.028001377333333338
ENSMUSG00000001023,0.0,0.03086449266666667,0.0,0.0,0.0,0.0
ENSMUSG00000001025,18.915773549999997,21.93385224333333,16.960767673333333,26.108052086666664,76.55800618333333,128.94789186666665
ENSMUSG00000001027,2.9666724023333337,3.8753147823333336,2.6339614323333334,1.8103441476666664,1.326244909,0.9984047253333334
ENSMUSG00000001029,11.976321870333331,11.62149147,10.044315957,9.272550553666667,12.307067183333332,14.753579306666666
ENSMUSG00000001034,3.1750056620000002,2.9716079403333335,2.5511184163333334,3.739357608,6.456682580666667,11.715904876666665
ENSMUSG00000001036,7.594224215333334,7.65485328,7.850441163666666,6.051693785,7.253767535000001,6.870600624666667
ENSMUSG00000001039,1.634799417,1.7500924923333334,1.6701848163333335,1.4367143930000001,2.231808952666667,4.537883036
ENSMUSG00000001052,3.9131724250000004,4.024378334333334,3.699265545,5.863080404000001,6.198034590666666,8.051694429666668
ENSMUSG00000001053,7.247353333333334,5.743972795,6.7835963260000005,8.146728221666667,11.489374338,11.26198113
ENSMUSG00000001054,8.137976504333333,7.717340943333333,7.1336725633333335,8.771188480333334,10.812722507333334,12.42711955
ENSMUSG00000001056,24.01630865333333,23.275939320000003,21.3226016,38.970852533333336,68.71089869000001,75.13530954999999
ENSMUSG00000001062,5.940614553333333,5.4369927276666665,5.670911664666666,5.175667482666667,5.6256636256666654,7.4218111140000005
ENSMUSG00000001065,2.647931400333333,2.490550971,2.6173241383333337,2.0976884156666666,3.057146127333333,3.842555273
ENSMUSG00000001076,0.0,0.0,0.0,0.07130131766666666,0.036062102,0.051080022999999995
ENSMUSG00000001082,2.555922725,2.3657324266666664,2.2665352313333336,2.978005567666667,5.397885112666667,9.952547029666666
ENSMUSG00000001089,6.047839620666667,7.014043597,6.506961920999999,7.605604745666667,8.124931313,9.560290668
ENSMUSG00000001095,0.012792865666666667,0.0074652600000000005,0.014409604,0.005859682000000001,0.0,0.005831536666666667
ENSMUSG00000001098,8.495608197666668,9.376963248000001,7.7445981093333325,9.910859589666666,11.637387699333333,16.352118636666667
ENSMUSG00000001100,33.789120643333334,34.71342675666667,33.67329135666666,30.873612743333336,28.907346006666668,22.141324909999998
ENSMUSG00000001103,0.03442332733333333,0.040432343333333336,0.0,0.0,0.013405529666666666,0.011180341666666668
ENSMUSG00000001105,24.660131563333334,25.24710206333333,23.021519273333336,18.61958249,29.241180053333334,42.11788042333333
ENSMUSG00000001119,17.69622488,23.42638712333333,16.411777146666665,10.275272747,15.816818693333333,104.26726570666666
ENSMUSG00000001120,0.8720433656666665,0.75058967,0.6582567123333334,0.8217256449999999,1.0925392956666666,1.3230643993333333
ENSMUSG00000001123,13.45853176,13.265081866666668,11.963259056666667,12.213165643333333,17.606926769999998,51.123111163333334
ENSMUSG00000001127,15.20476037,14.031158513333333,13.709500626666667,11.250991663,12.761453236666666,14.162814413333331
ENSMUSG00000001128,3.269636956,3.8165500446666667,3.3218819070000003,4.794835133666667,22.65868523,79.45942154666666
ENSMUSG00000001131,1.7613035713333332,2.118516402333333,1.6310590889999999,46.43317199,208.109512,302.888936
ENSMUSG00000001134,6.263238154333333,6.327705314999999,6.496011245000001,6.531191445,6.240168483666667,6.121949007999999
ENSMUSG00000001138,2.2238854499999996,2.3989743256666665,2.124508350333333,1.7693053833333334,2.1292099106666664,2.768040728333333
ENSMUSG00000001143,2.9926222643333333,3.662744336333333,3.3997862426666665,2.4697172996666663,2.9922924833333333,4.065773335333334
ENSMUSG00000001150,3.0926263613333336,3.2243463926666664,3.1141616996666666,2.6664772256666667,3.4372908196666665,4.606282820666666
ENSMUSG00000001151,5.132410404333333,5.4496143686666665,5.881245039666666,4.559181673666667,4.124865049333333,3.570374513333333
ENSMUSG00000001155,0.051610804333333336,0.043449916,0.06464972366666666,0.06651802999999999,0.123221545,0.07321742166666667
ENSMUSG00000001156,1.2018240366666666,1.1918090190000001,1.2876638543333334,5.398955855,5.853881462666667,2.523428268
ENSMUSG00000001157,1.117051769,1.0377080856666667,1.073983104,0.9257635926666667,1.3727195749999999,2.647997183
ENSMUSG00000001158,21.067167196666666,20.619536640000003,20.69107726333333,17.24723986,23.71534686,23.78978556
ENSMUSG00000001166,0.2428526613333333,0.247761427,0.23463450166666666,0.24775911900000003,0.44972676000000006,1.182644976
ENSMUSG00000001168,0.0,0.0,0.010664961666666667,0.008299209,0.01909891533333333,0.10110714433333334
ENSMUSG00000001173,1.2533372353333334,1.3836943483333333,1.3960510133333335,1.3430535123333334,1.6776068666666666,2.5618670446666667
ENSMUSG00000001175,56.60593512666667,61.45351261,55.90377799666667,55.52996937,97.83505295666667,160.09866526666667
ENSMUSG00000001211,21.203577883333335,25.84231081,22.806941756666664,21.490078173333334,19.87895380666667,19.27193078
ENSMUSG00000001225,0.036062717,0.006280480666666667,0.008014917666666666,0.004791385333333333,0.024236016666666665,0.07657231499999999
ENSMUSG00000001227,9.458559985333332,8.397215680666667,11.827251883333334,26.089668053333337,19.83364321666667,16.604142846666665
ENSMUSG00000001228,0.27532741600000005,0.201890478,0.347850488,0.363457659,2.3687342116666668,10.29979399
ENSMUSG00000001229,8.561478153666666,8.876170516,9.014314928666666,9.007248644666667,10.769110333999999,11.809528810000002
ENSMUSG00000001240,11.386519843333332,9.687950417666668,12.927267669999999,11.781692373333334,11.431726851,11.24560391
ENSMUSG00000001247,0.3462392463333333,0.343987826,0.24496774833333335,0.596890163,0.9105194356666667,2.0514342076666665
ENSMUSG00000001248,7.142333838333333,6.443841755,7.540581588333333,12.428493843333333,10.727713685,15.36493935
ENSMUSG00000001249,0.4354413203333334,0.4200993943333334,0.36409528933333335,0.368997633,0.43159913433333336,0.6655702086666667
ENSMUSG00000001260,0.0,0.0,0.0,0.0035922106666666665,0.0016901973333333332,0.0
ENSMUSG00000001270,16.72920001,16.99137463,14.454309686666667,9.913107643666669,15.874669083333336,50.60601085333334
ENSMUSG00000001280,4.466054162,4.984635247333333,4.176086392333333,4.714513482666667,5.108396535333334,8.072985629333333
ENSMUSG00000001281,0.21428618333333335,0.55094685,0.4379298846666666,0.48540819900000004,2.5126241136666665,4.990360616333334
ENSMUSG00000001285,5.295549486,4.812492673666667,4.352411184666667,4.167657940000001,5.659985720000001,8.297860015333333
ENSMUSG00000001288,8.545362769999999,6.753146989,7.629657279,4.120041141999999,7.358299717666667,11.62596275
ENSMUSG00000001289,58.19336446666667,55.69907477,55.11220913333333,56.74560335333333,55.52380575333333,74.35039625333333
ENSMUSG00000001300,6.991199302666666,7.375478000666667,7.587094599,6.030453361666666,7.799745142333333,7.2485289040000005
ENSMUSG00000001305,2.9535749283333335,2.8808874506666666,2.2117152366666666,4.523678600333334,5.711934393,5.715432288666666
ENSMUSG00000001313,2.967862798,3.3041351443333333,3.446876512333333,2.6846986693333332,3.367113596,6.211203072
ENSMUSG00000001323,2.672977286666667,2.8649642723333333,2.5893503473333332,2.1892243943333334,2.2862004983333333,2.6681141979999996
ENSMUSG00000001333,5.082748986666666,5.891062850333333,6.273591988,3.473377785666667,4.327495910666667,3.9787048746666667
ENSMUSG00000001334,131.99964563333333,145.84345263333333,130.4393646,92.27659499666667,65.17173923,47.89211898666667
ENSMUSG00000001348,0.13643421633333333,0.17533975633333332,0.23755456366666663,0.4115738846666666,1.5903716476666665,15.277868883333333
ENSMUSG00000001349,1.3596897976666666,1.2871111496666665,0.9551514636666667,1.0532409806666667,3.321937440333333,6.142528367666667
ENSMUSG00000001366,10.684679333333333,10.865763533333334,10.802130164,11.252823303333335,13.15921719,9.967501228333333
ENSMUSG00000001376,1.3211258566666666,1.3705517176666666,1.260009097,1.043758529,1.7250834816666665,2.4749276566666665
ENSMUSG00000001380,16.791940903333334,16.876203173333334,16.463296510000003,18.57854555,30.992492439999996,30.25060376
ENSMUSG00000001383,20.943222513333335,20.03698246,19.12471942,20.2558063,25.69607115333333,34.94802107666666
ENSMUSG00000001403,0.167592789,0.13356884233333333,0.11629224433333334,0.11860342866666666,0.33393009,12.786369233333334
ENSMUSG00000001415,10.699318303333333,9.087494608,8.777465095333334,7.620569425333334,11.319213006666667,11.195064453333336
ENSMUSG00000001416,15.940197446666668,16.8505086,16.114006216666667,18.81362984333333,29.430734716666667,26.880081556666667
ENSMUSG00000001418,4.346913377333333,4.297359303,3.9720739796666664,3.6972151216666664,5.040735568666666,14.525594173333333
ENSMUSG00000001419,22.622257939999997,24.287668823333334,24.567308963333332,18.38444192333333,24.06234151,17.709378786666665
ENSMUSG00000001420,0.535906334,0.4770800886666667,0.42980962899999997,0.4300933276666667,0.46370076099999996,0.3538752653333333
ENSMUSG00000001424,6.3842356963333335,5.888579654333333,6.546334342333332,6.392304545666668,10.310117295666666,13.409613076666666
