0,1,2,3,4,5,6,7,8,9,10,11
0.19162631,-0.026995901,0.0935128,-0.39982766,-0.6160731,0.32082802,0.30722117,-0.19241267,-0.03722882,0.11568454,0.21034396,0.55573416
0.14792836,1.1350808,0.26578584,0.9045773,0.07965578,0.6577425,0.05951539,-0.00767928,0.15804026,0.10370615,0.41331616,0.25366795
-0.22955084,0.008825768,-0.22955084,0.008825768,-0.22955084,0.008825768,0.010589249,-0.44416192,-0.015013769,0.5371125,-0.05931604,0.26822633
0.010831606,-0.022483554,-0.08062593,-0.45767093,-0.8492991,-0.23452581,0.07102446,-0.18945956,0.7123656,0.9839853,0.7305452,0.81648576
-0.11950538,-0.25908124,0.61401075,0.23372118,-0.08103343,-0.02150051,-0.051564537,0.026335064,-0.17753047,-0.1838736,-0.17468494,-0.07888149
0.5960538,0.4544295,0.5960537,0.45442948,0.5960538,0.4544294,0.5960538,0.45442933,-0.17929739,-0.95915765,-0.44618878,0.34572816
0.123012476,0.3038717,0.020042624,-0.13193373,0.0044568004,0.16549738,0.106760904,0.30230156,0.64068925,0.23580743,0.24355102,0.42234042
-0.3760219,0.6553982,-0.6831472,0.85073197,-0.36402473,0.6740799,-0.7230227,0.34011778,-0.18315631,-0.86247396,-1.0241052,0.38588318
-0.17224327,0.23900229,0.018265702,0.18534005,0.7848973,-0.040130015,-0.35795859,-0.25053975,0.9681523,0.15182431,0.045834817,0.4762697
-0.33825326,0.060265146,-0.33825326,0.060265146,-0.33825326,0.060265146,-0.33825326,0.060265146,0.2568523,-0.32861722,-0.0827194,0.19347383
0.35953286,0.3647078,0.45857373,0.43833178,0.40766072,0.41939247,0.4950149,0.62581414,0.1294961,0.10807279,0.87385094,-1.816408
-0.25249383,0.25588006,-0.25192806,0.26861382,-0.2123855,0.24730606,-0.3215816,0.06519556,-0.6198049,-0.6341836,-0.3194894,-0.18848373
-0.39655966,-0.13444279,-0.3808069,-0.058266755,-0.23029384,-0.086528555,-0.30785915,-0.02260841,-0.25338992,-0.23939504,-0.26114267,-0.0670218
-0.3745148,0.05738164,-0.59297633,0.6564063,-0.6405965,0.5541989,-0.6973514,0.39885402,-0.80961484,-0.14886083,-0.45893312,-0.08151449
0.16712248,0.1520048,0.16470355,0.095773086,0.32564634,0.50337654,0.55484694,0.42301795,-0.0145045705,-0.17860816,0.4548068,0.123146385
-0.33007693,0.16126096,-0.33007693,0.16126096,0.7116693,-0.31029424,-0.33007693,0.16126096,-0.33007693,0.16126096,0.5942064,-0.42980075
-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,0.2568523,-0.32861722,0.2568523,-0.32861722,0.2568523,-0.32861722
-0.40783632,-0.15965678,-0.25049993,0.3721236,0.18093559,0.52049726,0.024394475,-0.2649694,1.1125349,-0.6813013,-0.5658134,-0.032210577
-0.5896784,-0.3131989,0.83114564,0.22929008,-0.19912255,-0.20633213,-0.20125157,0.4189207,0.36198995,-0.063209176,0.047160335,0.12959193
-0.72141093,-0.06290397,0.7675216,-0.12645891,-0.0054865554,-0.05895186,-0.19065502,0.6784474,0.20309532,-0.14608985,0.5422298,0.06253578
-0.62054354,0.13473149,0.50145686,-0.15396883,0.15090704,0.04993963,-0.01816725,0.8474073,-0.08608164,-0.6546805,0.2158024,-0.03275476
-0.50352097,-0.5923807,-0.4619884,-0.73801893,-0.9148357,-0.50708807,-0.35367543,-0.42315912,0.3582391,0.92510295,0.88050884,0.9023658
0.26541728,0.047112335,0.27096578,0.083253995,0.32140592,0.44097015,0.4612017,0.411649,0.4296551,0.6384383,0.030814566,0.17804758
-0.4825879,-0.38285598,-0.6379631,-0.37643602,0.085019186,-0.8244567,-0.04013705,-0.18104838,-0.13473782,0.23132683,-0.46737453,0.41188252
-0.28893504,-0.03268907,-0.91416824,-0.13940601,0.0024844334,-0.15031157,-0.14296827,0.463711,-0.50912064,0.4671545,-0.4318025,0.6172614
0.98395085,0.003728453,0.98395085,0.0037286915,0.98395085,0.0037288107,0.98395085,0.0037287213,-0.21854582,-0.40661046,-0.8856331,0.7845172
-0.17190656,-0.33408964,0.060309496,-0.1403348,-0.12678298,0.04284808,0.61203516,0.11924434,0.083564945,0.064032406,-0.7184906,0.1363194
0.013786152,0.04694939,-0.4681141,0.24075146,-0.1620855,-0.08475506,-0.029205173,0.13745639,0.041417032,0.07005067,-0.08353898,0.07290256
-0.110424586,-0.044213627,-0.11365079,-0.122336105,-0.15882689,0.04656115,-0.16164643,-0.90251,0.35835293,-0.05591887,0.7521502,-1.2378567
0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,0.19238824,-0.05825882,0.7116693,-0.31029424
-0.43225276,-0.34110254,1.3363032,0.7025283,-0.354152,-0.21425702,-0.5102766,-0.3565354,-0.30595064,-0.08591743,-0.58909297,-0.5959679
-0.24793449,-0.391281,-0.21361178,-0.10642485,-0.007907227,-0.39448962,0.14814109,0.005227048,0.21220091,0.22119604,0.2824276,0.46967095
-0.05115681,0.0013865046,0.021930404,0.43800044,0.018771786,-0.57572204,-0.07124512,-0.42047107,-0.06591871,0.59349835,-0.20895156,1.048355
-0.22295207,-0.20856522,-0.23285365,-0.4465153,-0.82331,-0.13267393,-0.35698932,-0.47938424,0.4836476,0.9406262,0.7998286,0.41908887
0.0055348044,0.09179747,0.0055348044,0.09179747,0.0055348044,0.09179747,0.0055348044,0.09179747,-0.0009786077,-0.032558385,-0.33007693,0.16126096
0.356837,-0.24096934,-0.0731094,0.109396696,0.07163055,-0.3854576,0.475289,-0.11215715,0.42605796,0.19320156,-0.003085129,0.24441269
-0.33007693,0.16126096,-0.33007693,0.16126096,-0.33007693,0.16126096,0.5942064,-0.42980075,0.5942064,-0.42980075,-0.33825326,0.060265146
-0.3262722,1.0330245,-0.682627,1.3287163,-0.27891588,1.0968488,-1.027638,0.6488133,-0.7234325,-0.44490087,-0.5357896,0.6519232
-0.5521375,-0.85506374,-0.66223794,-0.9595788,-0.3989108,-0.9308419,-0.03062798,-0.5108156,0.05522371,0.67920184,0.34218043,0.7340223
-0.4361627,-0.6513958,0.84097964,0.49252695,-0.41162115,-0.31704175,-0.38746196,-0.46365714,0.43819168,0.6354036,-0.32538632,0.06717317
-0.5909596,-0.4487638,0.886251,0.29010928,-0.31787658,-0.28323993,-0.29091135,0.12371488,0.32324058,0.15927449,0.01674866,-0.029207889
-0.33007693,0.16126096,0.7116693,-0.31029424,0.7116693,-0.31029424,0.2568523,-0.32861722,0.2568523,-0.32861722,-0.33007693,0.16126096
-0.4417494,0.33586782,-0.12636125,0.19057079,0.39063206,-0.2194935,-0.13929856,-0.90841687,0.1851024,0.4924289,0.06842714,0.91407776
-0.289979,-0.41641498,-0.25012186,-0.40006274,-0.32808915,-0.37277472,-0.28676164,-0.34908617,-0.32857236,-0.5568822,0.06568864,0.2863555
0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,0.5942064,-0.42980075,-0.33825326,0.060265146,-0.33825326,0.060265146
-0.3205446,0.3822545,-0.40380338,0.48283404,-0.31214944,0.38723683,-0.57453096,0.1984746,-0.5838702,-0.15865675,-0.20743296,0.3894388
-0.45224234,-0.89114755,0.5179551,0.4808087,0.5179552,0.48080862,0.5146407,0.24820329,0.2825838,0.9134045,-0.26076636,0.023390431
0.05440432,-0.13265629,0.0810367,0.21119134,-0.17264634,-0.033384215,0.09049801,-0.43024343,0.05980713,0.5662374,0.24537039,-0.017335724
-0.2531173,-0.48981982,-0.10684199,-0.43901747,-0.15613958,-0.4141289,-0.20684412,-0.43591273,0.15013182,0.24017638,0.188739,0.3263325
-0.2976706,0.14457272,-0.1638135,0.37481537,-0.2440278,0.041320343,-0.087379076,0.03217702,0.054577507,0.20038514,0.33286995,-0.046674605
0.7116693,-0.31029424,-0.33007693,0.16126096,0.7116693,-0.31029424,-0.33007693,0.16126096,-0.33007693,0.16126096,0.2568523,-0.32861722
-0.1120502,0.2853843,0.17600352,0.6509747,0.3681715,0.41901657,-0.10467013,0.47219357,0.053577397,-0.26043797,0.5514488,0.8075864
0.10772669,0.27841392,0.08632373,0.6301571,-0.0005460717,0.4789531,0.10681956,-0.025518622,0.20680904,0.18452096,0.6576222,0.59767866
0.12218086,0.3705942,0.113511905,0.44403642,0.19246697,0.4208576,0.6727936,0.52099925,0.21101573,0.18246816,0.18669975,0.49015707
0.43629998,-0.5526831,-0.8049482,-0.32358268,-0.09113298,-0.90172654,-0.1942927,0.34757164,-0.90862453,0.69754267,-0.7723595,0.28746063
-0.1866661,-0.6736841,0.119594224,-0.40795234,0.39215162,-0.18707243,-0.38612387,0.7681415,0.1456643,-0.09025031,0.21218649,-0.9116864
0.497561,-0.34515318,0.2241928,-0.20225875,0.2679804,0.16130452,0.052883416,0.38204992,0.03834604,0.57965344,0.16105163,-0.30873448
-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,-0.0827194,0.19347383,0.44534928,-0.11066021
0.6716026,-0.025799703,0.21067244,0.16155188,0.19632745,-0.881309,0.38755137,-0.20194721,-0.16767237,0.31235266,0.5630352,0.096293494
0.046724707,0.5754747,-0.011417929,0.54858917,0.25943458,0.42585137,0.19414297,0.63297135,-0.060958646,-0.083642334,0.53832877,0.26617545
