Source,Target
Taf1d,Taf2
Taf1d,Taf1
Taf5l,Trim27
Taf5l,Pa2g4
Tcp1,Zkscan17
Tcp1,Psmc3ip
Tcp1,Smarce1
Tcp1,Psip1
Tcp1,Kdm1a
Tcp1,Spata24
Tcp1,Trim28
Tcp1,Rbmx
Tcp1,Prdm4
Tcp1,Nr1h3
Tcp1,Sarnp
Tcp1,Set
Tcp1,Hdac2
Tcp1,Tfdp1
Tcp1,Msl3
Tcp1,Cebpa
Tcp1,Zbtb7b
Tcp1,Zfp422
Tcp1,Gtf2e2
Tcp1,Tada2a
Tcp1,Smad2
Tcp1,Taf13
Tdg,Uhrf1
Tdg,Klf9
Tdg,Nfyb
Tdg,Trim28
Tdg,Pa2g4
Tdg,Hnrnpab
Tdg,Tfdp1
Tdg,Rbbp5
Tdg,E2f3
Tdg,Foxm1
Tdg,Tmpo
Thoc3,Trim27
Thoc3,Rbbp5
Thoc3,E2f6
Thoc3,Tada2a
Thoc3,Adar
Thoc6,Mybbp1a
Thoc6,Pa2g4
Thoc6,Set
Thoc6,Nolc1
Thoc6,Hnrnpab
Thoc6,E2f1
Thoc6,E2f3
Thoc6,Trp53
Tipin,Med6
Tipin,Uhrf1
Tipin,Stat3
Tipin,Ilf2
Tipin,Psmc3ip
Tipin,Mybbp1a
Tipin,Rfc1
Tipin,Smarce1
Tipin,Camta2
Tipin,Top2a
Tipin,Ruvbl2
Tipin,Hmgb2
Tipin,Nr1d1
Tipin,Sarnp
Tipin,Pa2g4
Tipin,Set
Tipin,Nolc1
Tipin,Hnrnpab
Tipin,Cdc5l
Tipin,Hdac2
Tipin,Hdac1
Tipin,Tfdp1
Tipin,Smarca5
Tipin,Smarcc1
Tipin,E2f1
Tipin,Foxm1
Tipin,Tmpo
Tipin,Tardbp
Tipin,Pcna
Tipin,Gtf2e2
Tipin,Ppp1r8
Tipin,Tada2a
Tipin,Mxd3
Tipin,Taf2
Topbp1,Uhrf1
Topbp1,Stat3
Topbp1,Rfc1
Topbp1,Klf9
Topbp1,Smarce1
Topbp1,Suz12
Topbp1,Top2a
Topbp1,Hmgb2
Topbp1,Trim28
Topbp1,Trim27
Topbp1,Rbmx
Topbp1,Prdx5
Topbp1,Sarnp
Topbp1,Pa2g4
Topbp1,Set
Topbp1,Ctcf
Topbp1,Srrt
Topbp1,Hnrnpab
Topbp1,Hdac1
Topbp1,Tfdp1
Topbp1,Smarca5
Topbp1,Rbbp8
Topbp1,Smarcc1
Topbp1,Cggbp1
Topbp1,Tmpo
Topbp1,Tardbp
Topbp1,Pcna
Topbp1,Mxd3
Topbp1,Sfpq
Trim28,Uhrf1
Trim28,Sox12
Trim28,Ilf2
Trim28,Top2a
Trim28,Ruvbl2
Trim28,Nr3c1
Trim28,Nono
Trim28,Carm1
Trim28,S100a1
Trim28,Tmem9b
Trim28,Ginm1
Trim28,Nr1h3
Trim28,Mpc1
Trim28,Akr1c14
Trim28,Scp2
Trim28,Rnf13
Trim28,Cflar
Trim28,Aaas
Trim28,Anapc5
Trim28,Ankle1
Trim28,Asf1b
Trim28,Asxl1
Trim28,C1qtnf6
Trim28,Cbx5
Trim28,Cdc20
Trim28,Cdk2ap1
Trim28,Cenpn
Trim28,Cenpt
Trim28,Ctbp1
Trim28,Ctxn1
Trim28,D030056L22Rik
Trim28,Ddx19a
Trim28,Eif3b
Trim28,Eif3d
Trim28,Espl1
Trim28,Fam53c
Trim28,G3bp1
Trim28,Gins2
Trim28,Kif18b
Trim28,Kif2c
Trim28,Llgl1
Trim28,Lrwd1
Trim28,Mapk7
Trim28,Nasp
Trim28,Pabpn1
Trim28,Pcna
Trim28,Poldip3
Trim28,Ppm1g
Trim28,Ptov1
Trim28,Ptprs
Trim28,Rps26
Trim28,Samd14
Trim28,Senp3
Trim28,Set
Trim28,Sf3a2
Trim28,Smarcc1
Trim28,Smc3
Trim28,Snrpb
Trim28,Snrpg
Trim28,Sox4
Trim28,Srrt
Trim28,Stmn1
Trim28,Strn4
Trim28,Stx1a
Trim28,Tada2a
Trim28,Tex10
Trim28,Tmem132a
Trim28,Tpx2
Trim28,Trim59
Trim28,Trip13
Trim28,Tsen34
Trim28,Ttk
Trim28,Tuba1b
Trim28,Tubb5
Trim28,U2af2
Trim28,Uba2
Trim28,Ubap2
Trim28,Xpo1
Trim28,Zmynd19
Trim28,Zwilch
Trim28,Prdx5
Trim28,Pa2g4
Trim28,Rbbp5
Trim59,Uhrf1
Trim59,Topors
Trim59,Klf9
Trim59,Top2a
Trim59,Ruvbl2
Trim59,Nr3c2
Trim59,Hmgb2
Trim59,Klf15
Trim59,Rbmx
Trim59,Nr1h3
Trim59,Sarnp
Trim59,Pa2g4
Trim59,Set
Trim59,Hnrnpab
Trim59,Hdac1
Trim59,Tfdp1
Trim59,Smarca5
Trim59,Smarcc1
Trim59,E2f1
Trim59,Foxm1
Trim59,Tmpo
Trim59,Tardbp
Trim59,Pcna
Trim59,Ppp1r8
Trim59,Zbtb20
Trim59,Zbtb16
Trim59,Mxd3
Trim59,Sfpq
Trim59,Sod2
Trim59,Taf2
Trip13,Med6
Trip13,Uhrf1
Trip13,Topors
Trip13,Stat3
Trip13,Ilf2
Trip13,Psmc3ip
Trip13,Rfc1
Trip13,Klf9
Trip13,Suz12
Trip13,Top2a
Trip13,Ruvbl2
Trip13,Hmgb2
Trip13,Prdm4
Trip13,Sarnp
Trip13,Pa2g4
Trip13,Set
Trip13,Nolc1
Trip13,Sap30
Trip13,Hnrnpab
Trip13,Hdac1
Trip13,Tfdp1
Trip13,Smarca5
Trip13,Rbbp8
Trip13,Smarcc1
Trip13,E2f1
Trip13,E2f3
Trip13,Foxm1
Trip13,Tmpo
Trip13,Tardbp
Trip13,Gtf2f1
Trip13,Pcna
Trip13,Gtf2e2
Trip13,Ppp1r8
Trip13,Zbtb20
Trip13,Zbtb16
Trip13,Mxd3
Trip13,Sfpq
Trip13,Taf2
Tsr1,Ikzf1
Tsr1,Nfyb
Tsr1,Pa2g4
Tsr1,Nolc1
Tsr1,Zc3h8
Tsr1,Hnrnpab
Tsr1,Msl3
Tsr1,Smarca5
Tsr1,Tbx3
Tsr1,E2f3
Tsr1,Cnbp
Tsr1,Tardbp
Tubb2b,Nfyc
Tubb2b,Zfp354c
Uba2,Ppara
Uba2,Rps3
Uba2,Zfp46
Uba2,Erf
Uba2,Psmc3ip
Uba2,Cbfb
Uba2,Rfc1
Uba2,Smarce1
Uba2,Psip1
Uba2,Hnrnpk
Uba2,Pbrm1
Uba2,Kdm1a
Uba2,Nr1d1
Uba2,Trim27
Uba2,Rbmx
Uba2,Prdx5
Uba2,Nr1h3
Uba2,Sarnp
Uba2,Set
Uba2,Zfp354c
Uba2,Thoc1
Uba2,Hdac2
Uba2,Tfdp1
Uba2,Smarca5
Uba2,Rbbp5
Uba2,Cnbp
Uba2,Fubp3
Uba2,Tardbp
Uba2,Rxra
Uba2,Zfp422
Uba2,Gtf2e2
Uba2,Tada2a
Uba2,Smad2
Uba2,Sfpq
Uhrf1,Ddo
Uhrf1,Trp53inp2
Uhrf1,Creg1
Uhrf1,Tmem30a
Uhrf1,Hnmt
Uhrf1,Ulk2
Uhrf1,Gstt1
Uhrf1,Pde8a
Uhrf1,Zbtb20
Uhrf1,Klf9
Uhrf1,Il6ra
Uhrf1,Hfe
Uhrf1,Fyco1
Uhrf1,Ankrd33b
Uhrf1,Dnajb4
Uhrf1,A230050P20Rik
Uhrf1,Klf15
Uhrf1,Tcp11l2
Uhrf1,4930579G24Rik
Uhrf1,Aaas
Uhrf1,Aimp2
Uhrf1,Alyref
Uhrf1,Ankle1
Uhrf1,Aprt
Uhrf1,Asf1b
Uhrf1,Aspm
Uhrf1,Atad2
Uhrf1,Birc5
Uhrf1,Bub1
Uhrf1,Bzw2
Uhrf1,Ccna2
Uhrf1,Ccnb2
Uhrf1,Ccnf
Uhrf1,Cdc20
Uhrf1,Cdc25c
Uhrf1,Cdca3
Uhrf1,Cdk1
Uhrf1,Cdkn3
Uhrf1,Cenpa
Uhrf1,Cenpm
Uhrf1,Cenpn
Uhrf1,Cenpt
Uhrf1,Cep55
Uhrf1,Chek2
Uhrf1,Ckap2
Uhrf1,Ckap2l
Uhrf1,Cks1b
Uhrf1,Cks2
Uhrf1,Dck
Uhrf1,Depdc1a
Uhrf1,Ect2
Uhrf1,Eif3d
Uhrf1,Espl1
Uhrf1,Fam111a
Uhrf1,Fam83d
Uhrf1,Foxm1
Uhrf1,Gins2
Uhrf1,Gins3
Uhrf1,Gtf2e2
Uhrf1,Gtse1
Uhrf1,Haus4
Uhrf1,Hmgb2
Uhrf1,Hmgb3
Uhrf1,Hmmr
Uhrf1,Hn1
Uhrf1,Hnrnpu
Uhrf1,Incenp
Uhrf1,Kif11
Uhrf1,Kif18b
Uhrf1,Kif20a
Uhrf1,Kif20b
Uhrf1,Kif23
Uhrf1,Kif2c
Uhrf1,Kpnb1
Uhrf1,Lmnb1
Uhrf1,Lmnb2
Uhrf1,Lsm3
Uhrf1,Mdc1
Uhrf1,Mki67
Uhrf1,Mxd3
Uhrf1,Nasp
Uhrf1,Nek2
Uhrf1,Nhp2
Uhrf1,Nop58
Uhrf1,Nrm
Uhrf1,Nuf2
Uhrf1,Nxt1
Uhrf1,Pcna
Uhrf1,Pif1
Uhrf1,Pkmyt1
Uhrf1,Plk1
Uhrf1,Ppil1
Uhrf1,Ppp1cc
Uhrf1,Prr11
Uhrf1,Psrc1
Uhrf1,Rad51ap1
Uhrf1,Ranbp1
Uhrf1,Rbl1
Uhrf1,Rcc1
Uhrf1,Rfc3
Uhrf1,Rpa3
Uhrf1,Rrm1
Uhrf1,Rrm2
Uhrf1,Ruvbl2
Uhrf1,Set
Uhrf1,Sf3a3
Uhrf1,Slbp
Uhrf1,Smarcc1
Uhrf1,Smc4
Uhrf1,Snrpd1
Uhrf1,Snrpg
Uhrf1,Spag5
Uhrf1,Spc24
Uhrf1,Srsf1
Uhrf1,Stmn1
Uhrf1,Suv39h1
Uhrf1,Tcerg1
Uhrf1,Tcf19
Uhrf1,Tfdp1
Uhrf1,Tk1
Uhrf1,Tmpo
Uhrf1,Tonsl
Uhrf1,Top2a
Uhrf1,Tpx2
Uhrf1,Ttk
Uhrf1,Tyms
Uhrf1,Ube2c
Uhrf1,Usp1
Uhrf1,Zwilch
Uhrf1,Topors
Uhrf1,Ilf2
Uhrf1,Psmc3ip
Uhrf1,Rfc1
Uhrf1,Pa2g4
Uhrf1,Nolc1
Uhrf1,Hnrnpab
Uhrf1,Hdac1
Uhrf1,Smarca5
Uhrf1,Rbbp8
Uhrf1,E2f1
Uhrf1,E2f3
Uhrf1,Gtf2f1
Uhrf1,Ppp1r8
Uhrf1,Tcf3
Uhrf1,Sfpq
Usp39,Rbbp5
Vrk1,Psmc3ip
Vrk1,Rfc1
Vrk1,Smarce1
Vrk1,Nr1d1
Vrk1,Trim27
Vrk1,Prdx5
Vrk1,Ctcf
Vrk1,Hnrnpab
Vrk1,E2f1
Vrk1,Tmpo
Vrk1,Ppargc1a
Vrk1,Pcna
Vrk1,Sfpq
Vrk1,Taf1
Wdr43,Rps3
Wdr43,Cbfb
Wdr43,Nfyb
Wdr43,Nono
Wdr43,Trim27
Wdr43,Sarnp
Wdr43,Pa2g4
Wdr43,Set
Wdr43,Aebp2
Wdr43,Hnrnpab
Wdr43,Tfdp1
Wdr43,Rbbp5
Wdr43,E2f3
Wdr43,Cnbp
Wdr43,Bclaf1
Wdr43,Tardbp
Wdr43,Tada2a
Wdr43,Dnajc2
Xpo1,Rps3
Xpo1,Stat3
Xpo1,Zfp36
Xpo1,Smarce1
Xpo1,Psip1
Xpo1,Hnrnpk
Xpo1,Pbrm1
Xpo1,Nfyb
Xpo1,Nono
Xpo1,Nr1d1
Xpo1,Trim27
Xpo1,Rbmx
Xpo1,Atf1
Xpo1,Prdx5
Xpo1,Nr1h3
Xpo1,Sarnp
Xpo1,Pa2g4
Xpo1,Set
Xpo1,Hnrnpab
Xpo1,Hdac2
Xpo1,Tfdp1
Xpo1,Msl3
Xpo1,Smarca5
Xpo1,Rbbp5
Xpo1,Cnbp
Xpo1,Tmpo
Xpo1,Tardbp
Xpo1,Zfp422
Xpo1,Gtf2e2
Xpo1,Tada2a
Xpo1,Smad2
Xpo1,Sfpq
Xpo1,Taf13
Xpo1,Irf9
Xpo1,Taf1
Ythdf1,Cbfb
Ythdf1,Prdx5
Ythdf1,Rbbp5
Ythdf1,Tada2a
Zfp330,Cenpb
Zfp330,Rbck1
Zfp330,Rps3
Zfp330,Gtf2b
Zfp330,Smarce1
Zfp330,Zfp120
Zfp330,Atf1
Zfp330,Nr1h2
Zfp330,Rbbp5
Zfp330,Cnbp
Zfp330,Gtf2e2
Zfp330,Taf13
Zmynd19,Sox12
Zmynd19,Zfp36
Zmynd19,Ilf2
Zmynd19,Psmc3ip
Zmynd19,Smarce1
Zmynd19,Nr3c1
Zmynd19,Trim27
Zmynd19,Pa2g4
Zmynd19,Nolc1
Zmynd19,Tfdp1
Zmynd19,Rbbp5
Zmynd19,Foxk2
Zmynd19,Tmpo
Zmynd19,Gtf2e2
Zmynd19,Tada2a
Zwilch,Med6
Zwilch,Topors
Zwilch,Psmc3ip
Zwilch,Rfc1
Zwilch,Klf9
Zwilch,Top2a
Zwilch,Hmgb2
Zwilch,Hdac1
Zwilch,Tfdp1
Zwilch,Smarca5
Zwilch,Rbbp8
Zwilch,Smarcc1
Zwilch,E2f1
Zwilch,Foxm1
Zwilch,Tmpo
Zwilch,Tardbp
Zwilch,Gtf2f1
Zwilch,Pcna
Zwilch,Gtf2e2
Zwilch,Zbtb20
Zwilch,Zbtb16
Zwilch,Mxd3
Zwilch,Sfpq
Zwilch,Taf2
Clock,Parvg
Clock,Fgr
Clock,Plbd2
Clock,Chst14
Clock,Nckap5l
Clock,S1pr2
Clock,Tbkbp1
Clock,Cd33
Clock,Wdr81
Clock,Aftph
Clock,Appbp2
Clock,Arhgap5
Clock,Atad1
Clock,Btbd1
Clock,Chmp1b
Clock,Csnk1g3
Clock,Plekha6
Clock,Prkaa1
Clock,Scamp1
Clock,Tbc1d8b
Clock,Tmf1
Clock,Zdhhc20
Parvg,Nfkb1
Parvg,Nfib
Parvg,Ikzf1
Parvg,Batf
Parvg,Akna
Parvg,Pou2f2
Parvg,Yap1
Parvg,Runx3
Fgr,Ikzf1
Fgr,Batf
Chst14,Scx
Chst14,Heyl
Chst14,Foxs1
Chst14,Nfatc4
S1pr2,Scx
S1pr2,Snai2
Tbkbp1,Atxn1l
Aftph,Scx
Aftph,Etv3
Appbp2,Zfp148
Appbp2,Hnrnpd
Appbp2,Fubp1
Appbp2,Fubp3
Appbp2,Zfx
Arhgap5,Zfp148
Arhgap5,Ruvbl2
Arhgap5,Zfp110
Arhgap5,Tmf1
Atad1,Foxs1
Chmp1b,Puf60
Chmp1b,Nr3c2
Chmp1b,Smad1
Chmp1b,Etv3
Csnk1g3,Drap1
Csnk1g3,Zfp148
Csnk1g3,Foxs1
Plekha6,Nr3c2
Plekha6,Zfp263
Plekha6,Ppargc1a
Prkaa1,Mbd2
Prkaa1,Zfp263
Prkaa1,Zfx
Scamp1,Nr1d2
Scamp1,Carm1
Tbc1d8b,Tmf1
Tmf1,Rhbdf2
Tmf1,Aagab
Tmf1,Aktip
Tmf1,Appl1
Tmf1,Atp6v1h
Tmf1,Bbip1
Tmf1,Chchd7
Tmf1,Dcun1d5
Tmf1,Eif2a
Tmf1,Erlec1
Tmf1,Gfpt1
Tmf1,Gnb5
Tmf1,Golga5
Tmf1,Ktn1
Tmf1,Nt5c3
Tmf1,Phkb
Tmf1,Slc35f5
Tmf1,Slu7
Tmf1,Trmt2b
Tmf1,Zfp954
Zdhhc20,Sp1
Zdhhc20,Son
Zdhhc20,Zfp263
Zdhhc20,Foxn2
Zdhhc20,Zfx
Zdhhc20,Hltf
Zdhhc20,Smad1
Zdhhc20,Tbl1xr1
Zdhhc20,Chd1
Elk3,Adamts1
Elk3,Amotl1
Elk3,Arhgdib
Elk3,Bicc1
Elk3,Calcrl
Elk3,Calhm2
Elk3,Cd93
Elk3,Cnn2
Elk3,Col4a2
Elk3,Csgalnact1
Elk3,Ctla2a
Elk3,Cyyr1
Elk3,Dok1
Elk3,Dram1
Elk3,Emcn
Elk3,Emp3
Elk3,Erg
Elk3,Fbln5
Elk3,Fgd5
Elk3,Fli1
Elk3,Flt1
Elk3,Fmnl3
Elk3,Fxyd5
Elk3,Gata2
Elk3,Ggta1
Elk3,Gnai2
Elk3,Gpm6a
Elk3,Gypc
Elk3,Hspa12b
Elk3,Icam2
Elk3,Ifnar2
Elk3,Kdr
Elk3,Lhfp
Elk3,Lims1
Elk3,Lrrc8c
Elk3,Lsp1
Elk3,Mdfic
Elk3,Msn
Elk3,Mxra8
Elk3,Myct1
Elk3,Myl12a
Elk3,Nfkb1
Elk3,Notch3
Elk3,Nrp1
Elk3,Phldb2
Elk3,Plvap
Elk3,Plxdc2
Elk3,Podxl
Elk3,Ppp1r18
Elk3,Prickle1
Elk3,Ptprm
Elk3,Ramp2
Elk3,Rasgrp3
Elk3,Rftn1
Elk3,Robo4
Elk3,Runx1
Elk3,S1pr3
Elk3,Shank3
Elk3,Sipa1
Elk3,Slc43a3
Elk3,Sox17
Elk3,Sox18
Elk3,Sox7
Elk3,Sparc
Elk3,Tek
Elk3,Tgfbr2
Elk3,Thbd
Elk3,Timp3
Elk3,Tm4sf1
Elk3,Tmem123
Elk3,Tmem173
Elk3,Tmem204
Elk3,Vim
Elk3,Wipf1
Elk3,Lmo2
Elk3,Foxc2
Elk3,Ets1
Adamts1,Nfib
Adamts1,Pias4
Adamts1,Prrx1
Adamts1,Irx3
Adamts1,Snai2
Adamts1,Foxc2
Adamts1,Aebp1
Adamts1,Yap1
Amotl1,Zeb1
Amotl1,Nfib
Amotl1,Prrx1
Amotl1,Sra1
Amotl1,Nfe2l1
Amotl1,Tead2
Amotl1,Foxc2
Amotl1,Aebp1
Amotl1,Yap1
Amotl1,Gtf2f2
Amotl1,Adar
Arhgdib,Stat6
Arhgdib,Nfkb1
Arhgdib,Stat1
Arhgdib,Hic1
Arhgdib,Trim30a
Arhgdib,Ikzf1
Arhgdib,Sp100
Arhgdib,Batf
Arhgdib,Akna
Arhgdib,Fli1
Arhgdib,Runx3
Arhgdib,Runx1
Arhgdib,Ets1
Arhgdib,Sphk1
Arhgdib,Lyl1
Arhgdib,Nfatc1
Arhgdib,Irf5
Arhgdib,Irf9
Bicc1,Sox17
Bicc1,Hic1
Bicc1,Glis2
Bicc1,Ndn
Bicc1,Irx3
Bicc1,Snai2
Bicc1,Tead2
Bicc1,Aebp1
Bicc1,Yap1
Calcrl,Gata2
Calcrl,Sox18
Calcrl,Sox17
Calcrl,Zeb2
Calcrl,Erg
Calcrl,Irx3
Calcrl,Sox7
Calcrl,Lmo2
Calcrl,Pus1
Calcrl,Hlx
Calcrl,Fli1
Calcrl,Mef2a
Calcrl,Epas1
Calcrl,Ets1
Calcrl,Mxd4
Calhm2,Scx
Calhm2,Fli1
Cd93,Gata2
Cd93,Sox18
Cd93,Sox17
Cd93,Zeb2
Cd93,Erg
Cd93,Irx3
Cd93,Klf2
Cd93,Sox7
Cd93,Lmo2
Cd93,Hlx
Cd93,Fli1
Cd93,Mef2a
Cd93,Tbx2
Cd93,Ets1
Cd93,Lyl1
Cnn2,Zeb2
Cnn2,Tcf21
Cnn2,Hic1
Cnn2,Snai1
Cnn2,Fli1
Cnn2,Ets1
Col4a2,Sox18
Col4a2,Sox17
Col4a2,Zeb2
Col4a2,Nfib
Col4a2,Tcf21
Col4a2,Hic1
Col4a2,Sox7
Col4a2,Hlx
Col4a2,Snai2
Col4a2,Foxc2
Col4a2,Aebp1
Col4a2,Yap1
Ctla2a,Sox17
Ctla2a,Erg
Ctla2a,Sox7
Ctla2a,Foxc2
Cyyr1,Gata2
Cyyr1,Sox18
Cyyr1,Sox17
Cyyr1,Erg
Cyyr1,Irx1
Cyyr1,Sox7
Cyyr1,Klf15
Cyyr1,Csrnp1
Cyyr1,Hdac3
Cyyr1,Epas1
Cyyr1,Smarca2
Cyyr1,Meox1
Cyyr1,Meox2
Cyyr1,Zbtb16
Cyyr1,Mxd4
Cyyr1,Bcl6b
Dok1,Nfkb1
Dok1,Runx1
Dram1,Gata2
Dram1,Sox18
Dram1,Sox17
Dram1,Zeb2
Dram1,Ankrd1
Dram1,Irx5
Dram1,Irx3
Dram1,Klf2
Dram1,Sox7
Dram1,Lmo2
Dram1,Hlx
Dram1,Fli1
Dram1,Tbx2
Emcn,Sox18
Emcn,Sox17
Emcn,Sox7
Emcn,Foxc2
Emcn,Epas1
Emcn,Meox1
Emcn,Bcl6b
Emp3,Zeb2
Emp3,Tcf21
Emp3,Hic1
Emp3,Hlx
Emp3,Fli1
Emp3,Runx1
Erg,Gata2
Erg,Pias4
Erg,Tpi1
Erg,Pycrl
Erg,Cisd3
Erg,Afap1l1
Erg,Alcam
Erg,Angpt1
Erg,Arap3
Erg,Arhgef15
Erg,Bmp6
Erg,C1qtnf7
Erg,Cbfa2t3
Erg,Ccdc85a
Erg,Cd47
Erg,Cdh5
Erg,Cldn5
Erg,Dlc1
Erg,Egfl7
Erg,Eng
Erg,Esam
Erg,Ets1
Erg,Fgd5
Erg,Flt1
Erg,Gja4
Erg,Gpihbp1
Erg,Gpm6a
Erg,Icam2
Erg,Kank3
Erg,Kdr
Erg,Marveld1
Erg,Myct1
Erg,Nrp1
Erg,Phldb2
Erg,Pitpnc1
Erg,Pltp
Erg,Plxdc2
Erg,Podxl
Erg,Prrg3
Erg,Ptprb
Erg,Ptprm
Erg,Qk
Erg,Ramp2
Erg,Rasgrp3
Erg,Robo4
Erg,S1pr1
Erg,Serpinb9
Erg,Shank3
Erg,Slc43a3
Erg,Slc9a3r2
Erg,Sox17
Erg,Sox18
Erg,Sox7
Erg,Tek
Erg,Tie1
Erg,Tm4sf1
Erg,Tmem204
Erg,Unc45b
Erg,Ushbp1
Erg,Vamp5
Fbln5,Zeb2
Fbln5,Hic1
Fbln5,Glis2
Fbln5,Prrx1
Fbln5,Irx1
Fbln5,Lmo2
Fbln5,Hlx
Fbln5,Snai1
Fbln5,Foxc2
Fbln5,Aebp1
Fbln5,Foxs1
Fbln5,Nfatc4
Fgd5,Gata2
Fgd5,Sox18
Fgd5,Sox17
Fgd5,Zeb2
Fgd5,Sox7
Fgd5,Lmo2
Fgd5,Hlx
Fgd5,Snai2
Fgd5,Fli1
Fgd5,Foxc2
Fgd5,Hdac3
Fgd5,Ets1
Fgd5,Bcl6b
Fli1,Sox18
Fli1,Nfkb1
Fli1,Zeb2
Fli1,Stat1
Fli1,Klf2
Fli1,Trim30a
Fli1,Ikzf1
Fli1,Sp100
Fli1,Lmo2
Fli1,Akna
Fli1,Cttn
Fli1,Dlg5
Fli1,Fat1
Fli1,Bcar1
Fli1,Rhou
Fli1,Nckap1
Fli1,Spats2
Fli1,A630001G21Rik
Fli1,AB124611
Fli1,Acer2
Fli1,Acvrl1
Fli1,Adcy7
Fli1,Adrb1
Fli1,Afap1l1
Fli1,AI467606
Fli1,AI662270
Fli1,Akap13
Fli1,Angpt1
Fli1,Arap3
Fli1,Arhgap25
Fli1,Arhgap30
Fli1,Arhgap9
Fli1,Arhgef15
Fli1,Arhgef6
Fli1,Atp8b4
Fli1,Birc3
Fli1,Bmp6
Fli1,Btk
Fli1,C1qtnf7
Fli1,Ccdc69
Fli1,Ccr2
Fli1,Cd36
Fli1,Cd37
Fli1,Cd47
Fli1,Cd48
Fli1,Cd52
Fli1,Cd53
Fli1,Cd84
Fli1,Cd86
Fli1,Cdh5
Fli1,Cldn5
Fli1,Clec2i
Fli1,Clec7a
Fli1,Coro1a
Fli1,Csf2rb
Fli1,Ctsc
Fli1,Ctss
Fli1,Cxcr4
Fli1,Cyba
Fli1,Cybb
Fli1,Cyth4
Fli1,Cytip
Fli1,Dennd1c
Fli1,Dock10
Fli1,Dock2
Fli1,Dock8
Fli1,Dtx3l
Fli1,Ecscr
Fli1,Egflam
Fli1,Ehd2
Fli1,Elf1
Fli1,Eng
Fli1,Entpd1
Fli1,Epsti1
Fli1,Esyt1
Fli1,Ets1
Fli1,Evi2a
Fli1,Fermt3
Fli1,Fes
Fli1,Fmo2
Fli1,Fxyd5
Fli1,Fyb
Fli1,Gbp3
Fli1,Gbp7
Fli1,Gimap1
Fli1,Gimap4
Fli1,Gimap6
Fli1,Gja4
Fli1,Glipr1
Fli1,Gm20559
Fli1,Gmfg
Fli1,Gngt2
Fli1,Gpm6a
Fli1,Gpr183
Fli1,Gpr65
Fli1,Gpsm3
Fli1,Grap
Fli1,H2-M3
Fli1,H2-Q7
Fli1,H2-T24
Fli1,Hcls1
Fli1,Hcst
Fli1,Icam1
Fli1,Icam2
Fli1,Ifi203
Fli1,Ifi27l2a
Fli1,Ifi47
Fli1,Ifnar2
Fli1,Il10ra
Fli1,Il10rb
Fli1,Il21r
Fli1,Il2rg
Fli1,Inpp5d
Fli1,Irf8
Fli1,Irf9
Fli1,Irx3
Fli1,Itgb2
Fli1,Itpkb
Fli1,Itsn2
Fli1,Kank3
Fli1,Klhl6
Fli1,Laptm5
Fli1,Lcp1
Fli1,Lcp2
Fli1,Lpxn
Fli1,Lrmp
Fli1,Lrrc8c
Fli1,Lsp1
Fli1,Lst1
Fli1,Ly6e
Fli1,Ly9
Fli1,Lyl1
Fli1,Lyn
Fli1,Lyz2
Fli1,Map3k8
Fli1,Map4k2
Fli1,Mbnl1
Fli1,Mfap4
Fli1,Mfng
Fli1,Ms4a6b
Fli1,Ms4a6c
Fli1,Msn
Fli1,Myct1
Fli1,Myo1g
Fli1,Napsa
Fli1,Ncf1
Fli1,Ncf2
Fli1,Ncf4
Fli1,Nckap1l
Fli1,Nfatc1
Fli1,Nmi
Fli1,Npr3
Fli1,Parp14
Fli1,Pde4b
Fli1,Pdgfb
Fli1,Pecam1
Fli1,Pik3cg
Fli1,Pik3r5
Fli1,Pip4k2a
Fli1,Plek
Fli1,Plekha2
Fli1,Pltp
Fli1,Prkch
Fli1,Psmb8
Fli1,Psmb9
Fli1,Pstpip1
Fli1,Ptpn6
Fli1,Ptprb
Fli1,Ptprc
Fli1,Rac2
Fli1,Ramp2
Fli1,Rap1a
Fli1,Rasal3
Fli1,Rasip1
Fli1,Rassf5
Fli1,Rcsd1
Fli1,Rftn1
Fli1,Rgs18
Fli1,Rhog
Fli1,Rin3
Fli1,Rnase6
Fli1,Runx1
Fli1,S1pr3
Fli1,Samd9l
Fli1,Samsn1
Fli1,Sash3
Fli1,Selplg
Fli1,Serpinb6b
Fli1,Serpinb9
Fli1,Shank3
Fli1,Sipa1
Fli1,Sla
Fli1,Slc43a3
Fli1,Slfn2
Fli1,Slfn8
Fli1,Smad6
Fli1,Sox17
Fli1,Sox7
Fli1,Srgn
Fli1,Tbc1d10c
Fli1,Tbx2
Fli1,Tec
Fli1,Tek
Fli1,Tgfb1
Fli1,Tgfbr2
Fli1,Thbd
Fli1,Themis2
Fli1,Tie1
Fli1,Tm6sf1
Fli1,Tmem100
Fli1,Tmem123
Fli1,Tmem173
Fli1,Tmem204
Fli1,Tnfaip8l2
Fli1,Tnfrsf13b
Fli1,Trim21
Fli1,Trim34a
Fli1,Trpv2
Fli1,Tyrobp
Fli1,Uba7
Fli1,Unc45b
Fli1,Ushbp1
Fli1,Vav1
Fli1,Vwf
Fli1,Was
Fli1,Wdfy4
Fli1,Wipf1
Fli1,Wwtr1
Flt1,Sox18
Flt1,Sox17
Flt1,Ankrd1
Flt1,Irx1
Flt1,Sox7
Flt1,Csde1
Flt1,Csrnp1
Flt1,Hdac3
Flt1,Epas1
Flt1,Meox1
