Source,Target
Slc43a3,Lmo2
Slc43a3,Hlx
Slc43a3,Snai2
Slc43a3,Hdac3
Slc43a3,Epas1
Slc43a3,Ets1
Sox17,Hmgcr
Sox17,Rnf128
Sox17,1810011O10Rik
Sox17,9430020K01Rik
Sox17,Abi3bp
Sox17,Acer2
Sox17,Actc1
Sox17,Acvrl1
Sox17,Ager
Sox17,Akap2
Sox17,Angpt1
Sox17,Aplnr
Sox17,Aqp1
Sox17,Arhgap29
Sox17,Bcam
Sox17,Bcl6b
Sox17,Bmp6
Sox17,C1qtnf2
Sox17,Card10
Sox17,Cav1
Sox17,Cd151
Sox17,Cd34
Sox17,Cd59a
Sox17,Cd97
Sox17,Cdc42ep1
Sox17,Chi3l1
Sox17,Clic3
Sox17,Col14a1
Sox17,Col4a1
Sox17,Crip2
Sox17,Crispld2
Sox17,Cryab
Sox17,Cxcr7
Sox17,Dcn
Sox17,Dlc1
Sox17,Ecscr
Sox17,Ednra
Sox17,Egfl7
Sox17,Egflam
Sox17,Ehd2
Sox17,Elf5
Sox17,Emp2
Sox17,Eng
Sox17,Epas1
Sox17,Fermt2
Sox17,Figf
Sox17,G0s2
Sox17,Gng11
Sox17,Gpr126
Sox17,Gpx3
Sox17,Grrp1
Sox17,Gstm2
Sox17,Hspb1
Sox17,Igfbp5
Sox17,Igfbp6
Sox17,Irx3
Sox17,Itga1
Sox17,Itga8
Sox17,Kank3
Sox17,Kcnj15
Sox17,Kif26a
Sox17,Klf15
Sox17,Krt80
Sox17,Lama2
Sox17,Lamb2
Sox17,Limch1
Sox17,Lims2
Sox17,Lmcd1
Sox17,Ltbp4
Sox17,Macf1
Sox17,Mcam
Sox17,Mfap4
Sox17,Mfap5
Sox17,Mgp
Sox17,Mmrn2
Sox17,Notch4
Sox17,Npnt
Sox17,Npr3
Sox17,Ntn4
Sox17,Ogn
Sox17,Palmd
Sox17,Pdgfd
Sox17,Pdgfrb
Sox17,Pdzd2
Sox17,Pecam1
Sox17,Pltp
Sox17,Ppp1r2
Sox17,Prkch
Sox17,Prrg3
Sox17,Prx
Sox17,Ptprb
Sox17,Rgs5
Sox17,Rhoj
Sox17,Sdpr
Sox17,Sema3c
Sox17,Sema3e
Sox17,Serpinb9
Sox17,Serping1
Sox17,Slc44a2
Sox17,Slc7a10
Sox17,Slc9a3r2
Sox17,Sod3
Sox17,Sparc
Sox17,Spry1
Sox17,Stard9
Sox17,Tbx2
Sox17,Tek
Sox17,Tenc1
Sox17,Thbd
Sox17,Timp3
Sox17,Tinagl1
Sox17,Tm4sf1
Sox17,Tmem88
Sox17,Tns1
Sox17,Unc45b
Sox17,Wwtr1
Sox17,Klf2
Sox17,Lmo2
Sox17,Hlx
Sox17,Mef2a
Sox17,Churc1
Sox17,Ets1
Sox17,Mxd4
Sox17,Notch1
Sparc,Tcf7l1
Sparc,Gli3
Sparc,Zeb2
Sparc,Nfib
Sparc,Hic1
Sparc,Prrx1
Sparc,Wnt5a
Sparc,Lmo2
Sparc,Hlx
Sparc,Twist2
Sparc,Snai2
Sparc,Tead1
Sparc,Aebp1
Sparc,Yap1
Sparc,Zfp423
Sparc,Meis1
Tek,Zeb2
Tek,Mier2
Tek,Lmo2
Tek,Hlx
Tek,Hdac3
Tek,Epas1
Tek,Ets1
Tek,Bcl6b
Tek,Notch1
Tgfbr2,Stat6
Tgfbr2,Nfib
Tgfbr2,Lrrfip1
Tgfbr2,Yap1
Tgfbr2,Ets1
Tgfbr2,Nfatc1
Thbd,Zeb2
Thbd,Klf2
Thbd,Lmo2
Thbd,Hlx
Thbd,Tbx2
Thbd,Smad6
Timp3,Zeb2
Timp3,Nfib
Timp3,Irx1
Timp3,Irx3
Timp3,Zfhx3
Timp3,Tead1
Timp3,Aebp1
Timp3,Yap1
Timp3,Nr2f2
Tm4sf1,Ankrd1
Tm4sf1,Hic2
Tm4sf1,Prrx1
Tm4sf1,Irx1
Tm4sf1,Irx3
Tm4sf1,Lmo2
Tm4sf1,Hlx
Tm4sf1,Pcgf6
Tm4sf1,Tead1
Tm4sf1,Foxc2
Tm4sf1,Aebp1
Tm4sf1,Hdac3
Tm4sf1,Mxd4
Tmem123,Pias4
Tmem123,Zbtb1
Tmem123,Tfip11
Tmem173,Stat1
Tmem173,Ikzf1
Tmem173,Nfe2l3
Tmem173,Arid5a
Tmem173,Lrrfip1
Tmem173,Nfatc1
Tmem173,Elf1
Tmem173,Irf1
Tmem173,Irf9
Tmem173,Tnfaip3
Vim,Gli3
Vim,Zeb2
Vim,Hic1
Vim,Bnc2
Vim,Wnt5a
Vim,Prdm5
Vim,Hoxb3
Vim,Snai2
Vim,Tead2
Vim,Zfp423
Wipf1,Stat4
Wipf1,Stat1
Wipf1,Ikzf1
Wipf1,Lrrfip1
Wipf1,Runx2
Wipf1,Ddx58
Wipf1,Nfatc1
Wipf1,Elf1
Wipf1,Irf9
Wipf1,Tnfaip3
Elk4,B9d1
Elk4,Bbs5
Elk4,Enox1
Elk4,9230110C19Rik
Elk4,1810006K21Rik
Elk4,2410003L11Rik
Elk4,2410137M14Rik
Elk4,Arfgap2
Elk4,Arrdc1
Elk4,Cc2d1b
Elk4,Dyrk1b
Elk4,Ercc2
Elk4,Gm11175
Elk4,Got1l1
Elk4,Htr1b
Elk4,Kif15
Elk4,Lrfn1
Elk4,Mbnl1
Elk4,Pcca
Elk4,Phactr4
Elk4,Phf19
Elk4,Ppp1r13l
Elk4,Relt
Elk4,Rnf165
Elk4,Sun2
Elk4,Tpt1
Elk4,Trpm2
Elk4,Utf1
Elk4,Vps13d
Elk4,Zfp691
Elk4,Snai3
Elk4,Ttf1
Bbs5,Zfp191
Bbs5,Xrcc5
Bbs5,Zfp2
Bbs5,Taf11
Enox1,Zfp93
Enox1,Zfp2
Enox1,Tcfl5
9230110C19Rik,Zfp639
9230110C19Rik,Esrrb
9230110C19Rik,Mybl1
9230110C19Rik,Tcfl5
9230110C19Rik,Nr2f1
1810006K21Rik,Pax1
1810006K21Rik,Mll2
1810006K21Rik,Six2
1810006K21Rik,Ercc2
1810006K21Rik,Aire
1810006K21Rik,Cc2d1b
1810006K21Rik,Zbtb22
1810006K21Rik,Zfp691
2410003L11Rik,Six2
2410137M14Rik,Pax1
2410137M14Rik,Mypop
2410137M14Rik,Zfp691
Arfgap2,Mypop
Arfgap2,Tfeb
Arfgap2,Foxo4
Arfgap2,Zfp691
Arfgap2,Usf2
Arrdc1,Cic
Arrdc1,Phtf2
Arrdc1,Tfeb
Arrdc1,Zscan21
Arrdc1,Srf
Arrdc1,Gtf2e1
Arrdc1,Elf4
Cc2d1b,Acer3
Cc2d1b,9930021J03Rik
Cc2d1b,Accs
Cc2d1b,BC005764
Cc2d1b,Cacng7
Cc2d1b,Dlk2
Cc2d1b,Drp2
Cc2d1b,Fibp
Cc2d1b,Gm11175
Cc2d1b,Gpank1
Cc2d1b,Hps1
Cc2d1b,Med25
Cc2d1b,Mtap1a
Cc2d1b,Necab2
Cc2d1b,Nfrkb
Cc2d1b,Phf19
Cc2d1b,Pigs
Cc2d1b,Polr3d
Cc2d1b,Ppp1r13l
Cc2d1b,Relt
Cc2d1b,Rpusd1
Cc2d1b,Slc6a17
Cc2d1b,Srcrb4d
Cc2d1b,Tbcd
Cc2d1b,Trpm2
Cc2d1b,Ubxn11
Cc2d1b,Utf1
Dyrk1b,Pax1
Dyrk1b,Mypop
Dyrk1b,Tfeb
Dyrk1b,Six2
Dyrk1b,Mef2d
Dyrk1b,Zfp652
Dyrk1b,Zfp691
Ercc2,Mypop
Ercc2,Cdc14a
Ercc2,9930021J03Rik
Ercc2,Baat1
Ercc2,Chst3
Ercc2,Fancc
Ercc2,Gpank1
Ercc2,Htr1b
Ercc2,Lrfn1
Ercc2,Pigs
Ercc2,Rnf165
Ercc2,Trpm2
Ercc2,Tut1
Ercc2,Ubtd1
Ercc2,Ubxn11
Ercc2,Uros
Ercc2,Zc3h7b
Ercc2,Zfp691
Gm11175,Tcea2
Got1l1,Pax1
Got1l1,Rcor2
Got1l1,Myst3
Got1l1,Sp6
Got1l1,Zfp263
Got1l1,Zfp691
Htr1b,Foxo4
Htr1b,Zfp652
Htr1b,Zfp691
Htr1b,Usf2
Kif15,Mypop
Kif15,Ttf1
Kif15,Elf4
Kif15,Zfp691
Lrfn1,Mypop
Mbnl1,Stat5b
Mbnl1,Zfp105
Mbnl1,Lrrfip1
Mbnl1,Nfatc1
Pcca,Zfp143
Pcca,Son
Pcca,Ppp1r8
Pcca,Zfp691
Pcca,Sod2
Phactr4,Pax1
Phactr4,Myst3
Phf19,Jund
Phf19,Gatad2b
Phf19,Pax1
Phf19,Tfeb
Phf19,Six2
Phf19,Mef2d
Phf19,Myst3
Phf19,Foxo4
Phf19,Zfp652
Phf19,Elf4
Phf19,Zfp691
Ppp1r13l,Pax1
Ppp1r13l,Six2
Relt,Pax1
Relt,Mypop
Relt,Tfeb
Relt,Mll2
Relt,Nfrkb
Relt,Mef2d
Relt,Zfp691
Relt,Usf2
Rnf165,Pax1
Rnf165,Rcor2
Rnf165,Sp6
Rnf165,Hivep1
Rnf165,Zfp263
Rnf165,Zfp691
Sun2,Nfatc1
Tpt1,Pax1
Tpt1,Rps3
Tpt1,Atf6b
Tpt1,Myst3
Trpm2,Pax1
Trpm2,Sp6
Trpm2,Elf4
Utf1,Pax1
Utf1,Esrrb
Utf1,Aire
Utf1,Zscan10
Utf1,Sp6
Utf1,Foxh1
Utf1,Usf2
Vps13d,Ppp1r8
Zfp691,Mypop
Zfp691,Mll2
Zfp691,Myst3
Zfp691,Arid4b
Zfp691,Arhgef40
Zfp691,Cacng7
Zfp691,Chst3
Zfp691,Fibp
Zfp691,Fkbp6
Zfp691,Nol6
Zfp691,Ptch2
Zfp691,Stard7
Zfp691,Tmem151a
Zfp691,U90926
Zfp691,Ubtd1
Zfp691,Uros
Myc,1110038B12Rik
Myc,Btbd19
Myc,Eri1
Myc,Mob3a
Myc,Rps27l
Myc,Sox9
1110038B12Rik,Sox9
1110038B12Rik,Hmga2
1110038B12Rik,Pa2g4
1110038B12Rik,E2f3
Btbd19,Klf16
Btbd19,Aebp2
Eri1,Med6
Eri1,Stat3
Eri1,Cdk9
Eri1,Mcm8
Eri1,Zfp143
Eri1,Suz12
Eri1,Brip1
Eri1,Zfp280c
Eri1,Nkap
Eri1,Hmgb2
Eri1,Pa2g4
Eri1,Set
Eri1,Lin54
Eri1,Hnrnpab
Eri1,Rbbp8
Eri1,E2f1
Eri1,E2f8
Eri1,Cggbp1
Eri1,Gabpb1
Eri1,Tmpo
Eri1,Zfx
Eri1,Hltf
Eri1,Pcna
Eri1,Ppp1r8
Eri1,Trp53
Eri1,Chd1
Eri1,Ddx20
Mob3a,Cdk9
Mob3a,Prdm4
Mob3a,Foxp1
Sox9,Tpst2
Sox9,Cadm1
Sox9,Parvb
Sox9,Hip1
Sox9,Tmcc2
Sox9,Map4k2
Sox9,Limd2
Sox9,Ankrd33b
Sox9,Coro2b
Sox9,Uvrag
Sox9,Bcl2l14
Sox9,Cdc42ep5
Sox9,Dsc2
Sox9,Egln3
Sox9,Ephb2
Sox9,Gale
Sox9,Galnt4
Sox9,Impa2
Sox9,Lgr4
Sox9,Mpi
Sox9,Nudt19
Sox9,Perp
Sox9,Ppif
Sox9,Ptn
Sox9,Slc35c1
Sox9,Slc39a11
Sox9,Tpbg
Sox9,Tsta3
Sox9,Uqcrfs1
Sox9,Usp3
Sox9,Hmga2
Me1,Creb1
Me1,Yap1
Cdh2,Trim16
Cdh2,Mafg
Cdh2,Pml
Cdh2,Fosl2
Cdh2,Grlf1
Cdh2,Zfpm2
Cdh2,Grhl2
Cdh2,Ets2
Cdh2,Tnfaip3
Abcb1a,Tfcp2l1
Abcb1a,Cc2d1a
Abcb1a,Relb
Acss1,Mafg
Acss1,Atf5
Atp11b,Gtf2i
Camk2d,Nfat5
Camk2d,Hhex
Camk2d,Cc2d1a
Camk2d,Relb
Camk2d,Elf1
Camk2d,Tnfaip3
Casp2,Hnrpdl
Casp2,Ubp1
Casp2,Cbfb
Casp2,Klf9
Casp2,Zfp384
Casp2,Tceanc
Casp2,Plagl2
Casp2,Nono
Casp2,Phf21a
Casp2,Rfx4
Casp2,Yy1
Casp2,Zfp292
Casp2,Zfp26
Casp2,Pcna
Casp2,Zfp422
Casp2,Crebl2
Casp2,Zfp217
Cdc14a,Pias1
Cdc14a,Tfcp2
Cdc14a,Zbtb1
Cdc14a,Fos
Cdc14a,Jarid2
Cdc14a,Nfat5
Cdc14a,Rb1
Cox7a1,Tcea3
Crip1,Trim16
Crip1,Stat6
Crip1,Klf6
Crip1,Phtf2
Crip1,Zfp367
Crip1,Klf12
Crip1,E2f6
Crip1,Dhx33
Crip1,Relb
Crip1,Irf1
Elf1,Stat1
Elf1,Zfp36
Elf1,Gatad1
Elf1,Ikzf1
Elf1,Plagl2
Elf1,Mysm1
Elf1,Grlf1
Elf1,Sp1
Elf1,Lrrfip1
Elf1,Gabpb2
Elf1,Foxp1
Elf1,Zfp13
Elf1,Ddx58
Elf1,Nfatc1
Elf1,Nfatc3
Elf1,Mcts2
Elf1,2310008H09Rik
Elf1,Tmem203
Elf1,Prss36
Elf1,A630001G21Rik
Elf1,A830007P12Rik
Elf1,Acap2
Elf1,AI662270
Elf1,Akap13
Elf1,Ankfy1
Elf1,Ankrd44
Elf1,Ap1g2
Elf1,Arhgap17
Elf1,Arpc2
Elf1,Birc3
Elf1,Btg1
Elf1,Casp8
Elf1,Ccdc82
Elf1,Clic1
Elf1,Cmtm6
Elf1,Cnot6l
Elf1,Cr1l
Elf1,Ctnna1
Elf1,Dapp1
Elf1,Dazap2
Elf1,Dennd1b
Elf1,Dtx3l
Elf1,Dusp11
Elf1,Erbb2ip
Elf1,Etl4
Elf1,Fcho2
Elf1,Fgfr1op2
Elf1,Fkbp15
Elf1,Gimap9
Elf1,Git2
Elf1,Gmfg
Elf1,H2-M3
Elf1,H2-Q7
Elf1,Hmha1
Elf1,Ifi35
Elf1,Ifi47
Elf1,Il10rb
Elf1,Il17ra
Elf1,Irf9
Elf1,Itga4
Elf1,Itsn2
Elf1,Khnyn
Elf1,Kif13a
Elf1,Klf3
Elf1,Laptm5
Elf1,Lcp1
Elf1,Lgals3
Elf1,Lrmp
Elf1,Ltb
Elf1,Ly75
Elf1,Malt1
Elf1,Myd88
Elf1,Myo1g
Elf1,Nfkbiz
Elf1,Nmi
Elf1,Nt5dc1
Elf1,Pak2
Elf1,Parp14
Elf1,Pds5a
Elf1,Peli1
Elf1,Prkcd
Elf1,Prkd2
Elf1,Prpf38b
Elf1,Psd4
Elf1,Psmb8
Elf1,Psmb9
Elf1,Ptpn6
Elf1,Rabgap1l
Elf1,Rapgef6
Elf1,Rassf5
Elf1,Rhog
Elf1,Rod1
Elf1,Sbno2
Elf1,Sh3rf1
Elf1,Shisa5
Elf1,Shroom3
Elf1,Sirt7
Elf1,Slc35b3
Elf1,Sptlc2
Elf1,Srgn
Elf1,Stk17b
Elf1,Stk4
Elf1,Tec
Elf1,Tmc6
Elf1,Trim12a
Elf1,Trim12c
Elf1,Trim21
Elf1,Trim34a
Elf1,Ttc7
Elf1,Uba7
Elf1,Vps54
Elf1,Whsc1l1
Elf1,Zc3hav1
Elf1,Irf1
Elf1,Tnfaip3
Galnt6,Ppard
Galnt6,Zkscan17
Galnt6,Esrra
Galnt6,Atf5
Galnt6,Lass6
Galnt6,Ascl2
Galnt6,Ovol2
Galnt6,Zfp281
Galnt6,Mxi1
Lbr,Csda
Lbr,Ahctf1
Lbr,Bcor
Lbr,Zfp143
Lbr,Suz12
Lbr,Ruvbl2
Lbr,Hmgb2
Lbr,Atf1
Lbr,Nrf1
Lbr,Sp1
Lbr,Naca
Lbr,Hdac1
Lbr,E2f2
Lbr,Gabpb2
Lbr,Gabpb1
Lbr,Tmpo
Lbr,Hltf
Lbr,Pcna
Lbr,Taf4a
Lbr,Nfatc3
Lbr,Zfp217
Lrig3,Tcf7l2
Lrig3,Ascl2
Lrig3,Tfcp2l1
Lrmp,Stat1
Lrmp,Pml
Lrmp,Ikzf1
Lrmp,Tead1
Lrmp,Grlf1
Lrmp,E2f2
Lrmp,Gabpb2
Lrmp,Foxp1
Lrmp,Yap1
Lrmp,Nfatc1
Lrmp,Adar
Lrmp,Irf5
Lrmp,Irf9
Lrmp,Tnfaip3
Ltb,Stat4
Ltb,Stat1
Ltb,Pml
Ltb,Ikzf1
Ltb,Foxp1
Ltb,Nfatc1
Ltb,Tbx21
Ltb,Irf1
Ly75,Tnfaip3
Maoa,Stat5b
Maoa,Ppard
Maoa,Fosl2
Maoa,Grhl2
Mbnl3,Gli2
Mbnl3,Mafg
Mbnl3,Thap7
Mbnl3,Hmga2
Mbnl3,Atf5
Mbnl3,Sp1
Mbnl3,Gabpb2
Mbnl3,Cry2
Mbnl3,Zfp217
Nt5c,Ascl2
Nt5c,Tfcp2l1
Plac8,Pml
Plac8,Banp
Plac8,Fosl2
Plac8,Foxa2
Plcb3,Zfp367
Plcb3,Relb
Plcd1,Trim16
Plcd1,Gli2
Plcd1,Fosl2
Plcd1,Yap1
Plcd1,Grhl2
Plcd1,Relb
Rbl1,Stat5b
Rbl1,Nfix
Rbl1,Pml
Rbl1,Zbtb1
Rbl1,Bcor
Rbl1,Zfp143
Rbl1,Zfp384
Rbl1,Zzz3
Rbl1,Suz12
Rbl1,Tceanc
Rbl1,Plagl2
Rbl1,Brip1
Rbl1,Top2a
Rbl1,Hmgb2
Rbl1,Creb1
Rbl1,Kdm5a
Rbl1,Atf1
Rbl1,Lin54
Rbl1,Hinfp
Rbl1,Yy1
Rbl1,Grlf1
Rbl1,Sap30
Rbl1,Aebp2
Rbl1,Sp1
Rbl1,Bdp1
Rbl1,Rbbp8
Rbl1,E2f2
Rbl1,E2f8
Rbl1,Zfp263
Rbl1,Cggbp1
Rbl1,Gabpb2
Rbl1,Foxn2
Rbl1,Tmpo
Rbl1,Zfx
Rbl1,Hltf
Rbl1,Pcna
Rbl1,Zfp239
Rbl1,Sfpq
Rbl1,Chd1
Rbl1,Zfp217
Rps6ka1,Banp
Rps6ka1,Creb3
Rps6ka1,E2f6
Sfn,Ppard
Sfn,Tfcp2
Sfn,Fosl2
Sfn,Ascl2
Sfn,Tfcp2l1
Sfn,Grhl3
Sfn,Grhl2
Sfn,Cc2d1a
Sfn,Relb
Sfn,Tnfaip3
Slc12a2,Mecom
Slc12a2,Purb
Slc12a2,Sp1
Stk17b,Stat1
Stk17b,Ikzf1
Stk17b,Fosl2
Stk17b,Grlf1
Stk17b,E2f6
Stk17b,Foxp1
Stk17b,Relb
Stk17b,Nfatc1
Stk17b,Irf1
Stk17b,Irf9
Stk17b,Tnfaip3
Vasp,Trim16
Vasp,Klf6
Vasp,Gzf1
Vasp,Relb
Vasp,Creb3l1
Vasp,Irf1
Vasp,Tnfaip3
Zdhhc13,Tfcp2l1
Zdhhc13,Gm98
Zdhhc13,Smad1
Med1,Flot2
Med1,Nod1
Med1,Ccar1
Med1,Cdk12
Med1,Cdv3
Med1,Cenpo
Med1,Chd8
Med1,Csnk2a1
Med1,Dnajc2
Med1,Dph5
Med1,Eed
Med1,Ep400
Med1,Exosc1
Med1,Gabpb2
Med1,Gemin5
Med1,Ggnbp2
Med1,Gtf3c6
Med1,Heatr1
Med1,Mdn1
Med1,Med13
Med1,Mettl2
Med1,Mrps15
Med1,Naa15
Med1,Naa35
Med1,Nol11
Med1,Nr2c2
Med1,Nup160
Med1,Nup214
Med1,Phf3
Med1,Pms2
Med1,Pola2
Med1,Polr1a
Med1,Prmt3
Med1,Prrc2c
Med1,Rae1
Med1,Rbm27
Med1,Riok1
Med1,Rnf220
Med1,Rnmt
Med1,Rpap1
Med1,Rpf2
Med1,Setx
Med1,Sltm
Med1,Snw1
Med1,Srrm1
Med1,Suz12
Med1,Tgs1
Med1,Tlk2
Med1,Tra2b
Med1,Twistnb
Med1,Vti1a
Med1,Wdr12
Med1,Wdr33
Med1,Xpo4
Med1,Zfp91
Med1,Bclaf1
Flot2,Zkscan17
Flot2,Hinfp
Flot2,Grlf1
Nod1,Nfe2l1
Ccar1,Dmtf1
Ccar1,Zfp148
Ccar1,Bptf
Ccar1,Kdm5a
Ccar1,Ncor1
Ccar1,Thoc1
Ccar1,Bdp1
Ccar1,Smarca5
Ccar1,Fubp1
Ccar1,Bclaf1
Cdk12,Dmtf1
Cdk12,Ahctf1
Cdk12,Zfp57
Cdk12,Zfp143
Cdk12,Suz12
Cdk12,Bptf
Cdk12,Kdm5c
Cdk12,Kdm5a
Cdk12,Mysm1
Cdk12,Kdm3a
Cdk12,Ctcf
Cdk12,Lin54
Cdk12,Ncor1
Cdk12,Myst4
Cdk12,Hinfp
Cdk12,Thoc1
Cdk12,Aebp2
Cdk12,Arid4b
Cdk12,Bdp1
Cdk12,Mga
Cdk12,Nfat5
Cdk12,Zfp263
Cdk12,Fubp1
Cdk12,Gabpb2
Cdk12,Foxn2
Cdk12,Hltf
Cdk12,Zfp292
Cdk12,Nr2c2
Cdk12,Tbl1xr1
Cdk12,Chd1
Cdk12,Chd8
Cenpo,Stat4
Cenpo,Nfib
Cenpo,App
Cenpo,Trim27
Cenpo,Nfrkb
Cenpo,Nrf1
Chd8,Brd4
Chd8,Dmtf1
Chd8,Zfp369
Chd8,Bptf
Chd8,Kdm5a
Chd8,Kdm2a
Chd8,Myst4
Chd8,Oaz2
Chd8,Klhl26
Chd8,1300018I17Rik
Chd8,1600027N09Rik
Chd8,2300009A05Rik
Chd8,4833420G17Rik
Chd8,Adck2
Chd8,Aldoc
Chd8,Als2
Chd8,Ambra1
Chd8,Ankfy1
Chd8,Ankrd11
Chd8,Ankrd17
Chd8,Atg16l1
Chd8,Atp5sl
Chd8,Atp6v1h
Chd8,BC088983
Chd8,Bdp1
Chd8,Birc6
Chd8,Bod1l
Chd8,Bola3
Chd8,Cab39l
Chd8,Ccdc58
Chd8,Cdc40
Chd8,Cep110
Chd8,Chchd7
Chd8,Cog5
Chd8,Cops3
Chd8,Cops5
Chd8,Cpped1
Chd8,Cpsf3
Chd8,Dclre1b
Chd8,Ddx47
Chd8,Ddx54
Chd8,Dirc2
Chd8,Dis3l2
Chd8,Dph5
Chd8,Dus4l
Chd8,Eif3h
Chd8,Ep400
Chd8,Eps15l1
Chd8,Ercc5
Chd8,Etfdh
Chd8,Fancl
Chd8,Fancm
Chd8,Fchsd2
Chd8,Fip1l1
Chd8,Gabpb2
Chd8,Gapvd1
Chd8,Ggnbp2
Chd8,Hdac10
Chd8,Homer1
Chd8,Kif13b
Chd8,Kri1
Chd8,Maml1
Chd8,Mdn1
Chd8,Metap1d
Chd8,Mettl2
Chd8,Mtch2
Chd8,Mterfd1
Chd8,Mto1
Chd8,Myo9b
Chd8,Nemf
Chd8,Nudt9
Chd8,Phf14
Chd8,Phf8
Chd8,Phip
Chd8,Pip4k2b
Chd8,Pms2
Chd8,Pnrc1
Chd8,Pola2
Chd8,Pop1
Chd8,Pot1a
Chd8,Prpf38a
Chd8,Prpf38b
Chd8,Prrc2c
Chd8,Psmg3
Chd8,Psmg4
Chd8,Pstk
Chd8,Rae1
Chd8,Rbm27
Chd8,Riok1
Chd8,Rlf
Chd8,Rpap1
Chd8,Rpgrip1
Chd8,Rps6kb1
Chd8,Scaf4
Chd8,Sdha
Chd8,Sec22a
Chd8,Setd2
Chd8,Setx
Chd8,Sh2b1
Chd8,Shprh
Chd8,Sltm
Chd8,Spg11
Chd8,Srcap
Chd8,Srrm1
Chd8,Supt6h
Chd8,Supt7l
Chd8,Taz
Chd8,Tbc1d5
Chd8,Tbl3
Chd8,Tgs1
Chd8,Thoc7
Chd8,Trmt13
Chd8,Trmt2b
Chd8,Trmu
Chd8,Tsen2
Chd8,Tubgcp5
Chd8,Ubap2l
Chd8,Vcpip1
Chd8,Wapal
Chd8,Wdr12
Chd8,Xpo7
Chd8,Zfp207
Chd8,Zfp622
Chd8,Zw10
Csnk2a1,Zfp800
Csnk2a1,Nr2c2
Csnk2a1,Chd4
Dnajc2,Topors
Dnajc2,Rfc1
Dnajc2,Nkap
Dnajc2,Zfp593
Dnajc2,Trim27
Dnajc2,Thoc1
Dnajc2,Rbbp8
Dnajc2,Inpp5k
Dnajc2,Sema3f
Dnajc2,Hdac7
Dnajc2,Ypel3
Dnajc2,Pkd1
Dnajc2,Acp1
Dnajc2,Alg13
Dnajc2,BC027231
Dnajc2,Brix1
Dnajc2,Cct8
Dnajc2,Cebpz
Dnajc2,Cep57l1
Dnajc2,Cops5
Dnajc2,Cpsf3
Dnajc2,Ctu2
Dnajc2,Ddx18
Dnajc2,Ddx52
Dnajc2,Dnttip2
Dnajc2,Dph5
Dnajc2,Eed
Dnajc2,Eif1a
Dnajc2,Eif2a
Dnajc2,Eif3h
Dnajc2,Eif4e
Dnajc2,Etf1
Dnajc2,Exosc1
Dnajc2,Fam136a
Dnajc2,Fastkd2
Dnajc2,Fastkd3
Dnajc2,Fastkd5
Dnajc2,Fxr1
Dnajc2,Gemin5
Dnajc2,Glmn
Dnajc2,Glrx3
Dnajc2,Gpatch4
Dnajc2,Haus3
Dnajc2,Hdhd2
Dnajc2,Llph
Dnajc2,Mdn1
Dnajc2,Mphosph10
Dnajc2,Mrpl11
Dnajc2,Mrpl41
Dnajc2,Mrpl47
Dnajc2,Mtbp
Dnajc2,Mtdh
Dnajc2,Mycbp
Dnajc2,Naa15
Dnajc2,Nip7
Dnajc2,Nmd3
Dnajc2,Nme7
Dnajc2,Nol8
Dnajc2,Nop14
Dnajc2,Nop58
Dnajc2,Nucks1
Dnajc2,Nudcd2
Dnajc2,Nup160
Dnajc2,Nup54
Dnajc2,Ola1
Dnajc2,Ormdl1
Dnajc2,Prmt3
Dnajc2,Ptpn2
Dnajc2,Rbm34
Dnajc2,Rnmt
Dnajc2,Rpap2
Dnajc2,Rpf2
Dnajc2,Rwdd1
Dnajc2,Setx
Dnajc2,Shq1
Dnajc2,Spast
Dnajc2,Spata5
Dnajc2,Strap
Dnajc2,Taf9
Dnajc2,Tbp
Dnajc2,Tex10
Dnajc2,Thyn1
Dnajc2,Tomm70a
Dnajc2,Trmt10c
Dnajc2,Ttc27
Dnajc2,Ttll4
Dnajc2,Twistnb
Dnajc2,Txnl1
Dnajc2,Uchl5
Dnajc2,Urb2
Dnajc2,Utp18
Dnajc2,Wdr12
Dnajc2,Wdr3
Dnajc2,Wdr92
Dnajc2,Yars2
Dph5,Zfp593
Dph5,Kdm5a
Dph5,Yy1
Dph5,Aebp2
Dph5,Bdp1
Dph5,Foxn2
Eed,Mterfd1
Eed,Ahctf1
Eed,Sin3a
Eed,Nkap
Eed,Xrcc6
Eed,Zfp110
Eed,Atf1
Eed,Nkrf
Eed,Thoc1
Eed,Aebp2
Eed,Nrf1
Eed,Zc3h8
Eed,Bdp1
Eed,Rbbp8
Eed,Zfp672
Eed,Gtf2e1
Eed,Tbp
Ep400,Bptf
Ep400,Kdm5a
Ep400,Baz2a
Ep400,Crebbp
Ep400,Nr2c2
Ep400,Chd4
Exosc1,Med6
Exosc1,Sin3a
Exosc1,Suz12
Exosc1,Brip1
Exosc1,Nfx1
Exosc1,Nkap
Exosc1,Zfp553
Exosc1,Zfp593
Exosc1,Set
Exosc1,Nolc1
Exosc1,Nkrf
Exosc1,Hnrnpab
Exosc1,Dhx33
Exosc1,Gabpb1
Exosc1,Taf4b
Exosc1,Gtf2e1
Exosc1,Ppp1r8
Exosc1,Trp53
Exosc1,Tbp
Exosc1,Taf2
Gabpb2,Pml
Gabpb2,Plagl2
Gabpb2,Creb1
Gabpb2,Kdm5c
Gabpb2,Kdm5a
Gabpb2,Mysm1
Gabpb2,Kdm2a
Gabpb2,Ctcf
