source,target,p-value,model
Tcf21,Sox18,3.8512675067865463e-07,-1
Sox18,Tcf21,3.8512675067865473e-07,-1
Msl3,Rrs1,4.001195442811716e-07,1
Srrt,Zmym3,4.077510493795184e-07,-1
Ezh1,1110007C09Rik,4.11337535479858e-07,-1
Zfp292,4833420G17Rik,4.192778976676253e-07,1
Gm98,St6galnac6,4.1994461361036685e-07,-1
Zfp322a,Cnbp,4.199607375731215e-07,-1
Dmtf1,Ythdc1,4.258023535649943e-07,1
Msl3,Xpo1,4.5775780855016413e-07,1
Ets2,Ctnna1,4.888835291824727e-07,-1
Smarca4,Ilf3,4.965679403686114e-07,1
Zbtb42,Lrrfip1,5.073024136827623e-07,1
Mef2d,Srf,5.194307591809173e-07,1
Srf,Mef2d,5.194307591809173e-07,1
Dmtf1,Pds5a,5.271620764293459e-07,1
Creb1,Slc25a23,5.491506833622356e-07,-1
Sox18,Serping1,5.663552075620302e-07,-1
Purb,Btd,5.688239229334174e-07,-1
Zfp263,Akap10,5.838418061604676e-07,-1
Cbx2,Parp1,6.04823489519061e-07,1
Mynn,BC002059,6.14491208350092e-07,-1
Tcf7l1,Abhd3,6.228982941852613e-07,-1
Mll3,Arfgef1,6.270895272820821e-07,-1
Nr2f2,Vasn,6.548084971133895e-07,-1
Myst4,Agk,6.573201301862716e-07,-1
Taf6,1110031I02Rik,6.57331812971915e-07,-1
Esrra,Ap1g2,6.66900873381093e-07,-1
Ppargc1a,Ndufa9,6.745772408140378e-07,1
Ercc2,Gpank1,6.790850548926309e-07,-1
Ercc2,9930021J03Rik,6.790856743801059e-07,-1
Zbtb42,S100a11,6.973540799732377e-07,1
0610031J06Rik,Eif1ax,7.131576541937861e-07,1
Mynn,Arid4b,7.336925264129314e-07,-1
Arid4b,Mynn,7.33692526412998e-07,-1
Dmtf1,Rlf,7.388452337979555e-07,1
Elk4,Cc2d1b,7.517518741156422e-07,-1
Cc2d1b,Elk4,7.517518741156422e-07,-1
Ttf1,Elk4,7.517630093765235e-07,-1
Mef2d,Fubp3,7.560509445785418e-07,-1
Mef2d,Fubp3,7.560509445785418e-07,-1
Fubp3,Mef2d,7.560509445785418e-07,-1
Fubp3,Mef2d,7.560509445785418e-07,-1
Nr1h4,Adh1,7.63145421871143e-07,1
Ctcf,Cpsf6,7.770931391170636e-07,-1
Nr1i2,Cyp2c55,7.796551619943882e-07,-1
Phb,Ahcy,7.805309585241239e-07,1
Zfp292,Sltm,7.826529541342963e-07,-1
Mysm1,Git2,8.000706123325144e-07,-1
Zfp322a,Rheb,8.043722196002189e-07,-1
Adar,Sirt7,8.642964482959261e-07,1
Msl3,Nup43,9.05739596503258e-07,1
Lrrfip1,Zcchc6,9.120168049466022e-07,-1
Pias2,Mphosph8,9.129040150141399e-07,1
Mysm1,Chd2,9.337611036637853e-07,-1
Ruvbl2,Ell2,9.346639077285224e-07,1
Son,Zdhhc20,9.48939133320772e-07,-1
Fosl2,Slc38a4,9.579083929860176e-07,-1
Kdm5a,Tsc1,1.0042888905610304e-06,-1
Grlf1,Bbc3,1.0273883925325242e-06,-1
Fubp3,Pitrm1,1.0346987657944717e-06,-1
Nr3c2,Cldn3,1.0372261929146903e-06,-1
Med6,1700029F09Rik,1.0395153017824538e-06,-1
Maf1,Apom,1.0594406831221558e-06,-1
Tcea3,Decr1,1.0625412534945887e-06,-1
Prdx5,Cyp3a13,1.0697852311125804e-06,-1
Zfp110,Tasp1,1.071549151759663e-06,-1
Irf1,Tyk2,1.072965072763221e-06,-1
Rcor1,Nans,1.0793444843769773e-06,-1
Zbtb7b,Ccnh,1.14161447593143e-06,-1
Msl3,Haus1,1.1426553279884018e-06,1
Fosl2,Lmna,1.145936147126765e-06,-1
App,1600002H07Rik,1.1733262458821516e-06,-1
Zfp1,Scaf8,1.1884244859676736e-06,-1
Sub1,Vbp1,1.2575644729561036e-06,1
Nfib,Ifitm2,1.2871394828849288e-06,-1
Nr2f6,Cttn,1.3061346287034269e-06,1
Zfp280d,Phip,1.3074162010029875e-06,1
Cic,Atg12,1.3105097538241945e-06,1
Mef2d,Dyrk1b,1.328159488037025e-06,-1
Mbd3,Adprhl2,1.3643155724614068e-06,-1
0610031J06Rik,Tpra1,1.3821731858135776e-06,1
Prdm4,Fem1c,1.3905190269248434e-06,1
Nr2f2,Prelp,1.3907460325200206e-06,-1
Ppara,Pdk2,1.4657726275495773e-06,-1
Taf9,Dimt1,1.474915298423485e-06,-1
Hmgb1,Msra,1.4766611158676064e-06,-1
Hmg20b,Cenpb,1.5132344135933042e-06,-1
Cenpb,Hmg20b,1.5132344135934238e-06,-1
Msl3,Eif1ax,1.5893619478221225e-06,1
Msl3,Npm1,1.59978708196777e-06,1
Irf6,Aadac,1.6015347509598544e-06,1
Nr3c2,Rnf186,1.6283340969147134e-06,-1
Mef2d,Txn2,1.6325533296479906e-06,1
Puf60,Rexo1,1.7000659378621396e-06,1
Msl3,Wdr36,1.8392512843664176e-06,1
E2f8,Dna2,1.862753292739518e-06,-1
Zbtb7b,Gpt,1.8682728369050135e-06,-1
Nfia,Ppp2r3a,1.884779209702429e-06,-1
Mycl1,Slc22a18,1.8919833145283365e-06,1
Pus1,Imp4,1.911642551798127e-06,-1
Msl3,Kpna2,1.93233843200068e-06,1
Taf13,Csk,1.9807724667084724e-06,-1
Nr3c2,Tmem30b,1.9849660704867217e-06,-1
Hltf,Rapgef6,1.9902813082381393e-06,-1
Zzz3,Rnaseh1,2.0011716687798303e-06,-1
Nolc1,Pelp1,2.0153284990897263e-06,-1
Rcor3,Mgst1,2.0207579573938937e-06,-1
Bcl3,Zbp1,2.0325668904842993e-06,-1
Msl3,Gar1,2.034298946337455e-06,1
Ets2,Sfmbt1,2.061065425632368e-06,1
Prdm4,Nup133,2.159357312862385e-06,1
Zfp110,Txnl1,2.1796255823330454e-06,-1
Zfp292,Zfp472,2.190600267705074e-06,-1
Sox18,Col4a1,2.2242826852534604e-06,-1
Pias2,Klhdc2,2.2457253314167737e-06,1
Zfp281,Tspan4,2.2542352125614306e-06,-1
Tcf7l1,Tm4sf4,2.256542838416512e-06,1
Klf15,Arhgef12,2.3064624986307596e-06,-1
Trim28,Cse1l,2.3227321592306696e-06,-1
Gabpb2,Srrm1,2.3269460062384126e-06,1
Mybbp1a,Ncl,2.368402867324334e-06,-1
Nr1h4,Pah,2.504547008514292e-06,1
Rbmxl1,Tuba1b,2.557679784145697e-06,1
0610031J06Rik,Lgals3bp,2.601238183958328e-06,1
Fubp3,AI837181,2.6040890813947943e-06,-1
Taf6,Xrcc1,2.6141154505766317e-06,-1
Nfatc3,Stk4,2.65156621828868e-06,-1
Epas1,Emp2,2.6773878306822246e-06,-1
Ets1,Serpinb6b,2.695812036191787e-06,-1
Taf12,Ube2s,2.6966309949868194e-06,-1
Lrrfip1,Yap1,2.7420591608855726e-06,-1
Ddx20,Nol8,2.75161685208125e-06,1
Zfp1,Zfp874b,2.8023818777567984e-06,-1
Ppargc1a,Mtch2,2.8161828860717854e-06,1
Nfat5,Sacm1l,2.854020673014544e-06,1
Nfya,Ube2d1,2.868086307014205e-06,-1
Srebf2,Dhx40,2.8858997641710665e-06,-1
Hmgb2,Rpl7a,2.9028075442921525e-06,-1
Creb1,Mphosph6,2.92190573028202e-06,1
Nkrf,Nop14,2.9236365210594533e-06,-1
Prdm4,Cct5,2.9240646678757363e-06,1
Nfkb1,H2-K1,2.9508309437344672e-06,-1
Rps3,4930420K17Rik,3.0353721481323743e-06,-1
Mysm1,Cdk17,3.079101446239237e-06,-1
0610031J06Rik,Atp6v0b,3.194678190827169e-06,1
0610031J06Rik,Tpp1,3.194678190827169e-06,1
Msl3,Rpl5,3.3118995371143324e-06,1
Ruvbl2,Scyl3,3.3309446087729e-06,-1
Msl3,Pdcd5,3.504795278434375e-06,1
Sox18,Dcn,3.629373891651244e-06,-1
Zfp710,Atg9a,3.7403745812815887e-06,1
Snapc4,Sf3b2,3.804185259153372e-06,-1
Taf6,Ablim1,3.846493191364518e-06,-1
Srf,Rnf141,3.888489178586157e-06,-1
Rnf141,Srf,3.8884891785861845e-06,-1
Tcf7l1,Gab1,3.910085606122051e-06,-1
Cenpb,Rps6kb2,3.9107778668731206e-06,-1
Atf5,Neo1,3.927976277291932e-06,-1
Trp53,4930471M23Rik,3.99443892805449e-06,-1
Rybp,Npm1,4.062312631247222e-06,-1
Gtf2e2,Coil,4.140476190008387e-06,-1
Hes6,Ccbl1,4.170402606624122e-06,-1
Mynn,AA987161,4.245084469069369e-06,-1
Ctcf,Prpf38b,4.265198707363663e-06,-1
Hltf,2810046L04Rik,4.331031271349368e-06,-1
Ilf2,Ppp1ca,4.442724696475039e-06,-1
Zfp35,Myd88,4.478442884339694e-06,-1
Sox13,Ppat,4.819009460669065e-06,-1
Dmtf1,AU019823,4.963020821618604e-06,-1
Ctcf,AU019823,5.007722868614978e-06,-1
Nr2c2,Tgs1,5.10100883247932e-06,-1
Zfp292,Zfp207,5.117784661010697e-06,-1
Ppargc1a,Sdhb,5.12373651192997e-06,1
Kdm2a,Med13,5.29334209938209e-06,-1
Zfp553,Mettl10,5.47914866083059e-06,1
Mysm1,Ambra1,5.725712516530377e-06,-1
Fubp3,Elp4,5.7458527026817074e-06,-1
Lrrfip1,Tgfbr2,5.9683267825718794e-06,-1
Zfp865,2610001J05Rik,6.018977911791399e-06,1
Ahr,Ets1,6.128629576981117e-06,-1
E2f8,Smpd4,6.235285371623674e-06,-1
Hlf,Cyp4f15,6.286536618933273e-06,-1
Nolc1,Nop14,6.312025171645719e-06,-1
Nono,Rpl3,6.4348434079062535e-06,-1
Zfp281,Ifnar2,6.595754515271556e-06,-1
0610031J06Rik,Ring1,6.699758760950151e-06,1
Nr1i3,Cyp4f13,6.843852163047145e-06,-1
Smarce1,Cdc123,6.864402010516681e-06,-1
Hnrnpk,Zranb2,6.901276887259699e-06,-1
Nfkb1,Ripk1,6.963753683304529e-06,-1
Zfp110,Stt3a,6.99980694035876e-06,-1
Rbbp5,Ikbkap,7.086582406624501e-06,-1
Sox18,Lum,7.109548979054179e-06,-1
Mysm1,Ankfy1,7.139164353612117e-06,-1
Fosl2,Maoa,7.1699849578027665e-06,-1
Ppargc1a,Ppara,7.231034549314e-06,1
Creb1,Smchd1,7.308292030523412e-06,-1
Gm98,Cyp2d34,7.666894651256336e-06,-1
Nolc1,Lyar,7.68984493132736e-06,-1
Zfp292,Riok1,7.695001174453445e-06,1
Klf12,Fam89a,7.699631070911245e-06,1
Med26,Wbp11,7.727024559438819e-06,1
Foxk2,Eftud2,8.048817464653421e-06,-1
Sod2,Ccbl2,8.130172752764054e-06,-1
Bmi1,Srp14,8.146359583507121e-06,-1
Ncor2,Mark4,8.238332158943074e-06,-1
Zfp93,Dhx40,8.282221633745586e-06,1
Msl3,Stat3,8.389520875304101e-06,1
Chd9,Pde4dip,8.513312908281627e-06,-1
E2f8,Lmnb1,8.681991905137654e-06,-1
Nostrin,Ctss,8.829949879474911e-06,-1
Taf12,Elp3,8.905649168220834e-06,-1
Nfkb1,Shisa5,8.963338499544589e-06,-1
Zfp292,Prpf38a,9.067272352081556e-06,1
Gata6,Shroom3,9.109433227049453e-06,-1
Foxa2,Plk1s1,9.146972966855747e-06,-1
Adnp2,Usp37,9.151603789640577e-06,-1
Kdm2a,Prpf38b,9.201626308206705e-06,-1
Zfp39,Tsr2,9.459976667421947e-06,1
Ahr,Ctsh,9.6707517132832e-06,-1
Gtf2e2,Mphosph6,9.675897852989995e-06,-1
Taf8,Rad52,9.684186573130632e-06,-1
Wbp7,Adrbk1,9.861579124760294e-06,-1
Zfp217,Ets2,9.872257249840287e-06,-1
Zfp58,Gsk3a,9.90738214350215e-06,-1
Mlxipl,Endog,9.914789972141118e-06,-1
Dmtf1,Krit1,1.0418191701452858e-05,1
Ppargc1a,Slc47a1,1.0474606025176666e-05,1
Atf5,Bmp1,1.059154432217628e-05,-1
Hmgb1,Polr2m,1.0655469204919562e-05,-1
Zfp865,AI837181,1.0710543691859713e-05,1
Foxo4,Zfp592,1.076100862946841e-05,1
Zfp592,Foxo4,1.0761008629468987e-05,1
Stat1,B2m,1.0904739054178358e-05,1
Smarce1,Utp3,1.1072987203818917e-05,-1
Tcf21,Cldn5,1.1080331428463203e-05,-1
Mafk,Nostrin,1.1165752283543254e-05,-1
Zscan21,Sec31a,1.1179395466329308e-05,1
Fubp3,2410042D21Rik,1.1501279899099318e-05,1
Nfe2l2,Fam195b,1.1556081578609032e-05,1
Zzz3,Nae1,1.1824601677749477e-05,-1
Lrrfip1,Mbnl1,1.1872026751603358e-05,-1
Irf9,Trim12c,1.2091083897706065e-05,-1
Ctcf,Cdk12,1.22504217441093e-05,1
Zfml,Shprh,1.2635141149424846e-05,-1
Snai2,Qk,1.2695990271829543e-05,-1
Nr1h4,Cbs,1.312774938111905e-05,1
Foxa3,Gne,1.3183828791664024e-05,-1
Zfp592,Arhgef11,1.3306862723879882e-05,-1
Zbtb7b,Rxra,1.3349273901775096e-05,1
Pias2,Psip1,1.34816880709124e-05,1
Epas1,Cdh5,1.3678062828172606e-05,-1
Ruvbl2,Rps15,1.3744288128856495e-05,-1
Ppp1r8,Snrpb,1.3927739919056439e-05,-1
Crem,0610007P22Rik,1.4015825929758614e-05,-1
Yy1,Ttc13,1.4409334173938352e-05,-1
Zfp1,Ing3,1.4535708492001109e-05,-1
Nr1i2,Cyp4f13,1.457477450949034e-05,-1
Adar,Sft2d1,1.465712824808204e-05,-1
Rbmxl1,Lyar,1.4672911860352249e-05,-1
Gtf3a,Ints3,1.4747043547185045e-05,-1
Ppargc1a,Fam59a,1.4826928500831813e-05,-1
Irf6,Gjb2,1.5090272844116484e-05,1
Nr1d1,Glrx3,1.528990316180562e-05,-1
Lrrfip1,Gsto1,1.5580121939487197e-05,-1
Bdp1,Pds5a,1.560731402007395e-05,1
Pbx2,Armc1,1.561205007164168e-05,-1
Irf6,Anks4b,1.5634587855109476e-05,1
Maf1,Slc38a3,1.5760626892302336e-05,-1
Drap1,Ttc13,1.5934231022076215e-05,-1
Drap1,Ttc13,1.5934231022076215e-05,-1
0610031J06Rik,Dpp7,1.5945547679847004e-05,1
Ppara,Chn2,1.5956953677169998e-05,-1
0610031J06Rik,P2rx4,1.6011103598410178e-05,1
Ahr,Gng12,1.6058306319650842e-05,-1
Srebf2,Actr6,1.608489466962387e-05,-1
Zfp1,Farsb,1.6144533016749187e-05,-1
Zfp120,Efna1,1.616830012397442e-05,1
Nr2c2,Bod1l,1.6187429932732074e-05,1
Tbl1xr1,2310035C23Rik,1.6460540342740897e-05,-1
Mxd4,Epn2,1.6586427303376642e-05,-1
Xrcc5,Cd82,1.6615300673505617e-05,1
Creb1,Rapgef6,1.6767938613644084e-05,-1
Stat6,Ctsz,1.6845187594670974e-05,1
Irf7,Irf1,1.6875822527015283e-05,-1
Irf1,Irf7,1.6875822527017644e-05,-1
Clock,Myo6,1.690216746671821e-05,-1
Zbtb7b,Casp7,1.708582502490843e-05,-1
Pa2g4,Smpd4,1.7335892048828284e-05,-1
Pbrm1,Phip,1.749632384345605e-05,1
Mysm1,Ttc14,1.7547521903161408e-05,-1
Xrcc6,Rpap1,1.7668634182553563e-05,-1
Sox18,Alas2,1.7704417759298988e-05,-1
Kdm2a,Zfp275,1.7728787320902674e-05,-1
Med6,Mphosph6,1.7910836541429646e-05,-1
Srebf2,Arhgdia,1.793676907212243e-05,-1
Snai2,Slc43a3,1.8209130562549163e-05,-1
Cic,Sf1,1.8414728395780097e-05,1
Irf6,Rdh9,1.8499108019102106e-05,1
Irf6,2610528J11Rik,1.8525227370960885e-05,1
Sra1,Mob1b,1.890521388824761e-05,-1
Nr1i2,Frk,1.8950094198408605e-05,-1
Lrrfip1,Ctss,1.9006128063205904e-05,1
Foxk2,Suv39h1,1.9319264309108165e-05,-1
Rnf4,D10Wsu102e,1.9599481944614194e-05,-1
Klf2,Akr1c12,1.9632149973285568e-05,1
Dmtf1,Srek1,1.973673096569572e-05,-1
Apex1,Ttc13,1.9805591195900836e-05,1
Mterfd3,Lysmd4,1.9886969461999894e-05,-1
Zfx,Tsc22d2,2.0095362307871672e-05,-1
Xrcc5,Tmem209,2.0121132296583616e-05,1
Zbtb42,Map3k7,2.0282377727006852e-05,1
Smarce1,Naa38,2.0379246089296536e-05,-1
Csde1,Phb2,2.052212591792878e-05,-1
Yap1,Pcolce,2.087122586152992e-05,1
Zfp292,Pus3,2.097138748653472e-05,-1
Taf1b,Dnajb6,2.0972815921584303e-05,-1
Dnajb6,Taf1b,2.097281592158528e-05,-1
Yap1,S100a16,2.1091782152452657e-05,-1
Pbx2,Pkd1,2.1124202222234373e-05,1
Gabpb2,Fam20b,2.1590410844219527e-05,-1
Snai2,Vasn,2.2003651265954244e-05,-1
Zfml,Ppp4r2,2.219250194892139e-05,-1
Zfp865,Fubp3,2.303599728797707e-05,-1
Ncor1,Ankrd17,2.3046279052372866e-05,-1
Xrcc5,Dtwd1,2.323288931878211e-05,1
Ets2,Cdc42se1,2.3340912285907384e-05,1
Ets2,Ropn1l,2.3387544741840098e-05,1
Med26,Gemin5,2.3794026791878316e-05,1
Ppargc1a,Dsg2,2.4181322367781972e-05,-1
Irf6,Ggt6,2.449335896851794e-05,1
Trim27,Tmx1,2.459554558723038e-05,-1
Nr1h4,Frk,2.4728166798479577e-05,-1
Msl3,Psma5,2.474943053947754e-05,1
Atxn1l,Twf1,2.511154191719368e-05,1
Ahr,Ctsc,2.558021470346674e-05,-1
Hnrnpk,Tbca,2.559374827571691e-05,-1
Zfp800,Gcc2,2.5850916830486322e-05,-1
Smarce1,Hnrpll,2.600925277112241e-05,-1
Prox1,Actg1,2.6010330739362916e-05,-1
Lrrfip1,Mcl1,2.6115829068759195e-05,1
Zfx,Polr3f,2.6330478506764374e-05,-1
Set,Tuba1b,2.639805155819927e-05,1
Atf5,Chmp2b,2.7009206158848e-05,-1
Sra1,Mrpl49,2.748213047662644e-05,-1
Foxo1,Erh,2.7945260268998127e-05,-1
Ctcf,Kdm5a,2.8103821629745487e-05,1
Kdm5a,Ctcf,2.8103821629750386e-05,1
Klf6,Mcl1,2.830460632216109e-05,-1
Nfil3,Ropn1l,2.8646935554705053e-05,-1
Ash2l,Ddx20,2.903351008663676e-05,-1
Irf3,Ywhaq,2.9216375237730275e-05,-1
Zfp292,Cpsf6,2.9560627267308206e-05,-1
Ets2,1700066M21Rik,3.092608480181752e-05,1
Maf1,Serpinf2,3.1146040023393064e-05,-1
Zfp593,Nop16,3.141243231544047e-05,1
Sra1,Bola1,3.1437136182664745e-05,-1
Maf1,Gjb2,3.193985499766787e-05,-1
Zkscan14,Lysmd4,3.207618018948511e-05,-1
Zfp39,Orc3,3.258396508728973e-05,1
Zfp39,Coil,3.278490452740114e-05,1
Ctcf,Pus3,3.286171530718719e-05,1
Gtf2ird1,Cttn,3.300277729156442e-05,-1
Xrcc5,Phax,3.336851435871657e-05,1
Zzz3,Ik,3.403103233725646e-05,-1
Lmo4,Ern1,3.408045985786509e-05,-1
Zscan21,Ddx59,3.4624023018188734e-05,1
Pa2g4,Hmgb3,3.4774896162462865e-05,-1
Myc,Mob3a,3.499792503718341e-05,-1
Foxa3,Akr1c12,3.5166027183377675e-05,-1
Bdp1,Arhgap12,3.566387346909427e-05,-1
Mafg,Aars,3.58224915666691e-05,-1
Tardbp,Mettl2,3.5952961917233885e-05,-1
Psip1,Myef2,3.601023028200679e-05,-1
Arid4b,Son,3.6228691692197035e-05,1
Son,Arid4b,3.622869169219712e-05,1
Mef2d,Clec16a,3.655471726014595e-05,-1
Mef2d,Top3b,3.655471726014595e-05,-1
Hes6,Nudt7,3.6793036149291146e-05,-1
A930001N09Rik,Tmem48,3.698258079611173e-05,-1
Mysm1,Zdhhc20,3.715027673712204e-05,1
Zfp653,Scand1,3.746460704105652e-05,-1
Stat1,Parp9,3.7640693757993936e-05,1
Sox18,Fmo1,3.791018823858575e-05,-1
Sarnp,Rnpepl1,3.804750249751699e-05,-1
Mbd3,Ppp1r35,3.874400771415989e-05,-1
Zfp36,Srgn,3.9353258107520865e-05,1
Prdm4,Rnps1,3.951545053757371e-05,1
Mef2d,Nek1,3.9784030855966075e-05,-1
Bdp1,Rbm27,3.978757242150019e-05,-1
Msl3,Snrpa1,3.981083471287023e-05,1
0610031J06Rik,Dalrd3,4.002100421909093e-05,-1
Hdac2,Hnrnpa0,4.008227246845086e-05,-1
Mll2,Lypla2,4.013902271339107e-05,-1
Bmi1,Megf9,4.049670397971792e-05,-1
Kdm5c,Vps54,4.051284121521251e-05,1
Mier1,Slmap,4.0887888981960165e-05,-1
Zfp865,Gtpbp1,4.128082761079621e-05,1
0610031J06Rik,Lipa,4.1808708633678074e-05,1
Onecut1,Hamp2,4.1918003578810074e-05,-1
Ncor2,Rapgef1,4.22531429968957e-05,-1
Mta1,Gna12,4.262392835567597e-05,-1
Hnf4a,Rbks,4.2843209892974274e-05,-1
Med6,Lyar,4.288110349255942e-05,-1
Arid1a,Alg11,4.363797829694678e-05,1
Sra1,Clybl,4.43281830060302e-05,-1
Spata24,Psip1,4.479672973173968e-05,1
Atf5,Creld1,4.4984650830471664e-05,-1
Nono,Tsn,4.5062371473462454e-05,-1
Ppargc1a,Ndufv3,4.538158685474595e-05,1
Med6,Zcchc10,4.548055602297554e-05,-1
0610031J06Rik,1110007C09Rik,4.5633974452961e-05,1
Smarce1,Hnrnpa0,4.56895196511109e-05,-1
Ppara,Gstk1,4.5868956685854494e-05,1
Dmtf1,Dcun1d5,4.593416169456093e-05,-1
Prdm4,Rxra,4.686027415827432e-05,1
Hes6,Cpped1,4.7222426642793654e-05,-1
Zfp654,Lztfl1,4.773888492692002e-05,-1
Hmgb1,Gpd1,4.868234928925236e-05,1
Zfml,B630005N14Rik,4.9020791340784366e-05,-1
Klf15,Tspan12,4.967548731514541e-05,-1
Fubp1,Srek1,5.0044664730155364e-05,-1
Creb3,Bag5,5.064501745225268e-05,-1
Nfia,Ugp2,5.068148387941797e-05,-1
Atf2,Rad17,5.072417182335547e-05,1
Crebbp,Pdpk1,5.0813671808401616e-05,-1
Srebf2,Sfxn2,5.116512465582816e-05,-1
Nfia,Tbc1d10b,5.127854775172403e-05,-1
Nolc1,Ddx27,5.163953800413991e-05,-1
Nr3c2,Rfk,5.1836702216494964e-05,-1
Nfic,Pacsin3,5.2043111740254686e-05,-1
Set,Rpl19,5.206463699377053e-05,-1
Zfp36,Il17ra,5.2185038640283216e-05,1
Cenpb,Ppp5c,5.2332864797177005e-05,-1
Stat5a,Repin1,5.2401481869687044e-05,-1
Zbtb7b,Erbb3,5.253321482604411e-05,-1
Nr2f6,Lima1,5.291996051108477e-05,1
Mll2,Clybl,5.3217563932241164e-05,-1
Bptf,Fip1l1,5.350045343326404e-05,1
Zfp1,Phf14,5.443025968665869e-05,-1
Creb1,Tra2b,5.452663081767161e-05,-1
Foxa1,Myh14,5.455532907672775e-05,1
Nfkb1,Cd52,5.504732369113252e-05,-1
Zfp110,Rmi1,5.5123553618256883e-05,-1
C1d,Brcc3,5.630336637059467e-05,-1
Hmgb2,Kpna2,5.651803842773575e-05,-1
Zscan12,2810422O20Rik,5.658568295544303e-05,-1
Zfp653,Cdk10,5.6774381890742013e-05,-1
Rbmxl1,Cct5,5.7054965184613697e-05,-1
Nr2f2,Cd97,5.750861288513804e-05,-1
Tcf7l1,Pepd,5.817275071617239e-05,-1
Nr1h4,Cyp4f13,5.835747533891105e-05,-1
Fosl2,Slc6a8,5.843345205553888e-05,-1
Taf8,Mdh1,5.84478369138497e-05,1
Msl3,Smc2,5.858213647277887e-05,1
Zfp292,Kdm6a,5.893994609235637e-05,1
Pnn,Rnpc3,5.966954895473984e-05,-1
Kdm5c,Ankfy1,6.039624505862036e-05,1
Zzz3,Cnbp,6.249414500917207e-05,-1
Cnbp,Zzz3,6.24941450091725e-05,-1
Hnf1b,Gstt3,6.273026581933915e-05,1
Prdm4,Pcmtd1,6.277920914585176e-05,1
0610031J06Rik,Gusb,6.376363924250865e-05,1
Cbx2,Sephs1,6.409396980552894e-05,1
Prdm4,Zfp828,6.522744061800159e-05,1
Ilf3,Cct5,6.53029358137348e-05,-1
Fosl2,Tmprss2,6.591607496958799e-05,-1
Hnrnpab,E2f8,6.623726054981509e-05,-1
E2f8,Hnrnpab,6.623726054981509e-05,-1
Sub1,1110037F02Rik,6.663684041169403e-05,-1
Smarce1,Por,6.676480626379615e-05,1
Zfp39,Trim23,6.706105397624479e-05,1
0610031J06Rik,Pold4,7.050254398560433e-05,1
Zfp865,Mef2d,7.102515476289734e-05,1
Mef2d,Zfp865,7.102515476289756e-05,1
Zscan21,Nbn,7.127262097445566e-05,-1
Taf9,Mrpl13,7.159168397975467e-05,1
Zfp395,Cables2,7.189756795343792e-05,-1
Zfp593,Surf6,7.272189577308723e-05,-1
Zzz3,Atg9a,7.276253169832799e-05,-1
Adar,Ctnnd1,7.276612481746099e-05,1
Nr2f6,Slc22a18,7.289898933402301e-05,1
Fubp3,Psip1,7.32722748593326e-05,-1
Ppargc1a,Ndufs7,7.331291985994899e-05,1
Zfp39,Mlh3,7.375611903486855e-05,1
Junb,1110007C09Rik,7.426355244337127e-05,1
Creb1,Yy1,7.52941232898218e-05,-1
Ppard,Ccdc109a,7.556648455207917e-05,-1
Zfp217,5730508B09Rik,7.67099299643578e-05,-1
Pbx2,Psme4,7.780640119971767e-05,-1
Msl3,Nup37,7.851078190540344e-05,1
Nostrin,Efna1,7.86679031273012e-05,-1
Kdm5a,2610507B11Rik,7.883554044105209e-05,1
E2f8,Ppih,7.91897041157898e-05,-1
Dmap1,Vac14,7.919247693657709e-05,-1
Pias2,Tapbp,7.93537881525084e-05,1
Camta2,Psmd5,7.970262238727662e-05,1
Hnf4a,Cyp2c55,8.00458359783917e-05,-1
Atf2,Pias2,8.097317719189848e-05,-1
Dmtf1,Srcap,8.136565839666068e-05,1
Klf2,Lyz2,8.36569714700758e-05,1
Apex1,Timm23,8.401766158999463e-05,1
Taf6,Pon2,8.439056560069929e-05,-1
Nr5a2,Gls2,8.501072703066186e-05,1
Dnajb6,Senp2,8.708498256279815e-05,-1
Cbx2,Acd,8.732213883305122e-05,1
Zfp191,Wdr37,8.744592452836241e-05,-1
Mef2d,Ptpn23,8.798585941369947e-05,-1
Drap1,Csnk1g3,8.831458576897653e-05,-1
Nono,Rpl5,8.895799614358165e-05,-1
Cbx2,Aaas,8.988533610466192e-05,1
Ahr,Zfp36l1,9.077983192261071e-05,-1
Sarnp,Zcchc10,9.148676080163721e-05,-1
Klf15,Hfe,9.209562723431546e-05,-1
Nkap,Nop14,9.225144913430768e-05,-1
Bdp1,Git2,9.239629917041445e-05,1
Ppargc1a,Atp5g1,9.251123701272751e-05,1
Prox1,Tagln2,9.322661136773704e-05,-1
Zfp93,Lztfl1,9.41861494327083e-05,1
Nr1h4,Prodh2,9.445283489387327e-05,-1
Whsc1,Gstm2,9.470450301269354e-05,-1
Mll2,Gsk3a,9.477222034137952e-05,-1
E2f8,Spc24,9.517110345245479e-05,-1
Vps72,Gabarap,9.523443199362997e-05,-1
Rxrg,Smcr7,9.531213873395122e-05,-1
Vps72,Pgls,9.556712360221915e-05,-1
Bdp1,Msl2,9.643900097136417e-05,-1
Zbtb42,Trub1,9.689539751266043e-05,1
Ets2,Elovl2,0.00010180359986174792,1
Zscan21,Fxr1,0.00010294483973847309,-1
Rorc,Prkaa2,0.00010304468825724555,1
Fubp3,Mlycd,0.00010312443621492945,-1
Zbtb7b,Rbbp6,0.00010370689328532725,-1
Bhlhe40,Slc39a4,0.00010379932641382225,-1
Hnf4a,Cgref1,0.00010384682668945875,-1
Trim33,Appl1,0.00010432578172482073,-1
