source,target,p-value,model
Prdx5,Rpa1,4.655522400936191e-47,-1
Gon4l,Zfp512,1.8015778180758933e-46,1
Zfp281,Tprn,7.685809423555497e-45,-1
Nr2c2,Pds5a,1.619096933363938e-44,-1
Rreb1,Agpat2,1.146283374418733e-43,1
Onecut2,Cps1,4.67712784910327e-42,-1
Gmeb2,Fam54b,3.554141925768101e-41,1
Onecut2,Abcg5,5.905692067716696e-41,-1
Zfp512,Paip2,1.1951552954316246e-39,1
Arid5b,Arfgap3,1.2588111295010899e-39,-1
Nr2c2,Rapgef6,5.89233810160222e-37,-1
Zfp512,Wdr45l,4.833485453732736e-36,-1
Maf,1110003E01Rik,7.841419566804604e-36,-1
Zfp512,BC018507,1.4009023861724667e-35,1
Sox6,Pdgfc,1.5747244359524846e-34,-1
Gata4,Slc39a14,3.712351845268884e-34,-1
Zfp512,Rbbp5,4.177197418619861e-34,-1
Rbbp5,Zfp512,4.177197418619861e-34,-1
Prdx5,Dnajc9,1.4709491129621753e-33,-1
Gatad2b,Myst3,2.780481389112968e-33,1
Mtf1,Mta3,2.780481389112968e-33,1
Myst3,Gatad2b,2.780481389112968e-33,1
Zfp276,Irf3,2.780481389112968e-33,1
Irf3,Zfp276,2.780481389112968e-33,1
Mta3,Mtf1,2.780481389112968e-33,1
Zfp512,Klhl12,5.240780111256567e-32,-1
Mef2d,Uqcrq,9.724992574727989e-32,-1
Sox9,Nudt19,4.272609381718438e-31,-1
Nr2c2,Krit1,4.990629835388806e-31,-1
Irf7,Bcl3,6.9063778117602585e-31,-1
Bcl3,Irf7,6.906377811776498e-31,-1
Onecut2,Tm6sf2,9.81698223774616e-31,-1
Zbtb6,Slc25a23,1.0672195640588649e-30,-1
Tcf7l1,Kank2,1.0773046465526978e-30,-1
Ldb1,Ebna1bp2,1.2940775715079462e-30,1
Prdx5,Topbp1,3.332281511331477e-30,-1
Ppard,Tradd,1.1838039446016496e-29,1
Onecut2,Apoa1,2.9474822273054775e-29,-1
Klf12,Mat1a,3.4364284922236913e-29,-1
Apex1,Timm22,5.500525299623744e-29,-1
Set,Abce1,8.4614205262795e-29,-1
Gata4,Onecut2,1.062597344226849e-27,-1
Zfp512,Zmym3,1.3576085187005248e-27,-1
Nr2c2,Birc6,2.4955051190198242e-27,-1
Xrcc6,Xpo7,3.0213571939518226e-27,-1
Nr2c2,Rictor,9.467986749211608e-27,-1
Ppard,Fam83h,1.1673032997963703e-26,1
Ppard,Atp6v0a2,1.6892243752928867e-26,1
Zfp281,Pls3,2.251962879037925e-26,-1
Tcf7l1,Pcolce,2.589875850611116e-26,-1
Bptf,Brd4,2.763552509603458e-26,-1
Brd4,Bptf,2.763552509603897e-26,-1
Mafb,Cog4,4.66762549217541e-26,-1
Creb3l3,Rnf145,9.625590139707968e-26,1
Foxa3,Lsr,1.0484027164877278e-25,-1
Nr1h2,Pef1,1.3631426617318802e-25,-1
Ilf3,Asxl1,1.5714833930801793e-25,-1
Nr2c2,Herc1,2.3906242741552067e-25,-1
Ppard,Degs1,1.4784687363098927e-24,1
Zfp512,Terf2,1.6056039094932249e-24,-1
Prdx5,Irf7,2.9113281702411747e-23,-1
Mll3,Clk1,4.9590261235001184e-23,-1
Tshz1,Cyb5,5.1596882133069724e-23,-1
Pias4,Mon1a,2.0096833366716044e-22,-1
Chd8,Phip,3.2782698062276246e-22,-1
Onecut2,Nags,4.620286570569608e-22,-1
Onecut2,Cyp3a25,5.167059824810721e-22,-1
Nr2c2,Srrm1,8.052680881454901e-22,-1
Rfx1,Cc2d1a,9.47938351935103e-22,-1
Gtf2ird1,Osbpl8,1.147485594868434e-21,-1
Mta2,8430410K20Rik,1.9683852137978513e-21,-1
Nr2c2,Ankrd11,2.2946564804796763e-21,-1
Onecut2,G6pc,2.837335330787486e-21,-1
Rfx1,Ccdc109a,2.9042948468480942e-21,-1
Prdx5,Hirip3,3.0041759892701926e-21,-1
Edf1,Zfp12,4.517797781150048e-21,1
Nr2c2,Kdm5a,4.845009916512379e-21,-1
Kdm5a,Nr2c2,4.845009916514628e-21,-1
Prdx5,Uba2,5.559110520049316e-21,-1
Ppard,Tprn,7.708904464607239e-21,1
Prdx5,Ncapd2,1.2495821017909474e-20,-1
Ppard,Gkap1,1.5032402891901924e-20,1
Onecut2,Abcc2,1.7615453011103916e-20,-1
Zfp512,Slc31a1,3.496305796708074e-20,1
Bcl3,Trim14,5.98313706846798e-20,-1
Tcea3,Cobl,7.354722865153125e-20,-1
Zfp512,Map2k3,7.435762754959181e-20,-1
Nr2f2,Bmp5,7.4550298229338e-20,1
Nr2c2,Lnpep,7.513672717735696e-20,-1
Rbmxl1,Polr2d,8.001032147227778e-20,-1
Chd8,4833420G17Rik,1.4028735316369286e-19,-1
Nolc1,Rrp9,1.7821937518303263e-19,-1
Bptf,Chd2,2.4104663581365523e-19,-1
Irf6,Grtp1,3.7502810204981843e-19,-1
Tgif1,Map2k3,3.967685125724158e-19,-1
Nr2c2,Prrc2c,4.388077885712698e-19,-1
Zfp639,Rab34,7.369290435563519e-19,-1
Snapc4,Ddx56,8.806775108128676e-19,-1
Nr2c2,2610507B11Rik,1.189433388749731e-18,-1
Zfp512,Mapkap1,1.5061524555076215e-18,-1
Hdac2,Agpat2,1.9340181394275816e-18,-1
Phb,Elac2,2.024271481255474e-18,-1
Zfp217,Aars,3.474967157041811e-18,-1
Trim28,Asxl1,6.663530295835263e-18,-1
Chd8,Ggnbp2,7.562383327088293e-18,-1
Prdx5,Xpo1,8.13463952174067e-18,-1
Nr2c2,Srcap,9.597444630702647e-18,-1
Gmeb2,Arid5b,1.9021690321385624e-17,1
Hdac4,Foxj2,1.9021690321385624e-17,-1
Arid5b,Gmeb2,1.9021690321385624e-17,1
Foxj2,Hdac4,1.9021690321385624e-17,-1
Zhx1,Zbtb44,1.9021690321385624e-17,1
Rxrg,Sod2,1.9021690321385624e-17,1
Zbtb44,Zhx1,1.9021690321385624e-17,1
Sod2,Rxrg,1.9021690321385624e-17,1
Tcf7l1,Col4a1,1.9255996469437682e-17,-1
Npm1,Dnajc9,2.903262616755035e-17,-1
Chd8,Kdm5a,3.907823944238895e-17,-1
Kdm5a,Chd8,3.907823944240493e-17,-1
Stat5a,Repin1,4.3167998110828604e-17,-1
Chd4,Prrc2c,5.0136590843017843e-17,-1
Ruvbl2,Mocs2,5.118288078844203e-17,1
Tcf7l1,Gas1,1.4295850790761117e-16,-1
Foxa2,Casp7,1.5890229049936107e-16,1
Ssrp1,Dnajc9,2.3274918786637346e-16,-1
Onecut2,Slc25a15,2.584213397560224e-16,-1
Nfatc3,Cep110,2.893660477926405e-16,-1
Srrt,Brpf1,3.145790647308451e-16,1
Srrt,Ctdp1,3.145790647308451e-16,1
Srrt,Itfg2,3.145790647308451e-16,1
Srrt,Tomm34,3.145790647308451e-16,1
Zfp292,Thoc2,5.738574080073325e-16,-1
Ppard,Mpi,6.324158432584722e-16,1
Onecut2,Vwce,6.821819883423802e-16,-1
Ruvbl2,Nudt12,6.954857131985796e-16,1
Nr2c2,Cdk17,1.053056134867969e-15,-1
Nr1i2,Lsr,1.0704161262456593e-15,-1
Atf5,Ggcx,1.2179618219903484e-15,1
Snapc4,Tcof1,1.2478967098194067e-15,-1
Prdx5,Akap8,1.4193351119144863e-15,1
Nr2c2,Smchd1,1.7263000495709623e-15,-1
Ncor1,Ubxn2a,1.9778710951758226e-15,-1
Smarca2,Cdc42ep5,1.987858024055372e-15,1
Ash2l,Fam63b,2.3689079042608212e-15,1
Onecut2,Apoc3,2.81862850478264e-15,-1
Onecut2,Leap2,3.7242499849603074e-15,-1
Creb3,2810422O20Rik,3.9517321878006704e-15,-1
Tcf3,Hnrnpf,5.025921561699259e-15,-1
Gata4,Bri3bp,7.197786189538554e-15,-1
Dnajc2,Rps6,7.325862683137436e-15,1
Zfp512,Nphp1,7.327124315295255e-15,1
Crebbp,Msl2,8.553778994725294e-15,-1
Creb3l3,Slc39a14,8.818330572703942e-15,1
Gata4,Lpgat1,9.192248617860247e-15,-1
Zfp281,Stbd1,9.83459941193664e-15,-1
Mta2,Capn1,1.2784831107783935e-14,-1
Gabpb2,Prrc2c,1.3236900241137127e-14,-1
Chd8,Bod1l,1.5060605170109375e-14,-1
Myst4,Chchd7,1.5588524534978547e-14,-1
Zfp512,Fkbp3,1.600955808784441e-14,1
Tcf7l1,Dlc1,1.6300852630273388e-14,-1
Nostrin,Anxa4,1.7520845425832512e-14,-1
Tcf7l1,Cald1,1.813266979286117e-14,-1
Mta2,Frmd8,1.9631262291947952e-14,-1
Brd4,Srrm1,2.1118364163388098e-14,-1
Nr1i2,Ugt2b5,2.372418204343107e-14,-1
Srebf2,Srp9,2.661123326812444e-14,-1
Mybbp1a,Rrp9,2.7349396814872836e-14,-1
Mta2,Tmem42,4.574083492817199e-14,-1
Onecut2,Pla2g12b,5.138904552860962e-14,-1
Nr2c2,Cdk12,5.301294393042785e-14,-1
Gata4,Gpt,6.304106837391032e-14,-1
Nr2c2,Rc3h2,6.735787924391036e-14,-1
Onecut2,Apol7a,6.948833689588339e-14,-1
Taf11,Bag5,7.601744667968331e-14,1
Onecut2,Creb3l3,9.08980697552736e-14,-1
Creb3l3,Onecut2,9.08980697552736e-14,-1
Ppard,Gale,1.0739082506363405e-13,1
Tcea1,Erh,1.234401132984656e-13,1
Ahr,Cyb5,1.4736830006084716e-13,-1
Zfp512,1500011H22Rik,1.6353208698630282e-13,1
Nr1h4,Rgn,2.3461753836636845e-13,-1
Klf15,Lrg1,3.2312531645415736e-13,1
Zfp512,Acp5,3.70524699758943e-13,1
Klf11,Trim3,3.8268565334681686e-13,-1
Nr2c2,Sltm,4.2508773631139625e-13,-1
Kdm1b,Ngly1,4.865258391264254e-13,-1
Gata4,Dera,5.182739381480854e-13,-1
Yap1,Tspan9,6.085770947790973e-13,-1
Chd1,Scaf4,7.561153242656799e-13,1
Cebpa,Anpep,8.857996493171832e-13,-1
Trp53,Tcof1,8.89558474219918e-13,-1
Nr2c2,Prpf38b,1.0014322760478062e-12,-1
Dnajc2,Noc4l,1.0527967397875408e-12,-1
Cebpa,Rilp,1.171004140061833e-12,-1
Zfp512,Elp3,1.2015647050468426e-12,-1
Gabpb2,Smg1,1.3751895506006315e-12,-1
Irf7,Nat2,1.3837165081776805e-12,-1
Trim33,Shprh,1.4017790151600082e-12,-1
Smad1,Mvp,1.4663632098138158e-12,-1
Rnf4,Erh,1.563427917220698e-12,-1
Rfxap,Dcaf5,1.5985588591533354e-12,-1
Onecut2,Pbld2,3.5897447207918712e-12,-1
Gata4,Depdc7,3.6723390522522245e-12,-1
Cc2d1a,Mark2,3.811053597189236e-12,-1
Dnajc2,Nucks1,4.0036541805092864e-12,-1
Nr1i3,Mia2,4.362471862185191e-12,1
Dmtf1,Senp6,5.233600212964913e-12,-1
Ppard,Lad1,5.498694202551232e-12,1
Mlx,Gsr,5.7421016078301854e-12,-1
Arid5b,Tspan4,5.7851611660765874e-12,-1
Atf6b,Pef1,5.835031094875326e-12,-1
Snai2,Fkbp7,5.925201433652943e-12,-1
Snai2,Rcn3,5.925201433652943e-12,-1
Tfb1m,Mterfd2,6.938189216094942e-12,-1
Nr2c2,Rps6kb1,7.005666926370799e-12,-1
Tmpo,Alyref,7.760667379491887e-12,-1
Nr1h4,Mia2,7.801154209051886e-12,-1
Grlf1,Dgat1,8.393519661101231e-12,-1
Xrcc6,Cops3,9.87533841809306e-12,-1
Rreb1,Mob3b,1.0119790061699343e-11,-1
Gata4,Agmat,1.033934586184941e-11,-1
Ppard,Cadm1,1.1022987209650233e-11,1
Gata4,Soat2,1.1752699446840693e-11,-1
Dnajb6,2610027L16Rik,1.2049849587944575e-11,-1
Zfp512,Ric8b,1.2820006312630214e-11,-1
Grlf1,Mpp1,1.4692278427705885e-11,-1
Zfp512,Polr2b,1.6957058563944474e-11,-1
Zfp281,Nkiras2,1.9298395524732182e-11,-1
Trim27,Mtus1,2.163964602761937e-11,-1
Gata4,Mia2,2.2052159410638842e-11,1
Tcf7l1,Wwtr1,2.3999136851445335e-11,-1
Srebf2,Capn1,2.6679575295570162e-11,-1
Klf15,Lifr,3.507741463301741e-11,-1
Creb3l3,Mia2,3.5633063473836095e-11,-1
Zfp110,Mterfd1,3.8406294893013746e-11,-1
Bcl3,Gsdmd,4.176659426410347e-11,-1
Mterfd1,Eed,4.5340527961467856e-11,-1
Zscan21,Ap1b1,4.8592256048978386e-11,1
Pa2g4,H2afx,4.9747975081602896e-11,-1
Ppard,Slc35c1,5.057044376294649e-11,1
Sall1,AU022252,5.418818445126451e-11,-1
Ssrp1,Vrk1,5.585954029160371e-11,-1
Zbtb16,C3,6.047814422014564e-11,-1
Atf5,Smpd1,6.286948055280457e-11,-1
Sox9,Ppif,8.240660534054067e-11,-1
Mlx,Pip4k2c,8.303936892481044e-11,-1
Cebpb,Rars2,9.807734977699047e-11,-1
Cebpb,Rars2,9.807734977699047e-11,-1
Carm1,Fuca1,1.1275356165613556e-10,-1
Ppard,Camsap3,1.1309903900219731e-10,1
Zfp750,Tgm1,1.1514723274004737e-10,1
Bhlhe40,Il13ra1,1.1615730288783193e-10,-1
Zfp93,Hspb11,1.2266121923421108e-10,-1
Ppp1r8,Hat1,1.2695092262744667e-10,-1
Zfp512,Brms1l,1.270693993089421e-10,-1
Nr1h4,Hsd17b13,1.5519193067166166e-10,-1
Ruvbl2,Hadh,1.5929035940921096e-10,1
Gata4,Slc27a4,1.6067821521261601e-10,-1
Ppard,Gna11,1.71845334700776e-10,1
Nr1i2,Pm20d1,1.7847428408315822e-10,-1
Tcea3,Pacsin3,1.8028955534335328e-10,-1
Zfp512,Btf3l4,1.863609598244705e-10,1
Chd4,2610507B11Rik,1.99626732949437e-10,-1
Zfp593,Gtf2h4,2.0630337293293313e-10,-1
Rbmxl1,Psma2,2.0803987826252439e-10,-1
Mxi1,Paics,2.3209994015549263e-10,-1
Irf9,Casp8,2.3610706425225316e-10,1
Zfx,Dcun1d5,2.7075529132228534e-10,-1
Xrcc6,Rfc1,2.802086159415555e-10,-1
Rfx1,Cs,2.9361000201743906e-10,-1
Rps3,Smc3,3.88508392147785e-10,-1
Chd4,Srrm1,4.106326812653533e-10,-1
Gata4,Aco1,4.1871998284634497e-10,-1
E2f6,Rps6ka1,4.234716489472071e-10,1
Zfp110,Frmd8,4.841969951133765e-10,-1
Nr1h4,Lsr,4.927268479604911e-10,-1
Snai2,Axl,5.030104804903316e-10,-1
Gmeb2,Dpy19l1,5.232724193898174e-10,-1
Arid5b,Dpy19l1,5.232724193898174e-10,-1
Sall1,Apof,5.392983140373157e-10,-1
Zfp326,Sidt2,5.623301648847483e-10,1
Thap7,Adrm1,6.439719425320598e-10,-1
Klf15,Mccc2,6.613635010188895e-10,-1
Zfp445,Pten,6.990375781357086e-10,-1
Phf21a,Frg1,7.253684508317867e-10,-1
E2f8,Mcm10,7.254359639371809e-10,-1
Cbx2,1110067D22Rik,8.222489370529808e-10,-1
Zfp292,Crebbp,8.69127257383133e-10,-1
Crebbp,Zfp292,8.691272573835169e-10,-1
Hmg20b,Ltbr,9.681841272570627e-10,-1
Dnajc2,Mrpl11,9.725178514342092e-10,1
Smarca5,Ddx46,9.846349260423953e-10,-1
Zfx,Setx,9.852625877051205e-10,-1
Tbx3,Xdh,1.0111738687254187e-09,1
Cenpb,Csk,1.0471686732931558e-09,-1
Gata4,Reep6,1.1404540158478534e-09,-1
Zfp292,Prrc2c,1.1864145752071447e-09,-1
Taf12,Mpv17l2,1.2736501897512873e-09,-1
Klf15,Tpd52,1.295400859188511e-09,-1
Dnajc2,Mre11a,1.4271956906470798e-09,-1
Pa2g4,Rrm2,1.6948569172093218e-09,1
Brd4,Prrc2c,1.7009501321999782e-09,-1
Nfkb1,Samhd1,1.917026285959812e-09,-1
Myc,Sox9,2.066596765722318e-09,-1
Creb3l3,Agmat,2.155952449499391e-09,-1
Pias4,Atp5d,2.164482922946737e-09,-1
Atxn1l,Atp5d,2.164482922946737e-09,-1
Nfya,Srp9,2.214025374625414e-09,-1
Trim27,Tapbp,2.2720444911470004e-09,-1
Trim33,Bptf,2.343833504770907e-09,-1
Bptf,Trim33,2.343833504771143e-09,-1
Nr2c2,Pank3,2.35736748448772e-09,-1
Zfp746,2310022B05Rik,2.3987823234615133e-09,-1
Sall1,Akr1c6,2.531581233268498e-09,-1
Dnajc2,Pkd1,2.9070059612337784e-09,1
Kdm5c,Eps15l1,2.9746901864803262e-09,-1
Zfp746,Nmnat1,2.987389618377476e-09,-1
Tcf7l1,Pard3,3.0658616022987073e-09,-1
Sall1,Amdhd1,3.08757278489561e-09,-1
Tfpt,Fam53a,3.597126429061589e-09,-1
Srebf2,Med7,3.6136421992837536e-09,-1
Irf1,Shisa5,3.853865650837831e-09,-1
Chd8,Rlf,4.04666257507217e-09,-1
Nr1h4,Ugt2b36,4.7930852474160335e-09,-1
Ppard,Itpkc,4.896514195463127e-09,1
Gata4,Sfxn1,5.0969019943880215e-09,-1
Ppard,Leng9,5.398727894886471e-09,1
Prdx5,Impdh2,5.412782501001539e-09,-1
Nr2c2,Mysm1,6.097082499344501e-09,-1
Mysm1,Nr2c2,6.097082499344712e-09,-1
Smarca2,Gale,6.121399725104999e-09,1
Sall1,Apoc4,6.296404396513469e-09,-1
Csda,Paqr9,6.681292146145126e-09,1
Srebf2,Bak1,6.872296818870356e-09,-1
Mga,Atrx,6.9217320700380885e-09,-1
Gata4,5730403B10Rik,6.9473667926272585e-09,-1
Hhex,Lifr,6.985249220337291e-09,-1
Nr2c2,Med1,6.994585877452945e-09,-1
Med1,Nr2c2,6.994585877453852e-09,-1
Ash2l,2610027L16Rik,7.542090895651496e-09,1
Dnajc2,Fastkd3,8.013275116000802e-09,1
Gata4,Gstm7,8.524727062765129e-09,-1
Ppp1r8,Nvl,8.718516715084328e-09,-1
Sall1,Colec11,9.264849481774037e-09,-1
Zscan21,Tex261,9.976540625061612e-09,-1
Zscan21,Tex261,9.976540625061612e-09,-1
Gata4,Dhrs4,1.0732022838432133e-08,-1
Onecut2,Fabp1,1.1628512149793559e-08,-1
Zscan21,Mtrf1l,1.1837147761491526e-08,-1
Ppp1r8,Snrpa1,1.185798046437018e-08,-1
Mlx,Cdk2ap2,1.1943844660253016e-08,-1
Zbtb16,C1ra,1.2856797680458898e-08,-1
Ash2l,C3,1.3162619071235548e-08,-1
Rfc1,Cebpz,1.365414410697124e-08,-1
Gata4,Abcg8,1.3861404015322701e-08,-1
Zfp512,Polr2g,1.4008420717471213e-08,-1
Smarca2,Arhgef12,1.482982614619472e-08,1
Nfkb1,Slc10a3,1.4895914945562563e-08,1
Dnajc2,Fastkd5,1.5188760130867746e-08,1
Gata4,Aldh16a1,1.5292800310283282e-08,-1
Sall1,Cpb2,1.8116145385734233e-08,-1
Taf12,Terf2,1.8416970856585288e-08,-1
Nolc1,Rbm19,1.8953515773721577e-08,1
Creb3l3,Pipox,1.9990423108311646e-08,-1
Zfx,Rprd2,2.0734133791862844e-08,-1
Pcna,Dnajc9,2.1546817594474204e-08,-1
Pias4,Sirt7,2.3516904771445048e-08,-1
Lass6,Rdx,2.4042329398048072e-08,-1
Kdm2a,Itch,2.5375952836320296e-08,-1
Phf5a,Vrk1,2.6031581474033876e-08,-1
Chd8,Gabpb2,2.6467695538681086e-08,-1
Zfp292,Ppig,2.7128072699656215e-08,-1
Hnrnpd,Hspb11,2.7177887418362107e-08,-1
Sall1,Fgb,2.733455314407042e-08,-1
Dnajc2,Taf9,2.857330164181643e-08,-1
Taf9,Dnajc2,2.8573301641817402e-08,-1
Dnajc2,Psma5,2.8925313195010235e-08,-1
Onecut2,Apoa4,2.928736491977816e-08,-1
Msl3,Llph,3.1530298512750694e-08,1
Hmg20b,Nr1h2,3.249818876803429e-08,-1
Nr1h2,Hmg20b,3.249818876803498e-08,-1
Gata4,Pipox,3.334079364032341e-08,-1
Onecut1,Gdf2,3.4370145837280216e-08,-1
Irf9,H2-D1,3.678182336043095e-08,1
Kdm3a,Comt,3.7011678592166766e-08,1
Prdx5,Nup155,4.112615574685506e-08,-1
Nfib,Amotl2,4.2248527159772425e-08,-1
Gabpb2,Srcap,4.3221097648712235e-08,-1
Mta2,Pcbd2,4.5567825359654565e-08,-1
Yy1,Mon1a,4.842062888312348e-08,-1
Thoc1,Atrx,4.894297639566227e-08,-1
Zfp36,Spats2,5.119291577750267e-08,-1
Sall1,Kcnn2,5.1212449405989783e-08,-1
Zfp672,Zcrb1,5.29546023772664e-08,-1
Creb3l3,Pdzk1,5.418323759544346e-08,1
Ppard,Dgka,5.499396741413336e-08,-1
Chd8,Birc6,5.5758528709430875e-08,-1
Rbmxl1,Tipin,6.099420916710241e-08,-1
Crebbp,Brd4,6.412197281325967e-08,-1
Brd4,Crebbp,6.41219728132622e-08,-1
Tcf3,Ppp4c,6.893230783435427e-08,-1
Rfc1,Pola2,6.976661362367731e-08,-1
Rreb1,Maged1,7.008295294528435e-08,-1
Cenpb,Rab18,7.498620353610383e-08,-1
Irf9,Parp9,7.583529011681337e-08,1
Zfp161,Trim37,7.704662927371841e-08,-1
Sall1,Upp2,7.864478828006742e-08,-1
Dnajc2,Yars2,7.875251311789024e-08,1
Chd8,Dph5,9.252954108864765e-08,-1
C1d,Thoc7,9.436084372383236e-08,-1
Irf6,Arhgap23,9.551010338677392e-08,-1
Tcea3,Snta1,9.557077031941548e-08,-1
Nr1i2,Hgfac,9.999263770060806e-08,-1
Nfkb1,Trim21,1.0422387772870617e-07,-1
Gtf3a,Pold2,1.043711748740267e-07,-1
Dnajc2,Ormdl1,1.0526032622102918e-07,-1
Bptf,Gapvd1,1.0578766663754018e-07,-1
Irf9,Gsdmd,1.1015579888067321e-07,1
Zfp512,Akap11,1.1788224065112404e-07,-1
Chd4,Pdpk1,1.1811252704421297e-07,-1
Stat5a,Minos1,1.1833455115526239e-07,1
E2f4,Bak1,1.1844137717657985e-07,-1
Atxn1l,Prkag2,1.2093041056456855e-07,-1
Hmgb1,Anapc5,1.2121394968918012e-07,1
Nr1i2,Cblc,1.2299956832390426e-07,-1
Onecut2,Pklr,1.2417630075120524e-07,-1
Dmtf1,Pstk,1.251111019220748e-07,-1
Atf1,Zzz3,1.2569824466349798e-07,-1
Zzz3,Atf1,1.256982446635007e-07,-1
Grlf1,Nicn1,1.3646885247455687e-07,-1
Cenpb,Akt1,1.3669891510702265e-07,-1
Nfyc,Lgals8,1.383151261192547e-07,-1
Nolc1,Utp6,1.4524652411236853e-07,-1
Nolc1,Ddx56,1.4940334538409922e-07,1
Ctcf,Gabpb2,1.528811303156775e-07,-1
Gabpb2,Ctcf,1.528811303156775e-07,-1
Gata4,Apoc2,1.5424107910155007e-07,-1
Creb3,Ddx31,1.5619801777087234e-07,-1
Pa2g4,Fen1,1.5632486023066257e-07,-1
Klf15,Cmbl,1.642896377722093e-07,-1
Nkap,Rae1,1.6660836634337703e-07,-1
Zkscan5,Pfkfb1,1.691721279981091e-07,-1
Abt1,Ctu2,1.7078859327864537e-07,-1
Gata4,Adam9,1.7333835248246996e-07,-1
Zfp110,Eif2a,1.7414306515963834e-07,-1
Bptf,Git2,1.7878116457066908e-07,-1
Ppard,Rdx,1.8065256393334034e-07,1
Sall1,Hrsp12,1.8257016956217024e-07,-1
Brd4,Ctcf,1.8278662794064658e-07,-1
Ctcf,Brd4,1.8278662794065534e-07,-1
Sall1,Ugt3a1,1.8450723123136143e-07,-1
Zfp110,Srp9,1.8673159902521433e-07,-1
Sall1,Uox,1.887503363134777e-07,-1
Hmgn5,Fh1,1.9066811859048994e-07,-1
Sin3a,Ddx46,1.9240377570078017e-07,-1
Rnf10,Gmps,1.9476472573602305e-07,-1
Onecut2,Soat2,2.0736790461716835e-07,-1
Chd8,Nemf,2.1099244563164289e-07,-1
Nr2c2,Cdc40,2.1477893885240714e-07,-1
Zfp281,BC030336,2.1788813780508472e-07,-1
Mafb,Ctsb,2.2560313235118313e-07,-1
Mier1,Nat2,2.3077209081968424e-07,1
C1d,Ski,2.3912632940823983e-07,-1
Nr2c2,Brd4,2.393949330848698e-07,-1
Brd4,Nr2c2,2.393949330848954e-07,-1
Nolc1,Prmt3,2.4216276006762976e-07,-1
Mbd3,Pcid2,2.433724299629491e-07,1
Taf11,Cbwd1,2.5312288523462904e-07,-1
Zbtb16,Lrg1,2.646154655112084e-07,-1
Mterfd1,Txnl1,2.691738883613812e-07,-1
Cggbp1,Ing5,2.959807217097902e-07,-1
Sall1,Slc17a2,3.038762299751103e-07,-1
Thoc1,Rif1,3.111735986406375e-07,-1
Rela,Plod3,3.124683296489852e-07,-1
Snai2,Ifitm1,3.1415519133243187e-07,-1
Ppard,Dock5,3.2382264753498746e-07,1
Gabpb2,Cep110,3.251479940071879e-07,-1
Trim27,Arpc5l,3.558366445157184e-07,1
