source,target,p-value,model
Ahctf1,Mysm1,1.3894774230348177e-07,-1
Mysm1,Ahctf1,1.3894774230348177e-07,-1
Hnrpdl,Tardbp,1.4292681048417305e-07,-1
Tardbp,Hnrpdl,1.4292681048417342e-07,-1
Mysm1,Rbm39,1.4389702208360147e-07,-1
Zfp800,Rb1cc1,1.4396854778325794e-07,-1
Thoc1,Larp7,1.4440824904446143e-07,1
Thoc1,Polr3a,1.4541374617317264e-07,-1
Kdm1a,Pck2,1.5186908264627825e-07,1
Rbmx,Nono,1.5571180605678114e-07,-1
Tfdp1,Cyp2f2,1.5576317087734434e-07,-1
Rb1,Dusp3,1.6372389263022303e-07,1
Atf6b,Drap1,1.653790155621029e-07,-1
Drap1,Asna1,1.7083814025529387e-07,-1
Prdm4,Nup62,1.7121578294419858e-07,1
Phf5a,Polr2d,1.7180055660239326e-07,1
Fubp1,Phip,1.7475600341002495e-07,-1
Nr3c2,Etv3,1.8135896016502303e-07,-1
Etv3,Nr3c2,1.813589601650232e-07,-1
Gtf3a,Zbed3,1.8223449952520503e-07,1
Nfat5,Myo9b,1.8620561376249678e-07,-1
Kdm5c,Chd2,1.919638639748962e-07,-1
Dhx33,Ddx21,1.9316377562251127e-07,-1
Trp53,Lsm2,1.9557470808108448e-07,1
Nr1i3,Nags,1.9720338831829084e-07,-1
Gata6,Sptlc2,2.052765800011929e-07,-1
Brd4,Rbm26,2.0744524401863602e-07,1
Mysm1,A630007B06Rik,2.214041669838202e-07,-1
Nfkb1,Akap13,2.239812020563565e-07,1
Rbmx,Hnrnpa3,2.2458721249373196e-07,-1
Arid4b,Zfp62,2.250951750446277e-07,-1
Nfic,Erlin2,2.310796994560369e-07,-1
Pias4,Arf5,2.3659228328692214e-07,-1
Mtf1,Atg4d,2.400256142416367e-07,-1
Zbtb24,Alkbh4,2.4878623611643357e-07,-1
Hdac1,Atad2,2.524332705880638e-07,1
Foxp4,Slc9a1,2.5404075711747263e-07,1
Ash1l,Akap9,2.596669476377257e-07,-1
Vps72,Sbf1,2.773804561495438e-07,-1
Gtf2f1,Tarbp2,2.8127934556601864e-07,-1
Ncoa2,Rpl18a,2.9163489556961033e-07,-1
Nfat5,Micu1,2.927189970878904e-07,-1
Rora,Mcm2,2.948566288233209e-07,-1
Ddx58,Il17ra,2.963975865483594e-07,-1
Sox6,Abcg2,3.019646749879428e-07,-1
Camta2,Zmiz2,3.0578278121874457e-07,-1
Zfp143,Zfp51,3.1229935122699105e-07,-1
Gtf2a1,Usp34,3.2179924215445496e-07,-1
Dmtf1,Rb1cc1,3.2580987024315355e-07,-1
Bptf,Rbm27,3.267630708099937e-07,1
Ahctf1,Phip,3.282094138649346e-07,-1
Nfyc,D19Wsu162e,3.340470751276493e-07,1
Dmap1,Med9,3.3944171773907167e-07,1
Phf5a,Orc6,3.417157583848962e-07,-1
Prdm4,Rpl7a,3.8093610016277947e-07,1
Tcf12,Btbd7,3.930400580074602e-07,1
Zscan21,Pdcd2l,3.957173524381692e-07,-1
Thoc1,Nup153,3.971788155635523e-07,-1
Zfp36,Tec,4.1060981501547033e-07,-1
Nolc1,Pold2,4.111251986157522e-07,1
Zbtb24,Eftud1,4.3528227355079853e-07,-1
Dmap1,Thoc5,4.541095764711333e-07,1
Tfdp1,Gstt1,4.578360822321178e-07,-1
Topors,2810021B07Rik,4.6434212203766545e-07,-1
Bclaf1,Topors,4.6697270357274644e-07,-1
Irf3,Anp32e,4.736008320455025e-07,1
Hnrnpd,Zfp955a,4.73625744150136e-07,1
Nr1i3,Aadac,4.781885909744697e-07,-1
Maf,Lap3,4.946933867763506e-07,-1
Atxn1l,Ap2s1,5.081355015315641e-07,-1
Cbfb,Wtap,5.091256478233417e-07,1
Maf1,Egfr,5.152574282261289e-07,1
Cc2d1a,Paics,5.185180254354403e-07,-1
Bdp1,Orc4,5.432129704066123e-07,-1
Ppargc1a,Uqcrb,5.433584879062268e-07,1
Tfdp1,Lsm3,5.621034950332695e-07,-1
Smarcc2,Ypel3,5.710644225201445e-07,1
Ppargc1a,Ugp2,5.712158877287629e-07,1
Prdm4,Tcp1,5.896162835148245e-07,1
Gtf2f1,Snrk,6.088246004763968e-07,1
Fubp1,Riok1,6.145560859900647e-07,-1
Gtf3a,Cdk4,6.254447404366768e-07,1
Nfic,Hamp,6.333669247908025e-07,-1
Bdp1,Yy1,6.539397432535532e-07,-1
Suz12,Atrx,6.556071314971973e-07,-1
Gtf2f1,Ctso,6.57048095596447e-07,1
Zfp553,Nkrf,6.626954510779644e-07,-1
Nkrf,Zfp553,6.626954510779644e-07,-1
Phf21a,Nisch,6.667724100508692e-07,1
Sox13,0610010F05Rik,6.864143179354054e-07,1
Nfat5,Itsn2,7.197716870235194e-07,-1
Pml,Mcmbp,7.550939374248122e-07,-1
Tcf12,2410042D21Rik,7.908350414487539e-07,1
Nr1i3,Cyp4f14,7.956907714523553e-07,-1
Zfp553,Dnajc24,8.197721187741525e-07,-1
Etv3,Pak2,8.233956161295481e-07,-1
Cbfb,Cnot6,8.479216361919239e-07,-1
Trp53,1700052N19Rik,8.698455296249368e-07,1
Klf15,Gcdh,8.855599029848684e-07,1
Dhx33,Ilf3,9.094212922788053e-07,-1
Adar,Erbb2ip,9.367729528757754e-07,-1
Ddx58,Lyn,1.000557089384728e-06,-1
Drap1,Mlf2,1.0264739745998853e-06,-1
Mxi1,Ccdc109a,1.04317458718837e-06,-1
Ahctf1,Rmi1,1.0486872387266697e-06,-1
Mysm1,Srrm1,1.0509887781693186e-06,-1
Taf5,Mrps9,1.0546607841591396e-06,-1
Prdm4,Smpd4,1.0784577836424514e-06,1
Dmap1,Ftsj2,1.1251859920593343e-06,-1
Usf2,Ubtd1,1.1375216151264439e-06,-1
Zfp800,Esco1,1.1989269156289632e-06,-1
Edf1,Tceb2,1.207473241698571e-06,-1
Stat5b,Parp3,1.2274200575373682e-06,-1
Suz12,Bclaf1,1.2376491181812745e-06,-1
Bclaf1,Suz12,1.2376491181813168e-06,-1
Tcf7l1,Gosr2,1.2511106519319768e-06,-1
Smad3,Zfp612,1.2606058772920742e-06,-1
Tfdp1,Nup43,1.2672675948946143e-06,-1
Zfp36,Cd52,1.2794198469823346e-06,-1
Taf2,Sart3,1.287500963057867e-06,-1
Dhx33,Rcc2,1.290332877246559e-06,-1
Ssrp1,Poldip3,1.343913668141779e-06,-1
Arnt,Polr2b,1.3504343611819165e-06,-1
Med6,Mnd1,1.371302152602316e-06,-1
Mga,Naa16,1.3806166619760417e-06,-1
Hmg20a,Zmym5,1.3883689420576185e-06,1
Smarce1,Dhx15,1.3888287396823665e-06,-1
Dhx33,Ruvbl1,1.426068846978818e-06,-1
Nkrf,Dnttip2,1.431309671135341e-06,-1
Sox6,Rap2c,1.4337936173311388e-06,-1
Tardbp,BC024479,1.4395332267844406e-06,-1
Sall1,Slc38a3,1.449211947391233e-06,-1
Mtf1,Rbms2,1.5364465007007937e-06,1
Dmtf1,Rabgap1,1.5473727132208147e-06,-1
Dhx33,Mki67ip,1.5715610900503637e-06,-1
Tada2a,Dis3,1.5744202499919656e-06,-1
Sp1,Mysm1,1.587646555743383e-06,-1
Mysm1,Sp1,1.5876465557434078e-06,-1
Ubp1,Srsf11,1.5936696063196414e-06,1
Phf5a,Polr2b,1.6324569861916711e-06,-1
Nkrf,Rrp12,1.6358314361377078e-06,-1
Pbrm1,Clptm1,1.6579264833298044e-06,1
Crebbp,Akap9,1.668256159559564e-06,-1
Fubp1,Srsf11,1.6803732511240305e-06,-1
Puf60,Rexo1,1.7000659378621396e-06,1
E2f8,Cenpa,1.7055247331637233e-06,-1
Prdm4,Rtcd1,1.708241845064834e-06,1
Zfp326,Mettl9,1.7656653685582094e-06,1
Nr2c2,Akap9,1.816084008112616e-06,-1
Kdm5c,Kdm5a,1.820172621360647e-06,-1
Zbtb6,Tmem150a,1.8460428053994984e-06,1
Rtf1,Pds5b,1.9536685397654746e-06,1
Ahctf1,Akap8,1.9783786156996797e-06,-1
Bptf,Polr2b,2.000464655419968e-06,1
Hnrnpk,Rpl14,2.0057738788000093e-06,-1
Csde1,Lrrc58,2.008172175674056e-06,-1
Csde1,Pja2,2.008172175674056e-06,-1
Tcf12,Zcchc11,2.079982922466513e-06,1
Rara,Dhx38,2.0840062065292365e-06,-1
Sra1,1700052N19Rik,2.119746317248237e-06,-1
Nolc1,Exosc1,2.1481085232080532e-06,-1
Nr1i3,Msra,2.201632607140253e-06,-1
Zfp1,Ctu2,2.258776095103443e-06,-1
Prdm4,Pcmtd1,2.308121029996236e-06,1
Ldb1,Drap1,2.3152690972052595e-06,-1
Nfya,8430410K20Rik,2.389222102542749e-06,-1
Bdp1,Atad2b,2.438038671380226e-06,-1
Rbmx,Hnrnph1,2.5184497675823624e-06,-1
Zfx,Orc4,2.527360532533255e-06,-1
Pa2g4,Tcerg1,2.5916031014262503e-06,1
Ercc6,Fubp1,2.6399715179386667e-06,-1
Nr2f2,Lhfp,2.6490155677051204e-06,-1
Ncor1,Golga4,2.660423536130356e-06,-1
Camta2,Slc9a1,2.689629460897305e-06,-1
Foxn2,Kdm6a,2.6965153152146696e-06,-1
Mybbp1a,Pes1,2.7013105710807034e-06,-1
Kdm5a,Ppp2r5e,2.7192069649675742e-06,-1
Mysm1,2810046L04Rik,2.7301725584453385e-06,-1
Nr1i3,Ces2e,2.732200049559995e-06,-1
Tcf12,Mysm1,2.7744052761490873e-06,1
Mysm1,Tcf12,2.7744052761490873e-06,1
Hmg20a,Mysm1,2.7744055106792767e-06,1
Mysm1,Hmg20a,2.774405510679294e-06,1
Mynn,Phip,2.789659507791798e-06,1
Bcor,Rbm3,2.855974037166258e-06,-1
Foxn2,Phc3,2.872564951752197e-06,1
Prdm4,Hamp2,2.9903615482215292e-06,1
Hdac1,Rpl10a,3.002800395013494e-06,1
Mtf1,Urgcp,3.0054140557584468e-06,1
Nfat5,Sbno2,3.0441950497982355e-06,-1
Mysm1,Zfp207,3.047139222044476e-06,-1
Junb,Ppp2r5b,3.0870842452404315e-06,-1
Dmap1,Mad2l2,3.1122894844276676e-06,-1
Fubp1,Zcchc11,3.2297622948959912e-06,-1
Tada2a,Bms1,3.3223312995228316e-06,-1
Nono,Ttc3,3.3473576300854145e-06,-1
Csda,Rpl28,3.3474689329635094e-06,1
Ahctf1,Rpl30,3.3647355912999638e-06,-1
Hnrnpd,Kbtbd7,3.368529605611752e-06,-1
Sox6,Decr1,3.412335136266758e-06,-1
Taf5,Rfwd3,3.499475837403884e-06,-1
Pbrm1,Nipbl,3.545595627657027e-06,-1
Zfp1,Mettl2,3.557299285835329e-06,-1
Gtf2f1,Pin4,3.6102536762732347e-06,1
Cbfb,Rps25,3.6862901962488424e-06,-1
Cxxc1,Ppil2,3.700044027761777e-06,1
Tcf12,Fam48a,3.8441426882363264e-06,1
Hmgb2,Tcerg1,3.873270022763403e-06,1
Nolc1,Nup50,3.9243659272790514e-06,-1
Tfdp1,Inmt,3.9443108620905015e-06,-1
Pml,Nsd1,3.965522443077193e-06,1
Bdp1,Nup153,4.154338139615756e-06,-1
Dhx33,Pdcd11,4.208909317581581e-06,-1
Vps72,Nosip,4.231030006136498e-06,-1
Tfdp1,Mcm4,4.275936468672812e-06,-1
Zfp865,Orc4,4.303245843271738e-06,1
Nolc1,Umps,4.308093811264747e-06,-1
Ddx1,Ik,4.4165868542060985e-06,-1
Bclaf1,Bub3,4.559474423192109e-06,1
Nr2f2,Bgn,4.637002294880813e-06,-1
Stat1,Trim21,4.661278338736882e-06,-1
Nr1i3,Rab17,4.790025572885518e-06,-1
Kdm5a,Rbm25,4.806315855064746e-06,-1
Stat1,Dock8,4.829591160237568e-06,-1
Crebbp,Zer1,4.8470952605776145e-06,-1
Nr0b2,Nudt7,4.94764239669365e-06,-1
Bcor,Uba2,4.953441877811101e-06,1
Irf1,Sptlc2,4.991957976189643e-06,1
Topors,Cep57,5.14722922323357e-06,-1
Trim28,Ruvbl1,5.270017664464213e-06,1
Arid4b,Zfp800,5.286101823439548e-06,-1
Zfp800,Arid4b,5.286101823439592e-06,-1
Nkap,Bub3,5.306372677833253e-06,-1
Nr1i3,1300002K09Rik,5.344189104514811e-06,-1
Tada2a,Gnl3,5.350342552305582e-06,-1
Tada2a,Ruvbl1,5.389044400635429e-06,-1
Cry2,Ldha,5.464333846406806e-06,1
Dhx33,Nup155,5.5545566469345024e-06,-1
Dhx33,Polr1b,5.70355326653524e-06,-1
Trim33,Ylpm1,5.716663233201266e-06,1
Mysm1,Thrap3,5.79502869698311e-06,-1
Dhx33,Rrp15,5.89878099169709e-06,-1
Myst4,Slc44a1,5.98394383966145e-06,-1
Prdm4,Zfp828,6.188241167058824e-06,1
Etv3,Plscr1,6.215476249351002e-06,-1
Yy1,Gabpb2,6.223634667805964e-06,-1
Zfp36,Nfkbia,6.263406985982377e-06,-1
Nfat5,4932438A13Rik,6.296050213198383e-06,-1
Gtf2b,0910001L09Rik,6.300479154710571e-06,-1
Gtf2b,0910001L09Rik,6.300479154710571e-06,-1
Zfp143,Mcmbp,6.307669818713075e-06,1
Ssrp1,Eftud2,6.406925706349799e-06,-1
Kdm5c,Phip,6.4225498493688555e-06,-1
Nfkb1,Git2,6.450257394049698e-06,1
Pbrm1,Rfx7,6.565086434167086e-06,1
Tmpo,Hmgn2,6.643576262823523e-06,-1
Tardbp,Krr1,6.6705059299556155e-06,-1
Cggbp1,Dcp2,6.713425331107223e-06,1
Taf2,Pcid2,6.720716910605539e-06,-1
Tfdp1,Ddx39,7.214073224159206e-06,-1
Trp53,Rps18,7.313139640767828e-06,1
Zfp326,Wsb1,7.349817307394228e-06,1
Prdm4,Cct2,7.501666833151103e-06,1
Npm1,Snrpf,7.525485481455065e-06,-1
Trim33,Chchd10,7.970340238768058e-06,1
Hnrpdl,Med20,8.014669959741023e-06,1
Dhx33,Noc3l,8.023380579117409e-06,-1
Irf6,Tmem8,8.033521396572806e-06,-1
Tada2a,Gar1,8.190193992262661e-06,-1
Taf2,Dnttip2,8.293999815035076e-06,-1
Nr1i3,Fmo5,8.311742606520094e-06,-1
Prdm4,Rnps1,8.325472360146817e-06,1
Taf12,2410003K15Rik,8.372337968582554e-06,-1
Nkrf,Srfbp1,8.386808625010868e-06,-1
Rest,Cdk6,8.503930766066954e-06,-1
Dmtf1,Cwf19l2,8.56751308592204e-06,-1
Zfp1,Scaf8,8.653606071087973e-06,1
Ahctf1,Nasp,8.847405880470193e-06,1
Nfic,Gna12,8.90631553654289e-06,-1
Rnf10,Ik,9.090274043986887e-06,-1
Ahctf1,Mcmbp,9.141363352203166e-06,-1
Prox1,Gnmt,9.373897059074685e-06,-1
Atf3,Nfkbiz,9.752557260345683e-06,1
Cbfb,Snrpe,9.761471204642684e-06,-1
Tshz1,Ndufa1,9.786216801608625e-06,-1
Sp1,Phip,9.860441625057274e-06,-1
Chd9,D5Ertd579e,9.972984279016262e-06,-1
Kdm5a,Akap9,1.0044832241010477e-05,-1
Kdm5c,Kdm6a,1.0218162679213463e-05,-1
Nr1i3,Bco2,1.0218919504562358e-05,-1
Drap1,Fbrs,1.0253676847439775e-05,-1
Dmap1,Th1l,1.0271872572863325e-05,-1
Nr1h4,Krt8,1.0408818645088541e-05,-1
Dhx33,Wdr75,1.0455857025238136e-05,-1
Apex1,Eftud2,1.0643129623695163e-05,-1
Pias4,Sphk2,1.0695681629646698e-05,1
Hdac2,Rpl13a,1.0766994950249964e-05,-1
Dmtf1,Naa16,1.0862624883756195e-05,-1
Med1,Mrps15,1.0933778372682217e-05,1
Med1,Snw1,1.0933778372682217e-05,1
Nr1i3,Fabp2,1.1452063947505506e-05,-1
Dhx33,Smarcad1,1.151936029992664e-05,-1
Gtf2f1,Prdm4,1.1655649013682602e-05,1
Prdm4,Gtf2f1,1.1655649013682841e-05,1
Myst4,Fchsd2,1.1711248640840092e-05,-1
Thoc1,Ctu2,1.1761695968325335e-05,1
Ubp1,Chd2,1.1812958854340982e-05,-1
Ahctf1,Frg1,1.1819199444935984e-05,-1
Nr2c2,Rc3h2,1.1881513028927095e-05,-1
Hdac3,Tm4sf1,1.1890253118548043e-05,-1
Ctcf,Rpl41,1.1961783986012644e-05,1
Rora,Fen1,1.207048909844382e-05,-1
Nkap,Ttc9c,1.2163370824279192e-05,-1
Zfp143,Zfp53,1.2165123424598358e-05,-1
Zfp654,Kdm4c,1.2205203637272439e-05,-1
Irf7,Cd52,1.2334732007599222e-05,-1
Klf12,Fbxo3,1.2344820615228428e-05,-1
Rxra,Poc5,1.2439244147861452e-05,1
Dmap1,Gtf2f1,1.2578152704947803e-05,1
Gtf2f1,Dmap1,1.257815270494822e-05,1
Cbfb,Reep6,1.265717996919196e-05,-1
Tcf12,Spopl,1.2774290144602253e-05,1
Mysm1,Zfr,1.2978796740483305e-05,-1
Hmg20a,Cstf3,1.3144209360679451e-05,1
Hnrnpd,Hars,1.3171713548659037e-05,-1
Nkrf,Wdr46,1.325987467838197e-05,-1
Thrb,Egfr,1.3338268270147374e-05,1
Ppara,Aldob,1.3379350302019033e-05,-1
Kdm5a,Zfp207,1.3561607196570624e-05,-1
Ssrp1,Cct7,1.385664142561328e-05,-1
Apex1,Tsn,1.3881456152351187e-05,-1
Bptf,Mtf2,1.4260371105912316e-05,-1
Hdac2,Luc7l3,1.4263481986537832e-05,1
Ldb1,Ppp1ca,1.4327903976139764e-05,1
Cc2d1a,Chmp6,1.4425334164532564e-05,-1
E2f4,Wibg,1.4520157524205056e-05,-1
Hnrnpd,Ube2v2,1.4527973719879519e-05,1
Sox13,Wdr12,1.4558782067309323e-05,1
Vps72,Ik,1.4969618736930286e-05,1
Nkrf,Nip7,1.4971695192773415e-05,-1
Taf12,Mrps21,1.5049711516003335e-05,-1
Mybbp1a,Ccdc86,1.5050140033621726e-05,1
Gtf2f1,Thoc5,1.5157191456073449e-05,1
Rxra,Cenpc1,1.522218829418787e-05,1
Dnmt1,Topbp1,1.5250383739816373e-05,-1
Irf9,Tec,1.553772494824442e-05,-1
Zfp800,Ppp2r5e,1.5613192201193503e-05,-1
Mta3,Tmem110,1.5654216966185018e-05,-1
Bclaf1,Scaf11,1.592036796996921e-05,1
Zbtb16,Inf2,1.647726229818945e-05,-1
Bcor,Pus3,1.6970318854935126e-05,-1
Xrcc5,2010107H07Rik,1.7105419630431877e-05,-1
Rcor1,Rps6ka3,1.724172017602066e-05,-1
Nr1i3,Ces2a,1.762245693496265e-05,-1
Foxj2,Rhob,1.764484430551506e-05,-1
Dnajc2,Ttll4,1.774633079694159e-05,-1
Dmtf1,Phc3,1.8321562482787303e-05,-1
Smad4,F2,1.880094656619985e-05,1
Hmg20a,Ppp6r3,1.884352013825267e-05,1
Taf12,Rpp21,1.8857149043388433e-05,-1
Gabpb2,Git2,1.919911539125239e-05,-1
Deaf1,Zmat5,1.9466731009469025e-05,-1
Nr2c2,Rbm25,1.9579046456293297e-05,-1
Zfml,Arid4b,1.971775179296263e-05,1
Arid4b,Zfml,1.9717751792966277e-05,1
Taf12,Mrpl54,1.9773286281235014e-05,-1
Dhx33,Pwp1,1.988922311314208e-05,-1
Zfp1,Cpsf3,1.9945097810909572e-05,1
Mbd3,Armc6,2.01704665384612e-05,1
Pbrm1,Bptf,2.0198063090917573e-05,-1
Bptf,Pbrm1,2.0198063090919437e-05,-1
Nr2c2,Xrn1,2.0200845811646138e-05,-1
Arid4b,Bod1l,2.0460414181688828e-05,-1
Taf5,Herpud1,2.068236915968853e-05,-1
Nr1i3,Hpd,2.1162463691805566e-05,-1
Tfdp1,Cenpt,2.1260640285485577e-05,-1
Hnf4a,Acox1,2.1692325901631726e-05,1
Tcf12,Cnot6,2.2289621872333982e-05,-1
Med6,Phax,2.261315193859142e-05,1
Tfdp1,Mad2l1,2.280555793795433e-05,-1
Prdm4,Nup133,2.298639605268789e-05,1
Nr1i3,Ces1g,2.3105801767708702e-05,-1
Topors,Fyttd1,2.3107308064208093e-05,-1
Nr1h3,Cct2,2.316311698557602e-05,1
Sp1,1200014J11Rik,2.3449639377152783e-05,-1
Arid4b,Tubgcp5,2.3865754720739788e-05,1
Cbfb,Pex19,2.3876963489769145e-05,-1
Junb,Sertad1,2.396564207690282e-05,-1
Foxn2,Vps54,2.454992379095855e-05,-1
Zfp326,Dnajb12,2.5388943525877374e-05,1
Smad4,Rcl1,2.5433652671972893e-05,1
Zbtb24,Ankfy1,2.545051108288372e-05,-1
Mbd3,Tbc1d17,2.554686245781657e-05,-1
Mef2d,Rnasek,2.5636826803502866e-05,-1
Ppp1r8,Thumpd1,2.5807718765010667e-05,-1
Brd4,Usp36,2.5965965815477483e-05,1
Smad4,Slc38a3,2.6015035089742087e-05,1
Atf4,Enc1,2.6198196214617005e-05,1
Srebf2,Nosip,2.6249591052754112e-05,-1
Gtf2f1,Ino80e,2.625195613539552e-05,1
Zfp326,Hdac2,2.6263470607363987e-05,1
Zfp280d,Rbm39,2.6464882431946524e-05,-1
Gzf1,Aldh7a1,2.662298862477379e-05,-1
Bcor,Msl2,2.6780535942683714e-05,-1
Tada2a,Kars,2.6837718590562103e-05,-1
Zfp593,Ccdc86,2.698391092084745e-05,-1
Creb1,Pak2,2.7272585624910713e-05,1
Nr1i2,Pbld2,2.728048692388341e-05,-1
Sall1,Agxt,2.815441825193898e-05,-1
Purb,Hnrnpul2,2.8238760720278555e-05,-1
Rfx1,Lpin3,2.844047207263598e-05,-1
Fubp1,Spopl,2.8930129577496796e-05,-1
Taf1,Dhx15,2.9383702960650972e-05,1
Prdm4,Tmem56,3.089170789941876e-05,1
Ppargc1a,Cox7a1,3.09326784042127e-05,-1
Ahctf1,Bms1,3.099884856414153e-05,1
Gtf2f1,Cct7,3.1006681291716504e-05,1
Sall1,Itih1,3.106131946464113e-05,-1
Tardbp,2410042D21Rik,3.1511381185876365e-05,-1
Grlf1,Galnt1,3.153520743507326e-05,-1
Rora,Rnf11,3.214028126834505e-05,-1
Sox9,Egln3,3.2201848617902124e-05,-1
Klf6,Etv3,3.232151196413122e-05,1
Etv3,Klf6,3.232151196413141e-05,1
Trim28,Cct7,3.2592349977251676e-05,-1
Mtf1,Ltbp4,3.2752974407683034e-05,-1
Ppargc1a,Slc10a7,3.288259097319904e-05,-1
Prdm4,Sf3a1,3.303304807677841e-05,1
Tardbp,Dhx15,3.3128830463277985e-05,-1
Ppp1r8,Itm2b,3.313626995344749e-05,-1
Xrcc5,Orc3,3.366120256150676e-05,-1
Lmo4,Ern1,3.408038611112535e-05,-1
Rxra,Slc25a42,3.4170602574088086e-05,1
Ppp1r8,Ctso,3.429444983227874e-05,1
Nfat5,Actr2,3.438396688443692e-05,-1
Set,Gstt1,3.455960599930834e-05,-1
Gtf2e1,Ndufaf1,3.4567249013942424e-05,1
Yy1,Dhx15,3.498689639204662e-05,1
Nkrf,Prmt3,3.511340172205542e-05,-1
Cggbp1,Riok1,3.516620470350758e-05,-1
Zfp445,Otud4,3.541913894898212e-05,1
Men1,Pcx,3.547986024556139e-05,1
Zfpm1,Acaa2,3.5912421665894764e-05,1
Cbfb,Uba2,3.650798977437098e-05,-1
Zfp326,Serbp1,3.6757623744570446e-05,-1
Pa2g4,Rpl12,3.696571849288085e-05,1
Tmpo,Parp1,3.723467533534432e-05,-1
Gmeb2,Poldip3,3.7617166112252896e-05,-1
Gtf2f1,Zc3hc1,3.780158406865497e-05,1
Tfdp1,Snrpe,3.809124557766779e-05,-1
App,Chd1l,3.838758443646514e-05,1
Dmap1,Alkbh6,3.860904659999091e-05,-1
Dmap1,Vps45,3.860904659999091e-05,-1
Gtf2e1,Nop16,3.8652081182735985e-05,1
Thoc1,Cnot2,3.879092507625511e-05,-1
C1d,Rhob,3.880440227871931e-05,-1
Zfml,Rasa1,3.980210416082432e-05,-1
Irf3,Ywhaq,3.983537585394467e-05,1
Pcna,Tcerg1,4.0677033669022896e-05,1
Hdac1,Hnrnpf,4.070944414441853e-05,1
Nkrf,Nop56,4.1167747089730954e-05,-1
Zfp1,Faim,4.129112745967033e-05,-1
Zfp280d,Srek1,4.131120010890864e-05,-1
Tcf12,Strn3,4.1524650682532226e-05,1
Ercc3,Spata5,4.155424523631905e-05,-1
Cebpb,Rassf5,4.177725183758904e-05,1
Zfp800,Wrn,4.203657267508092e-05,-1
Mll3,A630007B06Rik,4.2310493503328826e-05,-1
Zzz3,Ik,4.284210293209915e-05,1
Nr1i3,Pklr,4.311148187690519e-05,-1
Gata4,Lap3,4.397085090037492e-05,-1
Cbfb,Ppp1cc,4.425289427915543e-05,-1
Gtf2f1,Poc1a,4.510006008213545e-05,1
Cggbp1,Api5,4.522929021463175e-05,1
Zfp865,Ccdc97,4.52646427045622e-05,1
Taf11,Ddx31,4.552108214776386e-05,-1
Dmtf1,Zfp207,4.567935327416891e-05,-1
Prdm4,Tbc1d10b,4.571080873813717e-05,1
Gtf2b,Ik,4.58322974706246e-05,1
Rora,Cdt1,4.662370022081344e-05,-1
Nolc1,Fance,4.66408666193691e-05,1
Mysm1,Rapgef6,4.66658044706098e-05,-1
Dhx33,Heatr1,4.7213771987566764e-05,-1
Thoc1,Ythdc1,4.7386583139923525e-05,-1
Sp1,Ppp1r12a,4.7464269020430164e-05,1
Taf2,Mtf2,4.7479617868792836e-05,-1
Ercc3,Taldo1,4.7560895667556776e-05,-1
Mysm1,Rfx7,4.757616092445947e-05,-1
Trp53,Immt,4.8178131325850766e-05,1
Mxi1,Casp7,4.829796590892285e-05,-1
Rbmxl1,Dhx15,4.8372914237053924e-05,-1
Mysm1,Srek1,4.9045055504087595e-05,-1
Nr1i3,Cps1,4.9968439055333214e-05,-1
Kdm5a,Nktr,4.9978412055346964e-05,-1
Foxp4,Tsc22d4,5.0228677068205207e-05,1
Atf6b,Bsg,5.0587023470981115e-05,-1
Trim33,Orc4,5.1552164196678596e-05,1
Bptf,N4bp2,5.2275763022907725e-05,1
Creb3l3,Gpd1,5.2535752396282435e-05,1
Mga,Zfp62,5.331777393776289e-05,-1
Ddx1,G3bp2,5.384781773248007e-05,1
Cxxc1,Akt1s1,5.4456193495879565e-05,-1
Ash1l,Zmynd11,5.4627485482282194e-05,1
Junb,Nr1d1,5.487901287110318e-05,-1
Nr1d1,Junb,5.487901287110559e-05,-1
Tada2a,C1qbp,5.515113582393941e-05,-1
Foxa1,Tssc4,5.5282363730098866e-05,-1
Etv3,Dock8,5.548637357261319e-05,1
Zfp36,Trim21,5.617017581431948e-05,-1
Mbd3,Dcakd,5.669486998988716e-05,1
Foxn2,Prpf38b,5.691830831994112e-05,-1
Tcf3,Rara,5.707697103104645e-05,-1
Rara,Tcf3,5.707697103104662e-05,-1
Trp53,Mrpl43,5.7129726709300715e-05,1
A930001N09Rik,Eif4e2,5.7540233588339e-05,-1
Taf4a,Pskh1,5.7924375998545426e-05,1
Zfp280d,Zfp207,5.797130402103161e-05,-1
Bdp1,Chordc1,5.9317422844716626e-05,-1
Thoc1,Nup85,5.938073510919538e-05,1
Smad4,Hgd,5.940135466931367e-05,-1
Zfp865,2700060E02Rik,5.9834645924450804e-05,-1
Cc2d1a,Prr13,5.997050506359332e-05,-1
Pml,Prpf38b,6.023073402608252e-05,-1
Rxra,Dnajc8,6.024726301651484e-05,1
Nostrin,Ipo9,6.0348349030684406e-05,-1
Rbmxl1,Uba2,6.127494011664463e-05,-1
Maf,Aspa,6.158591772948862e-05,-1
Trp53,Cad,6.16963322886858e-05,1
Zfp1,Wdr3,6.244488956302743e-05,-1
Zfp553,Zrsr2,6.273271724852875e-05,-1
Yy1,Dph5,6.38178113734325e-05,1
Med1,Gemin5,6.39079308773872e-05,-1
Zfp217,Serpinb6a,6.509406952134003e-05,-1
Cbx2,Nbeal1,6.509708991368285e-05,1
Kdm5c,Birc6,6.545392286288267e-05,-1
