source,target,p-value,model
Hdac3,Slc43a3,1.1433691524536494e-09,-1
Nr5a2,Cyp2d10,1.281266297887692e-09,-1
Nkrf,Wdr12,1.349320877140704e-09,-1
Zhx1,Fn3k,1.6692539890478365e-09,-1
Mybbp1a,Hspe1,2.0235768721053782e-09,1
Npm1,Mak16,2.3014142178064775e-09,-1
Phf5a,Usp39,3.1747240464466778e-09,-1
Tgif1,Hnrnpf,3.702747266226491e-09,-1
Gtf2e1,Pmpcb,3.941556447300284e-09,-1
Mterfd1,Hspb11,4.761503167845523e-09,-1
Arid4b,Ubtd1,5.050917111012026e-09,-1
Rbck1,Zfp330,6.650843501029604e-09,1
Lmo4,Nbas,9.486259012340863e-09,-1
Rbl2,Dalrd3,1.3596537868413677e-08,1
Zbtb44,Ddrgk1,1.5735446709635887e-08,1
Dhx33,Wdr5,1.7886127202519866e-08,-1
Ing2,Sdc1,2.2695838159562152e-08,1
Abt1,Mak16,2.6021352904742326e-08,-1
Esrra,Cgref1,2.6341757868149833e-08,1
Ets1,Eltd1,2.6859315193820746e-08,-1
E2f6,Ecd,2.9947353227118445e-08,-1
Zbtb16,Ppp1r3c,3.1675197695291406e-08,-1
Rbl2,Sec11a,3.702564918019073e-08,1
Abt1,Mrrf,4.108640138417391e-08,-1
Dnajc2,Ptpn2,4.345555869378304e-08,1
Epas1,Ppap2b,6.084701435995402e-08,-1
Tfip11,Chst15,6.245837648949793e-08,-1
Stat6,Irak2,6.552545237589592e-08,-1
Rcor1,Papss1,6.8762768620374e-08,-1
Clock,Tmf1,7.268500153681628e-08,1
Pa2g4,Gar1,7.433239231461075e-08,-1
Npm1,Gar1,9.139435331177437e-08,-1
Zscan21,1110012L19Rik,1.0233373948309589e-07,-1
Tada2a,Rnps1,1.1888145558608961e-07,-1
Thap7,Cdk10,1.4041636842802186e-07,-1
Gtf2e2,Rbbp7,1.4106596402723553e-07,-1
Set,Cirh1a,1.6548552579134201e-07,-1
App,Alkbh2,1.6907536784419844e-07,-1
Arnt,H2-K1,1.7638554079322182e-07,-1
Zbtb41,Zranb2,1.7830285085616488e-07,1
Bmi1,Hcfc2,1.8377459785175525e-07,-1
Arnt,Elp3,2.0006477563538968e-07,-1
Rps3,Prdm2,2.0278909909377522e-07,1
Zfp523,Metap1d,2.0430244762610762e-07,1
Zfp593,Mtus1,2.0682992354555128e-07,1
Nfil3,Ninj1,2.0695179582576756e-07,-1
Dhx33,Nup43,2.174258432200331e-07,-1
Zfp592,Eif4ebp2,2.2337603934765762e-07,-1
Nfic,Eml4,2.581851214777348e-07,-1
Dnajc2,Prmt3,2.593064163545377e-07,-1
Pa2g4,Aaas,2.779399825850332e-07,-1
Gatad1,Aarsd1,2.8415606600767205e-07,-1
Arnt,Lgals9,3.0377917251601776e-07,-1
Rbmxl1,Gar1,3.811352225682678e-07,-1
Ets1,Tmem204,3.9167320228200144e-07,-1
Zfp120,Zranb2,3.947946739411809e-07,1
Dhx33,Ddx18,4.0168980777305593e-07,-1
Trim33,Zranb2,4.103806747578999e-07,1
Nr1h2,Zfp330,4.462966263017394e-07,1
Npm1,Znhit6,5.001700412756769e-07,-1
Pa2g4,C1qbp,5.685579300133315e-07,-1
Stat5a,Tapbp,6.220425296256731e-07,1
Nkrf,Eed,6.847480959015839e-07,-1
Mterfd1,Atp6v1h,6.905963600033613e-07,-1
E2f3,Eml4,7.065924216557722e-07,-1
Hdgf,Rbm17,8.125713988279498e-07,-1
Nkrf,Ddx1,9.299543496264971e-07,-1
Mta2,Map2k3,9.724017520314137e-07,-1
Ing2,Cwc27,1.0998405125952643e-06,1
Tfpt,Myg1,1.1277480367658573e-06,-1
Hnf4a,Ttr,1.1854895500908817e-06,-1
Dhx33,Cse1l,1.198925564474122e-06,-1
Tgif1,Ppp4c,1.2022795024846683e-06,-1
Set,Tcp1,1.4402502387896044e-06,-1
Rbmxl1,Usp39,1.4552489114059498e-06,-1
Tgif1,Tcta,1.4948975510382279e-06,-1
Smarca5,Rfc1,1.5487562187455028e-06,-1
Rfc1,Smarca5,1.5487562187456593e-06,-1
Rps3,Tpt1,1.5774035282707365e-06,1
Set,Fbl,1.5775571094603195e-06,-1
Cbfb,Eif3e,1.5861093259482258e-06,-1
Nr5a2,Gjb1,1.6581618764236235e-06,-1
Taf13,Zranb2,1.7697425617654365e-06,1
Hsf1,Josd2,1.890220686420719e-06,-1
Pa2g4,Gemin6,1.8945801751479299e-06,-1
Stat6,Pdcd6ip,1.9574161533282174e-06,1
Zhx1,Txnl1,2.1643640238298077e-06,1
Ruvbl2,Pnpla8,2.1721215418166834e-06,-1
Irf3,Rbbp7,2.1786644233289603e-06,1
Pa2g4,Rrs1,2.4128149235079708e-06,-1
Zbtb41,Upf3b,2.5492403674996326e-06,1
Dhx33,Grwd1,2.5781591103387097e-06,-1
Apex1,Snrpe,2.774896901238671e-06,-1
Foxa1,Fabp2,2.8360909606653622e-06,1
Gatad1,Kif13a,2.8863517648980683e-06,-1
Atf1,Eif3e,3.0841949097018156e-06,-1
Abt1,Apex1,3.1291360655426564e-06,-1
Preb,Crim1,3.249152053958418e-06,-1
Zfp36,Cct5,3.2989255982420636e-06,-1
Stat1,Clns1a,3.3179181653699655e-06,-1
Msl3,Cct4,3.440319432814227e-06,-1
Nr1h2,Pcdh1,3.552592580963856e-06,1
Pa2g4,Mtus1,3.5884964880806947e-06,-1
Zfp143,Cwc22,3.701840025356538e-06,-1
Sarnp,Mak16,3.994798672737636e-06,-1
Edf1,Prdm2,4.005243712676934e-06,1
App,Gle1,4.3104779176733225e-06,-1
Rbmxl1,Xpo1,4.4742367028287055e-06,-1
Npm1,Tcp1,4.506026100343492e-06,-1
Foxa3,Ang,4.599685208848481e-06,1
Crebzf,Prpf38b,4.9249177035693345e-06,-1
Nr1h4,Krt8,5.168150914728658e-06,-1
Irf7,H2-D1,5.326236707733507e-06,-1
Rbl2,Rbm17,5.860668410618221e-06,1
Kdm2a,Ttc7,6.11601163463544e-06,1
Zbtb44,Znrd1as,6.1775151931427955e-06,-1
Mll2,Prdm2,6.703985355953812e-06,1
Nfix,Npr2,6.981310423573483e-06,-1
Stat6,Lancl1,7.307116278661523e-06,-1
Set,Mak16,7.551490401991282e-06,-1
Tfam,Ssbp1,7.583883185162686e-06,-1
Cxxc1,Gcn1l1,7.930955976079265e-06,-1
Apex1,Npm1,8.095693593375636e-06,-1
E2f8,Pold3,8.219568350135905e-06,-1
Kdm1b,Gnpnat1,8.640341432117905e-06,-1
Zfp574,Taf13,9.005402838063323e-06,-1
Taf13,Zfp574,9.005402838063323e-06,-1
Phf5a,Rpa1,9.059457858956975e-06,-1
Pa2g4,Mphosph10,9.205124493159373e-06,-1
Trim33,Ubl7,9.849796605262469e-06,1
Trim33,Ubl7,9.849796605262469e-06,1
Trim33,Cbx3,1.0879545473938088e-05,1
Zbtb48,Metap1d,1.0945231701419828e-05,1
Pnn,Zfp948,1.167421718299817e-05,-1
Trim33,Ppp3cb,1.2023631921917881e-05,-1
Sarnp,2700029M09Rik,1.2176997122695393e-05,-1
Atf2,Zzz3,1.2187059127759824e-05,-1
Mysm1,Tubgcp4,1.2524142558223792e-05,-1
Xrcc5,Eif2b3,1.2932935756229925e-05,-1
Mier1,Fbxl3,1.3180460882773444e-05,-1
Stat6,Cast,1.3491995304426072e-05,1
Zfp574,Dgcr2,1.411159637532928e-05,-1
Foxa1,Ces2e,1.4834216800056583e-05,1
Zfp593,Shq1,1.5345563193615424e-05,1
Zfx,Qtrtd1,1.5552592925853495e-05,-1
Nfkb1,Slc50a1,1.608539062358372e-05,-1
Nr5a2,Dnajc22,1.6238104254191742e-05,-1
Hnrnpab,Rrs1,1.7416475398045678e-05,-1
Zbtb44,Pnpla8,1.9468209652767e-05,-1
Tada2a,Polr2d,1.9848613355173455e-05,-1
Nr1i2,Proz,2.158537477107269e-05,-1
Npm1,Rpl5,2.1592709055008707e-05,1
Rps3,Sec11a,2.216507818638379e-05,1
Foxa2,2010003K11Rik,2.3874485663624848e-05,-1
Creb3l3,Plekhg6,2.4078835817695575e-05,-1
Stat1,Whsc1l1,2.4170134114631327e-05,1
Nkrf,Bub3,2.4730208699641606e-05,1
Apex1,4930420K17Rik,2.510290600016469e-05,-1
Drap1,Nfic,2.5794461018233314e-05,-1
Nfic,Drap1,2.5794461018234083e-05,-1
Ruvbl2,Cirh1a,2.6322689783447937e-05,-1
Dhx33,Snrpd3,2.6550349008322596e-05,1
Smarcal1,Paip2b,2.6776194700686037e-05,1
Ldb1,Tcf3,2.6934763163355536e-05,-1
Tcf3,Ldb1,2.6934763163356535e-05,-1
Cenpb,Rbm17,2.711368538846049e-05,1
Apex1,Ssrp1,2.9272734740869603e-05,-1
Mterfd1,Rae1,2.9536382878864986e-05,-1
Prdx5,Asxl1,2.9985046759156624e-05,-1
Zbtb6,Ubl7,3.080601045062087e-05,1
Zbtb6,Ubl7,3.080601045062087e-05,1
Creb3l3,Nags,3.232858288574805e-05,-1
Ptges2,Txn2,3.300060195683697e-05,-1
Purb,Smad4,3.3353425004600514e-05,-1
Cnbp,Zfp330,3.38948042407838e-05,-1
Grlf1,Cgref1,3.635121699574304e-05,1
Set,Nup93,3.7483261720300536e-05,-1
Zbtb24,Rab3gap2,3.7664984178327556e-05,1
Ing2,Rwdd1,3.8342668222026425e-05,1
Stat1,Tsen34,4.04115544560893e-05,-1
Tfip11,Sap30bp,4.107788202021399e-05,-1
Dnajc2,Gpatch4,4.163369920027853e-05,-1
Taf9,Pgam5,4.328605103874254e-05,-1
Hnrnpk,Kbtbd2,4.36931862558137e-05,-1
Zfp322a,Hnrnph1,4.5597641158850584e-05,-1
Pa2g4,Utp14a,4.665699792321502e-05,-1
Apex1,Cse1l,4.7202371025641166e-05,-1
Prdx5,Trim27,4.75613256349333e-05,-1
Tada2a,2700094K13Rik,4.8161877168697075e-05,-1
Sarnp,Cfdp1,4.853558142624839e-05,-1
Phb,Nudt1,4.867178633623532e-05,-1
Zfp322a,Zranb2,5.016860067863728e-05,-1
Cggbp1,Smc4,5.1110129120311804e-05,-1
Nfyb,Yars2,5.239581377704422e-05,1
Cenpb,Zfp330,5.3733885940886146e-05,1
Trim27,S100a1,5.504553110584247e-05,-1
Zfp263,Ankhd1,5.546512868508388e-05,-1
Ddx1,Nup88,5.700733151229481e-05,-1
Crebzf,Snrnp48,5.701229035455498e-05,-1
Dhx33,Wdr74,5.916906540084324e-05,-1
Smad7,Umps,5.918662827283326e-05,1
Stat1,Igtp,5.9374856321999764e-05,-1
Taf2,Setx,5.981646324331504e-05,-1
Cebpb,Sepx1,6.0172047310029876e-05,-1
Nfat5,Parp14,6.021946760598711e-05,1
Tada2a,Ythdf1,6.166770535216596e-05,-1
Rps3,Cct4,6.509527322308395e-05,1
Cxxc1,Snapc4,6.512273142295901e-05,-1
Snapc4,Cxxc1,6.512273142295991e-05,-1
Olig1,Elovl3,6.517132158309416e-05,1
Nr1i2,Dhrs11,6.531476953370872e-05,-1
Nkrf,Farsb,6.75288199979122e-05,1
Set,Wdr43,6.808177458968355e-05,-1
Taf13,Dcaf13,6.833646903203797e-05,1
Apex1,Rbmxl1,6.943170792259826e-05,-1
Sarnp,Rpl5,7.202110695754164e-05,-1
Rtf1,Upf3b,7.487213732954361e-05,-1
Foxa3,Tat,7.512524440200353e-05,-1
Dhx33,Nup50,7.570236187485379e-05,-1
Nr3c2,Esrra,7.935284114113246e-05,-1
Hnf1b,BC089597,7.949421163758378e-05,-1
Dhx33,Nup205,8.120624180841328e-05,-1
Zfml,Qtrtd1,8.141038594678726e-05,1
Zfp280c,Npat,8.230520248135982e-05,-1
Smarcc1,Pus7,8.32192422639928e-05,-1
E2f8,Nsun2,8.323921006080764e-05,-1
Dhx33,Nup54,8.409860884552283e-05,-1
Nr1i3,Bco2,8.47204267319509e-05,-1
Rfc1,Etaa1,8.535309677521941e-05,1
Epas1,Gpr116,8.59133240537438e-05,-1
Trim33,Eif3e,8.625390774722406e-05,1
Tfam,Mrpl1,8.71328459669723e-05,1
Zfp36,Cse1l,8.742278541216848e-05,-1
Dhx33,Shmt2,8.827062853030352e-05,-1
Hnrnpab,Wdr75,8.849548764826213e-05,-1
Tmpo,Aaas,9.020267761663682e-05,-1
Foxa1,Ccl6,9.021853982313901e-05,-1
Arnt,Rpl31,9.054997587151339e-05,-1
Sarnp,Znhit6,9.21519466718035e-05,-1
Apex1,Prpf3,9.332737579121009e-05,-1
Zfp263,Zfp800,9.357931780105193e-05,-1
Zfp800,Zfp263,9.357931780105699e-05,-1
Rps3,Ing1,9.488301833352923e-05,1
Nr1i2,Krt8,9.494447103453415e-05,1
C1d,Tfam,9.518589915321696e-05,-1
Taf10,Chchd10,9.588798737941515e-05,-1
Zhx1,Rabep1,9.771148951650367e-05,1
Cggbp1,Nup160,9.911734518071579e-05,-1
Nr1h2,0610009B22Rik,0.00010036214339013605,-1
Set,Cacybp,0.00010107320116737312,-1
Nostrin,Cyp3a13,0.00010350575346131991,-1
Pa2g4,Pwp2,0.0001063325334849224,-1
Zhx1,Oxr1,0.0001080250864781632,1
Gzf1,F5,0.00011039153287455764,-1
Rbbp5,Cdk2ap1,0.00011080993964593666,-1
Nostrin,Akr1c14,0.00011350510699231647,-1
Bptf,Eif3e,0.00011455784831750147,1
Apex1,Dtymk,0.00012038174902011974,-1
Nr1i3,Cyp4f14,0.0001246002613586736,-1
Dhx33,Pwp1,0.00012500883475153395,-1
Tada2a,Dtymk,0.0001279212201041496,-1
Ddx1,Larp7,0.00012928535073606108,-1
Nr1i2,Abcc2,0.00012932436536314477,-1
Tfb1m,Wdr92,0.00013075419815691922,-1
Hnf4a,Krt8,0.00013223616804737564,1
Zfp120,Mios,0.00013323406324517318,1
Npm1,Xpo1,0.00013342866201806807,-1
Trim28,Apex1,0.00013448126620704728,-1
Apex1,Trim28,0.00013448126620705606,-1
Set,Senp3,0.00013674495028609884,-1
Ddx1,Tex10,0.0001388663733198183,-1
Mbd3,Cdc34,0.00013923761662089243,-1
Nfkb1,H2-Q7,0.00013978474146587603,-1
Nr1i2,Cyp3a11,0.0001399644544676191,-1
Smad7,Crim1,0.00014087693626717564,1
Nkrf,Orc4,0.00014307333643960533,-1
Zfp592,Cables2,0.00014502198712763254,-1
Mterfd1,Nme7,0.0001487014515568435,-1
Nkap,Mitd1,0.0001491630652312534,-1
Gtf2f2,Mrpl19,0.00015077056044184096,-1
Ssrp1,Gar1,0.000155943582217049,-1
Stat1,Cyld,0.00015647464071445036,-1
Cic,Nars2,0.00015859088598588506,1
Nr1i3,Ces1g,0.00016167827995494996,-1
Apex1,Ythdf1,0.00016223934918790646,-1
Ssrp1,Nup107,0.00016328285850157463,-1
Zbtb44,Pecr,0.00016373237435182434,-1
Ets1,Ccnd3,0.00016527512166818355,1
Thoc1,Cstf3,0.00016628918508147762,-1
Dhx33,Fbl,0.00017148000392248991,-1
Smarce1,Zfp330,0.00018135209996142387,-1
Tada2a,Tipin,0.0001815824086070712,-1
Rtf1,Aes,0.00018258951074639053,-1
Kdm5b,2410018M08Rik,0.00018460507078085344,-1
Bdp1,Senp6,0.00018533782055516694,-1
Ing2,Nbas,0.00018837874902411295,1
Apex1,Nup43,0.00019004287324039478,-1
Esrra,Camsap2,0.00019098467765978508,1
Esrra,Atxn10,0.00019171217484455065,-1
Erf,Tmem128,0.0001950684443264182,-1
Rnf10,Aes,0.00019875909117281646,-1
Zfp36,Dtymk,0.00020050965982311517,-1
Thap11,Oasl1,0.00020407595208219044,-1
Mbd3,Pcgf1,0.00021172093437796396,-1
Foxa1,Cyp3a13,0.00021771318917352287,-1
Stat5a,Rpl31,0.00021972041497091445,1
Npm1,Rbbp7,0.0002197727134244155,-1
Gtf2e2,Cfdp1,0.00022096937997146765,-1
Zfp93,Exoc3,0.00022754281144622828,-1
Onecut1,Gls2,0.00023195798487230207,-1
Clock,Tbc1d8b,0.0002321200969255483,-1
Bdp1,Prpf4b,0.00023230970538700194,-1
Atf7,Mob1b,0.00023308634282286425,-1
Dhx33,Ddx21,0.00023672916225954215,-1
Foxa3,Cyp2d10,0.0002368847742427472,-1
Nr5a2,Otc,0.00023777616140493974,-1
Ruvbl2,Nup35,0.00024272594394666918,-1
Mafk,Umps,0.0002442565920220587,-1
C1d,Mrpl1,0.0002458524225371926,-1
Tfb1m,Clcc1,0.0002459343568448313,-1
C1d,Yars2,0.00025285432454992654,-1
Taf13,D17Wsu92e,0.0002535981797063058,1
Zfp36,Nup43,0.0002537182810404554,-1
Mterfd3,Slc35a5,0.00025403912238491504,1
Tcf3,Scand1,0.0002561409907256559,-1
Gtf2f2,Klhl26,0.00025735865934797657,-1
Npm1,Zranb2,0.0002638508476531656,-1
Dmtf1,Rnpc3,0.00026387639216889406,-1
Clock,Lrba,0.000264175825116892,-1
Ldb1,Polr3gl,0.00026515848497205935,-1
Rbl2,4930420K17Rik,0.00026614384091197405,1
Apex1,Nap1l1,0.0002675382990469227,-1
Zbtb7a,Tmem8,0.0002711844306848041,-1
Tfam,2010305A19Rik,0.0002746759439906151,1
Gpbp1,Capn7,0.00028049687889292185,-1
Mycl1,Atp6v1d,0.0002835438559181335,1
Dhx33,Pdcd11,0.00028405097080506003,-1
Smarcc2,ORF61,0.00028760454409967206,-1
Irf2,Cd74,0.000288834363102355,-1
Lin54,Ing3,0.00028911609943544964,-1
Nfe2l2,Yif1b,0.00029433261319929225,-1
Stat5b,St3gal5,0.00029719901965305517,-1
Crebzf,Rpl30,0.00030078714275522426,-1
Zfp322a,Hnrnpk,0.0003027736673692898,-1
Rbl2,Mtus1,0.00030960521779672696,1
Apex1,H2-Aa,0.00031104402013205896,-1
Foxa2,Igsf5,0.0003180889606053824,1
Zbtb41,Gmps,0.00031845392335033896,-1
Nkrf,Rbm34,0.000320905102302298,1
Trim33,Hadha,0.00032236762881057647,1
Lrpprc,Mrpl1,0.00032498894693484495,1
Ing2,Exoc3,0.00032587612041976596,1
Bdp1,Appbp2,0.0003268764217235363,-1
Foxa3,Proz,0.00032717130270037704,-1
Rfc1,Mtf2,0.00033072659129039733,1
Arnt,Ubl7,0.000339412525025851,-1
Tcf21,Csrp1,0.0003406048631426182,-1
Nfe2l2,Cgref1,0.0003412208800846697,-1
Phf5a,Mak16,0.0003428542142002679,-1
Nr1i2,Cyp2c44,0.0003527868982518904,-1
Zbtb44,Etfdh,0.00035742871004201305,1
Nkrf,Utp18,0.00036560590786283685,-1
Gtf2f2,Nvl,0.00036643253017493393,-1
Rbbp8,Ptpn2,0.00037418434111205945,-1
Nfyc,Rpl15,0.000374305727643888,-1
Foxa2,Fabp2,0.0003747436616902598,1
Zbtb24,Svip,0.00037558413897636794,1
Dnajc2,Nip7,0.00038871224609048907,-1
Taf12,Map2k3,0.0003918602521113952,1
Sarnp,Tcp1,0.00040113316249547874,-1
Zhx1,Metap1d,0.00040240037800323805,1
Zbtb44,Metap1d,0.00040240037800323805,1
Zkscan1,Nars2,0.00040344540774420596,-1
Zzz3,Upf3b,0.0004037184827407105,1
Esrra,Sowahb,0.00040540696162777397,1
Stat1,Itsn2,0.00040724794917973894,1
Ddx1,Ncl,0.00040997712985036544,-1
Phf5a,Rpl31,0.00041907152044708037,-1
Atxn1l,Smcr7l,0.00042091495542825354,1
Taf13,Tapbp,0.0004237955150276959,1
Zfp292,Tra2b,0.00042537607590102314,-1
Ets1,Calcrl,0.00043092503095535034,-1
Smad7,Tmem147,0.0004410413034133398,1
Stat1,Tap2,0.000441511127181208,-1
Tcf3,Dctn2,0.00044720060718198533,-1
Hnrnpk,Sco2,0.0004483750925197101,-1
Trim33,Rwdd1,0.00045343119643318934,1
Nr1i2,Nr1i3,0.0004638756356317075,-1
Nr1i3,Nr1i2,0.00046387563563170936,-1
Erf,D17Wsu92e,0.00046457188425657356,-1
Zfp280c,Matr3,0.0004740485665034783,-1
Hltf,Mtcp1,0.00047437319971225145,-1
Trim33,Naa30,0.00047487942824222753,-1
Dnmt1,Rpl31,0.00047701747419460935,-1
Mterfd3,Angel2,0.00048003491382818804,1
Ssrp1,Xpo1,0.00048133968853568675,-1
Foxp4,Ptpn23,0.0005034668304029197,-1
Irf9,Ddx58,0.0005068716338136167,-1
Ddx58,Irf9,0.0005068716338136845,-1
Foxa2,Mgam,0.0005101834081957913,-1
Klf15,Ppap2b,0.0005116526012988705,-1
Rbbp5,Upf3b,0.000515935812339433,1
Nfic,Slc35b3,0.0005199251010806049,-1
Nkrf,Spata5,0.0005345697183468367,1
Nkap,Eed,0.0005347203021994767,-1
Nr5a2,Krt8,0.0005381843597262998,1
Nr5a2,Ugt2b36,0.000540149433527115,-1
Stat1,Pon3,0.000544177090271936,-1
Pa2g4,Gnl3,0.000544973356699923,-1
Set,Dis3,0.000545659361292552,-1
Maf,Apoc2,0.0005466635256440603,1
Nono,Prdm2,0.0005484497932346604,1
Trim33,Mrpl14,0.0005568401459785425,1
Trim33,Mrpl14,0.0005568401459785425,1
Mafb,Tpm4,0.0005591430550944694,-1
Ddx1,Eri2,0.0005602730703424106,-1
Ilf3,BC006779,0.0005633912860841799,-1
Tmf1,Mterfd1,0.0005655768117204566,-1
Rtf1,Eif3e,0.0005678888324088975,-1
Foxa1,Cyp2c68,0.0005786378694548486,-1
Hmgb1,Urgcp,0.0005787823565688391,-1
Zbtb44,Arg1,0.0005800321877793953,-1
Gtf2e2,Pcdh1,0.0005810864775098954,-1
Nr1h2,Mios,0.0006054712253337869,1
Hnrnpk,Wbp5,0.0006057503306272806,-1
Bdp1,Pus3,0.0006093561961557894,-1
Taf13,Eif3e,0.0006104336310000858,1
Pa2g4,Utp20,0.0006126599136002692,-1
Pbrm1,Zranb2,0.0006151479315224879,1
Gtf2f2,Smcr7l,0.0006167035196305041,-1
Srrt,Ifih1,0.000633759466285967,1
Nr1i3,Ces2a,0.0006513112064504942,-1
Ing2,Rab3gap2,0.0006518513357236709,1
Ing2,Mknk2,0.0006521299292218691,1
Set,Cct6a,0.0006625679549701511,-1
Nr1i3,1300002K09Rik,0.0006742266702119156,-1
Esrra,Trim2,0.0006753528595355259,-1
Set,Xpo1,0.0006796753437574058,-1
Zbtb41,Stat6,0.0006807764034617527,1
Dnmt1,Rpl3,0.000694053830929495,-1
Foxa1,Hsd17b2,0.0007060728720873323,1
Rbck1,Tmx1,0.0007078982728065985,1
Hinfp,Frk,0.0007179220346909409,1
Hnrnpk,Ywhaq,0.0007206698394329537,-1
Nr1i2,Shpk,0.0007275142988680076,-1
Ing2,Pigh,0.0007305354584008156,1
Pa2g4,Cstf2,0.000732018659855477,-1
Zfp326,Hadha,0.0007329015073845342,1
Ddx58,Parp14,0.0007431714619562657,-1
Fubp3,Arl6ip6,0.0007470968818882159,-1
Apex1,Kars,0.0007470983393397054,-1
Rtf1,Naa38,0.0007489641079752717,1
Zbtb44,Dnajc28,0.000755850568391974,1
Ruvbl2,Eif3g,0.0007580765196754971,-1
Sra1,Atp5g1,0.0007689431456244484,1
Hsf1,Stra13,0.0007712379787279039,-1
Drap1,Cdc34,0.0007781034712533645,1
Ahctf1,Trmt11,0.0007781926195028375,-1
Rbl2,Prpf19,0.0007812544392368783,1
Hsf1,Pgls,0.0007853604881327863,-1
Elf1,Kif13a,0.0007873138996310782,-1
Dhx33,Ruvbl1,0.000789498702057124,-1
