Source,Target,PValue
Nr2f6,Ptprk,4.5703227433333937e-61
Zfp512,Fuca1,1.1290903393071734e-59
Hdac2,Nacc2,5.561082443375288e-59
Prdx5,Nup107,6.15165859094535e-59
Onecut2,Mttp,2.039515701610707e-58
Maf,Prkacb,3.7873419676389576e-53
Zfp512,Rpl15,2.8008310420678947e-52
Nr2c2,Git2,4.096235890176719e-52
Lrrfip1,Pim2,9.682581427857409e-51
Prdx5,Trim28,1.0512644682741376e-50
Tcf7l1,Sparc,3.909780343900411e-48
Nr2c2,Tra2b,6.259866583905177e-48
Prdx5,Rpa1,4.655153418282531e-47
Gon4l,Zfp512,1.8015324232281886e-46
Zfp281,Tprn,7.685409436464692e-45
Nr2c2,Pds5a,1.619109920874927e-44
Rreb1,Agpat2,1.1462448336774291e-43
Onecut2,Cps1,4.677317458543721e-42
Onecut2,Abcg5,5.905981074394494e-41
Zfp512,Paip2,1.1951043232456795e-39
Arid5b,Arfgap3,1.258803089555307e-39
Gmeb2,Fam54b,3.128954409037727e-37
Nr2c2,Rapgef6,5.892204253270184e-37
Zfp512,Wdr45l,4.833434207609225e-36
Maf,1110003E01Rik,7.84076248805573e-36
Zfp512,BC018507,1.400967259746269e-35
Sox6,Pdgfc,1.5747058180225643e-34
Gata4,Slc39a14,3.712487591543563e-34
Zfp512,Rbbp5,4.1768279462848785e-34
Rbbp5,Zfp512,4.1768279462848785e-34
Prdx5,Dnajc9,1.4709240074604249e-33
Cc2d1b,Gpank1,2.7683635685664586e-33
Phb,Ptges2,2.771388165362049e-33
Tfcp2,Mfsd1,2.771388165362049e-33
Csde1,Cox19,2.771388165362049e-33
Ptges2,Phb,2.771388165362049e-33
Pias4,2410002I01Rik,2.780481389112968e-33
Pias4,Trappc9,2.780481389112968e-33
Rfx1,Wipf2,2.780481389112968e-33
E4f1,Zfyve27,2.780481389112968e-33
Churc1,Plscr3,2.780481389112968e-33
Zfp512,Klhl12,5.240404807112533e-32
Mef2d,Uqcrq,9.725668802735789e-32
Sox9,Nudt19,4.272527169443186e-31
Nr2c2,Krit1,4.99034069698388e-31
Bcl3,Irf7,6.906041410015795e-31
Irf7,Bcl3,6.906041410020873e-31
Onecut2,Tm6sf2,9.817465760176966e-31
Zbtb6,Slc25a23,1.067202375327583e-30
Tcf7l1,Kank2,1.077357535613345e-30
Ldb1,Ebna1bp2,1.2942831398749265e-30
Prdx5,Topbp1,3.332383984843924e-30
Ppard,Tradd,1.1838324600259529e-29
Onecut2,Apoa1,2.94751703308941e-29
Klf12,Mat1a,3.436524396187251e-29
Apex1,Timm22,5.500428847244675e-29
Set,Abce1,8.460485514430189e-29
Gata4,Onecut2,1.0626402921431615e-27
Zfp512,Zmym3,1.3575468609888633e-27
Nr2c2,Birc6,2.4953115751473873e-27
Xrcc6,Xpo7,3.0213791443179515e-27
Nr2c2,Rictor,9.46780052491078e-27
Ppard,Fam83h,1.1673007366266264e-26
Ppard,Atp6v0a2,1.6892174939474273e-26
Zfp281,Pls3,2.2519031870164588e-26
Tcf7l1,Pcolce,2.589796355750023e-26
Bptf,Brd4,2.763403991092087e-26
Brd4,Bptf,2.7634039910925275e-26
Mafb,Cog4,4.667609714997547e-26
Creb3l3,Rnf145,9.625185459259673e-26
Foxa3,Lsr,1.048440401843862e-25
Nr1h2,Pef1,1.3631868389287164e-25
Ilf3,Asxl1,1.571516466577947e-25
Nr2c2,Herc1,2.390530365132757e-25
Ppard,Degs1,1.478526552854603e-24
Zfp512,Terf2,1.6055591858529169e-24
Prdx5,Irf7,2.91127368298537e-23
Mll3,Clk1,4.959071628484727e-23
Tshz1,Cyb5,5.159820656727464e-23
Pias4,Mon1a,2.0097220444621685e-22
Chd8,Phip,3.2782844536042094e-22
Onecut2,Nags,4.620445752044217e-22
Onecut2,Cyp3a25,5.167101417339719e-22
Nr2c2,Srrm1,8.052320575587296e-22
Rfx1,Cc2d1a,9.479239615043817e-22
Gtf2ird1,Osbpl8,1.1474834879187844e-21
Mta2,8430410K20Rik,1.9684207737965858e-21
Nr2c2,Ankrd11,2.2945970951160917e-21
Onecut2,G6pc,2.8373666209742967e-21
Rfx1,Ccdc109a,2.9044081791370617e-21
Prdx5,Hirip3,3.0041555821166286e-21
Edf1,Zfp12,4.517670350750584e-21
Kdm5a,Nr2c2,4.844932598634081e-21
Nr2c2,Kdm5a,4.844932598634081e-21
Prdx5,Uba2,5.55922145804029e-21
Ppard,Tprn,7.708989537798036e-21
Prdx5,Ncapd2,1.2495561465317704e-20
Ppard,Gkap1,1.503254075915152e-20
Onecut2,Abcc2,1.7615518565685478e-20
Zfp512,Slc31a1,3.4963312066295117e-20
Bcl3,Trim14,5.983264627914868e-20
Tcea3,Cobl,7.354978226766084e-20
Zfp512,Map2k3,7.435746922200826e-20
Nr2f2,Bmp5,7.455060790461901e-20
Nr2c2,Lnpep,7.513546968062608e-20
Rbmxl1,Polr2d,8.001203587552371e-20
Chd8,4833420G17Rik,1.402865913201844e-19
Nolc1,Rrp9,1.7823908517385914e-19
Bptf,Chd2,2.4104075421393395e-19
Irf6,Grtp1,3.750239730925127e-19
Tgif1,Map2k3,3.967538680503988e-19
Nr2c2,Prrc2c,4.388292796655199e-19
Zfp639,Rab34,7.369245949980164e-19
Snapc4,Ddx56,8.806605614035804e-19
Nr2c2,2610507B11Rik,1.1894208103441945e-18
Zfp512,Mapkap1,1.5061283040418742e-18
Hdac2,Agpat2,1.9340183195691635e-18
Phb,Elac2,2.0242480695100423e-18
Zfp217,Aars,3.475060704267657e-18
Trim28,Asxl1,6.663680381880218e-18
Chd8,Ggnbp2,7.562257999900761e-18
Prdx5,Xpo1,8.13483136916972e-18
Nr2c2,Srcap,9.596845339059807e-18
Tcf7l1,Col4a1,1.925631664407394e-17
Npm1,Dnajc9,2.9033559497921145e-17
Kdm5a,Chd8,3.9077124032235825e-17
Chd8,Kdm5a,3.9077124032235825e-17
Stat5a,Repin1,4.3170712797281716e-17
Chd4,Prrc2c,5.0137084698179107e-17
Ruvbl2,Mocs2,5.1183395660648266e-17
Tcf7l1,Gas1,1.4296141625870286e-16
Foxa2,Casp7,1.589016249704579e-16
Ssrp1,Dnajc9,2.32743719182826e-16
Onecut2,Slc25a15,2.5842601230634896e-16
Nfatc3,Cep110,2.893718063888778e-16
Srrt,Brpf1,3.145610731395537e-16
Srrt,Ctdp1,3.145610731395537e-16
Srrt,Itfg2,3.145610731395537e-16
Srrt,Tomm34,3.145610731395537e-16
Zfp292,Thoc2,5.738502096419836e-16
Ppard,Mpi,6.324165559625971e-16
Onecut2,Vwce,6.821851423230373e-16
Ruvbl2,Nudt12,6.954843109408981e-16
Nr2c2,Cdk17,1.0530644925343752e-15
Nr1i2,Lsr,1.0703978330776458e-15
Atf5,Ggcx,1.2179250694850264e-15
Snapc4,Tcof1,1.2478800986934348e-15
Prdx5,Akap8,1.41928631320266e-15
Nr2c2,Smchd1,1.7262445212149833e-15
Ncor1,Ubxn2a,1.977851060542901e-15
Smarca2,Cdc42ep5,1.9878394278766926e-15
Ash2l,Fam63b,2.3689216552137473e-15
Onecut2,Apoc3,2.818649507679609e-15
Onecut2,Leap2,3.724270636019784e-15
Creb3,2810422O20Rik,3.951752879996147e-15
Tcf3,Hnrnpf,5.0257717849716e-15
Gata4,Bri3bp,7.197857053659453e-15
Dnajc2,Rps6,7.325766721253799e-15
Zfp512,Nphp1,7.327032096818276e-15
Crebbp,Msl2,8.553471211347114e-15
Creb3l3,Slc39a14,8.818443382212277e-15
Gata4,Lpgat1,9.192433482465765e-15
Zfp281,Stbd1,9.834750813978037e-15
Mta2,Capn1,1.2785365724171562e-14
Gabpb2,Prrc2c,1.3236873363691061e-14
Chd8,Bod1l,1.5060202150628915e-14
Myst4,Chchd7,1.5588997022876976e-14
Zfp512,Fkbp3,1.600959240652448e-14
Tcf7l1,Dlc1,1.63012198596974e-14
Nostrin,Anxa4,1.7521127964439444e-14
Tcf7l1,Cald1,1.8132969003158352e-14
Mta2,Frmd8,1.9631189724277227e-14
Brd4,Srrm1,2.111767696991832e-14
Nr1i2,Ugt2b5,2.3723898401539374e-14
Srebf2,Srp9,2.6611633181581773e-14
Mybbp1a,Rrp9,2.7351131763567226e-14
Mta2,Tmem42,4.574069929617596e-14
Onecut2,Pla2g12b,5.138893070501482e-14
Nr2c2,Cdk12,5.301234818462502e-14
Gata4,Gpt,6.3042975832306e-14
Nr2c2,Rc3h2,6.735782170358736e-14
Onecut2,Apol7a,6.94891616346714e-14
Taf11,Bag5,7.601915646131834e-14
Creb3l3,Onecut2,9.089888642428083e-14
Onecut2,Creb3l3,9.089888642428726e-14
Ppard,Gale,1.0739139798667364e-13
Tcea1,Erh,1.2344353766142815e-13
Ahr,Cyb5,1.4736652709484903e-13
Zfp512,1500011H22Rik,1.6353106102291914e-13
Nr1h4,Rgn,2.3461593903952973e-13
Klf15,Lrg1,3.2311943654014366e-13
Zfp512,Acp5,3.7051834374435794e-13
Klf11,Trim3,3.827099258447043e-13
Nr2c2,Sltm,4.250735127115772e-13
Kdm1b,Ngly1,4.865657729978135e-13
Gata4,Dera,5.182753215322138e-13
Yap1,Tspan9,6.085595768078515e-13
Chd1,Scaf4,7.561076004238827e-13
Cebpa,Anpep,8.858013468129689e-13
Trp53,Tcof1,8.895365221144263e-13
Nr2c2,Prpf38b,1.0014192911741279e-12
Dnajc2,Noc4l,1.0527917231991214e-12
Cebpa,Rilp,1.170994221039552e-12
Zfp512,Elp3,1.201581923131453e-12
Gabpb2,Smg1,1.375166962111312e-12
Irf7,Nat2,1.3837272869967723e-12
Trim33,Shprh,1.4018055139287405e-12
Smad1,Mvp,1.4664124948150668e-12
Rnf4,Erh,1.5634342123024764e-12
Rfxap,Dcaf5,1.5986234576014038e-12
Onecut2,Pbld2,3.5897782876258675e-12
Gata4,Depdc7,3.672376587068213e-12
Cc2d1a,Mark2,3.811008280525992e-12
Dnajc2,Nucks1,4.003684223616518e-12
Nr1i3,Mia2,4.362424450590576e-12
Dmtf1,Senp6,5.233539790263587e-12
Ppard,Lad1,5.498757404547766e-12
Mlx,Gsr,5.74219459056916e-12
Arid5b,Tspan4,5.785146703920155e-12
Atf6b,Pef1,5.8351153549631e-12
Snai2,Fkbp7,5.925288103745137e-12
Snai2,Rcn3,5.925288103745137e-12
Tfb1m,Mterfd2,6.937922633346116e-12
Nr2c2,Rps6kb1,7.00561800400302e-12
Tmpo,Alyref,7.76060371014229e-12
Nr1h4,Mia2,7.801071148834242e-12
Grlf1,Dgat1,8.393632470846536e-12
Xrcc6,Cops3,9.875278903984e-12
Rreb1,Mob3b,1.011979466529816e-11
Gata4,Agmat,1.0339490750108671e-11
Ppard,Cadm1,1.102306659809385e-11
Gata4,Soat2,1.1753134799191641e-11
Dnajb6,2610027L16Rik,1.2049801042386815e-11
Zfp512,Ric8b,1.2819881914579563e-11
Grlf1,Mpp1,1.4692527856082214e-11
Zfp512,Polr2b,1.6957343026669046e-11
Zfp281,Nkiras2,1.9299413971501203e-11
Trim27,Mtus1,2.163969679620496e-11
Gata4,Mia2,2.2052446496135908e-11
Tcf7l1,Wwtr1,2.399936529005264e-11
Srebf2,Capn1,2.667979904312312e-11
Klf15,Lifr,3.5077387514215025e-11
Creb3l3,Mia2,3.563289319856736e-11
Zfp110,Mterfd1,3.840642253895769e-11
Bcl3,Gsdmd,4.176738803523935e-11
Mterfd1,Eed,4.5339662012787185e-11
Zscan21,Ap1b1,4.859262012760537e-11
Pa2g4,H2afx,4.974757485292821e-11
Ppard,Slc35c1,5.0570852864041455e-11
Sall1,AU022252,5.4186520498565785e-11
Ssrp1,Vrk1,5.5858377646262805e-11
Zbtb16,C3,6.04781346304532e-11
Atf5,Smpd1,6.287014295791106e-11
Sox9,Ppif,8.240400794250206e-11
Mlx,Pip4k2c,8.303981094599324e-11
Cebpb,Rars2,9.807775080945953e-11
Cebpb,Rars2,9.807775080945953e-11
Carm1,Fuca1,1.1275912187229414e-10
Ppard,Camsap3,1.1309938891735914e-10
Zfp750,Tgm1,1.1514428649171337e-10
Bhlhe40,Il13ra1,1.1615652243895473e-10
Zfp93,Hspb11,1.2266293301190132e-10
Ppp1r8,Hat1,1.2694970531475578e-10
Zfp512,Brms1l,1.2706835198784224e-10
Nr1h4,Hsd17b13,1.5519039746604038e-10
Ruvbl2,Hadh,1.592886741039573e-10
Gata4,Slc27a4,1.6067823395547673e-10
Ppard,Gna11,1.7184586910985405e-10
Nr1i2,Pm20d1,1.7847323038476045e-10
Tcea3,Pacsin3,1.8028679694031978e-10
Zfp512,Btf3l4,1.8636024846610703e-10
Chd4,2610507B11Rik,1.9962404501875648e-10
Zfp593,Gtf2h4,2.0630195213915521e-10
Rbmxl1,Psma2,2.0804270308720231e-10
Mxi1,Paics,2.3210396039512013e-10
Irf9,Casp8,2.361058181564666e-10
Zfx,Dcun1d5,2.707576848770013e-10
Xrcc6,Rfc1,2.8021025081306776e-10
Rfx1,Cs,2.936085077627281e-10
Rps3,Smc3,3.8850866018164893e-10
Chd4,Srrm1,4.106167008236082e-10
Gata4,Aco1,4.1872720025388525e-10
E2f6,Rps6ka1,4.2347171695571085e-10
Zfp110,Frmd8,4.841941944579389e-10
Nr1h4,Lsr,4.927328664881085e-10
Snai2,Axl,5.030092497350981e-10
Gmeb2,Dpy19l1,5.232590406526563e-10
Arid5b,Dpy19l1,5.232590406526563e-10
Sall1,Apof,5.392943729487487e-10
Zfp326,Sidt2,5.623228234028198e-10
Thap7,Adrm1,6.439773130980048e-10
Klf15,Mccc2,6.613697262554567e-10
Zfp445,Pten,6.990444494152141e-10
Phf21a,Frg1,7.253742512082593e-10
E2f8,Mcm10,7.254291504064334e-10
Cbx2,1110067D22Rik,8.222447247760532e-10
Crebbp,Zfp292,8.691048966944022e-10
Zfp292,Crebbp,8.69104896694689e-10
Hmg20b,Ltbr,9.681616875378694e-10
Dnajc2,Mrpl11,9.725009525420923e-10
Smarca5,Ddx46,9.846440860792804e-10
Zfx,Setx,9.85252094862928e-10
Tbx3,Xdh,1.0111753163011013e-09
Cenpb,Csk,1.0471463323554982e-09
Gata4,Reep6,1.1404709532671707e-09
Zfp292,Prrc2c,1.1864264169286242e-09
Taf12,Mpv17l2,1.273641599854779e-09
Klf15,Tpd52,1.295406135415481e-09
Dnajc2,Mre11a,1.427188004321336e-09
Pa2g4,Rrm2,1.694800264230623e-09
Brd4,Prrc2c,1.70091262654078e-09
Nfkb1,Samhd1,1.9170841010524536e-09
Myc,Sox9,2.0666391902960456e-09
Creb3l3,Agmat,2.155966492156322e-09
Pias4,Atp5d,2.1645273700696997e-09
Atxn1l,Atp5d,2.1645273700696997e-09
Nfya,Srp9,2.214032611801233e-09
Trim27,Tapbp,2.2720460350945836e-09
Bptf,Trim33,2.343849567099787e-09
Trim33,Bptf,2.3438495670999725e-09
Nr2c2,Pank3,2.3572782963311895e-09
Zfp746,2310022B05Rik,2.3988257847874185e-09
Sall1,Akr1c6,2.5315365816578455e-09
Dnajc2,Pkd1,2.9069870971689917e-09
Kdm5c,Eps15l1,2.9747267129074465e-09
Zfp746,Nmnat1,2.9874063967676634e-09
Tcf7l1,Pard3,3.0658511923003974e-09
Sall1,Amdhd1,3.087514336946692e-09
Tfpt,Fam53a,3.597161335914828e-09
Srebf2,Med7,3.6136752836043878e-09
Irf1,Shisa5,3.8537923186500435e-09
Chd8,Rlf,4.046617442632066e-09
Nr1h4,Ugt2b36,4.7930458352813815e-09
Ppard,Itpkc,4.896514730877178e-09
Gata4,Sfxn1,5.096943795797654e-09
Ppard,Leng9,5.398721069543761e-09
Prdx5,Impdh2,5.412841641193688e-09
Mysm1,Nr2c2,6.097048046675827e-09
Nr2c2,Mysm1,6.097048046676857e-09
Smarca2,Gale,6.1214194021671854e-09
Sall1,Apoc4,6.296406151491514e-09
Csda,Paqr9,6.6813454055898215e-09
Srebf2,Bak1,6.872317429387609e-09
Mga,Atrx,6.921582234098276e-09
Gata4,5730403B10Rik,6.947377961470671e-09
Hhex,Lifr,6.985226824357868e-09
Med1,Nr2c2,6.994600663304323e-09
Nr2c2,Med1,6.9946006633046625e-09
Ash2l,2610027L16Rik,7.542107614691092e-09
Dnajc2,Fastkd3,8.01326780994371e-09
Gata4,Gstm7,8.524762563478456e-09
Ppp1r8,Nvl,8.718821264784845e-09
Sall1,Colec11,9.264688952635022e-09
Zscan21,Tex261,9.976426651264123e-09
Zscan21,Tex261,9.976426651264123e-09
Gata4,Dhrs4,1.0732096321677577e-08
Onecut2,Fabp1,1.1628564610049462e-08
Zscan21,Mtrf1l,1.1837143722800704e-08
Ppp1r8,Snrpa1,1.185797740114552e-08
Mlx,Cdk2ap2,1.194376255826029e-08
Zbtb16,C1ra,1.2856664013767532e-08
Ash2l,C3,1.3162699209246659e-08
Rfc1,Cebpz,1.365401202581884e-08
Gata4,Abcg8,1.3861778869256596e-08
Zfp512,Polr2g,1.4008481284595012e-08
Smarca2,Arhgef12,1.4829849729726973e-08
Nfkb1,Slc10a3,1.4895778679103684e-08
Dnajc2,Fastkd5,1.5188675610691426e-08
Gata4,Aldh16a1,1.529275661683731e-08
Sall1,Cpb2,1.8115829640200406e-08
Taf12,Terf2,1.8417129191100883e-08
Nolc1,Rbm19,1.8953665038344888e-08
Creb3l3,Pipox,1.999037029821655e-08
Zfx,Rprd2,2.073444828879291e-08
Pcna,Dnajc9,2.1546715011527572e-08
Pias4,Sirt7,2.3516953521018433e-08
Lass6,Rdx,2.4042574880485338e-08
Kdm2a,Itch,2.5375728512545206e-08
Phf5a,Vrk1,2.603151396474175e-08
Chd8,Gabpb2,2.6467647239363718e-08
Zfp292,Ppig,2.712818032689863e-08
Hnrnpd,Hspb11,2.7177373315985365e-08
Sall1,Fgb,2.7334613115981295e-08
Dnajc2,Taf9,2.857409556233932e-08
Taf9,Dnajc2,2.857409556233976e-08
Dnajc2,Psma5,2.8925389696269206e-08
Onecut2,Apoa4,2.928735036053872e-08
Msl3,Llph,3.153118747442499e-08
Hmg20b,Nr1h2,3.249821758009602e-08
Nr1h2,Hmg20b,3.2498217580096057e-08
Gata4,Pipox,3.334101383328683e-08
Onecut1,Gdf2,3.4370214102045584e-08
Irf9,H2-D1,3.678212371138532e-08
Kdm3a,Comt,3.701153322325917e-08
Prdx5,Nup155,4.1126252915480344e-08
Nfib,Amotl2,4.224842884913292e-08
Gabpb2,Srcap,4.32204538237734e-08
Mta2,Pcbd2,4.556834821926121e-08
Yy1,Mon1a,4.842101822977937e-08
Thoc1,Atrx,4.894258881785365e-08
Zfp36,Spats2,5.1192128582476256e-08
Sall1,Kcnn2,5.121216911548986e-08
Zfp672,Zcrb1,5.29544139084193e-08
Creb3l3,Pdzk1,5.4182977895149976e-08
Ppard,Dgka,5.4992989429088516e-08
Chd8,Birc6,5.5758409041758026e-08
Rbmxl1,Tipin,6.099483126495338e-08
Brd4,Crebbp,6.412173200946135e-08
Crebbp,Brd4,6.412173200946135e-08
Tcf3,Ppp4c,6.89318098774675e-08
Rfc1,Pola2,6.97683172310151e-08
Rreb1,Maged1,7.008348722591e-08
Cenpb,Rab18,7.498643010244096e-08
Irf9,Parp9,7.583344663179836e-08
Zfp161,Trim37,7.704633742538605e-08
Sall1,Upp2,7.864298441268965e-08
Dnajc2,Yars2,7.875138288259795e-08
Chd8,Dph5,9.252911794151051e-08
C1d,Thoc7,9.436152507773444e-08
Irf6,Arhgap23,9.551033371849361e-08
Tcea3,Snta1,9.557077014911829e-08
Nr1i2,Hgfac,9.999238563673537e-08
Nfkb1,Trim21,1.0422453658956502e-07
Gtf3a,Pold2,1.0437110847897671e-07
Dnajc2,Ormdl1,1.0526010426874243e-07
Bptf,Gapvd1,1.0578699676283688e-07
Irf9,Gsdmd,1.1015624335573688e-07
Zfp512,Akap11,1.178835741708417e-07
Chd4,Pdpk1,1.1811362900059672e-07
Stat5a,Minos1,1.1833371362029792e-07
E2f4,Bak1,1.1844149268547813e-07
Atxn1l,Prkag2,1.2093026294358598e-07
Hmgb1,Anapc5,1.2121435342331986e-07
Nr1i2,Cblc,1.229990379281047e-07
Onecut2,Pklr,1.2417720939263059e-07
Dmtf1,Pstk,1.2510991331288043e-07
Atf1,Zzz3,1.2569812781002372e-07
Zzz3,Atf1,1.25698127810026e-07
Grlf1,Nicn1,1.3646628507232007e-07
Cenpb,Akt1,1.3669749481744105e-07
Nfyc,Lgals8,1.3831450845335161e-07
Nolc1,Utp6,1.452436756486423e-07
Nolc1,Ddx56,1.4940397021913606e-07
Ctcf,Gabpb2,1.5288032150639727e-07
Gabpb2,Ctcf,1.5288032150639894e-07
Gata4,Apoc2,1.5424523241972122e-07
Creb3,Ddx31,1.5619650911907576e-07
Pa2g4,Fen1,1.5632659829565465e-07
Klf15,Cmbl,1.642882289120585e-07
Nkap,Rae1,1.66608085242515e-07
Zkscan5,Pfkfb1,1.6917359855259921e-07
Abt1,Ctu2,1.7078995241230276e-07
Gata4,Adam9,1.733389697385153e-07
Zfp110,Eif2a,1.741447435336125e-07
Bptf,Git2,1.7878026833065443e-07
Ppard,Rdx,1.806536735689152e-07
Sall1,Hrsp12,1.8256724988974006e-07
Ctcf,Brd4,1.8278622013224745e-07
Brd4,Ctcf,1.827862201322638e-07
Sall1,Ugt3a1,1.8450740263365211e-07
Zfp110,Srp9,1.867305966450458e-07
Sall1,Uox,1.8874760106165582e-07
Hmgn5,Fh1,1.90667657095428e-07
Sin3a,Ddx46,1.9240384344891692e-07
Rnf10,Gmps,1.9476029279114646e-07
Onecut2,Soat2,2.0737021931286613e-07
Chd8,Nemf,2.1098692632677483e-07
Nr2c2,Cdc40,2.147772669966851e-07
Zfp281,BC030336,2.17891558072891e-07
Mafb,Ctsb,2.256009415212902e-07
Mier1,Nat2,2.3077299011604962e-07
C1d,Ski,2.391293966147101e-07
Brd4,Nr2c2,2.3939622253387877e-07
Nr2c2,Brd4,2.3939622253387877e-07
Nolc1,Prmt3,2.4215863025365746e-07
Mbd3,Pcid2,2.433687936036858e-07
Taf11,Cbwd1,2.5312408183179097e-07
Zbtb16,Lrg1,2.6461148916334214e-07
Mterfd1,Txnl1,2.6917472107776164e-07
Cggbp1,Ing5,2.959789046830986e-07
Sall1,Slc17a2,3.038720221787563e-07
Thoc1,Rif1,3.111686646070392e-07
Rela,Plod3,3.124638760105735e-07
Snai2,Ifitm1,3.141557135276384e-07
Ppard,Dock5,3.2382286240793504e-07
Gabpb2,Cep110,3.251474396734032e-07
Trim27,Arpc5l,3.558348499454404e-07
Nr1i2,Grb7,3.586685816180476e-07
Trp53,Ddx56,3.852803293725389e-07
Arid1a,Sepw1,3.888317596895761e-07
Onecut2,Apoc2,3.896871168415361e-07
Klf15,Chpt1,3.9495217595262315e-07
Dnmt1,Vrk1,4.003884427303861e-07
Zfp384,Frg1,4.093850606775998e-07
Atf1,Katna1,4.210038969465581e-07
Dnajc2,Nop58,4.2346025981998586e-07
Nfib,Efnb1,4.2702380293882887e-07
Ncor1,Rock1,4.326544360738571e-07
Nr1i3,Pipox,4.327722220290389e-07
Foxa3,Ugt2b5,4.457389587183545e-07
Rara,Bak1,4.6858205688495363e-07
Hnf1b,Cblc,4.817675030910002e-07
Trp53,Naa10,4.854742210841526e-07
Irf9,Psmb10,4.864263638423918e-07
Nfyc,Minos1,5.27881118761282e-07
Xrcc6,Rae1,5.536669384213584e-07
Taf4a,Scaf4,5.575518677352684e-07
Snai2,Bgn,5.63901125058571e-07
Hhex,Serpinf1,5.640359360966275e-07
Dnajc2,Dkc1,5.71724505465505e-07
Cic,Oxsm,6.55119474304914e-07
Zfp120,Usp48,6.554628693344264e-07
Bptf,Zcchc11,6.717283515472533e-07
Rbbp8,Slbp,6.720891434921517e-07
Topors,AI314180,6.753737075999958e-07
Nfx1,Surf6,6.897925028177965e-07
Cenpb,Mpv17l2,6.915228274557243e-07
Zfx,Atrx,6.91586814853062e-07
Smad1,Slc35c1,7.084736721737462e-07
Set,Snrpa1,7.615795932594688e-07
Zscan21,Upf3a,7.860132880207898e-07
Chd8,Shprh,7.938674830738204e-07
Zfp217,Cbx8,8.536824885358581e-07
Tcea1,Psma4,8.774998599188652e-07
Bcl3,Ikbke,9.066418015361891e-07
Elf1,Tmc6,9.359100564427765e-07
Mta2,Gpd1l,9.391675963543943e-07
Ncor1,Plbd2,9.544793042325324e-07
Smarca2,Kdr,9.774791614797727e-07
Nfib,Serpinh1,9.951174750088434e-07
Myst4,Phf14,9.986153244231367e-07
Nostrin,Hdac6,1.015299612172033e-06
Dnajc2,Wdr43,1.0188482431588802e-06
Xrcc6,Msh2,1.0941106475860312e-06
Nfya,Ncln,1.0950301995742344e-06
Mterfd1,Fastkd2,1.0969801919247273e-06
Sall1,Ugt2b1,1.1217865861903334e-06
Gtf2b,Adipor1,1.1411415423898373e-06
Zfp110,Ccnh,1.1594008407768698e-06
Ppargc1a,Aco2,1.2338167368508305e-06
Sall1,Mup3,1.2801970959204533e-06
Nfyb,Phf3,1.280781982374479e-06
Ppard,Cnn3,1.3032555271365117e-06
Onecut2,Abcg8,1.3190955552220254e-06
Kdm5a,Chd4,1.3627646045345284e-06
Chd4,Kdm5a,1.3627646045345284e-06
Nfib,Sdc2,1.372859294090979e-06
Irf9,Samd9l,1.4714666749451692e-06
Mta2,Extl2,1.5883568494541206e-06
Epas1,Sult1a1,1.6298199203252309e-06
Cc2d1a,Btf3l4,1.6877733719701486e-06
Tcf7l1,Yap1,1.6988423771446536e-06
Yap1,Tcf7l1,1.6988423771446536e-06
Dmtf1,Myst4,1.820848704306509e-06
Myst4,Dmtf1,1.8208487043065468e-06
Ing2,Sdc1,1.844067963145979e-06
