Source,Target,PValue
Taf1d,Tex10,1.463155510907129e-10
Zfp422,Eif2c1,1.7214289715653754e-10
Phf5a,Ddx39,1.9156672808456835e-10
Rnf4,Eif4a1,1.9747539142818935e-10
E2f3,Rnmt,2.0707820161802025e-10
Gtf3a,Rpl14,2.3258255403703068e-10
Phf21a,Brd9,2.342787384203981e-10
E2f8,Umps,2.456857624519784e-10
Sarnp,Smc2,2.543187927600539e-10
Phf5a,Tdg,3.465337377482336e-10
Tmpo,Cdk4,3.9876828900856907e-10
Hnrnpab,Pdcd11,4.3712738865796684e-10
Rnf4,Crkl,4.992095189165368e-10
Lrpprc,Afg3l2,5.946388987134141e-10
Ppp1r8,Rrm1,8.223585772835455e-10
Men1,Ubqln1,9.097689464144336e-10
Hnrnpab,Eef1b2,9.554189300300099e-10
Taf9,Nucks1,9.675274246177306e-10
Sox18,Esam,1.0824792437748818e-09
Zfp750,Fam25c,1.0949526524695856e-09
Phf21a,Ubxn8,1.2283778977023057e-09
Sarnp,Hnrnpu,1.3178173399382361e-09
Pa2g4,Snrpf,1.3253497018192341e-09
Phf5a,Kpna2,1.4347489000145417e-09
Rnf4,Syncrip,1.4973041674140003e-09
Phf5a,Smc2,1.72087203737363e-09
Tmpo,Snrpa1,2.070929193133009e-09
Phf5a,Mcm7,2.0999632435733923e-09
Hnrnpab,Magoh,2.4791679300546997e-09
Hnrnpab,Rpl14,2.5681409747637718e-09
Mbd3,Rrp1,2.6108394342093445e-09
Phf5a,Eri2,2.727307171972173e-09
Rnf4,Kpnb1,2.780178454367074e-09
Cry1,Ythdc2,3.0693291769501684e-09
Tmpo,Cse1l,3.320530159391019e-09
Hnrnpab,Ppp1r8,3.5391302141066216e-09
Ppp1r8,Hnrnpab,3.5391302141067154e-09
Sarnp,Set,3.768134289508065e-09
Set,Sarnp,3.768134289508065e-09
Ssrp1,Mcm2,3.935700442294304e-09
Srrt,Tspyl2,4.650657973162471e-09
Phf5a,Cdt1,4.7330296797514405e-09
Hnrnpab,Ythdf2,4.761811614989203e-09
Pa2g4,Cdk4,5.121487408406458e-09
Phf5a,H2afx,5.2627706133925705e-09
Gtf2f2,Hnrnpf,6.257514938786196e-09
Gtf2f2,Usp1,6.693320865608958e-09
Nr1d1,Ppp2r1b,6.867203596975371e-09
Hnrnpab,Pwp1,8.024968510725444e-09
Tmpo,Nhp2l1,8.561528874967532e-09
Smarcc2,Lemd2,9.028609395283815e-09
Rbmxl1,Hnrnpa1,9.76110311227278e-09
Zfp593,Ddx39,1.046866328912437e-08
Npm1,Rrm2,1.130739596939671e-08
Nolc1,Lsg1,1.3849706716015063e-08
Chd1,Mob1b,1.4405671417980962e-08
Set,Siva1,1.4559392653477769e-08
Tmpo,Zmynd19,1.5283236146191697e-08
Npm1,Cdt1,1.5289539989284956e-08
Creb3l2,Cyp2d34,2.0879620769235185e-08
Hnrnpab,Npm1,2.1410399105698792e-08
Npm1,Hnrnpab,2.1410399105700364e-08
Mybbp1a,Lsg1,2.2743429866341733e-08
Phf5a,Gins1,2.3410803481581992e-08
Hnrnpab,Rbmxl1,2.366904928834265e-08
Irf7,Unc93b1,2.400894341480696e-08
Phf5a,Topbp1,2.556728786801975e-08
Prdx5,Ctsb,2.779027591345036e-08
Gabpa,Mrpl50,2.8624270296071257e-08
Dnmt1,Uba2,2.8653037176407096e-08
Phf5a,Mcm3,2.9959345946041746e-08
Sarnp,Nop58,3.060064097219833e-08
Tfdp1,Tyms,3.06078414657091e-08
Hnrnpab,Noc3l,3.076946163619192e-08
Nono,Tnrc6a,3.1826077708533695e-08
Taf5,Pold3,3.492948462445816e-08
Set,Atg14,3.507462669337831e-08
Gtf2e2,Cdc20,3.5321877911915917e-08
Ssrp1,Rfc5,3.8532824403053185e-08
Hinfp,Fxyd1,4.165240184286151e-08
Hinfp,Fxyd1,4.165240184286151e-08
Nr1h4,Hnf4a,4.5437944594204804e-08
Hnf4a,Nr1h4,4.5437944594204804e-08
Ctcf,Nucks1,4.7715526116369585e-08
Hnrnpab,Cct6a,5.277394455520195e-08
Gtf3a,Cdk4,5.3750904125663815e-08
Ddx41,Siah2,5.8909207721398444e-08
Apex1,Nucks1,5.904966765688093e-08
Npm1,Rpl27,5.981171635383902e-08
Hnf4a,Golt1a,6.492911986522416e-08
Gtf3a,Rps2,6.497063489030087e-08
Tmpo,Rpl8,6.973947034603052e-08
Ruvbl2,Echdc1,7.421400662156179e-08
Tead3,Nt5c2,7.912053150841259e-08
Taf5,Slbp,7.94288874994787e-08
Ruvbl2,Rrm2,8.006712059993715e-08
Taf5,Hmgb3,8.913182445312903e-08
Ctcf,Crebbp,8.954978927364128e-08
Crebbp,Ctcf,8.954978927366158e-08
Trim28,Cdc20,9.400110665996327e-08
Phf5a,Mcm5,9.767807298556285e-08
Myc,Eri1,9.881337880288701e-08
Pa2g4,Kars,1.0689971853967829e-07
Abt1,Wdr43,1.0704982760302184e-07
Trim28,Cenpt,1.1716553709249361e-07
Zfp36,Nucks1,1.3651034692488166e-07
Trim28,Fen1,1.3700626523709176e-07
Gatad1,Kif13a,1.3739516533682163e-07
Gabpb1,Fitm2,1.3813914063763393e-07
Mybbp1a,Drg2,1.4361138699580505e-07
Hnrnpab,2700094K13Rik,1.4767024237854697e-07
Ruvbl2,H2afx,1.6524311056291382e-07
Ctcf,Ash1l,1.677861693185683e-07
Ash1l,Ctcf,1.6778616931859164e-07
Taf5,E2f8,1.7485748294690704e-07
Stat5a,Il15ra,1.7733628310356554e-07
E2f3,Pgk1,1.8499440303338292e-07
Rnf4,Gabpb1,1.8673558009982572e-07
Gabpb1,Rnf4,1.8673558009983106e-07
Ruvbl2,Lsm4,1.8801860312569596e-07
Trim28,H2afx,1.9625269512550538e-07
Tcf3,Cdc23,2.0220921413439696e-07
Phf5a,D19Bwg1357e,2.0733470947683092e-07
Phf5a,Gmnn,2.093677716632774e-07
Npm1,Hnrnpa1,2.1944280955210966e-07
Hnrnpab,Clns1a,2.2753180371488435e-07
Hnrnpab,Snrpg,2.3585603140771952e-07
Srrt,Mavs,2.3905620932349277e-07
Hnrnpab,Rnps1,2.503580357235763e-07
Ccnt1,Cfl1,2.517544141795299e-07
Hnrnpab,Ppan,2.527597725130729e-07
Hnrnpab,Dkc1,2.6129596297466076e-07
Hmgb2,Rrm1,2.631369316388341e-07
Chd8,Pdss2,2.6885885480520885e-07
Phf5a,Nup155,2.7282993435270056e-07
Phf5a,Fen1,2.7396418795591633e-07
Rbmxl1,Rfc4,2.782982704180376e-07
Gatad1,Aarsd1,2.8415642341727836e-07
Ssrp1,Rrm2,2.925621894036076e-07
Phf5a,Fbl,3.1946006650442697e-07
Abt1,Grwd1,3.2710938927919834e-07
Gtf2f2,Ltv1,3.502352909384857e-07
Sarnp,Etaa1,3.5080232728547595e-07
Smarce1,Hnrnpa1,3.541989042687252e-07
Mybbp1a,Wbscr22,3.6108111831248775e-07
Phf5a,Taf1d,3.6574714466374435e-07
Hnrnpab,Hnrnpu,3.7518913087275324e-07
Gabpa,Tatdn1,3.7941148245637194e-07
Pcna,Cdk4,3.866486602481941e-07
Pa2g4,Eef1e1,4.413666051279414e-07
Nfyb,Mtx2,4.469555566833489e-07
Phf5a,Utp15,4.5325930318299584e-07
Gtf2f1,Ddx49,5.120441112887632e-07
Hnrnpab,Dis3,5.166983010225204e-07
Tcf7l1,Nedd4,5.323196933927128e-07
Irf5,Tnfrsf1b,5.428875587670503e-07
Nfx1,Dhx16,5.588741042369065e-07
Tfdp1,Clns1a,5.734178612509445e-07
Creb3l3,Soat2,5.798577420254442e-07
Thoc1,Ddx39,6.086050178128251e-07
Gtf2f2,Wdr46,6.107108760809246e-07
Hmgb2,Rrm2,6.270671126615005e-07
Tmpo,Magoh,6.505817767850046e-07
Gon4l,Oxsm,6.696689121776639e-07
Tmpo,Orc6,7.030438717151247e-07
Tcea1,Ltv1,7.088501647563481e-07
Trim28,Cdca4,7.482730962071107e-07
Trim28,Rfc5,7.796994867571911e-07
Tshz2,D17Wsu104e,7.909274921457385e-07
Trim28,Prim2,7.958632177518947e-07
Zfp422,Srsf4,8.055702329395461e-07
Tfdp1,Zmynd19,8.188739708112781e-07
Tmpo,Ssrp1,8.758019385919175e-07
Tcea3,Clybl,9.41136404881883e-07
Pa2g4,Cct3,9.640138606434114e-07
Rbmxl1,Taf1d,9.727045030104741e-07
Taf1d,Rbmxl1,9.727045030104843e-07
Hnrnpab,Ddx21,9.982777579625127e-07
Npm1,Rfc5,1.0258943915638847e-06
Gmeb2,Csrp3,1.0515151403855953e-06
Arid5b,Csrp3,1.0515151403855953e-06
Ssrp1,H2afx,1.0609680257564026e-06
Gtf3a,Kars,1.0636376902816243e-06
Tmpo,Fbl,1.1028273742661806e-06
Hnrnpk,Fahd1,1.1975333522467232e-06
Pcna,Tipin,1.210394812595416e-06
Gtf3a,Qtrt1,1.2121491753469792e-06
Hnrnpab,Gtpbp4,1.2330894531854617e-06
Mlxipl,Timp2,1.2482976368688623e-06
Srrt,Hnrnpa1,1.2723606838901131e-06
Taf1d,Nufip1,1.2845900875474468e-06
Srrt,Mcm2,1.3032985007966418e-06
Tfdp1,Tcp1,1.4230380278621332e-06
Npm1,Mcm2,1.4573132199591149e-06
Tcf20,Ilf3,1.4733146672809205e-06
Ssrp1,Cdt1,1.481027334465255e-06
Ruvbl2,Cdk1,1.5135746637374907e-06
Zfp39,Wdr34,1.531969438571089e-06
Npm1,Mcm3,1.5320606323232058e-06
Ruvbl2,Mcm2,1.589350256133786e-06
Pcna,Rrm2,1.6072894661618491e-06
Hnrnpab,Ranbp1,1.6243971043231367e-06
Pa2g4,Wdr74,1.741011209119518e-06
Gtf3a,Lsm4,1.7512666934644723e-06
Nfyb,Ctcf,1.847467140661274e-06
Ilf2,Tsen34,1.847532756340131e-06
Nr1d1,Mapre3,1.8640451249453066e-06
Irf2,Lrp10,1.8866559515886676e-06
Mta2,H47,2.0169279503781274e-06
Taf1d,Ddx18,2.0842076405672805e-06
Gabpa,Dnajc19,2.107402022421644e-06
Sarnp,Nhp2l1,2.1438021174455805e-06
Phf5a,Mcm6,2.174796487263643e-06
Ruvbl2,Cdc20,2.419573480085828e-06
Ldb1,Tbc1d17,2.5116560098762666e-06
Srrt,Prim2,2.5696382210962564e-06
Set,Alyref,2.5833867359905275e-06
Tmpo,Snrpg,2.6277871802663725e-06
Mterfd1,Klhl26,2.6465397322268178e-06
Hnrnpab,Set,2.6620770648445136e-06
Set,Hnrnpab,2.6620770648448524e-06
Abt1,Wdr36,2.6716810522497185e-06
Irf5,Arhgdib,2.877750812469149e-06
Irf5,Fcgr2b,2.903124772590577e-06
Irf6,Rnf39,3.0419267363892058e-06
Gabpa,Psmc6,3.199336303106476e-06
Hnrnpab,Cct5,3.248210627910497e-06
Ppp1r8,Tbpl1,3.4092230170164463e-06
Nr1d2,Hltf,3.4852999750661994e-06
Srrt,Fen1,3.557868417511982e-06
Tfdp1,Eef1e1,3.5972980113880185e-06
Rnf4,Pigm,3.5983619312598013e-06
Sarnp,Ddx21,3.699379152288049e-06
Dmap1,Med9,3.7407777350114536e-06
C1d,Inpp5k,3.808828658781763e-06
Smarcc1,Luc7l,3.876000036514625e-06
Gabpb2,Arhgap17,3.89720269611041e-06
Csda,Rpl13,3.930328659068685e-06
Ppp1r8,Nupl1,4.0655187288173e-06
Gm98,St6galnac6,4.115416426880997e-06
Tfdp1,Snrpf,4.190334940156473e-06
Taf1d,Nvl,4.396306542058076e-06
Bptf,Gnaq,4.547172869380175e-06
Hnrnpk,Wsb1,4.748885493391643e-06
Zfp691,Fibp,4.760019921893526e-06
Irf5,C4b,4.782517839718128e-06
Ruvbl2,Rrm1,4.8269674019870775e-06
Sarnp,Hnrnpa1,4.999734794566112e-06
Gtf3a,Snrpd2,5.154857220193104e-06
Hnrnpab,Polr1b,5.239128178189246e-06
Ptges2,Rbks,5.25809483772648e-06
Set,Lmnb1,5.356858875486854e-06
Foxa3,Ugt2b34,5.4339566986782305e-06
Ppp1r8,Rrm2,5.500341249392237e-06
Ruvbl2,Fen1,5.514413531648096e-06
Sarnp,Taf1d,5.6376769637847665e-06
Nr3c2,Plekha6,5.679154994252242e-06
Dedd,Gsr,5.719163826650235e-06
Irf2,Rin3,5.838458844368321e-06
Drap1,Rabac1,5.983050460323026e-06
Pa2g4,Ppan,6.068243953602321e-06
Atf4,Mob3b,6.109704866192358e-06
Sarnp,Tcerg1,6.19917087292682e-06
Irf5,Dock8,6.264551871546586e-06
Npm1,Ranbp1,6.541430225451659e-06
Rbmxl1,Rrp15,6.6296545117992e-06
Mll3,Srrm2,6.772326044209539e-06
Rps3,Ing1,6.791548061171807e-06
Ctcf,Hnrnpa1,7.072154155939842e-06
Mlx,Gnptg,7.4315223168196195e-06
Tmpo,2700029M09Rik,7.618082092971158e-06
Gmeb2,Itih4,7.766671834206517e-06
Arid5b,Itih4,7.766671834206517e-06
Rbmxl1,Prim1,8.048832268769198e-06
Phf5a,Rpa2,8.099684493550978e-06
Apex1,Aaas,8.1422124903974e-06
Smarce1,Nmral1,8.26000588702502e-06
Tmpo,Nup37,8.33483121497127e-06
Hnrnpab,Psma5,8.34790580816886e-06
Gtf2f2,Isg20l2,8.434700174866078e-06
Pa2g4,Zmynd19,8.437313027221078e-06
Nfx1,Myg1,8.490136923639046e-06
Srrt,Prim1,8.497144225609539e-06
Zfp148,Rif1,8.541105948594741e-06
Tmpo,Haus1,8.664144614167696e-06
Pparg,Cd36,8.761432322848903e-06
Gabpb1,D10Wsu102e,8.787328180090012e-06
Atf4,Mrfap1,8.827134652876194e-06
Phf5a,Mcm4,8.850758217480651e-06
Trim28,Tdg,9.286954013035893e-06
Set,Nucks1,9.4658170269538e-06
Taf1d,Rnps1,9.658343573926795e-06
Klf15,Stbd1,9.759711734578569e-06
Mlxipl,Gyg,9.857131579886093e-06
Nolc1,Erh,1.0026710209620091e-05
Creb3l3,Apoc2,1.0419612150970452e-05
Hnrnpab,Orc6,1.095832614668644e-05
Onecut2,Crot,1.1075376747062243e-05
Sarnp,Polr2h,1.1269645931473358e-05
Ubp1,Znhit1,1.1371600891596067e-05
Smarce1,Dcaf11,1.1473052302619179e-05
Ctnnb1,Tagln,1.1630937499387663e-05
Hnrnpab,Nop56,1.173078044320323e-05
C1d,Anks1,1.1910531045407497e-05
Rnf4,Nol11,1.2234876095420465e-05
Sarnp,Fbl,1.2877378104028812e-05
Lmo4,Csrp1,1.308347229586018e-05
Irf2,B2m,1.3133951434869533e-05
Sarnp,Dkc1,1.3240422301759134e-05
Gtf3a,C4b,1.330364335361743e-05
Srrt,Ak3,1.3515491416894304e-05
Cebpa,Agpat2,1.382831765053026e-05
Gtf2e1,Ptrh2,1.5157803929305765e-05
Trim27,Ak3,1.552110470837857e-05
Tmpo,Dnajc9,1.553467476492419e-05
Taf1d,Snrnp40,1.5684552876628124e-05
Phf5a,Tsr1,1.5823585414933744e-05
Zbtb48,Ubr2,1.638133920737423e-05
Zfp143,Dck,1.6809776265779776e-05
Sarnp,Mtf2,1.6881503082829318e-05
Rbmxl1,Cdt1,1.7380255331713183e-05
Irf5,Tcirg1,1.780262758355721e-05
Gon4l,Cpped1,1.7983137276806886e-05
Pa2g4,Cct6a,2.018393360198593e-05
Myst4,Sec22a,2.170671463737105e-05
Ruvbl2,Ssna1,2.1861368588409654e-05
Ruvbl2,Rcc1,2.1997440461189033e-05
Npm1,Atad2,2.203514968689805e-05
Sarnp,Snrpd1,2.2159660661328557e-05
Ppp1r8,Alyref,2.2205059681088835e-05
Ppp1r8,Syncrip,2.2208609855026933e-05
Nolc1,Rsl1d1,2.2636415375295694e-05
Mll2,Zmiz2,2.2780508499527813e-05
Srf,Polr2a,2.300442324605658e-05
Atf5,Akt1s1,2.3259684770984903e-05
Phf5a,Smpd4,2.33038500149387e-05
Ctcf,Ppig,2.3498108538189742e-05
Tcf3,Mbd3,2.364728296200557e-05
Mbd3,Tcf3,2.3647282962005842e-05
Maf1,9030625A04Rik,2.37051722769204e-05
Irf5,Man2b1,2.402354669048009e-05
Rbbp5,Prim2,2.473228792403242e-05
Phf5a,Anp32b,2.5030177348860006e-05
Abt1,Ddx21,2.5129008297067443e-05
Pa2g4,Dis3,2.5204308297631908e-05
Hnrnpab,Rpl13a,2.557176598287925e-05
Mybbp1a,Erh,2.6152406343780424e-05
Elk4,Zfp691,2.784093625119529e-05
Zfp691,Elk4,2.7840936251203902e-05
Ercc2,Zfp691,2.829205713670314e-05
Zfp691,Ercc2,2.829205713670314e-05
Hnrnpab,Pprc1,2.8360524503429997e-05
Tfdp1,Dis3,2.8413515533073307e-05
Kdm5b,Herpud1,2.892426387373069e-05
Atf7,Atp5sl,3.224970995292518e-05
Atf7,Vcpip1,3.254026139629216e-05
Tfdp1,Cse1l,3.309739050741021e-05
Sarnp,Topbp1,3.323151144877423e-05
Sarnp,Nup160,3.3565901678162326e-05
Rbbp8,Nsmce2,3.3858224361650074e-05
Mlx,Ccdc56,3.41309624729132e-05
Irf9,Rin3,3.421300247403223e-05
Rbmxl1,Nup155,3.466309110004794e-05
Irf5,Ly6e,3.481780639285908e-05
Rela,Uqcrc2,3.5187687145337945e-05
Sarnp,2610029G23Rik,3.5375535243009087e-05
Npm1,Srsf1,3.58244080657173e-05
Taf11,Orc5,3.638201725489696e-05
Pias4,Fam98c,3.756412847560315e-05
Abt1,Rrp15,3.780935921103633e-05
Nono,Ints5,3.8166151702650855e-05
Rxrg,Pgm2,3.8576676072636505e-05
Dnajc2,Pold3,3.8636615825025144e-05
Ctnnb1,Vps35,3.866538550010932e-05
Hdac1,Snrpg,3.87407510590588e-05
Klf15,Pex11a,3.93005060200584e-05
Ppp1r8,Mcm2,4.0105802058677107e-05
Pcna,Cdkn2aipnl,4.089953459300381e-05
Gabpa,Mtx2,4.185341069392159e-05
Ssrp1,Fen1,4.209775257867664e-05
Zfp281,H6pd,4.222557598023169e-05
Sarnp,Brix1,4.435941204896285e-05
Cic,Etfdh,4.456943077377729e-05
Gtf2f2,Piga,4.466388250856686e-05
Phf5a,Prim2,4.473490372093419e-05
Rtf1,Surf6,4.5239549934930776e-05
Zbtb48,Ddrgk1,4.556963081018564e-05
Rbmxl1,Smc2,4.6400859432137385e-05
Sarnp,Sf3a3,4.6821604757375184e-05
Hinfp,Dck,4.699203642296209e-05
Pa2g4,Npm1,4.773425069866544e-05
Churc1,Pkd1,4.8147504269793116e-05
Atf7,Klhl26,5.1871793545994024e-05
Naca,Rpl35,5.217257045536263e-05
Taf5,Cdt1,5.339743550358279e-05
Pa2g4,Rbmxl1,5.6410944116811325e-05
Sox13,Jup,5.8928002857878175e-05
Gtf2f2,Alyref,5.955630432700712e-05
Drap1,Tsc2,5.9953295785314814e-05
Zfp292,Irf5,6.103636344950122e-05
Cnbp,Dnajb12,6.23782869783997e-05
Npm1,Prim1,6.261373427558419e-05
Ssrp1,Cdc20,6.543916916860402e-05
Taf5,Ddx39,6.587011945744668e-05
Hnrnpab,Snrpa1,6.640940875312954e-05
Zfp691,Uros,7.093378218338153e-05
Tcea3,1110001J03Rik,7.096616620065083e-05
Rreb1,Mob3b,7.106837993357613e-05
Irf7,Arl3,7.128553063432442e-05
Gtf2f2,Uxt,7.161160654469491e-05
Hnrnpab,Smarcc1,7.336339275376771e-05
Smarcc1,Hnrnpab,7.33633927537697e-05
Gon4l,Cic,7.47712283406861e-05
Zfp36,Lrp10,7.579992747036198e-05
Ash2l,Snrk,7.815171571744552e-05
Zkscan6,Capza1,7.909538063337321e-05
Nr3c1,Atxn7,7.924581517431556e-05
Kdm3a,Slbp,7.933656267462913e-05
Mecp2,Chd2,8.115826590772466e-05
Sarnp,Magoh,8.121826076479801e-05
Lrpprc,Got1,8.12957525823041e-05
Tfdp1,Orc6,8.301145116193829e-05
Hnrnpab,Zfp828,8.360358878121824e-05
Gtf2f2,Mrps25,8.421769576708552e-05
Irf5,Cd52,8.466740928900654e-05
Mycl1,Slc22a18,8.5840369446954e-05
Trim33,Edc3,8.657367634575025e-05
Zbtb48,Alkbh4,8.682441286452369e-05
Ruvbl2,Poc1a,8.941893771115234e-05
Abt1,Polr2h,8.949235214088351e-05
Trim28,G3bp1,8.992575089623564e-05
Rfc1,Nup85,9.146802214639583e-05
Smad7,Cd74,9.184992034855649e-05
Tmpo,Nop56,9.43898251741313e-05
Tmpo,Set,9.514572913726443e-05
Set,Tmpo,9.514572913727889e-05
Tbx3,Acsl5,9.53448238318857e-05
Nr3c1,Zmynd19,9.585918971166695e-05
Gmeb2,Aox3,9.589704567252901e-05
Arid5b,Aox3,9.589704567252901e-05
Smad7,Ttr,9.640144722646322e-05
Ppp1r8,Rfc4,9.753630940783996e-05
Pias1,Zfp715,0.00010030196207299172
Srrt,Casc3,0.00010083145432499743
Nr1h4,2010003K11Rik,0.00010109432314911584
Hinfp,Mdh2,0.0001016831140523987
Gtf2e1,9430016H08Rik,0.00010217995033733831
Nkap,Brcc3,0.00010246612713761083
Sarnp,Anp32b,0.00010348456802642134
Trim28,Mad2l1,0.00010490891158467488
Bcl3,Arl3,0.00010653120070816916
Foxa3,Tmem30b,0.00010689258299698751
