source,target,p-value,model
Prdm4,Ppp2r2a,1.1775263891655613e-230,-1
Mxd3,Cdc25c,4.164560126971368e-230,-1
Prrx1,Kdelr3,1.848790041162137e-225,-1
Mxd3,Mad2l1,2.3912398829443807e-218,-1
Mxd3,Fam83d,2.302751043804068e-217,-1
Drap1,1700123O20Rik,2.352044516993888e-217,1
Meox2,Sspn,6.104978834368485e-216,-1
Mxd3,Aspm,3.0529800100093167e-214,-1
Prrx1,Ltbp1,5.179522666755409e-210,-1
Mxd3,Dlgap5,9.143199348098282e-210,-1
Ruvbl2,Kif23,4.218709488296975e-208,-1
Zfp516,Morf4l2,2.7117867556097154e-202,-1
Smarca5,Cenph,1.1445751647704917e-197,-1
Meox2,Coro6,3.325759835641599e-196,-1
Zc3h8,Rrn3,4.168228085515801e-195,-1
Mxd3,Cenpe,6.630574154169032e-195,-1
Smarca5,Tmpo,2.5715903839931435e-188,-1
Tmpo,Smarca5,2.571590384000616e-188,-1
Hells,Ncapd2,9.65158809795701e-188,-1
Gabpa,Fra10ac1,2.8392710363042047e-186,1
Rbbp8,Smc4,1.0845155157090418e-183,-1
Tmpo,Txlna,1.1539256277423783e-181,-1
Hmgb2,H2afx,4.251325693300524e-180,-1
Mxd3,Hmmr,4.327519634164318e-175,-1
Meox2,Sgcg,1.8666658824064342e-174,-1
Ruvbl2,Incenp,9.858822987376976e-169,-1
Rps3,Sde2,2.2190226698220407e-167,-1
Tfip11,Rbm7,1.0517008867197173e-155,-1
Bhlhe40,Il13ra1,6.642512682817506e-155,-1
Hmgb2,Mcrs1,1.5471673050889764e-151,-1
Gtf2a1,Tmx3,2.1550958271454875e-151,-1
Prdx5,Topbp1,2.9588712733993345e-149,-1
Ruvbl2,Isyna1,4.030384170589688e-148,-1
Ruvbl2,Chaf1b,5.63469353745761e-147,-1
Mxd3,Ncaph,2.035743222865733e-146,-1
Irf9,Stat1,1.8035348377105026e-142,-1
Stat1,Irf9,1.8035348378267085e-142,-1
Hells,Dsn1,1.2988610364057517e-141,-1
Aebp1,Gpx8,1.6391328924481753e-141,-1
Nolc1,Nop2,7.037002883413943e-137,-1
Nolc1,Mrto4,3.3183945127159324e-136,-1
Hand2,Pdgfc,1.1375275919838948e-134,-1
Mxd3,Tfdp1,1.2199476337878095e-134,-1
Tfdp1,Mxd3,1.2199476338154308e-134,-1
Mxd3,Cdca2,1.2817047970909766e-133,-1
Elf1,Pak2,7.24830269311962e-132,-1
Ankrd1,Actc1,1.064097920412548e-131,-1
Meox2,Tnnc1,1.1837350751599248e-131,-1
Mxd3,Top2a,4.613378803208037e-131,-1
Top2a,Mxd3,4.613378803289342e-131,-1
Ldb1,Camk1,1.933447844444878e-130,-1
Mxd3,Ttk,4.872077672395741e-127,-1
Hells,Anln,4.665795607282332e-126,-1
Top2a,Cenpa,2.389489307098432e-125,-1
Tmpo,Kif20b,8.173383317014585e-124,1
Preb,Sec22b,3.749394964167354e-123,1
Mxd3,Cdk1,1.5115578547762326e-122,-1
Prdx5,Ncapd2,2.051986659445386e-122,-1
Prrx1,Tnfaip6,4.337336530669574e-121,-1
Prdx5,Pold1,3.9220458888633883e-118,-1
Nfatc4,Osr1,5.5159797588360344e-117,-1
Stat1,Dhx58,1.1789556538039785e-116,-1
Smarca5,Cdc6,4.455828374034929e-115,-1
Cnbp,Zfp330,1.3009358405400464e-114,-1
Meox2,Obscn,5.231785799353506e-113,-1
Creb3,Hax1,1.084277198910967e-112,-1
Zfp110,Eed,6.657255023251048e-112,1
Nolc1,Ncl,1.3768272344778359e-111,1
Prdx5,Chpt1,2.0912481385797263e-111,-1
Ankrd1,Cldn5,1.431091221759402e-110,-1
Smarca5,Bub1,1.9889431398998886e-110,-1
Nolc1,Ruvbl2,4.0976485298934355e-110,-1
Ruvbl2,Nolc1,4.097648529899282e-110,-1
Mxd3,Ckap2l,1.065393175146059e-109,-1
Mxd3,Plk1,1.1794450714110815e-109,-1
Rnf10,Gtf2h5,3.1094837288668716e-108,-1
Carhsp1,Krt222,7.986249345622756e-108,-1
Ldb1,Myo1c,1.576549191028575e-107,1
Tmpo,Usp1,8.67923903630417e-106,-1
Hmgb2,Fam83d,1.757366199242651e-105,-1
Carhsp1,Sesn1,3.1668995195897414e-105,-1
Set,Srsf1,1.174389536420848e-104,-1
Usf2,Adarb1,2.2936789832891813e-104,-1
Gtf2b,Dctn1,5.623450494180305e-104,1
Sfpq,Vrk1,8.012129627287445e-104,-1
Nolc1,Pelp1,1.7020396814793457e-103,-1
Mxd3,Ncapg2,1.0435615270329297e-102,-1
Smarca5,Ezh2,2.0879200004636167e-102,-1
Smarca5,Kif20b,4.5672428649572205e-102,-1
Gtf2f1,Prdm4,6.067353635643185e-102,-1
Prdm4,Gtf2f1,6.0673536357578404e-102,-1
Pias4,Trappc6a,4.844360324175121e-101,-1
Smarca5,Plk4,3.2810699806659547e-100,-1
Ankrd1,Sema3g,5.095948793980439e-100,-1
Thra,Nubp2,6.159416957220551e-100,-1
Carhsp1,Golga4,7.059243100771958e-100,-1
Mxd3,Ncapd2,4.061535648465695e-99,-1
Mxd3,Cdc6,5.647363885819669e-99,-1
Prdx5,Rab20,8.84760772313247e-99,-1
Ppp1r8,Prpf40a,1.6819727547138798e-98,-1
Top2a,Hmmr,4.714241510836497e-98,-1
Ankrd1,Slc9a3r2,3.0762091709175044e-97,-1
Basp1,Kif3a,4.71809618021309e-97,1
Bclaf1,Usp1,7.620904070284414e-97,-1
Naca,Rpl19,1.5406751596815177e-96,-1
Lmo4,Cdh11,1.78338718311358e-95,-1
Mxd3,Cenpa,7.16873767862557e-95,-1
Sox7,Lmod2,8.132240297358963e-95,-1
Prrx1,Mmp14,9.456992109086846e-95,-1
Smarca5,Ccnb1,1.101907103709905e-93,-1
Gtf2b,Pfn1,1.1209913768554524e-93,1
Ilf3,Mtf2,1.1861161036992994e-93,-1
Meox2,Mylk4,4.389782233663724e-93,-1
Mxd3,Gins3,1.7721981317189613e-92,-1
Mxd3,Nusap1,1.807436414835171e-92,-1
Hells,Pold1,3.697745893439104e-92,-1
Mxd3,Kif4,6.0391010458575555e-92,-1
Smarca5,Bub1b,2.030114795488606e-91,-1
Ruvbl2,Kpnb1,2.8306014565188977e-91,-1
Aebp1,Ltbp1,1.5469555466564886e-90,-1
Gatad1,Cops6,2.479662137398481e-90,-1
Bclaf1,Set,5.166060907153198e-90,-1
Smarcc2,Mtch1,1.228399896053752e-89,1
Aebp2,Rinl,1.535782555402058e-89,-1
Elf1,Birc3,2.909954395033244e-88,1
Sox18,Fxyd5,6.747915331904541e-88,-1
Zfp516,Kcnh2,1.2323220102494363e-87,-1
Set,Orc2,1.3100550486130668e-87,-1
Mxd3,Ckap2,1.775258677059871e-87,-1
Snai1,Vcl,2.637511046762446e-87,-1
Nfatc1,Rfc3,2.7634864723762092e-86,1
Prdx5,Anp32b,3.921629538470657e-86,-1
Fubp3,Ik,4.6718875214885645e-86,-1
Sp110,Pik3cd,7.854048763479589e-86,-1
Hnrnpk,Wtap,1.29547023769375e-85,-1
Mxd3,Hells,1.3415782142981366e-85,-1
Meox2,Adamtsl4,1.5370944728669283e-85,-1
Mxd3,Anln,2.667153565380321e-85,-1
Meox2,Cmya5,1.8085445913921007e-84,-1
Tfdp1,Dsn1,5.143759113286514e-84,-1
Maz,Scaf1,5.775130523339262e-84,-1
Zfp516,Polr2g,5.792065228658652e-84,-1
Tmpo,Kif23,9.793780194663677e-84,-1
Ddx1,Cdc123,9.595723033051868e-83,-1
Relb,Casp4,3.611521731738025e-82,-1
Meox2,Dhrs7c,5.1291730082621916e-82,-1
Prdx5,Dnajc9,3.681940676474991e-81,-1
Prdx5,Hirip3,4.582379841114235e-81,-1
Smarca5,Mcm2,8.608352286880167e-81,-1
Phb,Ndufaf6,1.9419355895349722e-80,-1
Bclaf1,Rpa2,5.70352546158072e-80,-1
Meox2,Lmod3,1.3666207782129576e-79,-1
Drap1,Crat,5.45425442600065e-79,1
Meox2,Pygm,6.216342325084971e-79,-1
Scx,Srgap2,7.083557323921274e-79,-1
Ruvbl2,Tcerg1,2.4240827361833977e-78,-1
Twist1,Fgfr1,3.9793643484986127e-78,-1
Ankrd1,Rnf128,5.306230610695169e-78,-1
Zhx1,Il1r1,5.534711072522239e-78,-1
Smarca5,Uhrf1,4.5398247138111424e-77,-1
Meox2,Itgb1bp2,6.66495000476343e-77,-1
Rela,Bcam,2.4307528918648708e-76,-1
Smarca5,Topbp1,6.554282421844164e-76,-1
Smarca5,Aspm,1.3164382655769933e-75,-1
Cenpb,Ppp2r1b,1.4954269333869136e-75,1
Aebp1,Lox,1.560793286064276e-75,-1
Smarca5,Set,2.4551585495675127e-75,-1
Set,Smarca5,2.4551585495689177e-75,-1
Lmo2,Gimap4,3.5705925282167287e-75,-1
Meox2,Cox8b,6.903728955537609e-75,-1
Smarca5,Tipin,7.767216461657492e-75,-1
Lyl1,Rassf4,7.01924236564127e-74,-1
Meox2,Ttn,7.25619016080601e-74,-1
Meox2,Abra,1.901107225431283e-73,-1
Smarca5,Pcna,4.489138849485516e-73,-1
Tcf12,Cpsf7,4.594098158300305e-73,-1
Runx1,Stx11,4.63554109254685e-73,-1
Mxd3,Cdc45,9.402200048148193e-73,-1
Meox2,Actn2,1.5664939385939152e-72,-1
Rps3,Rps17,3.030360704698909e-72,-1
Mxd3,Aurkb,5.931263631194462e-72,-1
Fli1,Icam1,7.50342187503594e-72,-1
Meox2,Hspb6,7.971828724787506e-72,-1
Meox2,Mb,9.973566245708097e-72,-1
Smarca5,Tcerg1,1.2418385196691993e-71,-1
Smarca5,Atad2,1.3172335987663481e-71,-1
Mxd3,Fbxo5,1.872143456696241e-71,-1
Prdx5,Ssrp1,5.544695730077203e-71,-1
Tmpo,Orc2,8.056119369678287e-71,-1
Relb,Nfkbiz,1.7186799755496054e-70,-1
Tmpo,Incenp,1.881176314624365e-70,1
Srebf2,E2f4,9.705781963970988e-70,-1
E2f4,Srebf2,9.705781963974321e-70,-1
Nr2f6,Gpc4,1.1822022650315796e-69,-1
Gatad1,Mtap,3.394006547277615e-69,-1
Meox2,Tcap,1.4701508274816943e-68,-1
Tbx2,Dram1,1.927545698330796e-68,-1
Ruvbl2,Kifc5b,2.3096002373611555e-68,-1
Yy1,Vps4b,2.7564605316761112e-68,1
Meox1,Des,3.109320017596018e-68,-1
Mier1,Il13ra1,5.608691708550009e-68,-1
Gtf2b,Bsg,6.493566302703452e-68,1
Gtf2b,Bsg,6.493566302703452e-68,1
Nfatc1,Pak2,1.1740171155105203e-66,-1
Ankrd1,Scgb3a1,2.0048229731378881e-66,-1
Hmgb2,Melk,2.218818121045225e-66,-1
Nfe2l2,Cgref1,6.084976259295819e-66,-1
Mxd3,Cenpn,2.0435891341558096e-65,-1
Pias4,Atg4d,2.118531838632083e-65,-1
Rbpj,Sulf1,4.0127998730700755e-65,-1
Klf9,Ankle1,8.629879710282609e-65,-1
Ankrd1,Higd1b,9.028598555778255e-65,-1
Hand2,Lum,2.2365578228101085e-64,-1
Twist1,Adamts5,4.3587898969339345e-64,-1
Smarce1,Zrsr2,1.487075951628304e-63,-1
Prdx5,Trim28,5.6608792125359245e-62,-1
Fli1,Dram1,1.883912101697035e-61,-1
Prdx5,Il13ra1,2.6691129630128468e-61,1
Mxd3,Tpx2,3.133956671092511e-61,-1
Gtf2b,Tsc2,3.146081099635119e-61,1
Aebp1,Col5a2,5.742200305660423e-61,-1
Aebp1,Col12a1,9.462821074872765e-61,-1
Mxd3,Rfc5,1.167561247194057e-60,-1
Hmgb2,Dsn1,2.331049872724314e-60,-1
Meox1,Dysf,2.5450898949922463e-60,-1
Hmgb2,Ncapd2,1.688054819510413e-59,-1
Fubp3,Gnai3,2.661834649604992e-59,-1
Aebp1,Fbn1,2.9042937486849228e-59,-1
Drap1,Cacfd1,3.413554205145014e-59,1
Sox7,Sspn,3.451811473759041e-59,-1
Irf7,Cmpk2,5.397254094635285e-59,1
Smarca5,Ndc80,5.229384950729558e-58,-1
Preb,Acot7,5.316180826914559e-58,1
Relb,Psmb10,9.33973486208656e-58,-1
Mxd3,Cdc20,1.0895880212563007e-57,-1
Tmpo,Snrpg,1.2150483195842487e-57,-1
Maf,Coro7,2.00966717041447e-57,-1
Ruvbl2,Snrpd1,2.231978051032873e-57,-1
Edf1,Mpv17l2,2.8597631369516005e-57,-1
Atf6b,Dctn2,3.471962059258226e-57,-1
E2f1,Rbm10,4.776194224012636e-57,-1
Smarca5,Ilf3,4.797353128088147e-57,-1
Elf1,Acap2,7.348518526788097e-57,-1
Gpbp1,Ddx46,9.594807466881145e-57,-1
Ruvbl2,Snrpg,1.1653787443831174e-56,-1
Zkscan17,Tmem8,4.4482118500023425e-56,-1
Ddx58,Serpina3g,1.705836150454104e-55,-1
Smarca5,Mad2l1,2.5851016219663457e-55,-1
Meox2,Cav3,2.6550080474576882e-55,-1
Meox2,Myom1,3.532944804757366e-55,-1
Smarca5,Top2a,4.0988284057187966e-55,-1
Smarca5,Ssrp1,9.916071324552636e-55,-1
Phb,Vdac1,1.0165240113717116e-54,-1
Ptges2,Vdac1,1.0165240113717116e-54,-1
Smarca5,Ncapg2,1.91935736572842e-54,-1
Ruvbl2,Tmem219,2.733899878560705e-54,-1
Hells,Kif4,3.741635923128456e-54,-1
Mybl2,Mcrs1,4.977814614533722e-54,-1
Hmgb2,Cenpa,7.242838046325349e-54,-1
Tbx2,Adcy7,8.343767096421923e-54,-1
Rbpj,Snn,1.2794969701190092e-53,-1
Stat1,H2-M3,1.7336109630445812e-53,1
Meox2,Trdn,2.5368769921635393e-53,-1
Smarca5,Mcm3,2.856677598396011e-53,-1
Smarca5,Trip13,4.0293725001419326e-53,-1
Uhrf1,H2afx,7.818037099254415e-53,-1
Smarca5,Fbl,2.791312861781919e-52,-1
Mxd3,Topbp1,7.803247932618648e-52,-1
Meox2,Lrrc39,1.5524126065153813e-51,-1
Rela,Slc12a4,1.717516695384655e-51,-1
Twist1,Gxylt2,2.1898207657019605e-51,-1
Bclaf1,Rrm1,2.588327715950814e-51,-1
Gtf2b,Aes,3.826709899866531e-51,1
Gtf2b,Aes,3.826709899866531e-51,1
Irf9,Psmb9,8.10844463204056e-51,-1
Elf1,Ifi203,2.149320172316236e-50,1
Drap1,Tmem128,2.3803968104688e-50,1
Adar,Arpc2,3.3149854491329607e-50,-1
Zeb2,Msrb3,4.2439919112500036e-50,-1
Aebp1,Syde1,5.266316813889398e-50,-1
Mxd3,Ezh2,6.813185134164714e-50,-1
Ankrd1,Grap,1.1563588915008176e-49,-1
Tcf12,Fam76b,2.6664071844766172e-49,-1
Smarca5,Hmgb2,2.733679824893363e-49,-1
Hmgb2,Smarca5,2.733679824894657e-49,-1
Prdx5,Impdh2,5.694309617738542e-49,-1
Meox1,Actc1,1.0716180308053473e-48,-1
Hdac1,Bckdha,1.1725664024472894e-48,-1
Rela,Sipa1,1.2769758974142986e-48,-1
Rela,Map1lc3a,1.3864498795852386e-48,-1
Yap1,Wwtr1,1.670782537939526e-48,1
Smarca5,Clspn,1.854668708982691e-48,-1
Nfkb1,Stx11,1.925520821358164e-48,-1
Hmg20b,Morf4l1,3.972632547130141e-48,-1
Rbck1,Tmbim6,5.4394663386530297e-48,-1
Zfp516,Armcx2,6.308773506518402e-48,-1
Meox2,Myom2,6.865969262754412e-48,-1
Hnrnpab,Suv39h1,7.505520954346497e-48,-1
Pias4,Il17rc,1.7188551689159933e-47,-1
Meox2,Ldb3,1.8477953245532328e-47,-1
Fli1,Msn,1.991069593797136e-47,-1
Hmgb2,Ncaph,2.0037532500252699e-47,-1
Pcna,Tuba1b,2.8495092042915377e-47,-1
Smarca5,Ccne2,3.5486129825247773e-47,-1
Smarca5,Mcm6,3.6166774030547873e-47,-1
Mxd3,Rrm2,3.985962712191862e-47,-1
Uhrf1,Lmnb1,4.423239743844972e-47,-1
Hdac1,Nuf2,1.0141361790016443e-46,-1
Ppp1r8,Snrpb,1.0805280536209784e-46,-1
Lyl1,Cd79b,1.2216113358814222e-46,-1
Naca,Rps15,1.4517307163001196e-46,-1
Trim28,Mcm4,1.4788772560659638e-46,-1
Hmgb2,Kif4,1.7389052810629822e-46,-1
Ruvbl2,Cenph,3.647603635869035e-46,-1
Ruvbl2,Ska3,4.384533551722156e-46,-1
Srebf2,Romo1,4.678859168630505e-46,-1
Taf1,Synj1,5.254007898685328e-46,1
Trim30a,Tcirg1,7.444563126852576e-46,-1
Carhsp1,Mrpl14,7.575473291110762e-46,-1
Prdx5,Nup107,7.64894178359608e-46,-1
Ankrd1,Icam2,1.7211176619877697e-45,-1
Sfpq,Usp1,3.369706700774222e-45,-1
Nono,Prdm2,3.965810128777311e-45,-1
Ezh2,Pold1,4.996464208187628e-45,-1
Smarca5,Mcm5,5.5527964965041295e-45,-1
Stat1,Ikbke,7.25014926038481e-45,-1
Meox1,Popdc2,7.463619880898997e-45,-1
Stat1,Gbp7,1.0296343289536066e-44,1
Hdac1,Smc4,1.4183146558828755e-44,-1
Mxd3,Trim59,1.7524997076712842e-44,-1
Drap1,Gys1,2.2173887851229636e-44,1
Nono,Sde2,3.042647641889853e-44,-1
Zfp281,Osbpl8,4.418687579507154e-44,-1
Stat6,Ifi35,5.736220443439616e-44,-1
Nfyb,Ndufaf4,9.499973886381113e-44,1
Stat1,Gbp3,1.3798251083360396e-43,1
Hmgb2,Cdc45,1.9245370162180598e-43,-1
Meox2,Tmtc1,2.447064893868049e-43,-1
Irf3,Hmgn3,2.4777916800321204e-43,-1
Bclaf1,Atad2,3.092769381411114e-43,-1
Irf9,Dock8,3.2059781909677416e-43,-1
Zfp263,Tbk1,4.160374131597746e-43,-1
Ezh2,Anln,4.4210925840180936e-43,1
Nolc1,Wdr5,4.88167443737411e-43,-1
Irf8,Ifi30,4.8999468192696744e-43,1
Aebp1,Adamts1,5.131096641704081e-43,-1
Mxd3,Clspn,7.270327340504957e-43,-1
Zeb1,Myh10,7.523301628699039e-43,1
Mxd3,H2afx,7.634623739610223e-43,-1
Mybbp1a,Mrto4,8.929836869039906e-43,-1
Mxd3,Ccna2,9.958307235098756e-43,-1
Naca,Phyh,1.0836499194123046e-42,-1
Tmpo,Zmynd19,1.1966323968713074e-42,-1
Klf6,Nfkbiz,1.4093586211254234e-42,-1
Rnf6,Slc37a3,2.0183511192735672e-42,-1
Atf6b,Asna1,4.440831616198851e-42,-1
Aebp1,Col6a1,4.577570188506604e-42,-1
Phb,Mrpl50,5.275844025382478e-42,-1
Rxrg,Rad23a,6.297583632569811e-42,1
Nolc1,Xpo5,6.366451379604473e-42,-1
Ruvbl2,Npm1,6.624739364583356e-42,-1
Aebp1,Wisp1,9.295977293354498e-42,-1
Ppp1r8,Ier3ip1,1.10129151058508e-41,-1
Aebp1,Kirrel,1.3270533189731431e-41,-1
Smarca5,Cenpe,1.497125892863068e-41,-1
Drap1,Dmpk,2.1123614644958904e-41,1
Zfp354c,Clip3,2.881327093300043e-41,-1
Smarca5,Ttk,3.473690749793427e-41,-1
Twist1,Wisp1,3.495527606596831e-41,1
Mxd3,Ndc80,3.896011254274032e-41,-1
Mxd3,Kif2c,4.5580341316791205e-41,-1
Ssrp1,Srsf3,4.983575897623922e-41,-1
Smarca5,Mcm7,5.233496060489496e-41,-1
Hdac1,Pbk,5.907827048345976e-41,-1
Ilf2,Psmb2,6.354775137625803e-41,-1
Trim28,Anapc5,7.360306609074466e-41,-1
Hdac1,Prc1,8.631837379689752e-41,-1
Prrx1,Twist1,8.727122773665131e-41,-1
Twist1,Prrx1,8.727122773671153e-41,-1
Smarcc1,Ncl,1.1675516555143415e-40,1
Erg,Ctla2a,1.3398260173508437e-40,-1
Rela,Shisa5,1.4653106953629336e-40,-1
Meox2,Nol3,2.6167655232130904e-40,-1
Ruvbl2,Set,2.8987274740881822e-40,-1
Sfpq,Plk4,3.6993409997487036e-40,-1
Ezh2,Vrk1,4.5924871414880245e-40,-1
Nr4a1,Etfa,5.196941241127057e-40,-1
Kdm2a,Taf15,5.307396567098615e-40,-1
Smarca5,Cdca2,5.40553205661734e-40,-1
Adar,Sbno2,8.591977419597027e-40,-1
Stat1,Samd9l,9.457866061213204e-40,1
Stat1,Tank,9.598950635628896e-40,-1
Rbck1,Senp2,1.0736771378137447e-39,-1
Yap1,Lamb2,1.2005339290456284e-39,-1
Tfdp1,Cdc25c,1.2217563497499657e-39,-1
Smarce1,Cdc123,1.6746109661703606e-39,-1
Irf9,Tcirg1,2.3682268613260726e-39,1
Smarca5,Ccdc34,3.0458507298892405e-39,-1
Stat1,Birc3,3.2601806189708754e-39,1
Mxd3,Ccne1,3.3369152854211936e-39,-1
Ikzf1,Gimap4,4.0586200617701485e-39,1
Tfdp1,Smarca5,4.242502501068633e-39,-1
Smarca5,Tfdp1,4.242502501068633e-39,-1
Rbck1,Capzb,4.4427467102116964e-39,-1
Gtf2b,Znhit1,5.029156542543749e-39,1
Sox12,Il18,6.029772336243202e-39,-1
Ruvbl2,Mocs2,6.483179783686725e-39,-1
Rela,Myo1c,7.28629382055369e-39,1
Cxxc1,Rab40c,7.973668780474467e-39,-1
Smarce1,Pspc1,8.0257534554292e-39,1
Ruvbl2,Nasp,8.725498453617464e-39,-1
Prdx5,Vrk1,1.331217011214232e-38,-1
Mxd3,Cep55,1.7374911913835934e-38,-1
Mbd3,Mlf2,1.7994626459591464e-38,-1
Hdac1,Cdk1,2.4452872567595326e-38,-1
Ddx58,Gbp2,3.192823812665855e-38,-1
Esrra,Ptgr2,3.2042771347750163e-38,-1
Ssrp1,Rpl13a,5.032178742963734e-38,-1
Ikzf1,Ncf2,5.921783108816615e-38,-1
Esrrb,Tmem47,6.697958485567105e-38,-1
Smarce1,Naa38,9.47268208283827e-38,-1
Tmpo,Srsf1,1.4105279015727968e-37,-1
Top2a,Dsn1,1.6218041400317023e-37,-1
Safb2,Fam193b,1.7338995788819384e-37,-1
Ssrp1,Ska3,1.8717144741290386e-37,-1
App,Pold1,2.0281194699465184e-37,1
E2f4,Aes,2.032132176342787e-37,-1
Hdac1,Kif11,2.1752543917204004e-37,-1
Hmgb2,Bub1b,3.386476386211029e-37,-1
Smarca5,Rbbp8,6.7559102687839375e-37,-1
Nfkb1,Epsti1,9.147917264259304e-37,1
Nfya,Fbrs,1.0473481832582414e-36,-1
Hmgb2,Cdc6,1.3432606180059652e-36,-1
Set,Hnrnpu,3.088096573629567e-36,-1
Klf9,Cdca7l,3.740871595700631e-36,-1
Smarca5,Hmmr,3.884615042225736e-36,-1
Tmpo,Cenph,4.05610143453821e-36,-1
Rorc,Adh1,4.1233212708880875e-36,1
Ncor2,Fam96a,5.2062540419890974e-36,-1
Prrx1,Gpx8,5.386782949708574e-36,-1
Mxd3,Ccne2,5.4387114244484575e-36,-1
Taf6l,Thoc5,6.200006820258102e-36,-1
Smarce1,Por,6.45574413928152e-36,-1
Tead2,Enah,6.523968102272791e-36,1
Hdac1,Actl6a,6.547790305487349e-36,-1
Ddx1,Zrsr2,7.772039658165434e-36,-1
Nolc1,Cebpz,1.1288874293392292e-35,1
Fli1,Serpinb6b,1.1713479582680358e-35,-1
Bclaf1,Srsf1,1.1947181341644403e-35,-1
Smarca5,Cep55,1.20755868457279e-35,-1
Tfpt,Dapk3,1.5423671600562858e-35,-1
Trp53,Cactin,1.6355543504725564e-35,-1
Preb,Wfs1,1.6865582973442726e-35,1
Prrx1,Col8a1,1.743187823103752e-35,-1
Csdc2,Gfra4,1.7899129119780966e-35,-1
Ikzf1,Lyn,1.8382112832327228e-35,-1
Hdac1,Lbr,1.8414732075523287e-35,-1
Nfic,Hipk3,2.1619174041466286e-35,-1
Zfp263,Arhgef40,2.848686293012029e-35,-1
Meox2,Myl1,3.2024808754216017e-35,-1
Smarca5,Arhgap9,3.3487160152551544e-35,1
Clock,Atad1,3.886819861060555e-35,-1
Relb,Psme2,4.2642337954058367e-35,-1
Meox2,Ckmt2,4.400166349826915e-35,-1
Smarca5,Nusap1,4.5966116303033865e-35,-1
Elf1,Zc3hav1,4.812806161212569e-35,-1
Fubp1,Fgfr1op2,5.708700175610481e-35,1
Ezh2,Lmnb1,6.314131830894356e-35,-1
Stat6,Dtx3l,8.332298206541618e-35,-1
Aebp1,Gas1,9.091457157634565e-35,-1
Gata4,Slc36a4,9.381403233935575e-35,-1
Ankrd1,Serpinb9,1.109557787525497e-34,-1
Hells,Bik,1.3686869202547637e-34,-1
Tmpo,Nolc1,1.8248677205300789e-34,1
Nolc1,Tmpo,1.8248677205352816e-34,1
Irf9,Tec,1.8275183730182815e-34,-1
Meox2,Hspb2,2.4256945300213453e-34,-1
Nolc1,Gart,2.601691452771705e-34,-1
Hmgn5,Gemin7,2.7724116583259382e-34,-1
Ankrd1,Gata2,3.109440477092749e-34,-1
E2f4,Sdhc,3.3421384858178013e-34,-1
Zkscan17,Galnt10,3.9801802039606785e-34,-1
Trim30a,Dhx58,4.168048863574838e-34,-1
Hells,Cdca2,6.219829215811968e-34,-1
Mxd3,Tk1,6.341885103570133e-34,-1
Zfp148,Ccnh,7.039237432826114e-34,-1
Lyl1,Tyrobp,1.009354113694415e-33,-1
Tmpo,Set,1.400730820116513e-33,-1
Set,Tmpo,1.4007308201213755e-33,-1
Smarca5,Dis3,1.4197670262750552e-33,-1
Zhx1,Wasf2,1.426329837618899e-33,-1
Nolc1,Pprc1,1.8771764948656625e-33,-1
Aebp1,Cxcl12,2.0729622121766534e-33,-1
Mlx,Cdk2ap2,2.0855775466749086e-33,1
Suz12,Dck,2.1757832023973415e-33,-1
