source,target,p-value,model
Zbtb20,Ncaph,9.219060462970676e-18,-1
Irf8,Plekha2,4.239957997855021e-17,-1
Ptges2,Uqcrfs1,4.2952978893440175e-17,-1
Zbtb20,H2afx,2.0923002221515001e-16,-1
E2f2,Tmem106b,1.003852935589689e-15,-1
Fli1,S1pr3,1.0049836835287755e-15,1
Ptges2,Ndufa8,1.0463097474506371e-15,-1
Hmgb2,Ska3,3.694005827360139e-15,-1
Etv3,Ucp2,3.862644551122831e-15,-1
Ankrd1,Lrtm1,5.401871754564737e-15,-1
Nfatc4,Ier5l,6.313573455249313e-15,-1
Zbtb20,Cdca2,8.705563247090117e-15,-1
Zbtb20,Cdca2,8.705563247090117e-15,-1
Zbtb20,Snrpd1,2.163589573638443e-14,-1
Klf9,Klhl24,2.2382745582288674e-14,-1
Ikzf1,Spats2,3.1998390367375164e-14,-1
Zbtb20,Prim1,7.35348346517629e-14,-1
Zbtb20,Rfc5,1.130890426400124e-13,-1
Zbtb20,Snrpa1,1.30052863704648e-13,-1
Zbtb20,Cdca5,1.3807186788140313e-13,-1
Zbtb20,Cdca5,1.3807186788140313e-13,-1
Klf9,Nup43,1.828506741488043e-13,-1
Zbtb20,Kifc5b,2.2100183514238492e-13,-1
Tfdp1,Arhgap11a,3.5283921973405906e-13,-1
Zbtb20,Cdc20,3.89930965729307e-13,-1
Zbtb20,Cdc20,3.89930965729307e-13,-1
Trim30a,Casp8,4.152116531469528e-13,-1
Sp100,Slfn8,4.3443188526506757e-13,-1
Uhrf1,Dis3,4.931135500572284e-13,-1
Fli1,Pde4b,8.26075452869345e-13,-1
Sp100,Tnfsf10,1.819044648273105e-12,-1
Zbtb20,Mcm3,2.1785230919584353e-12,-1
Hand2,Mylk3,2.3130203608085925e-12,-1
Hsf1,Agap3,2.3519591256477942e-12,-1
Klf9,Ddx39,2.4825095625947597e-12,-1
Zbtb20,Cdk1,3.34704557516332e-12,-1
Irf1,Slfn2,3.3843663301045925e-12,-1
Zbtb20,Plk1,5.199573155401938e-12,-1
Zbtb20,Plk1,5.199573155401938e-12,-1
Ppargc1a,Usp2,5.435947829088355e-12,-1
Nfil3,Ldhd,7.259576126498529e-12,-1
Glis2,Ddah2,7.470449668242744e-12,-1
Zbtb20,Aurkb,8.380450764929379e-12,-1
Zbtb20,Aurkb,8.380450764929379e-12,-1
Glis2,Snn,1.2978483030061983e-11,-1
Trim30a,Trim21,1.3528139842247446e-11,-1
Top2a,Lsm3,1.3680372619590708e-11,-1
Klf9,Slc35a4,1.7983015392519254e-11,-1
Hhex,Pcyox1,1.9990199844608884e-11,1
Cebpb,Gpr146,2.2601601109510423e-11,-1
Batf,Treml2,2.3543920796743757e-11,-1
Tfdp1,Lsm3,2.471738341355042e-11,-1
Zbtb20,Lmnb2,2.932830728509515e-11,-1
Men1,Xylt2,3.299903408281257e-11,-1
Trim28,Ruvbl1,3.5617686305901334e-11,-1
Ppargc1a,Atp5g1,4.013061830539052e-11,-1
Hells,Lsm3,6.86462355931193e-11,-1
Hand2,Irx5,7.122022788145484e-11,-1
Sox9,Tmcc2,8.427186284185923e-11,1
Prox1,Rhobtb1,8.726856959649117e-11,-1
Atf6b,Fbxl6,1.0666263339659937e-10,-1
Zbtb20,Lig1,1.1336582115731637e-10,-1
Zbtb20,Lig1,1.1336582115731637e-10,-1
Hmgb2,Dtymk,1.22778552374445e-10,-1
Stat1,Cxcl16,1.6337384465813234e-10,-1
Sp100,Plekha2,1.728195918493583e-10,1
Smyd1,Slc2a4,1.8758329453526383e-10,-1
Ezh2,A230050P20Rik,2.4281245727395015e-10,-1
Akna,Wdfy4,3.076692737437177e-10,1
Ruvbl2,Kif18b,3.3751878640483496e-10,-1
Ptges2,Sdhb,3.392509672427264e-10,-1
Tbx20,Rnf207,4.825038826510223e-10,-1
Mta2,Rbm38,5.247125235605259e-10,-1
Irf9,Lyn,7.563510782933202e-10,-1
Hopx,Vegfa,7.688697764370216e-10,-1
Taf1d,Dkc1,8.698168913693567e-10,-1
Nfya,Eprs,1.0224111741095475e-09,-1
Hmgb2,Tipin,1.1279660955750879e-09,-1
Ankrd1,Adprhl1,1.141145443821161e-09,-1
Zbtb20,Nuf2,1.4055769625984404e-09,-1
Zbtb20,Cenpn,1.448764736972478e-09,-1
Taf2,Cpsf6,1.4511442075701714e-09,-1
Rxrg,Hfe2,2.134885637745245e-09,-1
Tcea3,Smtn,2.3791143996225486e-09,-1
Top2a,Ankrd33b,2.4327944314759685e-09,-1
Irf9,Cxcl16,2.7648444779865277e-09,-1
Tcf3,Fance,2.7657894545552055e-09,-1
Sp100,Tnfrsf1b,3.3535730006525026e-09,-1
Akna,Fhod1,4.304037203666554e-09,-1
Apex1,C1qbp,4.370452100649028e-09,1
Klf9,Eif1ad,4.737826804395507e-09,-1
Ezh2,Lsm3,5.013498320100467e-09,-1
Tead2,Wtip,7.145233688263602e-09,-1
Zbtb20,Mcm6,7.86690060070261e-09,-1
Zbtb20,Mcm6,7.86690060070261e-09,-1
Zbtb20,Kif11,8.534907338582224e-09,-1
Zbtb20,Kif11,8.534907338582224e-09,-1
Sub1,Vbp1,9.26334267390576e-09,-1
Fubp1,Luc7l,9.321705917940616e-09,-1
Klf15,Inmt,1.1448053912704957e-08,-1
Top2a,Hfe,1.2613923476096558e-08,-1
Sp100,Casp8,1.8050233260913406e-08,-1
Epas1,Oplah,2.468145433837634e-08,-1
Arrb1,Akna,2.4758014652071606e-08,-1
Akna,Arrb1,2.4758014652071606e-08,-1
Hells,Hfe,2.595534744929276e-08,-1
Ppargc1a,Cyc1,2.8963277177718734e-08,-1
Foxn2,Luc7l2,2.9201158306738508e-08,-1
Prrx2,Ier5l,3.0983354244528725e-08,-1
Sp100,Slfn2,4.40374135246194e-08,-1
Esrrg,Cisd1,4.509989254688565e-08,1
Zfp36,Cflar,4.931835860860555e-08,-1
Hand2,Myh6,6.09837055672873e-08,-1
Irf1,Arhgap9,6.223905672095303e-08,-1
Zfp36,Lyn,6.471137518162606e-08,-1
Trim30a,Ifi35,6.657935474912865e-08,-1
Sarnp,Srsf10,7.351083563105255e-08,-1
Zbtb20,Incenp,8.436591026683508e-08,-1
Zbtb16,Cks2,1.0498401144872387e-07,-1
Tead3,Ate1,1.4672500419986108e-07,-1
Trp53,Supv3l1,1.500414373059538e-07,-1
Sox17,Eng,1.7067188996459133e-07,1
Naca,Rpl27,1.8972776977496058e-07,-1
Sox17,Adcy4,2.0277842239780504e-07,-1
Stat1,Slfn2,2.0582991584493574e-07,-1
Top2a,Dut,2.0677561354666995e-07,-1
Tbx20,Myoz2,2.319772162166526e-07,-1
Rbmx,Tra2b,2.679199256202407e-07,-1
Klf9,Cdc25c,2.841303409316102e-07,-1
Ankrd1,Tecrl,2.9338060028101785e-07,-1
Hells,Hnmt,2.981991284492969e-07,-1
Csdc2,Kcnj3,3.032457508619786e-07,-1
Rfc1,Cdk2,3.3243600823515853e-07,-1
Top2a,Tonsl,3.575622927903368e-07,-1
Sox17,Prkch,4.0637445032955786e-07,-1
Klf9,Dsn1,4.179681843379983e-07,-1
Zbtb20,Tpx2,4.2879829890600745e-07,-1
Fli1,Smad6,4.292676265204401e-07,-1
Nfil3,Ninj1,4.687760738525731e-07,-1
Akna,Ptpre,4.7411086415883886e-07,-1
Uhrf1,A230050P20Rik,5.811309328166471e-07,-1
Ankrd1,Pygm,6.366566220729633e-07,-1
Yap1,Sec11c,6.892072004751568e-07,-1
Ppargc1a,Cox5b,7.070858825548792e-07,-1
Lyl1,Tcf21,7.390844122445254e-07,1
Nfil3,Arg1,7.865715640574805e-07,-1
Nfkb1,Iqgap1,7.866764193357146e-07,-1
Zbtb20,Noc4l,7.95836715224105e-07,-1
Nono,Rpl15,8.59934938912997e-07,-1
Zbtb20,Pbk,9.706080887847267e-07,-1
Tshz1,Cat,9.915753557945745e-07,-1
Tbx20,Ccdc141,1.013825319997511e-06,-1
Uhrf1,Haus4,1.175309121717663e-06,-1
Zbtb20,Sae1,1.2097343814759198e-06,-1
Atf6b,Cxxc1,1.4070811250442084e-06,-1
Cxxc1,Atf6b,1.407081125045213e-06,-1
Ezh2,Ankrd33b,1.4875660399614852e-06,-1
Irf1,Psmb8,1.6410023202238863e-06,-1
Meox2,Mfap5,1.6701709293751736e-06,-1
Nfkb1,Itgb2,1.7835060235342473e-06,-1
Sox17,Pdgfb,1.8157888410137646e-06,-1
Smyd1,2310002L09Rik,1.8240359706662165e-06,-1
Smarca5,Rfc1,1.8938579079985003e-06,-1
Rfc1,Smarca5,1.8938579079986257e-06,-1
Ssrp1,Ppan,1.9668081815833714e-06,-1
Gtf2e2,Cenpc1,1.9833755822936185e-06,-1
Smad7,Mars,2.1755703787547583e-06,-1
Yap1,Pcolce,2.2626602183809e-06,1
Hells,Arhgap11a,2.418775562955663e-06,-1
Trp53,Sart3,2.651135898746564e-06,-1
Arrb1,Coro1a,3.056292836705881e-06,-1
Mybl2,Slbp,3.1498386273543723e-06,-1
Prrx1,Thbs2,3.335146541195993e-06,-1
Hhex,Ddr1,3.4548092771956053e-06,1
Uhrf1,Ankrd33b,3.482167464424115e-06,-1
Sp100,Pik3r5,3.5933156973923343e-06,-1
Rarg,Tspan9,3.663590059935705e-06,-1
Klf2,Spry1,3.695139679442844e-06,-1
Zbtb20,Lsm3,3.832268878921229e-06,-1
Irf3,Dhx15,3.8724310110679985e-06,-1
Arrb1,Myo1g,3.933063468968336e-06,-1
Hells,Tonsl,4.047094848403043e-06,-1
Hells,Pkmyt1,4.449418831575476e-06,-1
Ankrd1,Lmod2,4.501177611118966e-06,-1
Sox17,Cdh5,4.656524496703329e-06,-1
Irx5,Hdc,4.686549066796642e-06,-1
Preb,Crim1,5.073911213042931e-06,-1
Zfp36,Etv3,5.216538446386515e-06,-1
Etv3,Zfp36,5.216538446386515e-06,-1
Dnajc2,Farsb,5.267268113066766e-06,1
Zfp36,Birc3,5.840870439613999e-06,-1
Prox1,Gck,5.937160676943873e-06,-1
E2f2,Gck,6.00447629543742e-06,-1
Mybbp1a,Adsl,6.124741911615438e-06,1
Nfya,Mta2,6.18517643089204e-06,-1
Mta2,Nfya,6.185176430892075e-06,-1
Akna,Gpr183,6.408444577506849e-06,-1
Irf1,Ptprc,6.525331623489971e-06,-1
Ezh2,Hfe,6.678102000506556e-06,-1
Klf9,Cdk1,6.762688895513447e-06,-1
Phb,Ptges2,6.801827505805722e-06,1
Pbx2,Taf8,6.801827505805722e-06,-1
Ptges2,Phb,6.801827505805722e-06,1
Taf8,Pbx2,6.801827505805722e-06,-1
Ikzf1,Tap2,6.850141515888669e-06,-1
Twist1,Cd248,7.1290825346467855e-06,1
Runx3,Map3k14,7.2370194917241446e-06,-1
Stat1,Rinl,7.3097722384358215e-06,-1
Ikzf1,Glipr1,7.917737074517527e-06,-1
Hhex,Agtr1a,8.25414363177853e-06,-1
Ikzf1,Dock8,8.459396560860918e-06,-1
Ezh2,Pkmyt1,9.159602920119414e-06,-1
Smyd1,Lrtm1,9.277138459653774e-06,-1
Cebpb,Cp,9.630159868354433e-06,-1
Ddx1,Rpf2,9.970698673826347e-06,1
E2f2,Arg1,1.0024704674282341e-05,1
Tead2,Gpx7,1.093365714260875e-05,-1
Klf9,Tfdp1,1.1209942583672512e-05,-1
Hes1,Sh3tc1,1.1234557439791691e-05,-1
Sox17,Mgp,1.1381256177960525e-05,1
Ezh2,Tonsl,1.171920964893052e-05,-1
Ezh2,Dis3,1.1838157691065208e-05,-1
Mbd3,Agap3,1.1945412616770961e-05,-1
Sox18,Mgp,1.2321409430732178e-05,-1
Mxd3,Ifitm3,1.2668989934854535e-05,-1
Rfc1,Eif3a,1.3013310041221821e-05,-1
Trim30a,Dtx3l,1.3302195253915936e-05,-1
Irf1,Rac2,1.3608726758396863e-05,-1
Zfp217,Spint2,1.4288912561389493e-05,-1
Klf9,Prr11,1.435513344111878e-05,-1
Hmgb2,Bub1,1.4355509457614142e-05,1
Zfp36,Lcp1,1.4866744536198723e-05,-1
Trp53,Pwp1,1.4942366623289113e-05,-1
Zbtb20,Birc5,1.5348204115483023e-05,-1
Zbtb20,Birc5,1.5348204115483023e-05,-1
Tfdp1,Nup43,1.638981346907497e-05,-1
Ezh2,Lpin1,1.6833166109851503e-05,-1
Ankrd1,Myl3,1.7143071755716147e-05,-1
Tead2,Slit3,1.7438858745516657e-05,-1
Irf1,Slfn8,1.8358460820923453e-05,-1
Glis2,Mtch2,1.8555255961082293e-05,-1
Taf2,Exosc1,1.9260271722874468e-05,-1
Stat1,Rnase6,1.9628705078203724e-05,-1
Tfdp1,Cdca3,1.981893636687523e-05,-1
Epas1,Mmrn2,2.0649328688353524e-05,-1
Klf2,Sox17,2.1370112936983872e-05,-1
Tbx20,Tnni3,2.184413393042173e-05,-1
Mybl2,Ifitm3,2.2536087087088394e-05,-1
Npm1,Rps27a,2.2615368212995785e-05,-1
Zbtb16,Fgf1,2.414752741212499e-05,-1
Zbtb20,Ccne1,2.4703653099724648e-05,-1
Tcf21,Tmem119,2.586153841146999e-05,-1
Irf1,Hcls1,2.6088169846471304e-05,-1
Zfp36,Ifi47,2.657979426596587e-05,-1
Zbtb20,Prc1,2.661430195016924e-05,-1
Zbtb20,Prc1,2.661430195016924e-05,-1
Klf9,Topbp1,2.9562691552750675e-05,-1
Smarca2,Gale,3.1106141476415046e-05,1
Hnrnpab,Nip7,3.174989602434357e-05,1
Sox17,Tie1,3.3021098771853057e-05,-1
Fosl2,Serinc2,3.3588867549859504e-05,-1
Zbtb20,Ube2c,3.379392472563209e-05,-1
Mbd3,Psmd7,3.434278395591736e-05,-1
Mybl2,Kif11,3.555335553590605e-05,-1
Prox1,Agt,3.6748385468363833e-05,-1
Zbtb20,Nup62,3.675619098046413e-05,-1
Irf1,Was,3.8147662977229084e-05,-1
Hmgb2,A230050P20Rik,3.9271345777948894e-05,-1
Irf1,Il2rg,3.939821829481711e-05,-1
Naca,Uba52,3.940304156673978e-05,-1
Ppargc1a,Acot13,3.971799292071272e-05,-1
Bmi1,Trappc6b,4.0903269515191893e-05,-1
Hells,Trim59,4.144497823354668e-05,-1
Ankrd1,Tpm1,4.214085760925916e-05,-1
Hdac1,Ddo,4.2717410869300054e-05,-1
Top2a,Arhgap11a,4.31163157247253e-05,-1
Nolc1,Timm8a1,4.463423005659488e-05,1
Hhex,Igf1,4.70024805685516e-05,1
Cebpb,Pigf,4.8339880342662184e-05,-1
Kdm1a,Arpc1a,4.9680753287313296e-05,-1
Mybbp1a,Trp53,5.025279409528065e-05,-1
Trp53,Mybbp1a,5.025279409528065e-05,-1
Rbmxl1,Trip13,5.209589015224183e-05,-1
Ankrd1,Scn5a,5.232814543553603e-05,-1
Lrrfip1,Anxa3,5.267007638679986e-05,-1
Atf6b,Ncdn,5.655692239930069e-05,-1
Sp100,Ptpre,5.750029176553306e-05,-1
Ptges2,Cisd1,5.7545755805763406e-05,-1
Klf9,Dlgap5,5.9611499471257664e-05,-1
Irf1,Psmb9,6.248429865449334e-05,-1
Batf,Runx3,6.373677708878685e-05,1
Runx3,Batf,6.373677708879305e-05,1
Top2a,Pkmyt1,6.436828503924457e-05,-1
Klf2,Sox18,6.444337729342718e-05,-1
Sox18,Klf2,6.444337729342885e-05,-1
Zfp36,Ptpn6,6.557304472582237e-05,-1
Batf,Il21r,6.959520512877669e-05,1
Nr1d2,Nr1d1,7.286177922943358e-05,-1
Nr1d1,Nr1d2,7.286177922943709e-05,-1
Hopx,Atp6v0d2,7.505010164214912e-05,-1
Ikzf1,Epsti1,7.704057681779553e-05,-1
Tfdp1,Ect2,7.721219848539336e-05,-1
Ikzf1,Cytip,7.799566014775993e-05,-1
Uhrf1,Spag5,7.922384105244578e-05,-1
Zfp36,Casp4,8.087997294270474e-05,-1
Epas1,Fmo1,8.303963753187299e-05,-1
Trim30a,Pde4b,8.356671774029503e-05,-1
Hand2,Nebl,8.626160748572852e-05,-1
Smyd1,Rbm20,8.740685849521233e-05,-1
Zbtb20,Mki67,8.796826357145937e-05,-1
Trim30a,Samhd1,8.809781512001323e-05,1
Irf1,Cd53,8.966230667861201e-05,-1
Klf9,Ncaph,9.196763805112864e-05,-1
Sp100,Ifi35,9.248414427006049e-05,-1
Zfp36,Trim30a,9.418280620788969e-05,-1
Trim30a,Zfp36,9.41828062078906e-05,-1
Meox2,Lmcd1,9.450555518370385e-05,-1
Hhex,Fgd2,9.622902780070425e-05,1
Snai2,Fam198b,9.792620357153427e-05,1
Trp53,Nhp2,9.796260803135928e-05,-1
Tardbp,Prpf38a,9.890284287923078e-05,-1
Sp100,Ucp2,9.993726511311667e-05,-1
Zbtb16,Trim59,0.00010041280861964414,-1
Cxxc1,Fbxl6,0.00010120499541356721,-1
Zfp36,Il2rg,0.00010204575925947669,-1
Batf,Apbb1ip,0.00011906173707718899,1
Arid5a,Socs1,0.00012161273405888608,1
Esrrg,Cyc1,0.00012193574714901067,-1
Hhex,Acadsb,0.0001289053916025002,-1
Nfe2l2,Gda,0.00013285337072989022,-1
Irf1,Cd52,0.00013476463479540098,-1
Nfatc1,Tmbim1,0.000135042991778944,-1
Zbtb20,Asf1b,0.00013615891921881412,-1
Zbtb16,Mad2l1,0.0001378185933531568,-1
Ldb1,Gnb2,0.0001391026970543206,-1
Zfp36,Elf1,0.0001401115763836689,-1
Uhrf1,Lsm3,0.00014078111245733243,-1
Klf9,Ckap2l,0.0001422153813392726,-1
Rbmx,Cbx1,0.00014428858681745431,1
Klf9,Aspm,0.00014507234457637988,-1
Lrrfip1,Jagn1,0.0001499569516223723,-1
Zbtb20,Cdca7,0.0001565199079295316,-1
Ppargc1a,Ndufa8,0.00016555618164713855,-1
Calcoco1,Rin3,0.00016659547909266256,1
Zfp36,Srgn,0.00016932080676478674,-1
Zbtb16,Rfc5,0.00016946864078373335,-1
Prox1,Arg1,0.00016980675091752794,-1
Klf9,Ccnyl1,0.00016983725243178353,-1
Npm1,Trip13,0.0001705839293875593,-1
Top2a,Pde8a,0.00017251000903992412,-1
Zfp422,Rbbp5,0.0001773748525405813,1
Tead2,Lgals1,0.00017761736116826603,-1
Gata6,Myo1d,0.00017825560726393694,-1
Hnrnpab,Umps,0.0001847219006171659,1
Phf5a,Rfwd3,0.0001863407442552072,-1
Zbtb16,Prim1,0.00018825677378917505,-1
Ppargc1a,Usmg5,0.00018895529702283388,-1
Ddx58,Cxcl16,0.00018953901094003738,-1
Tfeb,Arrdc1,0.000191352727385288,-1
Ikzf1,Ms4a4c,0.00019398449122640712,-1
Akna,Smad6,0.00019531113232864323,-1
Zbtb20,Nup205,0.00019577052224483134,-1
Hand2,Nppa,0.00019781618970019258,-1
Ezh2,Hnmt,0.00019937555347064972,-1
Irf1,Lcp1,0.0002000171493278458,-1
Zfp36,Psmb8,0.0002009183318776163,-1
Zfp148,Ccar1,0.00020154191010150868,1
Zfp36,Cd52,0.00021386409478724237,-1
Ezh2,Mad2l1,0.00021533214894264169,1
Zfp384,Akap8,0.00021918357536510828,-1
Cnbp,Cse1l,0.00022456018684687419,-1
Ppargc1a,Ndufv1,0.00023527506396189566,-1
Pa2g4,Timm8a1,0.00023651918549921007,1
Etv3,Nfkbia,0.0002383516478318457,-1
Nr1h3,Gstz1,0.0002387013831546812,-1
Uhrf1,Snrpf,0.00024164195635580974,-1
Irf1,Trim30a,0.00024911818719085786,-1
Trim30a,Irf1,0.0002491181871908878,-1
Ets2,Synpo,0.0002491420167690927,-1
Klf9,Nuf2,0.0002562401025090747,-1
Ikzf1,Samsn1,0.0002607444188927559,-1
Runx1,Iqgap1,0.00026408944049408523,-1
Klf9,Ccne1,0.00026582013098214505,-1
Zfp36,Ptprc,0.000276370236853198,-1
Irf9,Slfn2,0.0002767772449086135,-1
Mybl2,Rrm1,0.00029252828358799273,-1
Smad4,Cd5l,0.0002930545496358275,1
Sp100,Samhd1,0.0002949963726543486,-1
Trim30a,Ptpre,0.0002982698178888262,-1
Stat1,Psmb8,0.00030088799109631787,-1
Klf9,Cenpe,0.0003054779396844008,-1
Zfp36,Sp100,0.00030563621282199963,-1
Sp100,Zfp36,0.00030563621282199963,-1
Tardbp,Zfp266,0.0003057561320080821,-1
Men1,Gna12,0.0003062572801592045,-1
Npm1,Kif20a,0.00030753344449119914,-1
Stat1,Ikzf1,0.0003158205235974302,-1
Ikzf1,Stat1,0.0003158205235974794,-1
Zfp36,Hcls1,0.00031584299291718867,-1
Tbx20,Tbx5,0.0003166921770258914,-1
Taf2,Heatr1,0.00032037654359691676,-1
Top2a,Hnmt,0.0003224232720522982,-1
Zfp36,Nfkbia,0.00032469854517312415,-1
Cebpb,Hp,0.00033250956740380665,-1
Ankrd1,Mb,0.00033513167439444205,-1
Rbmx,Ppp2ca,0.0003362264003026009,1
E2f3,Tcp11l2,0.00033796568039219145,-1
Tcf21,Ptgs1,0.000341711202893279,-1
Top2a,Mad2l1,0.0003437498025654878,-1
Ezh2,Arhgap11a,0.000347365909364479,-1
Zbtb20,Ect2,0.0003478880745360861,-1
Zbtb20,Ect2,0.0003478880745360861,-1
Klf9,Aurkb,0.00035150341386696845,-1
Klf9,Atpif1,0.00036050785073201677,-1
Klf9,Anln,0.0003694398657690301,-1
Klf9,Steap4,0.00037357418076805493,-1
Zfp36,Psd4,0.00037455804734431726,-1
Uhrf1,Dut,0.0003750534399500007,-1
Pbx2,Rac3,0.00037513032162048675,-1
Taf8,Rac3,0.00037513032162048675,-1
Uhrf1,Dtymk,0.00038184149153402513,-1
Sox9,Hip1,0.00040709147339871546,1
Tfdp1,Birc5,0.0004086898605069,-1
Ruvbl2,Noc4l,0.0004234674639635427,1
Calcoco1,Nars,0.0004336996304110398,-1
Zfp36,Nfkbiz,0.00043695921221046074,-1
Sp100,Parp9,0.00043947421962762146,1
Epas1,Ech1,0.0004399193138470679,-1
Gata6,Myzap,0.00044264295045950524,1
Irf1,Sash3,0.0004429359541655435,-1
Uhrf1,Ulk2,0.00044489677508414163,-1
