source,target,p-value,model
Meox2,Myom2,4.792819867840078e-09,1
Tgif1,Mrps6,4.865445663263582e-09,-1
Hmgb2,Hmmr,5.037245690645581e-09,-1
Rfc1,B2m,5.0843827183312106e-09,-1
Rxrg,Gys1,5.102575359953586e-09,-1
Zfp263,Vcpip1,5.184953413536467e-09,-1
Smyd1,Art1,5.208282541511618e-09,1
Elf1,Hcls1,5.245250007390262e-09,-1
Zfp384,Snip1,5.29388257817087e-09,1
Npm1,Cfdp1,5.302126150210949e-09,1
Hlx,Lrrc8c,5.3745870755386985e-09,-1
Foxm1,Fignl1,5.438788177069461e-09,-1
Top2a,Espl1,5.507632657584334e-09,-1
Sox9,Hip1,5.523714906511246e-09,-1
Rbbp8,Socs4,5.573512433611343e-09,-1
Klf13,Adipor1,5.655191027614718e-09,-1
Tcea3,Pxmp2,5.6628729560531034e-09,1
Top2a,Racgap1,5.723117371422658e-09,-1
Apex1,Ilf3,5.787953948237583e-09,-1
Meox2,Ckm,5.950856237115572e-09,1
Aebp2,Eif3h,5.995513658524012e-09,-1
Taf1d,Ddx39,6.014433243177061e-09,-1
Elf1,Trim34a,6.097151939995262e-09,1
Ezh2,Nusap1,6.1580919661997855e-09,-1
Irf9,Mx1,6.396595346716602e-09,-1
Meox2,Tcap,6.612781779973362e-09,1
Med6,Pcmt1,6.677984660521954e-09,1
Cnbp,Appl1,6.842918728158929e-09,-1
Aebp2,Pak2,6.896872362056975e-09,1
Tada2a,Gar1,7.0077805882375316e-09,-1
Ets2,Ang,7.0431229844310705e-09,-1
Topors,Taf2,7.060830691992217e-09,-1
Taf2,Topors,7.060830691992599e-09,-1
Stat3,Serbp1,7.387522594897392e-09,-1
Nfkb1,Pfn2,7.475583315336039e-09,-1
Pcna,Aspm,7.714951186272785e-09,-1
Trp53,Traf4,7.818546797478649e-09,-1
Sfpq,Hnrnpm,7.82324202900745e-09,1
Klf9,Zbtb16,8.045900486138876e-09,-1
Pparg,Uap1,8.315444639476753e-09,-1
Ppp1r8,Polr2h,8.318004993815942e-09,-1
Trim30a,Dock8,8.370690422393639e-09,-1
Klf9,Pcna,8.452310617984768e-09,-1
Tmf1,Slu7,8.505698110543148e-09,1
Erg,Bmp6,8.52612675455315e-09,1
Top2a,Cenph,8.781351628572088e-09,-1
Pcna,Cdk1,8.908754303250762e-09,-1
Pou2f2,Cd53,9.00103061381413e-09,-1
Pou2f2,Cd37,9.088254807665915e-09,-1
Suz12,Ssb,9.260645014486305e-09,-1
Hmgb2,Ddx39,9.261749549985112e-09,-1
Meox1,Des,9.37641004242265e-09,1
Sp100,Ccr5,9.39960380718328e-09,-1
E2f1,Cdc25c,9.791247840391732e-09,-1
Tada2a,Rrp15,1.0009310071983621e-08,-1
Atf1,Haus3,1.0085981240512804e-08,-1
Ppp1r8,Cdc6,1.016935361026129e-08,-1
Phf5a,Eftud2,1.0408495493523132e-08,-1
Set,Hells,1.0433410267611488e-08,-1
Rxrg,Fastk,1.048737351111517e-08,-1
Pa2g4,C1qbp,1.0535541643928118e-08,1
Pou2f2,Slfn8,1.0575108153734956e-08,-1
Foxm1,Rad51ap1,1.0579055849102731e-08,-1
Ppp1r8,Bub1b,1.0606947302633394e-08,-1
Phb,Got2,1.0823794541387051e-08,-1
Taf1,Atrx,1.097300495779656e-08,1
Sp100,Enah,1.1327981209570628e-08,-1
Klf13,Maged2,1.1692155354153046e-08,-1
Ddx1,Tex10,1.1986669404773632e-08,-1
Ilf2,Snrpa1,1.2037535799725036e-08,1
Maz,Ehmt2,1.2158580676624081e-08,1
Ezh2,Cdca5,1.2283166442251719e-08,-1
Pcna,Ect2,1.2354795287387196e-08,-1
Etv3,Arid4a,1.2412319614711214e-08,-1
Tfdp1,Cbx1,1.2484348714129346e-08,-1
Rxrg,Kif1c,1.2747055013774864e-08,-1
Stat1,Sla,1.2891884959771783e-08,-1
Foxm1,Prim1,1.3038737885864297e-08,-1
Tmf1,Chchd7,1.3629249869578715e-08,1
Smarce1,Anp32e,1.3711835013644484e-08,-1
Ctcf,Tgs1,1.3877608486240103e-08,-1
Smarce1,Cdk2ap1,1.3996101481667068e-08,1
Kdm2a,Actr2,1.4127128173385144e-08,-1
Zbtb16,Zwilch,1.4232383322192974e-08,-1
Zbtb22,Ercc3,1.4312883529734952e-08,-1
Ctcf,Kif5b,1.4632553549692418e-08,-1
Egr1,Nr4a1,1.4655731481490186e-08,-1
Nr4a1,Egr1,1.4655731481495966e-08,-1
Foxn2,Morc3,1.4678109232877658e-08,1
Nr1h2,Dctn1,1.4809920315024703e-08,-1
Nfkb1,Ly6e,1.4831328748691541e-08,-1
Klf9,Tacc3,1.4874226242737658e-08,-1
Rxrg,Sgcg,1.5058668775692632e-08,1
Hltf,Cog5,1.533683563635724e-08,-1
Rbbp5,Cacybp,1.5431990470013962e-08,-1
Yap1,Col3a1,1.5524816041333768e-08,-1
Gtf2f1,Plvap,1.557528445144793e-08,-1
Zbtb20,Eif1ad,1.577568891616649e-08,-1
Dnmt1,Cdca5,1.587596748002787e-08,-1
Foxn2,Arpc2,1.5916762140964404e-08,1
Irx3,Unc45b,1.602651387158952e-08,1
Zbtb20,Adssl1,1.6451314780991456e-08,-1
Elf1,Acap2,1.6678225557904926e-08,-1
Ddx58,Uba7,1.6679884018510003e-08,-1
Zbtb7b,Yaf2,1.6719384277563316e-08,1
Taf1,Smc2,1.703921869502688e-08,1
Mafb,Aldh9a1,1.740981257587417e-08,-1
Hlx,Mfap4,1.757746993411853e-08,-1
Stat1,Ncf1,1.757913156992742e-08,-1
Taf10,Chchd10,1.759795408720301e-08,1
Klf15,Abca8a,1.7867351926141497e-08,-1
Pcna,Chek2,1.80086993717999e-08,-1
C1d,Alg5,1.8812201361068342e-08,-1
Ruvbl2,Tubb5,1.885605662912696e-08,1
Pcna,Man1a,1.901437842014582e-08,-1
Hmgb1,Hnrnpa1,1.924962120660621e-08,-1
Ppp1r8,Birc5,1.9352444933747802e-08,-1
Drap1,Cog3,1.9560410776250407e-08,1
Batf,Samhd1,1.959528077082321e-08,-1
Foxp4,Ccdc9,1.9978233146978093e-08,-1
Uhrf1,Rpa2,2.0070247960061325e-08,-1
Rbbp5,Nup107,2.0135033845587547e-08,-1
Pou2f2,Wdfy4,2.0273566803251982e-08,-1
Zbtb16,Trip13,2.0398452283988565e-08,-1
Hells,Nasp,2.08012717601555e-08,-1
Ciita,Tap2,2.0940183726977508e-08,-1
Med6,2410004B18Rik,2.1058948809001075e-08,1
Nolc1,Nle1,2.12155461716879e-08,-1
Klf6,Tpm1,2.141164232510959e-08,1
Meox2,Csrp3,2.148207807096244e-08,1
Tgif1,Slc16a1,2.1587879897772976e-08,1
Pou2f2,Themis2,2.2047783266321542e-08,-1
Dnajc2,Hdhd2,2.2306551070226514e-08,-1
Ppp1r8,Rrm2,2.2327073203283436e-08,-1
Rxrg,Csrp3,2.2466538530815762e-08,1
Rbmxl1,Actl6a,2.273423969489014e-08,-1
Tfdp1,Inmt,2.2948348550755635e-08,-1
Phb,Atp5g1,2.3157942768681946e-08,-1
Ptges2,Atp5g1,2.3157942768681946e-08,-1
Prdm4,Rpl18a,2.3161024807205864e-08,1
Smarce1,Eif3e,2.3181025603995503e-08,-1
Meox2,Trdn,2.3273812597972835e-08,1
Top2a,Ccnf,2.337691634167707e-08,-1
Pou2f2,Pik3cg,2.348285815961572e-08,-1
Prdm4,Vdac2,2.3617515105734442e-08,1
Npm1,Rnps1,2.3653016825890553e-08,-1
Irf1,Zbp1,2.414795577717488e-08,-1
Esrrg,Uqcrb,2.452479081965493e-08,-1
Sfpq,Uba2,2.4554475365986726e-08,1
Apex1,Cdca4,2.465918323888533e-08,-1
Ankrd1,Slc9a3r2,2.5166622477219562e-08,1
Set,Rfc3,2.5571372306517656e-08,-1
Ssrp1,Rpl3,2.5633183575789606e-08,-1
Ddx1,Nup85,2.572592313227279e-08,-1
Rbck1,Sbf1,2.588947528001666e-08,-1
Ddx58,Myd88,2.6019204723818994e-08,1
Nfyc,Lgals8,2.6370826279196253e-08,-1
Foxm1,Sae1,2.7175859153440957e-08,-1
Stat6,Acyp1,2.7637122121395763e-08,-1
Pou2f2,Fermt3,2.788131609604859e-08,-1
Ruvbl2,Nup205,2.8063186442036737e-08,-1
Etv3,Psd4,2.879397131024936e-08,-1
Foxm1,Plk4,2.9430279722023033e-08,1
Npm1,Rbbp7,2.9432073506995344e-08,1
Tfdp1,Cenph,2.95765035775377e-08,-1
Taf10,Maged2,2.999673838320567e-08,-1
Stat1,Il10ra,3.0043537172408873e-08,-1
Tfdp1,Tubb5,3.01402711506113e-08,-1
Rbbp5,Snrpe,3.0204700588003504e-08,-1
Aebp2,Zw10,3.033711149770843e-08,1
Batf,Trim30a,3.041195705313088e-08,-1
Trim30a,Batf,3.0411957053132104e-08,-1
Tcea3,Acacb,3.100525959783889e-08,1
Rbbp8,Capza1,3.162606343304713e-08,-1
Mybbp1a,Rsl24d1,3.176065172637599e-08,-1
Foxm1,Ube2c,3.1869316795804825e-08,-1
Tcea3,Camkk2,3.2238172617710446e-08,1
Zbtb20,Adcy9,3.318733517949975e-08,-1
Lmo2,Afap1l1,3.343580362851925e-08,1
Dnmt1,Rpl3,3.404029852325328e-08,-1
Hopx,Irx5,3.430148106538419e-08,-1
Irf1,Clic1,3.459394211131712e-08,-1
Tfeb,Tsc22d4,3.4822491034935265e-08,-1
Nfic,Car14,3.5056595168204684e-08,-1
Etv3,Chmp1b,3.581600595104183e-08,-1
Zbtb7b,Epn1,3.661281556817331e-08,-1
Ddx1,Lyar,3.672966797412858e-08,-1
Tbx3,Acsl5,3.76015656613839e-08,-1
Akna,Adcy7,3.766779338100074e-08,-1
Meox2,C1qtnf9,3.770973324439451e-08,1
Batf,Il2rg,3.893842228252336e-08,-1
Klf6,Klf4,3.898513207606686e-08,1
Ctcf,Dnmt3a,3.922260319760071e-08,-1
Etv3,Cd86,3.940922302006563e-08,-1
Lmo2,Robo4,3.953917693148124e-08,1
Suz12,Hnrnpa1,3.995578154092387e-08,-1
Ppp1r8,Ccnf,4.046253278633404e-08,-1
Rfx1,Sfn,4.09593857236914e-08,-1
Zfp384,Ubap2l,4.136129480743626e-08,-1
Smyd1,Unc45b,4.353523731588029e-08,1
Pou2f2,Ncf1,4.380715375259775e-08,-1
Pa2g4,Tubb5,4.396818051225283e-08,-1
Hnrnpab,Sart3,4.440588776919305e-08,-1
Ppp1r8,Mcm3,4.442554827759369e-08,-1
Mxd4,Gata2,4.468849707399889e-08,-1
Foxm1,Cenph,4.471221041569164e-08,1
Hlx,Csf1r,4.535323493009711e-08,-1
Trim30a,Apbb1ip,4.5372330946052624e-08,-1
Taf6l,Ogfr,4.5564867854697846e-08,-1
Sox12,Elp2,4.757666827110516e-08,-1
Gtf2f1,Itm2b,4.762876127038011e-08,1
Kdm2a,Arpc2,4.774320718971682e-08,-1
Atf6b,Gnb2,4.8926867821171906e-08,1
Stat1,Dock8,4.916375596888562e-08,-1
Psip1,Polr2b,4.967868019150003e-08,1
Ndn,Dact1,4.9876943575529065e-08,-1
Nr1h3,Acox1,5.109520984456911e-08,-1
Ndn,Zc3h12d,5.149883781689537e-08,-1
Pou2f2,Arhgap25,5.152593308774857e-08,-1
Ppp1r8,Rbm22,5.312475342664776e-08,-1
Pcna,Nup107,5.373256688695245e-08,1
Ppp1r8,Ranbp1,5.3782509573176374e-08,-1
Trim30a,Trim30d,5.4629478268978084e-08,-1
Zfp384,Cog3,5.495540328914921e-08,1
Ilf2,Ppia,5.579753521706328e-08,-1
Rbbp5,Cenpt,5.644348145715819e-08,-1
Jdp2,Npr3,5.735416641714299e-08,-1
Top2a,Kifc5b,5.7861701225360745e-08,-1
Foxm1,Ccnf,5.794437485383892e-08,-1
Sp100,Hck,5.814936735269416e-08,-1
Hlx,Bmp6,5.8187704372774524e-08,-1
Gtf2f1,Kifc5b,5.895867811424759e-08,1
Rbbp5,Pebp1,5.92803680450048e-08,1
E2f2,Sec63,6.054910051975191e-08,-1
Klf9,Rcc1,6.163574217016326e-08,-1
Runx1,Myo1c,6.166051825640821e-08,1
Son,Tlk1,6.247766605113075e-08,-1
Uhrf1,Cdk1,6.284752798768045e-08,-1
Hells,Racgap1,6.31714016424997e-08,-1
Runx3,Crlf3,6.336145651568045e-08,-1
Hand2,Nkx2-5,6.344181363893674e-08,-1
Nfkb1,Zc3hav1,6.361795343412816e-08,-1
Apex1,Nsun2,6.376682659424153e-08,-1
Smyd1,Sh3bgr,6.505117743056258e-08,1
Ppp1r8,Uhrf1,6.516232394174455e-08,-1
Batf,Slfn8,6.520752448249532e-08,-1
Pias4,Trappc6a,6.659153047385034e-08,-1
Tfdp1,Ddx18,6.659435309546402e-08,-1
Ppp1r8,Bub1,6.684694853187826e-08,-1
Runx1,Stx11,6.74460030460676e-08,1
Ldb1,Josd2,6.82995890701095e-08,-1
Tcf3,Phf12,7.00384203554398e-08,-1
Cebpb,Stom,7.11433574681813e-08,-1
Irx3,Myct1,7.132879245098704e-08,1
Akna,Ms4a6b,7.154077677668645e-08,-1
Stat1,Hvcn1,7.168933947846477e-08,-1
Nfatc1,Batf,7.201189497094981e-08,-1
Batf,Nfatc1,7.201189497097536e-08,-1
Sfpq,Snx5,7.226982494203028e-08,-1
Taf1d,Mitd1,7.235242814138517e-08,1
Runx1,Il21r,7.235787881211772e-08,-1
Hlx,Dram1,7.273675865001841e-08,-1
Top2a,Bub1b,7.378964133249062e-08,-1
Tfdp1,Polr2h,7.407404739145321e-08,-1
Ilf2,Cct2,7.449072960756309e-08,1
Foxm1,H2afx,7.452891521067052e-08,-1
Gtf2f2,Adcy3,7.464648720449587e-08,1
Meox2,Sspn,7.545337483516882e-08,1
Fubp1,Sltm,7.687833691602882e-08,-1
Pcna,Ccnb2,7.797297096800362e-08,-1
Pou2f2,Ncf4,7.854845387309e-08,-1
Hnrnpab,Anp32e,7.864805340267358e-08,1
Foxm1,Cdca3,7.95053965606997e-08,-1
Ruvbl2,Cenpt,8.186190858276795e-08,-1
Pcna,Cdca5,8.19533181211142e-08,-1
Tmf1,Appl1,8.245094479317941e-08,-1
Ddx58,Pnp,8.365044495398555e-08,-1
Rfc1,Psmd12,8.468603615406468e-08,-1
Stat1,H2-T24,8.761345703303772e-08,-1
Pa2g4,Cmbl,8.863315552466472e-08,-1
Zbtb16,Map3k5,8.950308554054104e-08,-1
Foxm1,Nup43,9.246739130118913e-08,-1
Apex1,Noc4l,9.423715800835269e-08,-1
Drap1,Mrps18a,9.87145482420064e-08,-1
Lmo2,Gpm6a,9.888731789553387e-08,1
Lmo2,Gata2,9.9264573867718e-08,1
Pou2f2,A630001G21Rik,9.946556809812156e-08,-1
Rbmxl1,Fnta,1.0353434411143423e-07,-1
Rxra,Gpd1,1.0569124656423138e-07,1
Thra,Lxn,1.0607606977338309e-07,-1
Hmgb1,Pex11a,1.0712673097040007e-07,-1
Fubp1,Mcmbp,1.1096715873327585e-07,-1
Irf8,Plac8,1.119596636405655e-07,1
Tmf1,Bbip1,1.120246273770793e-07,1
Hlx,Pald1,1.1277061075557904e-07,-1
Dnmt1,Ttk,1.1290532851312184e-07,-1
Tmf1,Arhgap5,1.1476051201641195e-07,1
Ankrd1,Rnf128,1.1777816862693227e-07,1
Hmgb2,Rfc3,1.1862665807356466e-07,-1
Ikzf1,Parvg,1.1894799484115926e-07,-1
Pcna,Cdca4,1.1924472483798958e-07,-1
Irf9,Tec,1.1957320872703858e-07,-1
Taf1,Npm1,1.1987041446013108e-07,1
Hmgb1,Rpl8,1.2146804897633443e-07,-1
Meox2,Adamtsl4,1.2343245791738915e-07,1
Naca,Ctbp2,1.2389624365822088e-07,-1
Esrrg,Slc8a1,1.2485014367417163e-07,-1
Stat3,Strap,1.2579733750052302e-07,-1
Set,Cdt1,1.2600015442431834e-07,-1
Tcea3,Tmem128,1.275114839520714e-07,1
Stat1,Elf1,1.2779151386136026e-07,-1
Elf1,Stat1,1.2779151386177377e-07,-1
Tmpo,Ppia,1.2848145383564287e-07,-1
Tgif1,Nadk,1.299534589354401e-07,1
Etv3,Atxn10,1.2995457670251613e-07,1
Gtf2f1,Nudc,1.3193699093449843e-07,1
Rxrg,Dmpk,1.3380004547471715e-07,1
Gtf2f1,Rpa2,1.3586561519478064e-07,1
Apex1,Cdca5,1.3914234571317948e-07,-1
Rxrg,Abra,1.400583582048857e-07,1
Nfkb2,Zbp1,1.4034466486948284e-07,1
Hmgb2,Cks2,1.4171450109204113e-07,-1
Runx1,Glipr1,1.4183034428381358e-07,-1
Tmpo,Cks2,1.4272493730933533e-07,-1
Med6,Haus3,1.4301788817987434e-07,-1
Tfeb,Fubp3,1.4311722352038148e-07,-1
Naca,Rps25,1.431458762492821e-07,1
Aebp2,Ranbp2,1.4460464903843715e-07,1
Meox2,Nexn,1.452178954203399e-07,1
Etv3,Lpxn,1.4553256466723707e-07,-1
Irf9,Sirt7,1.4695999141713088e-07,1
Ppp1r8,Melk,1.4758283796900458e-07,-1
Batf,Slfn2,1.477446118436202e-07,-1
Hells,Ddx39,1.5000843588410392e-07,-1
Stat3,Polr1e,1.513839828090351e-07,-1
Runx1,Wipf1,1.5153342751174806e-07,-1
Ercc3,Taf1d,1.5299971368104048e-07,1
Rbbp8,S1pr1,1.5412980658825223e-07,-1
Pou2f2,Cd48,1.5443962903648176e-07,-1
Ankrd1,Amotl2,1.5547798802621495e-07,1
Foxm1,Tmem204,1.5588386122473197e-07,-1
Etv3,Coro1a,1.573354371162768e-07,-1
Nfyc,Nadk,1.575212491780114e-07,-1
Foxp4,Scaf1,1.5853463933346684e-07,1
Tada2a,Dis3,1.608344361204101e-07,-1
E2f1,Srp68,1.6140323737569492e-07,-1
Batf,Psmb8,1.6528207742082532e-07,-1
Ppp1r8,Kif22,1.6614924954278323e-07,-1
Gtf2f1,Snrk,1.6794564703529285e-07,1
Cxxc1,Rps6kb2,1.6847864278519637e-07,1
Gtf2f1,Ppih,1.6920536958331305e-07,1
Foxm1,Prr11,1.697610367361256e-07,-1
Suz12,Wdr89,1.7108368896844626e-07,-1
Foxn2,Actr2,1.7303562481946838e-07,1
Pou2f2,Cd84,1.7875530255084434e-07,-1
Cenpb,Bsg,1.8660699666709095e-07,-1
Akna,Kcnab2,1.9158057534644727e-07,-1
Npm1,Rnaseh2b,1.9178481756009825e-07,1
Cnbp,Rnf7,1.9269284115872174e-07,1
Gtf2b,Birc2,1.9573629050775868e-07,-1
Elf4,Nacc1,1.9580918739524012e-07,-1
Ogg1,Nacc1,1.9690634206898062e-07,1
Klf9,Aprt,1.9821864159500502e-07,-1
Ddx58,Glipr1,2.014219918849686e-07,-1
Rxrg,Hspb6,2.0379138929669236e-07,1
Pou2f2,Ms4a4c,2.0449538099590567e-07,-1
Tcf21,Podxl,2.0485422478897454e-07,1
Relb,Metrnl,2.0544531708055837e-07,-1
Sox12,Zfp354c,2.0689808153070318e-07,-1
Zfp354c,Sox12,2.0689808153070802e-07,-1
Ppp1r8,Hint1,2.076210216510337e-07,1
Zbtb20,Adhfe1,2.113850399659251e-07,-1
Tcea3,Cox7a1,2.126970978951761e-07,1
Ikzf1,Lyn,2.1510817562546093e-07,-1
Zbtb20,Fzd4,2.1767358622090556e-07,-1
Gtf2f1,Kdr,2.1784923595630037e-07,-1
Rxrg,Art3,2.2590756205225173e-07,1
Gtf2f1,Snrpd1,2.2833088604229036e-07,1
Rxrg,Dhrs7c,2.2861940055345264e-07,1
Rbbp5,Polr2g,2.325107999889629e-07,1
Clock,S1pr2,2.3385593208406581e-07,-1
Nfkb2,Tgfb1,2.3434881362704164e-07,1
Ddx58,Reep1,2.3448883167615993e-07,-1
Ssrp1,Cdca2,2.395353771439348e-07,-1
Smyd1,Ywhaq,2.410754345239615e-07,-1
Nfkb2,Relb,2.4286233604230114e-07,1
Relb,Nfkb2,2.4286233604230304e-07,1
Cenpb,Mlf2,2.4742666816714027e-07,1
Atf1,Cenpc1,2.498578277435536e-07,-1
Ruvbl2,Thop1,2.5640490013409414e-07,-1
E2f4,Mospd3,2.568999916621948e-07,1
Ldb1,Ino80e,2.572443364170022e-07,-1
Ikzf1,Maged1,2.6611229934767803e-07,-1
Junb,Ier2,2.676026793952956e-07,-1
Sfpq,Luc7l3,2.6874454309567684e-07,-1
E2f4,Acyp1,2.692763836899798e-07,1
Stat6,Pebp1,2.738687036716076e-07,1
Sarnp,Hmgn1,2.7682895536382854e-07,1
Hells,Rrm1,2.7956064801358865e-07,-1
Stat1,Zc3h12d,2.80290851734097e-07,-1
Nfya,Cnpy2,2.872505509112969e-07,-1
Aebp2,Foxn2,2.873789170128451e-07,1
Foxn2,Aebp2,2.873789170128463e-07,1
Trim28,Tada2a,3.063070066315203e-07,-1
Tada2a,Trim28,3.063070066315255e-07,-1
Akna,Birc3,3.075926346044266e-07,-1
Ruvbl2,Cdca5,3.107953906037828e-07,-1
Sp100,Rgs14,3.114274441861635e-07,-1
Phf5a,Cct6a,3.1418142466475416e-07,-1
Ercc3,Ppt2,3.147087300573124e-07,-1
Drap1,1700123O20Rik,3.162221674439929e-07,-1
Nfkb2,Golga7,3.1761345896041577e-07,-1
Atf1,Xpo1,3.185335446428438e-07,-1
Lmo2,Tek,3.1928106666709624e-07,1
Apex1,Eif3g,3.1981398880664305e-07,-1
Zeb1,Tradd,3.21458108476923e-07,-1
Ppp1r8,Cad,3.2437508944580686e-07,-1
Klf9,Trip13,3.294205952739461e-07,-1
Yap1,Fkbp10,3.324400243958756e-07,-1
Batf,Arhgdib,3.364816220633369e-07,-1
Foxm1,Ssrp1,3.393510806930109e-07,1
Stat6,Arl3,3.398094391397846e-07,-1
Taf11,Cd82,3.441220813673796e-07,-1
Lmo2,Ramp2,3.4491822742230704e-07,1
Foxn2,Psma1,3.5251603939679207e-07,1
Ddx58,Ms4a4c,3.5841280984944574e-07,-1
Ankrd1,Higd1b,3.6305591755958266e-07,1
Nfkb1,Stx11,3.657644606306176e-07,1
Tmf1,Nt5c3,3.667122717342681e-07,1
Tfdp1,Wdr43,3.723846459728425e-07,-1
Msl3,Wdr3,3.736128694083338e-07,-1
Elf1,Lrmp,3.746320835314034e-07,-1
Tead2,Cd34,3.8608262532135855e-07,-1
Cenpb,Scand1,3.8708928527277733e-07,1
E2f1,Cdk1,3.908858965218374e-07,-1
Yy1,Znhit1,3.924169888721696e-07,-1
Tfdp1,Rnps1,3.9439229577038646e-07,-1
Runx3,Ltb,4.042677626254525e-07,-1
Klf15,Cdca4,4.1058626849714845e-07,-1
Zfp263,Morc3,4.121802246772147e-07,-1
Klf6,Clic1,4.1245354806029294e-07,1
Rorc,Fem1b,4.1559513224294304e-07,1
Tmf1,Atp6v1h,4.178243798638816e-07,1
Relb,Spata2,4.183103046334843e-07,1
Foxn2,Prpf38b,4.225808054679471e-07,1
Stat3,Nudcd2,4.2622675989672384e-07,-1
Hnrnpd,C1d,4.2927972480507813e-07,1
C1d,Hnrnpd,4.292797248050798e-07,1
Pcna,Tubb5,4.3420534913401383e-07,-1
Mta3,Hadh,4.379045106872433e-07,-1
Ubp1,Stx16,4.401724207041831e-07,-1
Rbmxl1,Trp53inp2,4.4489698154412367e-07,-1
Rfx1,Ugcg,4.500458142948128e-07,-1
Purb,Sp1,4.520249371884896e-07,-1
Sp1,Purb,4.520249371884896e-07,-1
Ankrd1,Sema3g,4.5332815673889853e-07,1
Phtf2,Phax,4.5482578541724056e-07,1
Ppp1r8,Mybl2,4.552682055355613e-07,-1
Tead2,Adamts9,4.6334005282667493e-07,1
Nfkb1,Il10ra,4.735712542214417e-07,-1
Phf5a,Cct7,4.804453489328031e-07,-1
Stat1,Ly9,4.822309211943509e-07,-1
Zfp422,Hmgn1,4.829282725373374e-07,-1
Ddx58,Samhd1,4.831114978514162e-07,-1
Npm1,Magoh,4.865272951176006e-07,-1
Uhrf1,Nup107,4.866861048239106e-07,-1
Nfatc1,H2-D1,4.937981062408987e-07,1
Hic1,Dpt,5.123326022521062e-07,-1
Irf5,Lair1,5.147573745743349e-07,-1
Ikzf1,Fgr,5.224875556222638e-07,-1
Hells,Ddx18,5.295411364017662e-07,-1
Npm1,Tubb5,5.319629609367741e-07,-1
Sox17,Mcam,5.343700616867536e-07,-1
Apex1,Cse1l,5.350913530655409e-07,-1
Rxrg,Slc25a11,5.369595220221169e-07,-1
Zfpm1,Ephx2,5.416769046314119e-07,-1
Batf,Epsti1,5.476120666028842e-07,-1
Nolc1,Mthfd1l,5.514997603671485e-07,1
Ndn,Clip3,5.575709659831194e-07,-1
Rbck1,Atp6v0a1,5.582923477777252e-07,1
Dnmt1,Ube2c,5.596101558029239e-07,-1
Elf4,Fibp,5.625055297293214e-07,-1
Med6,Wdr92,5.645444415168166e-07,-1
Nfix,Tmem38b,5.649847057978932e-07,1
Creb3,Ctps2,5.790692843464258e-07,-1
Foxm1,Usp1,5.797522639938296e-07,-1
E2f4,Gpd1l,5.843295801890385e-07,1
Batf,Lcp1,6.018916872324911e-07,-1
Top2a,Pcna,6.061437574091605e-07,-1
Pcna,Top2a,6.061437574095673e-07,-1
Apex1,Rpl15,6.091451303675684e-07,-1
Foxm1,Aaas,6.123663022920065e-07,1
Zfp384,Ddx42,6.145616068572211e-07,-1
E2f4,Eif3e,6.19150419110461e-07,1
Zbtb20,Tns1,6.202728211460634e-07,-1
Cic,Samd4b,6.238710649884918e-07,-1
Srebf2,Ubqln4,6.243624283476529e-07,1
Klf9,Rpa2,6.288374710287435e-07,-1
Irf9,Pfn2,6.308097055534927e-07,-1
Foxn2,Tank,6.313238989408519e-07,1
Pa2g4,Hmgb3,6.331564377112386e-07,-1
Klf15,Gcdh,6.394685393512318e-07,-1
Stat1,Ciita,6.443928028015716e-07,-1
Ciita,Stat1,6.443928028016297e-07,-1
Zfp384,Nxf1,6.485719015962545e-07,1
Mta1,Prrc2a,6.494733336504764e-07,1
Gtf2f2,Gosr1,6.517464983441811e-07,1
Nolc1,Dph2,6.534802467092978e-07,-1
Hells,Ccnf,6.641611536507295e-07,-1
Rnf10,Psip1,6.675317593310188e-07,1
Set,Alyref,6.724600116194941e-07,-1
Ppp1r8,Clspn,6.808183316316167e-07,-1
Foxn2,Socs4,6.897703780303118e-07,1
Ppp1r8,Aurkb,7.036244995609577e-07,-1
Gtf2f2,Atg12,7.097230798596326e-07,-1
Tmf1,Rhbdf2,7.111395348244623e-07,1
Zeb1,Camkk2,7.184140639189773e-07,-1
Clock,Tmf1,7.194402784061946e-07,-1
Yap1,Mmp2,7.200099159555651e-07,-1
Foxn2,Ranbp2,7.224077144030056e-07,1
Elf1,Epsti1,7.348330972919541e-07,-1
Gata4,Gpr137b-ps,7.390023136914876e-07,1
Gtf2f1,Chaf1b,7.419883418680798e-07,1
Mbd3,Adprhl2,7.501292564819376e-07,-1
Top2a,Cdca5,7.506155226289742e-07,1
Maf,Aldh9a1,7.710434683983075e-07,-1
Zbtb20,Fgf1,7.711848425169868e-07,-1
Uhrf1,Mki67,7.73183001019149e-07,-1
Irf9,Trim12c,7.749613954712897e-07,-1
Rela,Bcam,7.805188594978002e-07,1
Yap1,Wtip,7.817016047190407e-07,-1
Tcea3,Lrrc2,7.879045356365113e-07,1
Taf13,Asb8,7.97124651283015e-07,-1
Pa2g4,Ran,7.981688252892205e-07,1
Tada2a,Orc6,8.036992139445669e-07,-1
Zbtb20,Klhl24,8.04806922322949e-07,-1
Sp100,Maged1,8.069110227061622e-07,-1
Tmpo,Cdt1,8.118944700098009e-07,-1
Smyd1,Tmem161a,8.209599238718306e-07,1
Batf,Cd52,8.255355039089272e-07,-1
Gtf2f2,Gtf2f1,8.348115463794824e-07,1
Gtf2f1,Gtf2f2,8.348115463794824e-07,1
Tcea3,Nrap,8.44180161184642e-07,1
