source,target,p-value,model
Hmgb2,Rpl7,8.460633078971002e-14,-1
Pnn,Eif3a,1.370448716167536e-13,-1
Irx3,Rnf128,2.97602011068247e-13,-1
Zfp46,Dsel,3.655687554969795e-13,-1
Klf15,Fmo2,4.5420103460174247e-13,-1
Rps3,Utp14a,7.118618887517057e-13,-1
Klf6,Crip1,7.125026084685682e-13,-1
Ets2,Actr3,9.066387007200752e-13,-1
Zfp120,Spcs3,1.1302175175483226e-12,1
Fosl2,Pak1,1.6654259069735435e-12,-1
Drap1,Ung,3.25029261361133e-12,-1
Dr1,Golph3,3.737684360753028e-12,-1
Dnmt3a,Fas,4.89279201615646e-12,-1
Atoh8,Arhgap11a,9.477896212902725e-12,1
Ubp1,Hnrnph1,1.1319704015936667e-11,-1
Mafb,C1qc,1.1740461905403533e-11,-1
Tbx2,Upk3b,1.3211982315609017e-11,-1
Arid5a,Zdhhc18,1.6170470771718447e-11,-1
Klf6,Prr13,1.7009357360627313e-11,1
Ogg1,Nacc1,2.0894951721963384e-11,1
Sox18,Eln,4.249107714823855e-11,1
Zfp120,Magt1,4.6722697173301176e-11,1
Gtf2f1,Exoc3l2,6.246743572731526e-11,-1
Sp100,Gimap1,6.806588917769476e-11,-1
Zbtb7a,Glis2,1.1120492932157178e-10,-1
Nfatc1,Hccs,1.2386168236815475e-10,-1
Gata4,Dgat2,1.8813373504633806e-10,-1
Phb,Ptges2,1.9698344540843353e-10,1
Ptges2,Phb,1.9698344540843353e-10,1
Jdp2,Rasl11a,2.953577285454028e-10,-1
Nr3c2,Car4,4.094259240709879e-10,-1
Hhex,Rhobtb1,4.2732610277900137e-10,1
Klf15,Echs1,6.613223073249294e-10,-1
Fubp1,Appbp2,6.720456669407967e-10,-1
Ubp1,Dhx15,7.163877510738283e-10,-1
Cbfb,Tab2,7.261431685150423e-10,-1
Sp100,H2-Q7,8.745817705899047e-10,-1
Phtf2,Tarsl2,9.83667944955825e-10,-1
Fli1,Gmfg,1.1377266605154245e-09,1
Atf6b,Ap2s1,1.2253053591079591e-09,-1
Mef2d,Ptpn23,1.4074704089562756e-09,-1
Smarca4,H2afy,1.4216234166918653e-09,-1
Ets2,Serpinb6a,1.5540539453547616e-09,-1
Phf5a,Ngdn,1.6908780184433676e-09,-1
Sp100,H2-DMa,1.9377327684443465e-09,-1
Set,Ccnf,2.0715857394581995e-09,-1
Mybl2,Troap,2.1495820594284633e-09,1
Apex1,Mrpl11,2.2617789868856487e-09,-1
Fli1,Gimap1,2.729765436508181e-09,-1
Irx3,Tspan18,2.753257570838467e-09,-1
Atoh8,Avpi1,3.0953792598886095e-09,1
Zfp120,Zfp330,3.933347485467428e-09,1
Zfp697,Gyg,4.314883929182236e-09,-1
Meox2,Palmd,5.8504708300863686e-09,-1
Zfp46,Tbca,9.163457526664214e-09,-1
Taf13,Arfip1,1.0401547025088314e-08,1
Sp100,Cyth4,1.1026705859475463e-08,-1
Gtf2f2,Plekhg5,1.1279008483706604e-08,-1
Hmgb2,Rpl11,1.1425961184714422e-08,-1
Zfp46,Pom121,1.1670206148228583e-08,-1
Nono,Hnrnph1,1.3221983529348178e-08,-1
Nr1h3,Nudt7,1.5250406574272683e-08,-1
Zfp120,Srp72,1.8836180939141254e-08,1
C1d,Mrpl11,2.105871994838754e-08,-1
Sra1,Commd6,2.157204506309571e-08,1
Stat6,Crip1,2.8527573402897444e-08,-1
Cebpb,Ppp2ca,3.414906232273981e-08,1
Fli1,Lcp1,3.459094325455339e-08,-1
Rps3,Trmt61a,3.566225034846273e-08,-1
Apex1,Polr1c,3.7709163388984985e-08,-1
Ikzf1,Pik3ap1,4.6050911025989685e-08,-1
Fosl2,Trim16,6.404294737815866e-08,-1
Atf1,Smndc1,7.3636177707706e-08,-1
Pbrm1,Ctcf,7.819588620573569e-08,-1
Ctcf,Pbrm1,7.819588620573569e-08,-1
Fosl2,Ampd3,7.93246580350924e-08,-1
Tbx2,Aldh1a2,8.002104215976091e-08,-1
Maf,Abcd1,9.357073671009049e-08,-1
Twist1,Tbx18,1.1752561621407261e-07,-1
Phf5a,Kat2b,1.2277729916405936e-07,-1
Uhrf1,Gins2,1.273605536128102e-07,-1
Trim30a,Gimap1,1.3155725801599447e-07,-1
Bhlhe40,Tmem37,1.3810613600434607e-07,-1
Elf1,Sptlc2,1.470056263260261e-07,-1
Ubp1,Wsb1,1.4711968718816147e-07,-1
Zfp46,Cbx3,1.638442470379075e-07,-1
Nr3c2,Tppp,1.8392632960149877e-07,-1
Nfatc4,Sh3pxd2b,1.8553198244290552e-07,-1
Tfip11,Drg2,1.9324827241396244e-07,1
Zfp120,Ube2w,2.0359594434890158e-07,1
Zfp217,H1fx,2.2419213175411918e-07,-1
Cry1,Yif1a,2.4730495882455347e-07,-1
Zfp120,Tram1,2.631199811342932e-07,1
Meox2,Nin,3.043431323771541e-07,-1
Heyl,Spry1,3.366976973175068e-07,-1
Ctcf,Nucks1,3.7117374397267227e-07,1
Pbrm1,Dhx15,3.8074546457860643e-07,-1
Heyl,Tie1,4.1285028708205783e-07,1
Akna,Laptm5,4.268698691370084e-07,1
Cxxc1,Mrpl10,4.376272846111707e-07,-1
Hdac2,Zranb2,4.413402557432081e-07,-1
Akna,Ms4a4c,5.875006025470546e-07,-1
Zfp46,Hmgn1,6.135823887763272e-07,-1
Hdac3,Eng,6.332818386869142e-07,-1
Thap11,Cib1,6.411179231137355e-07,-1
Ddx58,Cflar,6.574175641002446e-07,-1
Pbrm1,Zc3h13,6.591831641836286e-07,-1
Pbrm1,Ywhab,6.857764231634877e-07,1
Phf5a,Chchd4,6.925756571614409e-07,-1
Irf1,Ptgfrn,6.984292954306174e-07,1
Trim30a,Grap,8.111325826856702e-07,-1
Pus1,Noc4l,8.677519810603328e-07,-1
Creb3,Cox5a,9.383660746696725e-07,-1
Irf1,Tagln2,9.803988473349415e-07,-1
Trim30a,Cyth4,9.817135631443736e-07,-1
Thoc1,Glrx3,1.0331685367948414e-06,-1
Elf1,Prkcd,1.0352458245429702e-06,-1
Fosl2,Cxxc5,1.1962417721291022e-06,-1
Atoh8,Fgf1,1.2298853630180863e-06,1
Safb,Fbxl15,1.2837270685700604e-06,-1
Spata24,Cse1l,1.2838940028180491e-06,1
Clock,Tbkbp1,1.3166751609269913e-06,-1
Glis2,Phldb2,1.3527712028834369e-06,1
Bcl3,Ppp1r15b,1.4214867512798647e-06,-1
Hic1,Ehd2,1.439527012387124e-06,1
Nr1h2,Srp72,1.4591742611244584e-06,1
Nr1d1,Ran,1.6111192718812195e-06,1
Tardbp,Matr3,1.6227813429601504e-06,-1
Klf15,Ushbp1,1.6738177541982766e-06,-1
Lmo2,Csf2rb2,1.7437107109407097e-06,1
Nono,Rpl9,1.9327798255955225e-06,1
Fosl2,Adi1,2.1206209672174507e-06,-1
Rnf6,Upf3b,2.3241878862854645e-06,-1
Sra1,Grasp,2.4288711546844127e-06,-1
Taf10,Chchd10,2.4352624891479847e-06,-1
Pias4,Clptm1,2.601262731438879e-06,-1
Tfip11,Rap1a,2.7573648409026157e-06,-1
Fli1,Srgn,3.0092728120142896e-06,-1
Nono,Rpl41,3.3078133308213104e-06,-1
Apex1,2810004N23Rik,3.4966196299727657e-06,-1
Sp100,Trim12c,3.5138172729512384e-06,-1
Cbfb,Paqr9,3.633659949436815e-06,1
Ptges2,0610012G03Rik,3.64452923599959e-06,-1
Irf9,Efna1,3.785279381481159e-06,-1
Lmo4,Adam19,3.999290779643147e-06,-1
Irf1,Myh14,4.227344254347706e-06,-1
Hlx,Eng,4.459173243495022e-06,1
Nr1d1,Eml4,4.9376790832545484e-06,1
Ets2,Shroom3,5.055117261035393e-06,-1
Atoh8,Hsd11b1,5.090221728523932e-06,1
Pa2g4,Tsr1,5.226365642841759e-06,-1
Zfp217,Rbm7,5.578345999840226e-06,1
Tcf3,Dhx38,5.786317227222e-06,1
Dnmt3a,Spc25,6.2283219065477345e-06,-1
Zfp46,Uba2,6.399719432354427e-06,-1
Foxp1,Sh3bgrl3,6.961965621017569e-06,-1
Cebpa,C4b,7.163455921828807e-06,-1
Elf1,Slc38a4,7.237595775759377e-06,-1
Gata2,Myct1,7.892453588858946e-06,-1
Taf6l,Drg2,8.173530461179995e-06,-1
Med6,Med4,8.222999199906187e-06,-1
Bcl3,Glt8d1,8.936731376024627e-06,-1
Sp100,AI467606,9.137872143763148e-06,-1
Cebpa,C1qc,9.2836600839198e-06,-1
Irf7,Glt8d1,9.289627480840357e-06,-1
Pbrm1,Srp72,9.622084039861803e-06,1
Spata24,Psip1,9.676706586226192e-06,1
Zfp46,Eif3e,9.850390230960266e-06,-1
Gtf2b,Ndufa7,9.879459773998579e-06,-1
Gtf2b,Ndufa7,9.879459773998579e-06,-1
Zfp120,Usp48,1.0302497636838974e-05,1
Lmo2,Rnf144a,1.0635031780487205e-05,-1
Apex1,Usp39,1.0639078397571827e-05,-1
Fosl2,Emp1,1.0979237928153629e-05,-1
Zfp120,Upf3b,1.1147578132065267e-05,1
Fli1,Samd9l,1.1171255042286867e-05,1
Klf6,Ampd3,1.1692628576994382e-05,-1
Trim30a,Ms4a6b,1.2218323089996945e-05,-1
Hmgb2,Rpl13a,1.2900069116258054e-05,-1
Myc,Sox9,1.3165726772560168e-05,-1
Pbrm1,Mob4,1.3896850477893696e-05,1
Pa2g4,Eif3d,1.539314349753585e-05,1
Tbx2,Arap3,1.8193597942855416e-05,-1
Med6,Hars,1.8570162319560608e-05,1
Zfp46,Utp3,1.8636500037316938e-05,-1
Sp100,Grap,1.897964043242713e-05,-1
Epas1,Fmo2,1.9364821836065336e-05,-1
Tshz1,Kif5b,2.0028624720041454e-05,-1
Sp100,Fli1,2.1752969832336673e-05,-1
Fli1,Sp100,2.1752969832336673e-05,-1
Edf1,Ap4s1,2.2318695941905906e-05,1
Klf15,Cyyr1,2.2382188164002913e-05,-1
Mlx,Alg12,2.2451840636340956e-05,-1
Prrx2,Col12a1,2.339939238257331e-05,-1
Nono,Hmgn1,2.5376539008619194e-05,-1
Zbtb42,S100a11,2.5712579229855513e-05,1
Trim16,Krt19,2.611896059726368e-05,-1
Irx3,Cox4i2,2.6495892311220125e-05,-1
Edf1,Hnrnpk,2.6562706456622206e-05,1
Hnrnpk,Edf1,2.6562706456622206e-05,1
Akna,Ptprc,2.7059454173342194e-05,-1
Zfp120,Tmem39a,2.835965749629312e-05,1
Taf1d,Mettl2,3.060870709753222e-05,-1
Zfp120,Cdk7,3.1611303906516895e-05,1
Fli1,H2-M3,3.164028448949973e-05,-1
Nfkb1,Grap,3.1987348746149306e-05,-1
Sox17,Rarres2,3.2233199807677966e-05,-1
Nr1d1,Rbbp7,3.5472932418976544e-05,1
Epas1,Fxyd1,3.572584740362758e-05,-1
Spata24,Hars,3.691711783383032e-05,1
Pbrm1,Vbp1,3.9932736293052254e-05,1
Nr1d2,Smarcb1,4.001845533723493e-05,-1
Zfp120,Zranb2,4.255168003612363e-05,1
Hmgn3,Eid1,4.46100800703939e-05,-1
Fosl2,Vkorc1,4.5528361657750285e-05,-1
Pbrm1,Tnks2,4.669960178162807e-05,1
Nfkb1,Gimap1,4.8249919404206723e-05,-1
Nono,Upf3b,4.911677711817348e-05,-1
Fosl2,Igsf3,5.220481815804175e-05,-1
Foxp1,Gstm5,5.369076466916758e-05,1
Zfp120,Sec61b,5.408150355844842e-05,1
Fubp1,Tardbp,5.505042265346613e-05,-1
Tardbp,Fubp1,5.5050422653466265e-05,-1
Sarnp,Eef1e1,5.5768058924547776e-05,-1
Pml,Cdt1,5.667785286364763e-05,-1
Trim28,Senp3,5.703715563734875e-05,-1
Mybl2,Gins3,5.7209331382865776e-05,-1
Batf,Jak3,5.782597679834341e-05,-1
Ddx1,Glrx3,6.100731447063395e-05,-1
Mef2d,Ssc5d,6.248153046450666e-05,-1
Taf8,Etv5,7.121370692895192e-05,-1
Nfil3,Prox1,7.30389505740833e-05,-1
Ddx58,Xaf1,7.304886051634576e-05,-1
Zfp384,Snip1,7.489338370746789e-05,1
Ddx58,Zbp1,7.754237203116271e-05,-1
Relb,Sfn,7.761695249643311e-05,1
Trim30a,Fyb,7.89011883596071e-05,-1
Pbrm1,Cenpc1,8.013244862890117e-05,1
Ppara,Slc25a34,8.200933312606866e-05,-1
Ptges2,Cav2,8.282684099027285e-05,-1
Pbrm1,Cul3,8.46591632936113e-05,1
Phtf2,Styx,8.645882325858318e-05,-1
Cxxc1,Ap2s1,9.854265332159804e-05,-1
Smad3,Pdlim1,0.00010184684071514508,-1
Ezh2,Gins2,0.00010347688318103087,-1
Tbx20,Irx4,0.00010875728129570512,-1
Runx3,Zdhhc18,0.00011033484000502473,-1
Smad7,Tmem147,0.00011174345635129396,-1
Taf13,Maged2,0.00011184843714816354,1
Akna,Slfn8,0.00011250676575506415,-1
Dnmt3a,Stom,0.0001175518238595188,-1
Hnrnpk,Pbrm1,0.0001222056842383652,1
Pbrm1,Hnrnpk,0.00012220568423836693,1
Gata4,Dusp18,0.00012332761864565077,1
Rest,2810474O19Rik,0.0001248094174282033,-1
Rxrg,Mybpc2,0.00012682387719515002,-1
Akna,Tyk2,0.00013074273411670212,1
Med6,Seh1l,0.0001310022447609603,-1
Epas1,Ces1d,0.00013126042302769665,-1
Hlx,Sema3f,0.00013182594261468302,1
Nr1d1,Dhx15,0.00013185114173156244,1
Zfp217,Anxa1,0.00013413579153213014,1
Cbfb,Rps17,0.0001357898900485842,1
Epas1,Acer2,0.0001391060126851271,-1
Twist1,Loxl3,0.00014331004895024418,1
Zfp46,Sin3b,0.0001448614022330448,-1
Nfkb1,Wipf1,0.00014804380719942332,-1
Csrnp1,Inhbb,0.00014937704639674164,-1
Hhex,Lyn,0.00015570179590054735,-1
Sox18,Rarres2,0.0001594209149355935,-1
Fli1,Rhog,0.0001600530110032301,-1
Sox17,Lims2,0.00017572624665295548,-1
Nfatc4,Ddr2,0.00017970800177896437,-1
Sox18,Lims2,0.0001815864327129923,-1
Carm1,Fuca1,0.00018167185191193515,1
Irx3,Scgb3a1,0.0001875684471813979,1
Zfp46,Edf1,0.0001910236327539179,-1
Zfp46,Cdk2ap1,0.0001918633121692315,-1
Pou2f2,Laptm4b,0.00019232402397067254,-1
Cxxc1,Ncln,0.00019294606946270045,-1
Sox18,Lrg1,0.00019344326726158668,-1
Pbrm1,Clptm1,0.00019486540198201895,1
Fli1,Evi2a,0.00019590306363094615,-1
Irf8,Myh14,0.00019940063421137238,-1
Nr1d1,Pdk2,0.00020089643970169988,1
Atoh8,Hnrnpa3,0.00020476619096628982,1
Ets2,Cdh2,0.0002106801855274687,-1
Fli1,Rassf5,0.00021082327006399575,-1
Gata4,Lap3,0.00021199528152238944,-1
Phf5a,Usp39,0.00021563861202155576,-1
Nr1d1,Glrx3,0.0002192902826377616,1
Sox7,Podxl,0.00021942058100522596,-1
Sra1,Mrpl49,0.0002195569764246885,-1
Trim16,Mapkapk3,0.00022322393590496872,-1
Ddx58,Casp4,0.00022404067986305236,-1
Sox17,Agtr1a,0.0002298427609223248,-1
Prrx1,Ddr2,0.00023633902655646586,-1
Hic1,Dkk3,0.00023881387832387223,-1
Irf8,Prkcd,0.00023905745386262626,-1
Bclaf1,Fubp1,0.0002416260854719573,-1
Hnrnpk,Gpd1,0.00024948325078854097,1
Edf1,Polr3c,0.0002513889811062012,1
Nr1d1,Apex1,0.0002542437841994932,1
Sp100,Parp14,0.0002563666559906282,-1
Fli1,Ptpn6,0.00025980760584718847,-1
Irf8,Pglyrp1,0.00026475781549214616,-1
Ankrd1,Art1,0.00026856789963711116,-1
Zfp217,Tubg1,0.00027003757765669054,1
Atoh8,Cp,0.0002798510169705301,1
Fosl2,Hk2,0.00028887800076549407,1
Zfp36,Mertk,0.00029195078788477746,-1
Klf6,Slc25a24,0.00029265429004153207,-1
Atf4,Paip2b,0.0002937805364292213,-1
Nono,Eif3f,0.00029830828109744654,1
Taf11,Rrn3,0.0002983781213314067,-1
Zfp384,Ccnl1,0.0003001397476355041,-1
Nr1d1,Xpo1,0.00031519188070325033,1
Hnrnpd,Ppp2ca,0.00032397685495458935,1
Pbrm1,Upf3b,0.00032500996810043447,1
Nfyb,Krr1,0.00032567996942234724,-1
Ddx1,Mrpl11,0.0003278399609616292,-1
Nr1d1,Eif3e,0.0003285389390736105,1
Nr1d1,Uba2,0.0003347245279099539,1
Heyl,Bmp6,0.0003354385539431812,1
Sox7,Fxyd1,0.00033673969670561634,-1
Epas1,Ushbp1,0.00033749136674934903,-1
Meox2,Mustn1,0.0003431088315965098,-1
Ets2,Myl12b,0.00034447072034251197,-1
Sp100,Trim34a,0.00034520477109298764,-1
Fli1,Slfn8,0.0003613380425300653,-1
Ppargc1a,Pdk2,0.00039386589062304474,-1
Creb3l2,Cox5a,0.0003989956664015272,-1
Snai2,Antxr1,0.00040053288029880503,-1
Bclaf1,Smarca5,0.0004047892928683612,-1
Smarca5,Bclaf1,0.00040478929286836846,-1
Zbtb42,Myl12b,0.0004060359570142147,-1
Zeb1,Polr3c,0.0004110899352448478,-1
Dnmt3a,Pcdh1,0.0004111893099609565,-1
Nfkb1,Cyth4,0.0004115473351215702,-1
Trim28,Srrt,0.00041861994909090045,-1
Srrt,Trim28,0.00041861994909091123,-1
Lmo2,Entpd1,0.00042619693891784755,-1
Sox17,Ces1d,0.0004267807237633393,-1
Mafg,Myl12b,0.0004280859530078811,1
Top2a,Gabarapl1,0.00043245499688171507,1
Cxxc1,Lsg1,0.00044103501020791383,-1
Rbmxl1,Snrpa1,0.0004448808521279577,1
Set,Rpl13a,0.0004502642491263421,1
Srrt,Vars,0.0004512114727526579,-1
Sp1,Rest,0.0004526978886734612,-1
Rest,Sp1,0.0004526978886734612,-1
Fli1,Ifi47,0.0004534403413201669,1
Zbtb20,Qk,0.00045488968514930756,-1
Ddx58,Psmb10,0.00045647259995907437,-1
Zfp120,Pbrm1,0.0004576181898909931,1
Pbrm1,Zfp120,0.0004576181898909931,1
Zfp110,Dot1l,0.0004625594399631813,-1
Tbx2,Pecam1,0.00046306432817333346,-1
Pml,Fam111a,0.00046367974923066415,-1
Sox18,Ces1d,0.0004686019100944916,-1
Epas1,Adcy4,0.00047329884381783443,-1
Sp100,Wdfy4,0.0004733371630754007,1
Pbrm1,Zranb2,0.0004825181668423297,1
Klf6,Nedd9,0.000484323962280113,-1
Ssrp1,Nup93,0.0004955932167715718,-1
Tardbp,Dek,0.0005151878698780907,-1
Maf,Tbx3,0.0005228104188287748,-1
Mef2d,B4galt2,0.0005409931015958333,-1
Trim16,Myl12b,0.0005475035080120053,1
Ppargc1a,Fahd1,0.0005480732168075162,-1
Nr1d2,Slmap,0.0005514726765313439,-1
Fubp1,Sf3b3,0.0005644243221191248,-1
Edf1,Rpl15,0.0005654585553424383,-1
Pa2g4,Fbl,0.0005781200392587706,-1
Akna,Pik3r5,0.0005831451842424556,-1
Pcna,Acp2,0.0005839880178463619,-1
Zfp46,Fnta,0.0005842786961381443,-1
Med6,Commd10,0.0005917470679618448,-1
Ets2,Trim16,0.0006002975140929373,-1
Mlx,Capn1,0.0006009922812042849,1
Ctcf,Rbm10,0.000601582399659439,-1
Nfkb1,Fxyd5,0.0006022963608818873,-1
Hic1,Ptgs1,0.0006028435141080835,-1
Hdac3,Epas1,0.0006076158670461299,-1
Zfp46,Alg12,0.0006150722080457692,1
Srrt,Ppm1g,0.0006167329324155149,-1
Sp100,Pstpip1,0.000616840755530844,-1
Tfip11,Tada3,0.000616910390937464,1
Sp1,Rbl1,0.0006177195770325392,-1
Ppara,Acadvl,0.0006255798463403203,-1
Nr1d1,Cfdp1,0.0006272082387035883,1
Mafg,Anxa2,0.0006337217995083026,-1
Sp100,Fyb,0.0006370116213267937,-1
Mlx,Cdk2ap2,0.0006832835085081535,1
Pbrm1,Pcnp,0.0006935393107087729,1
Zfp217,Fxr2,0.0006958898265122897,1
Phtf2,Polr1e,0.0007007053525636116,-1
Sp100,Fxyd5,0.0007168508443167258,-1
Fli1,Tm6sf1,0.0007555560745223915,-1
Fli1,Trim30a,0.0007576896800212898,-1
Trim30a,Fli1,0.0007576896800214142,-1
Ubp1,Arglu1,0.0007650359889550489,-1
Arid5b,Cgnl1,0.0007662100698993262,-1
Yap1,Gja1,0.0007741772905428135,-1
Tcea3,Trip10,0.0007745723646268169,-1
Ankrd1,Nrap,0.0007804938621407087,-1
Msl3,Mrps9,0.0007838462407204934,-1
Edf1,Golga7,0.0007866199248332042,1
Nr1d1,Cbx1,0.0007940293509034433,1
Csde1,Flt1,0.0008076315358338953,1
Hdac3,Flt1,0.0008076315358339271,-1
Epas1,Serping1,0.0008307005436779721,-1
Ndn,Nav1,0.0008353777321843422,-1
Stat1,Grap,0.0008360345809485749,-1
Sp100,Tyk2,0.0008406111589641707,-1
Pbrm1,Acy3,0.0008529028062004665,1
Fli1,Runx1,0.0008630138014582547,1
Runx1,Fli1,0.0008630138014590493,1
Nr1d1,Cdca4,0.0008650064511127559,1
Glis2,Impdh1,0.0008868698588263548,1
Ddx58,Erap1,0.0008988873861890923,-1
Smad7,Nedd9,0.0009131916710939496,-1
Atoh8,Lrg1,0.0009281070036663411,1
Irx3,Atp11a,0.0009308439891331716,-1
Phf5a,Cbx1,0.0009418584510158814,-1
Nr1d2,Hltf,0.0009575727463958458,-1
Cic,Tspyl2,0.0009662181934539327,-1
Set,Rps19,0.0009697856602484308,-1
Gtf2b,Cul1,0.000989137658424785,-1
Nr1d1,Fkbp3,0.0009895384106066252,1
Ezh2,Gabarapl1,0.0010022361480607265,1
Snai2,Col4a1,0.001005910281926002,-1
Nr1d1,Cenpc1,0.0010119214325782777,1
Bcl3,Tradd,0.0010183841572500873,-1
Dnajc2,Hdac7,0.0010197489845403891,-1
Gtf2e2,Upf3b,0.0010205212702143413,1
Trim30a,AI467606,0.0010245928675627254,-1
Hlx,Npr2,0.0010350091501101309,-1
Zfp46,Aldh3a2,0.0010460012149524482,-1
Klf15,Gpihbp1,0.001048435357161893,-1
Hic1,Ggta1,0.0010610617781997478,-1
Irf5,Ephx1,0.0010633188833340105,1
Tbx20,Mylk3,0.001071982267846188,-1
Fli1,Gm20559,0.0010723083317615218,1
Klf9,Ubac1,0.0010728044621467901,-1
Atf5,Me2,0.0010762129771510276,1
Dnmt3a,Unc93b1,0.0010917252789810529,-1
Aebp1,C1qtnf1,0.0011070124023060395,-1
Twist1,Col6a3,0.0011070283343874029,-1
Ets1,Nedd9,0.0011134601579108905,-1
Rbmxl1,Mettl2,0.0011189792617004675,-1
Heyl,Arhgef15,0.0011310661305208819,1
Sox7,Palmd,0.0011318446152806555,-1
Sox18,Podxl,0.0011342899411108682,-1
Lyl1,Fgd2,0.0011369780741889053,-1
Cxxc1,Ppp6r1,0.0011414944435515603,-1
Med6,Ddx52,0.0011846236281414305,-1
Pa2g4,Rrp15,0.0011926778255547834,-1
Phf5a,Rnaseh2b,0.0012018817427492054,-1
Akna,Gstm5,0.0012067945013936807,1
Sp100,Gimap6,0.001225309449353494,-1
Rps3,Polr2g,0.0012418268394078905,-1
Fubp1,Hnrnpa1,0.0012468658691128505,-1
Apex1,Tmem9b,0.001252952794137002,-1
Ddx58,Epha2,0.001253860210383269,-1
Rbbp8,Npr2,0.0012539285536899648,1
Aebp1,Casp12,0.0012566983042480888,-1
Nr1d1,Rbm34,0.0012717265411242647,1
Nr1d1,Gtf2e2,0.0012719198265906124,1
Trim30a,Fam26f,0.0012722081123524493,-1
Edf1,Mrpl54,0.0012771929896533386,1
Atxn1l,Atp5l,0.0012905674316398595,1
Atf5,St3gal5,0.001330610618747776,-1
Nr1d1,Cacybp,0.0013461426724276462,1
Zbtb16,Ecm2,0.0013514268105828705,-1
Akna,Glipr1,0.0013540257562927765,-1
Zfp46,Plekhj1,0.0013554881327241242,-1
Etv3,Mxd1,0.0013867025338368847,-1
Sp100,Slfn1,0.0013882401877086262,-1
Pa2g4,Eftud2,0.0013961190103970948,-1
Taf11,Pdcd2l,0.001396763959371317,-1
Dnmt3a,AW112010,0.001416107427584135,-1
Sfpq,Hnrnpa1,0.0014368645182258,-1
Nr1d1,Rnaseh2b,0.0014453797199104473,1
Zfp120,Usp16,0.0014546347014230592,1
Sox17,Palmd,0.001461842914199589,-1
Pcna,Rps26,0.0015106035468701352,-1
Apex1,Phf5a,0.0015587507895734082,-1
Phf5a,Apex1,0.0015587507895734132,-1
Hlx,Pltp,0.0015657985579215215,1
Naca,Rps24,0.00156691379211687,-1
