source,target,p-value,model
Ssrp1,Fen1,4.2097587975853546e-05,-1
Zfp281,H6pd,4.2225635151952574e-05,-1
Sarnp,Brix1,4.435937252409471e-05,-1
Cic,Etfdh,4.456973611558495e-05,-1
Gtf2f2,Piga,4.466379628383277e-05,-1
Phf5a,Prim2,4.4734875312983596e-05,-1
Rtf1,Surf6,4.5238976869804296e-05,-1
Zbtb48,Ddrgk1,4.5569513814501624e-05,-1
Rbmxl1,Smc2,4.6399920280579966e-05,-1
Sarnp,Sf3a3,4.682206747397826e-05,-1
Hinfp,Dck,4.6992077150939405e-05,1
Pa2g4,Npm1,4.773413306122376e-05,-1
Churc1,Pkd1,4.814749977708566e-05,-1
Atf7,Klhl26,5.187180136082301e-05,1
Naca,Rpl35,5.21731548208223e-05,-1
Taf5,Cdt1,5.339716729983949e-05,-1
Pa2g4,Rbmxl1,5.641117327851557e-05,-1
Sox13,Jup,5.892777051174602e-05,-1
Gtf2f2,Alyref,5.9556503583382206e-05,-1
Drap1,Tsc2,5.995305082804733e-05,-1
Zfp292,Irf5,6.103640708052061e-05,1
Cnbp,Dnajb12,6.237893863737536e-05,-1
Npm1,Prim1,6.261352018372975e-05,-1
Ssrp1,Cdc20,6.54385665588521e-05,-1
Taf5,Ddx39,6.586961064398213e-05,-1
Hnrnpab,Snrpa1,6.640959102186066e-05,-1
Zfp691,Uros,7.093418717048448e-05,-1
Tcea3,1110001J03Rik,7.09654325322633e-05,-1
Rreb1,Mob3b,7.106828247756031e-05,1
Irf7,Arl3,7.128568982515351e-05,1
Gtf2f2,Uxt,7.16113926700835e-05,1
Hnrnpab,Smarcc1,7.336330383655518e-05,-1
Smarcc1,Hnrnpab,7.336330383656345e-05,-1
Gon4l,Cic,7.477079825766359e-05,-1
Zfp36,Lrp10,7.579993892504826e-05,-1
Ash2l,Snrk,7.815266711970096e-05,-1
Zkscan6,Capza1,7.909557574069877e-05,1
Nr3c1,Atxn7,7.924631123414102e-05,-1
Kdm3a,Slbp,7.933648656634574e-05,-1
Mecp2,Chd2,8.115817012902848e-05,-1
Sarnp,Magoh,8.121954597081234e-05,-1
Lrpprc,Got1,8.129618358871404e-05,-1
Tfdp1,Orc6,8.301073416271633e-05,-1
Hnrnpab,Zfp828,8.360263541320795e-05,-1
Gtf2f2,Mrps25,8.421754192883267e-05,-1
Irf5,Cd52,8.466760821872684e-05,-1
Mycl1,Slc22a18,8.584090974919533e-05,1
Trim33,Edc3,8.657382774800194e-05,-1
Zbtb48,Alkbh4,8.682437393424238e-05,-1
Ruvbl2,Poc1a,8.941901760958036e-05,-1
Abt1,Polr2h,8.949250632230368e-05,-1
Trim28,G3bp1,8.992598884927523e-05,-1
Rfc1,Nup85,9.146764718817065e-05,-1
Smad7,Cd74,9.184990785990942e-05,1
Tmpo,Nop56,9.438985717703338e-05,-1
Set,Tmpo,9.514638720005769e-05,-1
Tmpo,Set,9.514638720005769e-05,-1
Tbx3,Acsl5,9.534498252827882e-05,-1
Nr3c1,Zmynd19,9.585967964506632e-05,1
Gmeb2,Aox3,9.589687499866501e-05,1
Arid5b,Aox3,9.589687499866501e-05,1
Smad7,Ttr,9.640132258796005e-05,1
Ppp1r8,Rfc4,9.75359941490075e-05,-1
Pias1,Zfp715,0.0001003018118785822,-1
Srrt,Casc3,0.00010083051460413652,-1
Nr1h4,2010003K11Rik,0.00010109509256738694,-1
Hinfp,Mdh2,0.00010168321706474539,1
Gtf2e1,9430016H08Rik,0.00010218005914362994,-1
Nkap,Brcc3,0.00010246596476913149,-1
Sarnp,Anp32b,0.000103484831583172,-1
Trim28,Mad2l1,0.0001049081488457098,-1
Bcl3,Arl3,0.00010653129211278703,1
Foxa3,Tmem30b,0.0001068912719573783,1
Gtf2e1,Mrpl50,0.00010781621831768337,1
Ssrp1,Mcm7,0.00010843685062217231,-1
E2f3,Fmo1,0.00010904405402248922,1
Tmpo,2610029G23Rik,0.00011013859669226116,-1
Ccnt1,Mkl1,0.00011191635718644098,1
Zfp593,Abca8a,0.00011798695115930292,1
Irf5,Psmb8,0.00012009378009800154,-1
Pus1,Cd97,0.0001219949586315686,1
Hnf4a,Tmem183a,0.00012254451307403263,1
Phf5a,Ncapd2,0.00012328274366218807,-1
Hltf,Zfp809,0.00012525430980414213,-1
Tfdp1,Kars,0.00012559078935361169,-1
Wbp7,Mettl5,0.0001258288917185207,-1
Hnrnpab,Rfc3,0.0001263247861764853,-1
Srrt,Rcc2,0.00012664690872452933,1
Hnrpdl,Cul1,0.00012771690925096846,-1
Zfp58,Wdr37,0.00012837585073725824,-1
Tmpo,Fmr1,0.00012862398455391056,-1
E2f8,Npm1,0.00012971699392808409,-1
Atf2,Yme1l1,0.00012980542483255255,-1
Nr1d1,Tenc1,0.00013229046622549722,-1
Ppp1r8,Mcm3,0.0001345322412376031,-1
Mll2,Prdm2,0.00013555029800193277,-1
Creb3l3,Abcg8,0.00013688407548983654,-1
Zfp639,Cog4,0.00013703535052963982,-1
Trim28,Dnmt1,0.00013998545369135122,-1
Dnmt1,Trim28,0.00013998545369135122,-1
Srrt,Slbp,0.00014187978815854624,1
Dedd,Fbxw9,0.00014207610910289665,1
Ppp1r8,Smc2,0.00014327600567153243,-1
Irf9,Icam1,0.0001458147605839379,-1
Maf,Asah1,0.00014689540549733815,-1
Irf5,Lyn,0.0001478546256022423,-1
Gabpb1,Smn1,0.00014838509688706934,-1
Apex1,Prim2,0.00014950994802371417,-1
Gabpa,Echdc1,0.00015205217239588372,1
Smad1,Plscr1,0.00015585078824343094,1
Nr3c1,Trim28,0.0001569274281569853,1
Dnmt1,Orc6,0.00015945190039754828,-1
Stat1,Mtus1,0.00016292870539561262,-1
Pcna,Orc6,0.00016463280794590905,-1
Abt1,Nup43,0.00016709903619788,-1
Rnf4,Bzw1,0.00016831792759624585,-1
Abt1,Thoc6,0.00016935299433019468,-1
Ssrp1,Rcc2,0.0001746580980734899,-1
Srrt,Poldip3,0.0001758328371595847,1
Ctcf,Smc2,0.00018184212250650766,1
Tmpo,Cks1b,0.00018234323857893266,-1
Cebpb,Capn1,0.00018333207017329106,1
Ash2l,Abca8a,0.00018411339632009576,-1
Gmeb2,Pon1,0.00018736552719621232,1
Arid5b,Pon1,0.00018736552719621232,1
Ppp1r8,Rpa3,0.00018748141187735178,-1
Gabpa,Aifm1,0.0001886536567506694,1
Phf5a,Mki67ip,0.0001920622563981987,-1
Rfc1,Rpa1,0.00019356144583439037,-1
Tardbp,Cbx1,0.0001945127320380994,-1
Gtf3a,Snrpf,0.000194873785367373,1
Epas1,Lims2,0.0001960751062416176,-1
Sarnp,Rfc1,0.00019704228227969712,-1
Gabpa,Gtpbp10,0.00019711976588472692,-1
Nr1h3,Ak3,0.00020085662431177512,-1
Churc1,1110008L16Rik,0.00020750951617185486,1
E2f8,Tipin,0.0002116223246420399,-1
Mycl1,Mrfap1,0.0002145101195603659,1
Gabpa,Yme1l1,0.00021727431939277175,1
Nkap,Dck,0.0002179408276272674,-1
Sra1,Chmp3,0.00022003286328972692,1
Tfdp1,Cdk4,0.00022215637094697652,-1
Ctcf,Rbm10,0.00022292747863881593,1
Ahctf1,Rab14,0.00022300088745060576,-1
Tmpo,Nup155,0.00022797389826308462,-1
Ruvbl2,Ccnf,0.00022898247798113977,-1
Gabpb1,Bzw1,0.00022985969701609389,-1
Mterfd1,Psmc1,0.00023017384696917713,-1
Atf7,Fam3a,0.00023041596518260884,-1
Tfdp1,Uba2,0.00023089649802585116,-1
Ppp1r8,Ranbp1,0.00023103991090124942,-1
Rbbp8,Larp7,0.0002337392502293166,-1
Hnrnpab,Nap1l1,0.0002408336978852097,-1
Zbtb16,Cfh,0.00024635394140707284,-1
Taf5,Rrm1,0.0002474228131501489,-1
Hnf4a,Pbld1,0.0002485791618075537,-1
Irf9,Mtus1,0.00024955927056736945,-1
Phf5a,Cdca4,0.0002500896956961051,-1
Tcf3,Bzw1,0.00025200263672102815,-1
Bptf,Fbxw9,0.00025234391914546165,-1
Hdac1,Tipin,0.0002531203428422943,-1
Rnf4,Heatr1,0.0002541327124706247,-1
Nr1d2,Snx13,0.00025703003099563493,-1
Vps72,Stra13,0.00025833602218805214,-1
E2f3,Ola1,0.0002597247248240066,1
Tmpo,Xpo1,0.00026068469425568773,-1
Smad7,Tmem147,0.00026199189938953365,1
Gmeb2,Lrg1,0.0002646531175828019,-1
Dnajc2,Ddx52,0.0002684197344421805,-1
Zscan21,Ap1b1,0.0002693431571902167,1
Mef2a,Gpr116,0.00027339160821467394,-1
Chd1,Nat2,0.0002737019414735624,-1
Hinfp,Flot2,0.0002748206258778092,1
Trim28,Mcm4,0.000278261299213397,-1
Sox18,Cygb,0.0002787420728717527,-1
Tmpo,Pink1,0.0002808322663042779,1
Zfp281,Adssl1,0.0002931309273157177,-1
Epas1,Ppp1r2,0.0002936977111397559,1
Set,U2af1,0.0002952060442796097,-1
Hlf,Eltd1,0.0002952242349439001,-1
Pa2g4,Clns1a,0.0002992492667165816,-1
Ppp1r8,Ppp1cc,0.00030390409098359194,-1
E2f8,Ncapd2,0.00030773610582148875,-1
Gabpa,Ski,0.00030933106744627945,1
Atf7,Crtc3,0.0003097694688996608,1
Ppp1r8,Ppih,0.0003149982035549246,-1
Npm1,Mcm7,0.0003225466751803243,-1
Taf5,Dck,0.0003231905630357876,-1
Rbl2,Sec11a,0.00032722482030641566,-1
Zfp280d,Pnrc2,0.00033214629938005136,-1
Vps72,Maz,0.00033835940931993774,-1
Maz,Vps72,0.00033835940931993774,-1
Hnrnpab,Snrpe,0.0003453574556515421,-1
Taf1d,Snrpa1,0.00034875571073935736,-1
Mll2,Tnrc6a,0.00035184936144172166,1
Wbp7,Gtf2e1,0.00035517338255290214,1
Hnrnpab,Fbl,0.00035909594699916217,-1
Gtf2f2,Atg12,0.00035952822492513577,1
Hnrnpab,Tcerg1,0.00036027920338557685,-1
Gabpb1,Gtf2f2,0.00036069180167917867,-1
Gtf2f2,Gabpb1,0.0003606918016791875,-1
Zbtb48,Fads6,0.0003672132503225421,-1
C1d,Tatdn1,0.0003740314861088559,1
Taf1d,Parl,0.00037522447296236384,-1
Irf5,Fxyd1,0.00037528868856478065,1
Mybbp1a,Tcea1,0.0003761579015430235,-1
Tcea1,Mybbp1a,0.0003761579015430239,-1
Taf1d,Nop56,0.0003832363187461043,-1
Irf5,Rnf144b,0.00038404054872551207,-1
Rnf4,Fbxl17,0.00038442505950256296,-1
Rbmxl1,Snrpa1,0.0003972619251958907,-1
Pa2g4,Wdr5,0.0004041369728636444,-1
Smarcal1,Stap2,0.00040646664635718974,1
Mef2d,AI837181,0.00040695950853473324,-1
Ctcf,Topbp1,0.0004069965351872227,1
Rtf1,Cnot2,0.0004124345996369341,-1
Pa2g4,Snrpe,0.00041309417956185695,-1
Suz12,Sin3a,0.0004160390711847261,-1
Npm1,Syncrip,0.00041892793800592015,-1
Nr3c1,2010106G01Rik,0.0004196480043840668,1
Stat5b,Parp3,0.0004230211874765726,-1
App,Akap8,0.0004303914659026522,-1
Ilf2,Eef1e1,0.00043485081511811317,-1
Ctnnb1,Tpm1,0.0004397872731790034,1
Pa2g4,Umps,0.00044411792236185313,-1
Hinfp,Pold3,0.0004461258319519423,1
Ruvbl2,Rpa2,0.00044672355027818906,-1
Mybbp1a,Kat2a,0.0004557797357368004,-1
Ldb1,Fbxl6,0.00046076992251165163,-1
Phf5a,Mad2l1,0.00046197332214221933,-1
Zfp281,Phf3,0.00046366649868122755,-1
Irf5,Fam82a1,0.00046700687384540766,-1
Mecp2,Rab33b,0.0004752226630039109,-1
Lass2,Fam82a1,0.0004762201052432416,-1
Tfdp1,Sumo2,0.00048101245529660143,-1
Hes6,Endog,0.0004822972131922871,-1
Rbbp8,1700029F09Rik,0.00048375665040701856,-1
Epas1,Esam,0.00048497184777727075,-1
Taf1d,Snrpe,0.00048729599028192813,-1
Foxk2,Selenbp1,0.0004898912521601132,-1
Tcea3,Rpl3,0.0004916880892701695,-1
Irf5,Parp3,0.0004927719515756852,-1
Tfdp1,Cirh1a,0.0004987886574292858,-1
Npm1,Rfc4,0.0004995885826071569,-1
Tmpo,Hat1,0.0005011580505053954,-1
Tmpo,Srsf3,0.0005028007011517334,-1
Atf2,Ate1,0.0005054291638458294,-1
Hnrnpab,Umps,0.0005147498969344914,-1
Sarnp,Srsf10,0.0005156385997670038,-1
Gmeb2,Hsd11b1,0.0005157368961926467,-1
Arid5b,Hsd11b1,0.0005157368961926467,-1
Phf5a,Snrpa1,0.0005184389515503523,-1
Hmgb2,Tipin,0.0005203513769385485,-1
Ccnt1,Srebf2,0.0005235378933724888,1
Srebf2,Ccnt1,0.0005235378933724909,1
Nr3c1,Erap1,0.0005380790915198736,1
Ppp1r8,H2afx,0.0005422461916249512,-1
Mll2,Zfp691,0.0005439181953176831,-1
Zfp691,Mll2,0.0005439181953176894,-1
Zscan21,Psip1,0.0005493479823463306,-1
Pcna,Cks2,0.0005532301950759585,-1
Ppargc1a,Atp1b1,0.0005576344356194418,-1
Nfkb1,Nckap1,0.0005626268057639076,-1
Ilf3,BC006779,0.0005662354110553627,1
Npm1,Rpl7,0.0005715013883195783,-1
Pcna,Cdt1,0.00057411720101157,-1
Apex1,Nmral1,0.0005743089619575156,-1
Smad7,Umps,0.0005743344511186301,1
Cnbp,Eif2a,0.000578095260682715,-1
Arid5b,Errfi1,0.000580143280204205,1
E2f8,Dtymk,0.0005879472592677068,-1
Pa2g4,Ssrp1,0.0005909767014146857,-1
Ssrp1,Pa2g4,0.0005909767014147131,-1
Smarcc1,Lmnb1,0.0005917486481076096,-1
Tcf3,Rsl1d1,0.0005926647142268893,-1
Tmpo,Sf3a3,0.0005938881057268257,-1
Hnrnpab,Ssrp1,0.0006003282476337204,-1
Phf5a,Psma5,0.0006158767454708181,-1
Ldb1,Spop,0.0006164850954502617,1
Npm1,Taf1d,0.0006227673417877322,-1
Taf1d,Npm1,0.0006227673417877322,-1
Hmg20b,Golga7,0.0006254462509746895,-1
Pias1,Zfp874b,0.000631340228926645,-1
Smarcc1,Nolc1,0.0006334277523015473,-1
Nolc1,Smarcc1,0.0006334277523015731,-1
Rfc1,Tex10,0.0006342196005902813,-1
Mecp2,Tmem97,0.0006356879667925087,-1
Npm1,Cdc20,0.0006387458482277935,-1
Klf15,Pygl,0.0006425739954461115,-1
Tshz2,Srp9,0.000647111695800971,-1
E2f8,Ssrp1,0.0006550285547795192,-1
Hdac1,Ssrp1,0.0006562369480616153,-1
Tmpo,Msh6,0.0006563632996198532,-1
Mll3,Top1,0.0006727294410337697,-1
Mll2,1810006K21Rik,0.0006778756541110831,-1
Gmeb2,G0s2,0.0006796944285057587,-1
Pa2g4,Wdr77,0.0006801728263739644,-1
Ctcf,Smc4,0.0006809547773521209,1
Irf1,Ttr,0.000682395375546033,1
Gtf2f2,Dnttip2,0.0006829359398986631,-1
Smad7,Ptrh2,0.0006861219720082312,1
E2f8,Nup107,0.0006877268988085068,-1
E2f3,Ppap2c,0.0006885365966460621,-1
Gtf2e2,Mad2l1,0.0006917609290965529,-1
Mysm1,Srrm2,0.0006921245750719886,-1
Hmgb2,Lmnb1,0.0006995483683423244,-1
Gtf2e1,Trit1,0.0007026827166009952,-1
Nr1h4,Cyp2j6,0.0007034702341164829,-1
Myst4,Pdss2,0.0007095439151010122,-1
E2f8,Msh6,0.0007213182867343989,-1
Hnrnpk,Smchd1,0.0007239069867625887,-1
Gtf2f2,Zbtb8os,0.0007303190794489064,1
Rbbp8,Hat1,0.0007314402926091852,-1
Zfp143,Yme1l1,0.0007355273726304205,1
Sarnp,Orc2,0.0007374609497186365,-1
Ruvbl2,Mcm5,0.0007384669575491733,-1
Ppard,Dock5,0.0007385963090629827,-1
Taf1d,Gnl3,0.0007395342002278988,-1
Tbl1xr1,Chd1,0.0007402278197077462,-1
Chd1,Tbl1xr1,0.0007402278197077462,-1
Hinfp,Dapk1,0.0007410497133668523,1
Set,Srsf1,0.0007426285436659169,-1
Gtf2f2,Ythdc2,0.000746274928422965,-1
Smarcc1,Iars,0.0007486444732405054,-1
Nfx1,Ddx31,0.00075207123344446,1
Srrt,Gstk1,0.0007545961118616603,1
Taf1,Esrp2,0.0007588001398876054,1
Wbp7,Memo1,0.000773777567617737,1
Set,Cdt1,0.0007821423855090514,-1
Gtf2b,Dusp19,0.0007823034267089447,-1
Nr3c1,Irf2,0.0007858860790896956,1
Irf2,Nr3c1,0.0007858860790896956,1
Zfp292,Lrg1,0.0007882606863643601,1
Zfp143,Isg20l2,0.0007925310845566813,1
Ilf3,Gars,0.0007985976355635525,1
Tcea1,Hcfc1,0.0008060742854749974,-1
Cc2d1b,Fibp,0.0008082121945462867,-1
Atf4,Paip2b,0.0008091578861914851,-1
Gabpa,Brcc3,0.0008123601812860916,1
Abt1,Nhp2l1,0.0008126943923194495,-1
Klf6,Arhgef5,0.0008133926591246181,-1
Atf7,Kri1,0.0008152518795049097,1
Zfp36,B2m,0.0008160017387311672,-1
Ldb1,Tenc1,0.0008170252316868945,1
E2f3,Apex1,0.0008176350236494764,-1
Ssrp1,Topbp1,0.0008276399833738168,-1
Snapc4,1110014N23Rik,0.0008323273733595711,-1
Irf5,Ly86,0.0008323354164148234,1
Sarnp,Mcm4,0.0008345086038623602,-1
Irf2,Aim1,0.0008367899562070062,1
Zkscan17,Sult1b1,0.0008373480057962637,-1
E2f8,Nup155,0.0008532766800345721,-1
Mterfd1,2300009A05Rik,0.0008538707442269707,-1
Gtf2e2,Rfc4,0.0008620374600680459,-1
Ppp1r8,Mcm5,0.00086604375600023,-1
Irf9,Unc93b1,0.0008672095978390556,-1
Sarnp,Snrpa1,0.0008785645959526927,-1
Mysm1,Gsk3b,0.0008912846986446249,1
Phf5a,Mre11a,0.0008923740184248476,-1
Tmpo,Nup107,0.0009015159620865026,-1
Hdac1,Rpl13a,0.0009042325083178938,-1
Apex1,Utp15,0.0009066444569336032,-1
Gabpb2,Stk38,0.000907937794025552,-1
Nfx1,Parn,0.0009081904741296598,-1
Cnbp,Tsr1,0.0009122127007670126,-1
Irf5,Tec,0.0009122279790107226,-1
Cic,Mob1b,0.0009126088052447398,1
Hnf4a,Cyp2j6,0.0009135865054532742,1
Irf5,Csf2rb,0.0009186021035288774,1
Irf5,Errfi1,0.0009187604895405839,-1
Rora,Elovl5,0.0009213787023787731,1
Hnrnpab,Anp32b,0.0009255863734815068,-1
Ssrp1,Mcm5,0.0009259623408786208,-1
Zfp143,Cpsf2,0.0009276487523489398,1
Srrt,Mcm7,0.0009324095210002403,1
Suz12,Dnajb2,0.0009359622514793517,1
Vps72,Ubl7,0.0009391763075183296,-1
Hmgb2,Cks2,0.0009405046653973729,-1
Hnf4a,Anks4b,0.0009498576875928909,-1
Ddx20,Poc1a,0.0009650931270429176,-1
Phb,Bola1,0.000969089181103562,-1
Sarnp,Rpl13a,0.000971143177786697,-1
Klf11,Stard13,0.0009734362739350466,-1
Churc1,Slc9a3r2,0.0009770919052963034,1
Taf1d,Cct2,0.0009813359197829807,-1
E2f3,Nup62,0.0009938257223295588,-1
Gtf2e1,Lrp10,0.0009939419274770718,1
Nfya,Pde3b,0.0010126446825549182,1
Tardbp,Cse1l,0.001013904883470184,-1
Mecp2,Ash1l,0.0010175896935409187,-1
Ash1l,Mecp2,0.0010175896935409187,-1
Pa2g4,Ruvbl1,0.0010265279484088568,-1
Zfp750,Cdc42,0.0010289664190592134,1
Ssrp1,Prim2,0.0010319283959923655,-1
Phf5a,Grwd1,0.001035307268390451,-1
Trim33,Cul1,0.0010463574140621714,-1
Nkap,Plaa,0.001049409138350026,-1
Set,Eef1e1,0.0010509165290453308,-1
Mta2,Pde3b,0.0010540177929708086,1
Hnf4a,Myo6,0.001056520106539913,-1
Pml,Cdt1,0.001059682876020408,1
Chd8,Klhl26,0.0010610176801593286,-1
Ilf2,Gtf2e2,0.0010631379281359067,-1
Hnf1b,Prss8,0.0010697946283383633,-1
Smad7,Lmo7,0.0010738509831552847,1
Srrt,Aaas,0.0010936664098160143,1
Rbmx,Rbm3,0.0011001039545862118,-1
Onecut1,Apom,0.001107514526110643,-1
Ddx58,Icam1,0.0011152106933075515,-1
Hnf4a,Cideb,0.001119118946848887,-1
Srrt,Mcm5,0.0011300491156974565,1
Trp53,Thap6,0.0011373829983290394,-1
Apex1,Rfc5,0.0011457973605084753,-1
Mef2d,2310067B10Rik,0.0011475925176436667,-1
Nr1h4,Hsd17b2,0.0011482842607231417,-1
Pa2g4,Cks2,0.0011487212753151601,-1
Taf2,Srsf10,0.0011535724181567617,-1
Hnrnpk,Ythdc1,0.001155248231118744,-1
Ssrp1,Mcm3,0.001157176514875843,-1
Kdm5b,Usp37,0.00116951332322191,1
Npm1,Smc2,0.0011696540340504914,-1
Rps3,Ints5,0.001171891265903181,-1
Set,Rpl35,0.001183789127663028,-1
Ppargc1a,Ndufb10,0.0011864514652459364,-1
Mlx,Commd6,0.0011930094735911898,-1
Foxa2,Krt8,0.0012088808593025135,-1
Tcf7l1,Cd9,0.001210048518201053,-1
Rfc1,Polr2d,0.0012135317386068407,-1
Smarca4,Ints3,0.0012143723074522796,-1
Ilf2,Snrpd2,0.0012161429692473182,-1
Ldb1,Pecam1,0.0012165740157186805,1
Hmgb2,Magoh,0.001220579112423145,-1
Fubp1,Slbp,0.0012238347732300078,1
Srebf2,Adipor1,0.0012543514389899558,-1
Foxk2,Ncoa5,0.0012570478447044339,-1
Tardbp,Dis3,0.0012571643704922734,-1
Ssrp1,Mad2l1,0.0012588708111409025,-1
Abt1,Noc4l,0.0012609017123054135,-1
Creb1,Capza1,0.0012756808139377383,1
Cbfb,Cmbl,0.001294958372717364,-1
Zhx1,Cfl1,0.0012951552335495199,-1
Zfp384,Snip1,0.0012980183882662303,-1
Srrt,Rnf13,0.0013054788379686067,-1
Mecp2,Gsk3b,0.0013139437478885854,-1
Rnf141,Polr2a,0.0013179610095479539,-1
Taf4a,Rbl2,0.0013204910722304122,-1
Gtf2e1,Pus3,0.0013298043157678806,1
Tardbp,Uba2,0.0013306348189558283,-1
Ppp1r8,Taf1d,0.001336808901542429,-1
Creb1,Fxyd1,0.0013385691900426229,1
E2f8,Hmgb2,0.001340231305234242,-1
Hmgb2,E2f8,0.0013402313052342885,-1
Foxj2,Psmc6,0.0013410292427452892,1
Zfp148,Smc6,0.0013477765316546103,-1
Gon4l,Xiap,0.0013584424610625174,-1
Mier1,Xiap,0.0013584424610625174,-1
Gtf2f2,Cdk2,0.0013658218372214171,-1
Rnf4,Caprin1,0.001369808814245382,1
Arid5b,Rora,0.0013825353616135263,-1
Mta2,Rnf130,0.0013912489436701352,1
Pa2g4,Trim28,0.0013920970215346691,-1
Gmeb2,F7,0.0013958964613006236,1
Arid5b,F7,0.0013958964613006236,1
Pa2g4,Cse1l,0.0014071791303007862,-1
Ctcf,Dnajb14,0.0014215742025322485,1
Zfp263,Capza1,0.0014261981691528242,1
Gtf2b,Tst,0.0014357249474524977,-1
Klf13,Gtf3c3,0.001444679422303255,-1
Ssrp1,Mcm6,0.0014557126071817919,-1
Gtf2f2,Rpa2,0.0014561793818054277,-1
Hnrnpab,Snrpd1,0.0014652414317071832,-1
Ctcf,Kif5b,0.0014692423640480588,1
Preb,Mknk2,0.0014715875036540665,1
Pa2g4,Mak16,0.0014752223837881395,-1
Irf2,Cd74,0.0014791365685691631,1
Gabpa,Plaa,0.0014792566140707554,1
Irf5,Cfp,0.0014889996015124665,-1
Gtf2f2,Rfc3,0.0014898839787807424,-1
Nfx1,Trit1,0.001491270332024211,-1
Zfp367,Mars,0.0014921503944325565,-1
Phf5a,Msh2,0.0014922328064760305,-1
Pcna,Rrm1,0.001498175573113285,-1
Irf5,Birc3,0.001504254937879932,-1
Zfp750,Esrp2,0.0015064269351211545,1
Tfdp1,Wdr77,0.0015280085871304876,-1
Mybbp1a,Bud13,0.0015283303645627648,-1
Trim28,Tubb5,0.0015298564068799184,-1
Hivep1,Adh5,0.0015394963493907345,1
Apex1,Gemin6,0.0015551205871336534,-1
Camta2,Nip7,0.001569426163788086,-1
Tcf3,Dhx8,0.0015797102004635759,-1
Hinfp,Palmd,0.0015826117052284885,1
Hnrnpab,Cdk4,0.0015862149433753438,-1
Cnbp,Ncbp2,0.0015910545536418988,-1
Mef2a,Ptprb,0.001610259606597299,-1
Ash2l,Klhl5,0.0016132691160522482,-1
Nr1d2,AA987161,0.0016174259167970378,-1
Nfyb,Lrpprc,0.0016240617972273312,-1
Zfp523,Zbtb48,0.0016241791138776193,-1
Npm1,Mcm5,0.0016305433908235527,-1
Sarnp,Ncl,0.0016371884886811697,-1
Mecp2,Epc1,0.001642562556103635,-1
Trp53,Ftsj3,0.0016430296037567636,-1
Zbtb48,Wipi2,0.0016442589533604555,-1
Tardbp,Rbmxl1,0.001664422530744845,-1
Nkap,Fam135a,0.0016915721152205208,-1
Psip1,Hdac2,0.0017000265586916005,-1
Hdac2,Psip1,0.0017000265586916005,-1
E2f8,Iscu,0.001700240438495171,-1
Gtf2e1,Sip1,0.0017004524920261257,-1
Dnmt1,Cdkn2aipnl,0.0017032343154110192,-1
Sox18,Fmo1,0.0017082699874368848,1
Chd1,Ddx52,0.0017173701686236172,1
Ctnnb1,Csrp1,0.0017424850593183389,1
Cebpa,Agmo,0.0017771705618715332,-1
E2f8,Fbl,0.0017875039159510914,-1
Tfdp1,Mak16,0.0017910887755630692,-1
Rfc1,Gtpbp4,0.0017975096726987484,-1
Nfx1,Rpl30,0.001810585989519769,1
Zfp593,Tsr1,0.0018190437138997217,1
E2f8,Hat1,0.0018246132590539188,-1
Tfdp1,Rpl13a,0.0018265026495715027,-1
Abt1,Nip7,0.0018268923914439897,-1
Phf5a,2700094K13Rik,0.0018269670841062834,-1
Taf11,Gtf2e1,0.0018274257650736927,-1
Hnrnpab,Wdr43,0.0018294312886189183,-1
Zfp58,Ranbp6,0.0018319751588384697,-1
Gtf2b,Srebf2,0.001832203448262265,-1
Pias1,Zufsp,0.0018516867869193632,-1
Nr3c1,Cct7,0.0018851926514507854,1
Ruvbl2,Rpl19,0.0018910437855589326,-1
E2f8,Nup43,0.0018986827725260824,-1
Phf5a,Nup43,0.0019085637284582384,-1
Sarnp,Haus1,0.0019136534423276886,-1
Mecp2,Fbxw9,0.0019199700406630196,1
Hmgb1,Eif2s3x,0.00192567100678915,-1
Rbmxl1,Smpd4,0.0019261466670615875,-1
Tardbp,Snrnp40,0.0019359671076491607,-1
Rbl2,Tbc1d8,0.001940012860945276,-1
Set,Cdk2ap1,0.0019400353101907747,-1
Dedd,0610007P14Rik,0.0019443858043523186,1
Rtf1,Ddx42,0.0019474568600146422,-1
Pa2g4,Gart,0.0019510862983798045,-1
Zfp771,Fxn,0.0019523031392708323,-1
Pa2g4,2410016O06Rik,0.0019569746478597634,1
Gtf2f2,Cic,0.001961110620437109,1
Trp53,Lsg1,0.00197119477121874,-1
Ppp1r8,Isg20l2,0.0019747776440205422,-1
Ctnnb1,Lrp10,0.0019803367371055056,1
Gtf2b,Rars2,0.0019863243623096678,-1
Wbp7,Ap1b1,0.001988050791955009,-1
Apex1,Rcc2,0.0020127986973033692,-1
Sra1,Oxsm,0.0020132588630130594,1
Mll2,Pip5k1c,0.0020172201310133036,1
Nr2f2,Surf4,0.0020214099517878214,-1
Ppp1r8,Dck,0.0020308350077061755,-1
Ppp1r8,Eri1,0.002037702120498132,-1
Tcea3,Aup1,0.002043703121729897,-1
Hnrnpab,D19Bwg1357e,0.002055642685955214,-1
Klf6,Tpm1,0.0020635924167810185,-1
Ncor2,Uqcrc2,0.0020755800748091567,-1
Nolc1,Esf1,0.0020803988829371537,-1
Irf2,Ctss,0.002104283968851396,-1
Npm1,Fen1,0.002109884793636605,-1
