Source,Target,PValue
Tcte2,Ybx2,4.1551821164421936e-16
Nup160,Zfp143,5.495732683281747e-16
Irx5,Irx1,5.587754413099166e-16
Tcfl5,4930432K21Rik,6.222743957181358e-16
Mcm8,Gemin6,6.949624268803704e-16
Creb1,Phip,7.222900169123502e-16
Chd8,Kif13b,7.690005821457374e-16
Cnot3,Mef2d,8.593623783005406e-16
Mybl2,4930422G04Rik,1.7450806022161107e-15
Ap1s2,Irf3,1.825452392180286e-15
Snrpf,Ssrp1,2.4274335593994325e-15
Phf5a,Lrrc40,2.4787689406467386e-15
Cic,Atg12,2.663362639538312e-15
Chd8,Als2,2.6969119277949964e-15
Pcna,Stil,3.2121888652295594e-15
Blm,Dnajc2,3.3484197617352066e-15
Mybl2,Rad54b,3.4482711099615968e-15
Nrbp1,Wbp7,3.531852790653485e-15
Sarnp,Tbc1d22a,3.930811035233093e-15
Dhx8,Mta2,4.311545239639318e-15
Scamp2,Camta2,5.048199325117809e-15
Phldb2,Creb3l2,6.008779248669881e-15
Bag6,Vps72,7.284979229599456e-15
Zfp329,Fam168b,7.602575403652354e-15
Tead1,Snta1,1.1033312226272618e-14
Nfat5,Zzef1,1.3766884198625675e-14
Irx5,Hand2,1.4584715315830443e-14
Wbp7,E130311K13Rik,1.5820284876046846e-14
Ssbp2,Scai,1.6012333426651627e-14
Spcs3,Taf12,1.6255623702051828e-14
Cct2,Smarca5,2.1182439778789784e-14
Wbp7,Scrib,2.2939181132784823e-14
Myst3,Cacng7,2.3045115303650365e-14
Zfp184,Snrpd2,2.758041839347542e-14
Cyyr1,Epas1,2.7936130173733325e-14
Ppard,Gale,3.3959141461244344e-14
Nr2f1,Foxg1,3.6301853147169974e-14
Dcn,Snai2,3.980409256983026e-14
Taf12,Syne1,3.983955952022619e-14
Zfp329,AU041133,4.774086154387599e-14
Zmiz1,Nfat5,5.737058458317819e-14
Pgam5,Zfp553,5.80541512174212e-14
Irx5,Tbx4,6.402535679999785e-14
Mafb,Akr1b3,6.833499047005433e-14
Cse1l,Ddx1,7.002358260327339e-14
Dgke,Foxa2,7.693675070522676e-14
Nemf,Zfp148,7.841890697547776e-14
Nkap,Zfp143,7.882950762960966e-14
Chd8,Myst4,8.466010363651577e-14
5830433M19Rik,Mef2d,9.204375878316387e-14
Nr1h2,Mta2,1.0142971625664214e-13
Mettl2,Nfx1,1.1659114168335936e-13
Mapk13,Gfi1,1.2038891609983881e-13
Dmap1,Th1l,1.7142288394261096e-13
Nkap,Pot1a,1.7330910607730513e-13
Smc1a,Hnrnpab,1.7624237617255363e-13
Snai2,Pkd2,1.8718812647003716e-13
Prmt10,Tbl1xr1,2.0075037037857235e-13
Trip13,Hmga2,2.1549843545780567e-13
Mef2d,Rapgef1,2.1792729202896273e-13
Gtf2e2,Kif18a,2.3447102291957926e-13
Blm,Rnaseh2b,2.433935285702672e-13
Cenpq,Stat3,2.5993515226891394e-13
Chordc1,Taf13,2.6661751271991817e-13
Ncl,Pnn,2.888057988508965e-13
Eif3e,Smarce1,4.465649251439941e-13
Iws1,Gmeb1,4.611220866961534e-13
Nkap,Prmt10,4.785187049430771e-13
Tsr2,Zfp326,4.930444697187255e-13
Grlf1,Grb14,5.35608107167658e-13
Terf2,Rbl2,5.696850124325718e-13
Phf5a,Dkc1,6.163209414103624e-13
Ing2,Ncor1,6.878897672852359e-13
Ilf3,Impdh2,7.122232236688131e-13
Ap1s2,Tshz3,7.148175449281e-13
Ten1,Prdm4,9.200892628070966e-13
Hn1,Cry2,9.496116362673201e-13
Slc25a16,Srrt,9.849040258726613e-13
Il1rap,Hlf,9.871798318645224e-13
AK129341,Sox6,1.2085670464732301e-12
Zfp329,Taf3,1.278938735516307e-12
Cct2,Zfp36,1.6239712236964273e-12
Chd8,Fancm,1.6856577595427169e-12
Bdp1,Cops3,1.842703530160494e-12
Dcn,Zfpm2,1.9800959032862485e-12
Eif3g,Tgif2,2.2102388980148407e-12
Vdr,Gfpt1,2.3260821498878913e-12
Ctcf,Zfp280d,3.41197070347509e-12
Psma5,Rbmxl1,3.739235743379788e-12
Polr2b,Sub1,3.768110287902918e-12
Clcn2,Bcl6b,4.05382500387863e-12
Ubtd1,Mef2d,4.076543303788028e-12
Haus5,Ilf2,4.632730071932214e-12
Anp32b,Hmgb2,4.772016565985057e-12
Zfp37,Ppp1r26,4.881581300195463e-12
Kdm2b,Terf2,5.045486028468251e-12
Brca1,Trip13,6.239560430270741e-12
Rad54l,Taf5,6.2863239638776714e-12
Pvrl4,Grhl1,6.754797563984805e-12
Sall4,Gm5595,7.730615695728173e-12
Mkl1,Wbp7,9.601947264352216e-12
Nup153,Gmeb1,1.1219492070407596e-11
Nr3c1,Cast,1.127242050448226e-11
Zfp37,Zfp462,1.1589969886110745e-11
Zfp39,Orc3,1.2706524747330532e-11
Klf15,Pxmp2,1.3006079233875415e-11
Prim2,Rorc,1.4097323801835935e-11
Dhx38,Tcf3,1.5272957965315342e-11
Btbd10,Zfp37,1.9882320957889853e-11
Plk4,Sarnp,2.1696369522015904e-11
Zfp827,Slc25a36,2.304204137894018e-11
Klf15,Sorbs1,2.3964039686305553e-11
Zkscan14,Aptx,2.4593739479993305e-11
Rhog,Nfatc1,2.6353018058121538e-11
Tead1,Pea15a,3.041829931830449e-11
Zfp329,Aasdh,3.0815325582850374e-11
Eif3e,Msl3,3.622969963484603e-11
Ubr7,Cdk5rap2,4.0204778105492075e-11
Klf15,Pccb,4.810589187042069e-11
Cast,Rbl2,4.873134918807048e-11
Gtf2e2,Ncbp2,5.3226572124253694e-11
Cct2,Pa2g4,5.659664117673957e-11
Spop,Rbl2,6.108762396134203e-11
Mysm1,BC016423,6.641116183747054e-11
Taf12,Pdhx,6.734355903260272e-11
Epas1,Tie1,6.834879774378842e-11
Galnt10,Lass6,7.002780681425868e-11
Cenpp,Mybl1,7.162857540757084e-11
Brca1,Ilf2,7.402468990139086e-11
Elf5,Hey1,7.466225165334705e-11
Ttc7,Ndn,7.819755089591807e-11
Tmpo,Rpl7a,8.00140782038802e-11
Dnttip2,Pnn,8.884508192741637e-11
4930420K17Rik,Rbl2,1.0376962165306817e-10
Pold3,Lin54,1.1869778603543972e-10
Phf5a,Alkbh1,1.1981439397155798e-10
Rwdd4a,Xrcc5,1.228290577051161e-10
Psmd14,Hdac2,1.2924501715712986e-10
Tuba1b,Rorc,1.312371913525922e-10
Dnajc9,Zfp711,1.430885778843483e-10
Gata3,Ppp1r14c,1.4983421443457645e-10
Polr2b,Tada2a,1.5820805499406287e-10
App,Mdm4,1.5983463633240878e-10
Arhgdia,Wbp7,1.6211612412302835e-10
Gemin4,Ncor1,1.7436557948537875e-10
Hnrnpm,Sfpq,1.84425781982025e-10
Setx,Ncor1,1.8544478672692295e-10
Yars2,Wbp7,1.8723874919187523e-10
Dctn2,Hsf1,1.9762342835114352e-10
Set,Smarca5,2.0244268426537016e-10
Chd8,Wdr12,2.2460097731030765e-10
Zfp354c,Lgi2,2.2538666917790162e-10
Scyl2,Six5,2.393124775560114e-10
Clock,D1Ertd622e,2.475388201287726e-10
Blm,Gtf2e2,2.6715670818506576e-10
Ypel1,Nr3c1,3.419857806978371e-10
Smc3,Sarnp,3.4692200647026227e-10
Tfip11,Tubgcp6,3.5318424031100293e-10
Kdm5a,Zfp207,3.599300951619124e-10
Cpe,Zfp516,3.599947251948759e-10
Cnot2,Zfp369,3.649998090870962e-10
Mybl1,Recql,3.901834099379731e-10
Tead1,Vcl,4.1135527792430676e-10
Gsk3a,Mef2d,4.225622820218755e-10
Eif3d,Gabpb1,4.6544484773309736e-10
Suz12,Asxl2,5.38614643744145e-10
Nfib,Kcnf1,5.426338677986338e-10
Rad54b,Top2a,5.559388806100542e-10
Cdca4,Zfp711,5.610531037015577e-10
Zfp36,Btg2,5.696218214506745e-10
Chd8,Sdha,5.865407395117772e-10
2610203C20Rik,Twist2,5.868744789026644e-10
Sh3rf1,Nfat5,5.927346826815472e-10
Mef2d,Nek1,6.21072891118313e-10
Sult2b1,Ovol2,6.537403373469383e-10
Gtf2f2,Slc25a32,6.564261824525793e-10
Nars2,Zfp369,6.589757434441126e-10
Lass6,Cyp4f16,7.36783032036299e-10
Plekha7,Ppard,9.459080356217616e-10
Zc3hc1,Tfip11,1.0249089668135604e-09
Pkd2,Foxc2,1.0601962285564982e-09
Hnrnpm,Hnrnpk,1.0725429039878239e-09
Mef2d,Fam3a,1.1017446639708518e-09
Zfp143,Tbl1xr1,1.1033568923437623e-09
Akna,Il2rg,1.2099546078760552e-09
Dctn1,Wbp7,1.3592017213960427e-09
Mxd3,Rnf26,1.4288619387239427e-09
Dcn,Hic1,1.4433663215511306e-09
1810010H24Rik,Calcoco1,1.8138504438581362e-09
Myb,Gfi1,1.855951769059419e-09
Gtf2e2,Pcgf6,1.893926359487027e-09
Ampd3,Klf6,2.0288909243419773e-09
Bicc1,Tead1,2.06118816344671e-09
Cdc6,Gabpb1,2.072218141241195e-09
Gm266,Phox2a,2.424799982390635e-09
Meis2,Taf12,2.5492741352555547e-09
Zwilch,Gtf2e2,2.6887582579195434e-09
Gmeb1,Diexf,2.7559955866772705e-09
Zfp579,Phc2,2.7972544073061875e-09
Set,Zfp280c,2.8072906664361846e-09
Gsta3,Irf5,2.9609798128040455e-09
Mbd3,Bnip1,3.0414283865495244e-09
Eng,Irx1,3.2643664492651287e-09
Kpna2,Gtf2e2,3.4751103236094363e-09
Mthfd1l,Trim27,3.4878708335643122e-09
Hmgn5,Tln1,3.521475831849763e-09
Zfp26,Tspyl3,3.862313642429002e-09
Zbtb20,Il6ra,3.867763440248794e-09
Tcerg1,Hnrnpab,3.904782899582372e-09
Eml5,Lhx1,4.595040990142024e-09
Mthfd1l,Npm1,4.7915269211061616e-09
Nubp1,Tgif1,5.111750670732038e-09
Rims2,Rnf6,5.172779459267118e-09
Nr3c1,Zfp41,5.495581657296597e-09
Gas1,Tead1,5.546597542515713e-09
Dmtf1,Mitd1,6.125386819976927e-09
Chd5,Rreb1,6.223722906756833e-09
Bub3,Aebp2,6.5180750145237836e-09
Zfp941,E2f1,6.724800993667845e-09
Zkscan14,Prmt10,6.886462256374757e-09
Ppard,Cadm1,7.384229954045952e-09
Bbx,Srpk2,7.601577776082265e-09
Sod1,Wbp7,7.844362301125477e-09
Tex10,Trim33,8.853060051211474e-09
Uba2,Tardbp,9.080595067557088e-09
Taf12,Mpdu1,9.82906396966846e-09
Apitd1,Rfc1,1.0117415857854674e-08
Taf5,2310079F23Rik,1.0199480197982253e-08
Tead1,Hspb8,1.0305007093323942e-08
Kif20b,Top2a,1.0608573032562589e-08
Cct7,Psmc3ip,1.095360860664153e-08
Ube2v2,Wbp7,1.1365351889120804e-08
Ctdnep1,Mef2d,1.1413980564649238e-08
Nfib,E2f1,1.2145210113672746e-08
Mki67,Tmpo,1.259272278304109e-08
Mef2d,Nsun6,1.2869529570197823e-08
Mcm3,Suz12,1.2904533932603917e-08
Zdhhc20,Arid4b,1.3235450041041334e-08
Cadm1,Lass6,1.3238001372476941e-08
Zfp26,Arglu1,1.3722864750654678e-08
Satb2,Tnni1,1.3943329096457024e-08
Zfp46,Tmx1,1.5200722909563724e-08
Kpna2,Msl3,1.5950578756202133e-08
Gfi1,Nans,1.6035947268527528e-08
Camta2,Itgb1bp1,1.705550816927688e-08
Cct2,Rbmxl1,1.7812503054482674e-08
Klf15,Csnk1g1,2.0971910230287442e-08
Nkrf,Wdr46,2.1651078289066717e-08
Zfp58,Ppwd1,2.1828878775376455e-08
Mybl1,Cep76,2.216451882102458e-08
Zfp329,Mocs1,2.3473192112338955e-08
Psip1,A030009H04Rik,2.5583677988337854e-08
Kdm5a,Creb1,2.581136807989278e-08
Lin9,Mybl1,2.666491252123792e-08
Gm5465,Mybl1,2.749278054416083e-08
Fubp3,Zfp236,2.8647775847336424e-08
Fastkd2,Tfam,2.884599317502769e-08
Slc4a2,Wbp7,2.8894410925608877e-08
Carhsp1,Osbp,3.026632536627247e-08
Trip13,Smarca5,3.050633252493546e-08
Mis18bp1,Gmeb1,3.202474816649135e-08
Phkg2,Dmap1,3.214602240861953e-08
Smarcc1,Atic,3.5104777779019174e-08
Pcgf6,Odf2,3.6478947547816367e-08
Sulf1,Tead1,3.7926650434987444e-08
Rpa1,Phf20,3.907481352771303e-08
Stra13,Taf12,4.487885543021676e-08
Kcnn4,Ppard,4.6178393002087554e-08
Rbm8a,Nfyb,4.785778134563108e-08
Tead1,Pdlim7,4.92746763641137e-08
Phf5a,Wdr43,5.021476027630138e-08
Nrxn1,Smad3,5.236325755792129e-08
1500016L03Rik,E2f1,5.607503528970868e-08
Lipm,Grhl1,5.7850517034088756e-08
Med1,Chd8,5.785409233094356e-08
Lgals3,Tnfaip3,5.896834710540172e-08
Zfp329,Rbm4,6.113743706064676e-08
Hadha,Taf12,6.408807076892555e-08
Mark2,Wbp7,6.441268885373088e-08
Gnb2,Wbp7,6.528784670463855e-08
Rnf141,Eaf1,6.628888262946098e-08
Polr2a,Mef2d,7.054415516731281e-08
Ahctf1,Nipbl,7.45966894029715e-08
Ddx1,Brix1,7.473526782998398e-08
Cct5,Zfp36,7.827261320126702e-08
Hoxb3,0610040B09Rik,8.044619366980001e-08
Foxm1,Iqgap3,8.974007559049293e-08
Tead1,Dysf,9.636068461069575e-08
Tead1,Epn2,1.1333966345336015e-07
Sox6,Rab17,1.1409743143780853e-07
Edf1,Tmem120a,1.1457610644079065e-07
Phf5a,Ppan,1.1640553609170177e-07
Cct2,Dnmt1,1.1755371190669322e-07
Fam65b,Bach2,1.205954755071027e-07
Tmpo,Stag1,1.2866163958015984e-07
Hmga2,Vcan,1.348837107630178e-07
Klf9,Prpsap1,1.4128611867345963e-07
Lamb2,Prrx1,1.4135186712943463e-07
Zfp800,Nemf,1.427447358503258e-07
Ehf,Mapk13,1.4308564920988686e-07
Tead1,Smarcd3,1.5205345073849085e-07
Ing2,Xrcc3,1.5343559143275863e-07
Hmgb2,Rad18,1.7778070454734423e-07
Chd8,Fip1l1,1.7981172351328388e-07
Gtf2f2,Piga,1.8066800671559078e-07
Nr2c2,Zer1,1.809984925684295e-07
Dnajc2,Glmn,1.8349583798201666e-07
Sox9,Cadm1,1.841087191319283e-07
Tead1,Sec11c,1.9009389522209058e-07
Cbx2,Pih1d1,2.0580578107822493e-07
Eif3g,Ruvbl2,2.1237056969971172e-07
Dek,Sarnp,2.126430780279561e-07
Uhrf1,Haus5,2.1313455097799924e-07
Gar1,Hnrnpab,2.1523133024595445e-07
Tead1,Uaca,2.1672041624401e-07
Tcf3,Snrpb,2.2044442625331287e-07
Rbl2,Ttc17,2.274993303007113e-07
Armc10,Zfp329,2.3469033786733405e-07
Degs1,Ppard,2.361819200239509e-07
Trp53,Mrpl43,2.3689631669455888e-07
Sec31a,Wbp7,2.380336131496999e-07
Phf16,Tceanc,2.460139904373091e-07
Phf5a,Cenph,2.5449261765845113e-07
Timeless,Sarnp,2.605195222037312e-07
Zkscan14,Ercc5,2.6564193266523597e-07
Gtf2f2,Gorab,2.6915635567498824e-07
Cenph,Hnrnpab,2.7367378742857677e-07
Dnajc8,Sarnp,2.7795662221840714e-07
Irf9,Bod1,2.7932738347814595e-07
Stau2,Sall4,2.8352069655124933e-07
Metrnl,Ppard,2.8947609004055713e-07
Chtf18,Pa2g4,2.907819056001196e-07
Fam76b,Kdm3a,2.9453189194600907e-07
H2afy2,Zfp37,3.021147036697728e-07
4933407H18Rik,Zfp369,3.029738704760037e-07
Zfp93,Ccdc46,3.034310039364497e-07
Gria3,Taf12,3.0983873409348775e-07
Mef2d,Pot1a,3.158616991642206e-07
Ptger4,Lass6,3.2108096273930964e-07
Rrp8,Cbfb,3.211596645286316e-07
Mef2d,Top3b,3.2405241764087505e-07
Akna,Tnfrsf18,3.256575156201501e-07
Zfp711,Cdc25b,3.3430742459916607e-07
Baz2a,Usp7,3.346068738381455e-07
Armcx2,Taf12,3.36417426121557e-07
Clock,Aftph,3.4066640979552995e-07
Cpt1c,Rreb1,3.492492594449848e-07
Mapk6,Nfat5,3.5347935809090295e-07
Lgals7,Grhl1,3.628782967498597e-07
