Arhgef40,Arhgef40
Tmem176b,Tmem176b
Gpnmb,Gpnmb
Runx1t1,Runx1t1
Sdc4,Sdc4
Tbx4,Tbx4
Nmral1,Nmral1
Slc16a6,Slc16a6
Fanci,Fanci
Nup43,Nup43
Npdc1,Npdc1
Dis3l2,Dis3l2
Ficd,Ficd
Smurf2,Smurf2
Adamtsl3,Adamtsl3
Slc8a1,Slc8a1
Rab43,Rab43
Fam171b,Fam171b
Ttll4,Ttll4
Anxa8,Anxa8
Xpo4,Xpo4
Jund,Jund
Yipf3,Yipf3
Dysf,Dysf
Rad18,Rad18
Sspn,Sspn
Srgap3,Srgap3
Rassf8,Rassf8
Kifc3,Kifc3
Rps6ka6,Rps6ka6
Esyt2,Esyt2
Cdca7l,Cdca7l
Myl12a,Myl12a
Sik1,Sik1
Arhgap28,Arhgap28
Epb4.1l3,Epb4.1l3
Mkl1,Mkl1
Car2,Car2
Ltbp1,Ltbp1
Fjx1,Fjx1
Snx17,Snx17
Dok4,Dok4
Foxo4,Foxo4
Ctsz,Ctsz
Cyp51,Cyp51
Myh9,Myh9
Tnfaip1,Tnfaip1
Prnp,Prnp
Atrnl1,Atrnl1
Uchl3,Uchl3
Sec24d,Sec24d
Stx11,Stx11
Tgfb2,Tgfb2
Chpt1,Chpt1
Aldh5a1,Aldh5a1
Capg,Capg
Sec63,Sec63
Tnc,Tnc
Dip2a,Dip2a
Prmt2,Prmt2
Antxr1,Antxr1
Msrb1,Msrb1
2010317E24Rik,2010317E24Rik
Snai1,Snai1
Leprot,Leprot
Nr4a2,Nr4a2
Tgfbr3,Tgfbr3
Npr2,Npr2
Tpm2,Tpm2
Crip1,Crip1
S100a13,S100a13
Ptpn9,Ptpn9
Crabp1,Crabp1
Pced1b,Pced1b
Pcsk9,Pcsk9
Mamld1,Mamld1
Plekha6,Plekha6
Sec62,Sec62
Fry,Fry
Lgals8,Lgals8
Prmt5,Prmt5
Fosb,Fosb
Heatr1,Heatr1
Sox9,Sox9
Abcd1,Abcd1
Car5b,Car5b
Bgn,Bgn
Fosl2,Fosl2
Qtrtd1,Qtrtd1
Rnf32,Rnf32
Ankrd35,Ankrd35
Hus1,Hus1
Nipal4,Nipal4
Lmtk2,Lmtk2
Ppp1r9b,Ppp1r9b
Pnpo,Pnpo
Tada2a,Tada2a
Pgcp,Pgcp
Tlr4,Tlr4
Zfp710,Zfp710
