Gtf2F1,8.862885275,8.729224189,8.63442386,8.834207664,8.387500406
Gtf2Ird1,8.826087641,8.910322929,8.98111057,8.938148543,9.194001663
Gtf3A,11.85006374,11.72094961,11.88897531,11.66894258,11.37834002
Hand1,4.224194664,4.35520425,4.408032466,4.186130751,4.381744814
Hcfc1,7.138220594,7.203821074,7.293303037,7.371036052,7.411200242
Hdac1,12.36868106,12.25346342,12.29909542,12.04721368,11.89396382
Hes7,5.252476214,5.199279721,5.282069075,5.507266084,5.476705707
Hic2,6.549592167,6.09212285,6.403778984,6.158996711,6.444490385
Hinfp,8.243650042,7.874243679,8.333572814,8.160140346,8.545144678
Hivep2,7.101818134,7.296916207,7.264505155,7.658187676,8.293425666
Hivep3,6.280399611,6.307064162,6.243618309,6.18936335,6.379031732
Hlf,5.486231678,6.202417722,6.400082461,6.348078943,6.088947205
Hltf,9.103274693,9.064446382,8.975313007,8.922455563,8.975972127
Hlx,4.698218478,4.897885782,4.885248957,4.972692654,4.979415668
Hmx1,6.708256223,6.760797554,6.790120385,6.722511563,6.70085582
Hmx2,4.475733431,4.173127433,4.163498732,4.634786854,4.486285319
Hnf1A,8.106589112,8.446724919,8.217780025,8.6850057,8.414516119
Hnf1B,9.037560681,8.775127381,9.051870534,8.856788621,8.731760259
Hnf4A,7.611725681,7.800533249,7.568690858,7.906108924,7.821433859
Hnf4G,6.04450341,6.036942845,5.804948424,6.596984821,6.808213414
Hoxa10,7.986666911,7.532966254,8.020757755,7.744295669,8.174293221
Hoxa11,4.759688488,4.632268215,4.999098034,4.976363636,5.558369689
Hoxa13,4.520422249,3.993070471,4.360598385,3.744161096,4.259523587
Hoxa3,6.14251555,6.310279522,6.21522558,6.647026633,6.591759192
Hoxa4,6.49609479,6.189099735,6.361475955,6.399740766,6.450661409
Hoxa5,7.568412191,6.494682277,7.759133636,7.29038754,8.05343721
Hoxa7,4.939226578,4.663913842,4.830018642,4.868390453,5.323970467
Hoxb5,5.629502339,5.465539197,5.534186139,5.380821784,5.665335917
Hoxb9,4.459103696,4.648848884,4.450441469,4.358724451,4.750427854
Hoxc10,8.905823208,8.743611457,8.90528671,8.719616987,9.008839428
Hoxc11,7.134323634,6.25190841,6.913727173,6.474219699,6.903640874
Hoxc12,3.958842675,3.853330351,4.144862143,3.802882513,3.856653769
Hoxc13,6.521364878,6.249950929,6.823494625,6.340384235,6.513016928
Hoxc4,7.584098128,7.033679947,7.351969836,7.080266809,7.505308739
Hoxc6,9.191491095,8.769242795,8.945404818,8.590225239,8.883019975
Hsf1,8.910148007,8.878745774,9.127418331,9.112187523,9.275224379
Hsf2,8.981224762,9.1640102,9.153661802,9.257411416,9.400744266
Ikzf2,4.63197732,4.752926955,4.537710218,4.556838111,4.68182404
Irf1,7.428276414,7.760930585,7.817601941,7.86731993,7.942279902
Irf2,6.426600226,6.346129554,6.624734543,6.76150691,6.898732375
Irf4,4.597531174,4.70302685,4.729734025,4.709106795,4.8372705
Irf9,8.648393537,9.441152835,9.252925567,9.963223634,9.857587102
Isl2,7.310476458,8.663652976,7.913507786,8.416389392,7.7244229
Jun,10.02870727,10.77647964,10.84014848,10.58033081,10.50214891
Junb,7.540205549,7.547845656,8.000150273,7.104651167,7.198625111
Jund,8.325642757,8.785485163,8.652856921,8.541432237,8.016381172
Kdm5A,8.46395344,8.351204277,8.453805629,8.365505913,8.304130727
Klf1,4.479941901,4.615494771,4.623320638,4.655351829,4.698588923
Klf16,7.207453653,7.218716599,7.426739983,7.204994924,7.211304286
Klf17,4.65621032,4.551926107,4.478971805,4.64038956,4.767478246
Klf4,8.18311428,8.118889176,8.609043267,8.697813196,8.697291951
Klf5,7.992173604,8.544256109,8.005381273,8.291047879,8.490489907
Klf7,7.741264725,7.597258023,7.950021196,8.428471843,9.041138921
Lhx1,5.177917792,5.076958078,5.229844243,5.017625026,5.126119361
Lhx2,3.930737338,3.463360886,3.860962798,3.656877682,3.84899843
Lhx5,5.495055528,5.639328648,5.661730601,5.654206378,5.6114675
Lhx6,5.152791852,5.392775348,5.509801391,5.39939899,5.331991778
Lhx8,5.809671678,5.938913051,5.280461478,5.81549004,6.078453284
Lmx1B,4.145677455,4.403494972,4.164571767,4.172327492,4.353087999
Mafb,6.4400386,5.213606503,6.561122438,5.344118335,5.140506012
Mafg,8.847339278,9.274517931,9.086525492,9.364010594,8.951663555
Mafk,5.987661942,6.188638295,6.385028315,6.846033572,6.894009304
Max,7.531186489,7.191898177,7.65559035,7.533822877,7.690277401
Maz,7.918117851,8.096029876,8.424488252,8.487840034,8.722192761
Mecom,6.931505782,7.276620731,6.931407287,8.068437938,7.551721077
Mecp2,7.280167588,7.094060086,7.51559472,7.364893385,7.533277812
Mef2D,6.522934561,6.582907201,6.732178734,6.906088875,6.818049522
Meis1,5.64038956,5.404744206,5.3323499,6.054848477,5.762171613
Meis3,5.039577103,5.233300108,5.04176865,5.271276259,5.237130274
Mesp1,5.260590275,5.181632661,5.18070484,5.368419155,5.593453374
Mixl1,4.785027362,4.913607512,5.11866427,4.641738684,4.719548541
Mlx,5.770036139,5.598424761,5.585062684,5.435961895,5.756756451
Mxd4,8.27714789,7.989082225,8.270248599,7.850853585,7.487973983
Mxi1,8.364178439,8.346971659,9.024548703,8.83299547,8.924446341
Myb,5.59812696,5.302928272,5.813524689,5.6395216,6.438292852
Mybl2,9.591746728,9.635748346,9.546855885,9.814924208,9.916725432
Mycn,6.167518504,6.008017699,6.300428831,6.010108453,6.229587923
Myf6,4.209063395,4.553360503,4.029158368,4.342459928,4.450001489
Myod1,5.686920668,5.853579873,5.94353068,5.783456654,5.78633498
Myog,4.62556274,4.49441561,4.538951958,4.568842835,4.399398989
Mzf1,4.672425342,4.651147389,4.537710218,4.453517579,4.339374963
Nelfe,11.09678432,10.90452926,11.18570552,11.11506316,11.095419
Neurod2,4.681449265,4.825616048,4.807183163,4.554588852,4.990803627
Nfatc2,4.931210275,5.239423502,4.972692654,5.481664908,5.164035349
Nfatc3,7.503110175,7.491211756,7.576370967,7.526747003,7.363112657
Nfe2L1,10.0434238,10.3069275,10.13144544,10.15783112,9.370592968
Nfe2L2,8.671257984,9.575835445,8.655769215,9.188366305,8.925257711
Nfe2L3,8.783538504,8.536998322,8.033661595,7.587114918,7.189099736
Nfib,7.473015688,7.057883449,7.130381795,7.083603425,7.278573356
Nfil3,9.715781857,10.56619678,10.20386593,10.38882095,10.0200169
Nfkb1,9.501668031,9.632377286,9.510355396,9.606886339,9.595661541
Nfkb2,7.6980448,7.86845219,7.240664147,7.814208593,7.310309822
Nfya,8.809655602,8.850270198,8.831265013,8.641353349,8.148018915
Nfyb,8.709273402,8.933208693,8.888347519,9.39489851,9.40161909
Nfyc,6.49609479,6.686593903,6.613973587,6.93557761,6.817068925
Nhlh1,5.13093087,4.761994388,5.021775817,4.95388602,4.988533215
Nkx1-1,5.734845078,5.89425189,5.760398389,5.805980272,6.117833544
Nkx2-1,4.831623937,5.213995247,4.870035863,5.076958078,5.259146921
Nkx2-5,5.590063019,5.71057687,5.72492307,5.850749426,5.722192761
Nkx2-8,4.742275748,4.935145401,4.845490051,4.905928478,4.892391026
Nkx3-1,6.17462613,5.608316435,6.428499759,6.041330607,7.091699834
Nkx3-2,6.150864268,6.095432189,6.446311378,6.045486656,6.244633399
Nkx6-2,5.013015536,5.01717959,5.038992128,5.08491466,5.190746535
Npas2,7.154615611,7.119459934,7.201699199,6.931486083,6.805808349
Nr1D2,7.886641593,7.806044738,8.260605955,7.759377797,8.353455626
Nr1H3,7.882643049,8.104721048,8.114939575,8.189429246,7.904102701
Nr1H4,9.105148996,9.354425713,9.051689306,8.977089078,8.868987131
Nr1I2,5.294620749,5.220716892,5.24361831,4.559695742,4.18401575
Nr1I3,3.23878686,3.550900665,3.223937338,3.300123725,3.125981654
Nr2C2,6.350939182,6.7861607,6.347842794,6.853870927,6.153062184
Nr2F6,8.811952619,8.815884923,8.880960963,8.857649303,8.630352076
Nr3C1,9.837083864,10.52204855,9.816247693,10.63640409,10.57962393
Nr6A1,6.000788758,5.794415866,6.072820395,6.005849076,5.857483428
Nrf1,7.110718194,7.406814417,7.29238299,7.019553665,6.503295725
Nucb1,8.678987388,9.173876976,8.996539396,9.384114582,8.986884929
Onecut2,7.760819727,7.440177062,7.565343301,7.203429578,7.444766441
Osr2,7.003546021,7.605948611,7.110439808,7.491131568,7.214060027
Otx1,5.944975543,5.885086225,5.788859687,5.974223365,6.064509257
Pax5,5.454669432,5.400651774,5.606837,5.22650853,5.40599236
Pax8,7.660602089,7.595443985,7.545994102,7.46703488,7.642653442
Pbx1,6.743891911,6.704641454,6.956289027,6.818006902,6.711540793
Pbx3,8.137093609,8.120358853,8.039302925,8.128750496,7.9731329
Phox2A,5.299391206,5.516435451,5.638942669,5.41086117,5.662775172
Phtf1,7.859286292,7.978424465,7.353146825,7.257356411,6.85623876
Pitx1,7.805905058,7.784242222,7.948172523,7.914743893,7.950215656
Pitx2,4.796753477,4.299146951,4.568032105,4.777507388,4.86063179
Plagl1,9.1094128,9.232165065,9.109073204,9.735245734,10.13318932
Polr2A,8.146186791,8.303080537,8.184131494,8.336447051,8.048105374
Pou2Af1,4.408032466,5.259900155,4.522306893,4.723558561,4.119632847
Pou2F1,7.835292504,8.267520193,7.922098715,8.537024216,8.372807032
Pou2F2,5.066519781,4.891905188,5.014652848,4.845991771,5.200195677
Pou3F3,4.383013015,4.500164679,4.447358787,4.288112432,4.528154535
Pou6F1,5.42004442,5.237767647,5.329482431,5.39825915,5.167652303
Pou6F2,5.375908263,5.532109123,5.548642122,6.068814099,6.266724085
Ppara,5.356672044,5.409504084,5.437072344,5.254619237,5.241458871
Pparg,9.953141536,9.804448358,9.822204335,9.645574378,9.15035658
Prdm13,5.458119481,4.75096374,5.961854808,5.237257771,5.963859408
Prdm16,6.692720104,7.136956945,6.97586707,6.859928148,6.597680144
Prkaa2,7.354822378,7.574782721,6.95388602,7.664388023,7.241967265
Prrx2,6.433877497,6.506314194,6.587415,6.402187797,6.616720364
Pura,8.88112926,8.753863003,8.925504989,9.02985775,8.953420459
Rab14,10.64882492,10.90709346,10.76693742,11.26912083,11.39246233
Rara,3.747924416,4.089724119,3.956056652,4.201633861,3.566815154
Rarb,8.201070198,7.795606789,7.855678309,7.992013054,8.36617648
Rarg,5.939344133,6.126463573,5.960233672,5.904564379,6.007419784
Rax2,6.613310635,6.812369866,6.662158017,6.664909442,6.75817879
Rb1,8.742477867,8.728011187,8.623003538,8.754286254,9.064446382
Rbbp5,7.1866095,7.028458647,7.229043092,7.308460387,7.701756963
Rcor1,8.335613665,8.403296131,8.375010461,8.489259258,8.633552302
Rela,9.212532862,9.356796738,9.356943423,9.57996956,9.784542152
Relb,7.198886991,7.726717707,7.040892431,7.557935907,7.076530592
Rest,7.093972087,6.91057278,7.238977882,7.161249478,7.341392802
Rfx1,5.13401553,5.347311316,5.030188917,5.353911354,5.128183402
Rfx2,5.54951516,5.716442237,5.716990894,5.703119162,5.787815516
Rfx5,8.194190498,8.234881283,7.996482904,8.087621953,7.655280265
Rhoxf1,4.533563348,4.88622496,4.578334949,4.524815928,4.368535563
Rora,4.328046556,3.777507388,4.629745173,4.914405066,6.283180979
Rxra,6.191996847,6.540244302,6.298352835,6.519898299,6.237767647
Sall2,8.514674609,8.108733528,7.931702753,7.482364293,6.830229967
Setdb1,7.501956575,7.526355778,7.625903624,7.672802468,7.477515436
Six2,5.777156666,5.765888305,5.897482468,5.810186008,5.968398003
Six3,3.924575003,4.236492618,4.292536372,4.257262112,4.64731451
Six5,4.696272084,4.902234406,4.752570206,4.988381727,4.853663037
Smad5,7.649256178,7.655494946,7.460551459,7.600408529,7.42634863
Smad7,9.712501207,9.423150935,9.761501369,9.662074918,9.748600996
Smad9,4.915759896,5.138459539,4.879379032,4.901912735,4.625854931
Smarca4,6.145779337,6.142617655,6.11914864,5.997066545,6.075960413
Snapc4,7.553206886,7.292567047,7.587815013,7.177984213,6.721327085
Sox14,3.792855352,3.833902077,3.958224024,3.736604875,4.080373417
Sox21,4.197708158,4.414361077,4.194822504,4.225480603,4.366905003
Sox6,3.932155684,4.273018494,3.601300335,3.800468536,3.586964854
Sp1,7.301359007,7.579768477,7.073570339,7.526173169,7.294222498
Sp2,7.779817829,8.131565477,7.885391332,8.477137619,8.280461477
Spdef,7.440703092,7.462379572,7.552848382,7.316296619,7.504752793
Spib,4.916476644,4.747029277,4.851499202,4.698588923,4.994278
Srebf1,6.236014192,6.57198012,6.488429315,7.10405704,6.986752227
Srebf2,8.804179433,8.820030004,8.759499862,9.054405343,9.445566704
Srf,5.671717965,5.691813297,5.980786979,5.984209564,5.952721837
Stat1,10.83797477,10.84854992,10.85886945,10.62656082,10.44193782
Stat2,6.336283388,6.168922782,6.387500406,6.196134881,5.866166169
Stat3,10.58772596,10.67937746,10.51223347,10.60466442,10.58282568
Stat4,6.090641752,6.111935496,5.986107498,5.590362488,5.415150205
Stat5A,6.546122759,6.406672716,6.573697675,6.301099838,6.353970147
Stat6,9.064473329,8.98224257,9.243959396,9.112439507,9.067640509
Taf1,6.142719753,6.079093612,6.211661208,6.396490617,6.666898582
Taf7,10.82583332,10.75418881,10.9617873,10.62911676,10.60798369
Tal1,6.020813304,6.077385438,6.075675239,5.973075484,6.070103051
Tal2,4.866166169,5.032688619,4.926632041,5.089582893,5.235088784
Tbp,8.586896069,8.791499369,8.729133532,8.700173812,8.464041961
Tbx19,5.668884984,5.490463165,5.669688227,5.496973581,5.801503592
Tbx21,4.743084056,4.618238656,4.511594542,4.52627752,4.673367972
Tcf7,5.34323014,5.605849867,5.513911786,5.61392449,5.59673641
Tcf7L2,8.024530234,7.853600665,7.943979914,8.064419436,8.171110063
Tcfl5,7.876332761,7.643351158,7.862472055,7.542283849,7.594025956
Tead1,6.112700133,6.014355293,5.95070169,6.794849043,7.01312723
Tead2,9.452323619,8.979368029,9.54361832,8.793874212,8.265083656
Tead3,7.18070484,7.105454595,7.145541602,7.020924396,7.041914634
Tead4,8.466586338,9.093373545,8.837112781,9.433202897,9.280391878
Tef,4.528258743,4.579743339,4.741466986,4.594349489,4.456368106
Tfap2A,4.415488271,4.500164679,4.631104282,4.630910202,4.42268153
Tfap4,6.767522386,6.613482541,6.821625188,6.703765179,6.927975443
Tfcp2L1,4.37816478,4.477245577,4.357082759,4.276744786,4.668270438
Tfdp1,8.512523203,8.424922088,8.427703936,8.201405155,8.162794119
Tgif1,10.69373958,11.15113073,10.57572832,10.98831781,10.54404999
Tgif2,7.381672723,7.290264653,7.833923154,7.566434646,7.879256488
Thap1,7.959103589,8.492614318,8.036869602,8.608525899,8.852664747
Thap11,8.709910927,7.938599455,8.791564486,7.804260116,7.829891832
Thra,5.325170512,5.401448435,5.222263604,5.168053628,5.259774643
Thrb,7.676521302,7.916775185,7.642172063,7.632268215,7.556046158
Tlx2,3.995936704,4.186923078,4.085481312,3.814892173,4.044685543
Tp53,9.337655349,8.812177306,9.592836972,9.072623917,9.045814256
Tp73,5.622491152,5.74317384,5.653346693,5.661730601,5.763057409
Tppp,4.866166169,4.88541167,4.815404645,4.986865972,4.672425342
Ubtf,7.543689199,7.497186541,7.849519782,7.844193133,8.078293157
Uqcrb,10.83507534,11.00704596,11.18665489,10.71080643,10.98433063
Vax2,5.607774152,5.585363194,5.566104792,5.740837636,5.866413481
Vdr,5.379031732,5.280956314,5.446366523,5.516225315,5.331514144
Wrnip1,4.391973883,4.379898164,4.102658131,4.268035087,4.444932049
Xbp1,11.03904926,11.79933559,11.30363046,11.76621278,11.91684857
Yy1,11.54028305,11.55674712,11.58838827,11.69418374,11.97648656
Zbtb12,5.209453366,5.120186028,5.192457215,5.0957838,5.312882955
Zbtb14,5.80309785,6.061344188,6.30633516,6.363287909,6.639859202
Zbtb7A,5.163699987,4.719548541,5.201895195,5.02162778,5.029305635
Zbtb7B,6.602067838,6.527946099,6.552131108,6.429671752,6.234450225
Zfp30,6.005512273,5.913687287,6.168521699,6.147170999,6.538538164
Zfp37,6.583308465,6.154210531,6.796753477,5.86814348,6.171126747
Zfp62,8.01086374,8.173244054,8.289803732,8.458037433,8.46797229
Zfp82,8.029121549,7.851561666,8.640992003,7.981643386,8.411426246
Zic2,5.418527302,4.935774026,5.406786077,5.528987982,5.468800509
Zkscan1,8.917476511,8.821922761,8.871032479,8.535029074,8.433891403
Znf101,6.515384461,6.348846161,6.687107358,6.258518925,6.259335266
Znf112,7.153653359,6.746267973,7.320605018,6.952061716,6.940245071
Znf134,8.562299673,8.939628185,8.975656933,8.912440295,8.784634846
Znf136,6.976993646,7.074462621,7.225062799,7.298261178,7.589588732
Znf143,4.316507819,4.554179518,4.428053035,4.382667253,4.611959233
Znf211,9.257576418,9.202727882,9.30035256,8.965428376,8.507860696
Znf219,4.903761365,4.699514617,4.627995862,4.687807232,4.742006211
Znf224,5.821327554,5.758178789,5.852581526,5.749444879,5.075960413
Znf227,7.189577501,7.473922172,7.377268382,7.518377768,7.558650302
Znf229,4.517275693,4.549258439,4.444932049,4.7255594,4.297191417
Znf23,7.324405598,7.433209853,7.395377041,7.208575784,7.26121737
Znf235,3.642123916,3.893685793,4.101538027,3.694880193,3.720643288
Znf248,4.41987593,4.151642374,4.03415701,4.11242213,4.093672847
Znf260,7.552822772,7.553334902,7.767500317,7.720460889,7.900001334
Znf266,8.857872167,8.302273349,8.822910686,8.361680644,8.490837509
Znf274,9.958951395,10.01793582,10.19037205,10.4259362,10.37587931
Znf3,8.888164837,8.726581484,8.897502637,8.496174702,8.513003764
Znf300,8.774885871,8.470848645,8.982156987,8.303034859,8.287219855
Znf319,7.008820758,7.510671874,7.213541702,7.520631775,7.220329955
Znf35,8.081669838,8.057323905,8.365010077,8.229123227,8.291661877
Znf358,7.270528942,7.132474024,7.514332704,7.139483138,7.043883985
Znf37A,4.615592857,4.493348449,4.478108949,4.420886575,4.119632847
Znf384,8.834660658,8.746021582,8.943530681,8.82840098,8.763909473
Znf404,4.921959917,4.680886921,4.875452438,4.895787316,4.855823632
Znf426,6.327597552,6.149069639,6.170058578,5.900303302,6.061416199
Znf441,3.408711861,3.791814071,3.699699684,3.845991771,3.881338329
Znf471,3.762348816,3.488429315,3.36923381,3.562344198,3.609991295
Znf490,6.227182709,6.475030824,6.496334513,6.370048004,6.552643483
Znf491,4.201241771,4.311067102,4.278728213,4.132576843,4.631492365
Znf501,4.893604905,5.234066955,5.384510364,5.377586522,5.684351226
Znf513,6.779194046,6.735792928,6.973802582,6.7822775,6.433182028
Znf524,5.303963356,5.301221805,5.210622644,5.215937399,5.257890655
Znf547,4.550285049,4.542051641,4.703396061,4.321447116,4.101538027
Znf554,6.885391332,7.055607819,6.98656263,7.049231415,7.125671763
Znf555,6.415403762,6.535223527,6.907090956,6.554588852,6.400367146
Znf557,6.451788074,6.339790632,6.719594172,6.360598385,6.239868984
Znf580,7.005905202,7.030225709,7.343170907,7.472731449,7.130484762
Znf585B,6.38551732,6.148120631,6.700578432,6.727148996,6.866990378
Znf589,4.16470584,3.926948248,4.296702118,3.891419187,4.298658316
Znf607,6.838762722,6.448625685,7.004164275,6.652438691,6.653490009
Znf616,4.940401698,4.6850057,5.052097038,4.980939266,5.703857443
Znf625,5.017699253,4.99442887,5.150830427,5.194559886,5.253232939
Znf626,4.551823596,4.40780593,4.739488104,4.59275601,5.065945632
Znf671,6.343763122,6.604664415,6.119287001,6.700393478,6.17226081
Znf718,6.627825677,6.481772528,6.6441447,6.848706392,7.011562727
Znf740,4.004051885,4.169390571,4.267785464,4.166715445,4.169925001
Znf76,7.732099572,8.047251176,7.937677875,8.201927859,7.73452899
Znf768,7.248449447,7.214319121,7.58345891,7.594175288,7.628603502
Znf770,3.655924213,3.972079914,3.650764559,3.790424526,3.700439718
Znf778,7.080710953,6.673933255,7.336729697,6.837354609,7.059146139
Znf787,4.918147674,4.867567044,4.816429044,4.676756349,4.90560763
Znf79,7.202221796,7.176289525,7.197151151,7.239741718,7.248085695
Znf791,8.066654315,8.161299872,8.198625111,8.479645552,8.477394006
Znf8,7.258236237,7.203201156,7.406814417,7.011301812,6.898168036
Znf816,5.970393538,5.95388602,6.041841644,5.884190874,6.210622644
Znf821,6.026468113,6.070603999,6.076102979,5.944780376,5.966168952
Znf835,4.735792928,5.115199749,4.825107191,4.847662911,5.256507499
Znf91,4.84323015,5.000901403,5.018960512,5.011078132,5.224066007
Zscan12,6.715687492,7.037492045,7.211726093,7.59457343,7.893726237
Zscan18,5.765667341,5.702749879,5.773029283,5.676192172,5.500802053
Zscan2,5.626439137,5.954739158,5.723922557,6.185668359,5.857068658
A1Bg-As1,4.898208353,4.791119466,4.838951767,4.680886921,4.824767853
A1Cf,11.28339515,11.75543704,11.35861091,11.87505048,11.64122087
A2M,4.817623258,4.920769673,4.819668183,4.385200924,5.040015679
A2Ml1,4.361768359,4.182427462,4.236492618,4.546174218,4.292781749
A4Galt,5.76394266,5.839035779,5.896271849,5.930895001,5.83861567
