Source,Target
Elk3,Thsd7A
Elk3,Tiam1
Elk3,Timp2
Elk3,Tmem132D
Elk3,Tmem185A
Elk3,Tmem59L
Elk3,Tmprss13
Elk3,Tmprss4
Elk3,Tnfaip8L2
Elk3,Tnxb
Elk3,Tp53Bp1
Elk3,Tpbg
Elk3,Tpm3
Elk3,Trnp1
Elk3,Tspan11
Elk3,Tubb6
Elk3,Tyro3P
Elk3,Unc5B
Elk3,Vamp5
Elk3,Vasp
Elk3,Vdr
Elk3,Vgll4
Elk3,Wasf2
Elk3,Wipf1
Elk3,Wipf3
Elk3,Wnt7B
Elk3,Zmiz1
Elk3,Znf385A
Elk3,Zscan20
Elk3,Adap2
Elk3,Adgrl1
Elk3,Apobec3C
Elk3,C1Orf162
Elk3,C1Qa
Elk3,C2Orf88
Elk3,Capn11
Elk3,Catsper1
Elk3,Ctsc
Elk3,Dpysl3
Elk3,Egf
Elk3,Ehbp1L1
Elk3,Emp3
Elk3,Epb41L2
Elk3,Gnb4
Elk3,Hey1
Elk3,Kcnd2
Elk3,Lilrb1
Elk3,Lima1
Elk3,Lrrc4
Elk3,Med12L
Elk3,Mmp14
Elk3,Msr1
Elk3,Mx2
Elk3,Nr2F1
Elk3,Nrcam
Elk3,Ogfrl1
Elk3,P2Ry13
Elk3,Pcdhga4
Elk3,Plek
Elk3,Ptpn5
Elk3,Rarg
Elk3,S100A4
Elk3,Slamf8
Elk3,Slc9A9
Elk3,Spp1
Elk3,Stxbp1
Elk3,Tex15
Elk3,Calcrl
Elk3,Cdkl1
Elk3,Fgd5
Elk3,Podxl
Elk3,Fabp5
Elk3,Icam2
Elk3,Iqgap1
Elk3,Lyve1
Elk3,Slc25A24
Elk3,Srgap1
Elk3,Apbb1
Elk3,Arhgap18
Elk3,Cd84
Elk3,Chn1
Elk3,Dnajc5B
Elk3,Egln3
Elk3,Fam43A
Elk3,Fut4
Elk3,Htr1B
Elk3,Itga3
Elk3,Kcnh7
Elk3,Kcnn1
Elk3,Ly86
Elk3,Marcks
Elk3,Nmnat2
Elk3,Procr
Elk3,St6Galnac1
Elk3,Wwtr1
Elk3,Znf185
Elk3,F2R
Elk3,Lhfpl2
Elk3,Pam
Elk3,Pgm2L1
Elk3,Rab3Il1
Elk3,Tspan7
Elk3,Cd300Lb
Elk3,Clic2
Elk3,Sptlc2
Elk3,Tgfbr2
Elk3,A4Galt
Elk3,Bex5
Elk3,Cpb1
Elk3,Dkk1
Elk3,Gpr84
Elk3,Hs6St2
Elk3,Lgmn
Elk3,Slfn12
Elk3,Tcn2
Elk3,Marcksl1
Elk3,Ndnf
Elk3,Nod1
Elk3,Rpp25
Elk3,Adam10
Elk3,Adamts3
Elk3,Aoah
Elk3,Apobec3B
Elk3,Apobr
Elk3,Apold1
Elk3,Arhgef6
Elk3,Atoh1
Elk3,Bmpr1B
Elk3,Btbd10
Elk3,Btbd3
Elk3,Bves
Elk3,C7
Elk3,Casp5
Elk3,Cd163
Elk3,Cdh19
Elk3,Cdh6
Elk3,Chsy1
Elk3,Col3A1
Elk3,Col5A2
Elk3,Cyp26A1
Elk3,Ddr1
Elk3,Dio2
Elk3,Elovl4
Elk3,Emilin1
Elk3,Fkbp10
Elk3,Fkbp9
Elk3,Gpr19
Elk3,Hk2
Elk3,Inpp5F
Elk3,Klf14
Elk3,Krt33A
Elk3,Krt4
Elk3,Lair2
Elk3,Mab21L2
Elk3,Map1Lc3B2
Elk3,Mdk
Elk3,Mllt3
Elk3,Msc
Elk3,Mtmr11
Elk3,Myom1
Elk3,Otogl
Elk3,Pafah1B3
Elk3,Phf19
Elk3,Pik3Cd-As1
Elk3,Plekhg4
Elk3,Ptger1
Elk3,Ptpdc1
Elk3,Rbm24
Elk3,Rgs10
Elk3,Rgs4
Elk3,Rhcg
Elk3,Rimklb
Elk3,Rtn1
Elk3,Slc22A15
Elk3,Spa17
Elk3,Syn3
Elk3,Tceal9
Elk3,Trim21
Elk3,Vim
Elk3,Vrk1
Elk3,Znf124
Elk3,Col4A1
Elk3,Has2
Elk3,Plcb3
Elk3,Ankrd1
Elk3,B2M
Elk3,B3Galnt1
Elk3,Bex2
Elk3,Ccl18
Elk3,Dram1
Elk3,Fer
Elk3,Fstl4
Elk3,Gal3St4
Elk3,Gjc1
Elk3,Hif1A
Elk3,Hla-A
Elk3,Hla-Dmb
Elk3,Hoxa3
Elk3,Hspa2
Elk3,Ica1L
Elk3,Id1
Elk3,Igsf3
Elk3,Krtap17-1
Elk3,Lamp5
Elk3,Meis3
Elk3,Nlrp12
Elk3,Pik3Ip1
Elk3,Ppp1R9A
Elk3,Prr11
Elk3,Ror1
Elk3,Siglec7
Elk3,Stat1
Elk3,Tmem243
Elk3,Treml4
Elk3,Trim62
Elk3,Ttn
Elk3,Wdfy3-As2
Elk3,Bcat1
Elk3,Gypc
Elk3,Ifi27L2
Elk3,Pcdhb5
Elk3,Rnf145
Elk3,Abl1
Elk3,Cdc42Ep5
Elk3,Cpxm1
Elk3,Dpy19L3
Elk3,Leprotl1
Elk3,Myl12B
Elk3,Ndn
Elk3,Ostf1
Elk3,Ttf1
Elk3,Znf35
Elk3,Adcy4
Elk3,Eda
Elk3,Palm
Elk3,Tinagl1
Elk3,Tnfrsf21
Elk3,C2Cd4C
Elk3,Fchsd2
Elk3,Gnaz
Elk3,Gpsm1
Elk3,Lcn6
Elk3,Ldlrad3
Elk3,Limd2
Elk3,Lpcat1
Elk3,Etv5
Elk3,Etv6
Elk3,Fosl1
Elk3,Gtf2F1
Elk3,Hcfc1
Elk3,Rb1
Elk3,Tal1
Elk3,Tcf7
Emp3,Fosl1
Emp3,Foxc1
Emp3,Gtf2F1
Emp3,Hivep3
Emp3,Mecom
Emp3,Rarg
Eva1B,Etv6
Eva1B,Mecom
Eva1B,Rarg
Fads3,Creb3
Fads3,Hnf1B
Fam167A,Creb3
Fam167A,Crem
Fam167A,Elf3
Fam167A,Fosl1
Fam167A,Gmeb2
Fam167A,Mafk
Fam167A,Nfkb2
Fam167A,Relb
Fam167A,Tgif2
Gas7,Foxc1
Gas7,Hcfc1
Gas7,Mecom
Gba3,Creb3
Gba3,Relb
Gdf5,Gbx1
Gdf5,Polr2A
Gdf5,Rela
Gdf5,Relb
Gdf5,Tfdp1
Ghr,Fosl1
Git1,Glis2
Git1,Max
Git1,Nrf1
Git1,Rarg
Git1,Taf7
Git1,Thap11
Gprin1,E2F1
Gprin1,E2F8
Gprin1,Etv6
Gprin1,Gtf2F1
Gprin1,Hcfc1
Gprin1,Relb
Gprin1,Rxra
Gprin1,Stat1
Gprin1,Znf384
Gsn,Fosl1
Gsn,Foxo3
Gsn,Gtf2F1
Has2,Etv6
Has2,Fosl1
Has2,Hivep3
Has2,Hnf1A
Has2,Hnf4A
Has2,Irf1
Has2,Nfkb2
Has2,Rarg
Has2,Relb
Has2,Stat1
Hmga1,Creb3
Hmga1,Fosl1
Hmga1,Hcfc1
Hmga1,Klf16
Hmga1,Nelfe
Hmga1,Nfkb2
Hmga1,Rbbp5
Hmga1,Relb
Hmga1,Tfdp1
Hmox1,Etv6
Hmox1,Stat1
Hmox1,Stat3
Igsf9B,Ctbp2
Igsf9B,Mecom
Igsf9B,Prdm16
Igsf9B,Rarg
Irf1,Crem
Irf1,Etv6
Irf1,Etv7
Irf1,Fosl1
Irf1,Hivep3
Irf1,Birc3
Irf1,Csf1
Irf1,Il1B
Irf1,Nfkbie
Irf1,Nfkbiz
Irf1,Plekhf1
Irf1,Psmb9
Irf1,Relb
Irf1,Trim69
Irf1,Zfp36L2
Irf1,Ccl2
Irf1,Tnfrsf9
Irf1,Rgs14
Irf1,Bpifa1
Irf1,Cxcl10
Irf1,Mx1
Irf1,Plpp3
Irf1,Aass
Irf1,Agap9
Irf1,Aldh3A1
Irf1,Apol1
Irf1,Apol2
Irf1,Arhgap17
Irf1,Batf2
Irf1,Bpifa4P
Irf1,Casc11
Irf1,Ccl19
Irf1,Cftr
Irf1,Csk
Irf1,Cyld
Irf1,Dapk2
Irf1,Dapp1
Irf1,Dio2
Irf1,Enox1
Irf1,Errfi1
Irf1,Flt3Lg
Irf1,Foxa2
Irf1,Gbp1P1
Irf1,Gria3
Irf1,Gsdmd
Irf1,Hmx1
Irf1,Ier2
Irf1,Il7
Irf1,Isg15
Irf1,Kiaa0040
Irf1,Kiaa1217
Irf1,Kif26B
Irf1,Lif
Irf1,Linc01504
Irf1,Linc01600
Irf1,Msx1
Irf1,Myo1G
Irf1,Nheg1
Irf1,Nlrc5
Irf1,Nr5A2
Irf1,Nrip1
Irf1,Nub1
Irf1,Oasl
Irf1,Or7E37P
Irf1,Osr1
Irf1,Otud1
Irf1,Otud4
Irf1,Peli1
Irf1,Phospho1
Irf1,Pik3C2B
Irf1,Plek2
Irf1,Prdm12
Irf1,Prl
Irf1,Psmb10
Irf1,Ptges
Irf1,Pxdc1
Irf1,Rab38
Irf1,Rab9B
Irf1,Ralgds
Irf1,Rassf5
Irf1,Rgs16
Irf1,Rhbdf2
Irf1,Rph3A
Irf1,Rtn4Rl2
Irf1,Sall1
Irf1,Shb
Irf1,Slc25A22
Irf1,Snora74A
Irf1,Snx22
Irf1,Socs1
Irf1,Sstr2
Irf1,Taf15
Irf1,Tap1
Irf1,Tapbp
Irf1,Tas2R10
Irf1,Tjp2
Irf1,Trafd1
Irf1,Trpv6
Irf1,Tsc22D3
Irf1,Tubb2A
Irf1,Vdr
Irf1,Zbtb2
Irf1,Clca1
Irf1,Drd5
Irf1,Foxg1
Irf1,Lyzl4
Irf1,Mx2
Irf1,Nfkb2
Irf1,Pax5
Irf1,Unc5Cl
Irf1,Irf9
Irf1,Adra2B
Irf1,Apobec2
Irf1,Inafm1
Irf1,C19Orf12
Irf1,Cpa6
Irf1,Gabrg2
Irf1,Myoc
Irf1,Ndel1
Irf1,Pim1
Irf1,Sectm1
Irf1,Strc
Irf1,Zcchc14
Irf1,Foxa3
Irf1,Kcna4
Irf1,Ctps1
Irf1,Hnf4A
Irf1,Ifi35
Irf1,Jdp2
Irf1,Mid1Ip1
Irf1,Plk3
Irf1,Taf4B
Irf1,Hbe1
Irf1,Efhd1
Irf1,Mybpc1
Irf1,Plekha4
Irf1,Cdkn2D
Irf1,Sall2
Irf1,Irf2Bpl
Irf1,Lmnb1
Irf1,Klf16
Irf1,Stat1
Irf1,Stat5A
Irf1,Znf787
Itga3,Ctbp2
Itga3,Foxc1
Itga3,Mecom
Itga3,Prdm16
Itga3,Rarg
Itga3,Znf607
Krt19,Fosl1
Krt19,Foxc1
Krt19,Mecom
Krt19,Prdm16
Krt19,Rfx5
Krt19,Srf
Lamc2,Etv5
Lamc2,Fosl1
Lamc2,Foxo3
Lamc2,Gtf2F1
Lamc2,Nfkb2
Lamc2,Relb
Lilrp2,Elk1
Lilrp2,Etv5
Lilrp2,Rb1
Lilrp2,Relb
Lilrp2,Znf384
Linc00705,E2F1
Linc00705,E2F8
Linc00705,Znf384
Lingo1-As2,E2F7
Lingo1-As2,Etv5
Lingo1-As2,Hnf1A
Lingo1-As2,Hnf1B
Lingo1-As2,Mecom
Lingo1-As2,Nfkb2
Lingo1-As2,Prrx2
Lingo1-As2,Relb
Lingo1-As2,Rfx2
Lingo1-As2,Rxra
Lingo1-As2,Six2
Lingo1-As2,Stat3
Mefv,Cebpd
Mefv,Fosl1
Mefv,Srf
Miat,Mecom
Mnt,Creb3
Mnt,Elk1
Mnt,Etv6
Mnt,Gmeb2
Mnt,Gtf2F1
Mnt,Hcfc1
Mnt,Kdm5A
Mnt,Klf16
Mnt,Mafk
Mnt,Nfkb2
Mnt,Polr2A
Mnt,Rela
Mnt,Relb
Mnt,Tgif2
Nptxr,Rarg
Nptxr,Ubtf
Pappa,Crem
Pappa,Fosl1
Pappa,Foxc1
Pappa,Mecom
Pappa,Nfkb2
Pappa,Relb
Pappa,Taf1
Pappa,Znf300
Pde1B,E2F8
Pde1B,Etv5
Pde1B,Irf9
Pde1B,Mecom
Pde1B,Pou2F2
Pde1B,Rarg
Pde1B,Rfx5
Pdgfa,Creb3
Pdgfa,Fosl1
Pdgfa,Relb
Pdgfa,Srf
Pdlim7,Crem
Pdlim7,Etv6
Pdlim7,Fosl1
Pdlim7,Gtf2F1
Pdlim7,Hnf1B
Pdlim7,Klf16
Pdlim7,Mecom
Pdlim7,Nfkb2
Pfkp,Creb3
Pfkp,Gtf2F1
Pfkp,Nfkb2
Pfkp,Rela
Pfkp,Relb
Pgs1,Creb3
Pgs1,Etv3
Pgs1,Gtf2F1
Pgs1,Rela
Pgs1,Znf384
Pik3R5,Etv5
Pik3R5,Tal1
Pik3R5,Tead4
Pkm,Znf384
Pkp3,Creb3
Pkp3,Hoxc10
Pkp3,Prdm16
Pkp3,Znf607
Plk3,Creb3
Plk3,Fosl1
Plk3,Gmeb2
Plk3,Hcfc1
Plk3,Klf16
Plk3,Mafk
Plk3,Relb
Plk3,Srf
Ppp1R9B,Elk4
Ppp1R9B,Etv5
Ppp1R9B,Hcfc1
Ppp1R9B,Polr2A
Ppp1R9B,Rarg
Ppp1R9B,Tbp
Ppp1R9B,Zbtb7A
Ppp1R9B,Znf384
Ppp1R9B,Znf607
Prdm1,Irf4
Ptgs1,Elk4
Ptgs1,Hivep3
Ptgs1,Mecom
Ptgs1,Rarg
Ptgs1,Stat1
Ptpn14,Gtf2F1
Ptpn14,Rarg
Ptpn14,Rb1
Rap1Gap,Creb3
Rap1Gap,Elf3
Rap1Gap,Ets2
Rap1Gap,Etv5
Rap1Gap,Etv6
Rap1Gap,Gmeb2
Rap1Gap,Gtf2F1
Rap1Gap,Hcfc1
Rap1Gap,Nfkb2
Rap1Gap,Relb
Rap1Gap,Znf384
Rorc,Crem
Rorc,Fosl1
Rorc,Foxp2
Rorc,Nfyc
Rorc,Nr1H3
Rorc,Nr2F6
Rps6Ka1,E2F1
Rps6Ka1,E2F2
Rps6Ka1,Etv6
Rps6Ka1,Faap24
Rps6Ka1,Nfkb2
Rps6Ka1,Pparg
Rps6Ka1,Relb
Rps6Ka1,Rfx5
Rps6Ka1,Tfdp1
Rps6Ka1,Znf787
Sbno2,Creb3
Sbno2,Etv6
Sbno2,Fosl1
Sbno2,Gmeb2
Sbno2,Gtf2F1
Sbno2,Hcfc1
Sbno2,Klf16
Sbno2,Nfkb2
Sbno2,Rela
Sbno2,Relb
Sbno2,Stat3
Sbno2,Znf787
Scgn,Nfkb2
Scgn,Relb
Sertad1,Hcfc1
Sh2D5,Creb3
Sh2D5,Crem
Sh2D5,Fosl1
Sh2D5,Mafk
Sh2D5,Nelfe
Sh2D5,Nfkb2
Sh2D5,Relb
Slc24A4,Clock
Slc24A4,E2F2
Slc24A4,Hcfc1
Slc24A4,Rarg
Slc24A4,Rb1
Slc24A4,Sp1
Slc34A2,Etv6
Slc34A2,Fosl1
Slc34A2,Gtf2F1
Slc34A2,Hcfc1
Slc34A2,Mecom
Slc34A2,Rarg
Slc6A8,Creb3
Slc6A8,Crem
Slc6A8,Fosl1
Slc6A8,Mafk
Slc6A8,Tcf7
Spata12,E2F7
Steap1B,Crem
Steap1B,Fosl1
Steap1B,Mecom
Steap1B,Nfkb2
Steap1B,Relb
Steap1B,Taf1
Ston2,Creb3
Ston2,Elk4
Ston2,Etv5
Ston2,Etv6
Ston2,Gmeb2
Ston2,Rb1
Ston2,Relb
Ston2,Sp1
Ston2,Stat1
Ston2,Thap1
Tmem255B,Etv6
Tmem92,E2F2
Tmem92,Elf3
Tmem92,Irf4
Tmem92,Stat1
Tmem92,Stat3
Tmem92,Znf384
Tnfrsf1A,Cebpd
Tnfrsf1A,Crem
Tnfrsf1A,Elf3
Tnfrsf1A,Elk1
Tnfrsf1A,Ets2
Tnfrsf1A,Etv6
Tnfrsf1A,Gtf2F1
Trim47,Rxra
Trim47,Znf384
Trim8,Creb3
Trim8,Elk1
Trim8,Etv6
Trim8,Gtf2F1
Trim8,Hcfc1
Trim8,Klf16
Trim8,Nfkb2
Trim8,Relb
Trim8,Sp1
Trim8,Stat1
Trim8,Stat3
Trim8,Zbtb7A
Trim9,E2F1
Trim9,E2F7
Trim9,Nfyb
Trim9,Rfx5
Trnp1,Fosl1
Trnp1,Gtf2F1
Trnp1,Mecom
Trnp1,Rarg
Trnp1,Znf384
Tspo,Elk1
Tspo,Etv6
Tspo,Fosl1
Tspo,Hcfc1
Tspo,Nfkb2
Tspo,Rb1
Tspo,Relb
Tspo,Znf384
Ttyh3,Creb3
Ttyh3,Elf3
Ttyh3,Elk1
Ttyh3,Fosl1
Ttyh3,Mafk
Ttyh3,Nfkb2
Ttyh3,Relb
Ttyh3,Znf787
Unc5B,Mecom
Unc5B,Rarg
Vasp,Etv6
Vasp,Fosl1
Vasp,Gtf2F1
Vasp,Nfkb2
Vasp,Relb
Vasp,Znf787
Vdr,Etv6
Vdr,Fosl1
Vdr,Nfkb2
Vdr,Relb
Vdr,Stat1
Vdr,Stat3
Vdr,Celp
Vdr,Gast
Xkr6,Etv6
Xkr6,Gtf2F1
Xkr6,Mecom
Xkr6,Nfkb2
Xkr6,Znf607
Znf436,Elk4
Znf436,Hcfc1
Znf436,Rb1
Znf436,Six5
Znf436,Sp1
Znf436,Thap1
Znf436,Thap11
Znf436,Znf490
Adora1,Etv5
Adora1,Mecom
Adora1,Rarg
Adora1,Tal1
Adora1,Znf384
Bdkrb1,Relb
Hspbap1,Gmeb2
Procr,Gtf2F1
Procr,Hcfc1
Procr,Hoxb5
Sema6B,Etv5
Sema6B,Fosl1
Sema6B,Znf384
Timp1,Creb3
Timp1,Fosl1
Tmem54,Nfkb2
Tmem54,Nrf1
Tmem54,Relb
Relt,Creb3
Relt,Crem
Relt,Elf3
Relt,Etv6
Relt,Fosl1
Relt,Nfkb2
Relt,Rara
Relt,Rela
Relt,Relb
Relt,Tead4
Cdkn2A,E2F1
Cdkn2A,E2F2
Cdkn2A,E2F7
Cdkn2A,E2F8
Cdkn2A,Etv5
Cdkn2A,Polr2A
Cdkn2A,Rb1
Cdkn2A,Rfx5
Gcnt3,Etv6
Gcnt3,Nfkb2
Gcnt3,Relb
Cxcl5,Crem
Cxcl5,Etv6
Cxcl5,Hivep3
Cxcl5,Nfkb2
Cxcl5,Relb
Cxcl5,Stat1
Mmp25,Elk1
Mmp25,Etv6
Mmp25,Fosl1
Mmp25,Hcfc1
Mmp25,Relb
Mmp25,Stat3
Neto2,Fosl1
Neto2,Mecom
Neto2,Nfkb2
Tnfrsf9,Crem
Tnfrsf9,Fosl1
Tnfrsf9,Gtf2F1
Tnfrsf9,Hnf4A
Tnfrsf9,Nfkb2
Tnfrsf9,Relb
Tnfrsf9,Stat1
Tnfrsf9,Stat5A
Tnfrsf9,Taf1
Apln,Creb3
Apln,Crem
Apln,Elf3
Apln,Ets2
Apln,Etv6
Apln,Fosl1
Apln,Nfkb2
Apln,Rarg
Apln,Srf
Atp2B4,Cebpd
Atp2B4,Elf3
Atp2B4,Ets2
Atp2B4,Etv5
Atp2B4,Etv6
Atp2B4,Fosl1
Atp2B4,Gtf2F1
Atp2B4,Hcfc1
Atp2B4,Nfkb2
Atp2B4,Relb
Atp2B4,Stat3
Csrnp1,Crem
Csrnp1,Elf3
Csrnp1,Etv6
Csrnp1,Fosl1
Csrnp1,Nfkb2
Csrnp1,Relb
Csrnp1,Srf
Dtx4,Elk1
Dtx4,Etv6
Dtx4,Nfkb2
Dtx4,Relb
Dtx4,Stat1
Dusp22,Creb3
Dusp22,Elk1
Dusp22,Nfkb2
Dusp22,Relb
Dusp22,Stat3
Dusp23,Creb3
Dusp23,Elf3
Dusp23,Elk1
Dusp23,Etv6
Dusp23,Nfkb2
Dusp23,Relb
Efna1,Creb3
Efna1,Elf3
Efna1,Ets2
Efna1,Etv6
Efna1,Foxo1
Efna1,Foxo3
Efna1,Foxq1
Efna1,Nfkb2
Elf3,Creb3
Elf3,Arhgef5
Elf3,Csf3R
Elf3,Gramd4
Elf3,Limk2
Elf3,Osmr
Elf3,Ptp4A3
Elf3,Sema4B
Elf3,Slc41A1
Elf3,Tead2
Elf3,Vipr1
Elf3,Klhl25
Elf3,Phf21A
Elf3,Pnrc1
Elf3,Sod2
Elf3,Apbb1Ip
Elf3,Camk2A
Elf3,Cdc42Ep1
Elf3,Cdkn2D
Elf3,Chsy3
Elf3,Dennd3
Elf3,Dgat2
Elf3,Dgkh
Elf3,Evx1
Elf3,Ewsat1
Elf3,Fam20A
Elf3,Foxq1
Elf3,Gk
Elf3,Glis3
Elf3,Glrx
Elf3,Gramd1A
Elf3,Icam1
Elf3,Ier3
Elf3,Ift43
Elf3,Il1Rl1
Elf3,Jakmip2-As1
Elf3,Kifc3
Elf3,Lrg1
Elf3,Map2K6
Elf3,Mapk4
Elf3,Notum
Elf3,Nrxn2
Elf3,Peli1
Elf3,Plekhf1
Elf3,Plin4
Elf3,Rnd2
Elf3,Slc16A3
Elf3,Slc38A2
Elf3,Slc8B1
Elf3,Sohlh1
Elf3,Stc1
Elf3,Tlcd2
Elf3,Tmem217
Elf3,Tnni3
Elf3,Tprn
Elf3,Treml2
Elf3,Unc5Cl
Elf3,Vcan
Elf3,Ybx3
Elf3,Znf395
Elf3,Nfkb2
Elf3,Relb
Elf3,Srf
Elf3,Stat3
Fam89A,Elk1
Fam89A,Nfkb2
Fam89A,Relb
Fam89A,Tgif2
Glis3,Cebpd
Glis3,Creb3
Glis3,Crem
Glis3,Ets2
Glis3,Etv3
Glis3,Etv6
Glis3,Fosl1
Glis3,Foxo1
Glis3,Foxo3
Glis3,Slc4A7
Glis3,Gmeb2
Glis3,Mafk
Glis3,Relb
Glis3,Smad5
Glis3,Srf
Glis3,Stat3
Gpr37L1,Nfkb2
Gpr37L1,Relb
Gramd1A,Creb3
Gramd1A,Etv6
Gramd1A,Nfkb2
Gramd1A,Relb
Gramd1A,Tead2
Hivep1,Etv6
Hivep1,Foxo3
Hivep1,Nfkb2
Hivep1,Relb
Hivep1,Sp1
Hivep1,Stat2
Hivep1,Tgif2
Ier3,Creb3
Ier3,Fosl1
Ier3,Foxq1
Ier3,Gmeb2
Ier3,Mafk
Ier3,Nfkb2
Ier3,Relb
Ier3,Srf
Il1Rn,Cebpd
Il1Rn,Crem
Il1Rn,Etv6
Il1Rn,Fosl1
Il1Rn,Nfkb2
Il1Rn,Rela
Il1Rn,Relb
Il1Rn,Srf
Il1Rn,Stat3
Kifc3,Creb3
Kifc3,Etv3
Kifc3,Etv6
Kifc3,Gmeb2
Kifc3,Hcfc1
Kifc3,Nfkb2
Kifc3,Relb
Kifc3,Stat3
Kifc3,Tead3
Klhl25,Hcfc1
Klhl25,Relb
Klhl25,Stat3
Klhl25,Znf384
Limk2,Etv6
Limk2,Hcfc1
Limk2,Klf16
Limk2,Nfkb2
Limk2,Relb
Limk2,Stat3
Limk2,Tead2
Linc01503,Creb3
Linc01503,Etv5
Linc01503,Gtf2F1
Linc01503,Hcfc1
Linc01503,Stat1
Linc01503,Stat3
Linc01503,Znf384
Mllt1,Creb3
Mllt1,Etv3
Mllt1,Relb
Mycl,Nfkb2
Nfkbib,Creb3
Nfkbib,Elk1
Nfkbib,Gtf2F1
Nfkbib,Hcfc1
Nfkbib,Klf16
Nfkbib,Nfkb2
Nfkbib,Rela
Nfkbib,Relb
Nfkbib,Stat3
Nfkbiz,Cebpd
Nfkbiz,Etv3
Nfkbiz,Etv6
Nfkbiz,Foxj3
Nfkbiz,Irf9
Nfkbiz,Nfkb2
Nfkbiz,Srf
Nfkbiz,Stat2
Nfkbiz,Stat3
Nfkbiz,Taf1
Nfkbiz,Tcf7L2
Nfkbiz,Tead3
Nrxn2,E2F8
Nrxn2,Etv5
Nrxn2,Hcfc1
Nrxn2,Relb
Nrxn2,Rfx5
Nrxn2,Sp1
Nrxn2,Stat1
Nrxn2,Stat3
Pim3,Creb3
Pim3,Crem
Pim3,Etv6
Pim3,Fosl1
Pim3,Gmeb2
Pim3,Hcfc1
Pim3,Mafk
Pim3,Relb
Pim3,Tgif2
Ppp2R1B,Foxa1
Ppp2R1B,Hcfc1
Ppp2R1B,Stat2
Ppp2R1B,Znf384
Rab27A,Creb3
Rab27A,Elk1
Rab27A,Etv6
Rab27A,Gtf2F1
Rab27A,Hcfc1
Rab27A,Irf4
Rab27A,Relb
Rab27A,Stat1
Rab27A,Stat3
Rab27A,Xbp1
Rassf6,Crem
Rassf6,E2F7
Rassf6,Foxo1
Rassf6,Foxp2
Rassf6,Klf16
Rassf6,Nfkb2
Rassf6,Rb1
Rassf6,Relb
Rassf6,Stat3
Rassf6,Tcf7
Sema4C,Elk1
Sema4C,Etv6
Sema4C,Gmeb2
Sema4C,Mecp2
Sema4C,Nfkb2
Sema4C,Relb
Sema4C,Sp1
Sema4C,Tead2
Sema4C,Tgif2
Sema4C,Zbtb7A
Sema4C,Znf384
Socs3,Etv6
Socs3,Hcfc1
Socs3,Nfkb2
Socs3,Relb
Vcan,Crem
Vcan,Etv6
Vcan,Fosl1
Vcan,Mecom
Vcan,Nfkb2
Vcan,Relb
Wwc1,Crem
Wwc1,Etv5
Wwc1,Fosl1
Wwc1,Hcfc1
Wwc1,Nfkb2
Wwc1,Relb
Wwc1,Stat1
Lrg1,Etv6
Lrg1,Stat1
Lrg1,Stat3
Lrg1,Tead2
Plin4,Cebpd
Plin4,Rxra
Plin4,Stat2
Plin4,Znf787
Pxdc1,Creb3
Pxdc1,Crem
Pxdc1,Etv6
Pxdc1,Klf16
Pxdc1,Tead3
Pxdc1,Thap1
Sema4B,Elk1
Sema4B,Etv6
Sema4B,Gmeb2
Sema4B,Gtf2F1
Sema4B,Hcfc1
Sema4B,Nfkb2
Sema4B,Rara
Sema4B,Relb
Sema4B,Sp1
Sema4B,Stat3
Sema4B,Tead2
Slc8B1,Klf16
Slc8B1,Nfkb2
Slc8B1,Relb
Slc8B1,Rxra
St6Galnac6,Creb3
St6Galnac6,Elk1
St6Galnac6,Etv6
St6Galnac6,Hcfc1
St6Galnac6,Klf16
St6Galnac6,Nfkb2
St6Galnac6,Sp1
St6Galnac6,Stat1
St6Galnac6,Stat3
St6Galnac6,Xbp1
St6Galnac6,Zbtb7A
Tlcd2,Etv5
Tlcd2,Etv6
Tlcd2,Klf16
Tlcd2,Rxra
Tlcd2,Stat3
Trim69,Cebpd
Trim69,Creb3
Trim69,Nfkb2
Trim69,Relb
Trim69,Stat1
Trim69,Stat2
Cdc25B,E2F8
Cdc25B,Elk1
Cdc25B,Hivep3
Cdc25B,Irf9
Cdc25B,Nfkb2
Cdc25B,Rb1
Cdc25B,Relb
Cdc25B,Rfx5
Cdc25B,Sp1
Cdc25B,Tfdp1
Cdc25B,Znf384
Faah2,Irf2
Faah2,Relb
Ffar2,Etv3
Ffar2,Etv6
Ffar2,Nfkb2
Ffar2,Relb
Fndc4,Cic
Fndc4,Creb3
Fndc4,Fosl1
Fndc4,Gmeb2
Fndc4,Mafk
Fndc4,Nfkb2
Fndc4,Relb
Fndc4,Xbp1
Itih3,Nucb1
Itih3,Stat1
Itih3,Stat3
Relb,Creb3
Relb,Crem
Relb,Gmeb2
Relb,Hivep2
Relb,Klf16
Relb,Nfkb2
Relb,Ccl20
Relb,Dram1
Relb,Gpr84
Relb,Hapln3
Relb,Itpkc
Relb,Neurl3
Relb,Sstr3
Relb,Tgif2
Relb,Tnip1
Relb,Tmem217
Relb,Etv6
Relb,Dio3
Relb,Il4I1
Relb,Myl4
Relb,P4Ha1
Relb,Gramd4
Relb,Adamts4
Relb,Arhgef5
Relb,B4Galt1
Relb,Cdc7
Relb,Helz2
Relb,Il4R
Relb,Irf8
Relb,Kiaa0930
Relb,Leng9
Relb,Lif
Relb,Ptp4A3
Relb,Ptpn2
Relb,Ptprh
Relb,Ralgds
Relb,Rom1
