0,1,2,3,4,5,6,7,8,9
2.6305797,2.5335898,3.29625,3.041936,2.8785357,3.2164707,3.2250764,3.176814,2.7917485,2.6683967
1.8061084,1.8038397,1.7329731,2.0222282,1.9243828,2.0582802,2.5567644,2.1319792,1.7905387,1.7148918
2.040555,2.0733955,1.708253,2.6664667,2.571732,2.9141057,2.5460553,2.346453,2.4301789,2.3273447
0.6655938,0.92377603,1.6928332,2.1204665,1.806051,2.8079329,2.1072927,1.4715326,0.7879439,0.7497331
1.5507178,1.404047,1.3190786,1.5743862,1.4067082,1.5106037,1.4364007,1.2378496,1.336561,1.5007898
6.235633,5.7488894,5.8108153,6.105984,6.1684494,6.1688714,6.0941935,6.000627,5.7582946,5.729599
2.9640305,3.4506936,4.7942634,2.534306,2.8328621,2.9898655,3.4577286,4.120371,4.5668607,3.8204002
2.2073421,1.9407738,1.6196246,2.1051452,2.2049074,2.007885,2.254426,2.2305052,2.5712554,2.403325
2.0829122,2.204995,2.3014317,2.511801,2.3991423,2.621901,2.722761,2.442956,2.2178671,2.05171
2.4424305,2.6229591,2.4316452,2.4676642,2.38443,2.3474457,2.537088,2.2744086,2.378368,2.4584098
4.406157,5.0995564,5.9154987,4.925721,5.0030622,5.011911,4.6794405,4.7748127,4.507991,4.4883475
1.5698781,1.4412295,1.2025917,1.7295474,1.7302291,1.838029,1.9093118,1.712711,1.671527,1.6370026
2.638452,2.5510843,2.4790328,3.1858163,3.106967,3.1942856,3.1170816,3.0370784,2.871221,2.8450122
1.0254616,0.99323404,1.2840657,1.3469968,1.2285708,1.2511522,1.2282343,1.2583916,1.0786103,1.1886779
2.1126444,2.6251287,2.251647,2.6848183,2.4741256,2.8947847,2.5970325,2.204715,2.1295407,2.4136467
1.1439741,1.105908,0.91799587,1.764462,2.0156503,1.9292574,1.8892514,2.4811666,2.0688877,1.4123178
2.6086154,2.4777932,2.1110923,3.0220177,2.9064271,3.1954536,2.5727644,3.1849153,2.9301858,2.7634182
1.5331862,1.3463176,1.3178647,1.3185364,1.5940808,1.5465049,1.6403995,1.5992888,1.9391826,1.4094706
1.9240404,3.506283,4.9067388,3.0942836,3.0327773,3.2879617,2.7974489,3.0040164,2.296788,1.9840595
0.9467261,1.2353005,1.5907911,1.1894764,1.126955,1.0952733,1.0666709,1.1784022,1.0490333,1.0896757
1.6169938,1.874743,3.3747518,2.0608068,2.2454333,2.082279,2.2885973,2.688898,2.2371688,2.127499
1.3326092,1.126797,0.90084577,1.4769889,1.3551334,1.2577137,1.4415838,1.3926072,1.5651187,1.5231637
0.9952814,2.1141188,2.2741137,1.815183,1.8241587,1.377569,1.8795103,1.8361002,1.2377846,1.0064092
2.4203148,1.2447568,1.3750935,2.7674441,2.437138,2.76504,2.7068143,2.3728085,2.1277642,2.4745762
3.37651,1.6537111,2.4045062,2.8358355,3.1876626,3.3733776,3.2228777,3.3835838,3.0517364,3.2833276
3.822005,4.301717,4.8272076,4.729762,4.625878,5.0282164,4.4537234,4.307113,3.6214552,3.895338
1.1370229,1.1014594,0.9314227,1.1988177,1.2086102,1.1274333,1.1465169,1.056754,1.2630461,1.1726886
1.5509399,1.4594432,1.3355933,1.6135985,1.499643,1.2565085,1.6055535,1.6370174,1.9130919,1.9329536
1.5226866,1.6351532,1.9883646,2.147212,2.193814,2.5267491,2.4456036,2.5922892,1.6829507,1.5908701
1.2564842,1.2068754,1.4648365,1.7613817,1.7767859,1.8342731,1.8789767,1.9477758,1.5963478,1.3977898
1.1345365,1.4864024,0.63044035,1.0908237,1.430245,1.1241915,1.1014143,1.1520818,1.687158,1.9528244
2.7213404,3.6200168,3.0099525,2.8099825,2.9029193,2.7065492,3.126991,2.7975395,2.6273074,2.409804
2.6416538,2.6630092,1.9453013,2.4255073,2.6338348,2.4679358,2.904062,2.5743155,2.8378086,2.9062803
1.8693016,1.8514116,1.6881211,2.3830245,2.1874578,2.474015,2.4406936,2.3941686,2.1175137,2.0427792
2.7515962,1.3524332,2.5477335,1.8587847,1.9118152,2.4422655,2.3244514,2.6720326,2.394353,2.7517982
2.2117872,1.9158198,2.125402,3.2140594,2.4018943,2.5411685,2.6742911,2.8805432,2.297224,2.2921286
1.9686257,1.947983,2.1232035,2.0988295,2.1142457,2.2309766,2.3751347,2.4117033,2.2108347,2.168571
2.8632808,2.8938591,2.8910503,2.938629,2.6825294,2.7282512,3.0339308,2.9506886,3.1971743,3.0965521
0.91168064,0.903208,1.622198,1.0470836,0.82555455,0.96437997,1.1052719,1.0560815,0.96960497,0.9610102
1.2324904,1.0829973,1.2589338,1.3339645,1.4775256,1.4406382,1.7342929,1.6915082,1.4994432,1.4570903
1.9559325,1.3968285,1.7482886,1.8469572,2.1580038,2.1822538,2.008515,2.1988835,2.1688623,2.3903506
1.5025873,1.2125908,2.1413016,1.7731612,1.5906246,2.1113443,2.1551301,1.9142137,1.4018334,1.2808791
3.032388,3.015588,2.8780625,3.3838365,3.5653517,3.6885717,3.7186098,3.4558244,3.257344,3.1997192
1.2944524,1.4789993,1.7578073,2.212956,2.0199635,1.8695937,2.0247717,2.034489,1.8729239,2.0404086
2.286327,2.3691783,1.4977235,2.7707133,2.72476,2.8397746,2.940338,2.8308907,2.6849759,2.6440516
1.5388306,1.6954981,1.8256316,1.7735958,1.7179428,1.6700661,1.690818,1.6665407,1.6471232,1.7478293
1.4467999,1.4404726,1.6363939,1.8598181,1.7988214,1.8701991,1.9612337,1.7898182,1.5907921,1.5903162
3.4191475,3.324969,3.2802794,3.550127,3.5161514,3.5209343,3.7810042,3.7425218,3.5349908,3.3562546
3.0134947,3.2541256,2.66005,3.2183657,3.6348069,3.5701072,3.4988706,3.5972831,3.70795,3.6538403
2.1184409,1.9259338,1.8059088,2.4240017,1.9823619,2.047472,2.0271404,1.8365147,2.072304,2.262259
3.652709,4.1340575,4.6805778,4.30322,3.801849,3.916346,4.2028985,4.0394745,3.6422925,3.4639962
1.1557336,1.7886081,1.5493923,1.9242284,1.7753408,1.7381151,1.9007177,1.7295015,1.4966537,1.3604952
2.2499712,2.0824702,2.1808188,2.674917,2.7372806,2.934471,3.0196908,3.0683854,2.351666,2.1810834
3.2706323,3.0662997,3.5784497,4.084763,3.5673864,3.9362419,4.085831,3.7944903,3.2029953,3.188584
2.4405336,2.2315912,2.6882634,2.7271094,2.6246808,2.7789953,2.8737886,2.7326684,2.1834142,2.1794848
2.693701,2.354589,2.1188822,2.3952127,2.4730315,2.5961576,2.6888566,2.5848677,2.411048,2.4661777
3.252833,3.2502747,2.478669,3.290105,3.725973,3.6495576,3.4267635,3.4968784,3.6236932,3.5179212
2.102551,2.1900575,1.6374742,2.684472,2.5759828,2.3543727,2.3660872,2.26633,2.5479977,2.5676196
1.9879434,1.7462354,1.1837369,1.2297925,1.7439985,1.7821214,1.8967009,2.059058,1.6957455,1.8483553
3.134303,3.0059938,2.4604175,3.3199391,3.4169383,3.4319,3.83026,3.744321,3.468764,3.246798
3.5312963,3.608787,3.0617998,3.495323,3.4402611,2.923988,3.549906,3.187947,3.7330458,3.7203593
2.4159465,2.2684097,2.3306155,2.559632,2.704946,2.808191,3.0750055,3.0484111,2.6145859,2.5391228
2.415237,2.1058338,2.2295585,2.4922307,2.4043531,2.6398177,2.774007,2.6468198,2.3607197,2.2233984
2.9034522,2.5911305,2.5830019,2.7489958,2.7833354,3.1118536,3.0396001,3.1931098,2.888453,2.8529396
1.1528258,1.1485801,1.5015073,1.2498432,1.1759958,1.2884766,1.4263093,1.208318,1.0878756,1.1181376
5.4377327,5.3106565,4.813504,5.424263,5.585492,5.8821306,5.8411665,5.731561,5.432746,5.372938
2.1940074,1.9485486,1.9822206,2.105882,2.0305676,3.0187006,2.2219796,2.317348,2.0494552,2.4617224
4.975854,4.4744973,2.446901,3.0819404,3.5147433,4.1047683,3.3381262,4.819553,5.016697,5.328254
4.006563,1.6884661,1.7301074,3.945488,4.446468,3.829684,3.6909795,4.079944,3.8253605,3.8887296
1.102549,0.8890731,1.2168751,1.3976113,1.4578472,1.4332201,1.5738767,1.5262091,1.380103,1.3307447
1.042544,1.5151129,1.3107438,1.3998842,1.2650522,1.1652614,1.3619343,1.3153998,1.3755167,1.4530064
2.240284,2.3407955,1.6983047,2.6096916,2.9596179,2.8052313,2.157184,2.3195822,2.472476,2.432664
1.4543874,1.326213,1.0244199,1.7567433,1.5835664,1.9236501,2.3985958,1.87436,1.9901705,1.7784523
1.1735209,1.1511977,1.0303031,1.1465145,1.2428803,1.053831,1.3566346,1.2581505,1.3746845,1.3060776
1.8781192,1.5664799,1.8713964,2.0303142,2.1028392,1.7736087,2.0162785,1.9950709,1.9405422,1.963023
2.4925306,2.2790022,1.9957707,2.2185283,2.5835187,2.755901,2.6822097,2.5514266,2.37686,2.3306155
4.4185114,4.152385,3.9228468,4.2845826,4.2267356,4.8808026,4.8695884,4.327894,4.086557,4.0341206
1.3068576,1.3344356,0.7649756,1.0252464,0.97131985,2.9143608,3.7411008,3.0272515,1.7351353,1.2138783
4.5239244,4.246829,3.8724086,3.939223,4.4710093,4.7398224,5.2174263,5.056361,4.5347605,3.9771006
2.6052864,2.24781,2.5980198,3.040155,2.7926838,2.8510604,2.888012,2.7639916,2.812973,2.7067747
2.3811433,1.6785588,1.1937096,2.0860534,2.4494002,1.9254632,2.1444764,2.1562393,2.4505134,2.2949958
6.1691074,7.042379,6.9379153,6.735398,6.8399773,7.1790266,6.933298,6.997808,6.5221057,6.2295976
5.111537,5.011479,5.339336,5.518203,5.338462,6.0062504,5.9292183,5.616327,4.9534836,4.989049
2.685477,2.5192661,3.0722325,3.4797351,2.861286,3.5679398,2.4612067,2.6727204,2.6382487,2.7308648
5.167967,5.100321,5.1591086,5.3935223,5.362308,5.570339,5.5240016,5.647295,5.2326355,5.187702
3.0266812,3.0074852,3.1286922,3.6043274,3.0722675,3.3751688,3.011213,2.970828,2.84852,2.912867
3.6993532,4.5937686,4.6656303,4.7309504,4.284784,3.9251819,3.3366048,3.3097017,3.4729552,3.677444
2.4175763,2.291609,2.3277671,2.5129695,2.481797,2.5126736,2.7656312,2.491748,2.336372,2.3926108
1.6721328,1.4487692,0.8028598,1.1836197,1.5554334,1.9125242,1.73798,1.5644187,1.5672182,1.5828286
1.2433418,1.004257,1.1929222,0.795281,0.8829708,0.9413225,1.2227411,1.1580424,1.6396527,1.0240744
1.1163074,1.1490767,1.874564,1.2320384,1.3708205,1.161823,1.6826108,1.5514667,1.2826374,1.1637607
2.8560221,2.523593,2.6525831,2.892843,2.9364583,3.5026329,3.94203,3.2701344,2.7515557,2.6593347
1.5051244,1.3941425,1.3361212,1.9839436,1.7785808,2.4708803,2.4623404,2.3174624,1.7024629,1.6428488
1.7681656,1.3838273,0.69034404,1.4768482,1.5209088,1.9549156,1.745455,1.475529,1.5278282,1.6137115
1.293124,1.428682,1.7327142,1.6164739,1.5175321,1.427888,1.666519,1.5569222,1.5523804,1.6035628
2.674246,1.2898285,2.2508848,2.4454558,2.6129737,2.7896335,2.901631,2.9083953,3.2756078,2.5315542
4.23731,4.5648937,3.8660424,3.9251726,3.5512888,3.7969449,3.8693287,3.8947408,4.0944157,4.0245056
3.8069828,3.3927472,3.263797,3.7393496,3.5843253,3.705732,3.755143,3.7114382,3.6204712,3.5912666
2.1968303,2.0016122,1.0998963,1.3670791,1.40456,2.013109,2.0118582,1.9133438,2.3158467,2.7574453
3.0960238,3.1257753,1.7309928,2.813547,2.7140653,2.5667706,3.340186,2.976828,3.2247832,3.1491208
2.9578338,2.7394938,2.269925,2.1608956,2.9918573,2.5030208,2.208477,1.9826739,3.5699456,3.1444802
2.423618,2.0865896,2.6594908,2.6187582,2.7639291,2.092134,2.4587526,2.3136942,2.8075476,2.7484527
1.9885316,3.6238976,3.723391,3.583485,2.641899,3.32952,2.9862497,3.1705031,2.3672352,2.8304887
3.2277522,4.3105903,5.9498134,4.2810597,3.7705152,3.585534,4.3036838,3.8707628,3.5557356,3.3821743
3.7350407,4.6617246,4.264688,4.0241117,3.506365,3.9907942,3.7382874,4.2063937,3.3394427,3.7956824
1.6544052,1.4554515,1.7312514,1.9337245,1.797581,1.905699,2.1720185,2.0003135,1.8874937,1.7798729
2.3994296,2.317329,1.5519966,2.49319,2.6261597,2.6969306,2.7408829,2.8259895,2.907119,2.7290454
2.0161319,1.7807522,1.6628587,2.233976,2.3588314,2.415007,2.4701045,2.3820446,2.3988738,2.3547006
1.9315449,1.6903908,1.5538398,1.806338,1.7748548,1.4267571,1.9472016,1.8435918,1.7797487,2.2222133
1.2365578,1.3236672,1.5742534,1.6091193,1.5272759,1.3354014,1.589555,1.6276238,1.5955702,1.5426356
1.7178394,1.4746846,1.8241881,1.9931461,1.8297838,1.4346455,2.1478224,2.1710134,2.0321853,2.3327148
2.7092998,3.0589907,3.6000917,3.802145,3.4349146,3.290334,3.4425166,3.3647034,3.1244147,3.0310311
1.6015555,1.9245788,1.6290894,1.9140536,1.8223989,1.6607126,1.5582957,1.60561,1.5439515,1.9330697
3.1805668,2.8593328,3.0406814,3.4781983,3.288825,3.836007,3.7187417,3.5388644,3.3179333,3.212389
1.5278615,2.5313144,1.5084888,2.006815,1.2607325,0.93655795,1.2500484,0.8186273,1.2322044,1.4650676
1.8311621,2.0998724,0.9562205,1.1437078,2.3978276,1.558395,2.136619,2.4165626,2.4648907,2.6356692
1.9655056,3.2100394,2.2060566,1.7106712,2.2463346,3.0592952,2.6921735,2.2333052,2.0201275,1.8999716
5.1019983,5.9413724,4.0512834,4.362603,4.554412,4.480494,5.058841,4.8872347,4.9477706,4.750699
1.4940714,3.0060222,1.776295,1.6278105,1.6505442,1.5102179,1.403335,1.3553241,1.2829252,1.1217054
2.8300378,4.3157883,3.0460804,3.4395332,3.2875185,3.219131,3.369053,3.3296251,3.1333175,3.198256
1.4463682,2.0123992,2.7093616,2.165182,1.427741,1.9427243,2.9823172,2.5424244,1.7671027,1.136725
3.833056,5.052256,4.2908535,4.300336,4.2298093,3.3978066,4.1920176,3.8205175,4.0033946,4.4198194
6.196098,6.009636,5.6571875,5.82818,6.239387,6.1538367,6.22291,6.5424957,6.3733954,6.406603
0.7697291,0.8235368,2.967918,2.170477,1.926175,2.399126,2.0307868,2.474898,1.3086308,1.0298861
2.4828827,2.3277886,2.0652523,2.4137297,2.352081,2.7243106,2.325134,2.1883168,2.1946402,2.2586045
0.94090754,0.958879,0.75110817,1.2374862,1.1049404,2.0898342,2.2705824,1.4926536,1.1849651,1.086883
1.897071,1.8206736,2.0605671,2.3110106,1.8995061,2.1136498,2.0649745,2.1919484,2.0933058,1.8541819
3.5144162,3.7741377,4.1233535,4.1282687,3.95328,3.8857248,3.6588073,4.169178,3.8495257,3.8839378
2.3920093,2.6538668,2.7924778,3.0928676,2.7964878,2.8129153,2.7688026,2.870822,2.7740755,2.4624672
1.4786859,1.2049856,0.9159023,0.9830075,1.1297216,1.1905034,1.2250262,1.3674381,1.7529908,1.275093
2.7831357,2.193148,1.9342092,2.42545,2.2328389,1.8512851,2.4953258,2.05748,2.5576324,2.619976
2.4767625,5.60395,2.4966123,2.68632,2.1693692,3.4295895,1.7423985,1.8356147,2.2442298,2.5079498
3.2616243,3.1726804,2.3060083,2.840147,3.1702652,3.5092912,2.8375082,3.0166566,3.2375593,3.2943585
1.565933,2.2516413,2.3266604,2.3578637,1.819216,1.6904159,2.124684,1.9100069,1.7439716,1.5875477
2.6838644,2.6393566,3.0847194,3.281926,2.8961446,3.0180695,3.2763977,3.1385777,2.5199971,2.2668457
3.8807907,3.5748518,2.963661,3.9252412,3.9996195,4.509446,4.7556453,4.283721,3.7787137,3.9459474
2.8223622,4.3574886,4.4034224,3.5917714,3.0847728,3.3576524,4.315997,3.4392557,2.7174292,2.7059426
3.617618,3.3503692,3.2786312,3.3820543,3.5298538,3.2887297,3.7108607,3.6973042,3.6499627,3.6543274
4.1600485,3.9872422,3.540338,4.0693164,4.5505,4.711233,4.850274,4.502782,4.023262,4.0868435
0.9989003,1.1435546,0.904164,1.0382484,1.094996,1.0227349,1.0657264,0.924049,1.0405663,1.079692
1.4656403,1.6875262,2.0500205,1.8624766,1.8885465,1.7508147,2.0345933,1.9296275,1.6603377,1.809755
1.0974925,0.8355289,1.0646708,1.1937499,1.0891237,1.0496272,1.26915,1.2071182,1.0692353,1.0798547
2.574932,2.2702198,2.3981426,2.5211642,2.486837,2.6076598,2.9896448,2.636663,2.371144,2.320394
