GeneSymbol,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13
0610031J06Rik,0.88963926,-0.14091347,0.9206896,-0.1719072,0.9219459,-0.15303318,0.92447984,-0.1477769,0.9244795,-0.14777689,0.9195186,-0.16102897,0.90287364,-0.2253385
A930001N09Rik,0.6900698,0.14971279,0.6984596,-0.039160103,0.7001976,-0.0431219,0.7006264,-0.08249576,0.7032044,-0.0679124,0.7007592,-0.08482528,0.69170916,-0.025972359
Abt1,0.2370024,0.16920388,0.2370024,0.16920395,0.23700246,0.16920392,0.23700246,0.16920392,0.2370024,0.16920392,0.2370024,0.16920392,0.23700246,0.16920392
Adar,0.5439178,0.0828938,0.54529405,0.17464297,0.54019606,0.15098311,0.53802097,0.103359334,0.53802097,0.1033593,0.53802097,0.103359334,0.53802097,0.10335935
Adnp2,0.87647307,0.40486613,0.8063612,-0.7782291,0.8415439,-0.5612613,0.81608295,-0.7656308,0.84668076,-0.7079168,0.82482684,-0.76612127,0.81901574,-0.8275025
Aebp1,0.9542428,-1.443827,1.8279837,0.05344369,1.8288919,0.05922021,1.8576843,0.22785622,1.8576845,0.22785622,1.8576845,0.22785617,1.8576845,0.22785613
Aebp2,0.9638809,0.022068422,0.9774678,-0.07511082,0.91409314,-0.36802897,0.915733,-0.36447018,0.9143256,-0.31271878,0.9117986,-0.3314678,0.971341,-0.09223842
Ahctf1,0.7707833,-0.01061471,0.7600423,-0.29062548,0.7630656,-0.32069227,0.7640276,-0.31596842,0.7610043,-0.2859017,0.7600423,-0.29062548,0.7434721,-0.20436613
Ahr,0.47918358,-0.10439476,0.5720618,0.01651084,0.5754423,0.038025156,0.57882285,0.059539404,0.57882273,0.059539344,0.57882273,0.05953939,0.58263075,0.06486937
Aire,0.62970483,0.15465587,0.5794792,-0.07106646,0.5794792,-0.07106649,0.5707917,-0.0623809,0.5260161,-0.3146919,0.41830245,-0.34170824,0.5378976,-0.28543198
Akna,0.5842638,0.2811054,0.5842638,0.28110537,0.5038221,-0.07459917,0.5038221,-0.074599214,0.5038221,-0.074599236,0.5038221,-0.07459921,0.5842639,0.28110534
Ankrd1,1.0293775,0.18571782,1.1164049,0.007641144,1.1916025,0.34841615,1.1933186,0.36711118,1.193319,0.36711124,1.1933188,0.36711133,1.1933192,0.3671113
Apex1,0.55721986,0.28942648,0.55721986,0.28942648,0.55721986,0.28942645,0.55721986,0.28942645,0.55721986,0.28942645,0.55721986,0.28942645,0.55721986,0.28942645
App,0.56125236,0.10203264,0.5708556,0.030893773,0.57085574,0.030893745,0.571885,0.033671018,0.5718849,0.033670995,0.57085574,0.030893723,0.56302094,0.083879024
Arid1a,0.59717107,-0.31456703,0.61791265,-0.106807895,0.6635525,-0.10463711,0.66125417,-0.10223601,0.66382515,-0.10449236,0.66355264,-0.10463709,0.66248655,-0.10947874
Arid3a,0.18392503,0.08093246,0.16690916,0.04393372,0.1781592,0.034060035,0.16810247,0.04456709,0.17935249,0.0346934,0.17815918,0.03406003,0.17707092,0.03563402
Arid3b,0.044092536,-0.39062363,0.029433697,0.046034534,0.029433697,0.04603455,0.029433697,0.04603455,0.029433697,0.04603455,0.029433697,0.04603455,0.029433697,0.04603455
Arid4b,0.7856957,0.26144618,0.77443016,0.1402761,0.77022195,0.11349386,0.7714987,0.11445361,0.77570677,0.14123584,0.77443016,0.14027609,0.77024925,0.10418217
Arid5a,0.2911376,0.18190354,0.27625623,0.027191482,0.29113755,0.18190344,0.27625623,0.027191546,0.27625623,0.027191564,0.27625623,0.02719154,0.2911376,0.1819035
Arid5b,1.1158001,-0.03817976,1.361323,0.31818143,1.3613228,0.3181815,1.3618847,0.33137432,1.361885,0.33137444,1.3618848,0.33137438,1.3645604,0.3058142
Arnt,0.6780511,0.22458169,0.67010605,-0.027899135,0.6886729,-0.028860178,0.6707686,-0.0261111,0.67076874,-0.026111072,0.6726769,-0.0115377,0.6582087,0.0587511
Arnt2,0.9387578,0.18538783,0.93831694,0.102670506,0.93831694,0.10267052,0.9383167,0.10267053,0.93831706,0.10267055,0.93831694,0.102670535,0.9402071,0.16814406
Arntl2,-0.010184288,0.025301553,-0.010184288,0.025301553,-0.010184288,0.025301553,-0.010184288,0.025301553,-0.010184288,0.025301553,-0.010184288,0.025301553,-0.010184288,0.025301553
Arrb1,0.22208068,0.13636921,0.22208068,0.13636917,0.22208068,0.13636921,0.22208065,0.13636921,0.22208071,0.13636923,0.22208071,0.13636921,0.22208068,0.13636921
Ascl2,1.2235999,0.46283442,1.2235997,0.46283442,1.2224778,0.446699,1.2224779,0.446699,1.2224777,0.4466989,1.2224774,0.4466989,1.2236003,0.46283445
Ash1l,0.31455377,-0.03085794,0.3011969,0.008344009,0.30119678,0.0083440095,0.30119684,0.008344005,0.30119684,0.0083439415,0.30119678,0.00834398,0.30119684,0.008343953
Ash2l,1.1038029,0.2924554,1.0658555,-0.1764524,1.0766399,-0.18816274,1.054723,-0.21617644,1.0954356,-0.14836876,1.0885693,-0.1803294,1.060178,-0.23626648
Atf1,1.0254066,0.12016941,0.93726814,-1.0295217,0.9436445,-0.9692316,0.9420649,-1.0383221,1.0147339,-0.6858918,0.93347144,-1.0297526,0.93843734,-0.7840338
Atf2,0.6927453,0.014615175,0.69663775,-0.055613045,0.69635284,-0.057425875,0.69635284,-0.057425875,0.69663787,-0.05561303,0.69663787,-0.055612985,0.69156456,-0.05514314
Atf3,0.20698097,-0.20648219,0.15821332,0.16882437,0.19488612,0.18194966,0.13170552,-0.067718334,0.19250086,-0.12107569,0.13170552,-0.067718364,0.22718838,0.1713471
Atf4,0.62304103,-0.091688536,0.5830164,-0.015818676,0.5830163,-0.015818693,0.5830164,-0.015818704,0.58301616,-0.015818696,0.5830164,-0.015818665,0.5830164,-0.015818689
Atf5,1.2883902,0.25362816,1.4974964,0.46344686,1.4915872,0.31247717,1.4921452,0.3255781,1.4921453,0.3255782,1.4921452,0.32557818,1.5001163,0.45308888
Atf6b,0.75002265,-0.13049261,0.56888115,-0.46537367,0.620826,-0.34683374,0.60547924,-0.33336443,0.6237736,-0.32807535,0.6162385,-0.31362665,0.6184195,-0.36214998
Atf7,0.26474783,0.116959624,0.26818737,0.051415604,0.26818737,0.05141558,0.26818737,0.051415604,0.26818737,0.051415633,0.26818737,0.05141564,0.25582412,0.07666374
Atoh8,0.76916766,0.13399449,0.77290237,0.047296252,0.7720183,0.04166965,0.7722591,0.0417975,0.7731434,0.047424067,0.7729025,0.047296222,0.7660153,0.08659423
Atxn1l,0.29625657,-0.5110884,0.476294,0.017478833,0.47203,0.0006286786,0.47202995,0.0006286858,0.47203,0.00062865554,0.47203,0.0006286397,0.45561764,0.015033023
Bach1,0.07413462,0.10875518,0.07413465,0.10875515,0.07413465,0.1087552,0.07413462,0.1087552,0.07413465,0.10875519,0.07413465,0.10875519,0.07413465,0.10875521
Bach2,0.11944756,0.0946954,0.12041476,0.12524961,0.120414734,0.12524964,0.120414734,0.12524962,0.120414734,0.12524964,0.120414704,0.12524964,0.12041476,0.12524958
Bahd1,0.32733938,-0.14350864,0.30168352,0.13717972,0.30168352,0.1371797,0.30168352,0.13717972,0.30168352,0.13717972,0.30168352,0.13717972,0.30168352,0.13717973
Banp,0.44352868,0.073952615,0.43500975,-0.023084369,0.43500987,-0.023084354,0.43500987,-0.023084335,0.43500975,-0.02308431,0.43500975,-0.023084309,0.44352874,0.07395259
Barx1,0.36144593,0.14706749,0.36795142,0.10828351,0.36795142,0.108283475,0.36795142,0.10828352,0.36795142,0.10828352,0.36795142,0.10828353,0.36355183,0.12201295
Basp1,0.45785496,-0.23640855,0.48605803,-0.5162182,0.49977896,-0.29079452,0.4965724,-0.4700116,0.5054178,-0.4374824,0.4983689,-0.29913864,0.4814236,-0.26927707
Baz2a,0.2321116,0.14162336,0.2321116,0.14162336,0.23211166,0.14162333,0.23211166,0.14162332,0.23211166,0.14162333,0.23211166,0.14162329,0.23211166,0.14162333
Bbx,0.14434004,0.11187775,0.14442244,0.10232391,0.14370659,0.079709224,0.14392856,0.08030813,0.14464438,0.102922775,0.14442244,0.10232387,0.14248583,0.061073888
Bcl11b,1.1383058,0.46865135,1.1383058,0.46865147,1.1370788,0.451008,1.1370784,0.45100796,1.1370785,0.45100796,1.1370788,0.45100796,1.1383058,0.46865156
Bcl3,0.54318225,-0.15529016,0.5661428,-0.25011384,0.5595908,-0.22874178,0.55867887,-0.26264575,0.55867887,-0.26264578,0.5592284,-0.24528372,0.5473424,-0.033220205
Bcl6,0.6478648,-0.25264052,0.5975418,-0.14691629,0.6895298,-0.22957529,0.6038877,-0.16942894,0.6958754,-0.25208792,0.6931505,-0.25944102,0.68424237,-0.23693384
Bclaf1,1.2890643,0.14863606,1.2245708,-0.5637098,1.2112813,-0.668864,1.2124554,-0.6734224,1.2362498,-0.54577565,1.2282804,-0.57806337,1.2187707,-0.6992846
Bcor,0.6738459,-0.33712798,0.8157661,-0.69473183,0.8091769,-0.73949844,0.81607044,-0.74243504,0.81879115,-0.6756153,0.8085915,-0.71530527,0.6228963,-0.8464117
Bdp1,1.271765,0.114547685,1.2864614,-0.13452397,1.2890184,-0.15969059,1.2896091,-0.15937714,1.2870522,-0.13421056,1.2864616,-0.1345239,1.2669203,-0.0031092695
Bhlhe40,0.5781435,0.04395553,0.57086504,0.01509946,0.57534826,0.020871848,0.571957,0.017323177,0.577219,0.028053101,0.574008,0.012341135,0.5717473,0.013177392
Bhlhe41,-0.30958912,0.040331595,-0.023489535,0.034382563,-0.02348952,0.034382526,-0.02348952,0.034382526,-0.023489535,0.03438254,-0.023489535,0.034382526,-0.023489505,0.034382515
Blm,0.97974217,0.44014826,0.97974217,0.44014823,0.97974217,0.44014823,0.97974217,0.44014826,0.9797424,0.44014823,0.97974217,0.44014823,0.97974217,0.44014823
Bmi1,0.24946228,0.06776524,0.24043676,-0.22761416,0.25888154,-0.11022734,0.2404367,-0.22761421,0.24043676,-0.22761418,0.25287226,-0.14847203,0.22659075,-0.109419696
Bnc2,0.3798298,-1.2859306,0.89721787,-0.40171894,0.73027885,-0.30527124,0.9397708,-0.08342109,1.0203952,0.30494225,1.0203953,0.3049422,1.0203952,0.3049422
Bptf,1.1711738,-0.16917555,1.1432033,-0.16938455,1.0964245,-0.49012116,1.0975221,-0.48862985,1.0972402,-0.47337994,1.0961425,-0.4748713,0.990486,-0.21711443
Brca1,0.8179079,0.38545504,0.8179079,0.385455,0.81790805,0.385455,0.81790805,0.38545504,0.8179079,0.38545504,0.81790805,0.38545504,0.81790805,0.38545504
Brca2,0.8996891,0.41858795,0.89968884,0.41858792,0.8996891,0.4185879,0.8996891,0.41858795,0.8996891,0.4185879,0.8996891,0.41858792,0.8996891,0.4185879
Brd4,0.23432335,0.1586068,0.2375519,0.15758902,0.23561653,0.14322272,0.23561648,0.14322273,0.23561648,0.1432227,0.23561653,0.14322269,0.23561648,0.14322267
Brd7,-0.013366282,0.08585629,-0.013366282,0.08585629,-0.013366282,0.08585629,-0.013366282,0.08585629,-0.013366282,0.08585631,-0.013366282,0.08585631,-0.013366282,0.08585625
Brip1,1.62103,0.78388184,1.5806938,0.007479352,1.5757973,-0.06889742,1.5668976,-0.06897922,1.5911427,-0.026234685,1.568932,-0.11678045,1.5976771,-0.02861609
C1d,0.81317663,-0.113760725,0.7543361,-0.34405503,0.75578237,-0.33485138,0.7559948,-0.33957937,0.7559947,-0.3395794,0.7543361,-0.3440551,0.7521517,-0.32325593
Calcoco1,0.6669549,0.078643434,0.6669549,0.07864346,0.6669549,0.078643434,0.6669549,0.07864347,0.66695476,0.07864343,0.6669549,0.078643434,0.6669549,0.078643456
Camta1,0.2569271,0.058217153,0.2715645,-0.029046755,0.27156457,-0.029046796,0.2715645,-0.029046789,0.2715645,-0.029046742,0.27156457,-0.029046785,0.2616656,0.0018444902
Camta2,0.6744081,-0.03785192,0.6692133,-0.023511346,0.6707716,-0.013594364,0.6699476,-0.016172536,0.6699475,-0.016172534,0.6702639,-0.016825315,0.6733035,-0.03062804
Carhsp1,0.908255,0.18141896,0.9115809,0.047927227,0.9141195,0.06634242,0.91158116,0.04792724,0.9115809,0.047927245,0.9115809,0.04792729,0.9096348,0.035541628
Carm1,0.44102374,0.024663072,0.4488053,-0.018687364,0.44420192,-0.15219471,0.4402413,-0.20261,0.4469132,-0.20846567,0.44812408,-0.19663163,0.4107379,-0.114930384
Casz1,0.30917773,0.053159386,0.30005863,0.08046714,0.30005863,0.08046719,0.30005863,0.08046717,0.3000587,0.08046716,0.30005863,0.080467165,0.30005863,0.080467194
Cbfb,0.6767973,-0.20205624,0.8046813,-0.86062956,0.7159232,-0.9306456,0.7365482,-1.0237764,0.8156713,-0.49867478,0.71465683,-0.913317,0.5113964,-1.0506505
Cbx2,0.86285126,0.08581687,0.8718554,0.072307646,0.87728965,0.086773284,0.8727217,0.074610345,0.8806704,0.10507882,0.8772898,0.08677327,0.8679669,0.10192333
Cc2d1a,0.67367923,0.14496498,0.67367923,0.14496498,0.67367923,0.14496498,0.67367923,0.14496496,0.6736791,0.14496495,0.67367923,0.14496495,0.6736791,0.144965
Cc2d1b,0.344604,0.21174191,0.344604,0.21174191,0.344604,0.21174191,0.344604,0.21174191,0.344604,0.21174191,0.344604,0.21174191,0.344604,0.21174191
Ccnt1,0.07760134,0.0348063,0.08573371,0.11993616,0.08573371,0.11993613,0.08573368,0.119936146,0.08573371,0.11993604,0.08573371,0.119936116,0.08573368,0.11993612
Cdc5l,1.0170805,0.33032688,0.987695,-0.39949968,0.9772917,-0.4610454,0.97613895,-0.44556168,1.0078812,-0.35214803,0.99687886,-0.40478462,0.992743,-0.54461527
Cdk5rap2,1.2501056,0.108701244,1.2509825,-0.092217684,1.253463,-0.09177121,1.25266,-0.085500285,1.2547778,-0.08735907,1.2533448,-0.09252223,1.2516726,-0.09844132
Cdk9,0.34556577,0.17917694,0.3341581,-0.117028475,0.1739274,-0.79710114,0.17855418,-0.7865018,0.1785542,-0.7865018,0.17392743,-0.7971012,0.33280954,-0.100769795
Cdkn2a,0.75737894,0.13963598,0.7566544,0.18914184,0.75665426,0.18914188,0.7570143,0.19201155,0.7570145,0.19201152,0.7566544,0.18914187,0.7580347,0.18671784
Cebpa,0.74365914,0.038813226,0.6823027,-0.43726438,0.723181,-0.15420051,0.68423605,-0.43343905,0.7017034,-0.44271255,0.7070657,-0.3494714,0.70507085,-0.44234446
Cebpb,0.30451623,0.17891914,0.30365643,0.15175639,0.30365643,0.1517564,0.30365643,0.1517564,0.30365637,0.1517564,0.30365643,0.15175645,0.29874364,0.12705044
Cebpg,0.043571264,0.08939577,0.043571264,0.08939577,0.043571264,0.08939577,0.043571264,0.08939577,0.043571264,0.08939577,0.043571264,0.08939577,0.043571264,0.08939577
Cenpb,0.4290245,0.2187278,0.42773882,0.1781096,0.42773876,0.17810963,0.42773882,0.17810956,0.42773876,0.17810959,0.42773876,0.17810954,0.42902455,0.21872778
Cggbp1,0.8335792,0.19925126,0.72850585,-0.5571468,0.68174255,-0.7217751,0.6841792,-0.7114573,0.7617099,-0.32527664,0.6661409,-0.7428993,0.7533773,-0.57677615
Chd1,0.85908186,0.051779214,0.8721347,-0.11195332,0.8284813,-0.30920672,0.82716775,-0.32677367,0.82631254,-0.28531227,0.82559896,-0.288831,0.87602913,-0.10361063
Chd4,0.26452968,0.15930654,0.2542074,0.117544025,0.25805286,0.09886288,0.25266966,0.0918163,0.2590051,0.11452126,0.25840315,0.11386154,0.25366053,0.06639539
Chd7,-0.04213628,0.06412249,-0.04213628,0.06412253,-0.04213628,0.06412253,-0.04213628,0.06412253,-0.04213628,0.06412248,-0.04213628,0.06412253,-0.04213628,0.06412248
Chd8,0.3589873,0.21004659,0.35898736,0.21004654,0.35898736,0.21004654,0.3589873,0.21004657,0.3589873,0.21004657,0.35898736,0.21004656,0.35898736,0.21004656
Chd9,0.28637144,0.11278207,0.28637144,0.11278204,0.2863715,0.11278203,0.2863715,0.11278205,0.28637144,0.112782046,0.28637144,0.112782106,0.2863715,0.112782076
Churc1,0.77222586,-0.7109856,1.0164778,0.21300235,1.0258216,0.2048018,1.0258214,0.20480178,1.0258214,0.20480183,1.0258212,0.2048018,1.0258218,0.20480183
Cic,0.24133226,0.1721783,0.24133232,0.17217831,0.24133226,0.17217831,0.24133226,0.17217831,0.24133226,0.17217831,0.24133232,0.17217831,0.24133226,0.17217833
Cited1,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438
Clock,0.20845065,0.16277891,0.20845065,0.16277893,0.20845065,0.16277887,0.20845065,0.16277887,0.20845065,0.16277887,0.20845065,0.16277887,0.20845065,0.16277887
Cnbp,0.8176724,0.20649765,0.81336963,-0.52495575,0.8230674,-0.3411777,0.8217125,-0.4979897,0.8217125,-0.49798977,0.81336975,-0.5249558,0.81406045,-0.6574846
Creb1,0.86881137,0.044268955,1.0637921,-0.0013359962,1.0634162,-0.026310297,1.0659953,-0.019357432,1.0657818,0.0060272496,1.0637926,-0.0013359839,1.0686646,0.015634775
Creb3,0.22084412,-0.44607133,0.21506897,-0.43427747,0.21506897,-0.4342775,0.21506897,-0.4342775,0.21506897,-0.43427753,0.4075502,0.10665503,0.40755025,0.106655024
Creb3l1,1.0323787,-0.19664857,1.0849731,-0.16853178,1.0856243,-0.5209118,1.0662173,-0.5976025,1.0848917,-0.6139923,1.0662171,-0.59760237,1.144081,0.4165095
Creb3l2,0.7146559,0.099555425,0.7146559,0.09955545,0.7146559,0.099555425,0.7146559,0.099555455,0.7146559,0.09955546,0.7146559,0.099555455,0.7146559,0.09955545
Creb3l4,1.0433856,0.4611913,1.0433856,0.4611913,1.0433856,0.4611913,1.0433856,0.4611913,1.0433856,0.4611913,1.0433856,0.4611913,1.0433855,0.4611913
Crebbp,0.51491,0.08038956,0.5054352,0.108653784,0.5036669,0.052066464,0.5036669,0.05206649,0.5028658,0.076490246,0.5028658,0.07649026,0.49766085,0.08505736
Crebl2,0.67672133,0.24089144,0.6597034,-0.1540328,0.6770761,-0.14182357,0.66156673,-0.15230528,0.6831356,-0.11250174,0.6732298,-0.16630174,0.6566802,-0.14351922
Crebzf,0.72402024,-0.09695022,0.63701296,-0.66432,0.6377773,-0.7203553,0.63949156,-0.71944535,0.6387274,-0.66340995,0.63701296,-0.6643198,0.650617,-0.69190603
Crem,0.40595153,-0.33442897,0.35028884,-0.21675986,0.33398697,-0.48497868,0.33398697,-0.4849787,0.33398697,-0.48497862,0.33398697,-0.48497868,0.3973814,0.15323906
Cry1,0.09557414,0.15067397,0.09808877,-0.09776505,0.09792715,-0.10286901,0.10199043,-0.089032926,0.10215199,-0.08392895,0.09808874,-0.097765006,0.098189056,-0.099125914
Cry2,0.6987207,-0.11637498,0.88069284,0.16827133,0.88069284,0.16827133,0.8807198,0.1696491,0.88072,0.16964911,0.7032615,-0.12696888,0.8802198,0.15590698
Csda,0.069496274,-0.25131363,0.10765043,-0.6577934,0.07856837,-0.34772396,0.117918044,-0.5402613,0.09260762,-0.20618857,0.09079674,-0.21544015,0.09765071,-0.12623219
Csde1,0.36917886,0.17376184,0.12666517,-0.5535774,0.36917892,0.1737618,0.1266652,-0.5535773,0.3691788,0.17376189,0.36917886,0.17376186,0.36917886,0.1737619
Csrnp1,0.5738734,0.13311076,0.39610234,-0.38913956,0.574824,0.11120621,0.39595798,-0.38800806,0.39595798,-0.38800806,0.39610234,-0.38913953,0.5756664,0.10984673
Csrnp2,0.26833054,0.1145598,0.24927726,-0.026433695,0.26082698,0.047071572,0.24927726,-0.02643369,0.24927726,-0.026433693,0.25706413,0.023123566,0.24927726,-0.026433704
Ctcf,1.2819923,-0.17749527,1.2333454,-0.37142885,1.1948719,-0.6556833,1.1971058,-0.6566775,1.1956043,-0.6156305,1.1923438,-0.6211719,1.1118419,-0.48541987
Ctnnb1,-0.09411806,-1.4023639,0.44343695,-0.0777596,0.4872202,0.12641269,0.48722002,0.12641266,0.48722008,0.12641266,0.48722014,0.12641264,0.48722014,0.12641266
Cux1,0.3153114,0.18850614,0.3153114,0.18850614,0.3153114,0.18850616,0.31531134,0.18850616,0.3153114,0.18850617,0.3153114,0.18850614,0.3153114,0.18850613
Cux2,0.75616276,0.1918067,0.68091106,-0.07815879,0.7366874,-0.1446967,0.7146065,-0.11471259,0.71836126,-0.11800784,0.7130562,-0.12458027,0.71836126,-0.11800784
Cxxc1,0.64744365,-0.19267592,0.6913465,0.08436963,0.6981807,0.07785631,0.68946636,0.08550443,0.7015734,0.09944887,0.70185125,0.10822442,0.6954106,0.060226057
Dbp,0.045258522,0.11256004,0.04309246,0.036591172,0.045144886,0.08203753,0.043756276,0.028501041,0.044195563,0.03784004,0.04309249,0.03659124,0.03957188,-0.00066801044
Ddx1,0.69607735,0.33355096,0.6490892,-0.43000305,0.6800246,-0.013728502,0.6490892,-0.4300031,0.6490891,-0.43000302,0.6490892,-0.43000302,0.6490892,-0.43000302
Ddx20,1.7841166,0.42302415,1.6964961,-0.69803137,1.7379807,-0.6879441,1.6887751,-0.76616246,1.7474669,-0.7341342,1.7282116,-0.7854673,1.7336439,-0.7461179
Ddx41,0.47541848,0.11103073,0.4713507,0.08514188,0.4713507,0.08514189,0.4713507,0.08514187,0.47135064,0.085141875,0.47135064,0.08514185,0.4713507,0.08514189
Ddx58,0.40362862,-0.06456752,0.40505168,-0.21147935,0.42034283,0.1061962,0.40505168,-0.21147938,0.40505174,-0.21147944,0.4050518,-0.21147943,0.3982391,-0.15253063
Deaf1,0.20869571,-0.00083204615,0.17319912,-0.039837297,0.18693909,-0.11533635,0.16443893,-0.09558903,0.19569927,-0.059584666,0.19569924,-0.059584696,0.17978641,-0.16085745
Dedd,0.20549026,0.09220146,0.19423336,0.10603796,0.19423336,0.10603797,0.19423339,0.10603797,0.19423339,0.10603795,0.19423333,0.10603796,0.19423336,0.10603799
Dedd2,0.04691431,-0.09492286,0.135097,0.07335765,0.135097,0.07335768,0.13796782,0.10315056,0.13796782,0.10315056,0.13796785,0.10315051,0.13796788,0.10315052
Dhx33,1.3297414,0.14391057,1.3079151,-0.40190226,1.3019974,-0.54704326,1.2881176,-0.71578383,1.3018563,-0.7073362,1.2954355,-0.7334401,1.3096541,-0.4574329
Dmap1,0.9588524,-0.10478996,0.95370936,-0.056694366,0.9559163,-0.025980206,0.95591617,-0.025980225,0.9559163,-0.02598022,0.95591617,-0.025980234,0.9559164,-0.025980227
Dmrt1,0.36578754,0.18716261,0.36782488,0.1470699,0.36782494,0.1470699,0.36782494,0.1470699,0.36782488,0.14706987,0.36782488,0.14706992,0.36027852,0.1624811
Dmtf1,1.2217216,0.12241363,1.2122884,-0.054381788,1.2131926,-0.08419746,1.2131343,-0.08752401,1.2120494,-0.06659101,1.2115424,-0.06685989,1.200379,0.015793718
Dnajb6,0.6014749,-0.08705576,0.5947511,0.007342088,0.594751,0.0073421216,0.594751,0.0073421067,0.5947511,0.007342105,0.5947511,0.0073420927,0.594751,0.0073421123
Dnajc2,0.8699286,0.5533422,0.84747815,-0.17886174,0.8583591,-0.10961156,0.85720587,-0.1537682,0.85720587,-0.15376818,0.84747803,-0.17886169,0.85055554,-0.20358974
Dnmt1,1.187665,0.2650194,1.0857784,-0.021218877,1.1789469,0.103631064,1.0857786,-0.021218851,1.1681296,-0.09525715,1.1681298,-0.0952572,1.1681298,-0.09525716
Dnmt3a,0.17105189,0.13744299,0.17791882,-0.012093439,0.17791882,-0.012093437,0.17692992,-0.004343373,0.17692995,-0.004343373,0.17791882,-0.012093416,0.18368924,-0.021405425
Dnmt3b,1.3237175,0.5387149,1.319701,-0.16805226,1.3256127,-0.15752773,1.3293891,-0.14393586,1.3360302,-0.11659562,1.322602,-0.17059883,1.3110029,-0.12461936
Dr1,0.118608296,0.026544534,0.118608326,0.026544522,0.118608326,0.026544524,0.118608326,0.026544552,0.118608296,0.026544573,0.118608296,0.026544562,0.118608296,0.026544552
Drap1,0.78757346,0.07221367,0.7994536,-0.07638406,0.7954936,-0.11192534,0.79680455,-0.093031816,0.79680455,-0.09303183,0.7962333,-0.094564185,0.76143086,0.040932316
E2f1,1.6523085,0.40833372,1.5828531,-0.600135,1.6082544,-0.63732046,1.571445,-0.65803313,1.6629142,-0.45921892,1.603313,-0.72335285,1.6244472,-0.6621356
E2f2,0.7806306,0.03703258,0.7547586,-0.2829298,0.7595962,-0.40592283,0.7442024,-0.421213,0.7583152,-0.41143632,0.75552297,-0.43184584,0.76911664,-0.06224602
E2f3,1.3490143,0.43399733,1.3399603,-0.07426941,1.2841207,-0.36834985,1.2595834,-0.48447856,1.281613,-0.4342763,1.26386,-0.51298434,1.3168072,-0.29201466
E2f4,0.2976437,0.10219635,0.31789204,-0.28275374,0.3251677,-0.23644972,0.31789204,-0.28275374,0.317892,-0.28275374,0.31789204,-0.28275374,0.28095052,-0.0040422687
E2f5,0.10398725,-0.10388567,0.13157988,0.15258151,0.10398725,-0.10388571,0.10398722,-0.10388566,0.10398722,-0.10388566,0.10398719,-0.10388566,0.10398725,-0.10388569
E2f6,0.45494744,0.15928975,0.46570465,0.26471964,0.41167423,-0.109178506,0.41167435,-0.109178536,0.4116743,-0.10917852,0.41167435,-0.109178536,0.45494744,0.15928973
E2f7,1.5508549,0.42823967,1.3867431,-0.15065221,1.4657402,-0.045130458,1.3867431,-0.1506522,1.53196,0.1242247,1.4553915,-0.21227415,1.4553913,-0.21227425
E2f8,1.7419597,0.70326954,1.67215,-0.2846815,1.6704088,-0.3531312,1.6589541,-0.34694764,1.723963,-0.12285796,1.6643343,-0.39178696,1.6859783,-0.30917418
E4f1,0.22090343,0.003095616,0.20826674,0.07843142,0.20826674,0.078431435,0.20826676,0.07843143,0.20826674,0.07843145,0.20826676,0.07843142,0.20826674,0.07843143
Ebf3,0.53518164,0.17357273,0.53232026,0.04702294,0.5330001,0.04328838,0.5336596,0.052096445,0.53595614,0.05865398,0.5334333,0.046046153,0.52938867,0.04793897
Edf1,0.51239526,-0.53784287,0.428089,-0.8105386,0.4119481,-0.9272709,0.41705802,-0.9462089,0.4167998,-0.9343305,0.40990308,-0.9433616,0.33138457,-0.66726553
Egr1,0.3733664,0.21754251,0.3733664,0.21754247,0.3733664,0.21754251,0.37336645,0.21754248,0.3733664,0.21754248,0.3733664,0.2175425,0.3733664,0.21754248
Egr2,0.30125496,0.1901305,0.30125496,0.19013046,0.30125496,0.19013049,0.30125496,0.19013047,0.30125496,0.19013046,0.30125496,0.19013049,0.30125496,0.19013052
Ehf,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438,0.12718219,0.1298438
Elf1,0.6521394,0.30925965,0.6521394,0.30925965,0.64999044,0.27836248,0.64999056,0.27836254,0.64999056,0.2783625,0.64999044,0.27836254,0.6521394,0.3092596
Elf2,0.052851796,0.07082603,0.052851826,0.07082606,0.052851826,0.070826076,0.052851826,0.07082608,0.052851796,0.0708261,0.052851826,0.0708261,0.052851796,0.0708261
Elf3,1.85242,0.74436575,1.85242,0.74436575,1.85242,0.74436575,1.85242,0.74436575,1.8524202,0.74436575,1.85242,0.7443658,1.85242,0.74436575
Elf4,0.6075759,0.2769731,0.60580313,0.22096634,0.60580313,0.2209663,0.60580313,0.22096632,0.60580313,0.22096626,0.60580313,0.2209663,0.60580313,0.22096626
Elk1,0.17634419,0.15214409,0.17634419,0.15214409,0.17634419,0.15214409,0.17634419,0.15214409,0.17634419,0.15214409,0.17634419,0.15214409,0.17634419,0.15214409
