GeneSymbol,PValue
Pax1,0.0
Serpinh1,0.0
Crispld2,0.0
Fubp1,0.0
Gjc1,0.0
Hmgb1,0.0
Zscan10,0.0
Rbm14,0.0
Vasn,0.0
Zfp711,0.0
Ddx10,0.0
Hmgn2,0.0
Gas2l3,0.0
Sp4,0.0
Zbtb43,0.0
Atad5,0.0
H2afx,0.0
Yap1,0.0
Sub1,0.0
Mtf2,0.0
Sall4,0.0
Reck,0.0
Fen1,0.0
Ttk,0.0
Nop58,0.0
Phf14,0.0
Zfp768,0.0
Snrpd1,0.0
Ccdc99,0.0
Gulp1,0.0
Uba6,0.0
Pnn,0.0
Fzd2,0.0
Hnrnpd,0.0
Gas1,0.0
Ccnb1,0.0
Hoxa5,0.0
Wnt5a,0.0
Mmp11,0.0
Tardbp,0.0
Sin3a,0.0
Adamts12,0.0
Dsn1,0.0
Smarce1,0.0
Sp1,0.0
Uhrf1,0.0
Jdp2,0.0
Nfe2l1,0.0
Cenpp,0.0
Dscc1,0.0
Cdc20,0.0
Mecom,0.0
Nid2,0.0
Rbbp8,0.0
Tmem45a,0.0
Kntc1,0.0
Pknox1,0.0
Irx3,0.0
Slc35c2,0.0
Trim33,0.0
Impdh2,0.0
Ska1,0.0
Top2a,0.0
Gabpa,0.0
Ctcf,0.0
Prrx2,0.0
Cct2,0.0
Mybbp1a,0.0
Slit2,0.0
Dis3,0.0
Hoxa3,0.0
E2f1,0.0
Zeb2,0.0
Rbbp5,0.0
Cct5,0.0
Adamts9,0.0
Nfyb,0.0
Sgol1,0.0
Mest,0.0
Rps3,0.0
Tcf7l1,0.0
Nr2f2,0.0
BC055324,0.0
Fat4,0.0
Clspn,0.0
Trim27,0.0
Scx,0.0
Srpx,0.0
Hnrpdl,0.0
Atf2,0.0
Msx1,0.0
Taf2,0.0
Stat3,0.0
Rad54b,0.0
Tmpo,0.0
Nfx1,0.0
Zfp58,0.0
Kdm5b,0.0
Lin54,0.0
A830080D01Rik,0.0
Ppp1r8,0.0
Tet1,0.0
Mad2l1,0.0
Bclaf1,0.0
Zfp667,0.0
Igfbp5,0.0
Tipin,0.0
Snai2,0.0
Prrx1,0.0
Rbms3,0.0
Bhlha15,0.0
Tgif2,0.0
Xrcc5,0.0
Rnps1,0.0
Pcna,0.0
Gtse1,0.0
Gli3,0.0
Figf,0.0
Akna,0.0
Lig1,0.0
Col5a2,0.0
Gli1,0.0
Topbp1,0.0
Skp2,0.0
Xrcc6,0.0
Postn,0.0
Trip13,0.0
Luc7l3,0.0
Hells,0.0
Xpo1,0.0
Cenpw,0.0
Hoxb4,0.0
Pask,0.0
Nfatc4,0.0
Rad51,0.0
Arnt2,0.0
Mcm3,0.0
Zfp451,0.0
Zfp110,0.0
Myh10,0.0
Trim14,0.0
Klf6,0.0
Sf3b1,0.0
Hmgb2,0.0
Mak16,0.0
Znhit6,0.0
Dmrta2,0.0
Fbn1,0.0
Orc6,0.0
Nono,0.0
Mmp2,0.0
Mcm5,0.0
Tcp1,0.0
Phlda3,0.0
Zfp326,0.0
Zfp93,0.0
Nolc1,0.0
Zfp39,0.0
Mcm8,0.0
Bptf,0.0
Fkbp3,0.0
Pfas,0.0
Twist1,0.0
Ppic,0.0
Rfc4,0.0
Tns1,0.0
Ruvbl2,0.0
Polr2h,0.0
Taf4b,0.0
Dact1,0.0
Zfp532,0.0
Prkg1,0.1
Hnrnpa3,0.1
Plod2,0.1
Paxip1,0.1
Rhoc,0.1
Cdc25c,0.1
Fancd2,0.1
Elk3,0.1
Tgfb1,0.1
Tcf4,0.1
Amotl1,0.1
Dbr1,0.1
Esco2,0.1
Dtymk,0.1
Cdk1,0.1
Trp53bp1,0.1
Lrr1,0.1
Dkc1,0.1
Prdm16,0.1
Arid4b,0.1
Has2,0.1
Trp53inp2,0.1
Zcchc3,0.1
Cdt1,0.1
Smtn,0.1
Nup205,0.1
Creb3l1,0.1
Zfp580,0.1
Leprel4,0.1
Wdhd1,0.1
Mtf1,0.1
Eed,0.1
Ccdc104,0.1
Ska2,0.1
Pus3,0.1
A930001N09Rik,0.1
Zfp148,0.1
Rrn3,0.1
Cdca5,0.1
Actl6a,0.1
Coro1a,0.1
Nvl,0.1
Epha3,0.1
Col6a2,0.1
Tsr2,0.1
Slc6a9,0.1
Kif20b,0.1
Zmynd19,0.1
Kif18a,0.1
Cep192,0.1
Cth,0.1
Rhoj,0.1
Cdca7,0.1
Zfp36,0.1
Phactr4,0.1
Pdgfc,0.1
Cdc7,0.1
BC018507,0.1
Cse1l,0.1
Fam76b,0.1
Rcc2,0.1
Nrp2,0.1
Fbxo5,0.1
Myst3,0.1
Rxrg,0.1
Rad18,0.1
Dlg5,0.1
Lamc1,0.1
Zfp518b,0.1
Ssbp1,0.1
Taf1d,0.1
Myef2,0.1
Cpsf6,0.1
Arhgap9,0.1
Racgap1,0.1
Dtl,0.1
Rpa1,0.1
Orc2,0.1
Nkd1,0.1
Mex3b,0.1
Sumo1,0.1
Drap1,0.1
Rnf141,0.1
Prickle1,0.1
Prrg3,0.1
Ccdc18,0.1
Klf16,0.1
Tgfb3,0.1
Zfp82,0.1
Rbm12,0.1
Palb2,0.1
Pole,0.1
Zfp639,0.1
Hat1,0.1
Rrp15,0.1
Armcx2,0.1
Nup62,0.1
Hmgxb4,0.1
Crebzf,0.1
Ssbp2,0.1
Nup93,0.1
Igf2bp2,0.1
Gtf2e1,0.1
Cnot2,0.1
Msh6,0.1
D19Bwg1357e,0.1
Hic2,0.1
Fam60a,0.1
Lysmd4,0.1
U2surp,0.1
Klf4,0.1
Tfeb,0.1
Prim2,0.1
Sall1,0.1
Vgll3,0.1
Kifc5b,0.1
Myl9,0.1
Cenpn,0.1
Ska3,0.1
Mcm7,0.1
Gnl3,0.1
Fosl2,0.1
E2f2,0.1
Ptgs1,0.1
Foxc2,0.1
Hand2,0.1
Nup107,0.1
Prdx5,0.1
Mysm1,0.1
Zfp2,0.1
Sf3a3,0.1
Ranbp1,0.1
S100a16,0.1
Wdr43,0.1
Fam54a,0.1
Rest,0.1
Ncaph,0.1
Jub,0.1
Csrnp2,0.1
Slbp,0.1
Mdm1,0.1
Nup43,0.1
Ncapd2,0.1
Zfp512,0.1
Arhgap11a,0.1
Lpcat1,0.1
Zbtb24,0.1
Fam198b,0.1
Sass6,0.1
Cdh2,0.1
Atf4,0.1
Six4,0.1
Cdc45,0.1
Ckap2,0.1
Hmgn3,0.1
Casc5,0.1
Prc1,0.1
Ap3b2,0.1
Zfp1,0.1
2610203C20Rik,0.1
Stil,0.1
Etaa1,0.1
Zfp46,0.1
S100a10,0.1
Rybp,0.1
Rasgrp3,0.1
Tfb1m,0.1
Rif1,0.1
Bbs12,0.1
Ehd2,0.1
Cdkn2a,0.1
Fam20c,0.1
Mxra8,0.1
Runx1,0.1
Rnf6,0.1
Pbk,0.1
Cav1,0.1
Kif3a,0.1
Abi2,0.1
Prr11,0.1
Prpf40a,0.1
Ccdc23,0.1
Ankrd1,0.1
Six2,0.1
Rqcd1,0.1
Tacc3,0.1
Mthfd1l,0.1
Mfap4,0.1
Rad51ap1,0.1
Scn8a,0.1
Sdpr,0.1
Ptges2,0.1
0610031J06Rik,0.1
Zfp13,0.1
Tex10,0.1
Cenpe,0.1
Fos,0.1
Zfp936,0.1
Zfp772,0.1
Noc3l,0.1
Eri2,0.1
Nr2f1,0.1
Mcm4,0.1
Taf1b,0.1
Pole2,0.1
Zfp330,0.1
Obsl1,0.1
Smc4,0.1
Cdca8,0.1
Terf1,0.1
Gfi1,0.1
Dlgap5,0.1
Psrc1,0.1
Arid1a,0.1
Ptk2b,0.1
Sae1,0.1
Dr1,0.1
Zfx,0.1
Cenpk,0.1
Lum,0.1
Ctnnb1,0.1
Mfap2,0.1
Rims3,0.1
Kdm5a,0.1
Wdr75,0.1
Arrb1,0.1
Arxes1,0.1
Msl3,0.1
Fam83d,0.1
Bzw2,0.1
Thoc1,0.1
Pcbd1,0.1
Larp7,0.1
Rel,0.1
Psip1,0.1
Anp32e,0.1
Lrrc17,0.1
Apitd1,0.1
Sema3f,0.1
Col4a5,0.1
Fam13c,0.1
Zfp566,0.1
Hnrnpu,0.1
Polr2b,0.1
Rusc2,0.1
Zzz3,0.1
Cenpl,0.1
Birc5,0.1
Usp37,0.1
Adamts2,0.2
Tbx2,0.2
Srsf1,0.2
Pola1,0.2
Cdc23,0.2
4930427A07Rik,0.2
Ephb3,0.2
Mcph1,0.2
Rimkla,0.2
Irf1,0.2
Mxd3,0.2
Kpna2,0.2
Dck,0.2
Gar1,0.2
Ddx41,0.2
Mastl,0.2
Marcks,0.2
Chtf18,0.2
Cenpc1,0.2
Pml,0.2
Kank3,0.2
Spag5,0.2
Rbmx2,0.2
Gemin4,0.2
Ldb3,0.2
Fibp,0.2
Syt13,0.2
Lass4,0.2
Fam57b,0.2
Cfdp1,0.2
Grlf1,0.2
Bcl3,0.2
Klf12,0.2
Lrrc40,0.2
Dek,0.2
Tmem130,0.2
Ercc3,0.2
Mki67,0.2
Smc5,0.2
Etv5,0.2
Zfpm1,0.2
Rbp4,0.2
Eif3f,0.2
Taf11,0.2
Ogn,0.2
Ccna2,0.2
Ncor2,0.2
Asna1,0.2
Ndc80,0.2
Gm16515,0.2
Ccnb2,0.2
2610524H06Rik,0.2
Srsf7,0.2
Rnaseh2b,0.2
Dnajc9,0.2
Pecr,0.2
Hnrnpa0,0.2
Clmp,0.2
Tcof1,0.2
Klhl13,0.2
Rlf,0.2
Taf9b,0.2
Plxnd1,0.2
Mir17hg,0.2
Tpx2,0.2
Mef2a,0.2
Hmmr,0.2
Psma5,0.2
S1pr2,0.2
Pald1,0.2
Utp14a,0.2
Rpl15,0.2
Cenpm,0.2
Trmt10a,0.2
Gucy1a3,0.2
Pdk2,0.2
Rfc5,0.2
Noc2l,0.2
Matr3,0.2
Fblim1,0.2
Zwilch,0.2
Rbl2,0.2
Taf1c,0.2
Asb3,0.2
Gpt,0.2
Ruvbl1,0.2
Mef2d,0.2
Cenpa,0.2
Zfp41,0.2
Hirip3,0.2
Wbp2nl,0.2
Prim1,0.2
Mdn1,0.2
Ubp1,0.2
Rrm1,0.2
Pcbp1,0.2
Bmi1,0.2
Incenp,0.2
4632434I11Rik,0.2
Gemin5,0.2
Phb,0.2
Gtf2h5,0.2
Depdc1b,0.2
Zfp800,0.2
S100a6,0.2
Rbbp7,0.2
Sf3a1,0.2
Upf3b,0.2
Rpa2,0.2
Wdr36,0.2
Lsm3,0.2
Il17rd,0.2
Pus7,0.2
Cep55,0.2
Stat4,0.2
Pou6f1,0.2
Pglyrp1,0.2
Ran,0.2
Gen1,0.2
Ckap4,0.2
Parm1,0.2
Spata24,0.2
Mga,0.2
Dvl2,0.2
Brd8,0.2
Zc4h2,0.2
Kif2c,0.2
Tbp,0.2
Col4a1,0.2
Safb,0.2
Ror1,0.2
Suv39h1,0.2
Nupl1,0.2
Slc38a4,0.2
Gpx4,0.2
2300009A05Rik,0.2
Aspn,0.2
Sox12,0.2
Kif26b,0.2
Asphd2,0.2
Timp2,0.2
Serpinf1,0.2
Tra2b,0.2
Farsb,0.2
Scly,0.2
Glrx3,0.2
Sun1,0.2
Rpl3,0.2
Tbx21,0.2
Cct6a,0.2
Nfic,0.2
Smchd1,0.2
Zfp143,0.2
Tgif1,0.2
Arhgef5,0.2
Gmps,0.2
Srsf3,0.2
Terf2ip,0.2
Dmrt1,0.2
U2af2,0.2
Cenpq,0.2
Arhgap28,0.2
Slc24a3,0.2
Gpx7,0.2
Six5,0.2
Scml2,0.2
Hnrnpa1,0.2
Pold1,0.2
Phtf2,0.2
Tmem209,0.2
Tcf3,0.2
Tmcc3,0.2
1110054O05Rik,0.2
Polr1e,0.2
Pnma2,0.2
Rfx7,0.3
Cdc123,0.3
Fbxl17,0.3
Frmd4a,0.3
Reep1,0.3
2610029G23Rik,0.3
Rpl8,0.3
Igdcc4,0.3
Msh2,0.3
Calcoco2,0.3
Loxl3,0.3
Htr1b,0.3
Gtf2f2,0.3
Itga8,0.3
Bms1,0.3
Npat,0.3
Zfp472,0.3
Tubgcp5,0.3
Lyplal1,0.3
Zscan2,0.3
Prmt10,0.3
Nkap,0.3
Fgd1,0.3
Nudcd2,0.3
Kars,0.3
Cks2,0.3
Zbtb1,0.3
Snrnp40,0.3
Eri1,0.3
Dera,0.3
Dpysl3,0.3
Hsp90ab1,0.3
Drg2,0.3
Nap1l2,0.3
Ect2,0.3
Elp3,0.3
Plk1,0.3
C1d,0.3
Tmem201,0.3
Stag3,0.3
Kif11,0.3
Caprin2,0.3
Dennd5a,0.3
P4ha2,0.3
Ccar1,0.3
Tbx3,0.3
Diap3,0.3
Kbtbd8,0.3
H2afz,0.3
Pdzd4,0.3
Orc1,0.3
G3bp1,0.3
Ncapg,0.3
Zfml,0.3
Mrpl15,0.3
Nr3c1,0.3
Samd4,0.3
Rpgr,0.3
Wdr77,0.3
Taf8,0.3
Bard1,0.3
Phc1,0.3
Hnrnpf,0.3
Plrg1,0.3
Nfrkb,0.3
Rfc3,0.3
Cdk2ap2,0.3
Bhlhb9,0.3
Cry2,0.3
Pecam1,0.3
Ak3,0.3
Tfam,0.3
Tcf12,0.3
Rundc3a,0.3
Hcfc1,0.3
Recql4,0.3
Bbs5,0.3
Cenpt,0.3
Eif2s2,0.3
Banp,0.3
Lrwd1,0.3
Pou2f1,0.3
Cnn2,0.3
Plaa,0.3
Fam38a,0.3
Vangl1,0.3
Tapbp,0.3
Ppp2ca,0.3
2810417H13Rik,0.3
Cc2d1a,0.3
Asf1b,0.3
Uchl5,0.3
Bub3,0.3
Gm15050,0.3
Nr2c2,0.3
Sytl4,0.3
Mlx,0.3
Taf4a,0.3
Pdcd5,0.3
Cdca2,0.3
Foxj1,0.3
Ankrd35,0.3
Hif3a,0.3
Zfp524,0.3
Tmem48,0.3
Pitrm1,0.3
Arid3a,0.3
Ptma,0.3
Afg3l2,0.3
4930430F08Rik,0.3
Ppp1cc,0.3
Ufsp2,0.3
Lefty2,0.3
Fbxo8,0.3
Mbtps2,0.3
Smndc1,0.3
Cbx1,0.3
Surf6,0.3
Pparg,0.3
Lin9,0.3
Spc24,0.3
Itga1,0.3
Ltbr,0.3
Dtna,0.3
Fam169a,0.3
Ebf3,0.3
Nup54,0.3
Rlim,0.3
Cep76,0.3
E2f3,0.3
Aplnr,0.3
Nrp1,0.3
Gemin6,0.3
Polr1a,0.3
E130012A19Rik,0.3
Nup160,0.3
Hmgn5,0.3
Shcbp1,0.3
Kif23,0.3
Wdr92,0.3
Magoh,0.3
Zfp182,0.3
Smn1,0.3
Nfasc,0.3
Dzip3,0.3
Peli2,0.3
Cux2,0.3
Pdzrn3,0.3
Sgce,0.3
Peg12,0.3
Casp8ap2,0.3
Bahd1,0.3
Cdk2,0.3
Slc39a10,0.3
Rad54l,0.3
Rbm4,0.3
Fanci,0.3
Tpt1,0.3
Tsen34,0.3
Usf2,0.3
Clns1a,0.3
Cul1,0.3
Sorl1,0.3
Ikzf5,0.3
Tcfl5,0.3
Nfatc1,0.3
Foxc1,0.3
Taf5l,0.3
Edf1,0.3
Nfkb1,0.3
Pogk,0.3
Hhex,0.3
Tspan6,0.3
Tia1,0.3
Pdcd11,0.3
Efcab11,0.3
Trim23,0.3
Lyar,0.3
Gtf3c4,0.3
Med20,0.3
Edc3,0.3
Armc10,0.3
AA987161,0.3
Gins1,0.3
Basp1,0.3
Zfp955b,0.3
Ebf1,0.3
Nek2,0.3
Naa38,0.3
Zfp622,0.3
Utp15,0.3
L2hgdh,0.3
Lin28a,0.3
2610318N02Rik,0.3
Adam15,0.3
Snapc4,0.3
Gins3,0.3
Pi16,0.3
Ercc5,0.3
Zfp217,0.3
Noc4l,0.3
Ccdc112,0.3
Ubtd1,0.3
Nsmce2,0.3
Pik3cd,0.3
Zranb2,0.3
Ifih1,0.3
Etv3,0.3
A830010M20Rik,0.3
Herc6,0.3
Mll3,0.3
Fgf17,0.3
Parp11,0.3
Pds5b,0.3
Cdk12,0.3
Tcerg1,0.3
Tmem237,0.3
Ercc6l,0.3
Trh,0.3
Casc3,0.3
Fhl2,0.3
Erf,0.3
Zfp280d,0.3
Dcakd,0.3
Lrrcc1,0.3
Creb1,0.3
Nanog,0.3
Pex11a,0.3
Atg9a,0.3
Igfbp6,0.3
Smad6,0.3
Rpf2,0.3
C330027C09Rik,0.3
Kif18b,0.3
Hnrnpm,0.3
Nefh,0.3
Eif3g,0.3
Grhl1,0.3
Arhgap29,0.3
Cenpo,0.3
Dbf4,0.3
Fyco1,0.3
Tgfb1i1,0.3
Tmem30a,0.3
Zfp955a,0.3
Hnrnpr,0.3
Wtip,0.3
Elk4,0.4
BC024479,0.4
Zfp317,0.4
Hmga2,0.4
Denr,0.4
Arhgef2,0.4
Pabpc4l,0.4
Fam203a,0.4
Gtf2i,0.4
Zfp369,0.4
Ccnf,0.4
N4bp2,0.4
Wdr5,0.4
Fam71f1,0.4
Chd5,0.4
Zfp652,0.4
6330406I15Rik,0.4
Aox1,0.4
Hpn,0.4
Gtdc2,0.4
Ncoa3,0.4
Zfp710,0.4
Crlf3,0.4
Pelp1,0.4
Cd74,0.4
Calcoco1,0.4
Ptch2,0.4
Bnip3l,0.4
Smyd1,0.4
Stip1,0.4
Phax,0.4
Nxt1,0.4
Camk2b,0.4
Tma7,0.4
Ccdc90a,0.4
Exosc3,0.4
Sema3c,0.4
Atrx,0.4
Sod3,0.4
Plekhj1,0.4
Trim16,0.4
Carhsp1,0.4
Wasf1,0.4
4930566F21Rik,0.4
Tlk2,0.4
Clic1,0.4
Col6a3,0.4
Ddx39,0.4
Psme2,0.4
Coro7,0.4
Sart3,0.4
Utp11l,0.4
Uck2,0.4
Rbms1,0.4
Rfx4,0.4
Prdm14,0.4
2010107H07Rik,0.4
Tex19.1,0.4
Wasf2,0.4
Depdc1a,0.4
Mrpl54,0.4
Gpbp1,0.4
Acat1,0.4
Rpap1,0.4
Cebpb,0.4
Itm2b,0.4
Zfp715,0.4
Casz1,0.4
Polr3c,0.4
Crip1,0.4
Crip2,0.4
Nhp2,0.4
Zfp90,0.4
Phf6,0.4
Prpf38a,0.4
Fam115a,0.4
Gmip,0.4
Ahr,0.4
Rftn1,0.4
Gtsf1,0.4
A230050P20Rik,0.4
Smarcal1,0.4
Atoh8,0.4
Nip7,0.4
Pmpca,0.4
Wdr35,0.4
Cbx2,0.4
Ighmbp2,0.4
Spin4,0.4
Gm14873,0.4
Xiap,0.4
Fat1,0.4
Cul4a,0.4
Zfp518a,0.4
Edc4,0.4
Eif3d,0.4
Eef1e1,0.4
Timp1,0.4
Eras,0.4
C1qbp,0.4
Phf16,0.4
Gtf2ird2,0.4
Fggy,0.4
Nfe2l3,0.4
Flna,0.4
Rps6ka6,0.4
Gsg2,0.4
Ikzf4,0.4
Bai3,0.4
Cxcr7,0.4
Spata5,0.4
Zrsr1,0.4
Fhod1,0.4
Unc13d,0.4
Eif3c,0.4
Pgbd5,0.4
Pkmyt1,0.4
Dnajc6,0.4
Usp39,0.4
Klf13,0.4
Tgs1,0.4
Gnat2,0.4
Bri3bp,0.4
Rsbn1,0.4
Elp2,0.4
Dhx8,0.4
Scp2,0.4
BC027231,0.4
Aqr,0.4
Pls3,0.4
Pes1,0.4
Aurka,0.4
Atp6v1h,0.4
Kif22,0.4
Agpat2,0.4
Fzd1,0.4
Insm1,0.4
Haus5,0.4
Zfp354a,0.4
Rpl14,0.4
Golga7,0.4
Emp3,0.4
Nkx2-9,0.4
Calcrl,0.4
Traip,0.4
Foxp1,0.4
Alyref,0.4
Npdc1,0.4
Hoxd8,0.4
Pogz,0.4
Rpa3,0.4
Mterfd3,0.4
Mettl10,0.4
Sox17,0.4
Exosc1,0.4
Kpna1,0.4
Cenpb,0.4
Ddx49,0.4
2410137M14Rik,0.4
Rorc,0.4
Mknk2,0.4
Eif2ak1,0.4
Clp1,0.4
Abi3bp,0.4
Gzf1,0.4
Strbp,0.4
Rpl7,0.4
Med1,0.4
Tmem176a,0.4
Fkbp6,0.4
Mosc2,0.4
Dhx15,0.4
Rbfox2,0.4
Eif4a1,0.4
Syngr3,0.4
Gstm2,0.4
Lgals3,0.4
Pfkfb4,0.4
Bud13,0.4
Mtap7d1,0.4
Hmcn1,0.4
Serbp1,0.4
Klf3,0.4
Pnma5,0.4
Prickle2,0.4
Ckap2l,0.4
Plcb4,0.4
Dcp2,0.4
Igf2bp1,0.4
Tmf1,0.4
Tspan13,0.4
Uba3,0.4
Naa15,0.4
Aldh18a1,0.4
Nsl1,0.4
Ccdc43,0.4
Fgd5,0.4
Psmd14,0.4
Hmgb3,0.4
Cic,0.4
Ctnnd1,0.4
Tmem194,0.4
Yy1,0.4
Trappc2,0.4
Gart,0.4
Tspan12,0.4
8430410K20Rik,0.4
Xrn2,0.4
2410002O22Rik,0.4
Snx5,0.4
Rreb1,0.4
Taf6l,0.4
4930453N24Rik,0.4
Sh3bgrl3,0.4
Iqgap3,0.4
Dram1,0.4
Casp2,0.4
Efemp1,0.4
Serinc2,0.4
Fah,0.4
Espl1,0.4
Plcd1,0.4
Pdgfrb,0.4
Ssb,0.4
Kif21a,0.4
Fbxw9,0.4
Klhl15,0.4
Mypop,0.4
Tceb1,0.4
Klf11,0.4
Tsr1,0.4
Prox1,0.4
Nfil3,0.4
Snrpf,0.4
Rcc1,0.4
Mafk,0.4
Zfp61,0.4
1500011H22Rik,0.5
Tgfb2,0.5
Pde4a,0.5
Syce2,0.5
Tubb2b,0.5
Ezr,0.5
Rab27b,0.5
Fbxl15,0.5
2810408I11Rik,0.5
Gbx2,0.5
Gtf3c2,0.5
Fyttd1,0.5
Zfp286,0.5
Adrbk2,0.5
Lass2,0.5
Apoc1,0.5
Adam19,0.5
Taf7l,0.5
Elf1,0.5
Med6,0.5
Nol6,0.5
Phf19,0.5
Rfc2,0.5
Celf4,0.5
Tk1,0.5
Rbm27,0.5
AI314180,0.5
Il17rc,0.5
Kdm6a,0.5
Dcaf13,0.5
Dcxr,0.5
D230025D16Rik,0.5
Ambra1,0.5
Hmgn1,0.5
6330407J23Rik,0.5
Slc9a3r2,0.5
Ucp2,0.5
2410018M08Rik,0.5
Bcas2,0.5
Sparc,0.5
Ddx46,0.5
Cbx5,0.5
Calml4,0.5
Camta1,0.5
Wbp7,0.5
2700097O09Rik,0.5
Ccdc34,0.5
Syncrip,0.5
Pcmt1,0.5
