Source,Target,PValue
Ehf,Arhgef16,0.0
Ehf,Bcas1,0.0
Ehf,Car4,0.0
Ehf,Cblc,0.0
Ehf,Dsg2,0.0
Ehf,Grb7,0.0
Ehf,Kcnk1,0.0
Ehf,Myo5c,0.0
Ehf,Pglyrp1,0.0
Ehf,Prr15l,0.0
Ehf,Prss8,0.0
Ehf,Slc12a8,0.0
Ehf,Slc37a1,0.0
Ehf,Spink3,0.0
Ehf,Stap2,0.0
Ehf,Tmem30b,0.0
Ehf,Tnk1,0.0
Fads1,Jarid2,0.0
1600029D21Rik,Mycn,0.0
Cldn3,Elf3,0.0
Glod5,Bcl11b,0.0
Glod5,Mxi1,0.0
Myo1a,Ascl2,0.0
Oit1,Ascl2,0.0
Parm1,Creb3l1,0.0
Serpinb6a,Klf6,0.0
Slc12a8,Ascl2,0.0
Aurka,Ash2l,0.0
BC055324,Stat3,0.0
BC055324,Brca1,0.0
BC055324,Pa2g4,0.0
BC055324,Tardbp,0.0
Blm,Cdc45,0.0
Blm,Ncapd3,0.0
Blm,Psrc1,0.0
Blm,Racgap1,0.0
Blm,Rad51ap1,0.0
Blm,Rad54l,0.0
Blm,Rrp1b,0.0
Blm,Ubac1,0.0
Blm,Vash2,0.0
Brca1,Brca2,0.0
Brca1,Cdc45,0.0
Brca1,Dtymk,0.0
Brca1,Mcm3,0.0
Brca1,Nup37,0.0
Brca1,Timeless,0.0
Brca1,Ttk,0.0
Brca2,Stat3,0.0
Brca2,Zfp41,0.0
Brca2,Zfp184,0.0
Brca2,Cdc45,0.0
Brca2,Cenpq,0.0
Brca2,Clspn,0.0
Brca2,Dnmt1,0.0
Brca2,Eri2,0.0
Brca2,Lrrc40,0.0
Brca2,Ncapd2,0.0
Brca2,Ncaph,0.0
Brca2,Nup155,0.0
Brca2,Nup205,0.0
Brca2,Pola1,0.0
Brca2,Rad18,0.0
Brca2,Skp2,0.0
Brca2,Suv39h2,0.0
Brca2,Topbp1,0.0
Brca2,Vash2,0.0
Cbx1,Ttf2,0.0
Ccdc99,Pcna,0.0
Cct2,Trim28,0.0
Cdc45,Rfc1,0.0
Cdc7,Rbbp5,0.0
Cdc7,Tada2a,0.0
Cdca4,E2f7,0.0
Cdca8,Uhrf1,0.0
Cdca8,Ruvbl2,0.0
Cdt1,Uhrf1,0.0
Cenpe,Suz12,0.0
Chek1,Tada2a,0.0
Clspn,Suz12,0.0
Cse1l,Stat3,0.0
Ddx1,Tex10,0.0
Ddx39,E2f8,0.0
Dnmt1,Dtl,0.0
Dnmt1,Exo1,0.0
Dnmt1,Lbr,0.0
Dnmt1,Ska1,0.0
Dnmt1,Wdhd1,0.0
Dscc1,Stat3,0.0
Dtymk,Stat3,0.0
Dtymk,Zfp36,0.0
Ercc6l,Ppp1r8,0.0
Exo1,Stat3,0.0
Exo1,Hmgb2,0.0
Exo1,Ssrp1,0.0
Ezh2,Gstt1,0.0
Ezh2,Stmn1,0.0
H2afx,Trim28,0.0
Hat1,Uhrf1,0.0
Hat1,Tgif2,0.0
Hells,Hmgb2,0.0
Hells,Ssrp1,0.0
Hells,Ccna2,0.0
Hells,Cdca3,0.0
Hells,Cdk1,0.0
Hells,Fam83d,0.0
Hells,Rrm2,0.0
Hells,Spc24,0.0
Hells,Ube2c,0.0
Hirip3,Tada2a,0.0
Hnrnpa1,Npm1,0.0
Mcm3,Hmgb2,0.0
Mcm3,Pa2g4,0.0
Mcm4,Ssrp1,0.0
Mcm6,Rora,0.0
Mms22l,Stat3,0.0
Mms22l,Hmgb2,0.0
Mms22l,Rbmxl1,0.0
Mre11a,Hmga2,0.0
Ndc80,Stat3,0.0
Ndc80,Pcna,0.0
Nop56,Ddx20,0.0
Nup133,Stat3,0.0
Nup133,Pa2g4,0.0
Nup43,Ruvbl2,0.0
Nup62,Uhrf1,0.0
Nup62,Pa2g4,0.0
Nup93,Trim28,0.0
Oip5,Ruvbl2,0.0
Orc6,Stat3,0.0
Orc6,Ssrp1,0.0
Orc6,Rbmxl1,0.0
Rbmx2,Rbbp5,0.0
Rbmxl1,Tipin,0.0
Rbmxl1,Zmym1,0.0
Rcc2,Ilf2,0.0
Rcc2,Trim28,0.0
Rnps1,Tada2a,0.0
Rpa2,Stat3,0.0
Ruvbl1,Trim28,0.0
Ruvbl1,Dnajc2,0.0
Sgol1,Ssrp1,0.0
Ska1,Uhrf1,0.0
Smarcad1,Tgif2,0.0
Smc2,Ssrp1,0.0
Smc2,Tmpo,0.0
Smpd4,Pa2g4,0.0
Smpd4,Tardbp,0.0
Snrpe,Hmgb2,0.0
Snrpe,Ssrp1,0.0
Snrpe,Cnbp,0.0
Ssrp1,Ptma,0.0
Ssrp1,Tipin,0.0
Ssrp1,Wdhd1,0.0
Tipin,Stat3,0.0
Topbp1,Stat3,0.0
Tram1l1,Smarca1,0.0
Trim28,Ilf2,0.0
Trim28,Carm1,0.0
Trim28,Ankle1,0.0
Trim28,Cdc20,0.0
Trim28,Chtf18,0.0
Trim28,Pabpn1,0.0
Trim28,Set,0.0
Trim28,Snrpg,0.0
Trim28,Stmn1,0.0
Trim28,Uba2,0.0
Trim28,Zmynd19,0.0
Trim28,Pa2g4,0.0
Uhrf1,Nasp,0.0
Usp37,Smarca5,0.0
Wdhd1,Hmgb2,0.0
Xpo1,Tgif2,0.0
Xpo1,Pa2g4,0.0
Xpo1,0610031J06Rik,0.0
Zfp330,Rbbp5,0.0
Zfp330,Gtf2e2,0.0
Zfp566,Patz1,0.0
Tgif2,Ddx10,0.0
Tgif2,Nasp,0.0
Rprd2,Kdm2a,0.0
Strbp,Tead4,0.0
Elk3,Flt1,0.0
Elk3,Lrrc8c,0.0
Adamts1,Irx3,0.0
Arhgdib,Stat1,0.0
Bicc1,Irx3,0.0
Dram1,Klf2,0.0
Fbln5,Zeb2,0.0
Flt1,Ankrd1,0.0
Fxyd5,Stat1,0.0
Fxyd5,Klf2,0.0
Phldb2,Irx3,0.0
Plxdc2,Irx3,0.0
Rbms3,Zeb2,0.0
Runx1,Adcy7,0.0
S1pr3,Hic1,0.0
Thbd,Zeb2,0.0
Thbd,Klf2,0.0
Relt,Mypop,0.0
Lbr,Csda,0.0
Lbr,Hmgb2,0.0
Lbr,E2f2,0.0
Stk17b,Stat1,0.0
Med1,Dph5,0.0
Chd8,Ercc5,0.0
Dnajc2,Fam136a,0.0
Dnajc2,Ola1,0.0
Heatr1,Zfp64,0.0
Nol11,Taf7,0.0
Setx,Hnrnpd,0.0
Suz12,Hccs,0.0
Suz12,Rad18,0.0
Gas2,Zfp354a,0.0
Fblim1,Fosl2,0.0
Stat3,Tmem209,0.0
Stat3,Zmym1,0.0
Stat3,Lin9,0.0
Stat3,Etaa1,0.0
2610021A01Rik,Zfp518a,0.0
Brip1,Ccna2,0.0
Brip1,Cdc25c,0.0
Brip1,Ckap2l,0.0
Brip1,D2Ertd750e,0.0
Brip1,Gtse1,0.0
Brip1,Ube2c,0.0
Cenpl,Tmpo,0.0
Cenpw,Top2a,0.0
Dhodh,Xrcc5,0.0
Dhodh,Gtf2e1,0.0
Etaa1,Hmgb2,0.0
Hmgb2,Cenpp,0.0
Hmgb2,Lin9,0.0
Kif20a,Foxm1,0.0
Myef2,Kdm1a,0.0
Pcna,Sf3b3,0.0
Ppp1r8,Rrm1,0.0
Psip1,Zmym1,0.0
Rnf113a2,Gtf2e1,0.0
Serbp1,Rfc1,0.0
Strap,Zfp35,0.0
Taf11,Mlh3,0.0
Zmym1,Zfp184,0.0
4632434I11Rik,Tbp,0.0
Atad2,Tmpo,0.0
Bzw2,Hmga2,0.0
Cep55,Hdac1,0.0
Chtf18,Cdc5l,0.0
E2f8,H2-M3,0.0
Espl1,Ruvbl2,0.0
Fam60a,Ruvbl2,0.0
Foxm1,2810408I11Rik,0.0
G2e3,Fubp1,0.0
Hnrnpu,Tfdp1,0.0
Kif18b,Ash2l,0.0
Kif18b,Top2a,0.0
Nop58,Tfdp1,0.0
Orc1,Ruvbl2,0.0
Rqcd1,Tfap4,0.0
Rqcd1,Tfdp1,0.0
Ruvbl2,Ints9,0.0
Ruvbl2,Top2a,0.0
Set,Csda,0.0
Adcy7,Stat1,0.0
Adcy7,Klf2,0.0
Aldh3a1,Ankrd1,0.0
Aqp5,Irx3,0.0
Cbr2,Irx3,0.0
Cbr2,Klf2,0.0
Cd97,Klf2,0.0
Irx3,Jdp2,0.0
Irx3,Amotl2,0.0
Irx3,Arhgap31,0.0
Irx3,Bdnf,0.0
Irx3,Cav1,0.0
Irx3,Col4a5,0.0
Irx3,Dusp7,0.0
Irx3,Fads3,0.0
Irx3,Gpx8,0.0
Irx3,Krt80,0.0
Irx3,Serpinh1,0.0
Krt80,Klf2,0.0
Lrrc34,Dmrt1,0.0
2610027L16Rik,Ash2l,0.0
Aqr,Zfp64,0.0
Aqr,Rnf141,0.0
Aqr,Nolc1,0.0
Chd4,Smarca4,0.0
Ddx10,Nolc1,0.0
Ing5,Cggbp1,0.0
Kdm5a,Fktn,0.0
Kdm5a,Scaf11,0.0
Ncl,Pa2g4,0.0
Ncl,Nolc1,0.0
Ncl,Cnbp,0.0
Sin3a,Atp6v1h,0.0
Sin3a,Cops3,0.0
Sin3a,Traf5,0.0
Zfp800,Ube3a,0.0
Pygl,Zfp281,0.0
Esx1,Nr6a1,0.0
Figf,Ankrd1,0.0
Figf,Aebp1,0.0
Meis1,Ppic,0.0
Slc9a3r2,Klf2,0.0
Spry1,Klf2,0.0
Kdm2b,Qsox2,0.0
