Source,Target,PValue
Zik1,Alms1,2.0468292799953162e-70
Myo1d,Gatad1,2.1671097970723755e-70
Mxd3,Umps,3.4374569382410715e-70
Amotl2,Ets1,1.3122020853902124e-69
Zfp711,Adamts20,1.6213833601325656e-69
Pef1,0610031J06Rik,2.6270001083632185e-69
Col5a1,Prrx1,3.1053762123423297e-69
Cd248,Zfpm2,1.2851836741262304e-68
Ehf,Galnt12,1.3366514910468548e-68
Elk3,Dok1,2.516928424686818e-68
Msrb3,Ankrd1,3.980427411768784e-68
Tsr2,Grhl1,4.1084877165757795e-68
Mxra8,Prrx1,4.5870310387368814e-68
Cnn2,Ets1,5.854017338729892e-68
Ccdc80,Prrx1,8.311164295518882e-68
Mef2d,Dlk2,9.52891009801466e-68
Bgn,Prrx1,3.489490077184004e-67
Adamts1,Prrx1,8.452963545287557e-67
Phf6,Zfp280c,8.941824161367977e-67
Col1a2,Prrx1,3.1912440752257957e-66
Col1a2,Twist2,6.002742133221228e-66
Irx1,Crlf1,8.58339907995299e-65
Mxd3,Stil,2.1287000962641787e-64
Nacc1,Elf4,2.289792988773786e-64
Prrx2,Gxylt2,2.580111250762365e-64
Atf2,Pikfyve,3.0732853892478414e-64
Sdpr,Ets1,5.284167507886749e-64
C330027C09Rik,Mxd3,5.372631611792506e-64
Prrx1,Tnfrsf12a,3.437058329302084e-62
Wnt5a,Hoxc8,3.6248385124889215e-62
Rnf128,Rarg,4.067758118310777e-62
Fosb,Nr4a2,4.4952810554418e-62
Arnt2,C1ql3,4.7013604230153325e-62
Hmgb2,Cdkn3,6.842902629264767e-62
Phldb2,Zeb1,7.020052118078975e-62
Trim33,Zfp763,1.0699288965923973e-61
Bdp1,1110008P14Rik,8.77317580352948e-61
Slc25a24,Fosl2,8.804278219138449e-61
Osr1,Prrx1,5.003630189791169e-60
Mki67,Mxd3,1.073776750137532e-59
Apex1,Tubb5,1.4267196571723817e-59
Irx1,Galntl4,1.4297841361610342e-59
Aspn,Prrx1,4.663159461176533e-59
Vim,Snai2,5.79383768915622e-59
Nid1,Twist1,6.547223348263451e-59
Arhgdib,Ets1,1.2602107216466053e-58
Mxd3,Yeats2,1.9552798018451986e-58
Mcm7,Tardbp,3.439224331529253e-58
Nono,Gxylt1,4.570272301003023e-58
Prrx1,Aebp1,4.7123282738166656e-58
Blm,Ttk,9.265232638836094e-58
Efemp2,Foxs1,1.0038499030212931e-57
2810417H13Rik,Mxd3,1.545864134131198e-57
Ddx58,Tyk2,6.333994797547272e-57
Sfrp2,Bnc2,6.669632223058061e-57
Col3a1,Prrx1,8.666318496619515e-57
Adamts1,Foxc2,1.1115407509373237e-56
Hnrnpm,Ubp1,1.5154214752130633e-56
Msn,Ankrd1,3.407684009121936e-56
Twist2,Zfpm2,5.587962676801431e-56
Fbln5,Irx1,9.137098269718686e-56
Sparc,Prrx1,9.321306067563827e-56
Lsp1,Ets1,1.2851890627275052e-55
Nolc1,Sf3b2,2.373513293189114e-55
Ppp1r8,Tcerg1,3.6685385896999475e-55
Zbtb10,Tcn2,4.2159473221296794e-55
Twist1,Kdelr3,4.809138052928236e-55
Arid4b,Zfp62,5.070707098934189e-55
Col6a2,Twist1,7.339186002862612e-55
Aasdhppt,Tfb1m,2.5799875329203826e-54
Prkcdbp,Wnt5a,3.514194101003157e-54
Ncam1,Nr2f1,2.0198953129443889e-53
Nrp1,Ets1,2.5676367597620343e-53
Ropn1l,Grhl2,2.8075022447796416e-53
Irf9,Tmem179b,5.62645952034553e-53
Hc,Zfp618,6.053401300106413e-53
Adamts2,Zfpm2,1.1599175926421941e-52
Twist1,Twist2,2.7545409742495377e-52
Lbh,Foxs1,4.467262446345668e-52
Serpinb6b,Ets1,9.077670002543774e-52
Mmp23,Hoxc8,1.5833249592167007e-51
Nid1,Snai2,2.0267727536731777e-51
Axl,Aebp1,2.1573966315187228e-51
Vim,Hic1,3.2756888775290487e-51
Zfp64,Trmt2a,3.7267434532093927e-51
Ddx1,Ptpn2,8.156780194346217e-51
Ets1,Hdac7,1.0200963262773091e-50
Ppp1r8,Esf1,1.2459874850305456e-50
Serpinf1,Prrx1,2.0434179626859175e-50
Col16a1,Zfpm2,2.18073870583597e-50
Irx3,Rnf128,4.990102831334778e-50
Pdgfrb,Prrx1,5.945693195673619e-50
Snrnp40,Rxra,2.095176597214121e-49
Arid5a,Zdhhc18,2.4724044530114814e-49
Blm,Chaf1b,3.340898510118468e-49
Rassf5,Ets1,1.2127302693916044e-48
Col6a2,Prrx1,2.1997525846444962e-48
Tpm2,Prrx1,2.1302830410948623e-47
Thbs2,Twist1,9.417088536964294e-47
Fkbp3,Tada2a,1.0566568906888086e-46
Gtf2f2,Mtfmt,1.261778681593026e-46
Snai2,Axl,2.8967349140650838e-46
Angptl2,Prrx1,4.707922791505274e-46
Aebp1,Slco3a1,6.157166710376647e-46
Nolc1,Emg1,1.3327440233598123e-45
Pcna,Nolc1,1.4205037748726038e-45
Bex4,Ndn,1.7397246258156106e-45
Hnrnpa2b1,Ubp1,3.439512213859336e-45
Apex1,Ppan,1.4929481279314334e-44
Prrx1,Itgbl1,1.6320025762023734e-44
E2f7,Mxd3,1.8080738484914783e-44
Srpx2,Prrx1,3.016007573733956e-44
Ccar1,Thoc1,3.022793848287661e-44
Cstf2,Dhx33,3.7622396681948077e-44
Glt8d2,Scx,4.68615312037945e-44
S1pr3,Ets1,6.096494017632284e-44
Timp2,Prrx1,1.014673589958992e-43
Rnf4,Syncrip,1.295624983677688e-43
Hdac1,Fam48a,1.389439280318332e-43
Lbr,Ahctf1,1.648557418141899e-43
Slc9a3r2,Ets1,1.7805626056534534e-43
Loxl1,Foxc2,2.2057543576031753e-43
Bmper,Prrx1,1.0205550672174626e-42
Ssrp1,Tubb5,1.7402925758724853e-42
Bbx,Fam171b,2.884683523889726e-42
Tcof1,Snapc4,6.427030000821992e-42
Snai1,Plekho2,1.0935106830610878e-41
Ccne2,Mxd3,1.747924659824149e-41
Jdp2,Aebp1,1.8079316628470254e-41
Trim27,Mpc1,7.675301601610888e-41
Ssrp1,Rad51ap1,8.847751966196538e-41
Calcrl,Ets1,1.7247603420465967e-40
Cd97,Ets1,1.9515292408991098e-40
Pcdh18,Prrx2,2.0117882323486415e-40
Vim,Wnt5a,2.0139282618516483e-40
Twist2,Gxylt2,2.762405746042038e-40
Ahr,Ets1,6.258544427180924e-40
Runx1,A630033H20Rik,6.26288029622758e-40
Thbs2,Prrx1,8.444876950249335e-40
Zeb2,Hmcn1,9.444246169663194e-40
Jdp2,Bdnf,1.2354420881739489e-39
Nono,Optn,1.5496040615033836e-39
Cd248,Prrx1,1.6461319987794442e-39
Arhgap31,Ets1,2.478238124664773e-39
Phf5a,Psma5,2.5749608292775903e-39
Rpp40,Camta2,4.476321016898431e-39
Prrx1,Mrgprf,6.441887810064001e-39
Tfdp1,Tubb5,1.3722490043149088e-38
Prrx2,Pdgfrl,1.6159019523161766e-38
Ets1,Serpinb9,2.040520028772114e-38
Zmym2,Atf2,2.4006562430422374e-38
Timp3,Irx1,3.3294148030193894e-38
Cfdp1,Sarnp,3.7701426436200726e-38
Zscan21,Ylpm1,1.2582008156481268e-37
Ttf2,Kif2c,1.5412385332630637e-37
Erbb3,Zbtb7b,2.4972889255676077e-37
Samd14,Nr2f1,3.0681056768483693e-37
Dnmt1,1110054O05Rik,3.391857267682302e-37
Prrx2,Rin1,3.735239786780364e-37
Twist1,Mmp14,6.005430348917196e-37
Zfp667,Zfp775,1.3595462677706144e-36
Ruvbl2,Vps37a,1.8696103792865078e-36
Fbn1,Zfpm2,2.0602923476636774e-36
Efemp2,Prrx1,4.177911390494827e-36
Msrb3,Aebp1,4.366461848565531e-36
Sf3b1,Dmtf1,4.562461471583675e-36
Zfp2,Bbs10,4.866124393058441e-36
Anp32e,Tardbp,5.162028432510207e-36
Fbln5,Foxs1,7.099214387207914e-36
1700054N08Rik,Pou4f1,9.093760213883528e-36
Elf4,Zfp1,9.733931122399984e-36
Mll2,Rnf40,1.261619684812951e-35
Zcchc2,Aebp2,1.5637897255768202e-35
Wnt5a,Lix1l,1.6246794001367844e-35
Dck,Mxd3,1.8001569624276596e-35
Rpgr,Hey2,3.987670268238344e-35
Nrp1,Snai2,5.572264107404458e-35
Elk3,Vim,5.997576516343201e-35
Snapc4,Nup188,6.178684376150547e-35
Rbms3,Snai2,6.251879333600542e-35
Bex4,Bcl6,6.927321609620522e-35
Ctnnbl1,Nfx1,8.341554196312919e-35
Anxa3,Hoxa3,8.531834764727836e-35
Elk3,Ets1,1.0380419388986216e-34
Ankrd1,Tpm1,1.5004197738400377e-34
Twist1,Cyp1b1,1.573896279869925e-34
Klhdc2,Vps72,2.094133623013208e-34
Ect2,Mxd3,2.5694912220093482e-34
Hnrnpa0,Zfp26,2.8359614984195457e-34
Rps3,Rps20,2.8425875982133634e-34
Hoxa3,Thsd4,5.787934082846488e-34
Gnai1,Zfp276,6.611760501945167e-34
Csda,Rps5,2.510965430038389e-33
Adamts2,Prrx1,2.6696886932288918e-33
Gpx8,Zfpm2,5.66160929936517e-33
App,Npdc1,6.353221560662623e-33
Cdc23,Mga,9.460013439473749e-33
Mcm7,Mxd3,1.3660109111686417e-32
Snapc4,Cad,1.6849364523063652e-32
Twist2,Prrx1,1.9778258187428896e-32
Pcna,4930579G24Rik,1.984134834244552e-32
Ppp1r8,Pprc1,2.2331208009552987e-32
Cc2d1a,Mon1a,2.2801821850919924e-32
Ssrp1,Smarca5,2.3341261367197273e-32
Pcdh18,Snai2,2.3484806519303804e-32
Brca1,Cdkn3,3.9185675796553225e-32
Prrx2,Mmp14,6.28039626555422e-32
Zscan21,Kdelc1,1.8819245898986238e-31
Rpl15,Taf13,2.03805518774629e-31
Hhex,Pfkp,4.075865531462214e-31
Mef2d,Phf2,4.302134104704732e-31
Prrx1,Csf1,4.787083445267054e-31
Mmp2,Zfpm2,5.9209268178050525e-31
Gins2,E2f1,6.060310620483282e-31
Ythdc1,Ctcf,7.215030392917854e-31
Kank3,Epas1,8.851836540836614e-31
Mxd3,Neil3,9.531944647860464e-31
Elp4,Nfx1,1.5851352997822526e-30
Pias1,Krit1,1.9215927798517215e-30
Mmp2,Twist1,2.9208464113901815e-30
Mxd3,Nuf2,3.375045953423994e-30
Gpr153,Zfpm2,3.723073596345821e-30
Ezh2,Shcbp1,5.682745251750485e-30
Fkbp7,Scx,7.465418124355861e-30
Pbrm1,Scai,8.349556968074506e-30
Oxsm,Gon4l,1.3068183593945126e-29
Ccdc112,Etv1,1.9288858805063123e-29
Col3a1,Snai2,1.957349372588833e-29
Clspn,Mxd3,2.3677925380310684e-29
Gpx8,Twist1,2.3770584471938958e-29
Mxd3,Suv39h1,2.9550673627057514e-29
Chst14,Scx,4.954090813179109e-29
Mcm6,Klf9,5.879813673313934e-29
Sphk1,Ppap2a,6.45871008187449e-29
Pcdh18,Hic1,9.026627479519395e-29
Cdc73,Gabpa,9.717585250834955e-29
4930579G24Rik,Ilf2,1.5217776514565657e-28
Postn,Zfpm2,1.708369158404823e-28
Nfkb1,Wasf1,2.0561693799619144e-28
Dmtf1,Rbm15,2.162024543121098e-28
Pcdh18,Twist2,2.5060511287143007e-28
Junb,Sertad1,2.914145451134672e-28
Pnn,Stag1,4.0077840824208805e-28
Tmem209,Ahctf1,5.619436747712568e-28
Lig1,Taf5,8.165403722628138e-28
Cxx1c,Zbtb43,8.3283945165623e-28
Srsf7,Tardbp,1.0251165655388913e-27
Lrba,Tmf1,1.048594422965141e-27
Zfpm2,Lix1l,1.3496576162391614e-27
Tra2b,Ubp1,1.5894774792457056e-27
Zfp524,Akirin1,1.7424668459910283e-27
Twist1,Vasn,1.872003324090077e-27
Gen1,Mxd3,3.0120231426457206e-27
AA987161,Arid4b,3.7713607951586385e-27
Hs6st2,Prrx2,4.9588140554542186e-27
Tmem209,Dmtf1,5.342392362677996e-27
Gata2,Tm4sf1,7.697708256845019e-27
Aim1l,Lass6,8.724528735120007e-27
Mxd3,Rrm1,1.0522011940367437e-26
Ppp1r8,Isg20l2,1.1293319646861989e-26
Twist2,Mrgprf,1.1764747823972744e-26
Zfp110,Cox8a,1.3460238379265817e-26
Mvp,Nfe2l2,1.559133609959251e-26
Casp12,Prrx1,2.060356458092297e-26
Fmnl2,Ndn,2.1469370768325854e-26
Ezh2,Tacc3,2.3795742852520385e-26
Cenpe,Mxd3,3.9791799953479525e-26
Dffb,Ercc3,4.422075277350086e-26
Twist1,Gxylt2,4.5827038951602646e-26
Ercc6l,Mxd3,5.0571097237826455e-26
Ptpn6,Hhex,6.733945254508811e-26
Nfatc4,Hars2,7.59617423009777e-26
Oplah,Epas1,8.039552367075057e-26
Nup153,Trim33,8.12391913580822e-26
Mxd3,Tyms,9.88828733812392e-26
Rbmxl1,Mxd3,1.1176515333047126e-25
Slc9a3r2,Irx1,1.1579052743248528e-25
Anp32b,Ezh2,1.2007197953102475e-25
Irf6,Ephb2,1.409832005344874e-25
Prrx1,6330406I15Rik,1.4559354193936446e-25
Flt1,Epas1,1.5555227933803183e-25
Ets1,Arhgap29,1.6588348369071807e-25
Mxd3,Smarcc1,1.8783714206986937e-25
Mrps9,Msl3,2.0557819812141065e-25
Nfe2l2,Sec23a,2.367034857099151e-25
Mdfic,Snai2,2.374752847430594e-25
Prkcdbp,Aebp1,2.506820547396731e-25
Prrx1,Copz2,2.6523377198633207e-25
Runx1,Rhog,3.0421126989778826e-25
Adamts2,Hoxc8,3.317800888975858e-25
Rbmxl1,Tubb5,3.5541354680039664e-25
Ankrd1,Clic4,3.6336808037111326e-25
Fbln5,Foxc2,4.438407172773334e-25
Nfkb1,Zc3hav1,5.5962576376779e-25
AI837181,0610031J06Rik,5.620397105121176e-25
Mnd1,Camta2,5.783191801579138e-25
Mmp2,Prrx1,6.759348447759018e-25
Jdp2,Bmper,7.041553226156509e-25
Irx1,Sema3f,7.222963151951059e-25
Foxm1,Psrc1,9.33471172821001e-25
Prrx1,Mmp14,1.0157672717042267e-24
Ska1,Klf9,1.1030419522884176e-24
Cnot2,Dmtf1,1.120863605864347e-24
Asf1b,Tfdp1,1.1789039288867963e-24
Nid1,Hic1,1.2300188220019693e-24
Zfpm2,Plat,1.379596711056384e-24
Ckap2,Mxd3,1.6773476307844642e-24
Lrrc17,Twist2,1.7033437142121453e-24
Ets1,Ppap2b,1.8505931425599383e-24
Camta2,Zmiz2,1.9237881173569494e-24
Npat,Hinfp,2.075012536357354e-24
Twist2,Pdgfrl,2.172219170266863e-24
Runx1,Myd88,2.2226971130950068e-24
Zbtb7b,Ssh3,2.894512244049375e-24
Gpx8,Prrx1,3.805248236466752e-24
Hook2,Lass6,4.020563901145002e-24
Tmpo,Smarca5,4.113419460635317e-24
Postn,Prrx1,4.2657912629776156e-24
Fbln5,Aebp1,4.712454695098879e-24
Mxd3,Prr11,4.854158385829696e-24
Dnmt1,4930579G24Rik,5.4646968888476135e-24
Hnrnpa0,Zfp422,5.721643699896628e-24
App,Gab2,7.41545361183606e-24
Wnt5a,Axl,7.621603202197169e-24
Ahr,Arhgap29,8.483397356187e-24
Uhrf1,4930579G24Rik,8.695807530936662e-24
Lgals1,Snai2,9.082799191718528e-24
Fignl1,Klf9,9.093005360481218e-24
Col1a1,Twist2,1.0726920051103924e-23
Eya2,Pknox2,1.1080626782157417e-23
Prkcdbp,Snai2,1.1971160067330786e-23
Epcam,Nfic,1.3593458292327912e-23
Rgmb,Creb3l1,1.809983926518493e-23
Orc6,Ddx20,1.9102183834291949e-23
Atp6v1c2,Pknox2,2.407854759247716e-23
Blm,Mcm4,2.4650340047265713e-23
Gins2,Klf9,2.784648069387695e-23
Ascl2,Cdc42ep5,3.008312880767907e-23
Smarca2,Elovl5,3.562736044189961e-23
Prkcdbp,Hic1,3.667566055011983e-23
Smo,Yap1,4.053438552541209e-23
Adamts1,Aebp1,5.043007053548045e-23
Tek,Epas1,5.095645774508719e-23
Lrmp,E2f2,5.1202630822130377e-23
Ezh2,Cdkn3,5.1339298291186783e-23
Ahr,Sh3bp5,6.105842365371484e-23
Gzf1,Ralgds,8.092401108766851e-23
Ruvbl2,Tubgcp2,8.610813081099645e-23
Tet2,Nfat5,1.179759437639716e-22
Dut,Mxd3,1.288438860348201e-22
Creb3,Ube2j1,1.3984422353263918e-22
She,Epas1,1.9884529219128282e-22
Hoxa11as,Creb3l2,2.0135202530205783e-22
Stat3,4930579G24Rik,3.3605893401510115e-22
Elf1,Fcho2,3.6219617173910977e-22
Nop56,Ssrp1,3.9813963978541634e-22
Slit2,Wnt5a,4.019873840913742e-22
Kdelr3,Prrx1,4.79680561877633e-22
St3gal2,Aebp1,4.873648973043299e-22
Ssrp1,Mxd3,4.93949614740305e-22
Bgn,Foxc2,5.681807599890189e-22
