source,target,p-value,model
Olig1,Serpina3k,3.839403907812994e-05,1
Rxrg,Qprt,3.921722647770321e-05,-1
Sod2,Qprt,3.921722647770321e-05,-1
Onecut1,Ahsg,3.9591862680998856e-05,-1
Tcf7l1,Fam82a2,3.983391541614814e-05,1
Yap1,Rest,4.0526687590472e-05,-1
Rest,Yap1,4.0526687590472e-05,-1
Prox1,Aldh8a1,4.137588332829386e-05,1
Onecut1,Ftcd,4.409258258637983e-05,-1
Kdm3a,Fam76b,4.5654421172572655e-05,1
Tcf7l1,Pepd,4.711857462375383e-05,1
Vps72,Bsg,4.7429638252459655e-05,-1
Prox1,B3galt1,4.881593629716424e-05,-1
Apex1,Ipo5,4.9193794105804566e-05,-1
Prox1,Ces1c,5.003024186752408e-05,1
Safb,Nudt6,5.008747807741491e-05,-1
Onecut1,Igfbp1,5.04824708935413e-05,-1
Olig1,Cyp2r1,5.0970625278589426e-05,1
Cc2d1a,Fam83h,5.135534710327465e-05,-1
Olig1,Sdr9c7,5.1474383762400535e-05,1
Pnn,2500003M10Rik,5.191532651343863e-05,-1
Grlf1,Irs1,5.206829328476204e-05,-1
Tcf7l1,Vangl1,5.2346787805781714e-05,1
Olig1,Proc,5.413028461706709e-05,1
Kdm3a,Morc3,5.426452138722872e-05,1
Ddx58,Ikbke,5.462370399652712e-05,-1
Onecut1,Slc17a3,5.469690117116349e-05,-1
Zbtb44,Gcgr,5.474266233932915e-05,1
Hnf4a,Acsm5,5.479921505545135e-05,-1
Zfp553,Rbm8a,5.565630351857722e-05,-1
Set,Tcta,5.584500625978683e-05,-1
Yap1,Antxr2,5.722736062206228e-05,-1
Phf21a,Eif3f,5.9318843540813545e-05,-1
Ruvbl2,Lmnb2,6.103312768008755e-05,-1
Nr3c2,Maoa,6.154178444777937e-05,-1
Zfml,Cep57,6.177623631874247e-05,-1
Onecut1,Mup3,6.201863775096272e-05,-1
Gtf2e2,Glmn,6.202383431908897e-05,1
Onecut2,Rdh7,6.202932371622222e-05,-1
Irf5,Cdo1,6.337614165638023e-05,-1
Ppargc1a,Pdhb,6.39188443151352e-05,-1
Hhex,Kif2a,6.455444670838893e-05,1
Tcf7l1,Nedd4,6.466788424482785e-05,1
Nr1i2,Tjp3,6.482940174166928e-05,-1
Srebf2,Csnk2b,6.785620202014594e-05,-1
Zfp281,Fermt2,6.963297386408872e-05,1
Zfp281,Colec12,7.18551194357248e-05,1
Onecut1,Slc6a12,7.607651965068561e-05,-1
Nr1h4,Tuba1a,7.708199072745075e-05,-1
Tardbp,Pcna,7.723673021445882e-05,-1
Tmpo,Tcta,7.890985452684926e-05,-1
Ctnnb1,Gorasp2,7.943956517341577e-05,-1
Foxa1,Ceacam1,7.956322847033839e-05,-1
Clock,Plekha6,8.060242048514571e-05,-1
Olig1,Tdo2,8.115095009875906e-05,1
Hmgb1,Zfp280c,8.207807878039093e-05,-1
Zfp280c,Hmgb1,8.207807878039446e-05,-1
Rxrg,Hs3st3b1,8.219207992148549e-05,-1
Sod2,Hs3st3b1,8.219207992148549e-05,-1
Yap1,Atg16l2,8.58071336000368e-05,-1
Mybbp1a,Hnrnpu,8.63560282816733e-05,-1
A930001N09Rik,Cenpa,8.767282967483527e-05,-1
Olig1,Angptl3,8.774865158074193e-05,1
Med26,Otud5,8.779066486094253e-05,-1
Gatad1,Dsp,8.793910368167467e-05,-1
Yap1,Tssc4,9.038863734236988e-05,-1
Rxrg,Angptl3,9.18887509481065e-05,-1
Sod2,Angptl3,9.18887509481065e-05,-1
Gata4,Aldh9a1,9.197959577106696e-05,-1
Olig1,Elovl3,9.248697921431315e-05,1
Tardbp,Snrpa1,9.897631183956819e-05,-1
Hnrpdl,Hnrnpa0,9.944557867331366e-05,-1
Thoc1,Wdr12,9.964035679496036e-05,-1
Taf2,Srsf10,0.00010054729049637963,-1
Tardbp,Hnrnpa1,0.0001021924064849882,-1
Tcf7l1,Bmpr1a,0.00010312987459420426,1
Ssrp1,Ruvbl1,0.00010448900601563155,1
Atf2,Slc25a46,0.00010693132839794402,1
Hnrnpab,Tsr1,0.00010854132067930206,-1
Stat6,B2m,0.00010927412094251644,-1
Smad4,Lcat,0.00010981977833155643,1
Mlxipl,Cdca4,0.00011049516656275548,1
Onecut1,Hgd,0.00011055937247024036,-1
Tcf7l1,Aldh9a1,0.0001124569419691578,1
Med6,Glmn,0.00011280827446058772,1
Vps72,Ddx31,0.00011352563116671951,-1
Foxa1,2200002D01Rik,0.00011444197882574192,-1
Atf2,Chm,0.00011463205384412413,1
Taf12,Znhit1,0.00011729516649476511,-1
Mysm1,Micu1,0.00011902473840710613,-1
Onecut2,Hsd17b13,0.0001197157029783954,-1
Tmpo,Dna2,0.00012044559410088226,-1
Tardbp,Cct2,0.00012064937766267158,-1
Taf9,Glmn,0.00012274841739138735,1
Rb1,Arhgap12,0.0001248919977950595,-1
Rb1,D1Ertd622e,0.00012543500588453238,-1
Tfdp1,Ipo5,0.00012721267103449544,-1
Pml,Slc35b4,0.00012900112000272302,-1
Onecut1,Pah,0.00012956845166088742,-1
Irf5,C3,0.00013077000387537414,-1
Onecut1,Cyp2c50,0.00013126192594235169,-1
Zbtb42,S100a16,0.00013170828703589217,-1
Mycl1,Ric8b,0.00013303588955311155,-1
Yap1,Vangl1,0.00013512285410481584,-1
Med6,Mrps33,0.000138131702092426,1
Rxrg,C8a,0.00013859383148471553,-1
Sod2,C8a,0.00013859383148471553,-1
Onecut1,Chst13,0.00013989450618684916,-1
Lrrfip1,S100a16,0.00014006914638608778,-1
Olig1,Bhmt,0.00014067131747105675,1
Med6,Tmem209,0.00014300224412250434,-1
Ahr,Lats2,0.0001436052080468261,-1
Nr1h3,Gstz1,0.00015061493860950168,1
Prox1,Cyp7a1,0.00015716398735679974,1
Onecut1,Gck,0.0001602537243899805,-1
Olig1,Abcb11,0.00016220212872420048,1
Sra1,Ubxn8,0.0001636397789499189,-1
Nr1h3,Cmbl,0.00016465424730044735,1
Onecut1,Sardh,0.00016518838678488296,-1
Camta2,Mnd1,0.0001686910246462479,-1
Arid5b,Sdc2,0.00017241045396821782,1
Onecut2,Serpina1c,0.00017776876498530516,-1
Olig1,Aldh8a1,0.00017823908629938082,1
Gzf1,Qprt,0.00018463896908152717,-1
Mlxipl,Ldhd,0.00018753768792392785,1
Cbx2,Serinc5,0.00019180073245280698,-1
Tfip11,Anxa1,0.00019245683314752447,1
Taf12,0910001L09Rik,0.00019372756559091567,-1
Klf2,Prelp,0.00019572775649613798,-1
Tcf7l1,Ttyh2,0.0001966887615023283,1
Hhex,Susd1,0.00019680130272354507,1
Onecut1,Lipc,0.00019804932855663586,-1
Nfyb,Taf1d,0.00019974719172890788,-1
Hmgn5,Eif2a,0.00020298590109018783,-1
Tardbp,BC024479,0.0002040908539578515,1
Med6,Nme7,0.0002076693681174213,1
Gpbp1,Fam172a,0.0002089233935705164,-1
Zfp280c,Dars,0.00020925989276939468,-1
Zfp654,Tubgcp5,0.0002107607085724416,-1
Onecut1,Slc38a3,0.0002122634062659283,-1
Trim27,Stat6,0.00021790253081807704,-1
Taf2,Rnf138,0.00021816815312198767,-1
Snai2,Ufsp1,0.00022072268007398364,1
Gzf1,Hfe2,0.00022399732014702093,-1
Olig1,Mosc1,0.0002247311284852992,1
Tshz2,Gdf10,0.0002318348177533687,-1
Pcna,Sf3b3,0.00023452039056800583,-1
Onecut1,Apof,0.00023659174474272018,-1
Gtf2f2,Sorbs3,0.00024161082998388914,-1
Onecut2,Lect2,0.00024224622111550248,-1
Nr3c2,Fam83h,0.00024327801430478106,1
E2f8,Rrm2,0.00024364467111684748,-1
Creb3,Tmem42,0.0002478422725821447,-1
Foxq1,Slc31a1,0.0002479677191257577,-1
Nfx1,Wrap53,0.00025009525105034505,1
Zfp553,Smarcc1,0.00025154397663291594,-1
Smarcc1,Zfp553,0.00025154397663292033,-1
Taf1d,Rfc4,0.0002546216264132748,-1
Tcf7l1,Kank2,0.0002567003517340557,1
Mybbp1a,Smn1,0.0002594783114846739,-1
Hnrnpab,Atic,0.00025961466825486645,-1
Trim33,Atg10,0.00025975633505347117,-1
Ppargc1a,Fam82b,0.0002725946361901805,-1
Tardbp,Smc4,0.0002731032945702948,-1
Zfp281,Slc6a8,0.00027493239568087855,-1
Yap1,Cdc42ep1,0.00027701961343055606,-1
Maf,Aldh9a1,0.0002786375341615041,-1
Tbx3,Abcd1,0.0002787495338645295,-1
Taf1d,Mcm3,0.00027883859384715483,-1
Nr1h4,Elmo3,0.0002806012439102378,-1
Ppargc1a,Mkks,0.00028427899499071043,-1
Hlf,Abca8b,0.00028713393288651995,-1
Gzf1,Colec11,0.0002987175933021012,-1
Yap1,Kank1,0.00030000568581254775,-1
Tcf7l1,Smo,0.00030678820512095094,1
Myst4,Atg16l1,0.0003237915409230895,-1
Onecut1,Cfhr1,0.0003260125130081162,-1
Rxrg,Lcat,0.00034501152334749424,-1
Ppargc1a,Dlat,0.0003458650796594325,-1
Tcf25,Snrnp70,0.0003479289834118476,-1
Klf9,Nceh1,0.00035077002064089007,-1
Hlf,Mup5,0.00035112287671018073,-1
Ruvbl2,Nxt1,0.0003547220049003434,1
Taf9,Ctnnd1,0.0003613047834581091,1
Trim33,Rwdd1,0.0003622673181369524,-1
Ppargc1a,Cox5b,0.0003666415522934918,-1
Thoc1,Mtrf1l,0.00037036412417965466,-1
Tcf7l1,Ccdc23,0.00037508977391356805,1
Nfyb,Msh2,0.0003785730800228527,-1
Ppargc1a,Idh3a,0.000380167130518365,-1
Fubp1,Rc3h2,0.0003816896560832789,-1
Gtf2b,Elp3,0.00038488965695137245,-1
Rxrg,Haao,0.00038864322260158656,-1
Sod2,Haao,0.00038864322260158656,-1
Mecp2,Hp1bp3,0.00040590554208799154,-1
Rxrg,Necab1,0.00040963242934908563,-1
Sod2,Necab1,0.00040963242934908563,-1
Sox18,Dlc1,0.0004116404746973842,-1
Hmgb2,Srsf10,0.00041218275741122513,-1
Hhex,Slc7a2,0.0004132919447169063,1
Onecut1,Bhmt,0.0004162698251769674,-1
Foxa2,Tm4sf4,0.0004216349058973379,-1
Hnrpdl,Rbbp7,0.00042857830776993203,-1
Trp53,Dcp1a,0.0004296931964143397,-1
Snai2,D0H4S114,0.0004377251130166963,1
Trim33,Spast,0.000438303689931061,-1
Ubp1,Rad23a,0.0004402673951136957,-1
Tcf7l1,Anxa1,0.0004454249392311458,1
Ssrp1,Rnps1,0.0004622637620076715,-1
Arnt,Irak2,0.0004666444993349237,-1
Clock,S1pr2,0.0004668489565057541,-1
Tardbp,Smc2,0.0004734725847582827,-1
Crebzf,Zmym2,0.00047742117068261204,1
Cebpb,Lmna,0.00047949782185184077,-1
Ddx20,Urb2,0.00048267872286695743,1
Tcf7l2,Trim37,0.000490797533522015,-1
Tardbp,Hat1,0.0004912033403714495,-1
Pcna,Srsf10,0.0004929686556149655,-1
Arid1a,Txnl1,0.0004983284040473962,-1
Onecut1,Hao1,0.0004996132620018806,-1
Sp1,Atp2b1,0.0004997423376025657,-1
Nfib,Cald1,0.0005148947146058778,-1
Tcf7l1,Maob,0.0005201842449241122,1
Bcl6,Rnf39,0.0005232186205063921,-1
Gzf1,Osbpl1a,0.0005256326297401317,-1
Stat6,Parp9,0.0005331302752665092,-1
Foxa3,Pigr,0.0005341438862319079,-1
Smad4,Gcgr,0.0005355273878192838,1
Zfp36,Stat6,0.0005356114149693198,-1
Stat6,Zfp36,0.0005356114149693231,-1
Onecut1,2810007J24Rik,0.0005376316096366568,-1
Zbtb42,Gab1,0.0005404299118088804,-1
Olig1,Clec4g,0.0005631683617286244,1
Ahr,Pgp,0.000566367792909022,-1
Trim33,Pds5b,0.0005688098666223845,1
Zbtb42,Mcl1,0.0005706908206311377,-1
C1d,Strap,0.0005816320323185064,-1
Tcf7l1,Mttp,0.0005857790375490501,1
Arid1a,Zfp622,0.0005857949345259917,-1
Onecut1,Serpina3k,0.0005885030013888362,-1
Irf5,Fgf1,0.0005924097512406137,-1
Tardbp,Mcm7,0.0005927523942424576,-1
Klf15,Sh3bp5,0.0005974715046833336,1
Edf1,Znhit1,0.0005987113291734958,-1
Onecut1,Inhbe,0.0006004959059620513,-1
Yap1,Lhfp,0.0006011648657326279,1
Set,Pprc1,0.0006018402002329433,-1
Klf15,Pxmp2,0.0006028443685338077,1
Kdm3a,Clec4g,0.0006062666984636072,-1
Onecut1,Fga,0.0006064625269997164,-1
Kdm3a,Ugt3a1,0.0006065623107861127,-1
Hnrnpd,Zfp654,0.000616649607746729,-1
Onecut1,Slc6a13,0.0006251581010123824,-1
Hnrpdl,Prpf4b,0.000632612156022828,1
Prox1,Slc26a1,0.0006333397587214849,-1
Ahctf1,Atad2,0.0006368225408808856,-1
Klf15,Enpp2,0.0006377678561111722,1
Onecut1,Pemt,0.0006399838344034516,-1
Nfyb,Eif2a,0.0006413205380820284,-1
Esr1,Atp11c,0.0006449548270007795,-1
Nr0b2,Baat,0.0006460649272637092,-1
Onecut1,C9,0.0006485124986108994,-1
Onecut1,Alb,0.0006495756531097041,-1
Prox1,Colec11,0.0006501275187115348,1
Set,Matr3,0.0006541454493983797,-1
Mll3,Top1,0.0006545327057098355,-1
Hnrpdl,Hnrnph3,0.0006546874972911366,1
Onecut1,Cyp1a2,0.000656096306666809,-1
Rxrg,Apoh,0.000663277190838127,-1
Sod2,Apoh,0.000663277190838127,-1
Rxrg,Kng1,0.0006657545959128399,-1
Sod2,Kng1,0.0006657545959128399,-1
Nr1d1,Mtus1,0.0006682386995963278,1
Hlf,Sirt3,0.0006716157854059345,-1
Bcl3,Ddx58,0.0006724940021996254,-1
Ddx58,Bcl3,0.0006724940021996254,-1
Kdm3a,Tex10,0.0006740967546549301,-1
Olig1,Hfe2,0.0006838387709489785,1
Onecut1,Sucnr1,0.0006892603298389125,-1
Onecut1,Tmprss6,0.0006942489107082734,-1
Smad4,C8g,0.0006953735162901291,1
Gtf2b,Mettl10,0.0007001875766040886,-1
Nr1i3,C8g,0.0007013576529595006,-1
Foxa3,Ceacam1,0.000713566730903189,-1
Olig1,Hal,0.0007150020585926398,1
Rbmxl1,Rnps1,0.0007178948101480826,-1
Smad2,Hnrnpa0,0.0007422938972506587,-1
Yap1,Ephb4,0.0007526123184581859,-1
Zfp672,Nt5c3,0.0007532184224062694,-1
Gata4,Depdc7,0.0007688397653182313,-1
Onecut2,Cyp2c44,0.0007770004340997,-1
Esrra,Ptgr2,0.0007830100996357163,-1
Esrra,Fam83h,0.0007832313628915092,-1
Mlxipl,Tubb5,0.0007834800138898243,1
Rbck1,Tox4,0.0007869843707789492,-1
Onecut2,Adh4,0.0007937931165835827,-1
Onecut1,Serpina10,0.0007971954845512066,-1
Foxj2,Strap,0.0007980899621349903,-1
Rbck1,Dcaf12,0.0007995374275621037,-1
Gtf2f2,Mrps25,0.0008088567731914937,-1
Rbmxl1,Actl6a,0.00081732608599058,-1
Atf2,Ubr3,0.0008187017479951554,-1
Nr3c2,Prim2,0.0008262417268623207,1
Klf15,Cyp4f15,0.0008368166432968241,-1
Ezh1,Ppapdc2,0.0008456864304871546,-1
Ppard,Gkap1,0.0008471040014019899,-1
Onecut1,Cyp2a12,0.00085548077433584,-1
Klf12,Slc7a2,0.0008672792701218582,-1
Hlf,Ggcx,0.0008829147833385173,1
Stat5b,Slc7a2,0.0008889859937423525,-1
Smad4,F11,0.0008896456291056151,1
Csda,Gcgr,0.0008917854140546258,1
Nr3c2,Fut8,0.0008923055957667101,-1
Wbp7,Nop16,0.0008946550652687815,1
Onecut1,Slc22a30,0.0008947933142812384,-1
Olig1,Tfr2,0.0008983418041035938,1
Yap1,Rab7l1,0.0009058053102833811,-1
Kdm3a,Clk1,0.0009084678612726276,1
Rfxank,Ptk2b,0.0009108739107582835,-1
Nfyb,Trmt11,0.0009212512247103236,-1
Taf11,Tmem101,0.0009267514312180441,-1
Hes6,Clybl,0.000932517870904424,-1
Ppargc1a,Atp5g3,0.0009449218861044928,-1
Set,Sf3b3,0.0009478770086185889,-1
Vps72,Aes,0.0009495227489280195,-1
Zfml,Naa15,0.0009520091229155979,-1
Nr1h4,Chdh,0.0009528949402463155,-1
Edf1,Hnrnph1,0.0009580148850433786,-1
Zhx3,Slco1a4,0.0009648262710248346,1
Onecut1,Slc27a5,0.0009762713351313208,-1
Stat5a,Arfip1,0.0009767082087976885,-1
Hnrpdl,Rpl15,0.000979650001002179,-1
Foxj2,Gtf3c3,0.0009805688155778273,-1
Nolc1,Sf3a3,0.0009879627369663478,-1
Edf1,Med20,0.000997340447590927,-1
Nr0b2,Fbp1,0.0009974636882519976,-1
Onecut1,Akr1c20,0.0009995790503586947,-1
Zfp148,Zfp612,0.0010195131062955545,1
Cebpb,Ablim3,0.0010301926329271752,-1
Rnf10,Chordc1,0.0010364519014158789,1
Ssrp1,Utp15,0.001042570110918008,-1
Lass6,Pls3,0.0010528403148427443,-1
Tcf7l2,Gkap1,0.0010709775303058148,1
Irf7,Il4ra,0.0010767433312536784,-1
Onecut1,Saa4,0.0010778454895272042,-1
Tbl1xr1,Aim1,0.001088902565137813,-1
Onecut1,Slc10a1,0.0011059213420082754,-1
Smad1,Mvp,0.0011076840569674495,-1
Nr3c2,Cdca4,0.0011078142172418516,1
Tardbp,Dkc1,0.0011084860937190918,-1
Mybbp1a,Snrpd1,0.001108836953975923,-1
Ahctf1,Lbr,0.0011151326475726455,-1
Smarce1,Cmbl,0.0011201305267208848,1
Prox1,Baat,0.0011225926120231949,1
Kdm3a,Npat,0.0011248921944523847,1
Yap1,Gsta4,0.0011278128920026295,-1
Tbx3,Cdc42ep2,0.0011316299984946159,-1
Onecut1,Ugt3a1,0.0011514509509310464,-1
Pcna,Smpd4,0.0011570016455470548,-1
Gzf1,Mat1a,0.0011650794552949674,-1
Zfp58,Zfp930,0.001165512819523293,-1
Onecut1,Asgr2,0.0011688720669838669,-1
Zfp386,Zfp958,0.0011697927821060499,-1
Rxrg,Ido2,0.00117367959913411,-1
Sod2,Ido2,0.00117367959913411,-1
Kdm3a,Pomt2,0.0011758756892070181,1
Tardbp,Prim1,0.0011830955037126394,-1
Onecut1,Cd5l,0.001189371094660546,-1
Smad3,Yap1,0.0011912884468902338,-1
Nr1h4,Ppp1r1b,0.0011928609491941614,-1
Atf2,Slc30a9,0.0011945512354362945,-1
Esr1,Ccbl2,0.0011958625068813804,-1
Zfp553,Sf3a1,0.0012084864279411816,-1
Gzf1,Il1rap,0.0012233328446787878,-1
Fubp1,Phf14,0.0012235319294191197,-1
Thoc1,Cops2,0.0012331717211025355,1
Dmtf1,Zfml,0.0012403263510577425,-1
Zfml,Dmtf1,0.0012403263510577425,-1
Olig1,Azgp1,0.001242111616907337,1
Taf4a,Fam48a,0.0012523492222344264,-1
E2f4,Tpcn1,0.0012622427743695685,-1
Tcf7l1,Tm4sf4,0.0012672381733810274,1
Phf5a,Prpf3,0.0012683128894709194,-1
Smad4,Kng1,0.0012827699782082887,1
Pcna,Nxt1,0.0012987296572216855,1
Nr3c2,Tradd,0.0012990963279513334,1
Snapc4,Gemin5,0.001299766419098618,-1
Csda,C8g,0.0013019031594538471,1
Nolc1,Nip7,0.0013108416173970717,-1
Prox1,Amdhd1,0.001311529323922695,1
Thoc1,Ylpm1,0.0013171782223370676,-1
Atf6b,Wdr82,0.0013234722223489164,-1
Klf6,S100a6,0.001323956809877666,-1
Hnrpdl,Ddx42,0.00132426287649617,-1
Atf4,Rpn1,0.0013261305536049284,-1
Chd1,Rbm15,0.0013268641405189416,-1
Sfpq,Kpna2,0.0013298404019256617,-1
Onecut1,Apon,0.0013308037247490702,-1
Nr3c2,Nup205,0.001332722031770054,1
Pknox1,Csnk2b,0.001339802497961525,-1
Zfp148,2610002M06Rik,0.0013648595134293908,-1
Nr1h3,Sepx1,0.0013669637485130748,-1
Onecut1,Dnase2b,0.0013720795008719722,-1
Gzf1,Gstz1,0.0013762584315106755,-1
Ddx20,Nxt1,0.001380396958898134,1
Sp1,Purb,0.001381969158199683,-1
Purb,Sp1,0.0013819691581996886,-1
Thoc1,Nmd3,0.0013872277077491679,-1
Nr3c1,1500011H22Rik,0.0014162432167955583,1
Nr1h4,Ostb,0.0014313242813975607,-1
Onecut1,Mug1,0.0014323982148659248,-1
Nr1i3,F2,0.001434656260471436,-1
Rbbp5,Edc3,0.0014588339510568876,-1
Tardbp,Topbp1,0.0014590606573896693,-1
Tcf7l1,Gas1,0.0014618612269038434,1
Foxq1,1190003J15Rik,0.0014757347023674281,-1
Gmeb2,Rnf144b,0.0014825797269112499,-1
Mlx,Ccdc109a,0.001495200779154278,-1
Zfp553,Cbwd1,0.0014970040198367097,-1
Sall1,Afmid,0.0015076795309782955,-1
Zfp395,Ccdc55,0.0015113352867914293,-1
Npm1,Tardbp,0.0015176465866044517,-1
Tardbp,Npm1,0.0015176465866044613,-1
Snai2,Klhl13,0.0015221387297762287,1
Onecut1,Apcs,0.0015248083680618211,-1
Onecut1,Abca6,0.0015273677668499234,-1
Nolc1,Orc2,0.0015319324800763632,-1
Gzf1,Serpind1,0.0015353124828206752,-1
Thoc1,Nup54,0.0015359772727640826,-1
Mta3,Cog1,0.0015381070696927762,-1
Atf2,Arhgap5,0.0015397087533813964,1
Prox1,Hao1,0.0015421867929567427,1
Nr1h4,Saa1,0.0015526494002355467,-1
Zfp800,Esco1,0.001554116973344489,-1
Ddx20,Znhit3,0.0015779037118806803,1
Gpbp1,Stag2,0.001582304327920011,1
Lrrfip1,Anxa3,0.001590077109244418,-1
Olig1,Dpys,0.0015912509519333225,1
Nr0b2,Car5a,0.0015967379305622858,-1
Tcf7l2,Casp7,0.0016049560590635562,-1
Nfe2l1,Prnp,0.00161488701637811,-1
Ahr,Yap1,0.0016201607692818676,-1
Yap1,Ahr,0.0016201607692818915,-1
Mlxipl,Pex11a,0.0016303770037481645,1
Nr1i2,Ceacam1,0.001639635830955809,-1
Tcf7l1,Dlc1,0.0016590901605821838,1
Foxa1,Pigr,0.0016633157716064223,-1
Irf5,Avpi1,0.001665352345476955,-1
Tbx3,Hipk2,0.001672282274253578,-1
Mybbp1a,Ddx18,0.0016776984137709292,-1
Snai2,Stbd1,0.0016827534918789988,1
Onecut1,Keg1,0.0017030729094906138,-1
Yap1,Igfbp3,0.0017159524353921511,-1
Hnrpdl,Eif3e,0.0017177630207798882,-1
Nfyb,Cpsf6,0.0017191210528111353,-1
Prox1,Serpina3k,0.0017352269744075155,1
Onecut1,Slco1b2,0.001737917656802676,-1
Onecut1,Ugt3a2,0.0017512917888877209,-1
Nr0b2,Aspdh,0.001761941761737218,-1
Sarnp,Sfr1,0.0017658194343102918,-1
Rfx1,Dnajc12,0.0017720454840532659,-1
Cebpb,Tenc1,0.001775583214975323,-1
Snai2,Qk,0.0017821429369525505,1
Onecut1,Akr1d1,0.0017875811188160448,-1
Rnf10,Gtf2h5,0.0017892040466371668,-1
Ppp1r8,Xpo5,0.0017895202631462472,-1
Onecut1,Qprt,0.0017980927557488787,-1
A930001N09Rik,Tcf19,0.0018002089973903105,-1
Kdm3a,Fam48a,0.001805231588594973,-1
Onecut1,Cfhr2,0.0018112760292269441,-1
Gtf2b,1110001J03Rik,0.0018153556936282408,-1
Kdm3a,Thoc1,0.0018262026517261655,1
Kdm2a,Esrra,0.0018396745205520525,1
Rxrg,Mst1,0.0018413322112963515,-1
Snai2,Fst,0.0018444010792119812,1
Ddx20,Acox1,0.0018557818546104405,1
Nr1h4,Tmprss2,0.0018592501401932678,-1
Kdm3a,Nasp,0.0018723433652657335,-1
Onecut2,Slc39a14,0.001885402293587702,-1
Tcea3,Akap1,0.0018868381678627914,-1
Kdm3a,Lrig2,0.0018869372554519948,1
Tcf7l1,Dynll2,0.0019001271672377796,1
Med1,Col4a2,0.0019007863339045442,-1
Pias4,Adamts1,0.001902793737661793,-1
Tcf21,Gstm2,0.001903538930760223,-1
Gpbp1,Hnrpdl,0.001918711306401718,1
Hlf,Fam82a1,0.0019259951564818657,1
Pias2,Zfp229,0.0019298416110037579,1
Med26,Nol8,0.0019362371622234154,-1
Zfp322a,Zfp955b,0.0019420069216550511,-1
Olig1,Keg1,0.0019420536288275103,1
Thra,Insig2,0.0019577525982601663,-1
Hnrpdl,Brd8,0.0019694279345553265,1
Ilf2,Ptges3,0.0019885296706991513,1
Nfyb,Ttc37,0.002003083882783768,1
Cebpb,Ifitm3,0.0020093806883872346,-1
Irf5,Lrg1,0.0020135063900571662,-1
Trp53,Exosc1,0.002013611493607524,-1
Ppp1r8,Mybbp1a,0.0020174013575618857,-1
Mybbp1a,Ppp1r8,0.002017401357561927,-1
Fubp1,Hnrpdl,0.0020187068437067255,1
Hnrpdl,Fubp1,0.0020187068437067367,1
Pias2,Brix1,0.0020191539878782845,-1
Cebpb,Il6st,0.002019337198825566,-1
Cebpb,C3,0.0020227576578135827,-1
Tcea3,Echs1,0.002024132487387429,1
Nr1i3,Sds,0.0020348030219349447,-1
Gtf2f2,Ttc4,0.0020359098055575306,-1
Tmpo,Taf1d,0.0020435201394453082,-1
Nono,Hnrpdl,0.0020711031715857442,-1
A930001N09Rik,Cdca3,0.002076786012754534,-1
Onecut1,Ugt2b1,0.00207932798863764,-1
Zfp217,Map2k1,0.00208832746509636,-1
Zfp58,Srsf10,0.002093792931264268,1
Pnn,Usp1,0.002094093884462324,-1
Hlf,Itih1,0.002094556171889976,-1
Trim33,Zcrb1,0.002100770437542825,-1
Hnrnpd,Appl1,0.00210426224806159,-1
Onecut1,F9,0.0021117167855678166,-1
Taf1d,Snrpa1,0.002122180239989795,-1
Mybbp1a,Rpa2,0.0021297214528807483,-1
Hlf,Il1rap,0.0021297896406342947,-1
Onecut1,C8a,0.002129888260946609,-1
Mlxipl,Cav2,0.002131778906941849,1
Cux1,Prdx4,0.0021390660297133835,-1
Onecut1,Cyp8b1,0.002144628475833932,-1
Bclaf1,Naa15,0.0021525895937151113,-1
Onecut1,Cyp2d9,0.00216135182092287,-1
Mybbp1a,Emg1,0.002162930825513359,-1
Cebpb,Lrg1,0.0021698759615952907,-1
Onecut2,Ugt2b36,0.0021734839544603284,-1
Grlf1,Npr2,0.002176370617666473,-1
Ruvbl2,Prorsd1,0.0021811806098466884,1
Rfxank,Klhl18,0.002182629011969314,1
Onecut2,Mbl2,0.0021888185585260656,-1
Prox1,Necab1,0.0021954339514160134,1
Gzf1,Klf12,0.002205788298074901,-1
Mlx,Pdcd6ip,0.002212041802196858,-1
Gabpa,Nudt3,0.0022142878433081747,1
Onecut1,Inhbc,0.002214292151499481,-1
Onecut1,F10,0.0022623294485348004,-1
Rxrg,Slc17a3,0.002269648511248085,-1
Sod2,Slc17a3,0.002269648511248085,-1
Carhsp1,Fip1l1,0.002288213443515405,-1
Zbtb44,Ern1,0.0023119338576275857,-1
Irf5,Lcn2,0.002314576070655247,-1
Tcf7l1,Cald1,0.0023266781418512872,1
Nr1h4,Habp2,0.0023481569529460087,-1
Gpbp1,Zmym2,0.002352927833137316,1
Mysm1,Top1,0.002356245446688076,-1
Srebf1,Dcaf11,0.0023587013899011803,-1
Hmgb2,Nek2,0.0023652693135774215,-1
Hdac2,Matr3,0.002380816001788864,-1
Gtf2i,Grtp1,0.002397586111664606,-1
Yap1,Tacc2,0.0023976289834798776,1
Tardbp,Tipin,0.002398616730701918,-1
Hlf,Pid1,0.0024037105099116583,-1
Hnrpdl,Rpl31,0.002407535880078745,-1
Trim33,Cdc123,0.002419439127454122,-1
Rxrg,Gfra1,0.0024395296446431706,-1
Onecut1,Vsig4,0.0024443453233256246,-1
Tcf7l1,Onecut2,0.002444810076945309,1
Fubp3,Rad17,0.0024455805502156757,-1
Kdm3a,Dem1,0.00247409923805802,1
A930001N09Rik,Cdc20,0.002490219154832964,-1
