source,target,p-value,model
Foxp2,Chad,1.3943068570153402e-141,1
Stat1,Nuak1,1.3012016460260705e-129,1
Fosl1,Brix1,1.8680704097317794e-124,-1
Stat1,Zc3Hav1,7.023174503378507e-121,1
Stat1,Psma4,2.0874141181440016e-119,1
Elk3,Xxylt1,6.560538879051447e-118,-1
Maz,Dgkq,1.6694890716262448e-112,-1
Tfdp1,Cyp1B1,2.8946689241339865e-109,1
Gtf2F1,Mlx,8.083976250705913e-109,-1
Rarg,Tmc4,3.4318956067331825e-107,-1
Rfx5,Aplp2,4.195756017008969e-105,1
E2F8,Tpx2,5.673448368890504e-105,-1
Thap1,Rdx,1.9052360185214814e-104,-1
Tfdp1,Gdi2,8.439160194142766e-104,1
Nrf1,Fam76A,1.0177075724365549e-103,-1
E2F1,Mis18A,1.0211658959214502e-101,-1
Gtf2F1,Vipas39,1.1331378705027935e-101,-1
Fosl1,Oasl,3.6320873011067094e-97,-1
Stat1,Ube2E1,8.04528805248013e-96,1
Fosl2,Snord89,1.2610385815319177e-95,-1
E2F1,Cbr3,2.4425994675542462e-92,-1
Stat1,Ubr7,8.081648947018389e-92,1
Atf3,Gadd45G,1.5357428620601714e-91,-1
Gata3,Pygm,5.138142980043699e-90,-1
Sp1,Clock,5.9416714767639575e-89,-1
Elk1,Nuak1,4.886142202953758e-88,-1
Tbp,C15Orf40,6.2491286208704375e-86,-1
Znf136,Maml2,4.299286015784115e-83,-1
Srf,Lrfn5,1.7723424610755237e-82,-1
Hcfc1,Pdap1,4.00216962000405e-77,-1
Stat1,Osgin2,4.678447268234416e-77,1
Stat3,Klhl25,4.313409252496743e-76,-1
Etv5,Arhgap30,2.122474550322564e-75,1
Gata3,Hoxc4,3.5910020631865845e-75,-1
E2F1,Mybl2,4.949742911259275e-74,-1
Taf7,Ccni,5.226617341687144e-73,-1
Cdx1,Ambn,2.5676997528187453e-71,-1
Sp1,Lin52,1.1584416783773175e-69,-1
E2F1,Nuf2,1.4487268650304626e-69,-1
Stat1,Rnf6,1.0244379427890087e-68,1
E2F8,Mybl2,4.586800678347845e-68,-1
Mybl2,E2F8,4.58680067834942e-68,-1
Hcfc1,Ubxn4,9.031803524359166e-68,-1
Rfx5,Ipo13,2.4696961084441384e-67,1
Znf143,Man1A2,6.240766325606324e-67,-1
Foxp2,Clk4,1.5698053483281745e-66,1
Sp1,Cab39L,7.277996513812738e-66,-1
Gmeb2,Rps6Ka4,4.727132763511215e-65,-1
Stat3,Limk2,2.327129823654483e-63,-1
E2F8,Phf19,3.0543503409648705e-63,-1
E2F1,Cenph,1.204900560188115e-62,-1
Irf9,Ankrd60,2.0894900031647638e-59,-1
E2F1,Baalc-As2,5.739459050549293e-59,-1
Rfx5,Cenpf,1.302132269563887e-58,-1
Nr2F6,Neu4,4.412354606257716e-58,-1
Nr1H3,Linc01281,1.6892370870969896e-57,-1
Thap1,N4Bp2,1.0362737065463864e-56,-1
Hcfc1,Cdc123,5.115586304083634e-56,-1
Stat1,Ap2A1,7.178496018696489e-56,1
E2F7,P3H2,1.8484922356166172e-55,-1
Etv5,Trim21,1.2340783651380882e-54,1
Stat1,Kif14,1.4230698855394763e-54,-1
Irf9,Mlkl,5.885564709769382e-54,-1
Tfdp1,Xrcc6,1.0622585346359356e-52,1
Setdb1,Chd6,1.1865323024148372e-52,-1
Stat1,Cep55,6.222711680249212e-52,1
E2F1,Akr1B10,7.924202847684692e-52,-1
Yy1,Wdr7,7.783206652581128e-50,-1
Thap1,Tmed10,8.153519733683821e-50,-1
Ep300,Paip1,2.724740340263184e-49,-1
Stat1,Smap1,4.33781219360666e-49,1
Elk1,Kctd21,6.472915612633699e-49,-1
Etv4,Gramd1B,1.8710905900490988e-48,-1
E2F1,Wdr76,3.2372777792088155e-48,-1
Foxn3,Zbtb16,8.996029991403062e-48,1
Stat1,Cd46,2.212070767626052e-47,1
Clock,Lamp1,3.503464117361347e-47,1
Zfp62,Znf224,3.2824306719518105e-46,-1
Rxra,Snap29,1.102093268277902e-45,-1
Hcfc1,Pdcd10,1.3472205756419284e-45,-1
Gtf2F1,Cbx3,1.502128286209066e-45,-1
Tbp,Ift140,1.6314848699105628e-45,-1
Myog,Trim63,2.403383040382226e-45,-1
Znf787,Miip,5.0325071928994007e-45,-1
Irf9,Zscan10,5.341992414553443e-45,-1
E2F1,Xrra1,6.348625041589662e-45,1
Stat1,Tor1A,1.5742523903819741e-44,1
Stat1,Kmt2D,3.4995359474649305e-44,1
Crem,Psmb9,4.91282704353951e-44,-1
E2F8,Wdr76,5.193328291521809e-44,-1
Stat1,Stim1,2.4121448214454963e-43,1
Rfx5,Cdca3,3.267086938298374e-43,-1
E2F1,Ell3,2.0060487930571362e-42,-1
Rfx5,Cdca7,6.421972900971889e-42,-1
Rb1,Znf185,7.375620114093191e-42,1
Tfdp1,Mtch2,7.736696013140194e-42,1
Tfdp1,Pop1,1.0588699726393628e-41,1
Stat1,Hcrt,1.2381288221769964e-41,-1
Etv5,Acp5,2.1798952721933907e-41,1
Irf9,Ifit5,4.553025626811003e-41,-1
Irf9,Rnf213,4.912921562334607e-41,-1
Gtf2F1,Ubxn4,7.436928149888729e-41,-1
Stat1,Rhbdd1,1.9920243120516836e-40,1
Hcfc1,Eif2B3,2.4729590950978778e-40,-1
Atf3,Xirp2,8.180032297260215e-40,-1
Sp1,Atp10D,1.1190866227389627e-39,-1
Gtf2F1,Cdc123,1.8580785508488876e-39,-1
Stat1,Tbk1,1.9537603569114147e-39,1
Hcfc1,Eif4H,2.4045499849959788e-39,-1
Etv5,Dok2,1.489835295687323e-38,1
Etv5,Bcl10,3.667322512358746e-38,-1
Stat1,Ctnna1,3.958561305594522e-38,1
Taf7,Znf816,4.838668646738699e-38,-1
Stat1,Tmem88,6.610430545194098e-38,1
Foxp2,Gas2,7.127805057649335e-38,-1
Etv5,Pycard,1.921813147139182e-37,1
Gmeb2,Ezr,2.2232828846541593e-37,1
Tfdp1,Dld,2.3624060236452537e-37,1
Tfdp1,Slc17A2,3.551201206710831e-37,1
Clock,Mitd1,4.073040301117337e-37,1
Tfdp1,Abracl,4.231965090965727e-37,1
Rfx5,Rin3,5.824895587241449e-37,1
Mecom,Stx1A,5.9298018241860485e-37,-1
Rfx5,Nuak1,1.0080370949746214e-36,1
Stat1,Pcm1,1.08034464364743e-36,1
Gata6,Tp53Bp2,2.8098848345541962e-36,1
Stat1,Bub1,3.327742460400731e-36,1
Clock,Reln,1.3370768311959e-35,1
E2F1,Spag5,3.1185039642448786e-35,-1
Stat1,Kpnb1,3.290982855167814e-35,1
Irf9,Dchs2,3.394614426491246e-35,-1
Tfdp1,Gtf2B,4.4073635060824013e-35,1
Stat1,Blzf1,4.4956232276008974e-35,1
Gmeb2,Hspbap1,5.106745208272532e-35,-1
Stat1,Znf200,5.977768553474821e-35,1
Znf143,Clock,6.083583311967295e-35,-1
Hcfc1,Mrpl3,6.639213093107609e-35,-1
Srf,Ms4A15,6.792906986012033e-35,-1
Clock,Grn,2.1059673493848043e-34,1
E2F1,Ildr1,2.2669176999149414e-34,-1
Etv5,Mboat1,3.5276454704219846e-34,1
Irf9,Pla1A,4.3428039584911125e-34,-1
Creb3L2,Uso1,8.306515237775365e-34,-1
Etv5,Gpbar1,1.9584710166842398e-33,1
Nfkb1,Rabgef1,2.397843220483642e-33,-1
Foxo3,Mcc,4.001202704407378e-33,-1
E2F1,Depdc1B,5.1153682447378906e-33,-1
Stat1,Cdc123,8.441310402222925e-33,1
Rb1,Vps13C,1.5689486847891764e-32,-1
Ubtf,Acaca,1.9420687603545072e-32,-1
Rfx5,Kif20A,2.507221515594508e-32,1
E2F8,P3H2,3.0099786770913946e-32,-1
Etv5,Ccnd1,6.284445016222239e-32,1
Hcfc1,Arf3,1.630854936677817e-31,-1
Stat1,Gtf3A,2.0116019900370057e-31,1
Gtf2F1,Ppp6R1,2.0750149304410967e-31,-1
Nfkb2,Il15Ra,2.9161633124706207e-31,1
Rax2,Dchs2,3.243252774006388e-31,-1
Rarg,Kcnn1,3.8293256076809203e-31,-1
Tcf7L2,Bach2,1.242911063188481e-30,-1
E2F8,Ddias,2.2177818179829493e-30,-1
Foxo4,Mrps14,2.4331301482985843e-30,-1
Hnf4A,Sdcbp2-As1,3.0611053462297615e-30,-1
Stat1,A2M,3.5564572692617315e-30,1
E2F7,Ezh2,3.86409926606116e-30,-1
Rfx5,Mcm6,3.946250734895543e-30,-1
Foxo3,Crebrf,4.6932087627122846e-30,1
Tfdp1,Vkorc1L1,4.842154334779601e-30,1
Jund,Pde7A,7.368002456208742e-30,-1
Creb3,Fkbp11,8.878944294117441e-30,-1
Znf143,Snapc3,8.977444747761242e-30,-1
E2F7,Evx1,9.630113171257218e-30,-1
Stat1,Itih2,1.027659170256717e-29,1
Stat1,Iars2,1.027659170256717e-29,1
Znf143,Xpo5,2.075505982322045e-29,-1
Mafg,Fam83G,2.2419397072873678e-29,1
Clock,Tpp1,2.3077449502801078e-29,1
Cebpd,Pag1,3.3227349962632157e-29,1
Etv5,Cd300Lf,3.611211394392599e-29,1
Thap1,Ppm1B,4.1840375270010003e-29,-1
Foxp2,Ltbp1,4.5042049676956215e-29,-1
Gtf2F1,Ppm1G,5.15117571878619e-29,-1
Gtf2F1,Lmna,5.215442609843551e-29,-1
Gtf2F1,Sec22B,7.579715024410326e-29,-1
Stat1,Tcp11L1,8.425335580285661e-29,1
Taf7,Npat,9.13280964929522e-29,-1
Foxo3,Gphn,1.1910972340352589e-28,-1
Rfx5,Rad54L,2.2961839706245776e-28,-1
Foxp2,Nxpe4,3.8117578941262213e-28,1
Foxp2,Kif25,3.8117578941262213e-28,1
Znf607,Isl2,3.831290995596237e-28,-1
Tfdp1,Slc44A1,4.085835239827209e-28,1
E2F8,Uchl1,4.383901162451076e-28,-1
Thap1,Pura,5.224882543383209e-28,-1
Srebf2,Dhcr24,6.638080925577104e-28,-1
E2F8,Akr1B10,8.58431432830228e-28,-1
E2F1,Uchl1,1.096702191019806e-27,-1
Mecom,Meis2,1.1704003471012477e-27,-1
Tbp,Ppp1Cc,1.2833718924512781e-27,-1
Rb1,Uhrf1,2.263646294649955e-27,1
Batf,Hk1,3.25044078016312e-27,-1
Rfx2,Tmem74B,4.215924840139592e-27,-1
Hnf1A,Anxa6,6.958379366638815e-27,-1
Srf,Rasd1,7.061597816069351e-27,1
Rax2,Tuba1C,7.29586376637625e-27,-1
Stat1,Ska1,8.944966246159321e-27,1
Ppara,Rbp4,9.562553973652394e-27,-1
Elk3,Slc22A15,1.3314662195207017e-26,-1
Tbp,Usp1,2.1477477064658397e-26,-1
Etv6,Slco2B1,2.4848666272829645e-26,-1
Hoxb9,Adgrf4,2.953240803500021e-26,-1
Crem,Oasl,3.1803253142417634e-26,-1
Elk4,Wdr7,3.440825233409066e-26,-1
Stat1,Evx1,5.81328403462511e-26,-1
Gtf2F1,Pdap1,7.447867785896936e-26,-1
Stat1,Ubxn4,1.067771871198887e-25,1
Znf143,Lin52,1.111037041886022e-25,-1
Elk4,Cep120,1.5041641555190962e-25,-1
Rfx5,Hjurp,1.588707856729673e-25,-1
Nfkb2,Nfatc1,1.7911687977628595e-25,1
Mecom,Fut1,2.8561504263647357e-25,-1
Mecom,Gja4,3.7655187463843797e-25,-1
Stat1,Copb1,4.0668211296316365e-25,1
Stat3,Kcnk17,5.571076902970715e-25,-1
Znf384,Farp1,8.174538380834573e-25,1
Hnf1A,Tspo2,8.270089871034048e-25,-1
Rb1,Cab39L,8.62937270155098e-25,-1
Elk3,Sec14L1,1.1760423014579193e-24,-1
Jun,Xirp2,1.7928003229378766e-24,-1
Irf9,Trim21,2.0290284617615926e-24,-1
Foxq1,Tsc22D3,2.9300694420699333e-24,-1
Stat1,Aldh3A1,5.045221049472818e-24,1
Creb3L2,Fbxo16,5.5388923167126945e-24,-1
Creb3L2,Lmx1B,5.7132314100987706e-24,-1
Stat1,Tpst2,6.144540658280485e-24,1
Foxp2,Folh1B,6.770936958932911e-24,-1
Stat1,Lmna,7.12659306189642e-24,1
Clock,Calr,7.505593781118687e-24,1
Elk1,Capn1,8.864943093094201e-24,-1
Fosl1,Neto2,9.837633724177768e-24,-1
Tfdp1,Txndc9,1.3081933426152738e-23,1
Stat1,Kif13B,1.8441811496889026e-23,1
Polr2A,Tekt1,2.1157449547029833e-23,1
Rb1,Ube2D3,2.761516250120377e-23,-1
Hcfc1,Sec22B,2.861603515827069e-23,-1
Hcfc1,Rplp1,3.5506600363295664e-23,-1
Stat1,Ppp6R1,4.196719374746201e-23,1
Irf9,Ifit3,5.0377968251454057e-23,-1
E2F1,Chaf1B,5.1248180471607745e-23,-1
Rfx5,Gins4,5.446536499955308e-23,-1
Znf76,Trmt10B,5.676597053431377e-23,-1
Rfx5,Aurkb,5.884475871876848e-23,-1
Hcfc1,Hat1,1.222997145079476e-22,-1
Nr1H3,Asprv1,1.4235993138270357e-22,-1
Rarg,Ptges,1.442149291149733e-22,-1
Dlx1,Ccdc182,1.6039781942873203e-22,-1
Stat1,Pigt,1.9076867818739298e-22,1
Stat1,Kif20A,1.9791765766916782e-22,1
Znf143,Zfr,2.2722642611625437e-22,-1
Rarg,Dmkn,2.43999687205852e-22,-1
Irf9,Sp110,2.653716549305183e-22,-1
Stat1,Pi4K2A,3.399032983315275e-22,1
Yy1,Fam20B,3.9539947988341363e-22,-1
Thap1,Spopl,4.9063906267050775e-22,-1
Nfkb2,Ralgds,5.237964114578429e-22,-1
Foxo1,Map1B,6.542521226059167e-22,-1
Yy1,Ndufs1,1.008817040249295e-21,-1
Fosl1,Arc,1.0575990691366382e-21,-1
Nr1H3,Frs3,1.1248304140365671e-21,-1
Hcfc1,Slc25A3,1.1717163447722734e-21,-1
Clock,Oprl1,1.2373126375095e-21,1
Stat1,Gpr108,1.4145900943191525e-21,1
E2F1,Ddias,1.4540124834264608e-21,-1
Gtf2F1,Tor1A,1.5698510895974225e-21,-1
Irf1,Gria3,1.689232470260032e-21,-1
Jun,Pde7A,1.8538329269646236e-21,-1
Rfx5,Racgap1,1.881032937145239e-21,1
Znf35,Lin28B,1.8820585590213802e-21,1
Foxp2,Mlip,1.9687839696903447e-21,1
E2F8,Paqr4,2.0113197342582626e-21,-1
Foxn3,Elovl6,2.745246168602573e-21,1
Rfx5,Cdca8,2.8079171972431808e-21,1
Tfdp1,Cadps2,3.0691427561698786e-21,1
Elf3,Unc5Cl,3.0735537483604804e-21,-1
Yy1,Atp6V1A,3.426673357594427e-21,-1
E2F8,Polq,4.342138042057131e-21,-1
E2F8,Nanos3,5.890978832508132e-21,-1
Elk4,Aktip,8.53430466911662e-21,-1
Stat1,Acss3,8.728043957961749e-21,1
Stat1,Morc4,8.953552525792775e-21,1
Tfdp1,Snap29,8.986294224202659e-21,1
E2F8,Chaf1B,1.0162078696202222e-20,-1
Stat1,Lmnb1,1.232876142808754e-20,1
Gtf2F1,Srpra,1.3190488411130869e-20,-1
Elk1,Etv5,1.370614764378885e-20,-1
Irf4,Plek,1.5873064271361766e-20,-1
Znf625,Ildr1,1.6082207974324278e-20,-1
Fosl2,Cdc37L1,1.9547667131155977e-20,1
E2F1,Msi1,2.0087117383714178e-20,-1
Elk4,Arhgap19,2.0633705902376792e-20,-1
Znf384,Themis2,2.3531594415102777e-20,1
Stat1,Ywhab,2.8000931247766777e-20,1
Creb3,Bpifb2,2.931433596898983e-20,-1
Stat1,Gpd2,3.1116266244138083e-20,1
Tfdp1,Znf664,3.645069692258662e-20,1
Stat1,Miip,3.6935359142020094e-20,1
Rb1,Orc6,3.900898621138739e-20,1
Hcfc1,Clta,4.0757658626890044e-20,-1
Hcfc1,Yars2,4.300025277856676e-20,-1
Gtf2F1,Stim1,4.796387051906163e-20,-1
Mlx,Ctsa,4.982918810586568e-20,1
Rbbp5,Pcdhb12,6.305629448009217e-20,-1
Six2,Casc16,6.394650991698716e-20,-1
Yy1,Aktip,8.369199233578887e-20,-1
Hcfc1,Bccip,9.793075378607329e-20,-1
Rfx5,Parpbp,1.0209665332419608e-19,-1
Rfx5,Kif11,1.1141471069434197e-19,1
Gtf2F1,Rpl15,1.2024926054316264e-19,-1
Rfx5,Tcf19,1.2434551346054268e-19,-1
Hcfc1,Ppm1G,1.3785458626489077e-19,-1
Taf7,Fubp1,1.3921939587534355e-19,-1
Rb1,E2F1,1.4397279702363947e-19,1
Stat1,Usp16,1.7999795426376679e-19,1
Sp1,Znf124,2.143130123918392e-19,1
Polr2A,Zpbp,2.260465521480163e-19,-1
Foxo3,Il17B,2.759302942903587e-19,-1
Hmx2,Or10A5,2.8347927190078636e-19,-1
Stat1,Arf3,3.08084328293539e-19,1
Stat3,Mapk4,3.409333612129133e-19,-1
Foxp2,Anxa10,3.490383221817892e-19,1
Gtf2F1,Lcmt2,3.9374649653063115e-19,-1
Nfkb2,Rps6Ka1,4.06400310584197e-19,-1
Thap1,Slc2A13,4.086988138384183e-19,-1
Polr2A,Ftsj3,4.574698977418564e-19,-1
Fosl1,Myl12A,4.895736540518487e-19,-1
Foxo3,Ednrb,5.028980270418811e-19,-1
Fosl1,Msr1,5.09256553899965e-19,-1
Stat1,Pwp1,5.141060073016481e-19,1
Nfkb2,Has1,5.597670422608273e-19,1
Nr2F6,Pla2G12B,7.088100173792216e-19,1
Etv5,Apobec3B,7.558531405529503e-19,1
Tfdp1,Fbxo9,8.118757890188171e-19,1
Rb1,Aftph,8.8966866561584e-19,-1
Rfx5,Plk1,9.143018387874107e-19,-1
Hcfc1,Psmc2,1.0060097257768e-18,-1
Mecom,Efnb2,1.0383868546632447e-18,-1
Cebpd,C1Orf198,1.1083012600008038e-18,1
Fosl2,Rgcc,1.1137838842576972e-18,-1
Etv5,Fabp5,1.2427713228536758e-18,1
Hcfc1,Ap1S2,1.3886210886836767e-18,-1
Maz,Ttll12,1.6986754214288677e-18,-1
Relb,Ms4A15,2.051431819679569e-18,-1
Rb1,Wdr62,2.0740454758034482e-18,1
Rfx5,Mtor,2.11201215691247e-18,1
Tfdp1,Nedd4,2.1695677145144102e-18,1
Rb1,Tap1,2.3058026579084117e-18,1
Etv5,C1Qa,2.7340646394402553e-18,1
Irf1,Has2,2.7672093510370747e-18,-1
Relb,Adgre1,3.089578147838328e-18,-1
E2F8,Ckap2L,3.65083030412911e-18,-1
Stat1,Nipa2,4.418899468344511e-18,1
E2F7,Pbk,4.5404940690322984e-18,-1
Rfx5,Glo1,5.481276285310732e-18,1
Tbp,Mtbp,6.317325943866124e-18,-1
Hcfc1,Dnm1L,6.474601148789118e-18,-1
Foxp2,Rbl2,6.614071655531367e-18,-1
Stat1,Pex3,6.640728306547606e-18,1
Hcfc1,Lmna,6.7690862382332165e-18,-1
Foxa1,C4Bpb,6.97561904912604e-18,-1
Hcfc1,Serbp1,8.031201438781401e-18,-1
Gata6,Cdkn1C,9.460750752212837e-18,-1
Tfdp1,Suv39H2,9.495296864422826e-18,1
Fosl1,Fjx1,9.650520059910332e-18,-1
E2F1,Paqr4,1.1255720280371788e-17,-1
Sp1,Rcan2,1.1472365153080735e-17,1
Yy1,Rad21,1.3208376134937227e-17,-1
Elk3,Slc34A2,1.3499772565146895e-17,-1
Klf16,Nxph4,1.451224739559268e-17,-1
Cebpd,Arid5B,1.5016002705751555e-17,1
Foxp2,Cntln,2.1585027207071302e-17,-1
Tfdp1,Avpr1A,2.3414856638285283e-17,1
Irf1,Lif,2.608393102065357e-17,1
Clock,Smg6,2.9328835388538667e-17,1
Hcfc1,Cnot10,3.5447559515930744e-17,-1
Polr2A,Rpl23A,3.9892664139427645e-17,-1
Tbp,Slc25A14,4.309811124906956e-17,-1
Stat1,Eif3L,4.31944961950379e-17,1
Stat1,Ptgfrn,4.3334931268382486e-17,1
Elf3,Slc41A1,4.7500965319113046e-17,-1
E2F1,Ddx11,4.7690126967646555e-17,-1
Stat1,Espl1,4.7944170616080556e-17,-1
Stat1,Slc11A2,4.930317607450785e-17,1
Creb5,Plxnc1,5.152992182634526e-17,-1
Rarg,Hrh1,6.586649087251374e-17,-1
Foxn3,Hbp1,7.197637056935887e-17,1
Stat1,Slc9B2,7.611752065415057e-17,1
E2F8,Spag5,7.863462872576974e-17,-1
Irf9,Ppfibp2,8.135662244906958e-17,-1
Nr1H3,Srebf1,8.274273689458057e-17,-1
Zfp62,Znf548,9.426347450639783e-17,-1
Nr2F6,Rab37,9.563029625949347e-17,1
Xbp1,Acsl1,9.669865530639188e-17,-1
Tfdp1,Psmb2,1.0632599691941102e-16,1
Nfkb2,Atp12A,1.1506579766254517e-16,1
Znf384,Csf1R,1.1512297296450755e-16,1
Elk1,Ppm1N,1.161965791788146e-16,-1
Hcfc1,Nuak1,1.164753774387972e-16,-1
Klf5,Medag,1.2010949756443212e-16,-1
Tfdp1,Hint1,1.2124728164883712e-16,1
Tfdp1,Mrpl36,1.288610938725767e-16,1
Plagl1,Itga2,1.3089853669975799e-16,-1
Stat1,Cenpm,1.3092097731295752e-16,1
Stat1,Svbp,1.331451409033004e-16,1
Mecom,Trip10,1.512861599625036e-16,-1
Foxp2,Fat4,1.656597033787587e-16,-1
E2F8,Tk1,2.1647032288763556e-16,-1
Etv5,Gcnt1,2.3436946179118244e-16,1
Taf7,Scaf11,2.412951073986327e-16,-1
Znf768,Znf836,2.558223685258554e-16,-1
Foxn3,Tspan8,2.7231025910452556e-16,1
Nfkb2,Cd70,3.05827892196079e-16,-1
Elk3,Egfl7,3.0850491918650986e-16,-1
Tfdp1,Ythdf2,3.115626818847907e-16,1
Klf5,Lrfn5,3.2391540655091773e-16,-1
Stat1,Epas1,3.23984345832334e-16,1
Gmeb2,Cast,3.3389573663804077e-16,-1
Znf384,B4Galt5,3.4635232582073017e-16,1
Tfdp1,Kpna2,3.9778311662766253e-16,1
Clock,Acp5,4.037989244949282e-16,1
Polr2A,Kiaa1217,4.0587753229344264e-16,1
Hcfc1,Vps33A,4.218874624172364e-16,-1
Etv5,Znf185,4.3206334676972104e-16,1
Mecom,Eno2,4.3550023590405115e-16,-1
Creb3L2,Zbtb8A,4.418998593211681e-16,-1
Elk1,Nkx3-1,4.58210738401653e-16,-1
Stat1,Atg7,4.595968548725126e-16,1
E2F7,Tap1,5.086408768815492e-16,-1
Znf384,Lgmn,5.383492505556115e-16,1
Rfx5,Acot8,6.199124057508597e-16,1
E2F1,Tdp1,6.217381233831266e-16,-1
Hcfc1,Lamc1,6.847934755742163e-16,-1
Foxn3,Paip2B,6.879383244978615e-16,1
Fosl1,Mgat5B,7.455223470654572e-16,-1
E2F1,Donson,1.1052890821090494e-15,1
Elk1,Itsn1,1.1096441982004125e-15,-1
Rarg,Hunk,1.1143721257527763e-15,-1
Relb,Krt32,1.1313597057083842e-15,-1
Tfdp1,Spats2L,1.3037067975088664e-15,1
Foxn3,Mbnl3,1.3847117972165314e-15,1
Hcfc1,Rnf145,1.3999653031202328e-15,-1
Foxp2,Kcnma1-As1,1.4152611373917644e-15,-1
Sp1,Farp1,1.4655230457402032e-15,1
Foxo3,Ankrd44,1.5075232960818893e-15,-1
E2F1,Dhfr,1.521895966757581e-15,-1
Gtf2F1,Gtdc1,1.5400809590276512e-15,-1
Foxp2,Brca1,1.6014438842459771e-15,-1
Ppara,C1Rl,2.148437350042558e-15,-1
Yy1,Cab39L,2.4979099322513653e-15,-1
Foxo3,Actb,2.638614308157579e-15,-1
Etv6,Lims1,2.8059221652402394e-15,-1
Nrf1,Znf653,2.9306387658644117e-15,-1
Gmeb2,Dgkh,3.0981830324797508e-15,1
Hcfc1,Ift22,3.219486786523209e-15,-1
Irf4,Cd74,4.010451784443607e-15,-1
Srf,Nfkbia,4.411087143321431e-15,-1
Znf384,Lyz,4.836171006336403e-15,1
Fosl2,Eva1C,4.88449521894627e-15,-1
Znf384,Tmem92,5.245736139674748e-15,1
Gtf2F1,Ninj2,5.992594405782865e-15,-1
Irf9,Erp27,6.2160543319854246e-15,-1
Klf16,Cxcl16,6.8164075727723675e-15,-1
Hcfc1,Wdr46,7.312536897844136e-15,-1
Creb3,Ttc3,8.099727521945467e-15,-1
Nfkb2,Folr3,9.423269780181024e-15,-1
Stat1,Commd2,1.0350640502653239e-14,1
Mlx,Grn,1.0399450949970473e-14,1
Elf3,Treml2,1.062152912388949e-14,-1
Elk1,Nanp,1.0685833045767907e-14,-1
Irf9,Myl6B,1.0839079750134409e-14,1
Thap1,Phax,1.1321728055340032e-14,-1
Znf384,Kcnq1,1.1395369185529342e-14,1
Polr2A,Prrc2A,1.1419794718918286e-14,1
Mecom,Loxl2,1.2250254682817948e-14,-1
Etv5,Prrc2B,1.2742820269807767e-14,1
Irf4,Fcrl2,1.3752364754481404e-14,-1
E2F1,Nanos3,1.420302627186647e-14,-1
Stat1,Champ1,1.4222947337985342e-14,1
Fosl1,Tacstd2,1.5287730000381587e-14,-1
Hcfc1,Eif4G2,1.54558591316276e-14,-1
Stat1,Atrn,1.576401549993455e-14,1
Hcfc1,Stim1,1.6069182308799318e-14,-1
Gtf2F1,Arf3,1.7212527714977142e-14,-1
Elk4,Socs7,1.7470785569664582e-14,-1
Znf607,Ikzf2,1.789885006339271e-14,1
Rfx5,Aspm,1.8403074432800658e-14,1
Elf3,Tmem92,2.0284764997941663e-14,-1
Gtf2F1,Eif4H,2.217034393509883e-14,-1
Rfx5,Phf19,2.724676880086741e-14,1
Tbp,Tmem161B,2.892613468023425e-14,-1
Fosl1,Lrp8,3.0197531565034683e-14,-1
E2F1,Xrcc1,3.248464252468944e-14,-1
Rb1,Slc25A24,3.3942376949324124e-14,1
Elk3,Alox5,3.5887999666465014e-14,-1
Tcf7,Elk3,3.634956353099437e-14,1
Tfdp1,Cdk2,3.6536843479361914e-14,1
