source,target,p-value,model
Rbbp5,Suco,0.00026217081498106694,-1
Tbp,Fkbp15,0.0002638811722524055,-1
Creb3L2,Erich1,0.00026454187290161284,-1
Klf16,Zmynd15,0.0002646926760666683,-1
Zfp62,Pdcd7,0.00026596632906424305,-1
Rxra,Ceacam4,0.0002673108074625881,-1
Creb3,Gspt1,0.0002690927772087411,1
Rbbp5,Mob1A,0.0002693294494173932,-1
Elk4,Ammecr1,0.0002732706662956918,-1
Tfdp1,Scoc,0.00027447078757826277,-1
Taf1,Taf1A,0.0002752542193994185,-1
Etv6,Pfkfb4,0.0002806991675528345,1
Hnf4A,Nup210P1,0.00028171966773636305,-1
Rarg,Adgrb1,0.0002833468502024257,-1
Gtf2F1,Edc3,0.0002840401482911944,-1
Znf235,Rrn3P3,0.00028678975077292286,-1
Hnf4A,Neu4,0.00028701891425809083,-1
Stat2,Gucy1B2,0.00028741768709533906,1
Prdm16,Itgb4,0.0002888938531490082,-1
Stat2,Trim25,0.00028980063964094427,-1
Taf1,Rbbp6,0.0002923057791644463,-1
Etv6,Gramd1A,0.00029417935706879157,-1
Ubtf,Slc48A1,0.00029481615479334865,-1
Rbbp5,Syncrip,0.00029589075086876917,-1
Hcfc1,Golim4,0.00029669348118698945,-1
Gtf2F1,Pcnx3,0.0002984555725875807,-1
E2F2,Atad5,0.0003001846922695975,-1
Stat2,Fam111A,0.0003051885779282078,-1
Elk3,Plekhg1,0.00030567918060110563,1
Prdm16,Eln,0.00030674627678859426,1
Zfp62,Rhebl1,0.0003088603337126816,1
Relb,Dio3,0.0003090274507228726,1
Tp73,Atad2,0.0003099015975406973,-1
Crem,Cymp,0.00031212243040417076,1
Tbp,C12Orf29,0.0003127046566525001,-1
Taf1,Nfat5,0.0003133437983727884,-1
Rb1,Anxa3,0.00031488155827085184,1
Nrf1,Whammp2,0.0003175023474018401,-1
Znf219,Calcb,0.0003203785853709776,-1
E2F7,Mis18A,0.00032370991426996154,-1
Foxq1,Plch1,0.00032755383305230906,-1
Kdm5A,Fbxo38,0.00032994165965647624,-1
E2F2,Iqgap3,0.0003316470825763446,-1
Nr2F6,Smlr1,0.00033411146226529484,-1
Eomes,Cnr2,0.00033670959153795824,1
Crem,Ttc30B,0.00033689720042883326,-1
Elf4,Ppp1R9B,0.0003460510652879363,-1
Etv6,Sprr4,0.00034647165596648734,1
Irf2,Hp1Bp3,0.0003490835204415397,-1
Relb,Aire,0.00034961181172178045,1
Etv3,Dcaf15,0.0003501895194069334,-1
Hnf1B,Slc22A18As,0.00035099691878503537,-1
Crem,Pdlim7,0.0003518509334075045,-1
Stat1,Rab8A,0.000355292407289715,-1
E2F8,Mns1,0.0003576760901448356,-1
Batf,Spata12,0.0003586310830412909,-1
Sp2,Znf687,0.0003587785838405052,-1
Nfkb2,Casp14,0.00036091112662793714,-1
Tfdp1,Itpka,0.0003611555744388417,-1
Thra,Sh3Bp2,0.0003618270808421842,1
Tbp,Prkd2,0.00036474094261615175,-1
Ddit3,Isoc2,0.00036529544182087396,-1
Sp1,Etaa1,0.0003658968774658184,-1
Hcfc1,Amn1,0.0003674145460221577,-1
Tfdp1,Nfix,0.0003674678520938846,-1
Znf143,Pknox1,0.00036787516430138856,-1
Atf3,P2Ry10,0.00036801982441509666,-1
Rbbp5,Nrdc,0.0003707415931207135,-1
Znf768,Pmvk,0.000372567863791838,1
Gtf2F1,Tma7,0.00037292838919477495,-1
Nfkb2,Parp8,0.0003738385015464341,1
Znf143,Pcnp,0.0003777212274343845,-1
Creb3,Eif6,0.00037976410017905997,-1
Tbp,Thra,0.00038019063335213845,1
Elk3,Igf2Bp2,0.0003803165320289864,1
Taf1,Arsj,0.00038370635019930807,-1
Rarg,Foxo6,0.00038505292781846614,1
Rarg,Cox4I2,0.0003850531987083914,1
Znf607,Esrrg,0.00038579100702548845,1
Nr2F6,Carmil3,0.0003869633968908479,-1
Elk4,Bud13,0.00039031744028360623,-1
Hcfc1,Exosc4,0.0003904086018782332,-1
E2F7,Dhfr,0.00039344572372736154,-1
Elf4,Impdh1,0.00039490316101990666,-1
Elk3,Lamp5,0.0003965782592390395,-1
Etv5,Arhgef18,0.00039676043650506166,-1
Tfdp1,Pola2,0.00039852953540249285,-1
Ubtf,Nutm2B-As1,0.0003999377849489292,-1
Creb3,Rap1Gap,0.0004002287719336968,-1
Znf471,Ccng2,0.0004017636517587284,-1
Ep300,Vrk3,0.0004049346195312286,-1
Foxo1,Asxl1,0.0004058783835059107,1
Taf1,Ccp110,0.0004074792470469269,-1
Elk1,Irs2,0.0004091154171323284,1
Tbp,Nek9,0.00041151512879109296,-1
Mecom,Dio3,0.0004174238676691565,1
Mecom,Arhgap31,0.00042127035700492287,-1
Nfe2L2,Mir5188,0.0004214171810663029,-1
Fosl2,Vps13A-As1,0.0004265421630013784,-1
Klf4,Cdkn2B,0.0004271481653394301,1
Pbx3,Gast,0.0004289173722307397,1
Rarg,Begain,0.00043159901074484773,-1
Prdm16,Brsk2,0.0004334929826503385,-1
Mecom,Ptgs1,0.00043476353094962336,-1
Nfkb2,Emid1,0.000436729994887557,-1
Foxa1,Mir4300Hg,0.00043800147353851557,-1
Eomes,Gfi1,0.0004380873643292488,-1
Prdm16,Cadm3,0.00043965106283512924,-1
Klf16,Sgms2,0.0004426702425882909,-1
Tcf7,Kcnd2,0.00044871715629071226,1
Tfdp1,Vamp3,0.00045037463260130535,-1
Hnf1B,Spry4,0.0004545652221685172,-1
Rbbp5,Bcar3,0.00045458598051525707,-1
Elf4,Plcg1,0.0004549583682837741,-1
Nfyc,Pms2P2,0.0004556979873523896,1
Tbx21,Cnr2,0.0004565811990515216,-1
Nfkb2,Stx1A,0.00045785128694137545,1
Znf143,Rnf214,0.0004596769926370124,-1
Nr2F6,Ccm2,0.0004604097824024436,1
Rb1,Stag2,0.0004608117019967098,-1
Tfdp1,B3Gnt2,0.00046374804641949953,-1
Clock,Ddx18,0.000465450197074047,-1
Elk1,Lrrc20,0.00046889677544904504,-1
Hnf1A,Neil2,0.0004705172581963628,1
Creb5,Map2,0.0004736978720168385,-1
Foxo1,Lrrn4Cl,0.00047377582273688574,-1
E2F2,Cep128,0.0004755604346847367,-1
Mef2D,Dact3-As1,0.0004789177632131184,-1
Creb3L2,Stx5,0.00048155107628003273,-1
Tfdp1,Nasp,0.0004816274004951123,-1
Hcfc1,Qsox1,0.00048329541586128965,1
Esrra,Cdip1,0.0004875672125049114,1
E2F8,Fanca,0.0004939485041020214,-1
Creb3,Cisd2,0.0004992740151561012,1
Creb3,Ptges2,0.0005000488627619624,-1
Elk4,Tdp1,0.000501611084738193,1
Elk4,Cnppd1,0.0005021882769828607,-1
E2F7,Cenpe,0.0005025585832053961,-1
Znf768,Nrtn,0.0005046086977492151,1
Rarg,Radil,0.0005068838335453578,-1
Elf4,Bfsp1,0.0005082238340087989,-1
Kdm5A,Znf41,0.0005110428369227596,-1
Mafg,Wasf2,0.0005138203524758357,-1
E2F1,Fanca,0.0005139469737135401,-1
Nr2C2,Erbb2,0.0005143897060303988,1
Tfdp1,Mns1,0.0005229034282523178,-1
Creb3,Cd99L2,0.000523642047102084,-1
Nrf1,Ssna1,0.000525374718888621,-1
Rfx5,Cd74,0.0005253791635731414,-1
Rarg,Vill,0.0005297408394863022,-1
Nr1H3,Rhbg,0.0005297622759537379,1
Elk4,Tnrc18,0.0005309415393524394,-1
Ep300,Zbtb7A,0.0005333081363965063,-1
Elk1,Edc3,0.0005340864668823799,-1
Creb3,Pdia4,0.0005349883272722974,1
Elk4,Lmbr1,0.0005406646302930326,-1
Relb,Inafm1,0.0005416187784576975,1
Tfdp1,Cap2,0.0005476065130644738,-1
Elk1,Fam120Aos,0.0005482190442131431,-1
Znf607,Samd1,0.0005486274314569535,-1
Nr2F6,Ihh,0.0005503316747128356,1
Tbp,Ccdc137,0.0005543952093122638,-1
Etv3,Lims1,0.000559111882764142,1
Cebpb,Siah1,0.000560450875129472,1
Mecom,Trpv6,0.0005609637266379942,1
Nrf1,Hgh1,0.000561339674552049,-1
Tbp,Elac1,0.0005624631814697377,-1
Taf1,Smurf2,0.0005626989580033886,-1
Znf143,Sp6,0.0005641372778697971,1
Thap1,Ube2J2,0.0005689675098584037,-1
Hcfc1,Rnf4,0.0005698535652106272,-1
Ep300,Pex7,0.0005700935154219683,-1
E2F2,Aunip,0.0005738975823032155,-1
Nfil3,Tnp2,0.0005763205318200104,-1
Bcl3,Il1Rn,0.0005780297760150199,-1
E2F2,Smc4,0.0005780540688259425,-1
Stat3,Dhx8,0.0005805437607754311,-1
Taf1,Ercc3,0.0005824528366038978,-1
Jund,Osm,0.0005965491903502763,1
Onecut2,Nrep,0.0006065549265539226,-1
Smad9,Rbms3-As3,0.0006069298909732612,1
Ubtf,Abcd4,0.0006093691454376388,-1
Rfx5,Grn,0.0006113125585049657,-1
Hnf1A,Aqp9,0.0006118182745633271,1
E2F1,Mcm7,0.0006176761236824196,-1
Tfdp1,Atp6V0D1,0.00061962062935054,-1
Foxo3,Sun2,0.0006211837870987305,-1
Elk3,Sfr1,0.0006217538491698262,-1
E2F7,Ska1,0.0006223556543145565,-1
Rfx5,Pnpo,0.0006244781970134899,-1
Elk4,Arhgap12,0.000624658463533941,-1
Elk3,Sema6B,0.0006266225732709149,1
Nrf1,Git1,0.0006266713624463832,-1
Xbp1,Rcn1,0.0006283453901919023,1
Rbbp5,Prrc1,0.0006304509223310704,-1
E2F2,Klf1,0.0006314554649853152,-1
Klf1,E2F2,0.0006314554649853215,-1
Creb3,Lonp1,0.0006321514710701319,1
Hnf1B,Hic2,0.0006399781480361785,-1
Nrf1,Mbd1,0.0006427469251919052,-1
Hlf,Tp53Inp2,0.0006427859569408018,-1
Hcfc1,Synj1,0.0006489564418893569,-1
Crem,Itpkc,0.0006519998761648863,1
Tfdp1,Rrm2B,0.000656915278197709,-1
Eomes,C12Orf42,0.0006596921755838407,-1
Hcfc1,Pigg,0.000662000163782972,-1
Ubtf,Wdr6,0.000663464482624266,-1
Stat3,Hspa4,0.000668969164924451,-1
Creb3,Arhgap39,0.0006714187282842866,1
Tbp,Usp48,0.0006723043910924397,-1
Elk4,Nme6,0.0006738544936697957,-1
E2F2,Tonsl,0.0006792305803356845,-1
Sp1,Tox3,0.0006806695624196328,-1
E2F7,Fgf12,0.0006809239468886058,-1
Jund,Sema3B,0.0006901703128498828,-1
Creb3L2,Tox3,0.0006928081933901454,-1
Rbbp5,Tvp23B,0.0006939494385351499,-1
Etv6,Irak4,0.0006961215557401282,1
Nfyb,Cep44,0.0007005799732764776,1
Gabpa,Zbtb6,0.0007005927799311018,-1
Hcfc1,C1Qbp,0.0007016522579261438,-1
Foxc1,Ckb,0.0007029394500660104,-1
Foxp2,Sesn1,0.0007060003846027171,1
Prdm16,Chst8,0.0007066124955185469,-1
Jun,Sema3B,0.0007068916775411728,-1
Rb1,Xpo1,0.000707293822861218,-1
Atf3,Fgf18,0.0007075899946201875,1
Crem,Tas2R39,0.0007113260171496757,-1
Atf6,Paqr3,0.000720144685614463,-1
Sp1,Oaz3,0.0007218463388926029,-1
Nrf1,Plce1,0.0007284790800077122,-1
Znf235,Tectb,0.0007299499029246821,-1
Zfp62,Miatnb,0.0007336796566332832,1
Hnf1B,Baiap2,0.0007348891492614314,1
Znf740,Thra,0.0007428895410663446,1
Tgif1,Olfm3,0.0007467844550282024,-1
Ep300,Lin52,0.0007502487298735206,-1
Hlf,Hpgd,0.0007533861438380969,-1
E2F7,Mybl2,0.0007612494138294844,-1
Tfdp1,Haus4,0.0007649250959638202,-1
Nr2C2,Dnajc24,0.0007654207533708883,1
Rbbp5,Tradd,0.0007696616703986657,-1
Taf7,Mdm2,0.0007721074397102976,-1
Stat2,Dtx3L,0.000775326954523496,-1
E2F7,Incenp,0.0007753514708616658,-1
Gabpa,Tshz1,0.0007819697489242664,-1
Elk4,Etaa1,0.0007881928580781771,-1
Tfdp1,Rnf26,0.0007888341816146559,-1
Gcm1,Pin1P1,0.0007895250886728282,-1
Etv3,Trmt6,0.0007921014800254757,-1
Znf143,Uqcrb,0.0007930408816508283,-1
Znf143,Vldlr,0.0007952142429277449,-1
Tfdp1,St3Gal6,0.0007986434031154977,1
Hcfc1,Nudt1,0.0008005723768591561,-1
Rbbp5,Dock7,0.0008007897014291862,-1
Prdm16,Nxph3,0.0008018252837464434,1
Maz,Znf319,0.0008061645404031743,-1
Tfdp1,Stoml2,0.0008069015195316364,-1
E2F8,Tmcc2,0.0008107261273743956,-1
Rela,Wtap,0.0008158519613274251,1
Elk3,Cyp26A1,0.0008168516307983824,-1
Etv6,Tcirg1,0.0008182471920726045,1
Yy1,Ube2K,0.000821485459965251,-1
Creb3,Pxdc1,0.0008315068695086708,-1
Ep300,Frs2,0.0008325691965765802,-1
Tbp,Mrpl40,0.0008402265992589255,-1
Tbp,Znf202,0.0008433321723383173,-1
Znf426,C17Orf98,0.000847050577646514,-1
Ubtf,Znf579,0.0008585598273397847,-1
Zfp62,Zbtb14,0.0008630121227883238,-1
Klf4,Efnb2,0.0008644644248646385,1
Foxa1,Ascl3,0.0008645866252719615,1
Rarg,Igdcc4,0.0008674140034458329,-1
Rbbp5,Dtymk,0.0008680967550173926,1
Rxra,Acmsd,0.0008742342547206019,-1
Npas2,Ciart,0.0008753255825951996,1
E2F2,Cmklr1,0.0008753617607626738,-1
Prkaa2,Ikzf2,0.0008785025971664577,-1
Hcfc1,Lrpap1,0.0008820536003994542,-1
Ubtf,Snx21,0.0008835347908173723,1
Pbx3,Map2K5,0.0008850063979685557,-1
Hcfc1,Spsb2,0.0008887670692272749,-1
Thra,Prr34,0.0008925199142181409,-1
Rb1,Bbs12,0.0008966724748983119,-1
Zfp62,Rnf14,0.0009001622966082496,1
Nr2C2,Pdgfb,0.0009011972118503994,1
Pbx3,Pard6G,0.0009025017858629666,1
Cebpg,Klf10,0.000915821915006372,1
Hoxa5,Gata3,0.0009162546112080132,-1
Mecom,Map1Lc3B2,0.0009191247256667239,1
Tbp,Peli3,0.000926702569591086,1
Elk1,Pdcd2,0.0009304366841286075,-1
Rxra,Btnl3,0.0009336854260127851,1
Elk4,Lzic,0.0009349543134965729,-1
Elk4,Mrm2,0.0009349587771499514,-1
Nrf1,Cdr2,0.0009355747572890322,-1
Hcfc1,Nras,0.0009375371589088569,-1
Zfp30,L3Mbtl3,0.000937607220535622,-1
Nr1H3,C20Orf27,0.0009399218330022697,1
Tfdp1,Bcar3,0.0009401241446421684,1
Rb1,Nrip3,0.0009413180778982752,1
E2F7,Hhla1,0.0009491189461067563,-1
Prdm16,Arsi,0.0009513373911644024,-1
Esrra,Trappc2L,0.0009585852816450826,1
Elk1,Sdsl,0.0009620847584844231,1
Atf6,Sdsl,0.0009620847584844249,-1
Znf787,C2Cd4C,0.000972154588441891,-1
Ep300,Bcar3,0.0009729000632195854,-1
Gmeb2,Fgf18,0.0009763780814992831,1
Ubtf,Rangrf,0.0009790893864858458,-1
Elk4,Znf41,0.0009814981292902048,-1
Elk4,Kmt5B,0.0009845639365718636,-1
Tbp,Mrpl43,0.0009912224961816298,-1
Creb3,Dusp23,0.0009995252526780853,1
Nrf1,Nprl2,0.0010013488048440692,-1
Crem,Mafk,0.0010094662170855682,1
Yy1,Ccne2,0.0010217062257674473,-1
Tbp,Dock1,0.0010355954642526479,-1
Rarg,Bgn,0.0010370480529983607,-1
Rb1,Clic4,0.0010379586394099849,-1
Nr3C1,Pamr1,0.0010389318126603766,1
Nr1H3,Tspan32,0.0010429736998979454,1
Rest,Bcar3,0.0010456187822015302,-1
Hnf1A,Slc12A6,0.0010460198845581325,-1
Tbp,Gpn2,0.0010464376458930347,-1
Elf4,Unc13D,0.0010477514477724777,-1
Hcfc1,Chchd3,0.0010521143071527443,-1
Nfkb2,Chic2,0.0010532606636525724,1
Etv5,Mpzl2,0.0010558091410948725,-1
Rbbp5,Sf3A3,0.0010582211382666174,-1
Znf143,Xrra1,0.0010587977824876521,-1
Ep300,Samm50,0.0010604030562251876,-1
Stat2,Ifnb1,0.0010644819716511755,-1
E2F7,Ccne2,0.0010689264598835,-1
Tfdp1,Haus8,0.0010741104736349608,-1
Thra,Lhx6,0.0010747241367890978,-1
Creb3L2,Il19,0.0010755854817099302,1
Gata6,Spry2,0.0010814058240683241,1
Esrra,Gtf2Ird1,0.0010876222634365555,1
Tfdp1,Smc4,0.0010876651433584703,-1
Znf787,Rps6Ka1,0.0010936111595247744,1
Elf4,Dgka,0.0011113285645736192,1
Sp1,Cstf2T,0.0011174045192659436,-1
Stat3,Copb2,0.0011214240092205121,-1
Mecom,Spry4,0.0011341248803942515,1
Nfyc,Ehbp1,0.0011346355619953814,1
Tfdp1,Nemp1,0.0011421614116705024,-1
Jund,Mzt2A,0.001144919830183731,1
E2F2,E2F1,0.001145819960169307,-1
Hnf4A,Orai3,0.0011529789411323023,-1
Elf4,Hspa12B,0.0011552617623735132,-1
Rarg,Oxtr,0.0011584561563080507,-1
Tbp,Nelfb,0.001160259845131442,-1
Crem,Calca,0.0011642453104396234,1
Tfdp1,Med26,0.0011645525047398774,1
Batf,Neto2,0.0011690264064486114,-1
Elk4,Rasa1,0.0011716026844680587,-1
Crem,Mir3142Hg,0.0011720826414207946,1
Tbp,Mcm7,0.0011761758531816052,1
Znf607,Mmel1,0.0011782585584588444,-1
Elk1,Atp13A2,0.0011832069275169578,-1
Tfdp1,Pold1,0.0011844377649846247,-1
Elk3,Med12L,0.001185628354858981,-1
Tfdp1,Zmat2,0.00118812378973714,-1
Srebf2,Pank3,0.0011908979778301725,-1
E2F7,Tp73,0.0011923888206324302,-1
Stat3,Golgb1,0.0011944771384578274,-1
Thap1,Ube2K,0.0011985023783495983,-1
Foxo1,Gs1-279B7.1,0.0012020681420375583,-1
Atf6,Cpt1A,0.0012029301743662923,-1
Tbp,Map3K1,0.001205568160058049,-1
Tfdp1,Mcm7,0.00120959846602428,-1
Stat2,Fads2,0.0012115894835949528,-1
Tbp,Ttc4,0.0012165564330058692,-1
Elk4,Usp6Nl,0.0012182705731514907,-1
Creb3,Ccno,0.0012204464892015868,-1
Eomes,Itgb2-As1,0.0012236640819825156,1
Nfkb2,Cfap221,0.0012332597739161044,-1
Rfx1,E4F1,0.0012369265066527742,-1
Etv4,Vsig2,0.0012400244216949912,-1
Tfdp1,Hebp2,0.0012435047713734975,-1
Taf1,Gga2,0.0012454703412036253,-1
Nrf1,Birc2,0.0012488483458583518,-1
E2F2,Cdca5,0.0012504349903299692,-1
Znf143,Ice1,0.0012524331402426576,-1
Nr2C2,Rcan3,0.0012527852559646685,1
Nrf1,Srgap2,0.0012574853239866396,-1
Taf1,Ercc6L2,0.0012576309582063802,-1
Hcfc1,Man2A2,0.0012691468191704358,-1
Elk4,Msl2,0.0012800630585944617,-1
Gtf2F1,Eif3H,0.0012808329967037466,-1
Elf3,Limk2,0.0012818636128200094,-1
Foxo1,Irs2,0.0012829848142965647,1
Nrf1,Rpl36,0.0012830579815643086,-1
Zfp62,Mfsd13A,0.0012890876974031582,1
Creb3,Rpia,0.0012979236057661548,1
Hnf1B,C2Orf16,0.0012983399084337875,-1
Pax5,Bank1,0.0013000720002366412,-1
Cebpg,Gtf2Ird1,0.0013050248651879726,-1
Tfdp1,Thra,0.0013059674446950773,-1
Crem,Fam174B,0.0013108343779128341,1
Creb3L2,Tgm5,0.0013150476933166872,1
Tbp,Svil-As1,0.0013175480913532058,-1
Foxo3,Zfand5,0.001319763484517556,-1
Gata1,Ankle1,0.0013223907146895063,1
Tbp,Slc39A10,0.0013232262103541974,-1
Hnf1B,Gyg2,0.001323779007463495,1
Elk1,Kcnc3,0.0013333617555568499,-1
Ppara,Aspg,0.0013353128471842541,-1
Tfdp1,Kifap3,0.001335749156247902,-1
Nrf1,Crb2,0.0013371759528425947,1
Tbp,Atl2,0.001341948524039069,-1
Taf7,Supt20H,0.001346037438424003,-1
Elf4,Kcnab2,0.0013492690600751627,-1
Taf1,Cspp1,0.001360769727643054,-1
Sp1,Plscr4,0.0013641017352126236,-1
Znf143,Abcc5,0.0013655305130368027,-1
Tbp,Bdp1,0.0013673125460771185,-1
Stat1,Ube2Q2,0.0013691468643080287,1
Znf607,Kcns3,0.001370353312787377,-1
Nfyc,Dpf3,0.0013706428482844369,1
Cdx1,Reg1Cp,0.0013717096427335912,-1
Rarb,Rbms2,0.001373794543962103,-1
Rb1,Mfsd11,0.0013756318247699136,-1
Zfp30,Linc01359,0.0013776222345595,-1
Tbp,Gpatch2,0.0013828658375194141,-1
Elf4,Cdc42Se1,0.0013855171652582508,1
Nrf1,Isg15,0.0013863794066972489,-1
Stat3,Tp53Rk,0.0013877127670104243,-1
Six5,Trpv4,0.0013955800360754083,-1
Elk1,Cd81,0.0013966731898995266,1
Hnf4A,Kiaa1191,0.00139792489303234,1
E2F2,Gins2,0.0014066607074073082,-1
Tfdp1,Zbtb2,0.0014096463430779888,1
Elk1,Linc00470,0.0014131700234513433,1
Thra,Zc3H12D,0.0014136022003775701,-1
Crem,Cx3Cl1,0.001415855682257509,1
Nrf1,Nfib,0.0014173090552206315,-1
Hcfc1,Med19,0.0014222324866591828,-1
Rarg,Rhof,0.0014288568202707962,1
Znf384,Trim47,0.0014296786005824123,-1
Prdm16,Ano9,0.0014323361639149042,-1
Rbbp5,Mob4,0.0014341265754227739,-1
Tbp,Irgq,0.0014347927977244243,-1
Zfp62,Has3,0.0014393712690005743,-1
Hcfc1,Ercc3,0.0014444101560323044,-1
Jund,Cst7,0.0014445980686051527,1
Foxo3,Trhr,0.0014543287253414865,-1
Rfx5,Slc51B,0.0014562950034357242,-1
Esrra,Dgcr2,0.0014578246681507692,1
Nrf1,Itfg2,0.0014618819154093132,-1
Hcfc1,Slc25A5,0.0014653647272911087,-1
Gata6,Rgcc,0.0014660080878050167,-1
Tfdp1,Wwp1,0.0014890300647409413,-1
Elk4,Exoc5,0.001490300385218157,-1
Elf4,Ucp2,0.0014972743162718787,-1
Zfp30,Elavl2,0.0015088263362568908,-1
Znf274,Aire,0.0015103262485006226,1
Etv3,Rpf2,0.0015108098129115576,1
Elk4,Znf480,0.0015148786891872356,-1
Etv5,Ncapd2,0.0015151521376391736,-1
Taf7,Znf41,0.0015193407992299883,-1
Tfdp1,Sac3D1,0.0015211868393747616,-1
E2F2,Ect2,0.001523555847394477,-1
Irf4,Rbms1,0.001528421201299468,-1
E2F8,Rad51C,0.0015288736157082464,-1
Prdm16,Gramd1B,0.0015352580886951804,1
Rela,Rpl32P3,0.0015353661374386334,-1
Etv6,Ctr9,0.0015354546851439454,-1
Rarg,Fam3D,0.0015356688616835357,-1
Rfx5,Usp46,0.0015412568488693602,1
Hnf4A,Ccl17,0.0015430188412006935,-1
Rb1,Ate1,0.0015446477330420857,-1
Creb3,Znhit2,0.0015475623255355013,1
Elk4,Aqr,0.001554695148948641,-1
Elk1,Ankrd9,0.0015564569735157041,-1
Cebpd,Linc00869,0.0015601022565056876,1
Yy1,Dlg1,0.0015665777329093467,-1
Rarg,Rusc1,0.0015720966956497351,-1
Nrf1,Psmg4,0.0015803941468811816,-1
Esrra,Fbxo31,0.0015818724314651178,1
Rela,Arid3A,0.001587056918697892,-1
Elk4,Mios,0.0015872774650306507,-1
Nrf1,Hmbox1,0.0015884875217134053,-1
Tfdp1,Dnajc22,0.0015932095755656446,-1
Foxp2,Bco2,0.0015943271950592563,-1
Glis2,Fblim1,0.0015987503433816926,1
Hnf1B,Mical3,0.001600271586543171,1
Clock,Mospd2,0.0016099606875137114,-1
Znf143,Tmem167B,0.0016110770979608144,-1
E2F2,Chaf1A,0.001611754378897133,-1
Cebpd,Il1Rap,0.001615907728112716,1
Zfp62,Cmya5,0.00162473993224871,-1
Tfdp1,Lgr5,0.0016311041369492536,1
Jun,Pde7A,0.0016394009612400035,1
Rxra,S1Pr4,0.0016477379723735558,-1
Ep300,Lemd3,0.0016478171422676673,-1
Elk1,Hif1An,0.0016533802442089132,-1
Sp1,Hmbox1,0.00165693389015397,-1
Rarg,Gli2,0.0016625621315237878,1
Nfkb2,Btbd8,0.0016671653298056205,1
Zfp62,Dnajc4,0.0016757772959849573,1
Elk1,Lysmd4,0.0016785607053362373,-1
Rela,Eif3F,0.0016802687096204142,-1
Elk3,Lyn,0.001682792048407839,-1
Crem,Pef1,0.001686074789739391,1
Tbp,Tusc2,0.0016882945326844904,-1
Tbp,Zc3H4,0.0016932256682554052,-1
Hoxa5,Hoxa2,0.0016981321841104085,-1
Foxo1,Dpf3,0.0017008589210959534,-1
Sp1,St3Gal2,0.001706729325801135,1
Gmeb2,Agtpbp1,0.001706807217527529,1
Hes7,Pglyrp4,0.0017105129477556038,-1
Mecom,Hapln3,0.0017134841206644794,1
Gmeb2,Spry2,0.0017135434802426327,1
Prdm16,Golga7B,0.0017207700578351444,-1
Thap1,Gin1,0.0017289358363539926,-1
Gata1,Spdef,0.0017301798124907378,-1
Elk4,Sp6,0.001750363555788713,1
Rxra,Cog3,0.0017588983830037705,-1
E2F7,Rnaseh2A,0.0017617610256042025,-1
Nrf1,Pknox1,0.0017771705342169675,-1
Stat2,Ifitm1,0.001779793973920498,-1
Bcl3,St3Gal4,0.0017815798789677882,-1
Hcfc1,Tti2,0.0017897146617860582,-1
Nrf1,Hsf1,0.001796654238937498,-1
Klf16,Ern1,0.0017995038923568991,-1
Gata6,Ovol1-As1,0.0018049100428185357,-1
Prdm16,Cox4I2,0.0018195398055520645,1
Prdm16,Foxo6,0.0018195450039258615,1
Zfp62,Hoxa2,0.001825002435029447,1
Tfdp1,Gins2,0.0018256456102613199,-1
Hcfc1,Tmem138,0.0018320105694224838,-1
Nr6A1,Magix,0.0018326281070996991,-1
Elk1,Ap5B1,0.0018384802074791773,-1
Atf3,Plcxd2,0.001838815348820803,-1
E2F8,Rfc3,0.0018495999906323894,-1
Ep300,Ubfd1,0.0018507601321447742,-1
E2F2,Chaf1B,0.0018629017327036908,-1
E2F7,Cbx2,0.0018670748337241273,-1
Yy1,Exd2,0.0018831857214434942,-1
Zfp30,Mfsd8,0.00188426752781701,-1
Zfp62,Cchcr1,0.0018844809123423323,1
Taf7,Mbd1,0.0018914880550552776,-1
Nfkb2,Serinc2,0.0018935431924224102,1
Atf3,L3Mbtl4,0.0018987780948195475,-1
Stat1,Or13C4,0.0019004313997224992,-1
Hnf1B,Sh2D6,0.0019057140521085713,-1
Cdx2,Mc2R,0.001913512772690817,-1
Gtf2F1,Rab43,0.001920171747065297,1
Thap1,Map3K9,0.0019241503574666796,-1
Hcfc1,Nifk,0.001928186207828909,1
E2F2,Mcm3,0.001932103201600589,-1
Nr2F6,Mt4,0.0019346687673072506,-1
Ppara,Pth1R,0.0019372934441600977,-1
E2F2,Ncapg2,0.0019378884890221847,-1
Pou3F3,Gap43,0.001947627408187724,-1
Znf219,Ephb4,0.0019550712025086865,-1
Rbbp5,Neil2,0.00197036337489653,-1
Rbbp5,Mrpl42,0.0019768415285382535,-1
Nfkb2,Gramd1A,0.0019907926272273785,-1
Znf787,Sh3Tc1,0.001995094513083368,-1
Znf274,Znf230,0.0020051610088539034,-1
Stat1,Rrm1,0.002016868862016302,-1
E2F6,Arhgap39,0.0020201529072646197,-1
Zfp30,Srd5A1,0.0020379507176812844,-1
Rela,Eml3,0.0020405425642676203,-1
Hoxa5,Lhx6,0.0020406380024139167,-1
Esrra,Rnf220,0.0020505717428886765,1
Nfkb2,Sav1,0.002056621982189159,1
Jund,Cartpt,0.002059734423698262,-1
Rcor1,Supt5H,0.002062767115521174,-1
Nfe2L2,Mob3C,0.002075958326308912,-1
Rarg,Eps8L1,0.0020816357045845765,-1
Tbp,Vps11,0.0020834622618418532,-1
Gmeb2,Fam210A,0.0020848646835118965,1
