source,target,p-value,model
Irf5,C1ra,0.0016450064456841127,1
Lmo4,Plcxd2,0.0016503134578971569,1
Taf5,Eif1ad,0.0016741831563788624,1
Nfix,Gpr146,0.0016772909680790014,-1
Rbbp5,Cse1l,0.0016815693607827914,-1
Smarce1,Zdhhc16,0.0016981141403780364,-1
Nr1i2,Ccdc109a,0.0017148496548023157,-1
Thoc1,Exosc8,0.0017264741994764041,1
Pa2g4,Fyco1,0.0017392388377966252,-1
Zfp518a,Rnf138,0.0017523421291252414,-1
Rybp,Sumo1,0.0017764084584758887,1
Rbbp5,Ythdf1,0.0018075338729923844,-1
Ptges2,Acot13,0.0018159107148081784,-1
Irf5,Sec14l4,0.0018165765188799844,1
Grlf1,Nckap1,0.0018219271060196933,-1
Irf5,Errfi1,0.0018300475938312648,1
Rbbp5,Snrpe,0.0018437720855667816,-1
Rfc1,Psph,0.001844221927037021,1
Rbbp8,Katna1,0.0018621949598134695,-1
Zfp36,Il4ra,0.0018885043265854386,-1
Ddx58,Myd88,0.0018981352700936601,-1
Mta2,Hcfc1,0.0019135047458977786,-1
Mier1,Sh3bgrl2,0.0019393251093627014,-1
Rbck1,Rbx1,0.0019413873352916986,1
Maf1,Lrrc3,0.0019443541043819294,-1
Stat5b,Mpzl1,0.001955610889283857,1
Tbx3,Lipe,0.0019608532221820126,1
Gabpa,Txlng,0.0019853932945560434,-1
Rxrg,Pmpca,0.002006586330098448,-1
Ing2,Stt3a,0.002007348768197578,-1
Dnajc2,Fastkd2,0.002030298982930465,-1
Zfp367,Tarsl2,0.0020380024322688285,-1
Nolc1,Elac2,0.0020382426972152447,1
Rbck1,Atp6v0a1,0.002040807549801777,-1
Nr0b2,Abcc6,0.002047483627722081,-1
Stat3,Snrpd1,0.0020477363126981452,-1
Zfp593,Nufip1,0.00207532626012306,-1
Zfp292,Smc6,0.0020844991427584275,-1
Clock,Appbp2,0.002114282467361637,1
Zbtb6,Sumo1,0.002135993828496357,-1
Trim33,Naa30,0.002149348465063076,-1
Stat3,1110034A24Rik,0.0021580781667755898,-1
Nr2c2,Atrx,0.002160430266643543,-1
Nono,Hnrnpa3,0.0021648732032962695,-1
Nr0b2,Habp2,0.002186604956638317,-1
Gtf2i,Scamp3,0.0021978877887180665,-1
Zfp593,Utp15,0.0022015686356538573,-1
Jun,Slc25a13,0.0022057437096077125,1
Irf7,BC006779,0.002212119338851153,-1
Terf2ip,Gsk3a,0.00223202917641077,1
Stat3,Dis3,0.0022514863540398487,-1
Creb1,Crlf3,0.002255216114265296,-1
Irf5,Tcirg1,0.002258752226823012,1
Smad7,Mars,0.002259689695400566,-1
Rbck1,Senp2,0.002260863594763699,-1
Rbmx,Cbx1,0.0022660068437107637,-1
Epas1,Kdr,0.0022823391248351227,-1
Yap1,Adamts1,0.0022993509672361197,-1
Zbtb44,Ern1,0.0023119338576275553,-1
Tcf3,Atf6b,0.002334599427506769,-1
Atf6b,Tcf3,0.00233459942750682,-1
Thoc1,Rps6kb1,0.0024274407711544787,-1
Hopx,Lyve1,0.002449844582608413,-1
Smad3,Pdlim1,0.00247392405228665,-1
Ddx58,Dtx3l,0.002491147234323057,-1
Ppargc1a,Ndufa8,0.0024972837754519877,-1
Taf1,Tgs1,0.0025026926199325367,-1
Sp1,Gsk3b,0.002535764599355342,-1
Trim27,Mphosph10,0.0025364539326851593,-1
Csde1,Tufm,0.00253853984277894,-1
Zfp322a,Zfp422,0.0025526634417001974,-1
Smarce1,2700094K13Rik,0.0025549543195900032,-1
Zfp148,Rnf138,0.00257338904403895,1
Apex1,4930420K17Rik,0.002578084105807023,-1
Clock,Tmf1,0.002592497438091078,1
Taf12,Slc31a1,0.0025929295957474396,-1
Bclaf1,Prrc2c,0.002601411932202034,-1
Mbd3,Mark3,0.0026026077459849893,-1
Mbd3,Ciao1,0.0026026078584979323,-1
Med1,Polr1a,0.002605182162045902,-1
Cbx2,Dctpp1,0.0026074867055214212,1
Bcl6,Gclc,0.002623665642428131,1
Ppp1r8,Snrpb2,0.0026587675665077797,-1
Ppargc1a,Cisd1,0.0026645341704170096,-1
Cnbp,Sumo1,0.0026677670257139715,1
Gabpa,Cox15,0.0026891625010318464,-1
Stat1,Psme2,0.002694097268759691,-1
Med1,Dnajc2,0.0027139630191042627,1
Stat3,Nup133,0.0027213012807517996,-1
Pbrm1,Smc6,0.002740992920366957,-1
Zfp93,2010107H07Rik,0.002766547283162078,-1
Mynn,Ddx52,0.0027771977165597685,-1
Sp1,Hltf,0.0028307111785543138,-1
Hltf,Sp1,0.0028307111785544244,-1
Ppargc1a,Fam195a,0.0028691356359527194,-1
Rbmx,Atad2,0.0029024710184410974,-1
Ddx1,Glrx3,0.002906914922800585,-1
Zfx,Rif1,0.0029100007937327504,-1
Ddx1,Ccnh,0.0029449201803878697,1
Irf5,Sepx1,0.002945414776271153,1
Hdac1,Nkiras1,0.0029484489116221525,-1
Ncor2,Prr12,0.002995560208789702,-1
Rtf1,Ppp1r7,0.0030190560645951218,1
Vps72,Pcmt1,0.0030320204760651516,1
Pbrm1,G3bp2,0.0030413229697775985,-1
Sox9,Sel1l3,0.0030479740438572375,-1
Chd4,Ppig,0.003060241400784393,-1
Nr1h4,Spp2,0.0030974917543516813,-1
Zbtb16,Lims2,0.00309957122135996,1
Creb3l3,Slc2a2,0.0031010314904049386,-1
Taf5,E2f8,0.0031098184092401434,1
Cnbp,Smc5,0.0031225294116924156,1
Irf5,Arhgdib,0.003142960127454142,1
Irf5,Avpi1,0.003147517184681213,1
Nr0b2,Mosc1,0.0031475999560580973,-1
Gtf2b,Sepx1,0.003167670756474316,-1
Rbmx,Hnrnpm,0.0032306287628438846,-1
Nr1h2,Lyplal1,0.00333111658405837,-1
Ssrp1,Hmgn2,0.0033328757023993356,-1
Lass2,Cmas,0.0033459424619671275,1
Srebf2,Tox4,0.0033566028412255378,-1
Pcna,Acp2,0.0033586452117393673,1
Mysm1,Edem3,0.003361540880426559,-1
Zkscan14,Parp6,0.0033741299188962542,1
Sox9,Tpst2,0.0033753483444101083,-1
Phb,Nhp2,0.0033844681929853493,1
Nr2f2,St5,0.0033928315300943085,-1
Zfp292,C4b,0.003403440484345849,-1
Tcf7l1,Celsr1,0.00341303670191792,-1
Zfml,Brix1,0.0034233761542616465,-1
Yap1,Cald1,0.003431123966938809,-1
Ldb1,Mta2,0.003433282899382526,-1
Mta2,Ldb1,0.0034332828993825382,-1
Sox18,Pecam1,0.003435296310324512,-1
Cebpa,Tmem106a,0.0034596798298494017,1
Cnbp,Glrx3,0.0034795402027188644,-1
Mafb,Slc37a4,0.0034824932481138126,-1
Cxxc1,Asna1,0.003484675590109973,-1
Zfml,Scaf11,0.0035050959914931634,-1
Cebpa,Pparg,0.003514725532638008,1
Pparg,Cebpa,0.003514725532638091,1
Phf5a,2700029M09Rik,0.0035269896226164037,-1
Tmpo,Rrm1,0.0035285952622737403,1
Crebbp,Atrx,0.003537697155759798,-1
Stat1,Ripk1,0.00353873840130314,-1
Rbmx,Prim1,0.0035516543557980933,-1
Med1,Exosc1,0.003560061189885006,-1
Rbbp5,Polr2b,0.0035627367223041145,-1
Chd4,Atrx,0.0035819439243350714,-1
Rbl2,Dalrd3,0.0035822705256044114,-1
Bclaf1,Ddx21,0.003584738096813556,1
Tbx3,Tsr1,0.003586254705158249,1
Cxxc1,Cops7a,0.00359265878593718,-1
Taf4a,Atp5l,0.0036011659088300008,1
Nfix,Ablim3,0.0036263942833674808,-1
Creb1,Prpf38a,0.0036556311838576577,-1
Trim33,Fkbp8,0.003683184954478166,-1
Onecut2,Amdhd1,0.0036833551650210035,-1
Dnajc2,Mycbp,0.003687568998243607,1
Sall1,Cml2,0.0036934306290797108,-1
Tcea3,Poldip3,0.003728227504059395,-1
Stat3,Kpna2,0.0037872658099160237,-1
Nolc1,Psph,0.003815734881402265,1
Dnajc2,Setx,0.003840276241779591,1
Mafk,Tmbim1,0.0038474119231510025,-1
Trim33,Thumpd3,0.0038529862127239713,-1
Cggbp1,Rlim,0.0038531338061447793,1
Stat3,Wdr8,0.0038558643377120108,1
Taf10,Chchd10,0.003865704979325479,-1
Ldb1,Pcbp4,0.00387575656173312,-1
Dnajc2,Wdr92,0.0038769927634738416,-1
Stat3,Larp7,0.003877299006743206,-1
Dnajc2,Mrpl11,0.0038949650739746686,-1
Bahd1,Hsd17b10,0.003898648117264509,-1
Rora,Gpr146,0.003899252030176228,-1
Stat3,Npm1,0.003909694340306489,-1
Irf5,Gm2a,0.003931497340719733,1
Ruvbl2,Phc2,0.003938804948436926,-1
Stat3,Topbp1,0.003956500008437148,-1
Nr1i3,Gnat1,0.003972981491249842,-1
Ctcf,Luc7l3,0.00398210210273262,-1
Sin3a,Rnf138,0.00398966866089026,1
Mecp2,Zfp874b,0.004001771730919803,-1
Vps72,Wdr11,0.004039719976969025,-1
Nr1h3,Sepx1,0.004061249748302975,1
Hmbox1,Tcf7,0.0040652004662246645,-1
Pus1,Timm8a1,0.00409314992892227,1
Nr1h4,Agphd1,0.0041746297060265,-1
Irf5,Orm1,0.004178605199788953,-1
Nfkb1,Nfkbia,0.004228271916499613,-1
Cdc5l,Bclaf1,0.004237035862542109,1
Bclaf1,Cdc5l,0.004237035862542109,1
Trp53,Api5,0.004240399382235395,1
Ikzf5,Lsr,0.00425437051689122,-1
Cic,Sf3a2,0.004323412765256355,-1
Hopx,Serpinb9,0.004323978667753065,-1
Bcl3,BC006779,0.004336325652084346,-1
Phb,Nudt1,0.004337319501884029,-1
Tbx3,Fam98a,0.004342460479376857,1
Rnf10,Fkbp8,0.004359696380177449,1
Trim33,Mib1,0.004382550127335455,-1
Zfp367,Plcb3,0.0043912287697591,-1
Zzz3,Pcdh1,0.0044722424434653005,-1
Nr2f2,Ablim3,0.004486010190350933,-1
Epas1,Fxyd1,0.004509588342332078,-1
Taf5,Hmgb3,0.00451427352883431,1
Med1,Phf3,0.0045736014720808025,-1
Tada2a,AW112010,0.004574360213302312,-1
Atf2,Stt3a,0.004590710516895123,1
Atf6b,Ppp1r11,0.004626576514179842,-1
Zfx,Ddx46,0.004647138466738507,-1
Gtf2b,Rars2,0.004664483148881849,-1
Bclaf1,Heatr1,0.004702564512069649,1
Carhsp1,Armc8,0.004725702598138908,-1
Xrcc6,Brix1,0.004730757393770553,-1
Zfp148,Impad1,0.0047331037236523765,-1
Irf5,Apoc1,0.004751838938720489,1
Nfix,C1ra,0.004758311987021368,-1
Ptges2,Ndufa9,0.00476346102813013,-1
Nr1i3,Serpind1,0.0047842942431039525,-1
Cebpa,C2,0.004795957188093837,1
Msl3,0610031J06Rik,0.004843549962429755,-1
0610031J06Rik,Msl3,0.004843549962430047,-1
Nr0b2,Gm4788,0.004843890410155313,-1
Nkrf,Bub3,0.004848340324700717,-1
Thrb,Tmprss6,0.004881673649009843,-1
Hnrnpk,Hnrnpr,0.004886437172258644,-1
Nono,Hnrnpr,0.004902200062268468,-1
Nfkb1,Ucp2,0.004936467206963207,-1
Thoc1,Hspa4,0.004943551077471314,1
Bptf,Ccar1,0.00494935387608835,-1
Maz,Cnot3,0.004954923687390837,1
Cebpa,Sepx1,0.004959114786610752,1
Rbbp5,D19Bwg1357e,0.004972737864912551,-1
Smad5,Mul1,0.005002739006367433,1
Nfia,Rnf125,0.0050202496379764434,1
Zfp653,Ldb1,0.005049850524211164,-1
Ldb1,Zfp653,0.005049850524211274,-1
Rora,C4b,0.005061822878017345,1
Hnrnpk,Slc22a18,0.0050753095158191696,-1
Med6,Ddx18,0.005091582069245032,-1
Ldb1,Zfp706,0.005156152743504879,1
Ddx20,Zdhhc16,0.005171264930340945,-1
Thoc1,Orc4,0.0051726942645510384,-1
Nfix,C3,0.005225189715649469,-1
Zzz3,Hnrnph1,0.005248576157305589,-1
Rora,Kctd5,0.005270376581125848,-1
Hdac2,Sumo1,0.005275704171299565,1
Arnt,Mettl10,0.005291606746069342,-1
Stat3,Taf9,0.005338280912967045,-1
Ncor1,Synj1,0.005364020629411441,1
Abt1,Noc4l,0.005425587035571296,1
Zkscan6,Pold3,0.005454372440400885,1
Rora,Ehd3,0.0054667990301502005,1
Cebpa,Dhrs3,0.005533542199251546,1
Nfia,Ppap2b,0.0055973628440756885,-1
Lass2,Nans,0.00562346360483372,1
Zfp292,Scaf11,0.005645136301282471,-1
Mlx,Bpnt1,0.005669067089342711,-1
Nr0b2,Rdh7,0.005669094633374163,-1
Ldb1,Ptdss1,0.005706294203684929,-1
Gtf2f2,Sf3a3,0.005716020214592286,-1
Thoc1,Esf1,0.005731827332142578,1
A930001N09Rik,Grwd1,0.0057342771116552825,1
Zfx,Phf3,0.005739694335913465,-1
Arid1a,Arhgap1,0.005751634632016472,-1
Maf,Abcg8,0.005755486051332057,1
Smarca5,Dnttip2,0.005758693302648985,-1
Klf2,Sox18,0.0057669051982121595,-1
Sox18,Klf2,0.005766905198212312,-1
Irf1,Nfkbia,0.005768966495324177,-1
Mta2,Ltbr,0.005781374016750344,-1
Srebf2,Fkbp8,0.005790311541349801,-1
Cebpa,Cdo1,0.00579096615198937,1
Gtf3a,Mocos,0.0057986372561940015,-1
Irf5,Fam47e,0.005824733609486365,1
Kdm5a,Npat,0.0058660914008713295,-1
Zfp148,Zzz3,0.005870403725052913,1
Sin3a,Dnttip2,0.005880470823831586,1
Pparg,Ap1m1,0.005910871070311455,-1
Rbl2,Sin3b,0.005953029041423563,1
Rbl2,Cnot10,0.005953029441109469,1
Stat5a,Fgfr4,0.005997308075882734,1
Ddx58,Ifi35,0.00601615180592698,-1
Zzz3,Sfpq,0.006023469141711512,1
Nr1i3,Accn5,0.0060523095224914,-1
Stat3,Nup155,0.0060531720009860636,-1
Nkrf,Krr1,0.006054526041928673,-1
Zhx1,D3Ertd751e,0.0060710480306360145,-1
Trim28,Cbx5,0.006081304142850915,-1
Tfdp1,Gstm5,0.0061233008148719615,1
Esrra,Tha1,0.006156851820877359,1
Ash1l,Zfp148,0.0061818858286502324,-1
Zfp148,Ash1l,0.006181885828650309,-1
Maf,Faah,0.006204946098010513,1
Lass6,Ifi27l2b,0.006214821369333254,1
Gabpb2,Crlf3,0.0062177070220456356,-1
Epas1,Agtr1a,0.006218556461636974,-1
Clock,Aftph,0.0062554728390555115,1
Tcf21,Gja4,0.006258269915251385,-1
Bclaf1,Set,0.006274085860166907,1
Stat5b,Rtcd1,0.006320646303118677,-1
Pus1,Noc4l,0.006326621542097728,1
Rbmx,Iws1,0.006352055962718338,-1
Stat3,Dkc1,0.006353590303402578,-1
Ldb1,Scand1,0.006353994934229211,-1
Nfkb1,Ahcy,0.006361488239528668,1
Sin3a,Exosc1,0.006376305078592132,1
Stat3,Snrpa1,0.006377407345675512,-1
Terf2ip,C030048B08Rik,0.006383234699732907,1
Cebpb,Rin3,0.00639652220432081,1
Nfe2l2,2010003K11Rik,0.006401661249515965,-1
Foxa3,Igsf5,0.006490013602910587,-1
Zfp36,Ddx58,0.006497174055073705,-1
Ddx58,Zfp36,0.006497174055073822,-1
Kdm3a,Gprc5c,0.006571625629769144,-1
App,Mnd1,0.006604699728572413,-1
Ppara,Fem1b,0.006634553610931575,-1
Gtf3a,2210016L21Rik,0.006636112777311026,-1
Thoc1,Morc3,0.006680116195381974,-1
Rxrg,Plin4,0.006700178054984356,-1
Nfyb,Luc7l,0.0067612735275872655,-1
Bclaf1,Hnrnpu,0.0067822729758622215,1
Ctcf,Ythdc1,0.0067878079966104165,-1
Phf21a,Mrpl19,0.006842936463134968,1
Nkrf,Srfbp1,0.006878251968623405,-1
Egr1,Jun,0.006890353368995527,-1
Mlx,Neu1,0.006902240696353586,1
Rbbp5,Trim28,0.006917003615562071,-1
Rora,C2cd2,0.006927674852077723,-1
Med6,Gtpbp4,0.006961163485068338,-1
Gpbp1,Tmtc3,0.006974877211649935,1
Maf,Apoc3,0.007000259864473764,1
Cebpb,Cp,0.007001660424079835,1
Phf5a,Noc4l,0.007003282580381444,1
Zfp664,Smc6,0.00702205054231317,1
Nolc1,Timm8a1,0.007050847259372591,1
Jun,Ebpl,0.007055804806899294,1
Nr1d2,Ccdc90a,0.007090468064803167,-1
Zbtb16,Acacb,0.007103027945521387,-1
Hlf,Gpr146,0.0071252523192978316,1
Zzz3,Mff,0.007130853899407099,1
Smarce1,Arpp19,0.007131337008917948,-1
Atf7,Mob1b,0.007150373886771805,-1
Cebpa,Plin2,0.007187574205500914,1
Tcea3,Car14,0.007213455656260507,-1
Ptges2,Dlat,0.007221023914118019,-1
Nkrf,Nol11,0.007296365260878564,-1
Smarca5,Tsr1,0.007327307549131358,1
Stat3,Nup37,0.007337779470868483,-1
Creb3l3,Cyp3a25,0.007364069950309719,-1
Zfp593,Rexo4,0.007374377686508832,-1
Cebpb,Pon1,0.007375495313503267,1
Irf5,Lbp,0.007411720738018965,1
Clock,Rprd2,0.0074334700673845434,-1
Cebpa,C4b,0.007442340560407341,1
Cebpa,Ces1f,0.007455193013066023,1
Zfp518a,Sirt1,0.007457902289209451,-1
Sin3a,Heatr1,0.0074609432526311645,1
Aebp2,Rnmt,0.007536910584889589,-1
Clock,Zfp654,0.007539274759431413,-1
Rbbp5,Clns1a,0.0075395782461748165,-1
Fubp3,Pcmt1,0.007588426978162862,1
Lass2,C2,0.00759317059086826,1
Rora,Insig2,0.007617054989139247,-1
Apex1,Wdr74,0.007655890161569753,-1
Stat3,H2-K1,0.00771185800647246,-1
Creb3l3,Plekhg6,0.00772315497415081,-1
Ptges2,Cox6b1,0.007729605107402635,1
Zfp276,Sumo1,0.0077312924554363985,-1
Irf3,Sumo1,0.0077312924554363985,-1
Smarce1,Rnps1,0.0077569404109422875,-1
Rtf1,Rtcd1,0.007814789191919677,1
Ncor2,Mtap7d1,0.007863117518084639,-1
Vps72,Tulp4,0.007871047522293532,1
Foxa2,Slc44a3,0.007874979075666217,-1
Nr0b2,Car5a,0.007881519489322258,-1
Cenpb,Sqstm1,0.00792949293826039,1
Nr1i3,Upp2,0.007954856351388347,-1
Taf5,Ddx39,0.007955413687507937,1
Zscan21,Pcnxl3,0.0079727285106103,1
Nr1i2,Plekhg6,0.007975584740381986,-1
Tcf25,Srrm2,0.007985263588721292,-1
Gabpa,Nudt3,0.008010279255100545,-1
Bclaf1,Zfml,0.008026790915113694,-1
Zfml,Bclaf1,0.008026790915114088,-1
Creb3,Pde9a,0.00805968030319178,1
Cebpa,C1qa,0.008101064028457202,1
Zfx,Qtrtd1,0.008105482102912263,-1
Zfp322a,Zfp955a,0.008120346451453197,1
Pus1,Nop2,0.008181890542757567,1
Zfp367,Krr1,0.008237148023151461,1
Esrra,Dlst,0.008288487419471455,1
Zfp280c,Dars,0.008372721654024253,1
Thoc1,Ccnh,0.00837391199819499,1
Zfp292,Lrg1,0.008393692025302784,-1
Mga,Riok2,0.008445828380279213,-1
Phf5a,Cenpq,0.00846510442618678,-1
Pnn,Prpf39,0.00847860833823673,-1
Sp1,Nfatc3,0.008525330572178677,-1
Nfatc3,Sp1,0.008525330572178757,-1
Atf4,Zfp87,0.008536702915417119,-1
Trim27,Noc4l,0.008541415590427112,-1
Gtf2e1,Exosc1,0.008573065030377048,-1
Set,Dcaf11,0.008590930594642594,-1
Onecut2,Akr1c6,0.008595472085187619,-1
Nfia,Gsta3,0.008603669386912132,-1
Zfp280d,Ythdc1,0.00863455136713192,-1
Irf5,Fam82a1,0.00863653688107246,1
Foxa3,Akr1c19,0.008655359811763116,-1
Zfp750,Itih2,0.008701066417239594,-1
Dnajc2,Mre11a,0.008751585389262817,1
Irf7,Parp9,0.0088375058077627,-1
Rbmx,Smc4,0.008858702961159056,-1
A930001N09Rik,Rfc5,0.008863937119118218,1
Taf2,Nkrf,0.008897943380511154,-1
Nkrf,Taf2,0.008897943380511312,-1
Cxxc1,Anapc11,0.008899949427502345,-1
Snai2,Gja1,0.008905775549184992,-1
Atf6b,Scand1,0.008957810481263952,-1
Cebpa,Apoc1,0.008964616384414209,1
Gpbp1,Zmym2,0.008994645566801986,-1
Phb,Gapdh,0.009011001077591231,-1
Sin3a,Gabpb1,0.009027923624983001,1
Gabpb1,Sin3a,0.009027923624983001,1
Bclaf1,Nasp,0.009035073438219746,1
Ddx1,Gmps,0.009054972824499987,1
Irf5,Tyrobp,0.009064920931478072,1
Zbtb6,Gm2a,0.009125677924292724,-1
Onecut2,Gulo,0.009200292341617133,-1
Nr1i3,Nlrp12,0.009214790572771435,-1
Bclaf1,Ncl,0.009218562055281175,1
Sarnp,Cdk2ap1,0.009249343839548601,-1
Cdc5l,Cat,0.009268794494391726,1
Mafk,Nudcd2,0.00927965125704333,-1
Sp1,Zdhhc20,0.009295891562709845,-1
Nr1h2,Prr14,0.009306206972696253,-1
Bclaf1,Hat1,0.009315075062386385,1
Gtf2e1,Brix1,0.009335202522648647,-1
Trim33,Zfp955a,0.009357637516732653,-1
Rbmx,Hdac2,0.00937657833259719,-1
Nr1i3,Dpys,0.009393707988631246,-1
Smarce1,Dis3,0.009420188972845049,-1
Irf5,Il6st,0.009430674126470523,1
Suz12,Zc3h15,0.00943535938597726,-1
Cic,Ndufs4,0.009437902730750809,1
Pus1,Noa1,0.009463821896763217,1
Trp53,Polr3f,0.009489382743390257,-1
Epas1,Tenc1,0.00951058036932944,-1
Kdm3a,Clec4g,0.00955214216911876,-1
Mll3,Synj1,0.009604104550335925,1
Maf,Soat2,0.009679007442966755,1
Trim33,Ppp3cb,0.009690973674007322,-1
Rbbp5,Rpl6,0.009697252514365285,-1
Irf9,Rhog,0.00970111031186271,-1
Trim33,Luc7l3,0.009706706655876758,-1
Taf5,Cdt1,0.009707145186504134,1
Sox18,Col15a1,0.00973295967671952,-1
Rfc1,Ctnnd1,0.009733593112786834,1
Dnajc2,Yars2,0.00974290730027189,-1
Cebpa,C1qc,0.009765528157690944,1
Drap1,Fbxw5,0.009786020680347608,-1
Ctcf,Bclaf1,0.009845856423943837,-1
Bclaf1,Ctcf,0.009845856423943871,-1
Taf9,Esf1,0.009898809537782815,-1
Esrra,1810048J11Rik,0.009900133145792,1
Nr1i2,Hdhd3,0.009937062844467106,-1
A930001N09Rik,Mcm5,0.00994507001649535,1
Rfx1,Plcb3,0.009959571365478186,-1
Atf6b,Arpc4,0.009992788089868067,-1
