source,target,p-value,model
Trim28,Fbl,0.00019155234210514312,-1
Tcf21,Flna,0.0001921390456379262,-1
Cxxc1,Capzb,0.00019292723871708686,-1
Nfyb,Wdr43,0.00019390888624404645,-1
Tmpo,Ltv1,0.00019426136637006774,-1
Smad4,F9,0.00019701645330215663,-1
Pcgf6,Msh6,0.0001995669966730717,-1
Trim28,U2af2,0.00020205151006399226,1
Smarca5,Luc7l,0.0002028909817491239,-1
Creb3l3,2010003K11Rik,0.00020337446556349588,-1
Tcf3,Snrpa,0.00020404926389680695,-1
Creb3l3,Ambp,0.00020422732324388638,-1
Cdc5l,Eif2s2,0.00020549590171671736,1
Suz12,Smc2,0.0002078709556023164,-1
Rbbp8,Nup160,0.00020836291365184545,-1
Gabpa,Chuk,0.00020848543811483505,1
Apex1,Parn,0.00021182441245654762,-1
Nr1i3,Cyp3a13,0.0002119194014713169,-1
Zfpm1,Plekhf1,0.00021334937409209302,1
Nostrin,Agmo,0.00021498765173958388,1
Csda,Rps26,0.0002158153490290938,-1
Thap7,Exosc4,0.00021677765981232275,-1
Trim28,Tsen34,0.0002168308007333901,-1
Smad4,Fgg,0.00021723100379538417,-1
Csda,Rps8,0.00021886954484386827,-1
Zfp422,Zranb2,0.00021986404301200908,-1
Ddx1,Vdac3,0.00022033556159097668,-1
Topors,Mtf2,0.00022810492144861958,-1
Onecut1,Calm1,0.00023025874703533206,-1
Irf1,Nfkbiz,0.0002302832763239177,-1
Smarca5,Mcm4,0.0002320894299785868,-1
Cxxc1,Aqr,0.0002342503811924616,1
Gata4,Tor3a,0.00023472078982950497,-1
Stat6,Msn,0.00023537360525869246,1
Smarca5,Snrpe,0.00023673922168627472,-1
Tcea1,Otud4,0.00023687594662160624,-1
Esr1,Mug1,0.00024034392008843796,-1
Suz12,Luc7l,0.0002406190942680423,-1
Tada2a,Znhit6,0.00024198077481085977,-1
Zfp292,Srsf11,0.0002426628937338308,-1
Klf13,Rela,0.0002431468881806398,1
Stat3,Eif1ax,0.0002463004682006969,-1
Ruvbl2,Haus4,0.0002465368336991443,-1
Esr1,Hao1,0.0002467039750308182,-1
Rorc,Pdk2,0.00024947029671070473,-1
Rorc,Tuba1b,0.00024953837391597495,-1
Sap30,Pold3,0.00025006184775787973,1
Mterfd3,Slc35a5,0.00025403912238491504,1
Puf60,Eif3d,0.0002589994087904397,-1
Gtf2f2,Aqr,0.0002597870158911082,-1
Zfpm1,Pex16,0.0002604491038647759,1
Men1,Akt2,0.00026504309032656336,1
Atf2,Zfp955b,0.00027017021145362156,-1
Srebf1,Cdk10,0.0002713237791830676,1
Trim28,Rnf13,0.00027291301928414444,1
Safb2,Sfi1,0.0002744836660466738,-1
Smarca5,Tcerg1,0.00027450425496729225,-1
Nolc1,Nob1,0.0002751233319038017,-1
Cxxc1,Rabggta,0.0002765285928575654,1
Rnf10,Ncbp2,0.0002779274637128421,-1
Sox18,Fgf1,0.00028279900959871795,-1
Zfpm1,Acbd4,0.0002849848055606594,1
Zfp148,Cdk8,0.00028865147350092175,-1
Nfkb1,Bcl10,0.000291520994585134,-1
Topors,Tex10,0.0002930960573138207,-1
Hdac1,Cdc20,0.00029601983270059713,-1
Nostrin,Nmi,0.000296379109922883,1
Etv3,Dock8,0.000297265200599673,-1
Stat6,Iqgap1,0.0002981959746370514,1
Mta2,Cfl1,0.00029925248519720583,-1
Hnf4a,Bco2,0.0003025251396612171,-1
Mta2,H47,0.0003047785038749013,1
Sox18,Inmt,0.0003071640890998652,-1
Atf1,Tmx1,0.0003132444443029399,1
Gzf1,Fgg,0.0003147907791551248,-1
Safb,Tada3,0.0003159622973221727,1
Klf6,Ifngr1,0.0003181276318957116,-1
Stat1,Nfkbiz,0.00032156401266720153,-1
Taf2,2700007P21Rik,0.0003242092989082157,-1
Topors,Tcerg1,0.0003315112820063504,-1
Esr1,Tdo2,0.0003321738513187361,-1
Ppp1r8,Esf1,0.000332930905116603,-1
Trim28,Srrt,0.00033661491496821117,1
Srrt,Trim28,0.00033661491496821957,1
Lrrfip1,Tmbim1,0.0003381885177345499,-1
Zfp771,Lmf1,0.00034104163982364653,1
Sox18,Lyve1,0.00034333371636926656,-1
Stat3,Gmnn,0.0003482696026860747,1
Taf7,Cdkn2aip,0.0003482999992634721,1
Ppara,Cpt2,0.0003507156157238201,-1
Zfp523,Zfp771,0.0003625357710392109,1
Ruvbl2,Ppp1r8,0.0003654794633261338,-1
Ppp1r8,Ruvbl2,0.00036547946332620877,-1
Smad4,Hpx,0.00036626138134348126,-1
Suz12,Tcerg1,0.0003663518917236286,-1
Tshz1,Dhrs3,0.0003673891198859258,1
Dnmt1,Mcm5,0.00036859459913223875,-1
Tbx3,Acbd4,0.00037236535756337056,-1
Taf9,Tmbim6,0.00037678114439294977,-1
Taf9,Tmbim6,0.00037678114439294977,-1
Pparg,Aim1,0.00037885515184476267,-1
Esr1,Kynu,0.0003814568511864428,-1
Topors,Smc2,0.00038426417806557053,-1
Smad4,Rcl1,0.00038738008442056564,-1
Ptges2,Slc25a11,0.0003876841984186547,-1
Mafg,Prss23,0.00039017237624460626,-1
Rela,Rhog,0.0003913218152031819,1
Nolc1,Eif3a,0.00039421169108121997,-1
Npm1,Rpl7,0.00040020070554023547,-1
Trp53,Cad,0.0004017701717067395,-1
Suz12,Fen1,0.00040203702776211856,-1
Nr1h4,Mgam,0.0004166835836847374,-1
Nr2c1,Cyp2j9,0.0004204739425454737,-1
Hdac3,Ptprb,0.0004219918652138721,-1
Dnmt1,Hsd3b7,0.00042347715774378273,-1
Zscan21,Cetn3,0.0004309521661157999,-1
Etv3,BC006779,0.0004311143734602411,-1
Mybbp1a,Thoc6,0.0004358928922806224,-1
Zfp750,Cpn2,0.0004387903505567153,-1
Cdc5l,Nhp2l1,0.00043948128297722675,-1
Esr1,Ugt2b1,0.0004429377224307698,-1
Zfp217,Smpdl3a,0.00044506083519860694,-1
Esr1,Ugt3a2,0.00044538816771331417,-1
Phf21a,Nipbl,0.00045122020878091536,-1
Cxxc1,Sgta,0.0004519688577128759,1
Zfp524,Rabggta,0.0004520184802770059,1
Cdc5l,Clns1a,0.00045514774909956887,-1
Suz12,Ncapd3,0.00045617847189084385,-1
Usf1,Ppp1r35,0.00046091772306841925,1
Smarca5,Smc2,0.00046243062125702537,-1
Crebzf,Fubp1,0.0004643099600262052,-1
Fubp1,Crebzf,0.0004643099600262052,-1
Zfp280d,Sfrs18,0.00046447336968327664,-1
Nr1i3,Fbp1,0.00046871747666869476,-1
Atf1,Cfdp1,0.0004708363166904283,1
Taf7,Tcerg1,0.00047434273817507347,-1
Hnrnpab,Suz12,0.00047486851521942553,-1
Suz12,Hnrnpab,0.0004748685152194335,-1
Esr1,Slc6a12,0.00047913424532222373,-1
Hnrnpab,Nmral1,0.0004816711097704217,-1
Cebpa,Hp,0.0004829900263932111,-1
Esr1,Slco1b2,0.0004839615088056815,-1
Hdac2,Anapc1,0.0005038226114801529,-1
Tcea1,Aqr,0.0005065410042954292,-1
Zfp36,Drg1,0.0005138401224122163,1
Nr3c2,Nap1l1,0.0005204337991194074,-1
Nfyc,Snrpe,0.0005207390978960751,-1
Suz12,Syncrip,0.0005208620191637754,-1
Hmgb2,Hnrnpf,0.000533802566648149,-1
Smad4,Akr1c20,0.0005342163960734282,-1
Ldb1,Vamp2,0.0005408060450032313,1
Lin54,Socs4,0.0005418640596198343,-1
Trim28,Anapc5,0.000542323598656182,1
Smarca5,Kpna2,0.0005429602847659948,-1
Irf6,Slc12a4,0.0005441855675011279,-1
Taf9,Naa15,0.00055079277649338,-1
Ddx20,Ddx10,0.000551783432213232,-1
Zfp292,Fam76b,0.0005526233574930546,-1
Phf5a,Ngdn,0.000556899640746462,1
Nfkb1,2410022L05Rik,0.0005582642950192406,1
Gabpb1,Usp1,0.0005660301133998775,-1
Taf9,Aimp1,0.0005660383393646375,-1
Suz12,Tmpo,0.0005705852803466017,-1
Tmpo,Suz12,0.0005705852803466042,-1
Ets1,Nedd9,0.0005784593932065662,1
Zfp422,Tsn,0.0005824937142017453,-1
Ldb1,Csnk1g2,0.0005886242660484557,-1
Smad4,C9,0.0005949374818387363,-1
Smad4,Itih3,0.0006083657152737133,-1
Smad4,Slc10a1,0.0006123688598107452,-1
Ruvbl2,Smn1,0.0006225582480141624,-1
Smad4,Mst1,0.0006233469708214678,-1
Etv3,Ttc7,0.000627602539973177,-1
Gpbp1,Bclaf1,0.0006277871191754326,-1
Bclaf1,Gpbp1,0.0006277871191754394,-1
Smad4,Saa4,0.0006284877684649615,-1
Snai2,Bgn,0.0006345474538020388,1
Churc1,Akr1c13,0.0006381482131653512,-1
Nr3c2,Cct2,0.0006384544109350848,-1
Smarca5,Rfc4,0.0006485725937216323,-1
Esr1,Gckr,0.0006496422542550569,-1
Smad4,Slc27a5,0.0006656009301335851,-1
Smad4,1300017J02Rik,0.0006657342611072263,-1
E2f3,Tcp11l2,0.0006984662559669561,-1
Mafb,Tuba1b,0.0007047707424957083,-1
Esr1,Lcat,0.000707262964372131,-1
Spata24,Gps1,0.000710093874097728,-1
Ruvbl2,Eif3d,0.0007103663842602001,-1
Purb,Sardh,0.0007119399690712584,-1
Tfdp1,Nop58,0.0007167907231735559,-1
Cxxc1,Dhx8,0.0007178968970680646,-1
Smarca5,Xpo1,0.0007241531413958247,-1
Hdac1,Rfc5,0.0007242626881196597,-1
Zfml,Ttc14,0.0007262353952504847,-1
Hdac2,Snrpe,0.0007362440700919867,-1
Foxa1,Foxa2,0.0007368912114170415,-1
Foxa2,Foxa1,0.0007368912114170772,-1
Smarce1,Cdc16,0.0007431930924800032,-1
Etv3,Parp14,0.0007436111069376092,-1
Gata4,Ephx2,0.0007464590779853505,-1
Esr1,Kcnn2,0.0007532658770600183,1
Klf15,Gstt1,0.0007570427662876464,-1
Pcna,Nop58,0.0007593037306395273,-1
Sox18,C1s,0.0007596896572539946,-1
Zfp750,Magix,0.0007615307256560442,-1
Ets1,Lcp1,0.0007622350604577945,-1
Churc1,Msn,0.0007793868451969729,-1
Rela,Cldn5,0.0007868035172823518,-1
Smarca5,Nup37,0.0007920759396920168,-1
Nr3c2,Cks1b,0.0008025502938162286,-1
Irf6,Rnf128,0.0008055758426543438,-1
Stat6,Capn1,0.0008083651194992471,-1
Atxn1l,Camsap2,0.000811013089511123,-1
Zbtb16,Inf2,0.0008126328642252087,1
Hdac2,Apex1,0.000840771205066377,-1
Apex1,Hdac2,0.0008407712050664235,-1
Klf6,Nfkbiz,0.0008443956643402404,-1
Smarca5,Hat1,0.000848592608352247,-1
Npm1,Snrpe,0.0008520335917908926,-1
Calcoco1,Eng,0.0008546074090302285,-1
Chd8,Psmg4,0.0008607065219500318,-1
Sarnp,Aggf1,0.0008611834944303154,-1
Rbmxl1,Rpl8,0.0008618811844419138,-1
Dnmt1,Lbr,0.0008634080077759388,-1
Pcna,Gabpb1,0.0008648983503181664,-1
Gabpb1,Pcna,0.0008648983503181839,-1
Nostrin,Akr1c14,0.000866827742587021,1
Tmpo,Haus4,0.000866996186150743,-1
Ppp1r8,Rplp0,0.0008711904429922945,-1
Smarca5,Syncrip,0.0008843445227807052,-1
Pias2,Rhog,0.0008919191477269422,1
Pias2,Rhog,0.0008919191477269422,1
Zfml,Ccdc43,0.0008927699491267015,-1
Sap30,Lig4,0.0008959580748310773,-1
Trp53,Pop1,0.00089828722530164,-1
Trim28,Pabpn1,0.0009038313882652749,1
Smad4,Agxt,0.0009149461374618223,-1
Zfp422,Wdr45l,0.0009185813391390285,-1
Zbtb16,Igfbp2,0.0009189940210785725,1
Foxa3,D630039A03Rik,0.0009223267658789724,-1
Tcf3,Tcerg1,0.0009311585633920264,-1
Mlxipl,Chpt1,0.0009318399635351687,-1
Ldb1,Hopx,0.000938550880071653,1
Smad4,Timd2,0.0009476631622933559,-1
Smad4,Tmprss6,0.0009585405696684924,-1
Pbrm1,Hnrnph1,0.0009624018268269634,-1
Dedd2,Rab34,0.0009648215217101853,-1
Cc2d1a,Mlx,0.0009671431139882119,-1
Ldb1,Gnb2,0.0009721629558231584,1
Suz12,Set,0.0009722205369568642,-1
Gm98,Slc17a9,0.0009802138611715674,-1
Zfp143,Crlf3,0.0009809807459716683,-1
Gabpb1,Smpd4,0.0009892588929318563,-1
Smarca5,Haus3,0.0009922650854864963,-1
Gtf2b,Exoc2,0.0009952019272763523,-1
Mafk,Tmbim1,0.0010184997287570141,1
Cxxc1,Dnajc14,0.0010222245395939324,1
Cxxc1,Dyrk1a,0.001023457287615317,1
Zfp750,Cdc42,0.0010289664190592134,1
Nolc1,G3bp1,0.001034921111454802,-1
Smarca5,Tex10,0.0010351534478164612,-1
Rnf141,Gin1,0.0010387770120356121,-1
Ppargc1a,Rnaseh1,0.0010448505469369887,-1
Zfp524,Srsf3,0.0010511574353682528,-1
Kdm5b,D030056L22Rik,0.0010537986173521042,-1
Ash2l,Lmbrd1,0.0010552284587854706,-1
Gabpb1,Tmpo,0.0010596218393104325,-1
Tmpo,Gabpb1,0.0010596218393104802,-1
Rorc,Cenpt,0.001060520300956341,-1
Zfp143,Tgs1,0.0010688819793547093,-1
Zfpm1,Dgat2,0.001069872822507774,1
Gon4l,Slc25a16,0.0010741283557188465,-1
Smad4,Aqp9,0.0010765210744268442,-1
Nostrin,B2m,0.00108184070831339,1
Zfp148,Uba3,0.0010922741625518483,-1
Nolc1,Tars,0.0010941999005028209,-1
Gtf2ird1,Itpk1,0.001094763671762596,1
Zfp524,Xpo1,0.0010948867013792138,-1
Zbtb48,Letmd1,0.001095127285529922,-1
Ruvbl2,Nedd8,0.0010956862753264405,1
Tmpo,Nup160,0.0010958645356633925,-1
Cdc5l,Hat1,0.0011034597370111466,-1
Suz12,Sbno1,0.001110180884831217,-1
Suz12,Tnpo3,0.001110180884831217,-1
Ldb1,Rabac1,0.0011192179884113337,1
Zbtb16,Tsc22d3,0.001120636444282679,-1
Zfx,AA987161,0.0011297070433320393,-1
Pbrm1,Zranb2,0.0011310618459819946,-1
Cxxc1,Sirt4,0.0011317561737403596,1
Ncor2,Lmf2,0.001139793077394707,-1
Suz12,Dnajb2,0.0011409346689633991,1
Zfp280d,Ythdc1,0.0011575080886305886,-1
Klf6,Prr13,0.001158442526076105,1
Trim33,BC024479,0.001162900224425264,-1
Etv3,Irf9,0.0011724746091089748,-1
Irf9,Etv3,0.0011724746091089748,-1
Gabpa,Nkap,0.0011756877316561264,1
Cebpb,Gna12,0.0011795778349112272,-1
Stat6,Odz3,0.001196502116037862,-1
Zfp750,Asgr2,0.0012131987084899967,-1
Nono,Ndufaf3,0.0012163771902197475,-1
Klf15,Pik3ap1,0.0012262832731980077,-1
Tmpo,Txlna,0.0012264154939330527,1
Esr1,Serpinc1,0.0012272411598380688,-1
Hnrnpab,Nol11,0.001230369061919423,-1
Irf6,Perp,0.0012360413611113834,1
Ldb1,Zfp777,0.0012582957798993645,1
Taf5,Mdc1,0.0012591826466298872,-1
Lin54,Morc3,0.001268872145395607,-1
Hdac3,Epas1,0.0012731904917634648,-1
Hmgb2,Rfc4,0.001273754710848946,-1
Gabpa,Mynn,0.0012750318450313507,-1
Mynn,Gabpa,0.0012750318450313837,-1
Stat1,Etv3,0.0012930141680677562,-1
Etv3,Stat1,0.0012930141680677562,-1
Tcf3,Rrm1,0.0012969386780239613,-1
Esr1,Dmgdh,0.0012972326173738466,-1
Mybbp1a,Cad,0.0013115156429628402,-1
Snapc4,Pelp1,0.001323755171797918,-1
Atf4,Rpn1,0.0013261305536049284,-1
Ruvbl2,Ints9,0.0013299085812063663,-1
Ppp1r8,Pcid2,0.0013324465881841534,-1
Tcf3,Rpa2,0.0013451512943939755,-1
Irf1,Crp,0.001379018028859034,1
Trim28,Lmbrd1,0.0013851178140565769,1
Smad4,Ahsg,0.0013887070507609196,-1
Trp53,Nob1,0.0013961794234940408,-1
Gabpb1,Cct2,0.0013966293546869436,-1
Bcl6,Osbpl9,0.0014009171808872136,-1
Rfc1,Taf9,0.0014033465638105711,-1
Csda,Rpl7,0.0014048964585046339,-1
Phf5a,Aimp1,0.0014156355895690704,-1
Nr1h3,Trim28,0.0014335383105075763,-1
Trim28,Nr1h3,0.0014335383105075839,-1
Irf7,Sema4a,0.001435735543152272,1
Smad4,Cyp2c50,0.0014378293557603355,-1
Mll3,Ppig,0.0014412564162733096,-1
Irf2,Nr3c1,0.0014568857496705468,-1
Nr3c1,Irf2,0.0014568857496705474,-1
Nolc1,Nop2,0.001465507409000308,-1
Lass6,Metrnl,0.0014675924268744615,-1
Smarca5,Sdad1,0.0014769235879585846,-1
Cxxc1,Mrpl10,0.0014820525948874691,-1
Esr1,Aqp9,0.001485335038612407,-1
Bclaf1,Srsf7,0.0014907548506291096,-1
Mafk,Nudcd2,0.001492139543931998,1
Smad4,Ftcd,0.0014998888003248045,-1
Trim28,Cdk4,0.0015019783311154718,-1
Etv3,Rhog,0.0015107837957636838,-1
Nfib,Arhgef12,0.001529176346294086,-1
Irf1,Psme1,0.001537804865150746,-1
Snai2,Hbb-b2,0.0015381965528675704,1
Gtf2f2,Cdc27,0.0015470860940069572,-1
Csda,Rpl7a,0.001551658995252637,-1
Sra1,Rab18,0.0015675859937642812,-1
Smarcc1,Smarca5,0.0015692111622502925,-1
Smarca5,Smarcc1,0.0015692111622503816,-1
Hmgb2,Mad2l1,0.0015704905171072252,1
E2f5,Polr3k,0.0015772850691788789,-1
Psip1,Eri2,0.0015800396009954401,-1
Esr1,Asgr2,0.001584207290663896,-1
Tada2a,Ipo9,0.0015877669519922448,1
Yap1,Mxra8,0.0015969559464020693,1
Ppp1r8,Eif4a1,0.0015971306977736934,-1
Nr1h3,Uba2,0.0015982033016417327,-1
Tfdp1,Atad2,0.0015987111223810958,-1
Mga,Pcm1,0.0016063272874771708,-1
Rcor1,Adssl1,0.0016078504358171685,-1
Ldb1,Ddx39,0.0016226701199323328,-1
Topors,Wdr36,0.0016354886477612182,-1
Zfp750,Serpina3k,0.0016525484919351734,-1
Sfpq,Smarca5,0.0016801046683357758,-1
Smarca5,Sfpq,0.0016801046683357977,-1
Smad4,Plg,0.001680819134701307,-1
Onecut1,Serpina6,0.0016813059286081313,1
Cebpa,Lrg1,0.0016828607917069008,-1
E2f8,Eltd1,0.0016853439851564,-1
Dnmt1,Dhx15,0.0016892699836408922,1
Naca,Cml1,0.0016964620748678063,-1
Nkrf,Pgam5,0.001698781195593374,-1
Pias2,B2m,0.0017004105627776867,1
Topors,Hat1,0.0017138210152528143,-1
Stat1,Ptov1,0.0017204976641962612,1
Smarca5,Topbp1,0.0017241661406211337,-1
Tmpo,Heatr1,0.0017287500206179104,-1
Gabpb1,Fbl,0.00173251986365453,-1
Etv3,Parp9,0.0017345699815207998,-1
Crebzf,Zfp207,0.0017427355806551885,-1
Trim28,Mcm3,0.0017603564278037488,-1
Irf1,Mtap,0.0017647577689852785,1
Pa2g4,Kpnb1,0.0017655290240695058,-1
Tcf21,Gucy1b3,0.0017710171083313393,-1
Sin3a,Ddx11,0.0017710587285185372,-1
Ctcf,Dhx15,0.0017896219229461812,-1
Men1,Eefsec,0.0017920393211494686,1
Tshz1,Mgst1,0.0017953310746834348,1
Ilf2,Rrn3,0.0017965676842282543,-1
Etv3,Irak4,0.0018081280540082137,-1
Cdc5l,Mre11a,0.0018221057064829454,-1
Smad4,Igfals,0.0018463960275431708,1
Nr1i3,Colec10,0.0018706671305984202,-1
Snai2,Col14a1,0.0018856584442577039,1
E2f8,Tcp11l2,0.001888526586938705,-1
Mbd3,Scyl1,0.0018940679988349804,-1
Gabpb1,Mcm5,0.0019011310450130399,-1
Suz12,Dkc1,0.0019052237420496363,-1
C1d,Wdr92,0.001907864413455441,-1
Sra1,Atg12,0.0019210444431993128,-1
Zfp143,Cdkn2aip,0.0019281528855113815,-1
Esr1,Cfhr1,0.0019625300141518916,-1
Rfxap,Gtf3c4,0.0019665410144512102,1
Topors,1700029F09Rik,0.0019721335288525542,-1
Rfc1,Topors,0.0019758109750265913,-1
Topors,Rfc1,0.001975810975026602,-1
Smarca5,Cct2,0.0019760729117156302,-1
Trim28,Ppm1g,0.0019800043496373855,1
Set,Smarca5,0.001992036155490639,-1
Smarca5,Set,0.001992036155490694,-1
Onecut2,Cyp2c29,0.002010850431712697,-1
Cxxc1,Hcfc1,0.0020125740194803085,1
Crebzf,Cpsf6,0.002014901826557403,-1
Pcgf6,Nup43,0.0020429254348814205,-1
Hnf4a,Mettl7b,0.0020480761194328423,-1
Nolc1,Topors,0.002049354315966096,-1
Topors,Nolc1,0.0020493543159661237,-1
Cxxc1,Gorasp2,0.00205882185407456,1
Ldb1,Tbc1d17,0.0020787251926334435,-1
Nr1h3,Impdh2,0.002091795741301884,-1
Nfib,Sdpr,0.0020918086291373222,-1
Ino80,Aqr,0.0020935502727628097,1
Gabpa,Dcun1d1,0.0020993743474820234,-1
Nr1h4,Entpd8,0.002118908791452354,-1
Atf6b,1110014N23Rik,0.0021189617790320233,1
Atf1,Zranb2,0.002130277644999368,1
Nr1h4,Cyp3a13,0.0021412781344632963,-1
Ets1,Srgn,0.002149113778811846,-1
Esr1,Akr1c20,0.002150747283308973,-1
Smarca2,Cadm1,0.002179058838668763,-1
Zfp36,2410022L05Rik,0.0021857529245697415,1
Mecp2,Ctbp1,0.0021882008754617412,-1
Etv3,Dtx3l,0.002191701412391876,-1
Zfp422,Rpl15,0.0021986106600722006,-1
Suz12,Mad2l1,0.002202991844237665,-1
Esr1,Serpina3k,0.002219339057118909,-1
Nostrin,Ilf3,0.0022539737179139265,1
Thoc1,Srsf7,0.0022572147002188217,-1
Esr1,Cyp2c50,0.002261111541205568,-1
Smarca5,Dkc1,0.0022663314805735657,-1
Irf9,Nfkbiz,0.0022706027200842527,-1
Hmgb2,1110034A24Rik,0.0022807200548782226,-1
Rb1,Ssx2ip,0.0022857467000390063,-1
Topors,Ddx18,0.0022908445776992333,-1
Ppara,Dgat2,0.0022934840632600883,-1
Carhsp1,Dnajb9,0.002295844307802369,-1
Esr1,Ugt3a1,0.002308321652093246,-1
Smad4,Pglyrp2,0.002309149137780389,-1
Atf1,Mrpl14,0.0023163526640921127,1
Smarcc1,Eif3a,0.002318842314996751,-1
Nfyb,Orc5,0.0023201384257833684,-1
Cebpb,Plod1,0.002324570869150718,-1
Drap1,Cdc123,0.0023344892053661463,-1
Esr1,Plg,0.002340853188063177,-1
Rfxank,Il17rc,0.002346187258568986,-1
Atf1,Zfp330,0.0023469788962483906,1
Mll3,Rock1,0.0023566044399646146,-1
Ruvbl2,Ino80e,0.0023645086345857836,-1
Trim28,Rcc2,0.0023750228426346756,-1
Nkrf,Nsmce2,0.0023818565325980268,-1
Ssrp1,Txlna,0.002385183784492836,1
Stat3,Arl6ip6,0.002391645307129962,1
Men1,Acd,0.0024002622338277005,1
Smad4,F11,0.0024018904568351524,-1
Zfp750,Asgr1,0.0024054029036569124,-1
Smad4,F12,0.0024056279354949753,-1
Pbrm1,Hnrnpa3,0.0024100793418173638,-1
Nostrin,Ppfibp2,0.0024130704657128166,1
Topors,Npm1,0.0024173454416438864,-1
Safb2,Fam193b,0.0024207017267975734,-1
Trim28,Mcm7,0.0024291033213854557,-1
Taf1b,Dhx8,0.002429655855720506,-1
Esr1,F11,0.0024523442657909547,-1
Esr1,Inhbe,0.002455066959128418,-1
Snai2,Gstm2,0.0024620994157429268,-1
Smad4,Mbl1,0.0024799960130684733,-1
Hdac3,Kdr,0.0024914024886693977,1
Rbl2,Tbca,0.0024989155401808232,-1
Bptf,Nup214,0.0025031447714430133,-1
Mybbp1a,Snrpa,0.002503958756251024,-1
Ncor2,Ctdnep1,0.002519551248503344,-1
Pnn,Rsrc2,0.002522664744404536,-1
Taf9,Orc2,0.00253713124442648,-1
Esr1,Alb,0.002539668326436444,-1
Ppp1r8,Stip1,0.002543022033112638,-1
Topors,Cul4b,0.0025493596072523983,-1
Ppp1r8,Dnttip2,0.002563338252579727,-1
Gabpb1,Cstf1,0.002576784685166325,-1
Rbmxl1,Cetn3,0.0026037140549159308,-1
Srrt,Edc4,0.0026185085722369174,-1
Smarca5,Mcm6,0.0026334855720810254,-1
Ldb1,Adprhl2,0.0026804938092514093,-1
Ddx1,Map3k11,0.0026861901391666467,-1
Gata4,Aldob,0.0027039524553124842,-1
Stat1,Tank,0.0027080026951102625,-1
Mbd3,Tomm40,0.0027407481018856704,-1
Npm1,Nop58,0.0027437069172035118,-1
Nr1h4,Nadsyn1,0.0027576373113297804,-1
Men1,Sirt4,0.002760414729831574,1
Ctcf,Srsf7,0.002763077337655599,-1
Stat6,0610009B22Rik,0.0027703507781655246,-1
Gtf2h5,Trappc2,0.0027832647805051238,-1
Trim28,Senp3,0.0027842606404479484,1
Men1,C030006K11Rik,0.0027930643571288565,1
Clock,Atad1,0.0028009297023917083,-1
Suz12,Ddx21,0.002804480104853194,-1
Zfp750,Mup3,0.0028082610560328674,-1
Nr1h4,Anks4b,0.0028180255878665016,-1
Taf9,Acp1,0.002819676708975016,-1
Mbd3,Gnb2,0.0028223728448071297,-1
Nostrin,Rassf3,0.002825212558660671,1
Gabpa,Ube3a,0.002864252121354436,-1
Bcor,Sidt2,0.002874073004125285,1
Nr1d1,Tbca,0.0028864321541648206,-1
Ppargc1a,Vrk1,0.0028870020177275643,-1
Nr1i2,Slc25a4,0.0028904473675880615,-1
Pknox1,Mtmr1,0.0028956513957378027,1
Gabpa,Zfp143,0.0028994375328864255,-1
Mbd3,Ube2s,0.002910854975100167,-1
Set,Orc2,0.002917019856225429,-1
Rela,Icam1,0.0029261481077509643,1
Cxxc1,Usp12,0.002936318017749972,1
Gtf2f2,Pcgf6,0.0029370736385117145,-1
Zfp629,Zbtb48,0.002950844063555402,1
Mafg,Cdk5,0.0029535578200218238,-1
Zfx,Slc25a32,0.0029681248348973743,-1
Gabpa,Psmc6,0.0029695779413974875,-1
Zfp512,Ric8b,0.002970892328514902,-1
Nr1i3,Leap2,0.0029808081485957335,-1
Nkrf,Mrps25,0.0029849455355970664,-1
Xrcc6,Eed,0.0030940805249086924,-1
Hdac1,Mcm2,0.0031140132774561046,-1
Smad4,Kng1,0.0031188737902956365,-1
Esr1,Cyp8b1,0.0031257657485500244,-1
Gabpb1,Mcm2,0.003136420028892842,-1
Gabpb1,Mcm7,0.0031489718012824458,-1
Stat5a,Pex5,0.0031521178150802683,-1
Zfp653,Gle1,0.0031671866271886042,-1
E2f3,Timm8a1,0.0031700489225027634,-1
Stat3,Mafk,0.003174429938579002,1
Mafk,Stat3,0.003174429938579015,1
Dmtf1,Ambra1,0.003190172118208402,-1
Kdm5b,Cenpt,0.003191119808623192,1
Sarnp,Orc6,0.0031912072736281255,-1
Atf1,Hnrpll,0.0032049224965385883,1
Foxa1,Pde9a,0.00321425250708561,-1
Srrt,Morc2a,0.0032199253102102757,-1
Nfyb,Nup155,0.003247079467761424,-1
Gtf2e1,Spata5,0.0032538363390831535,-1
Bcl3,Klhl13,0.0032563547832751938,-1
Tcf3,Ppp5c,0.003300933095422041,1
Gtf2f2,Dnttip2,0.003312833467737857,-1
Nfix,Gpr182,0.003332327075316584,-1
Zfp280c,Srsf6,0.003338117402509437,1
Kdm3a,Uba2,0.003342253983906215,1
Etv3,Trim21,0.0033450723480749254,-1
Rfc1,Cep57,0.003357568622859179,-1
Nr3c2,Prim2,0.0033595875598088063,-1
Crebbp,2610507B11Rik,0.0033619692883370142,-1
Irf9,Tmod3,0.0033818851271281837,-1
Gata4,Tm6sf2,0.0033953561420975806,-1
Cebpa,S100a1,0.003418792876816396,-1
Wbp7,Wdr92,0.0034468047334862764,-1
Smarca5,Rin3,0.003455338253177643,-1
Cxxc1,Pgls,0.003460448796949726,-1
Gata4,Dhrs1,0.0034902546178024138,1
