0,1,2,3,4,5,6,7,8,9,10,11
0.015251086,-0.0910835,0.06277379,-0.20184803,-0.487586,-0.24213025,0.10380254,-0.115009785,0.44862467,0.6262069,0.588214,0.5590359
-0.60106015,-0.82074726,-0.48329002,-0.63167334,-0.63570166,-0.8217807,-0.08883928,0.5687697,-0.4865055,-0.44327813,-0.14710787,-0.5148765
-0.4774922,-0.43180838,0.60437703,0.5039576,0.60437703,0.5039576,0.68980503,0.19850293,0.632589,0.7739589,-0.1436654,0.40837756
-0.4710006,-0.56376934,-0.58826315,-0.8620846,-0.78284395,-0.80877876,-0.31994233,-0.6314279,0.16673516,0.2114097,0.47748908,0.919544
0.3985921,-0.03556961,-0.44724277,-0.6684823,-0.007118783,-0.29478753,0.09457587,-0.5652193,-1.1587692,0.8178059,-0.66165227,-1.5043398
-0.045327052,0.6955198,-0.0106953075,0.5833396,0.02288784,0.6762545,-0.08826318,-0.06293585,0.7984036,-0.5273342,-0.84013814,0.065604515
-0.54426914,-0.18280008,-0.54426914,-0.18280008,-0.54426914,-0.18280008,-0.54426914,-0.18280008,-0.54426914,-0.18280008,0.5113453,0.18174669
0.22756441,0.44611174,0.19706601,0.39712122,0.286596,0.4227586,0.3963566,0.5970354,0.11712707,0.33328223,0.18551707,-0.029941015
-0.2030334,-0.44517,-0.19792514,-0.55598366,-0.39049417,-0.74453557,-0.013958893,0.10459396,-0.14385839,-0.20674644,0.5249977,0.6498555
-0.3392244,0.16127881,-0.3392244,0.16127881,-0.3392244,0.16127881,0.5930815,-0.47335288,0.16640864,-0.03941492,0.16640864,-0.03941492
0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,-0.32577333,0.053996682
-0.18133397,0.32856455,-0.08242959,-0.2262832,-0.21193594,-0.46993724,-0.116356365,-0.26032567,-0.017630015,0.0053527877,-0.28777745,0.28602678
0.09284701,0.06745781,0.1600518,0.34263927,0.6755013,0.66548395,0.3604323,-0.02353815,0.669622,0.45944244,0.007925474,0.20203781
-0.20684533,-0.5821856,0.6256424,0.40188858,-0.3284492,-0.39432976,-0.4044496,-0.8658433,0.40711918,0.6515602,-0.14293468,-0.07797684
0.34020737,-0.17229179,0.34020737,-0.17229179,0.34020737,-0.17229179,-0.6584146,-0.16161248,-0.6584146,-0.16161248,-0.6584146,-0.16161248
-0.47438914,-0.13819246,-0.37016568,0.08196315,-1.2582302,0.22261177,0.809946,-0.118189484,0.012540505,0.16511261,-0.73424613,-0.9248787
0.7953804,0.49221542,0.9488446,0.2790201,0.89950377,0.26955265,0.87427825,0.62250566,-0.18148594,-0.16297255,0.06879128,-0.16391301
-0.15189755,0.33618307,-0.07135433,0.32734987,0.3774748,0.2431302,0.05765426,0.73138034,-0.141872,0.19208246,0.070419505,-0.022396937
0.16640864,-0.03941492,0.16640864,-0.03941492,-0.3392244,0.16127881,0.16640864,-0.03941492,0.16640864,-0.03941492,-0.32577333,0.053996682
0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,-0.32577333,0.053996682,-0.32577333,0.053996682,-0.07001953,0.17605695
0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,0.5930815,-0.47335288,-0.32577333,0.053996682
0.2745919,0.47743794,0.17532125,0.36106232,0.5916336,0.344681,-0.63648283,0.3868804,-0.13008803,-0.08919403,-0.8390855,-0.64426625
-0.25367343,-0.6378634,-0.6010898,-0.6629251,-0.7041427,-0.6154423,0.18522704,-0.14927357,-0.03534646,-0.06524791,0.729118,0.9169557
-0.06069895,0.09221256,0.41590732,-0.49966523,0.41590732,-0.49966523,-0.04988482,-0.03694059,-0.04988482,-0.03694059,-0.3392244,0.16127881
0.0788273,-0.09396142,0.20792444,-0.09364645,0.0788273,-0.09396142,-0.32270113,0.12347562,0.5709752,0.17092603,0.37053105,0.5919049
0.35534877,-0.067153096,0.23438613,-0.320748,-0.2734594,0.12097758,0.23997831,-0.17928265,0.8492882,0.47498152,-0.19142726,0.826601
-0.41768274,-0.13584161,-0.7764759,-0.0076760463,0.41563636,-0.6182562,0.014990375,0.11184883,-0.47827885,0.47447154,-0.822274,0.29032797
-0.14068359,0.561849,-0.025999554,0.51765156,0.34609485,0.52808595,-0.03121207,0.6481813,-0.2107856,0.059516557,0.4981889,0.6849562
0.29620868,-0.42814693,0.29620868,-0.42814693,-0.07001953,0.17605695,0.37144813,-0.24551028,0.37144813,-0.24551028,-0.07001953,0.17605695
0.3968982,0.07220105,0.31938517,-0.043502904,0.27987376,-0.003455162,0.20903671,-0.33576962,0.54436386,-0.59213734,0.27251214,-0.28793737
0.31596896,0.07082618,0.49729636,0.16511422,0.37854037,0.08418613,-0.19300869,0.17978281,0.53071475,0.18959168,0.32547942,0.6966615
-0.1968746,0.27116743,-0.1968746,0.27116743,-0.1968746,0.27116743,-0.19983368,0.08086133,0.14702043,-0.35628793,0.16541365,0.4754414
0.4003806,-0.44472146,0.34020737,-0.17229179,0.34020737,-0.17229179,0.34020737,-0.17229179,-1.1463965,0.33163717,0.37144813,-0.24551028
-0.32577333,0.053996682,-0.32577333,0.053996682,-0.32577333,0.053996682,0.29620868,-0.42814693,-0.32577333,0.053996682,0.5930815,-0.47335288
0.5217813,0.337998,0.5217813,0.337998,0.61752045,0.38485554,0.1651358,0.25664735,0.08768594,-0.24719572,-0.32694912,0.1394557
0.29620868,-0.42814693,0.29620868,-0.42814693,0.29620868,-0.42814693,0.37144813,-0.24551028,-1.1463965,0.33163717,0.34020737,-0.17229179
-1.2703856,0.10990192,-0.8777596,-0.0574136,-0.8777596,-0.0574136,0.47758397,-0.00528704,-0.55585027,-1.1458633,-0.46679607,-0.69625235
-0.29736355,-0.030679323,-0.08100696,0.0492,0.66272163,0.28173754,0.18150765,-0.1712387,0.82231784,-0.27755055,-0.6302577,0.279935
0.2917283,0.34621045,0.31881544,-0.22194678,0.1757979,0.37767228,-0.06293536,-0.31933132,0.4005948,0.4294613,0.05629538,0.21883877
0.16640864,-0.03941492,0.16640864,-0.03941492,-0.3392244,0.16127881,-0.3392244,0.16127881,0.16640864,-0.03941492,-0.32577333,0.053996682
0.043612022,0.7390671,0.13713203,0.67366695,0.57067937,0.7089509,-0.323686,0.5969143,-0.18652022,0.09726527,0.08961377,0.81659126
-0.29847917,0.09926106,0.3201597,0.49656746,-0.30225602,0.28727266,-0.19168821,-0.108894065,0.7571634,-0.3017049,-0.3650954,-0.18169619
0.19601366,-0.115026504,0.15779927,-0.1886926,-0.05894433,0.12487428,0.29786754,-0.11971812,0.70810515,0.32317695,-0.22320622,-0.45166993
-0.17438334,0.20051865,-0.21512286,0.18281868,-1.1197522,0.22061822,0.5094289,0.44409928,0.2687314,0.21316788,-1.2288498,-0.56719446
0.5093278,0.18632011,0.42209822,0.31425586,0.549652,0.1506294,0.51804894,0.33393434,0.0994736,-0.16740437,-0.36005852,-1.1295968
-0.43670192,-0.4068386,-0.16410291,0.013553515,-0.39759606,-0.2825919,0.048251383,0.27872595,0.28962344,0.20152344,0.40611953,0.13385656
-0.3652757,-0.43381053,0.16902766,0.35125276,0.35279542,-0.30111474,0.8433699,0.5540906,0.24453104,0.79509103,0.52664995,0.55565774
0.42130357,0.08137836,0.53873706,0.21534616,0.44150597,0.080133885,0.12417676,0.08945128,0.36353755,0.14683944,0.10781467,0.7867359
0.27558732,0.45853332,0.13355751,0.8803197,0.18426241,0.5405923,0.09228694,-0.1766696,-0.043169938,0.25138956,-0.012696183,0.029708691
-0.49269179,-0.2981446,-0.49051204,-0.34409043,-0.8025208,-0.18834788,-0.35625443,-0.28277764,0.20301293,-0.067210495,0.124181055,0.6347475
0.6843763,-0.30229783,-0.3392244,0.16127881,0.6843763,-0.30229783,0.6843763,-0.30229783,-0.3392244,0.16127881,0.16640864,-0.03941492
0.024091693,0.18258315,0.4610132,0.67662835,0.44481078,0.77317584,0.23412068,0.238746,0.3917164,-0.7105216,-0.35341287,0.42811564
-0.07001953,0.17605695,0.29620868,-0.42814693,0.29620868,-0.42814693,-0.07001953,0.17605695,0.37144813,-0.24551028,0.34020737,-0.17229179
-0.25295013,-0.10768704,-0.40871188,-0.04797648,-0.25295013,-0.10768704,-0.40871188,-0.04797648,-0.1032104,-0.26288828,-0.014834532,-0.091543466
0.16640864,-0.03941492,0.5930815,-0.47335288,0.16640864,-0.03941492,0.16640864,-0.03941492,0.5930815,-0.47335288,0.29620868,-0.42814693
-0.22599028,0.097404756,-0.07430696,0.46946505,-0.02763855,0.28522998,0.07036991,0.4039515,0.025426626,-0.03341777,0.5762311,0.48379254
0.16640864,-0.03941492,-0.3392244,0.16127881,0.5930815,-0.47335288,-0.32577333,0.053996682,0.5930815,-0.47335288,-0.3392244,0.16127881
-0.32577333,0.053996682,0.5930815,-0.47335288,-0.32577333,0.053996682,-0.32577333,0.053996682,0.5930815,-0.47335288,0.6843763,-0.30229783
0.29620868,-0.42814693,-0.07001953,0.17605695,-0.07001953,0.17605695,-0.07001953,0.17605695,-0.32577333,0.053996682,0.5930815,-0.47335288
0.34020737,-0.17229179,0.34020737,-0.17229179,0.34020737,-0.17229179,0.34020737,-0.17229179,0.34020737,-0.17229179,0.34020737,-0.17229179
-0.26696894,-0.26435086,0.7065281,-0.061427146,-0.06376485,-0.7334684,-0.25390163,0.3106527,-0.19854146,-0.17938042,0.5931396,0.10819778
-0.28528586,0.23852314,0.064288735,0.5327171,0.46510592,0.24980551,-0.29491782,-0.20355451,0.02914616,-0.38498178,0.434944,1.0390565
0.36800522,0.5006465,0.29359767,0.42445052,0.51745796,0.6406082,0.40025,0.53418314,0.16852194,0.41486365,0.18847856,-0.09618473
0.67068607,0.15479262,0.8059026,0.10545319,0.7138494,0.0022193715,0.7525493,0.47313973,-0.33783364,-0.13091813,-0.3219,-0.2883043
0.17895085,-0.12044591,0.044847507,-0.42190439,-0.5271012,0.51282334,0.1691415,-0.094602734,0.035221163,0.19821227,0.23899725,0.43049684
0.16393326,1.0493408,0.28303444,0.8278161,0.08213454,0.623896,0.072350726,-0.0148112215,0.16173089,0.15459715,0.32286742,0.31619158
-0.25493947,0.050374217,-0.25493947,0.050374217,-0.25493947,0.050374217,0.08524116,-0.594309,-0.039769173,0.5150853,-0.055721395,0.25425908
